k,workers,contexts,buildings,P1_manual,P1_semi,C1_manual
17,1;2;6;8;10;12;13;15;17;28;29;30;31;33;34;36;37,58,14,25,15,12
17,1;2;6;8;10;12;13;15;17;28;29;30;31;33;35;36;37,58,14,25,15,12
17,1;2;6;8;10;12;13;15;17;28;29;30;31;34;35;36;37,58,14,25,15,12
17,1;2;6;8;10;12;13;15;17;28;29;30;32;33;34;35;36,62,14,25,16,12
17,1;2;6;8;10;12;13;15;17;28;29;30;32;33;34;35;37,58,14,25,15,12
17,1;2;6;8;10;12;13;15;17;28;29;30;32;33;34;36;37,58,14,25,15,12
17,1;2;6;8;10;12;13;15;17;28;29;30;32;33;35;36;37,58,14,25,15,12
17,1;2;6;8;10;12;13;15;17;28;29;30;32;34;35;36;37,58,14,25,15,12
17,1;2;6;8;10;12;13;15;17;28;29;30;33;34;35;36;37,59,14,26,15,12
17,1;2;6;8;10;12;13;15;17;28;29;31;32;33;34;35;36,62,14,25,16,12
17,1;2;6;8;10;12;13;15;17;28;29;31;32;33;34;35;37,58,14,25,15,12
17,1;2;6;8;10;12;13;15;17;28;29;31;32;33;34;36;37,58,14,25,15,12
17,1;2;6;8;10;12;13;15;17;28;29;31;32;33;35;36;37,58,14,25,15,12
17,1;2;6;8;10;12;13;15;17;28;29;31;32;34;35;36;37,58,14,25,15,12
17,1;2;6;8;10;12;13;15;17;28;29;31;33;34;35;36;37,59,14,26,15,12
17,1;2;6;8;10;12;13;15;17;28;29;32;33;34;35;36;37,59,14,26,15,12
17,1;2;6;8;10;12;13;15;17;28;30;31;32;33;34;35;36,61,14,24,16,12
17,1;2;6;8;10;12;13;15;17;28;30;31;32;33;34;35;37,57,14,24,15,12
17,1;2;6;8;10;12;13;15;17;28;30;31;32;33;34;36;37,57,14,24,15,12
17,1;2;6;8;10;12;13;15;17;28;30;31;32;33;35;36;37,57,14,24,15,12
17,1;2;6;8;10;12;13;15;17;28;30;31;32;34;35;36;37,57,14,24,15,12
17,1;2;6;8;10;12;13;15;17;28;30;31;33;34;35;36;37,58,14,25,15,12
17,1;2;6;8;10;12;13;15;17;28;30;32;33;34;35;36;37,58,14,25,15,12
17,1;2;6;8;10;12;13;15;17;28;31;32;33;34;35;36;37,58,14,25,15,12
17,1;2;6;8;10;12;13;15;17;29;30;31;32;33;34;35;36,62,15,24,16,12
17,1;2;6;8;10;12;13;15;17;29;30;31;32;33;34;35;37,58,15,24,15,12
17,1;2;6;8;10;12;13;15;17;29;30;31;32;33;34;36;37,58,15,24,15,12
17,1;2;6;8;10;12;13;15;17;29;30;31;32;33;35;36;37,58,15,24,15,12
17,1;2;6;8;10;12;13;15;17;29;30;31;32;34;35;36;37,58,15,24,15,12
17,1;2;6;8;10;12;13;15;17;29;30;31;33;34;35;36;37,59,15,25,15,12
17,1;2;6;8;10;12;13;15;17;29;30;32;33;34;35;36;37,59,15,25,15,12
17,1;2;6;8;10;12;13;15;17;29;31;32;33;34;35;36;37,59,15,25,15,12
17,1;2;6;8;10;12;13;15;17;30;31;32;33;34;35;36;37,58,15,24,15,12
17,1;2;6;8;10;12;13;15;28;29;30;31;32;33;34;35;36,62,14,24,17,12
17,1;2;6;8;10;12;13;15;28;29;30;31;32;33;34;35;37,59,14,24,17,12
17,1;2;6;8;10;12;13;15;28;29;30;31;32;33;34;36;37,58,14,24,16,12
17,1;2;6;8;10;12;13;15;28;29;30;31;32;33;35;36;37,58,14,24,16,12
17,1;2;6;8;10;12;13;15;28;29;30;31;32;34;35;36;37,58,14,24,16,12
17,1;2;6;8;10;12;13;15;28;29;30;31;33;34;35;36;37,59,14,25,16,12
17,1;2;6;8;10;12;13;15;28;29;30;32;33;34;35;36;37,59,14,25,16,12
17,1;2;6;8;10;12;13;15;28;29;31;32;33;34;35;36;37,59,14,25,16,12
17,1;2;6;8;10;12;13;15;28;30;31;32;33;34;35;36;37,58,14,24,16,12
17,1;2;6;8;10;12;13;15;29;30;31;32;33;34;35;36;37,60,15,24,16,12
17,1;2;6;8;10;12;13;17;28;29;30;31;32;33;34;35;36,62,14,25,16,12
17,1;2;6;8;10;12;13;17;28;29;30;31;32;33;34;35;37,58,14,25,15,12
17,1;2;6;8;10;12;13;17;28;29;30;31;32;33;34;36;37,58,14,25,15,12
17,1;2;6;8;10;12;13;17;28;29;30;31;32;33;35;36;37,58,14,25,15,12
17,1;2;6;8;10;12;13;17;28;29;30;31;32;34;35;36;37,58,14,25,15,12
17,1;2;6;8;10;12;13;17;28;29;30;31;33;34;35;36;37,59,14,26,15,12
17,1;2;6;8;10;12;13;17;28;29;30;32;33;34;35;36;37,59,14,26,15,12
17,1;2;6;8;10;12;13;17;28;29;31;32;33;34;35;36;37,59,14,26,15,12
17,1;2;6;8;10;12;13;17;28;30;31;32;33;34;35;36;37,58,14,25,15,12
17,1;2;6;8;10;12;13;17;29;30;31;32;33;34;35;36;37,59,15,25,15,12
17,1;2;6;8;10;12;13;28;29;30;31;32;33;34;35;36;37,59,14,25,16,12
17,1;2;6;8;10;12;15;17;28;29;30;31;32;33;34;35;36,61,14,24,16,12
17,1;2;6;8;10;12;15;17;28;29;30;31;32;33;34;35;37,57,14,24,15,12
17,1;2;6;8;10;12;15;17;28;29;30;31;32;33;34;36;37,57,14,24,15,12
17,1;2;6;8;10;12;15;17;28;29;30;31;32;33;35;36;37,57,14,24,15,12
17,1;2;6;8;10;12;15;17;28;29;30;31;32;34;35;36;37,57,14,24,15,12
17,1;2;6;8;10;12;15;17;28;29;30;31;33;34;35;36;37,58,14,25,15,12
17,1;2;6;8;10;12;15;17;28;29;30;32;33;34;35;36;37,58,14,25,15,12
17,1;2;6;8;10;12;15;17;28;29;31;32;33;34;35;36;37,58,14,25,15,12
17,1;2;6;8;10;12;15;17;28;30;31;32;33;34;35;36;37,57,14,24,15,12
17,1;2;6;8;10;12;15;17;29;30;31;32;33;34;35;36;37,58,15,24,15,12
17,1;2;6;8;10;12;15;28;29;30;31;32;33;34;35;36;37,58,14,24,16,12
17,1;2;6;8;10;12;17;28;29;30;31;32;33;34;35;36;37,58,14,25,15,12
17,1;2;6;8;10;13;15;17;28;29;30;31;32;33;34;35;36,62,15,24,16,12
17,1;2;6;8;10;13;15;17;28;29;30;31;32;33;34;35;37,58,15,24,15,12
17,1;2;6;8;10;13;15;17;28;29;30;31;32;33;34;36;37,58,15,24,15,12
17,1;2;6;8;10;13;15;17;28;29;30;31;32;33;35;36;37,58,15,24,15,12
17,1;2;6;8;10;13;15;17;28;29;30;31;32;34;35;36;37,58,15,24,15,12
17,1;2;6;8;10;13;15;17;28;29;30;31;33;34;35;36;37,59,15,25,15,12
17,1;2;6;8;10;13;15;17;28;29;30;32;33;34;35;36;37,59,15,25,15,12
17,1;2;6;8;10;13;15;17;28;29;31;32;33;34;35;36;37,59,15,25,15,12
17,1;2;6;8;10;13;15;17;28;30;31;32;33;34;35;36;37,58,15,24,15,12
17,1;2;6;8;10;13;15;17;29;30;31;32;33;34;35;36;37,59,16,24,15,12
17,1;2;6;8;10;13;15;28;29;30;31;32;33;34;35;36;37,59,15,24,16,12
17,1;2;6;8;10;13;17;28;29;30;31;32;33;34;35;36;37,59,15,25,15,12
17,1;2;6;8;10;15;17;28;29;30;31;32;33;34;35;36;37,58,15,24,15,12
17,1;2;6;8;11;12;13;15;17;28;29;30;31;32;33;34;35,61,14,24,16,12
17,1;2;6;8;11;12;13;15;17;28;29;30;31;32;33;34;36,61,14,24,16,12
17,1;2;6;8;11;12;13;15;17;28;29;30;31;32;33;34;37,57,14,24,15,12
17,1;2;6;8;11;12;13;15;17;28;29;30;31;32;33;35;36,61,14,24,16,12
17,1;2;6;8;11;12;13;15;17;28;29;30;31;32;33;35;37,57,14,24,15,12
17,1;2;6;8;11;12;13;15;17;28;29;30;31;32;33;36;37,57,14,24,15,12
17,1;2;6;8;11;12;13;15;17;28;29;30;31;32;34;35;36,61,14,24,16,12
17,1;2;6;8;11;12;13;15;17;28;29;30;31;32;34;35;37,57,14,24,15,12
17,1;2;6;8;11;12;13;15;17;28;29;30;31;32;34;36;37,57,14,24,15,12
17,1;2;6;8;11;12;13;15;17;28;29;30;31;32;35;36;37,57,14,24,15,12
17,1;2;6;8;11;12;13;15;17;28;29;30;31;33;34;35;36,62,14,25,16,12
17,1;2;6;8;11;12;13;15;17;28;29;30;31;33;34;35;37,58,14,25,15,12
17,1;2;6;8;11;12;13;15;17;28;29;30;31;33;34;36;37,58,14,25,15,12
17,1;2;6;8;11;12;13;15;17;28;29;30;31;33;35;36;37,58,14,25,15,12
17,1;2;6;8;11;12;13;15;17;28;29;30;31;34;35;36;37,58,14,25,15,12
17,1;2;6;8;11;12;13;15;17;28;29;30;32;33;34;35;36,62,14,25,16,12
17,1;2;6;8;11;12;13;15;17;28;29;30;32;33;34;35;37,58,14,25,15,12
17,1;2;6;8;11;12;13;15;17;28;29;30;32;33;34;36;37,58,14,25,15,12
17,1;2;6;8;11;12;13;15;17;28;29;30;32;33;35;36;37,58,14,25,15,12
17,1;2;6;8;11;12;13;15;17;28;29;30;32;34;35;36;37,58,14,25,15,12
17,1;2;6;8;11;12;13;15;17;28;29;30;33;34;35;36;37,59,14,26,15,12
17,1;2;6;8;11;12;13;15;17;28;29;31;32;33;34;35;36,62,14,25,16,12
17,1;2;6;8;11;12;13;15;17;28;29;31;32;33;34;35;37,58,14,25,15,12
17,1;2;6;8;11;12;13;15;17;28;29;31;32;33;34;36;37,58,14,25,15,12
17,1;2;6;8;11;12;13;15;17;28;29;31;32;33;35;36;37,58,14,25,15,12
17,1;2;6;8;11;12;13;15;17;28;29;31;32;34;35;36;37,58,14,25,15,12
17,1;2;6;8;11;12;13;15;17;28;29;31;33;34;35;36;37,59,14,26,15,12
17,1;2;6;8;11;12;13;15;17;28;29;32;33;34;35;36;37,59,14,26,15,12
17,1;2;6;8;11;12;13;15;17;28;30;31;32;33;34;35;36,61,14,24,16,12
17,1;2;6;8;11;12;13;15;17;28;30;31;32;33;34;35;37,57,14,24,15,12
17,1;2;6;8;11;12;13;15;17;28;30;31;32;33;34;36;37,57,14,24,15,12
17,1;2;6;8;11;12;13;15;17;28;30;31;32;33;35;36;37,57,14,24,15,12
17,1;2;6;8;11;12;13;15;17;28;30;31;32;34;35;36;37,57,14,24,15,12
17,1;2;6;8;11;12;13;15;17;28;30;31;33;34;35;36;37,58,14,25,15,12
17,1;2;6;8;11;12;13;15;17;28;30;32;33;34;35;36;37,58,14,25,15,12
17,1;2;6;8;11;12;13;15;17;28;31;32;33;34;35;36;37,58,14,25,15,12
17,1;2;6;8;11;12;13;15;17;29;30;31;32;33;34;35;36,62,15,24,16,12
17,1;2;6;8;11;12;13;15;17;29;30;31;32;33;34;35;37,58,15,24,15,12
17,1;2;6;8;11;12;13;15;17;29;30;31;32;33;34;36;37,58,15,24,15,12
17,1;2;6;8;11;12;13;15;17;29;30;31;32;33;35;36;37,58,15,24,15,12
17,1;2;6;8;11;12;13;15;17;29;30;31;32;34;35;36;37,58,15,24,15,12
17,1;2;6;8;11;12;13;15;17;29;30;31;33;34;35;36;37,59,15,25,15,12
17,1;2;6;8;11;12;13;15;17;29;30;32;33;34;35;36;37,59,15,25,15,12
17,1;2;6;8;11;12;13;15;17;29;31;32;33;34;35;36;37,59,15,25,15,12
17,1;2;6;8;11;12;13;15;17;30;31;32;33;34;35;36;37,58,15,24,15,12
17,1;2;6;8;11;12;13;15;28;29;30;31;32;33;34;35;36,62,14,24,17,12
17,1;2;6;8;11;12;13;15;28;29;30;31;32;33;34;35;37,59,14,24,17,12
17,1;2;6;8;11;12;13;15;28;29;30;31;32;33;34;36;37,58,14,24,16,12
17,1;2;6;8;11;12;13;15;28;29;30;31;32;33;35;36;37,58,14,24,16,12
17,1;2;6;8;11;12;13;15;28;29;30;31;32;34;35;36;37,58,14,24,16,12
17,1;2;6;8;11;12;13;15;28;29;30;31;33;34;35;36;37,59,14,25,16,12
17,1;2;6;8;11;12;13;15;28;29;30;32;33;34;35;36;37,59,14,25,16,12
17,1;2;6;8;11;12;13;15;28;29;31;32;33;34;35;36;37,59,14,25,16,12
17,1;2;6;8;11;12;13;15;28;30;31;32;33;34;35;36;37,58,14,24,16,12
17,1;2;6;8;11;12;13;15;29;30;31;32;33;34;35;36;37,60,15,24,16,12
17,1;2;6;8;11;12;13;17;28;29;30;31;32;33;34;35;36,62,14,25,16,12
17,1;2;6;8;11;12;13;17;28;29;30;31;32;33;34;35;37,58,14,25,15,12
17,1;2;6;8;11;12;13;17;28;29;30;31;32;33;34;36;37,58,14,25,15,12
17,1;2;6;8;11;12;13;17;28;29;30;31;32;33;35;36;37,58,14,25,15,12
17,1;2;6;8;11;12;13;17;28;29;30;31;32;34;35;36;37,58,14,25,15,12
17,1;2;6;8;11;12;13;17;28;29;30;31;33;34;35;36;37,59,14,26,15,12
17,1;2;6;8;11;12;13;17;28;29;30;32;33;34;35;36;37,59,14,26,15,12
17,1;2;6;8;11;12;13;17;28;29;31;32;33;34;35;36;37,59,14,26,15,12
17,1;2;6;8;11;12;13;17;28;30;31;32;33;34;35;36;37,58,14,25,15,12
17,1;2;6;8;11;12;13;17;29;30;31;32;33;34;35;36;37,59,15,25,15,12
17,1;2;6;8;11;12;13;28;29;30;31;32;33;34;35;36;37,59,14,25,16,12
17,1;2;6;8;11;12;15;17;28;29;30;31;32;33;34;35;36,61,14,24,16,12
17,1;2;6;8;11;12;15;17;28;29;30;31;32;33;34;35;37,57,14,24,15,12
17,1;2;6;8;11;12;15;17;28;29;30;31;32;33;34;36;37,57,14,24,15,12
17,1;2;6;8;11;12;15;17;28;29;30;31;32;33;35;36;37,57,14,24,15,12
17,1;2;6;8;11;12;15;17;28;29;30;31;32;34;35;36;37,57,14,24,15,12
17,1;2;6;8;11;12;15;17;28;29;30;31;33;34;35;36;37,58,14,25,15,12
17,1;2;6;8;11;12;15;17;28;29;30;32;33;34;35;36;37,58,14,25,15,12
17,1;2;6;8;11;12;15;17;28;29;31;32;33;34;35;36;37,58,14,25,15,12
17,1;2;6;8;11;12;15;17;28;30;31;32;33;34;35;36;37,57,14,24,15,12
17,1;2;6;8;11;12;15;17;29;30;31;32;33;34;35;36;37,58,15,24,15,12
17,1;2;6;8;11;12;15;28;29;30;31;32;33;34;35;36;37,58,14,24,16,12
17,1;2;6;8;11;12;17;28;29;30;31;32;33;34;35;36;37,58,14,25,15,12
17,1;2;6;8;11;13;15;17;28;29;30;31;32;33;34;35;36,62,15,24,16,12
17,1;2;6;8;11;13;15;17;28;29;30;31;32;33;34;35;37,58,15,24,15,12
17,1;2;6;8;11;13;15;17;28;29;30;31;32;33;34;36;37,58,15,24,15,12
17,1;2;6;8;11;13;15;17;28;29;30;31;32;33;35;36;37,58,15,24,15,12
17,1;2;6;8;11;13;15;17;28;29;30;31;32;34;35;36;37,58,15,24,15,12
17,1;2;6;8;11;13;15;17;28;29;30;31;33;34;35;36;37,59,15,25,15,12
17,1;2;6;8;11;13;15;17;28;29;30;32;33;34;35;36;37,59,15,25,15,12
17,1;2;6;8;11;13;15;17;28;29;31;32;33;34;35;36;37,59,15,25,15,12
17,1;2;6;8;11;13;15;17;28;30;31;32;33;34;35;36;37,58,15,24,15,12
17,1;2;6;8;11;13;15;17;29;30;31;32;33;34;35;36;37,59,16,24,15,12
17,1;2;6;8;11;13;15;28;29;30;31;32;33;34;35;36;37,59,15,24,16,12
17,1;2;6;8;11;13;17;28;29;30;31;32;33;34;35;36;37,59,15,25,15,12
17,1;2;6;8;11;15;17;28;29;30;31;32;33;34;35;36;37,58,15,24,15,12
17,1;2;6;8;12;13;15;17;28;29;30;31;32;33;34;35;36,61,14,24,16,12
17,1;2;6;8;12;13;15;17;28;29;30;31;32;33;34;35;37,57,14,24,15,12
17,1;2;6;8;12;13;15;17;28;29;30;31;32;33;34;36;37,57,14,24,15,12
17,1;2;6;8;12;13;15;17;28;29;30;31;32;33;35;36;37,57,14,24,15,12
17,1;2;6;8;12;13;15;17;28;29;30;31;32;34;35;36;37,57,14,24,15,12
17,1;2;6;8;12;13;15;17;28;29;30;31;33;34;35;36;37,58,14,25,15,12
17,1;2;6;8;12;13;15;17;28;29;30;32;33;34;35;36;37,58,14,25,15,12
17,1;2;6;8;12;13;15;17;28;29;31;32;33;34;35;36;37,58,14,25,15,12
17,1;2;6;8;12;13;15;17;28;30;31;32;33;34;35;36;37,57,14,24,15,12
17,1;2;6;8;12;13;15;17;29;30;31;32;33;34;35;36;37,58,15,24,15,12
17,1;2;6;8;12;13;15;28;29;30;31;32;33;34;35;36;37,58,14,24,16,12
17,1;2;6;8;12;13;17;28;29;30;31;32;33;34;35;36;37,58,14,25,15,12
17,1;2;6;8;12;15;17;28;29;30;31;32;33;34;35;36;37,57,14,24,15,12
17,1;2;6;8;13;15;17;28;29;30;31;32;33;34;35;36;37,58,15,24,15,12
17,1;2;6;10;11;12;13;15;17;28;29;30;31;32;33;34;35,61,14,24,16,12
17,1;2;6;10;11;12;13;15;17;28;29;30;31;32;33;34;36,61,14,24,16,12
17,1;2;6;10;11;12;13;15;17;28;29;30;31;32;33;34;37,57,14,24,15,12
17,1;2;6;10;11;12;13;15;17;28;29;30;31;32;33;35;36,61,14,24,16,12
17,1;2;6;10;11;12;13;15;17;28;29;30;31;32;33;35;37,57,14,24,15,12
17,1;2;6;10;11;12;13;15;17;28;29;30;31;32;33;36;37,57,14,24,15,12
17,1;2;6;10;11;12;13;15;17;28;29;30;31;32;34;35;36,61,14,24,16,12
17,1;2;6;10;11;12;13;15;17;28;29;30;31;32;34;35;37,57,14,24,15,12
17,1;2;6;10;11;12;13;15;17;28;29;30;31;32;34;36;37,57,14,24,15,12
17,1;2;6;10;11;12;13;15;17;28;29;30;31;32;35;36;37,57,14,24,15,12
17,1;2;6;10;11;12;13;15;17;28;29;30;31;33;34;35;36,62,14,25,16,12
17,1;2;6;10;11;12;13;15;17;28;29;30;31;33;34;35;37,58,14,25,15,12
17,1;2;6;10;11;12;13;15;17;28;29;30;31;33;34;36;37,58,14,25,15,12
17,1;2;6;10;11;12;13;15;17;28;29;30;31;33;35;36;37,58,14,25,15,12
17,1;2;6;10;11;12;13;15;17;28;29;30;31;34;35;36;37,58,14,25,15,12
17,1;2;6;10;11;12;13;15;17;28;29;30;32;33;34;35;36,62,14,25,16,12
17,1;2;6;10;11;12;13;15;17;28;29;30;32;33;34;35;37,58,14,25,15,12
17,1;2;6;10;11;12;13;15;17;28;29;30;32;33;34;36;37,58,14,25,15,12
17,1;2;6;10;11;12;13;15;17;28;29;30;32;33;35;36;37,58,14,25,15,12
17,1;2;6;10;11;12;13;15;17;28;29;30;32;34;35;36;37,58,14,25,15,12
17,1;2;6;10;11;12;13;15;17;28;29;30;33;34;35;36;37,59,14,26,15,12
17,1;2;6;10;11;12;13;15;17;28;29;31;32;33;34;35;36,62,14,25,16,12
17,1;2;6;10;11;12;13;15;17;28;29;31;32;33;34;35;37,58,14,25,15,12
17,1;2;6;10;11;12;13;15;17;28;29;31;32;33;34;36;37,58,14,25,15,12
17,1;2;6;10;11;12;13;15;17;28;29;31;32;33;35;36;37,58,14,25,15,12
17,1;2;6;10;11;12;13;15;17;28;29;31;32;34;35;36;37,58,14,25,15,12
17,1;2;6;10;11;12;13;15;17;28;29;31;33;34;35;36;37,59,14,26,15,12
17,1;2;6;10;11;12;13;15;17;28;29;32;33;34;35;36;37,59,14,26,15,12
17,1;2;6;10;11;12;13;15;17;28;30;31;32;33;34;35;36,61,14,24,16,12
17,1;2;6;10;11;12;13;15;17;28;30;31;32;33;34;35;37,57,14,24,15,12
17,1;2;6;10;11;12;13;15;17;28;30;31;32;33;34;36;37,57,14,24,15,12
17,1;2;6;10;11;12;13;15;17;28;30;31;32;33;35;36;37,57,14,24,15,12
17,1;2;6;10;11;12;13;15;17;28;30;31;32;34;35;36;37,57,14,24,15,12
17,1;2;6;10;11;12;13;15;17;28;30;31;33;34;35;36;37,58,14,25,15,12
17,1;2;6;10;11;12;13;15;17;28;30;32;33;34;35;36;37,58,14,25,15,12
17,1;2;6;10;11;12;13;15;17;28;31;32;33;34;35;36;37,58,14,25,15,12
17,1;2;6;10;11;12;13;15;17;29;30;31;32;33;34;35;36,62,15,24,16,12
17,1;2;6;10;11;12;13;15;17;29;30;31;32;33;34;35;37,58,15,24,15,12
17,1;2;6;10;11;12;13;15;17;29;30;31;32;33;34;36;37,58,15,24,15,12
17,1;2;6;10;11;12;13;15;17;29;30;31;32;33;35;36;37,58,15,24,15,12
17,1;2;6;10;11;12;13;15;17;29;30;31;32;34;35;36;37,58,15,24,15,12
17,1;2;6;10;11;12;13;15;17;29;30;31;33;34;35;36;37,59,15,25,15,12
17,1;2;6;10;11;12;13;15;17;29;30;32;33;34;35;36;37,59,15,25,15,12
17,1;2;6;10;11;12;13;15;17;29;31;32;33;34;35;36;37,59,15,25,15,12
17,1;2;6;10;11;12;13;15;17;30;31;32;33;34;35;36;37,58,15,24,15,12
17,1;2;6;10;11;12;13;15;28;29;30;31;32;33;34;35;36,62,14,24,17,12
17,1;2;6;10;11;12;13;15;28;29;30;31;32;33;34;35;37,59,14,24,17,12
17,1;2;6;10;11;12;13;15;28;29;30;31;32;33;34;36;37,58,14,24,16,12
17,1;2;6;10;11;12;13;15;28;29;30;31;32;33;35;36;37,58,14,24,16,12
17,1;2;6;10;11;12;13;15;28;29;30;31;32;34;35;36;37,58,14,24,16,12
17,1;2;6;10;11;12;13;15;28;29;30;31;33;34;35;36;37,59,14,25,16,12
17,1;2;6;10;11;12;13;15;28;29;30;32;33;34;35;36;37,59,14,25,16,12
17,1;2;6;10;11;12;13;15;28;29;31;32;33;34;35;36;37,59,14,25,16,12
17,1;2;6;10;11;12;13;15;28;30;31;32;33;34;35;36;37,58,14,24,16,12
17,1;2;6;10;11;12;13;15;29;30;31;32;33;34;35;36;37,60,15,24,16,12
17,1;2;6;10;11;12;13;17;28;29;30;31;32;33;34;35;36,62,14,25,16,12
17,1;2;6;10;11;12;13;17;28;29;30;31;32;33;34;35;37,58,14,25,15,12
17,1;2;6;10;11;12;13;17;28;29;30;31;32;33;34;36;37,58,14,25,15,12
17,1;2;6;10;11;12;13;17;28;29;30;31;32;33;35;36;37,58,14,25,15,12
17,1;2;6;10;11;12;13;17;28;29;30;31;32;34;35;36;37,58,14,25,15,12
17,1;2;6;10;11;12;13;17;28;29;30;31;33;34;35;36;37,59,14,26,15,12
17,1;2;6;10;11;12;13;17;28;29;30;32;33;34;35;36;37,59,14,26,15,12
17,1;2;6;10;11;12;13;17;28;29;31;32;33;34;35;36;37,59,14,26,15,12
17,1;2;6;10;11;12;13;17;28;30;31;32;33;34;35;36;37,58,14,25,15,12
17,1;2;6;10;11;12;13;17;29;30;31;32;33;34;35;36;37,59,15,25,15,12
17,1;2;6;10;11;12;13;28;29;30;31;32;33;34;35;36;37,59,14,25,16,12
17,1;2;6;10;11;12;15;17;28;29;30;31;32;33;34;35;36,61,14,24,16,12
17,1;2;6;10;11;12;15;17;28;29;30;31;32;33;34;35;37,57,14,24,15,12
17,1;2;6;10;11;12;15;17;28;29;30;31;32;33;34;36;37,57,14,24,15,12
17,1;2;6;10;11;12;15;17;28;29;30;31;32;33;35;36;37,57,14,24,15,12
17,1;2;6;10;11;12;15;17;28;29;30;31;32;34;35;36;37,57,14,24,15,12
17,1;2;6;10;11;12;15;17;28;29;30;31;33;34;35;36;37,58,14,25,15,12
17,1;2;6;10;11;12;15;17;28;29;30;32;33;34;35;36;37,58,14,25,15,12
17,1;2;6;10;11;12;15;17;28;29;31;32;33;34;35;36;37,58,14,25,15,12
17,1;2;6;10;11;12;15;17;28;30;31;32;33;34;35;36;37,57,14,24,15,12
17,1;2;6;10;11;12;15;17;29;30;31;32;33;34;35;36;37,58,15,24,15,12
17,1;2;6;10;11;12;15;28;29;30;31;32;33;34;35;36;37,58,14,24,16,12
17,1;2;6;10;11;12;17;28;29;30;31;32;33;34;35;36;37,58,14,25,15,12
17,1;2;6;10;11;13;15;17;28;29;30;31;32;33;34;35;36,62,15,24,16,12
17,1;2;6;10;11;13;15;17;28;29;30;31;32;33;34;35;37,58,15,24,15,12
17,1;2;6;10;11;13;15;17;28;29;30;31;32;33;34;36;37,58,15,24,15,12
17,1;2;6;10;11;13;15;17;28;29;30;31;32;33;35;36;37,58,15,24,15,12
17,1;2;6;10;11;13;15;17;28;29;30;31;32;34;35;36;37,58,15,24,15,12
17,1;2;6;10;11;13;15;17;28;29;30;31;33;34;35;36;37,59,15,25,15,12
17,1;2;6;10;11;13;15;17;28;29;30;32;33;34;35;36;37,59,15,25,15,12
17,1;2;6;10;11;13;15;17;28;29;31;32;33;34;35;36;37,59,15,25,15,12
17,1;2;6;10;11;13;15;17;28;30;31;32;33;34;35;36;37,58,15,24,15,12
17,1;2;6;10;11;13;15;17;29;30;31;32;33;34;35;36;37,59,16,24,15,12
17,1;2;6;10;11;13;15;28;29;30;31;32;33;34;35;36;37,59,15,24,16,12
17,1;2;6;10;11;13;17;28;29;30;31;32;33;34;35;36;37,59,15,25,15,12
17,1;2;6;10;11;15;17;28;29;30;31;32;33;34;35;36;37,58,15,24,15,12
17,1;2;6;10;12;13;15;17;28;29;30;31;32;33;34;35;36,61,14,24,16,12
17,1;2;6;10;12;13;15;17;28;29;30;31;32;33;34;35;37,57,14,24,15,12
17,1;2;6;10;12;13;15;17;28;29;30;31;32;33;34;36;37,57,14,24,15,12
17,1;2;6;10;12;13;15;17;28;29;30;31;32;33;35;36;37,57,14,24,15,12
17,1;2;6;10;12;13;15;17;28;29;30;31;32;34;35;36;37,57,14,24,15,12
17,1;2;6;10;12;13;15;17;28;29;30;31;33;34;35;36;37,58,14,25,15,12
17,1;2;6;10;12;13;15;17;28;29;30;32;33;34;35;36;37,58,14,25,15,12
17,1;2;6;10;12;13;15;17;28;29;31;32;33;34;35;36;37,58,14,25,15,12
17,1;2;6;10;12;13;15;17;28;30;31;32;33;34;35;36;37,57,14,24,15,12
17,1;2;6;10;12;13;15;17;29;30;31;32;33;34;35;36;37,58,15,24,15,12
17,1;2;6;10;12;13;15;28;29;30;31;32;33;34;35;36;37,58,14,24,16,12
17,1;2;6;10;12;13;17;28;29;30;31;32;33;34;35;36;37,58,14,25,15,12
17,1;2;6;10;12;15;17;28;29;30;31;32;33;34;35;36;37,57,14,24,15,12
17,1;2;6;10;13;15;17;28;29;30;31;32;33;34;35;36;37,58,15,24,15,12
17,1;2;6;11;12;13;15;17;28;29;30;31;32;33;34;35;36,61,14,24,16,12
17,1;2;6;11;12;13;15;17;28;29;30;31;32;33;34;35;37,57,14,24,15,12
17,1;2;6;11;12;13;15;17;28;29;30;31;32;33;34;36;37,57,14,24,15,12
17,1;2;6;11;12;13;15;17;28;29;30;31;32;33;35;36;37,57,14,24,15,12
17,1;2;6;11;12;13;15;17;28;29;30;31;32;34;35;36;37,57,14,24,15,12
17,1;2;6;11;12;13;15;17;28;29;30;31;33;34;35;36;37,58,14,25,15,12
17,1;2;6;11;12;13;15;17;28;29;30;32;33;34;35;36;37,58,14,25,15,12
17,1;2;6;11;12;13;15;17;28;29;31;32;33;34;35;36;37,58,14,25,15,12
17,1;2;6;11;12;13;15;17;28;30;31;32;33;34;35;36;37,57,14,24,15,12
17,1;2;6;11;12;13;15;17;29;30;31;32;33;34;35;36;37,58,15,24,15,12
17,1;2;6;11;12;13;15;28;29;30;31;32;33;34;35;36;37,58,14,24,16,12
17,1;2;6;11;12;13;17;28;29;30;31;32;33;34;35;36;37,58,14,25,15,12
17,1;2;6;11;12;15;17;28;29;30;31;32;33;34;35;36;37,57,14,24,15,12
17,1;2;6;11;13;15;17;28;29;30;31;32;33;34;35;36;37,58,15,24,15,12
