cohort,panel,model,config,horizon,k,comparison,bound,images,buildings,G1,ALL,G2,MIX
current20,common,TS,ospa30_t6,8,2,G2|ALL,lower,41,12,,0.34935290404040403,0.347594696969697,
current20,common,TS,ospa30_t6,8,2,G2|ALL,upper,41,12,,0.5744968434343435,0.5639223484848485,
current20,common,TS,ospa30_t6,8,2,MIX|ALL,lower,41,12,,0.34935290404040403,,0.3502569444444445
current20,common,TS,ospa30_t6,8,2,MIX|ALL,upper,41,12,,0.5744968434343435,,0.5729924242424242
current20,common,TS,ospa30_t6,8,2,G1|G2|MIX|ALL,lower,35,10,0.2987916666666667,0.28722348484848487,0.2771136363636364,0.2922083333333333
current20,common,TS,ospa30_t6,8,2,G1|G2|MIX|ALL,upper,35,10,0.5535530303030302,0.5204962121212122,0.4948068181818182,0.5255909090909091
current20,common,TS,ospa30_t6,8,3,G1|ALL,lower,35,10,0.2987916666666667,0.28722348484848487,,
current20,common,TS,ospa30_t6,8,3,G1|ALL,upper,35,10,0.5709848484848485,0.5389469696969698,,
current20,common,TS,ospa30_t6,8,3,G2|ALL,lower,41,12,,0.34935290404040403,0.347594696969697,
current20,common,TS,ospa30_t6,8,3,G2|ALL,upper,41,12,,0.5910391414141415,0.5751660353535353,
current20,common,TS,ospa30_t6,8,3,MIX|ALL,lower,41,12,,0.34935290404040403,,0.3502569444444445
current20,common,TS,ospa30_t6,8,3,MIX|ALL,upper,41,12,,0.5910391414141415,,0.5886641414141415
current20,common,TS,ospa30_t6,8,3,G1|G2|MIX|ALL,lower,35,10,0.2987916666666667,0.28722348484848487,0.2771136363636364,0.2922083333333333
current20,common,TS,ospa30_t6,8,3,G1|G2|MIX|ALL,upper,35,10,0.5709848484848485,0.5389469696969698,0.5082992424242423,0.5431969696969697
current20,common,TS,ospa30_t6,10,2,G1|ALL,lower,31,9,0.2856085858585858,0.29390404040404033,,
current20,common,TS,ospa30_t6,10,2,G1|ALL,upper,31,9,0.40694696969696964,0.37682323232323234,,
current20,common,TS,ospa30_t6,10,2,G2|ALL,lower,36,11,,0.32846969696969697,0.2974545454545454,
current20,common,TS,ospa30_t6,10,2,G2|ALL,upper,36,11,,0.41075757575757577,0.37814393939393937,
current20,common,TS,ospa30_t6,10,2,MIX|ALL,lower,41,12,,0.33440025252525246,,0.33443055555555556
current20,common,TS,ospa30_t6,10,2,MIX|ALL,upper,41,12,,0.42322853535353544,,0.42324684343434343
current20,common,TS,ospa30_t6,10,2,G1|G2|MIX|ALL,lower,26,8,0.28925,0.2806875,0.233875,0.28303125
current20,common,TS,ospa30_t6,10,2,G1|G2|MIX|ALL,upper,26,8,0.40290624999999997,0.353875,0.30340625,0.3590625
current20,common,TS,ospa30_t6,10,3,G1|ALL,lower,31,9,0.2856085858585858,0.29390404040404033,,
current20,common,TS,ospa30_t6,10,3,G1|ALL,upper,31,9,0.4156717171717172,0.38554292929292927,,
current20,common,TS,ospa30_t6,10,3,G2|ALL,lower,36,11,,0.32846969696969697,0.2974545454545454,
current20,common,TS,ospa30_t6,10,3,G2|ALL,upper,36,11,,0.4187575757575759,0.3838257575757576,
current20,common,TS,ospa30_t6,10,3,MIX|ALL,lower,41,12,,0.33440025252525246,,0.33443055555555556
current20,common,TS,ospa30_t6,10,3,MIX|ALL,upper,41,12,,0.43068497474747486,,0.43103851010101013
current20,common,TS,ospa30_t6,10,3,G1|G2|MIX|ALL,lower,26,8,0.28925,0.2806875,0.233875,0.28303125
current20,common,TS,ospa30_t6,10,3,G1|G2|MIX|ALL,upper,26,8,0.412375,0.3635,0.31059375,0.36881250000000004
current20,common,TS,ospa30_t6,10,4,G1|ALL,lower,31,9,0.28616414141414137,0.29390404040404033,,
current20,common,TS,ospa30_t6,10,4,G1|ALL,upper,31,9,0.44897979797979803,0.4048560606060606,,
current20,common,TS,ospa30_t6,10,4,G2|ALL,lower,36,11,,0.32846969696969697,0.2976060606060606,
current20,common,TS,ospa30_t6,10,4,G2|ALL,upper,36,11,,0.43528787878787883,0.40085606060606066,
current20,common,TS,ospa30_t6,10,4,MIX|ALL,lower,41,12,,0.33440025252525246,,0.335197601010101
current20,common,TS,ospa30_t6,10,4,MIX|ALL,upper,41,12,,0.44719760101010103,,0.45107260101010094
current20,common,TS,ospa30_t6,10,4,G1|G2|MIX|ALL,lower,26,8,0.289875,0.2806875,0.233875,0.28418750000000004
current20,common,TS,ospa30_t6,10,4,G1|G2|MIX|ALL,upper,26,8,0.44881250000000006,0.3831875,0.33171875,0.39321875000000006
current20,common,TS,ospa30_t6,10,5,G1|ALL,lower,31,9,0.3400025252525253,0.37309343434343434,,
current20,common,TS,ospa30_t6,10,5,G1|ALL,upper,31,9,0.568310606060606,0.5137020202020202,,
current20,common,TS,ospa30_t6,10,5,G2|ALL,lower,36,11,,0.3938484848484848,0.3735833333333334,
current20,common,TS,ospa30_t6,10,5,G2|ALL,upper,36,11,,0.5255378787878787,0.4985227272727274,
current20,common,TS,ospa30_t6,10,5,MIX|ALL,lower,41,12,,0.40272285353535353,,0.4080296717171717
current20,common,TS,ospa30_t6,10,5,MIX|ALL,upper,41,12,,0.5397904040404041,,0.5476723484848485
current20,common,TS,ospa30_t6,10,5,G1|G2|MIX|ALL,lower,26,8,0.33349999999999996,0.3571875,0.33634375000000005,0.36306249999999995
current20,common,TS,ospa30_t6,10,5,G1|G2|MIX|ALL,upper,26,8,0.56459375,0.49084375,0.4610937500000001,0.5021875
current20,common,TS,ospa30_t6,13,2,G2|ALL,lower,6,2,,0.655,0.7,
current20,common,TS,ospa30_t6,13,2,G2|ALL,upper,6,2,,0.672,0.7215,
current20,common,TS,ospa30_t6,13,2,MIX|ALL,lower,41,12,,0.3256818181818182,,0.325917297979798
current20,common,TS,ospa30_t6,13,2,MIX|ALL,upper,41,12,,0.3655195707070707,,0.3670486111111111
current20,common,TS,ospa30_t6,13,3,G2|ALL,lower,6,2,,0.655,0.7,
current20,common,TS,ospa30_t6,13,3,G2|ALL,upper,6,2,,0.6735,0.7215,
current20,common,TS,ospa30_t6,13,3,MIX|ALL,lower,41,12,,0.3256818181818182,,0.325917297979798
current20,common,TS,ospa30_t6,13,3,MIX|ALL,upper,41,12,,0.36886300505050507,,0.371675505050505
current20,common,TS,ospa30_t6,13,4,G2|ALL,lower,6,2,,0.655,0.7,
current20,common,TS,ospa30_t6,13,4,G2|ALL,upper,6,2,,0.675,0.7215,
current20,common,TS,ospa30_t6,13,4,MIX|ALL,lower,41,12,,0.3256818181818182,,0.325917297979798
current20,common,TS,ospa30_t6,13,4,MIX|ALL,upper,41,12,,0.37923611111111105,,0.3829842171717172
current20,common,TS,ospa30_t6,13,5,G2|ALL,lower,6,2,,0.655,0.7,
current20,common,TS,ospa30_t6,13,5,G2|ALL,upper,6,2,,0.6795,0.7215,
current20,common,TS,ospa30_t6,13,5,MIX|ALL,lower,41,12,,0.3258901515151515,,0.325917297979798
current20,common,TS,ospa30_t6,13,5,MIX|ALL,upper,41,12,,0.39559217171717176,,0.39820580808080813
current20,common,TS,ospa30_t6,13,6,G2|ALL,lower,6,2,,0.6825,0.7,
current20,common,TS,ospa30_t6,13,6,G2|ALL,upper,6,2,,0.71,0.7215,
current20,common,TS,ospa30_t6,13,6,MIX|ALL,lower,41,12,,0.384927398989899,,0.3886559343434344
current20,common,TS,ospa30_t6,13,6,MIX|ALL,upper,41,12,,0.4758112373737373,,0.48128724747474744
current20,common,TS,ospa30_t6,13,7,G2|ALL,lower,6,2,,0.688,0.7,
current20,common,TS,ospa30_t6,13,7,G2|ALL,upper,6,2,,0.7225,0.7215,
current20,common,TS,ospa30_t6,13,7,MIX|ALL,lower,41,12,,0.3972834595959596,,0.4043320707070707
current20,common,TS,ospa30_t6,13,7,MIX|ALL,upper,41,12,,0.5079766414141413,,0.5220757575757575
current20,common,TS,ospa30_t6,13,8,G2|ALL,lower,6,2,,0.6950000000000001,0.7,
current20,common,TS,ospa30_t6,13,8,G2|ALL,upper,6,2,,0.738,0.7215,
current20,common,TS,ospa30_t6,13,8,MIX|ALL,lower,41,12,,0.4606912878787879,,0.46646527777777774
current20,common,TS,ospa30_t6,13,8,MIX|ALL,upper,41,12,,0.5979905303030304,,0.6093042929292929
current20,common,TS,ospa30_t6,20,2,MIX|ALL,lower,26,8,,0.24775000000000003,,0.2481875
current20,common,TS,ospa30_t6,20,2,MIX|ALL,upper,26,8,,0.275,,0.27781249999999996
current20,common,TS,ospa30_t6,20,3,MIX|ALL,lower,26,8,,0.24775000000000003,,0.2481875
current20,common,TS,ospa30_t6,20,3,MIX|ALL,upper,26,8,,0.27743750000000006,,0.2826875
current20,common,TS,ospa30_t6,20,4,MIX|ALL,lower,26,8,,0.24775000000000003,,0.2481875
current20,common,TS,ospa30_t6,20,4,MIX|ALL,upper,26,8,,0.28756250000000005,,0.290875
current20,common,TS,ospa30_t6,20,5,MIX|ALL,lower,26,8,,0.24775000000000003,,0.2481875
current20,common,TS,ospa30_t6,20,5,MIX|ALL,upper,26,8,,0.302125,,0.30415624999999996
current20,common,TS,ospa30_t6,20,6,MIX|ALL,lower,26,8,,0.24775000000000003,,0.2485
current20,common,TS,ospa30_t6,20,6,MIX|ALL,upper,26,8,,0.32590625,,0.328875
current20,common,TS,ospa30_t6,20,7,MIX|ALL,lower,26,8,,0.27575000000000005,,0.27718750000000003
current20,common,TS,ospa30_t6,20,7,MIX|ALL,upper,26,8,,0.37806249999999997,,0.38165625
current20,common,TS,ospa30_t6,20,8,MIX|ALL,lower,26,8,,0.281625,,0.2823125
current20,common,TS,ospa30_t6,20,8,MIX|ALL,upper,26,8,,0.40953124999999996,,0.41065625
current20,common,TS,ospa30_t6,20,9,MIX|ALL,lower,26,8,,0.2886875,,0.2894375
current20,common,TS,ospa30_t6,20,9,MIX|ALL,upper,26,8,,0.45290625,,0.45375
current20,common,TS,ospa30_t6,20,10,MIX|ALL,lower,26,8,,0.3089375,,0.3095
current20,common,TS,ospa30_t6,20,10,MIX|ALL,upper,26,8,,0.50725,,0.5103125000000001
current20,common,TS,ospa30_t6,20,11,MIX|ALL,lower,26,8,,0.318125,,0.32225000000000004
current20,common,TS,ospa30_t6,20,11,MIX|ALL,upper,26,8,,0.5424375,,0.5463749999999999
current20,common,TS,ospa30_t6,20,12,MIX|ALL,lower,26,8,,0.337125,,0.3441875
current20,common,TS,ospa30_t6,20,12,MIX|ALL,upper,26,8,,0.582875,,0.5906875
current20,common,TS,ospa30_t6,20,13,MIX|ALL,lower,26,8,,0.3605,,0.3639375
current20,common,TS,ospa30_t6,20,13,MIX|ALL,upper,26,8,,0.63015625,,0.63028125
current20,common,TS,ospa30_t6,20,14,MIX|ALL,lower,26,8,,0.39743749999999994,,0.397875
current20,common,TS,ospa30_t6,20,14,MIX|ALL,upper,26,8,,0.6886249999999999,,0.68865625
current20,common,TS,ospa30_t6,20,15,MIX|ALL,lower,26,8,,0.45424999999999993,,0.45396875
current20,common,TS,ospa30_t6,20,15,MIX|ALL,upper,26,8,,0.7637499999999999,,0.76478125
current20,common,TS,q95,7,2,G1|ALL,lower,41,12,0.4408270202020202,0.41689204545454545,,
current20,common,TS,q95,7,2,G1|ALL,upper,41,12,0.7542897727272727,0.7781382575757577,,
current20,common,TS,q95,7,2,G2|ALL,lower,41,12,,0.41689204545454545,0.3852809343434344,
current20,common,TS,q95,7,2,G2|ALL,upper,41,12,,0.7781382575757577,0.7444021464646465,
current20,common,TS,q95,7,2,MIX|ALL,lower,41,12,,0.41689204545454545,,0.4161016414141414
current20,common,TS,q95,7,2,MIX|ALL,upper,41,12,,0.7781382575757577,,0.7854507575757577
current20,common,TS,q95,7,2,G1|G2|MIX|ALL,lower,41,12,0.4408270202020202,0.41689204545454545,0.3852809343434344,0.4161016414141414
current20,common,TS,q95,7,2,G1|G2|MIX|ALL,upper,41,12,0.7542897727272727,0.7781382575757577,0.7444021464646465,0.7854507575757577
current20,common,TS,q95,8,2,G1|ALL,lower,35,10,0.3679734848484849,0.3365984848484848,,
current20,common,TS,q95,8,2,G1|ALL,upper,35,10,0.5479242424242425,0.5208863636363636,,
current20,common,TS,q95,8,2,G2|ALL,lower,41,12,,0.397165404040404,0.36191287878787876,
current20,common,TS,q95,8,2,G2|ALL,upper,41,12,,0.5770719696969697,0.5325448232323232,
current20,common,TS,q95,8,2,MIX|ALL,lower,41,12,,0.397165404040404,,0.39921085858585853
current20,common,TS,q95,8,2,MIX|ALL,upper,41,12,,0.5770719696969697,,0.577143308080808
current20,common,TS,q95,8,2,G1|G2|MIX|ALL,lower,35,10,0.3679734848484849,0.3365984848484848,0.2942954545454545,0.3390530303030303
current20,common,TS,q95,8,2,G1|G2|MIX|ALL,upper,35,10,0.5479242424242425,0.5208863636363636,0.4622537878787879,0.5240719696969697
current20,common,TS,q95,8,3,G1|ALL,lower,35,10,0.3679734848484849,0.3365984848484848,,
current20,common,TS,q95,8,3,G1|ALL,upper,35,10,0.5639810606060606,0.5343939393939394,,
current20,common,TS,q95,8,3,G2|ALL,lower,41,12,,0.397165404040404,0.36191287878787876,
current20,common,TS,q95,8,3,G2|ALL,upper,41,12,,0.5889116161616162,0.5406407828282829,
current20,common,TS,q95,8,3,MIX|ALL,lower,41,12,,0.397165404040404,,0.39921085858585853
current20,common,TS,q95,8,3,MIX|ALL,upper,41,12,,0.5889116161616162,,0.5865751262626263
current20,common,TS,q95,8,3,G1|G2|MIX|ALL,lower,35,10,0.3679734848484849,0.3365984848484848,0.2942954545454545,0.3390530303030303
current20,common,TS,q95,8,3,G1|G2|MIX|ALL,upper,35,10,0.5639810606060606,0.5343939393939394,0.4717689393939395,0.5348901515151516
current20,common,TS,q95,10,2,G1|ALL,lower,31,9,0.35473737373737374,0.34557070707070703,,
current20,common,TS,q95,10,2,G1|ALL,upper,31,9,0.41525505050505057,0.38945454545454544,,
current20,common,TS,q95,10,2,G2|ALL,lower,36,11,,0.3683257575757576,0.3067272727272727,
current20,common,TS,q95,10,2,G2|ALL,upper,36,11,,0.41518939393939397,0.34498484848484856,
current20,common,TS,q95,10,2,MIX|ALL,lower,41,12,,0.3807891414141414,,0.38375000000000004
current20,common,TS,q95,10,2,MIX|ALL,upper,41,12,,0.4316186868686868,,0.43288194444444444
current20,common,TS,q95,10,2,G1|G2|MIX|ALL,lower,26,8,0.340125,0.32403125,0.24662500000000004,0.32528124999999997
current20,common,TS,q95,10,2,G1|G2|MIX|ALL,upper,26,8,0.39006250000000003,0.36159375,0.26525000000000004,0.36315625
current20,common,TS,q95,10,3,G1|ALL,lower,31,9,0.35473737373737374,0.34557070707070703,,
current20,common,TS,q95,10,3,G1|ALL,upper,31,9,0.4228181818181818,0.3940126262626263,,
current20,common,TS,q95,10,3,G2|ALL,lower,36,11,,0.3683257575757576,0.3067272727272727,
current20,common,TS,q95,10,3,G2|ALL,upper,36,11,,0.4191287878787879,0.347469696969697,
current20,common,TS,q95,10,3,MIX|ALL,lower,41,12,,0.3807891414141414,,0.38375000000000004
current20,common,TS,q95,10,3,MIX|ALL,upper,41,12,,0.43535669191919196,,0.4353478535353536
current20,common,TS,q95,10,3,G1|G2|MIX|ALL,lower,26,8,0.340125,0.32403125,0.24662500000000004,0.32528124999999997
current20,common,TS,q95,10,3,G1|G2|MIX|ALL,upper,26,8,0.39834375,0.36653125,0.2683125,0.36621875
current20,common,TS,q95,10,4,G1|ALL,lower,31,9,0.3551414141414141,0.34557070707070703,,
current20,common,TS,q95,10,4,G1|ALL,upper,31,9,0.43535606060606064,0.4025353535353535,,
current20,common,TS,q95,10,4,G2|ALL,lower,36,11,,0.3683257575757576,0.30687878787878786,
current20,common,TS,q95,10,4,G2|ALL,upper,36,11,,0.42671969696969697,0.3536287878787878,
current20,common,TS,q95,10,4,MIX|ALL,lower,41,12,,0.3807891414141414,,0.38399621212121215
current20,common,TS,q95,10,4,MIX|ALL,upper,41,12,,0.4428737373737373,,0.443675505050505
current20,common,TS,q95,10,4,G1|G2|MIX|ALL,lower,26,8,0.340625,0.32403125,0.24662500000000004,0.32565625
current20,common,TS,q95,10,4,G1|G2|MIX|ALL,upper,26,8,0.4111875,0.37528125,0.27446875000000004,0.37599999999999995
current20,common,TS,q95,10,5,G1|ALL,lower,31,9,0.48290656565656565,0.4356111111111111,,
current20,common,TS,q95,10,5,G1|ALL,upper,31,9,0.586189393939394,0.509040404040404,,
current20,common,TS,q95,10,5,G2|ALL,lower,36,11,,0.4446515151515151,0.4238863636363636,
current20,common,TS,q95,10,5,G2|ALL,upper,36,11,,0.5168181818181817,0.478560606060606,
current20,common,TS,q95,10,5,MIX|ALL,lower,41,12,,0.45543055555555556,,0.46173042929292923
current20,common,TS,q95,10,5,MIX|ALL,upper,41,12,,0.5309886363636364,,0.5363895202020202
current20,common,TS,q95,10,5,G1|G2|MIX|ALL,lower,26,8,0.483875,0.41831250000000003,0.40484375,0.42234375
current20,common,TS,q95,10,5,G1|G2|MIX|ALL,upper,26,8,0.5783437499999999,0.4868125,0.4396875,0.4917187499999999
current20,common,TS,q95,13,2,G2|ALL,lower,6,2,,0.7,0.7,
current20,common,TS,q95,13,2,G2|ALL,upper,6,2,,0.731,0.7535000000000001,
current20,common,TS,q95,13,2,MIX|ALL,lower,41,12,,0.371780303030303,,0.3739267676767677
current20,common,TS,q95,13,2,MIX|ALL,upper,41,12,,0.3961546717171717,,0.39576893939393937
current20,common,TS,q95,13,3,G2|ALL,lower,6,2,,0.7,0.7,
current20,common,TS,q95,13,3,G2|ALL,upper,6,2,,0.7315,0.7545,
current20,common,TS,q95,13,3,MIX|ALL,lower,41,12,,0.371780303030303,,0.3739267676767677
current20,common,TS,q95,13,3,MIX|ALL,upper,41,12,,0.3974974747474747,,0.3972462121212121
current20,common,TS,q95,13,4,G2|ALL,lower,6,2,,0.7,0.7,
current20,common,TS,q95,13,4,G2|ALL,upper,6,2,,0.735,0.76,
current20,common,TS,q95,13,4,MIX|ALL,lower,41,12,,0.371780303030303,,0.3739267676767677
current20,common,TS,q95,13,4,MIX|ALL,upper,41,12,,0.4019223484848485,,0.40180429292929287
current20,common,TS,q95,13,5,G2|ALL,lower,6,2,,0.7,0.7,
current20,common,TS,q95,13,5,G2|ALL,upper,6,2,,0.7395,0.771,
current20,common,TS,q95,13,5,MIX|ALL,lower,41,12,,0.3718181818181818,,0.3739267676767677
current20,common,TS,q95,13,5,MIX|ALL,upper,41,12,,0.40860353535353533,,0.4096862373737373
current20,common,TS,q95,13,6,G2|ALL,lower,6,2,,0.7,0.7,
current20,common,TS,q95,13,6,G2|ALL,upper,6,2,,0.7484999999999999,0.7875,
current20,common,TS,q95,13,6,MIX|ALL,lower,41,12,,0.4389962121212121,,0.44217487373737385
current20,common,TS,q95,13,6,MIX|ALL,upper,41,12,,0.48588320707070715,,0.4860448232323233
current20,common,TS,q95,13,7,G2|ALL,lower,6,2,,0.7,0.7,
current20,common,TS,q95,13,7,G2|ALL,upper,6,2,,0.7575000000000001,0.821,
current20,common,TS,q95,13,7,MIX|ALL,lower,41,12,,0.45276515151515156,,0.4575000000000001
current20,common,TS,q95,13,7,MIX|ALL,upper,41,12,,0.5095801767676768,,0.5150511363636364
current20,common,TS,q95,13,8,G2|ALL,lower,6,2,,0.7025,0.7,
current20,common,TS,q95,13,8,G2|ALL,upper,6,2,,0.7715,0.85,
current20,common,TS,q95,13,8,MIX|ALL,lower,41,12,,0.5351104797979798,,0.5348440656565656
current20,common,TS,q95,13,8,MIX|ALL,upper,41,12,,0.603977904040404,,0.6052518939393939
current20,common,TS,q95,20,2,MIX|ALL,lower,26,8,,0.27171875,,0.27109375
current20,common,TS,q95,20,2,MIX|ALL,upper,26,8,,0.29459375,,0.29278125
current20,common,TS,q95,20,3,MIX|ALL,lower,26,8,,0.27171875,,0.27109375
current20,common,TS,q95,20,3,MIX|ALL,upper,26,8,,0.29534375,,0.29371875000000003
current20,common,TS,q95,20,4,MIX|ALL,lower,26,8,,0.27171875,,0.27109375
current20,common,TS,q95,20,4,MIX|ALL,upper,26,8,,0.299375,,0.297875
current20,common,TS,q95,20,5,MIX|ALL,lower,26,8,,0.27171875,,0.27109375
current20,common,TS,q95,20,5,MIX|ALL,upper,26,8,,0.30374999999999996,,0.303875
current20,common,TS,q95,20,6,MIX|ALL,lower,26,8,,0.27171875,,0.27146875
current20,common,TS,q95,20,6,MIX|ALL,upper,26,8,,0.31096875,,0.31115625
current20,common,TS,q95,20,7,MIX|ALL,lower,26,8,,0.30871875,,0.30818749999999995
current20,common,TS,q95,20,7,MIX|ALL,upper,26,8,,0.35428125,,0.35693749999999996
current20,common,TS,q95,20,8,MIX|ALL,lower,26,8,,0.3175,,0.31621875
current20,common,TS,q95,20,8,MIX|ALL,upper,26,8,,0.36840625000000005,,0.37196874999999996
current20,common,TS,q95,20,9,MIX|ALL,lower,26,8,,0.32484375,,0.3264375
current20,common,TS,q95,20,9,MIX|ALL,upper,26,8,,0.38478124999999996,,0.38934375000000004
current20,common,TS,q95,20,10,MIX|ALL,lower,26,8,,0.36784375,,0.37203125
current20,common,TS,q95,20,10,MIX|ALL,upper,26,8,,0.43400000000000005,,0.44165625000000003
current20,common,TS,q95,20,11,MIX|ALL,lower,26,8,,0.3869375,,0.39278125
current20,common,TS,q95,20,11,MIX|ALL,upper,26,8,,0.45940625,,0.46662499999999996
current20,common,TS,q95,20,12,MIX|ALL,lower,26,8,,0.46496875,,0.48021875
current20,common,TS,q95,20,12,MIX|ALL,upper,26,8,,0.5415,,0.5604687500000001
current20,common,TS,q95,20,13,MIX|ALL,lower,26,8,,0.515375,,0.525125
current20,common,TS,q95,20,13,MIX|ALL,upper,26,8,,0.5958125000000001,,0.60846875
current20,common,TS,q95,20,14,MIX|ALL,lower,26,8,,0.59659375,,0.6107812499999999
current20,common,TS,q95,20,14,MIX|ALL,upper,26,8,,0.6815312499999999,,0.6966562500000001
current20,common,TS,q95,20,15,MIX|ALL,lower,26,8,,0.6905625000000001,,0.6856875
current20,common,TS,q95,20,15,MIX|ALL,upper,26,8,,0.7772187500000001,,0.7731874999999999
current20,common,TSB,ospa30_t6,7,2,G1|ALL,lower,41,12,0.3840006313131313,0.3718017676767677,,
current20,common,TSB,ospa30_t6,7,2,G1|ALL,upper,41,12,0.7662241161616162,0.7787777777777777,,
current20,common,TSB,ospa30_t6,7,2,G2|ALL,lower,41,12,,0.3718017676767677,0.35588383838383836,
current20,common,TSB,ospa30_t6,7,2,G2|ALL,upper,41,12,,0.7787777777777777,0.7663396464646465,
current20,common,TSB,ospa30_t6,7,2,MIX|ALL,lower,41,12,,0.3718017676767677,,0.3714078282828283
current20,common,TSB,ospa30_t6,7,2,MIX|ALL,upper,41,12,,0.7787777777777777,,0.7863200757575758
current20,common,TSB,ospa30_t6,7,2,G1|G2|MIX|ALL,lower,41,12,0.3840006313131313,0.3718017676767677,0.35588383838383836,0.3714078282828283
current20,common,TSB,ospa30_t6,7,2,G1|G2|MIX|ALL,upper,41,12,0.7662241161616162,0.7787777777777777,0.7663396464646465,0.7863200757575758
current20,common,TSB,ospa30_t6,8,2,G1|ALL,lower,40,12,0.3685050505050505,0.3532140151515151,,
current20,common,TSB,ospa30_t6,8,2,G1|ALL,upper,40,12,0.5748522727272728,0.5683301767676768,,
