image_id,building_id,cohort,panel,model,arm,horizon,reference_allowed,medoid_reference_error
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,T,ALL,10,True,11.752410719256003
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,T,ALL,13,True,11.73523349442056
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,T,ALL,24,True,11.74509887103739
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,T,G1,7,True,11.714726243052414
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,T,G1,8,True,11.727802109329497
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,T,G1,10,True,11.74509887103739
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,T,G2,7,True,11.897918622938029
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,T,G2,8,True,11.793165601104695
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,T,G2,10,True,11.726964700672301
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,T,G2,13,True,11.650661351105281
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,T,G2,14,True,11.63839853004402
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,T,MIX,7,True,11.767505196366299
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,T,MIX,8,True,11.76839227593839
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,T,MIX,10,True,11.750762629376764
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,T,MIX,13,True,11.733165638596152
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,T,MIX,20,True,11.735372067927042
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TB,ALL,7,True,11.751509831459503
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TB,ALL,8,True,11.746936917039461
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TB,ALL,10,True,11.752410719256003
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TB,ALL,13,True,11.73523349442056
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TB,ALL,24,True,11.74509887103739
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TB,G2,7,True,11.802421985970705
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TB,G2,8,True,11.813414555518843
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TB,G2,10,True,11.79741519193762
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TB,G2,13,True,11.757064598502494
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TB,G2,20,True,11.63839853004402
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TB,MIX,7,True,11.711944794668193
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TB,MIX,8,True,11.716560739618366
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TS,ALL,7,True,11.751509831459503
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TS,ALL,8,True,11.746936917039461
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TS,ALL,10,True,11.752410719256003
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TS,ALL,13,True,11.73523349442056
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TS,ALL,24,True,11.74509887103739
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TS,G1,7,True,11.714872829204943
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TS,G1,8,True,11.743551425088016
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TS,G1,9,True,11.74509887103739
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TS,G2,7,True,11.891879767152831
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TS,G2,8,True,11.84526283214433
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TS,G2,10,True,11.800280841153159
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TS,G2,13,True,11.748784583285314
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TS,G2,15,True,11.63839853004402
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TS,MIX,7,True,11.766659411214881
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TS,MIX,8,True,11.734835118697838
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TS,MIX,10,True,11.734647396434916
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TS,MIX,13,True,11.727776613817973
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TS,MIX,18,True,11.737914300558156
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TSB,ALL,7,True,11.751509831459503
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TSB,ALL,8,True,11.746936917039461
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TSB,ALL,10,True,11.752410719256003
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TSB,ALL,13,True,11.73523349442056
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TSB,ALL,24,True,11.74509887103739
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TSB,G1,7,True,11.70792232277845
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TSB,G1,8,True,11.710862943873565
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TSB,G1,10,True,11.74509887103739
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TSB,G2,7,True,11.910393774915176
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TSB,G2,8,True,11.87465586570691
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TSB,G2,10,True,11.801372305623417
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TSB,G2,13,True,11.747537637489266
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TSB,G2,14,True,11.63839853004402
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TSB,MIX,7,True,11.761560756413395
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TSB,MIX,8,True,11.736252919995486
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TSB,MIX,10,True,11.73827234167884
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TSB,MIX,13,True,11.726500089920233
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,common,TSB,MIX,20,True,11.736919513876417
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,native,Q_median2,ALL,7,True,11.739769306739527
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,native,Q_median2,ALL,8,True,11.731437065912887
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,native,Q_median2,ALL,10,True,11.741912456291312
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,native,Q_median2,ALL,13,True,11.72862828754762
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,native,Q_median2,ALL,25,True,11.74509887103739
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,native,Q_median2,G1,7,True,11.738156976197667
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,native,Q_median2,G1,8,True,11.732998326077354
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,native,Q_median2,G1,10,True,11.736256322755258
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,native,Q_median2,G1,13,True,11.74509887103739
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,native,Q_median2,G2,7,True,11.93228781050916
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,native,Q_median2,G2,8,True,11.906347822155844
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,native,Q_median2,G2,10,True,11.895912571614824
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,native,Q_median2,G2,12,True,12.129737920091452
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,native,Q_median2,MIX,7,True,11.75173801935251
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,native,Q_median2,MIX,8,True,11.744994005345152
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,native,Q_median2,MIX,10,True,11.729424414507726
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,native,Q_median2,MIX,13,True,11.730893191683572
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,all26,native,Q_median2,MIX,24,True,11.74509887103739
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,B,ALL,7,True,11.780518392503128
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,B,ALL,8,True,11.768247007615955
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,B,ALL,10,True,11.749207148034191
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,B,ALL,13,True,11.735290470837361
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,B,ALL,20,True,11.74509887103739
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,B,G1,7,True,11.700137517413312
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,B,G1,8,True,11.710839889920253
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,B,G1,10,True,11.725522310399024
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,B,G1,12,True,11.74509887103739
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,B,G2,7,True,11.785552382779183
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,B,G2,8,True,11.883654951269293
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,B,MIX,7,True,11.8206717232982
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,B,MIX,8,True,11.786522255390945
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,B,MIX,10,True,11.764822799011954
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,B,MIX,13,True,11.73121728162936
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,B,MIX,16,True,11.70045088632058
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,Q,ALL,7,True,11.780518392503128
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,Q,ALL,8,True,11.768247007615955
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,Q,ALL,10,True,11.749207148034191
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,Q,ALL,13,True,11.735290470837361
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,Q,ALL,20,True,11.74509887103739
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QB,ALL,7,True,11.780518392503128
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QB,ALL,8,True,11.768247007615955
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QB,ALL,10,True,11.749207148034191
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QB,ALL,13,True,11.735290470837361
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QB,ALL,20,True,11.74509887103739
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QB,G1,7,True,11.700137517413312
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QB,G1,8,True,11.710839889920253
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QB,G1,10,True,11.725522310399024
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QB,G1,12,True,11.74509887103739
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QB,G2,7,True,11.785552382779183
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QB,G2,8,True,11.883654951269293
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QB,MIX,7,True,11.8206717232982
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QB,MIX,8,True,11.786522255390945
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QB,MIX,10,True,11.764822799011954
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QB,MIX,13,True,11.73121728162936
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QB,MIX,16,True,11.70045088632058
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QS,ALL,7,True,11.780518392503128
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QS,ALL,8,True,11.768247007615955
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QS,ALL,10,True,11.749207148034191
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QS,ALL,13,True,11.735290470837361
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QS,ALL,20,True,11.74509887103739
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QSB,ALL,7,True,11.780518392503128
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QSB,ALL,8,True,11.768247007615955
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QSB,ALL,10,True,11.749207148034191
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QSB,ALL,13,True,11.735290470837361
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QSB,ALL,20,True,11.74509887103739
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QSB,G1,7,True,11.700137517413312
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QSB,G1,8,True,11.710839889920253
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QSB,G1,10,True,11.725522310399024
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QSB,G1,12,True,11.74509887103739
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QSB,G2,7,True,11.785552382779183
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QSB,G2,8,True,11.883654951269293
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QSB,MIX,7,True,11.8206717232982
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QSB,MIX,8,True,11.786522255390945
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QSB,MIX,10,True,11.764822799011954
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QSB,MIX,13,True,11.73121728162936
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QSB,MIX,16,True,11.70045088632058
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QT,ALL,7,True,11.780518392503128
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QT,ALL,8,True,11.768247007615955
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QT,ALL,10,True,11.749207148034191
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QT,ALL,13,True,11.735290470837361
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QT,ALL,20,True,11.74509887103739
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QT,G1,7,True,11.62274536704761
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QT,G2,7,True,11.758465547047965
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QT,G2,8,True,11.754514664938393
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QT,G2,10,True,11.720001136445026
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QT,G2,13,True,11.63839853004402
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QT,MIX,7,True,11.759852597304407
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QT,MIX,8,True,11.744055709481405
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QT,MIX,10,True,11.735026788471624
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QT,MIX,13,True,11.723920391821165
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QT,MIX,14,True,11.735152645625284
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTB,ALL,7,True,11.780518392503128
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTB,ALL,8,True,11.768247007615955
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTB,ALL,10,True,11.749207148034191
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTB,ALL,13,True,11.735290470837361
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTB,ALL,20,True,11.74509887103739
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTB,G1,7,True,11.74509887103739
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTB,G1,8,True,11.74509887103739
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTB,G2,7,True,11.741105343874528
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTB,G2,8,True,11.73586121535293
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTB,G2,10,True,11.701542384289262
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTB,G2,12,True,11.63839853004402
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTB,MIX,7,True,11.785703972576803
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTB,MIX,8,True,11.771769728121217
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTB,MIX,10,True,11.768838747106258
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTB,MIX,13,True,11.74589523672715
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTB,MIX,16,True,11.738696850577787
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTS,ALL,7,True,11.780518392503128
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTS,ALL,8,True,11.768247007615955
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTS,ALL,10,True,11.749207148034191
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTS,ALL,13,True,11.735290470837361
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTS,ALL,20,True,11.74509887103739
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTS,G1,7,True,11.688816259202092
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTS,G1,8,True,11.723687007839178
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTS,G1,9,True,11.74509887103739
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTS,G2,7,True,11.9822814432403
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTS,G2,8,True,12.010215392650244
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTS,G2,10,True,12.014273163430307
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTS,G2,11,True,12.129737920091452
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTS,MIX,7,True,11.764515595123228
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTS,MIX,8,True,11.74218457089953
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTS,MIX,10,True,11.742491755371782
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTS,MIX,13,True,11.73019794510833
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTS,MIX,18,True,11.74509887103739
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTSB,ALL,7,True,11.780518392503128
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTSB,ALL,8,True,11.768247007615955
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTSB,ALL,10,True,11.749207148034191
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTSB,ALL,13,True,11.735290470837361
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTSB,ALL,20,True,11.74509887103739
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTSB,G1,7,True,11.74509887103739
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTSB,G1,8,True,11.74509887103739
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTSB,G2,7,True,11.741105343874528
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTSB,G2,8,True,11.73586121535293
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTSB,G2,10,True,11.701542384289262
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTSB,G2,12,True,11.63839853004402
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTSB,MIX,7,True,11.785703972576803
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTSB,MIX,8,True,11.771769728121217
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTSB,MIX,10,True,11.768838747106258
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTSB,MIX,13,True,11.74589523672715
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,QTSB,MIX,16,True,11.738696850577787
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,Q_median2,ALL,7,True,11.780518392503128
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,Q_median2,ALL,8,True,11.768247007615955
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,current20,common,Q_median2,ALL,10,True,11.749207148034191
