variant,cohort,panel,model,repeat,workers,half_support,left_status,right_status,status,ari
primary,all26,native,TB,5,23,full_requirement,usable,usable,usable,0.2036659877800407
primary,all26,native,SB,5,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,native,QTS,5,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,native,QTB,5,23,full_requirement,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,QSB,5,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,native,TSB,5,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,native,QTSB,5,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,native,Q_median2,5,25,full_requirement,usable,usable,usable,0.6928418803418803
primary,all26,common,Q,5,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,common,T,5,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,common,S,5,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,common,B,5,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,common,QT,5,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,common,QS,5,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,common,QB,5,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,common,TS,5,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,common,TB,5,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,common,SB,5,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,common,QTS,5,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,common,QTB,5,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,common,QSB,5,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,common,TSB,5,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,common,QTSB,5,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,common,Q_median2,5,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,native,Q,5,25,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,T,5,24,half_diagnostic,usable,usable,usable,0.8330703692016408
primary,all26,native,S,5,0,half_diagnostic,insufficient_workers,usable,unavailable,
primary,all26,native,B,5,26,half_diagnostic,usable,usable,usable,0.8163634308961464
primary,all26,native,QT,5,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,QS,5,0,half_diagnostic,insufficient_workers,singleton_rejected,unavailable,
primary,all26,native,QB,5,25,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,TS,5,0,half_diagnostic,insufficient_workers,usable,unavailable,
primary,all26,native,TB,5,24,half_diagnostic,usable,usable,usable,0.14920733602735473
primary,all26,native,SB,5,0,half_diagnostic,insufficient_workers,usable,unavailable,
primary,all26,native,QTS,5,0,half_diagnostic,insufficient_workers,singleton_rejected,unavailable,
primary,all26,native,QTB,5,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,QSB,5,0,half_diagnostic,insufficient_workers,singleton_rejected,unavailable,
primary,all26,native,TSB,5,0,half_diagnostic,insufficient_workers,usable,unavailable,
primary,all26,native,QTSB,5,0,half_diagnostic,insufficient_workers,singleton_rejected,unavailable,
primary,all26,native,Q_median2,5,25,half_diagnostic,usable,usable,usable,0.6928418803418803
primary,all26,common,Q,5,0,half_diagnostic,insufficient_workers,singleton_rejected,unavailable,
primary,all26,common,T,5,0,half_diagnostic,insufficient_workers,usable,unavailable,
primary,all26,common,S,5,0,half_diagnostic,insufficient_workers,usable,unavailable,
primary,all26,common,B,5,0,half_diagnostic,insufficient_workers,usable,unavailable,
primary,all26,common,QT,5,0,half_diagnostic,insufficient_workers,singleton_rejected,unavailable,
primary,all26,common,QS,5,0,half_diagnostic,insufficient_workers,singleton_rejected,unavailable,
primary,all26,common,QB,5,0,half_diagnostic,insufficient_workers,singleton_rejected,unavailable,
primary,all26,common,TS,5,0,half_diagnostic,insufficient_workers,usable,unavailable,
primary,all26,common,TB,5,0,half_diagnostic,insufficient_workers,usable,unavailable,
primary,all26,common,SB,5,0,half_diagnostic,insufficient_workers,usable,unavailable,
primary,all26,common,QTS,5,0,half_diagnostic,insufficient_workers,singleton_rejected,unavailable,
primary,all26,common,QTB,5,0,half_diagnostic,insufficient_workers,singleton_rejected,unavailable,
primary,all26,common,QSB,5,0,half_diagnostic,insufficient_workers,singleton_rejected,unavailable,
primary,all26,common,TSB,5,0,half_diagnostic,insufficient_workers,usable,unavailable,
primary,all26,common,QTSB,5,0,half_diagnostic,insufficient_workers,singleton_rejected,unavailable,
primary,all26,common,Q_median2,5,0,half_diagnostic,insufficient_workers,usable,unavailable,
primary,all26,native,Q,6,25,full_requirement,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,T,6,22,full_requirement,usable,usable,usable,0.8180897738778266
primary,all26,native,S,6,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,native,B,6,4,full_requirement,singleton_rejected,usable,unavailable,
primary,all26,native,QT,6,22,full_requirement,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,QS,6,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,native,QB,6,4,full_requirement,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,TS,6,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,native,TB,6,2,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,native,SB,6,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,native,QTS,6,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,native,QTB,6,2,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,native,QSB,6,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,native,TSB,6,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,native,QTSB,6,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,native,Q_median2,6,25,full_requirement,usable,usable,usable,0.23878205128205124
primary,all26,common,Q,6,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,common,T,6,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,common,S,6,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,common,B,6,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,common,QT,6,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,common,QS,6,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,common,QB,6,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,common,TS,6,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,common,TB,6,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,common,SB,6,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,common,QTS,6,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,common,QTB,6,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,common,QSB,6,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,common,TSB,6,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,common,QTSB,6,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,common,Q_median2,6,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,native,Q,6,25,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,T,6,23,half_diagnostic,usable,usable,usable,0.8261059735066233
primary,all26,native,S,6,26,half_diagnostic,usable,usable,usable,0.012449126167105484
primary,all26,native,B,6,26,half_diagnostic,usable,usable,usable,0.6291012838801712
primary,all26,native,QT,6,23,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,QS,6,25,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,QB,6,25,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,TS,6,23,half_diagnostic,usable,usable,usable,0.6677298311444653
primary,all26,native,TB,6,23,half_diagnostic,usable,usable,usable,0.12972972972972965
primary,all26,native,SB,6,26,half_diagnostic,usable,usable,usable,0.1273866348448687
primary,all26,native,QTS,6,23,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,QTB,6,23,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,QSB,6,25,half_diagnostic,singleton_rejected,usable,unavailable,
primary,all26,native,TSB,6,23,half_diagnostic,usable,usable,usable,0.668041237113402
primary,all26,native,QTSB,6,23,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,Q_median2,6,25,half_diagnostic,usable,usable,usable,0.23878205128205124
primary,all26,common,Q,6,23,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,common,T,6,23,half_diagnostic,usable,usable,usable,0.8261059735066233
primary,all26,common,S,6,23,half_diagnostic,usable,usable,usable,-0.009019511596514878
primary,all26,common,B,6,23,half_diagnostic,usable,usable,usable,0.5472518108223263
primary,all26,common,QT,6,23,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,common,QS,6,23,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,common,QB,6,23,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,common,TS,6,23,half_diagnostic,usable,usable,usable,0.6677298311444653
primary,all26,common,TB,6,23,half_diagnostic,usable,usable,usable,0.12972972972972965
primary,all26,common,SB,6,23,half_diagnostic,usable,usable,usable,-0.08485669149176271
primary,all26,common,QTS,6,23,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,common,QTB,6,23,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,common,QSB,6,23,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,common,TSB,6,23,half_diagnostic,usable,usable,usable,0.668041237113402
primary,all26,common,QTSB,6,23,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,common,Q_median2,6,23,half_diagnostic,usable,usable,usable,0.3980716253443526
primary,all26,native,Q,7,25,full_requirement,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,T,7,23,full_requirement,usable,usable,usable,0.525328330206379
primary,all26,native,S,7,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
primary,all26,native,B,7,23,full_requirement,usable,usable,usable,-0.04624060150375937
primary,all26,native,QT,7,23,full_requirement,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,QS,7,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
primary,all26,native,QB,7,23,full_requirement,usable,singleton_rejected,unavailable,
primary,all26,native,TS,7,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
primary,all26,native,TB,7,21,full_requirement,usable,usable,usable,0.8092643051771117
primary,all26,native,SB,7,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
primary,all26,native,QTS,7,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
primary,all26,native,QTB,7,21,full_requirement,usable,singleton_rejected,unavailable,
primary,all26,native,QSB,7,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
primary,all26,native,TSB,7,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
primary,all26,native,QTSB,7,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
primary,all26,native,Q_median2,7,25,full_requirement,usable,usable,usable,0.23878205128205124
primary,all26,common,Q,7,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
primary,all26,common,T,7,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
primary,all26,common,S,7,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
primary,all26,common,B,7,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
primary,all26,common,QT,7,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
primary,all26,common,QS,7,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
primary,all26,common,QB,7,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
primary,all26,common,TS,7,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
primary,all26,common,TB,7,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
primary,all26,common,SB,7,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
primary,all26,common,QTS,7,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
primary,all26,common,QTB,7,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
primary,all26,common,QSB,7,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
primary,all26,common,TSB,7,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
