cohort,panel,model,config,horizon,k,comparison,bound,images,buildings,G1,ALL,G2,MIX
current20,common,Q_median2,q95,20,6,MIX|ALL,lower,25,11,,0.3809242424242424,,0.3780606060606061
current20,common,Q_median2,q95,20,6,MIX|ALL,upper,25,11,,0.389219696969697,,0.38590151515151516
current20,common,Q_median2,q95,20,7,MIX|ALL,lower,25,11,,0.4179242424242424,,0.4188484848484848
current20,common,Q_median2,q95,20,7,MIX|ALL,upper,25,11,,0.4275833333333333,,0.42816666666666664
current20,common,Q_median2,q95,20,8,MIX|ALL,lower,25,11,,0.4264242424242424,,0.4257727272727273
current20,common,Q_median2,q95,20,8,MIX|ALL,upper,25,11,,0.43756060606060604,,0.43634090909090906
current20,common,Q_median2,q95,20,9,MIX|ALL,lower,25,11,,0.43250000000000005,,0.43393939393939396
current20,common,Q_median2,q95,20,9,MIX|ALL,upper,25,11,,0.44534090909090907,,0.4463257575757576
current20,common,Q_median2,q95,20,10,MIX|ALL,lower,25,11,,0.47801515151515156,,0.4778484848484849
current20,common,Q_median2,q95,20,10,MIX|ALL,upper,25,11,,0.492219696969697,,0.4922803030303031
current20,common,Q_median2,q95,20,11,MIX|ALL,lower,25,11,,0.49539393939393933,,0.49719696969696975
current20,common,Q_median2,q95,20,11,MIX|ALL,upper,25,11,,0.5107348484848484,,0.5134469696969698
current20,common,Q_median2,q95,20,12,MIX|ALL,lower,25,11,,0.5596363636363636,,0.56
current20,common,Q_median2,q95,20,12,MIX|ALL,upper,25,11,,0.5763409090909091,,0.5770454545454546
current20,common,Q_median2,q95,20,13,MIX|ALL,lower,25,11,,0.5960151515151516,,0.5965606060606061
current20,common,Q_median2,q95,20,13,MIX|ALL,upper,25,11,,0.6141969696969697,,0.6147424242424243
current20,common,Q_median2,q95,20,14,MIX|ALL,lower,25,11,,0.6580454545454545,,0.670909090909091
current20,common,Q_median2,q95,20,14,MIX|ALL,upper,25,11,,0.6783863636363635,,0.6913636363636364
current20,common,Q_median2,q95,20,15,MIX|ALL,lower,25,11,,0.7445833333333334,,0.7527575757575757
current20,common,Q_median2,q95,20,15,MIX|ALL,upper,25,11,,0.7660606060606061,,0.7749166666666667
current20,common,S,ospa30_t6,7,2,G1|ALL,lower,27,10,0.35933333333333334,0.307875,,
current20,common,S,ospa30_t6,7,2,G1|ALL,upper,27,10,0.7852916666666666,0.7529166666666666,,
current20,common,S,ospa30_t6,7,2,G2|ALL,lower,18,9,,0.4159722222222222,0.4847222222222223,
current20,common,S,ospa30_t6,7,2,G2|ALL,upper,18,9,,0.7893055555555555,0.8341666666666665,
current20,common,S,ospa30_t6,7,2,MIX|ALL,lower,17,8,,0.34296875,,0.34296874999999993
current20,common,S,ospa30_t6,7,2,MIX|ALL,upper,17,8,,0.7629687499999999,,0.7771875
current20,common,S,ospa30_t6,7,2,G1|G2|MIX|ALL,lower,17,8,0.3984375,0.34296875,0.4203125,0.34296874999999993
current20,common,S,ospa30_t6,7,2,G1|G2|MIX|ALL,upper,17,8,0.8032812500000001,0.7629687499999999,0.8134374999999999,0.7771875
current20,common,S,ospa30_t6,8,2,G1|ALL,lower,23,7,0.20422619047619048,0.2379166666666667,,
current20,common,S,ospa30_t6,8,2,G1|ALL,upper,23,7,0.4661904761904762,0.5119642857142856,,
current20,common,S,ospa30_t6,8,2,G2|ALL,lower,18,9,,0.3931944444444444,0.4786111111111111,
current20,common,S,ospa30_t6,8,2,G2|ALL,upper,18,9,,0.6018055555555555,0.6681944444444444,
current20,common,S,ospa30_t6,8,2,MIX|ALL,lower,17,8,,0.31734375,,0.32109374999999996
current20,common,S,ospa30_t6,8,2,MIX|ALL,upper,17,8,,0.55203125,,0.5759375000000001
current20,common,S,ospa30_t6,8,2,G1|G2|MIX|ALL,lower,13,5,0.217,0.27775,0.45,0.26675
current20,common,S,ospa30_t6,8,2,G1|G2|MIX|ALL,upper,13,5,0.4605,0.53075,0.72375,0.5305
current20,common,S,ospa30_t6,8,3,G1|ALL,lower,23,7,0.20422619047619048,0.2379166666666667,,
current20,common,S,ospa30_t6,8,3,G1|ALL,upper,23,7,0.4923214285714286,0.5342261904761905,,
current20,common,S,ospa30_t6,8,3,G2|ALL,lower,18,9,,0.3931944444444444,0.4786111111111111,
current20,common,S,ospa30_t6,8,3,G2|ALL,upper,18,9,,0.6176388888888888,0.6865277777777778,
current20,common,S,ospa30_t6,8,3,MIX|ALL,lower,17,8,,0.31734375,,0.32109374999999996
current20,common,S,ospa30_t6,8,3,MIX|ALL,upper,17,8,,0.56984375,,0.5925
current20,common,S,ospa30_t6,8,3,G1|G2|MIX|ALL,lower,13,5,0.217,0.27775,0.45,0.26675
current20,common,S,ospa30_t6,8,3,G1|G2|MIX|ALL,upper,13,5,0.4907500000000001,0.55625,0.7517500000000001,0.5525
current20,common,S,ospa30_t6,10,2,G1|ALL,lower,15,5,0.15983333333333333,0.14758333333333334,,
current20,common,S,ospa30_t6,10,2,G1|ALL,upper,15,5,0.23158333333333334,0.23525000000000001,,
current20,common,S,ospa30_t6,10,2,G2|ALL,lower,13,6,,0.48500000000000004,0.5475,
current20,common,S,ospa30_t6,10,2,G2|ALL,upper,13,6,,0.5752083333333333,0.6033333333333334,
current20,common,S,ospa30_t6,10,2,MIX|ALL,lower,17,8,,0.30312500000000003,,0.30484375
current20,common,S,ospa30_t6,10,2,MIX|ALL,upper,17,8,,0.38828125,,0.40640624999999997
current20,common,S,ospa30_t6,10,3,G1|ALL,lower,15,5,0.15983333333333333,0.14758333333333334,,
current20,common,S,ospa30_t6,10,3,G1|ALL,upper,15,5,0.24458333333333332,0.24658333333333332,,
current20,common,S,ospa30_t6,10,3,G2|ALL,lower,13,6,,0.48500000000000004,0.5475,
current20,common,S,ospa30_t6,10,3,G2|ALL,upper,13,6,,0.5777083333333334,0.6033333333333334,
current20,common,S,ospa30_t6,10,3,MIX|ALL,lower,17,8,,0.30312500000000003,,0.30484375
current20,common,S,ospa30_t6,10,3,MIX|ALL,upper,17,8,,0.39515625,,0.4128125
current20,common,S,ospa30_t6,10,4,G1|ALL,lower,15,5,0.16083333333333333,0.14758333333333334,,
current20,common,S,ospa30_t6,10,4,G1|ALL,upper,15,5,0.2659166666666667,0.26841666666666664,,
current20,common,S,ospa30_t6,10,4,G2|ALL,lower,13,6,,0.48500000000000004,0.5475,
current20,common,S,ospa30_t6,10,4,G2|ALL,upper,13,6,,0.5885416666666666,0.6041666666666667,
current20,common,S,ospa30_t6,10,4,MIX|ALL,lower,17,8,,0.30312500000000003,,0.30484375
current20,common,S,ospa30_t6,10,4,MIX|ALL,upper,17,8,,0.41296874999999994,,0.42828124999999995
current20,common,S,ospa30_t6,10,5,G1|ALL,lower,15,5,0.24775,0.21558333333333332,,
current20,common,S,ospa30_t6,10,5,G1|ALL,upper,15,5,0.3799166666666667,0.37324999999999997,,
current20,common,S,ospa30_t6,10,5,G2|ALL,lower,13,6,,0.5454166666666667,0.56125,
current20,common,S,ospa30_t6,10,5,G2|ALL,upper,13,6,,0.661875,0.62,
current20,common,S,ospa30_t6,10,5,MIX|ALL,lower,17,8,,0.3628125,,0.3634375
current20,common,S,ospa30_t6,10,5,MIX|ALL,upper,17,8,,0.49859374999999995,,0.51515625
current20,common,S,ospa30_t6,13,2,G1|ALL,lower,10,2,0.12833333333333333,0.09625,,
current20,common,S,ospa30_t6,13,2,G1|ALL,upper,10,2,0.19541666666666666,0.16291666666666665,,
current20,common,S,ospa30_t6,13,2,G2|ALL,lower,5,4,,0.51625,0.5,
current20,common,S,ospa30_t6,13,2,G2|ALL,upper,5,4,,0.5399999999999999,0.5,
current20,common,S,ospa30_t6,13,2,MIX|ALL,lower,17,8,,0.294375,,0.2940625
current20,common,S,ospa30_t6,13,2,MIX|ALL,upper,17,8,,0.333125,,0.3478125
current20,common,S,ospa30_t6,13,3,G1|ALL,lower,10,2,0.12833333333333333,0.09625,,
current20,common,S,ospa30_t6,13,3,G1|ALL,upper,10,2,0.2033333333333333,0.16916666666666666,,
current20,common,S,ospa30_t6,13,3,G2|ALL,lower,5,4,,0.51625,0.5,
current20,common,S,ospa30_t6,13,3,G2|ALL,upper,5,4,,0.5399999999999999,0.5,
current20,common,S,ospa30_t6,13,3,MIX|ALL,lower,17,8,,0.294375,,0.2940625
current20,common,S,ospa30_t6,13,3,MIX|ALL,upper,17,8,,0.33562499999999995,,0.35046875000000005
current20,common,S,ospa30_t6,13,4,G1|ALL,lower,10,2,0.12833333333333333,0.09625,,
current20,common,S,ospa30_t6,13,4,G1|ALL,upper,10,2,0.21666666666666667,0.18125,,
current20,common,S,ospa30_t6,13,4,G2|ALL,lower,5,4,,0.51625,0.5,
current20,common,S,ospa30_t6,13,4,G2|ALL,upper,5,4,,0.5475,0.5,
current20,common,S,ospa30_t6,13,4,MIX|ALL,lower,17,8,,0.294375,,0.2940625
current20,common,S,ospa30_t6,13,4,MIX|ALL,upper,17,8,,0.34734375,,0.35921875
current20,common,S,ospa30_t6,13,5,G1|ALL,lower,10,2,0.12833333333333333,0.09625,,
current20,common,S,ospa30_t6,13,5,G1|ALL,upper,10,2,0.235625,0.20041666666666666,,
current20,common,S,ospa30_t6,13,5,G2|ALL,lower,5,4,,0.51625,0.5,
current20,common,S,ospa30_t6,13,5,G2|ALL,upper,5,4,,0.563125,0.5,
current20,common,S,ospa30_t6,13,5,MIX|ALL,lower,17,8,,0.2946875,,0.2940625
current20,common,S,ospa30_t6,13,5,MIX|ALL,upper,17,8,,0.36499999999999994,,0.379375
current20,common,S,ospa30_t6,13,6,G1|ALL,lower,10,2,0.26166666666666666,0.20229166666666665,,
current20,common,S,ospa30_t6,13,6,G1|ALL,upper,10,2,0.40291666666666665,0.32708333333333334,,
current20,common,S,ospa30_t6,13,6,G2|ALL,lower,5,4,,0.56,0.5,
current20,common,S,ospa30_t6,13,6,G2|ALL,upper,5,4,,0.62125,0.5,
current20,common,S,ospa30_t6,13,6,MIX|ALL,lower,17,8,,0.34015624999999994,,0.3434375
current20,common,S,ospa30_t6,13,6,MIX|ALL,upper,17,8,,0.4309375,,0.4503125
current20,common,S,ospa30_t6,13,7,G1|ALL,lower,10,2,0.28270833333333334,0.22291666666666668,,
current20,common,S,ospa30_t6,13,7,G1|ALL,upper,10,2,0.46041666666666664,0.376875,,
current20,common,S,ospa30_t6,13,7,G2|ALL,lower,5,4,,0.56125,0.5,
current20,common,S,ospa30_t6,13,7,G2|ALL,upper,5,4,,0.6362500000000001,0.5018750000000001,
current20,common,S,ospa30_t6,13,7,MIX|ALL,lower,17,8,,0.3509375,,0.3595312500000001
current20,common,S,ospa30_t6,13,7,MIX|ALL,upper,17,8,,0.46328125000000003,,0.4896875
current20,common,S,ospa30_t6,13,8,G1|ALL,lower,10,2,0.36583333333333334,0.32958333333333334,,
current20,common,S,ospa30_t6,13,8,G1|ALL,upper,10,2,0.5791666666666666,0.5177083333333333,,
current20,common,S,ospa30_t6,13,8,G2|ALL,lower,5,4,,0.6125,0.60875,
current20,common,S,ospa30_t6,13,8,G2|ALL,upper,5,4,,0.7075,0.6106250000000001,
current20,common,S,ospa30_t6,13,8,MIX|ALL,lower,17,8,,0.41484375,,0.41734374999999996
current20,common,S,ospa30_t6,13,8,MIX|ALL,upper,17,8,,0.55875,,0.5757812499999999
current20,common,S,q95,7,2,G1|ALL,lower,27,10,0.37183333333333335,0.37475,,
current20,common,S,q95,7,2,G1|ALL,upper,27,10,0.7775,0.7617083333333335,,
current20,common,S,q95,7,2,G2|ALL,lower,18,9,,0.47805555555555557,0.5122222222222224,
current20,common,S,q95,7,2,G2|ALL,upper,18,9,,0.8011111111111112,0.8070833333333333,
current20,common,S,q95,7,2,MIX|ALL,lower,17,8,,0.4128125,,0.41031249999999997
current20,common,S,q95,7,2,MIX|ALL,upper,17,8,,0.7762500000000001,,0.7834375
current20,common,S,q95,7,2,G1|G2|MIX|ALL,lower,17,8,0.4009375,0.4128125,0.45125,0.41031249999999997
current20,common,S,q95,7,2,G1|G2|MIX|ALL,upper,17,8,0.7968749999999999,0.7762500000000001,0.78296875,0.7834375
current20,common,S,q95,8,2,G1|ALL,lower,23,7,0.37351190476190477,0.3435714285714286,,
current20,common,S,q95,8,2,G1|ALL,upper,23,7,0.5828571428571429,0.5442857142857143,,
current20,common,S,q95,8,2,G2|ALL,lower,18,9,,0.46111111111111114,0.49138888888888893,
current20,common,S,q95,8,2,G2|ALL,upper,18,9,,0.6219444444444444,0.6073611111111111,
current20,common,S,q95,8,2,MIX|ALL,lower,17,8,,0.39375000000000004,,0.391875
current20,common,S,q95,8,2,MIX|ALL,upper,17,8,,0.5746875,,0.5835937499999999
current20,common,S,q95,8,2,G1|G2|MIX|ALL,lower,13,5,0.4345,0.40549999999999997,0.45949999999999996,0.4
current20,common,S,q95,8,2,G1|G2|MIX|ALL,upper,13,5,0.64125,0.593,0.61775,0.58825
current20,common,S,q95,8,3,G1|ALL,lower,23,7,0.37351190476190477,0.3435714285714286,,
current20,common,S,q95,8,3,G1|ALL,upper,23,7,0.5842261904761905,0.5529761904761905,,
current20,common,S,q95,8,3,G2|ALL,lower,18,9,,0.46111111111111114,0.49138888888888893,
current20,common,S,q95,8,3,G2|ALL,upper,18,9,,0.63,0.6076388888888888,
current20,common,S,q95,8,3,MIX|ALL,lower,17,8,,0.39375000000000004,,0.391875
current20,common,S,q95,8,3,MIX|ALL,upper,17,8,,0.58375,,0.59671875
current20,common,S,q95,8,3,G1|G2|MIX|ALL,lower,13,5,0.4345,0.40549999999999997,0.45949999999999996,0.4
current20,common,S,q95,8,3,G1|G2|MIX|ALL,upper,13,5,0.64225,0.6045,0.61825,0.6052500000000001
current20,common,S,q95,10,2,G1|ALL,lower,15,5,0.2995,0.24924999999999997,,
current20,common,S,q95,10,2,G1|ALL,upper,15,5,0.33166666666666667,0.27475,,
current20,common,S,q95,10,2,G2|ALL,lower,13,6,,0.520625,0.5529166666666666,
current20,common,S,q95,10,2,G2|ALL,upper,13,6,,0.5718749999999999,0.5897916666666666,
current20,common,S,q95,10,2,MIX|ALL,lower,17,8,,0.38078124999999996,,0.37734375
current20,common,S,q95,10,2,MIX|ALL,upper,17,8,,0.42015625,,0.42296875
current20,common,S,q95,10,3,G1|ALL,lower,15,5,0.2995,0.24924999999999997,,
current20,common,S,q95,10,3,G1|ALL,upper,15,5,0.3323333333333333,0.27666666666666667,,
current20,common,S,q95,10,3,G2|ALL,lower,13,6,,0.520625,0.5529166666666666,
current20,common,S,q95,10,3,G2|ALL,upper,13,6,,0.5722916666666666,0.5902083333333333,
current20,common,S,q95,10,3,MIX|ALL,lower,17,8,,0.38078124999999996,,0.37734375
current20,common,S,q95,10,3,MIX|ALL,upper,17,8,,0.42140625,,0.42515625
current20,common,S,q95,10,4,G1|ALL,lower,15,5,0.30083333333333334,0.24924999999999997,,
current20,common,S,q95,10,4,G1|ALL,upper,15,5,0.33766666666666667,0.28158333333333335,,
current20,common,S,q95,10,4,G2|ALL,lower,13,6,,0.520625,0.5529166666666666,
current20,common,S,q95,10,4,G2|ALL,upper,13,6,,0.573125,0.5914583333333333,
current20,common,S,q95,10,4,MIX|ALL,lower,17,8,,0.38078124999999996,,0.37734375
current20,common,S,q95,10,4,MIX|ALL,upper,17,8,,0.42328124999999994,,0.42656249999999996
current20,common,S,q95,10,5,G1|ALL,lower,15,5,0.42141666666666666,0.3593333333333334,,
current20,common,S,q95,10,5,G1|ALL,upper,15,5,0.46291666666666664,0.40875000000000006,,
current20,common,S,q95,10,5,G2|ALL,lower,13,6,,0.5616666666666666,0.5891666666666666,
current20,common,S,q95,10,5,G2|ALL,upper,13,6,,0.615625,0.63125,
current20,common,S,q95,10,5,MIX|ALL,lower,17,8,,0.4478125,,0.4428125
current20,common,S,q95,10,5,MIX|ALL,upper,17,8,,0.49921874999999993,,0.50125
current20,common,S,q95,13,2,G1|ALL,lower,10,2,0.18291666666666667,0.15416666666666667,,
current20,common,S,q95,13,2,G1|ALL,upper,10,2,0.20750000000000002,0.17520833333333333,,
current20,common,S,q95,13,2,G2|ALL,lower,5,4,,0.51375,0.5,
current20,common,S,q95,13,2,G2|ALL,upper,5,4,,0.51375,0.5,
current20,common,S,q95,13,2,MIX|ALL,lower,17,8,,0.37328125000000006,,0.3690625
current20,common,S,q95,13,2,MIX|ALL,upper,17,8,,0.38484375,,0.38125000000000003
current20,common,S,q95,13,3,G1|ALL,lower,10,2,0.18291666666666667,0.15416666666666667,,
current20,common,S,q95,13,3,G1|ALL,upper,10,2,0.21041666666666664,0.17562499999999998,,
current20,common,S,q95,13,3,G2|ALL,lower,5,4,,0.51375,0.5,
current20,common,S,q95,13,3,G2|ALL,upper,5,4,,0.51375,0.5,
current20,common,S,q95,13,3,MIX|ALL,lower,17,8,,0.37328125000000006,,0.3690625
current20,common,S,q95,13,3,MIX|ALL,upper,17,8,,0.3851562500000001,,0.381875
current20,common,S,q95,13,4,G1|ALL,lower,10,2,0.18291666666666667,0.15416666666666667,,
current20,common,S,q95,13,4,G1|ALL,upper,10,2,0.21916666666666668,0.18229166666666666,,
current20,common,S,q95,13,4,G2|ALL,lower,5,4,,0.51375,0.5,
current20,common,S,q95,13,4,G2|ALL,upper,5,4,,0.51375,0.5,
current20,common,S,q95,13,4,MIX|ALL,lower,17,8,,0.37328125000000006,,0.3690625
current20,common,S,q95,13,4,MIX|ALL,upper,17,8,,0.38578125,,0.38296875
current20,common,S,q95,13,5,G1|ALL,lower,10,2,0.18291666666666667,0.1545833333333333,,
current20,common,S,q95,13,5,G1|ALL,upper,10,2,0.22875,0.194375,,
current20,common,S,q95,13,5,G2|ALL,lower,5,4,,0.51375,0.5,
current20,common,S,q95,13,5,G2|ALL,upper,5,4,,0.51375,0.5,
current20,common,S,q95,13,5,MIX|ALL,lower,17,8,,0.37328125000000006,,0.3690625
current20,common,S,q95,13,5,MIX|ALL,upper,17,8,,0.3878125,,0.385625
current20,common,S,q95,13,6,G1|ALL,lower,10,2,0.35583333333333333,0.27437500000000004,,
current20,common,S,q95,13,6,G1|ALL,upper,10,2,0.41270833333333334,0.32291666666666663,,
current20,common,S,q95,13,6,G2|ALL,lower,5,4,,0.5543750000000001,0.540625,
current20,common,S,q95,13,6,G2|ALL,upper,5,4,,0.5543750000000001,0.540625,
current20,common,S,q95,13,6,MIX|ALL,lower,17,8,,0.43328125,,0.43328125
current20,common,S,q95,13,6,MIX|ALL,upper,17,8,,0.4503125,,0.45375
current20,common,S,q95,13,7,G1|ALL,lower,10,2,0.38979166666666665,0.3027083333333333,,
current20,common,S,q95,13,7,G1|ALL,upper,10,2,0.46458333333333335,0.36208333333333337,,
current20,common,S,q95,13,7,G2|ALL,lower,5,4,,0.5581250000000001,0.544375,
current20,common,S,q95,13,7,G2|ALL,upper,5,4,,0.5581250000000001,0.544375,
current20,common,S,q95,13,7,MIX|ALL,lower,17,8,,0.445,,0.4496875
current20,common,S,q95,13,7,MIX|ALL,upper,17,8,,0.46687500000000004,,0.475625
current20,common,S,q95,13,8,G1|ALL,lower,10,2,0.4804166666666666,0.40979166666666667,,
current20,common,S,q95,13,8,G1|ALL,upper,10,2,0.5710416666666667,0.48520833333333335,,
current20,common,S,q95,13,8,G2|ALL,lower,5,4,,0.6443749999999999,0.705,
current20,common,S,q95,13,8,G2|ALL,upper,5,4,,0.6443749999999999,0.705,
current20,common,S,q95,13,8,MIX|ALL,lower,17,8,,0.53234375,,0.54234375
current20,common,S,q95,13,8,MIX|ALL,upper,17,8,,0.5596875,,0.57234375
current20,common,SB,ospa30_t6,7,2,G1|ALL,lower,26,10,0.41425,0.40762500000000007,,
current20,common,SB,ospa30_t6,7,2,G1|ALL,upper,26,10,0.7507916666666666,0.7771666666666667,,
current20,common,SB,ospa30_t6,7,2,G2|ALL,lower,24,10,,0.3665,0.3413333333333334,
current20,common,SB,ospa30_t6,7,2,G2|ALL,upper,24,10,,0.7647916666666666,0.7213333333333334,
current20,common,SB,ospa30_t6,7,2,MIX|ALL,lower,28,11,,0.3707954545454546,,0.3662878787878787
current20,common,SB,ospa30_t6,7,2,MIX|ALL,upper,28,11,,0.7753787878787879,,0.8045454545454547
current20,common,SB,ospa30_t6,7,2,G1|G2|MIX|ALL,lower,22,9,0.41805555555555557,0.4069444444444445,0.37787037037037036,0.3983796296296296
current20,common,SB,ospa30_t6,7,2,G1|G2|MIX|ALL,upper,22,9,0.7410185185185185,0.7656018518518519,0.7264814814814815,0.7777777777777778
current20,common,SB,ospa30_t6,8,2,G1|ALL,lower,26,10,0.40091666666666664,0.3815416666666666,,
current20,common,SB,ospa30_t6,8,2,G1|ALL,upper,26,10,0.5467083333333335,0.586375,,
current20,common,SB,ospa30_t6,8,2,G2|ALL,lower,22,9,,0.3217129629629629,0.2550925925925926,
current20,common,SB,ospa30_t6,8,2,G2|ALL,upper,22,9,,0.5515277777777778,0.46532407407407406,
current20,common,SB,ospa30_t6,8,2,MIX|ALL,lower,28,11,,0.34685606060606056,,0.34909090909090906
current20,common,SB,ospa30_t6,8,2,MIX|ALL,upper,28,11,,0.5769318181818182,,0.6095454545454545
current20,common,SB,ospa30_t6,8,2,G1|G2|MIX|ALL,lower,20,8,0.3934895833333333,0.3619270833333333,0.2863541666666667,0.3578125
current20,common,SB,ospa30_t6,8,2,G1|G2|MIX|ALL,upper,20,8,0.5222916666666668,0.56015625,0.48067708333333325,0.57703125
current20,common,SB,ospa30_t6,8,3,G1|ALL,lower,26,10,0.40091666666666664,0.3815416666666666,,
current20,common,SB,ospa30_t6,8,3,G1|ALL,upper,26,10,0.56125,0.6019583333333334,,
current20,common,SB,ospa30_t6,8,3,G2|ALL,lower,22,9,,0.3217129629629629,0.2550925925925926,
current20,common,SB,ospa30_t6,8,3,G2|ALL,upper,22,9,,0.5623148148148149,0.476898148148148,
current20,common,SB,ospa30_t6,8,3,MIX|ALL,lower,28,11,,0.34685606060606056,,0.34909090909090906
current20,common,SB,ospa30_t6,8,3,MIX|ALL,upper,28,11,,0.5924621212121213,,0.6225757575757577
current20,common,SB,ospa30_t6,8,3,G1|G2|MIX|ALL,lower,20,8,0.3934895833333333,0.3619270833333333,0.2863541666666667,0.3578125
current20,common,SB,ospa30_t6,8,3,G1|G2|MIX|ALL,upper,20,8,0.529375,0.5704166666666667,0.49057291666666664,0.5869791666666666
current20,common,SB,ospa30_t6,10,2,G1|ALL,lower,26,10,0.38966666666666666,0.3647916666666667,,
current20,common,SB,ospa30_t6,10,2,G1|ALL,upper,26,10,0.45237499999999997,0.4525,,
current20,common,SB,ospa30_t6,10,2,G2|ALL,lower,2,1,,0.0,0.0025,
current20,common,SB,ospa30_t6,10,2,G2|ALL,upper,2,1,,0.10250000000000001,0.035,
current20,common,SB,ospa30_t6,10,2,MIX|ALL,lower,28,11,,0.33162878787878786,,0.3306818181818182
current20,common,SB,ospa30_t6,10,2,MIX|ALL,upper,28,11,,0.4206818181818182,,0.44238636363636363
current20,common,SB,ospa30_t6,10,3,G1|ALL,lower,26,10,0.38966666666666666,0.3647916666666667,,
current20,common,SB,ospa30_t6,10,3,G1|ALL,upper,26,10,0.4587083333333332,0.45841666666666664,,
current20,common,SB,ospa30_t6,10,3,G2|ALL,lower,2,1,,0.0,0.0025,
current20,common,SB,ospa30_t6,10,3,G2|ALL,upper,2,1,,0.11499999999999999,0.04,
current20,common,SB,ospa30_t6,10,3,MIX|ALL,lower,28,11,,0.33162878787878786,,0.3306818181818182
current20,common,SB,ospa30_t6,10,3,MIX|ALL,upper,28,11,,0.4271969696969697,,0.44814393939393943
current20,common,SB,ospa30_t6,10,4,G1|ALL,lower,26,10,0.3904166666666667,0.3647916666666667,,
current20,common,SB,ospa30_t6,10,4,G1|ALL,upper,26,10,0.4763749999999999,0.47333333333333333,,
current20,common,SB,ospa30_t6,10,4,G2|ALL,lower,2,1,,0.0,0.0025,
current20,common,SB,ospa30_t6,10,4,G2|ALL,upper,2,1,,0.14,0.0475,
current20,common,SB,ospa30_t6,10,4,MIX|ALL,lower,28,11,,0.33162878787878786,,0.33121212121212124
current20,common,SB,ospa30_t6,10,4,MIX|ALL,upper,28,11,,0.4430303030303031,,0.4645454545454545
current20,common,SB,ospa30_t6,10,5,G1|ALL,lower,26,10,0.4614166666666666,0.43504166666666666,,
current20,common,SB,ospa30_t6,10,5,G1|ALL,upper,26,10,0.5723333333333334,0.5685,,
current20,common,SB,ospa30_t6,10,5,G2|ALL,lower,2,1,,0.0,0.01,
current20,common,SB,ospa30_t6,10,5,G2|ALL,upper,2,1,,0.1525,0.075,
current20,common,SB,ospa30_t6,10,5,MIX|ALL,lower,28,11,,0.39549242424242426,,0.3907575757575758
current20,common,SB,ospa30_t6,10,5,MIX|ALL,upper,28,11,,0.5306818181818183,,0.5520075757575758
current20,common,SB,ospa30_t6,13,2,G1|ALL,lower,6,2,0.420625,0.44375,,
current20,common,SB,ospa30_t6,13,2,G1|ALL,upper,6,2,0.436875,0.480625,,
current20,common,SB,ospa30_t6,13,2,G2|ALL,lower,2,1,,0.0,0.0,
current20,common,SB,ospa30_t6,13,2,G2|ALL,upper,2,1,,0.005,0.0,
current20,common,SB,ospa30_t6,13,2,MIX|ALL,lower,22,9,,0.3511111111111111,,0.34356481481481477
current20,common,SB,ospa30_t6,13,2,MIX|ALL,upper,22,9,,0.3955092592592593,,0.3922222222222222
current20,common,SB,ospa30_t6,13,3,G1|ALL,lower,6,2,0.420625,0.44375,,
current20,common,SB,ospa30_t6,13,3,G1|ALL,upper,6,2,0.441875,0.485,,
current20,common,SB,ospa30_t6,13,3,G2|ALL,lower,2,1,,0.0,0.0,
current20,common,SB,ospa30_t6,13,3,G2|ALL,upper,2,1,,0.005,0.0,
current20,common,SB,ospa30_t6,13,3,MIX|ALL,lower,22,9,,0.3511111111111111,,0.34356481481481477
current20,common,SB,ospa30_t6,13,3,MIX|ALL,upper,22,9,,0.39898148148148144,,0.39615740740740735
current20,common,SB,ospa30_t6,13,4,G1|ALL,lower,6,2,0.420625,0.44375,,
current20,common,SB,ospa30_t6,13,4,G1|ALL,upper,6,2,0.44875,0.5018750000000001,,
current20,common,SB,ospa30_t6,13,4,G2|ALL,lower,2,1,,0.0,0.0,
current20,common,SB,ospa30_t6,13,4,G2|ALL,upper,2,1,,0.01,0.0,
current20,common,SB,ospa30_t6,13,4,MIX|ALL,lower,22,9,,0.3511111111111111,,0.34356481481481477
current20,common,SB,ospa30_t6,13,4,MIX|ALL,upper,22,9,,0.4111111111111111,,0.4083796296296296
current20,common,SB,ospa30_t6,13,5,G1|ALL,lower,6,2,0.420625,0.44375,,
current20,common,SB,ospa30_t6,13,5,G1|ALL,upper,6,2,0.461875,0.515,,
current20,common,SB,ospa30_t6,13,5,G2|ALL,lower,2,1,,0.0,0.0,
current20,common,SB,ospa30_t6,13,5,G2|ALL,upper,2,1,,0.0175,0.0025,
current20,common,SB,ospa30_t6,13,5,MIX|ALL,lower,22,9,,0.35138888888888886,,0.34356481481481477
current20,common,SB,ospa30_t6,13,5,MIX|ALL,upper,22,9,,0.42925925925925923,,0.43574074074074076
current20,common,SB,ospa30_t6,13,6,G1|ALL,lower,6,2,0.46499999999999997,0.479375,,
current20,common,SB,ospa30_t6,13,6,G1|ALL,upper,6,2,0.51875,0.56875,,
current20,common,SB,ospa30_t6,13,6,G2|ALL,lower,2,1,,0.0,0.0,
current20,common,SB,ospa30_t6,13,6,G2|ALL,upper,2,1,,0.02,0.0075,
current20,common,SB,ospa30_t6,13,6,MIX|ALL,lower,22,9,,0.4077314814814814,,0.39495370370370364
current20,common,SB,ospa30_t6,13,6,MIX|ALL,upper,22,9,,0.5076851851851852,,0.513287037037037
current20,common,SB,ospa30_t6,13,7,G1|ALL,lower,6,2,0.47625,0.4875,,
