cohort,panel,model,config,horizon,k,comparison,bound,images,buildings,G1,ALL,G2,MIX
current20,common,T,q95,8,2,G2|ALL,lower,55,15,,0.2768103174603175,0.23746031746031745,
current20,common,T,q95,8,2,G2|ALL,upper,55,15,,0.5767428571428571,0.5315698412698412,
current20,common,T,q95,8,2,MIX|ALL,lower,55,15,,0.2768103174603175,,0.2843071428571428
current20,common,T,q95,8,2,MIX|ALL,upper,55,15,,0.5767428571428571,,0.5903190476190476
current20,common,T,q95,8,2,G1|G2|MIX|ALL,lower,53,15,0.37571428571428567,0.2873825396825397,0.24668809523809526,0.29491269841269835
current20,common,T,q95,8,2,G1|G2|MIX|ALL,upper,53,15,0.5992119047619049,0.5722650793650794,0.5284531746031746,0.5855079365079364
current20,common,T,q95,8,3,G1|ALL,lower,53,15,0.37571428571428567,0.2873825396825397,,
current20,common,T,q95,8,3,G1|ALL,upper,53,15,0.6084341269841271,0.5811539682539683,,
current20,common,T,q95,8,3,G2|ALL,lower,55,15,,0.2768103174603175,0.23746031746031745,
current20,common,T,q95,8,3,G2|ALL,upper,55,15,,0.5858095238095238,0.5372142857142858,
current20,common,T,q95,8,3,MIX|ALL,lower,55,15,,0.2768103174603175,,0.2843071428571428
current20,common,T,q95,8,3,MIX|ALL,upper,55,15,,0.5858095238095238,,0.5997357142857143
current20,common,T,q95,8,3,G1|G2|MIX|ALL,lower,53,15,0.37571428571428567,0.2873825396825397,0.24668809523809526,0.29491269841269835
current20,common,T,q95,8,3,G1|G2|MIX|ALL,upper,53,15,0.6084341269841271,0.5811539682539683,0.5337309523809524,0.5949246031746033
current20,common,T,q95,10,2,G2|ALL,lower,55,15,,0.2598992063492063,0.21727539682539682,
current20,common,T,q95,10,2,G2|ALL,upper,55,15,,0.3884801587301587,0.3346857142857143,
current20,common,T,q95,10,2,MIX|ALL,lower,55,15,,0.2598992063492063,,0.27156190476190484
current20,common,T,q95,10,2,MIX|ALL,upper,55,15,,0.3884801587301587,,0.4045515873015873
current20,common,T,q95,10,3,G2|ALL,lower,55,15,,0.2598992063492063,0.21727539682539682,
current20,common,T,q95,10,3,G2|ALL,upper,55,15,,0.39197936507936504,0.3379412698412698,
current20,common,T,q95,10,3,MIX|ALL,lower,55,15,,0.2598992063492063,,0.27156190476190484
current20,common,T,q95,10,3,MIX|ALL,upper,55,15,,0.39197936507936504,,0.4081666666666666
current20,common,T,q95,10,4,G2|ALL,lower,55,15,,0.2598992063492063,0.2173865079365079,
current20,common,T,q95,10,4,G2|ALL,upper,55,15,,0.4009984126984127,0.34738571428571424,
current20,common,T,q95,10,4,MIX|ALL,lower,55,15,,0.2598992063492063,,0.27195079365079367
current20,common,T,q95,10,4,MIX|ALL,upper,55,15,,0.4009984126984127,,0.41770238095238094
current20,common,T,q95,10,5,G2|ALL,lower,55,15,,0.3166952380952381,0.27978253968253963,
current20,common,T,q95,10,5,G2|ALL,upper,55,15,,0.47242539682539686,0.42408412698412695,
current20,common,T,q95,10,5,MIX|ALL,lower,55,15,,0.3166952380952381,,0.3307777777777778
current20,common,T,q95,10,5,MIX|ALL,upper,55,15,,0.47242539682539686,,0.4929412698412699
current20,common,T,q95,13,2,MIX|ALL,lower,55,15,,0.24601428571428574,,0.25787301587301587
current20,common,T,q95,13,2,MIX|ALL,upper,55,15,,0.3324888888888889,,0.3432309523809523
current20,common,T,q95,13,3,MIX|ALL,lower,55,15,,0.24601428571428574,,0.25787301587301587
current20,common,T,q95,13,3,MIX|ALL,upper,55,15,,0.3341865079365079,,0.3456674603174602
current20,common,T,q95,13,4,MIX|ALL,lower,55,15,,0.24601428571428574,,0.25787301587301587
current20,common,T,q95,13,4,MIX|ALL,upper,55,15,,0.340947619047619,,0.3532071428571429
current20,common,T,q95,13,5,MIX|ALL,lower,55,15,,0.24604206349206353,,0.25787301587301587
current20,common,T,q95,13,5,MIX|ALL,upper,55,15,,0.3512928571428571,,0.36399603174603173
current20,common,T,q95,13,6,MIX|ALL,lower,55,15,,0.29439682539682543,,0.30524841269841274
current20,common,T,q95,13,6,MIX|ALL,upper,55,15,,0.4136801587301588,,0.4235714285714286
current20,common,T,q95,13,7,MIX|ALL,lower,55,15,,0.30379523809523806,,0.31714444444444445
current20,common,T,q95,13,7,MIX|ALL,upper,55,15,,0.43582460317460314,,0.4500039682539683
current20,common,T,q95,13,8,MIX|ALL,lower,55,15,,0.3661420634920634,,0.3754309523809524
current20,common,T,q95,13,8,MIX|ALL,upper,55,15,,0.5133499999999999,,0.5225936507936508
current20,common,TB,ospa30_t6,7,2,G1|ALL,lower,55,15,0.30647777777777774,0.2601928571428571,,
current20,common,TB,ospa30_t6,7,2,G1|ALL,upper,55,15,0.7669126984126983,0.7902055555555557,,
current20,common,TB,ospa30_t6,7,2,G2|ALL,lower,55,15,,0.2601928571428571,0.22612222222222222,
current20,common,TB,ospa30_t6,7,2,G2|ALL,upper,55,15,,0.7902055555555557,0.7751873015873016,
current20,common,TB,ospa30_t6,7,2,MIX|ALL,lower,55,15,,0.2601928571428571,,0.25770238095238096
current20,common,TB,ospa30_t6,7,2,MIX|ALL,upper,55,15,,0.7902055555555557,,0.7956500000000001
current20,common,TB,ospa30_t6,7,2,G1|G2|MIX|ALL,lower,55,15,0.30647777777777774,0.2601928571428571,0.22612222222222222,0.25770238095238096
current20,common,TB,ospa30_t6,7,2,G1|G2|MIX|ALL,upper,55,15,0.7669126984126983,0.7902055555555557,0.7751873015873016,0.7956500000000001
current20,common,TB,ospa30_t6,8,2,G1|ALL,lower,55,15,0.289515873015873,0.23828174603174598,,
current20,common,TB,ospa30_t6,8,2,G1|ALL,upper,55,15,0.5593396825396827,0.5690484126984128,,
current20,common,TB,ospa30_t6,8,2,G2|ALL,lower,55,15,,0.23828174603174598,0.20533095238095236,
current20,common,TB,ospa30_t6,8,2,G2|ALL,upper,55,15,,0.5690484126984128,0.5262150793650794,
current20,common,TB,ospa30_t6,8,2,MIX|ALL,lower,55,15,,0.23828174603174598,,0.2424690476190476
current20,common,TB,ospa30_t6,8,2,MIX|ALL,upper,55,15,,0.5690484126984128,,0.5838666666666668
current20,common,TB,ospa30_t6,8,2,G1|G2|MIX|ALL,lower,55,15,0.289515873015873,0.23828174603174598,0.20533095238095236,0.2424690476190476
current20,common,TB,ospa30_t6,8,2,G1|G2|MIX|ALL,upper,55,15,0.5593396825396827,0.5690484126984128,0.5262150793650794,0.5838666666666668
current20,common,TB,ospa30_t6,8,3,G1|ALL,lower,55,15,0.289515873015873,0.23828174603174598,,
current20,common,TB,ospa30_t6,8,3,G1|ALL,upper,55,15,0.5727428571428572,0.5827746031746032,,
current20,common,TB,ospa30_t6,8,3,G2|ALL,lower,55,15,,0.23828174603174598,0.20533095238095236,
current20,common,TB,ospa30_t6,8,3,G2|ALL,upper,55,15,,0.5827746031746032,0.5333611111111111,
current20,common,TB,ospa30_t6,8,3,MIX|ALL,lower,55,15,,0.23828174603174598,,0.2424690476190476
current20,common,TB,ospa30_t6,8,3,MIX|ALL,upper,55,15,,0.5827746031746032,,0.5957873015873015
current20,common,TB,ospa30_t6,8,3,G1|G2|MIX|ALL,lower,55,15,0.289515873015873,0.23828174603174598,0.20533095238095236,0.2424690476190476
current20,common,TB,ospa30_t6,8,3,G1|G2|MIX|ALL,upper,55,15,0.5727428571428572,0.5827746031746032,0.5333611111111111,0.5957873015873015
current20,common,TB,ospa30_t6,10,2,G2|ALL,lower,55,15,,0.2232611111111111,0.19330317460317462,
current20,common,TB,ospa30_t6,10,2,G2|ALL,upper,55,15,,0.3738674603174604,0.3271015873015873,
current20,common,TB,ospa30_t6,10,2,MIX|ALL,lower,55,15,,0.2232611111111111,,0.22848253968253965
current20,common,TB,ospa30_t6,10,2,MIX|ALL,upper,55,15,,0.3738674603174604,,0.3866357142857143
current20,common,TB,ospa30_t6,10,3,G2|ALL,lower,55,15,,0.2232611111111111,0.19330317460317462,
current20,common,TB,ospa30_t6,10,3,G2|ALL,upper,55,15,,0.3801666666666668,0.33304126984126986,
current20,common,TB,ospa30_t6,10,3,MIX|ALL,lower,55,15,,0.2232611111111111,,0.22848253968253965
current20,common,TB,ospa30_t6,10,3,MIX|ALL,upper,55,15,,0.3801666666666668,,0.3925190476190476
current20,common,TB,ospa30_t6,10,4,G2|ALL,lower,55,15,,0.2232611111111111,0.1934142857142857,
current20,common,TB,ospa30_t6,10,4,G2|ALL,upper,55,15,,0.3955936507936507,0.3475523809523809,
current20,common,TB,ospa30_t6,10,4,MIX|ALL,lower,55,15,,0.2232611111111111,,0.22862142857142856
current20,common,TB,ospa30_t6,10,4,MIX|ALL,upper,55,15,,0.3955936507936507,,0.40951269841269844
current20,common,TB,ospa30_t6,10,5,G2|ALL,lower,55,15,,0.2841952380952381,0.2385246031746032,
current20,common,TB,ospa30_t6,10,5,G2|ALL,upper,55,15,,0.4807039682539683,0.4242285714285715,
current20,common,TB,ospa30_t6,10,5,MIX|ALL,lower,55,15,,0.2841952380952381,,0.2934547619047619
current20,common,TB,ospa30_t6,10,5,MIX|ALL,upper,55,15,,0.4807039682539683,,0.4988579365079365
current20,common,TB,ospa30_t6,13,2,MIX|ALL,lower,55,15,,0.21378412698412702,,0.217815873015873
current20,common,TB,ospa30_t6,13,2,MIX|ALL,upper,55,15,,0.27956111111111104,,0.2819396825396826
current20,common,TB,ospa30_t6,13,3,MIX|ALL,lower,55,15,,0.21378412698412702,,0.217815873015873
current20,common,TB,ospa30_t6,13,3,MIX|ALL,upper,55,15,,0.28309047619047617,,0.28596349206349203
current20,common,TB,ospa30_t6,13,4,MIX|ALL,lower,55,15,,0.21378412698412702,,0.217815873015873
current20,common,TB,ospa30_t6,13,4,MIX|ALL,upper,55,15,,0.29240476190476183,,0.2954523809523809
current20,common,TB,ospa30_t6,13,5,MIX|ALL,lower,55,15,,0.21389523809523808,,0.217815873015873
current20,common,TB,ospa30_t6,13,5,MIX|ALL,upper,55,15,,0.30868412698412695,,0.313902380952381
current20,common,TB,ospa30_t6,13,6,MIX|ALL,lower,55,15,,0.26838015873015875,,0.27164126984126985
current20,common,TB,ospa30_t6,13,6,MIX|ALL,upper,55,15,,0.38454206349206344,,0.38679682539682536
current20,common,TB,ospa30_t6,13,7,MIX|ALL,lower,55,15,,0.2780992063492063,,0.2841849206349207
current20,common,TB,ospa30_t6,13,7,MIX|ALL,upper,55,15,,0.4138023809523809,,0.42191349206349205
current20,common,TB,ospa30_t6,13,8,MIX|ALL,lower,55,15,,0.3319238095238095,,0.3353404761904762
current20,common,TB,ospa30_t6,13,8,MIX|ALL,upper,55,15,,0.4925111111111111,,0.49912936507936506
current20,common,TB,q95,7,2,G1|ALL,lower,55,15,0.36575714285714284,0.295802380952381,,
current20,common,TB,q95,7,2,G1|ALL,upper,55,15,0.7730079365079364,0.7951309523809524,,
current20,common,TB,q95,7,2,G2|ALL,lower,55,15,,0.295802380952381,0.24513888888888893,
current20,common,TB,q95,7,2,G2|ALL,upper,55,15,,0.7951309523809524,0.7671007936507935,
current20,common,TB,q95,7,2,MIX|ALL,lower,55,15,,0.295802380952381,,0.29578571428571426
current20,common,TB,q95,7,2,MIX|ALL,upper,55,15,,0.7951309523809524,,0.8061492063492063
current20,common,TB,q95,7,2,G1|G2|MIX|ALL,lower,55,15,0.36575714285714284,0.295802380952381,0.24513888888888893,0.29578571428571426
current20,common,TB,q95,7,2,G1|G2|MIX|ALL,upper,55,15,0.7730079365079364,0.7951309523809524,0.7671007936507935,0.8061492063492063
current20,common,TB,q95,8,2,G1|ALL,lower,55,15,0.3530809523809524,0.2768103174603175,,
current20,common,TB,q95,8,2,G1|ALL,upper,55,15,0.5856658730158731,0.5767428571428571,,
current20,common,TB,q95,8,2,G2|ALL,lower,55,15,,0.2768103174603175,0.22376984126984129,
current20,common,TB,q95,8,2,G2|ALL,upper,55,15,,0.5767428571428571,0.5170873015873015,
current20,common,TB,q95,8,2,MIX|ALL,lower,55,15,,0.2768103174603175,,0.28238650793650794
current20,common,TB,q95,8,2,MIX|ALL,upper,55,15,,0.5767428571428571,,0.5926769841269841
current20,common,TB,q95,8,2,G1|G2|MIX|ALL,lower,55,15,0.3530809523809524,0.2768103174603175,0.22376984126984129,0.28238650793650794
current20,common,TB,q95,8,2,G1|G2|MIX|ALL,upper,55,15,0.5856658730158731,0.5767428571428571,0.5170873015873015,0.5926769841269841
current20,common,TB,q95,8,3,G1|ALL,lower,55,15,0.3530809523809524,0.2768103174603175,,
current20,common,TB,q95,8,3,G1|ALL,upper,55,15,0.594773015873016,0.5858095238095238,,
current20,common,TB,q95,8,3,G2|ALL,lower,55,15,,0.2768103174603175,0.22376984126984129,
current20,common,TB,q95,8,3,G2|ALL,upper,55,15,,0.5858095238095238,0.5233714285714286,
current20,common,TB,q95,8,3,MIX|ALL,lower,55,15,,0.2768103174603175,,0.28238650793650794
current20,common,TB,q95,8,3,MIX|ALL,upper,55,15,,0.5858095238095238,,0.6013357142857143
current20,common,TB,q95,8,3,G1|G2|MIX|ALL,lower,55,15,0.3530809523809524,0.2768103174603175,0.22376984126984129,0.28238650793650794
current20,common,TB,q95,8,3,G1|G2|MIX|ALL,upper,55,15,0.594773015873016,0.5858095238095238,0.5233714285714286,0.6013357142857143
current20,common,TB,q95,10,2,G2|ALL,lower,55,15,,0.2598992063492063,0.20611984126984123,
current20,common,TB,q95,10,2,G2|ALL,upper,55,15,,0.3884801587301587,0.32201904761904765,
current20,common,TB,q95,10,2,MIX|ALL,lower,55,15,,0.2598992063492063,,0.2683531746031746
current20,common,TB,q95,10,2,MIX|ALL,upper,55,15,,0.3884801587301587,,0.4037253968253968
current20,common,TB,q95,10,3,G2|ALL,lower,55,15,,0.2598992063492063,0.20611984126984123,
current20,common,TB,q95,10,3,G2|ALL,upper,55,15,,0.39197936507936504,0.3254896825396826,
current20,common,TB,q95,10,3,MIX|ALL,lower,55,15,,0.2598992063492063,,0.2683531746031746
current20,common,TB,q95,10,3,MIX|ALL,upper,55,15,,0.39197936507936504,,0.40743571428571435
current20,common,TB,q95,10,4,G2|ALL,lower,55,15,,0.2598992063492063,0.2066753968253968,
current20,common,TB,q95,10,4,G2|ALL,upper,55,15,,0.4009984126984127,0.3365761904761905,
current20,common,TB,q95,10,4,MIX|ALL,lower,55,15,,0.2598992063492063,,0.26860317460317457
current20,common,TB,q95,10,4,MIX|ALL,upper,55,15,,0.4009984126984127,,0.41516904761904766
current20,common,TB,q95,10,5,G2|ALL,lower,55,15,,0.3166952380952381,0.2660190476190476,
current20,common,TB,q95,10,5,G2|ALL,upper,55,15,,0.47242539682539686,0.41302698412698413,
current20,common,TB,q95,10,5,MIX|ALL,lower,55,15,,0.3166952380952381,,0.32792380952380956
current20,common,TB,q95,10,5,MIX|ALL,upper,55,15,,0.47242539682539686,,0.4891349206349205
current20,common,TB,q95,13,2,MIX|ALL,lower,55,15,,0.24601428571428574,,0.2526952380952381
current20,common,TB,q95,13,2,MIX|ALL,upper,55,15,,0.3324888888888889,,0.3395904761904761
current20,common,TB,q95,13,3,MIX|ALL,lower,55,15,,0.24601428571428574,,0.2526952380952381
current20,common,TB,q95,13,3,MIX|ALL,upper,55,15,,0.3341865079365079,,0.3421579365079365
current20,common,TB,q95,13,4,MIX|ALL,lower,55,15,,0.24601428571428574,,0.2526952380952381
current20,common,TB,q95,13,4,MIX|ALL,upper,55,15,,0.340947619047619,,0.347847619047619
current20,common,TB,q95,13,5,MIX|ALL,lower,55,15,,0.24604206349206353,,0.2526952380952381
current20,common,TB,q95,13,5,MIX|ALL,upper,55,15,,0.3512928571428571,,0.35818730158730155
current20,common,TB,q95,13,6,MIX|ALL,lower,55,15,,0.29439682539682543,,0.298747619047619
current20,common,TB,q95,13,6,MIX|ALL,upper,55,15,,0.4136801587301588,,0.41687380952380954
current20,common,TB,q95,13,7,MIX|ALL,lower,55,15,,0.30379523809523806,,0.3104563492063493
current20,common,TB,q95,13,7,MIX|ALL,upper,55,15,,0.43582460317460314,,0.44267857142857137
current20,common,TB,q95,13,8,MIX|ALL,lower,55,15,,0.3661420634920634,,0.36868095238095233
current20,common,TB,q95,13,8,MIX|ALL,upper,55,15,,0.5133499999999999,,0.5173007936507937
current20,common,TS,ospa30_t6,7,2,G1|ALL,lower,55,15,0.28129047619047615,0.2601928571428571,,
current20,common,TS,ospa30_t6,7,2,G1|ALL,upper,55,15,0.7740055555555556,0.7902055555555557,,
current20,common,TS,ospa30_t6,7,2,G2|ALL,lower,55,15,,0.2601928571428571,0.23480158730158732,
current20,common,TS,ospa30_t6,7,2,G2|ALL,upper,55,15,,0.7902055555555557,0.7631317460317462,
current20,common,TS,ospa30_t6,7,2,MIX|ALL,lower,55,15,,0.2601928571428571,,0.25445317460317457
current20,common,TS,ospa30_t6,7,2,MIX|ALL,upper,55,15,,0.7902055555555557,,0.7858126984126984
current20,common,TS,ospa30_t6,7,2,G1|G2|MIX|ALL,lower,55,15,0.28129047619047615,0.2601928571428571,0.23480158730158732,0.25445317460317457
current20,common,TS,ospa30_t6,7,2,G1|G2|MIX|ALL,upper,55,15,0.7740055555555556,0.7902055555555557,0.7631317460317462,0.7858126984126984
current20,common,TS,ospa30_t6,8,2,G1|ALL,lower,45,13,0.2747628205128205,0.2310576923076923,,
current20,common,TS,ospa30_t6,8,2,G1|ALL,upper,45,13,0.5888653846153846,0.5613012820512822,,
current20,common,TS,ospa30_t6,8,2,G2|ALL,lower,55,15,,0.23828174603174598,0.21856746031746033,
current20,common,TS,ospa30_t6,8,2,G2|ALL,upper,55,15,,0.5690484126984128,0.536084126984127,
current20,common,TS,ospa30_t6,8,2,MIX|ALL,lower,55,15,,0.23828174603174598,,0.23885714285714285
current20,common,TS,ospa30_t6,8,2,MIX|ALL,upper,55,15,,0.5690484126984128,,0.566997619047619
current20,common,TS,ospa30_t6,8,2,G1|G2|MIX|ALL,lower,45,13,0.2747628205128205,0.2310576923076923,0.2041346153846154,0.23397435897435898
current20,common,TS,ospa30_t6,8,2,G1|G2|MIX|ALL,upper,45,13,0.5888653846153846,0.5613012820512822,0.5129358974358974,0.564301282051282
current20,common,TS,ospa30_t6,8,3,G1|ALL,lower,45,13,0.2747628205128205,0.2310576923076923,,
current20,common,TS,ospa30_t6,8,3,G1|ALL,upper,45,13,0.601948717948718,0.5744102564102564,,
current20,common,TS,ospa30_t6,8,3,G2|ALL,lower,55,15,,0.23828174603174598,0.21856746031746033,
current20,common,TS,ospa30_t6,8,3,G2|ALL,upper,55,15,,0.5827746031746032,0.5451555555555555,
current20,common,TS,ospa30_t6,8,3,MIX|ALL,lower,55,15,,0.23828174603174598,,0.23885714285714285
current20,common,TS,ospa30_t6,8,3,MIX|ALL,upper,55,15,,0.5827746031746032,,0.5797674603174604
current20,common,TS,ospa30_t6,8,3,G1|G2|MIX|ALL,lower,45,13,0.2747628205128205,0.2310576923076923,0.2041346153846154,0.23397435897435898
current20,common,TS,ospa30_t6,8,3,G1|G2|MIX|ALL,upper,45,13,0.601948717948718,0.5744102564102564,0.5224871794871795,0.5765448717948718
current20,common,TS,ospa30_t6,10,2,G1|ALL,lower,38,12,0.2770277777777777,0.2317708333333333,,
current20,common,TS,ospa30_t6,10,2,G1|ALL,upper,38,12,0.41743750000000013,0.36899305555555556,,
current20,common,TS,ospa30_t6,10,2,G2|ALL,lower,48,13,,0.23297202797202796,0.19331418581418583,
current20,common,TS,ospa30_t6,10,2,G2|ALL,upper,48,13,,0.39536630036630044,0.3502793040293041,
current20,common,TS,ospa30_t6,10,2,MIX|ALL,lower,55,15,,0.2232611111111111,,0.22325317460317462
current20,common,TS,ospa30_t6,10,2,MIX|ALL,upper,55,15,,0.3738674603174604,,0.37370634920634926
current20,common,TS,ospa30_t6,10,2,G1|G2|MIX|ALL,lower,31,10,0.31200606060606056,0.24609696969696965,0.18958939393939395,0.24804166666666672
current20,common,TS,ospa30_t6,10,2,G1|G2|MIX|ALL,upper,31,10,0.4646007575757577,0.3959666666666667,0.324225,0.4003803030303031
current20,common,TS,ospa30_t6,10,3,G1|ALL,lower,38,12,0.2770277777777777,0.2317708333333333,,
current20,common,TS,ospa30_t6,10,3,G1|ALL,upper,38,12,0.42387500000000006,0.3752777777777778,,
current20,common,TS,ospa30_t6,10,3,G2|ALL,lower,48,13,,0.23297202797202796,0.19331418581418583,
current20,common,TS,ospa30_t6,10,3,G2|ALL,upper,48,13,,0.40238344988345,0.3551602564102564,
current20,common,TS,ospa30_t6,10,3,MIX|ALL,lower,55,15,,0.2232611111111111,,0.22325317460317462
current20,common,TS,ospa30_t6,10,3,MIX|ALL,upper,55,15,,0.3801666666666668,,0.380354761904762
current20,common,TS,ospa30_t6,10,3,G1|G2|MIX|ALL,lower,31,10,0.31200606060606056,0.24609696969696965,0.18958939393939395,0.24804166666666672
current20,common,TS,ospa30_t6,10,3,G1|G2|MIX|ALL,upper,31,10,0.4714681818181819,0.4031818181818182,0.32939166666666664,0.40790303030303027
current20,common,TS,ospa30_t6,10,4,G1|ALL,lower,38,12,0.2773055555555555,0.2317708333333333,,
current20,common,TS,ospa30_t6,10,4,G1|ALL,upper,38,12,0.44804166666666667,0.3906111111111111,,
current20,common,TS,ospa30_t6,10,4,G2|ALL,lower,48,13,,0.23297202797202796,0.19337828837828838,
current20,common,TS,ospa30_t6,10,4,G2|ALL,upper,48,13,,0.4188120213120212,0.36964577089577094,
current20,common,TS,ospa30_t6,10,4,MIX|ALL,lower,55,15,,0.2232611111111111,,0.22369761904761903
current20,common,TS,ospa30_t6,10,4,MIX|ALL,upper,55,15,,0.3955936507936507,,0.3996912698412699
current20,common,TS,ospa30_t6,10,4,G1|G2|MIX|ALL,lower,31,10,0.31233939393939397,0.24609696969696965,0.18958939393939395,0.24871212121212122
current20,common,TS,ospa30_t6,10,4,G1|G2|MIX|ALL,upper,31,10,0.49870303030303037,0.4197984848484849,0.3439371212121212,0.4283371212121212
current20,common,TS,ospa30_t6,10,5,G1|ALL,lower,38,12,0.3141041666666667,0.30248611111111107,,
current20,common,TS,ospa30_t6,10,5,G1|ALL,upper,38,12,0.5340902777777778,0.48540972222222223,,
current20,common,TS,ospa30_t6,10,5,G2|ALL,lower,48,13,,0.29625790875790875,0.27079795204795204,
current20,common,TS,ospa30_t6,10,5,G2|ALL,upper,48,13,,0.5081514319014319,0.4666537629037629,
current20,common,TS,ospa30_t6,10,5,MIX|ALL,lower,55,15,,0.2841952380952381,,0.28761666666666663
current20,common,TS,ospa30_t6,10,5,MIX|ALL,upper,55,15,,0.4807039682539683,,0.4862190476190476
current20,common,TS,ospa30_t6,10,5,G1|G2|MIX|ALL,lower,31,10,0.3454606060606061,0.32182575757575754,0.2908492424242424,0.32716060606060604
current20,common,TS,ospa30_t6,10,5,G1|G2|MIX|ALL,upper,31,10,0.5876992424242424,0.5220325757575758,0.46493560606060613,0.5319151515151515
current20,common,TS,ospa30_t6,13,2,G2|ALL,lower,10,2,,0.2773809523809524,0.30952380952380953,
current20,common,TS,ospa30_t6,13,2,G2|ALL,upper,10,2,,0.3125,0.37273809523809526,
current20,common,TS,ospa30_t6,13,2,MIX|ALL,lower,55,15,,0.21378412698412702,,0.21355396825396825
current20,common,TS,ospa30_t6,13,2,MIX|ALL,upper,55,15,,0.27956111111111104,,0.2785769841269842
current20,common,TS,ospa30_t6,13,3,G2|ALL,lower,10,2,,0.2773809523809524,0.30952380952380953,
current20,common,TS,ospa30_t6,13,3,G2|ALL,upper,10,2,,0.3180952380952381,0.3757142857142857,
current20,common,TS,ospa30_t6,13,3,MIX|ALL,lower,55,15,,0.21378412698412702,,0.21355396825396825
current20,common,TS,ospa30_t6,13,3,MIX|ALL,upper,55,15,,0.28309047619047617,,0.28255079365079366
current20,common,TS,ospa30_t6,13,4,G2|ALL,lower,10,2,,0.2773809523809524,0.30952380952380953,
current20,common,TS,ospa30_t6,13,4,G2|ALL,upper,10,2,,0.32761904761904764,0.38535714285714284,
current20,common,TS,ospa30_t6,13,4,MIX|ALL,lower,55,15,,0.21378412698412702,,0.21355396825396825
current20,common,TS,ospa30_t6,13,4,MIX|ALL,upper,55,15,,0.29240476190476183,,0.29384047619047615
current20,common,TS,ospa30_t6,13,5,G2|ALL,lower,10,2,,0.2773809523809524,0.30952380952380953,
current20,common,TS,ospa30_t6,13,5,G2|ALL,upper,10,2,,0.34404761904761905,0.39595238095238094,
current20,common,TS,ospa30_t6,13,5,MIX|ALL,lower,55,15,,0.21389523809523808,,0.21355396825396825
current20,common,TS,ospa30_t6,13,5,MIX|ALL,upper,55,15,,0.30868412698412695,,0.30938174603174606
current20,common,TS,ospa30_t6,13,6,G2|ALL,lower,10,2,,0.2988095238095238,0.30952380952380953,
current20,common,TS,ospa30_t6,13,6,G2|ALL,upper,10,2,,0.3811904761904762,0.4169047619047619,
current20,common,TS,ospa30_t6,13,6,MIX|ALL,lower,55,15,,0.26838015873015875,,0.27144682539682535
current20,common,TS,ospa30_t6,13,6,MIX|ALL,upper,55,15,,0.38454206349206344,,0.38586190476190474
current20,common,TS,ospa30_t6,13,7,G2|ALL,lower,10,2,,0.3034523809523809,0.30952380952380953,
current20,common,TS,ospa30_t6,13,7,G2|ALL,upper,10,2,,0.4104761904761905,0.4439285714285714,
current20,common,TS,ospa30_t6,13,7,MIX|ALL,lower,55,15,,0.2780992063492063,,0.2836190476190476
current20,common,TS,ospa30_t6,13,7,MIX|ALL,upper,55,15,,0.4138023809523809,,0.42271031746031745
current20,common,TS,ospa30_t6,13,8,G2|ALL,lower,10,2,,0.3255952380952381,0.3352380952380952,
current20,common,TS,ospa30_t6,13,8,G2|ALL,upper,10,2,,0.4608333333333333,0.49428571428571433,
current20,common,TS,ospa30_t6,13,8,MIX|ALL,lower,55,15,,0.3319238095238095,,0.3399626984126983
current20,common,TS,ospa30_t6,13,8,MIX|ALL,upper,55,15,,0.4925111111111111,,0.5017555555555556
current20,common,TS,ospa30_t6,20,2,MIX|ALL,lower,31,10,,0.20258030303030305,,0.203
current20,common,TS,ospa30_t6,20,2,MIX|ALL,upper,31,10,,0.22433787878787884,,0.22588787878787878
current20,common,TS,ospa30_t6,20,3,MIX|ALL,lower,31,10,,0.20258030303030305,,0.203
current20,common,TS,ospa30_t6,20,3,MIX|ALL,upper,31,10,,0.22687121212121214,,0.23027424242424246
current20,common,TS,ospa30_t6,20,4,MIX|ALL,lower,31,10,,0.20258030303030305,,0.203
current20,common,TS,ospa30_t6,20,4,MIX|ALL,upper,31,10,,0.23489696969696974,,0.23825
current20,common,TS,ospa30_t6,20,5,MIX|ALL,lower,31,10,,0.20258030303030305,,0.203
current20,common,TS,ospa30_t6,20,5,MIX|ALL,upper,31,10,,0.24758787878787877,,0.24900075757575763
current20,common,TS,ospa30_t6,20,6,MIX|ALL,lower,31,10,,0.20258030303030305,,0.20316666666666666
current20,common,TS,ospa30_t6,20,6,MIX|ALL,upper,31,10,,0.26801742424242425,,0.26994696969696974
current20,common,TS,ospa30_t6,20,7,MIX|ALL,lower,31,10,,0.24731666666666668,,0.2505727272727273
current20,common,TS,ospa30_t6,20,7,MIX|ALL,upper,31,10,,0.33660909090909086,,0.339844696969697
current20,common,TS,ospa30_t6,20,8,MIX|ALL,lower,31,10,,0.25685151515151516,,0.2593969696969697
current20,common,TS,ospa30_t6,20,8,MIX|ALL,upper,31,10,,0.36772651515151517,,0.3684143939393939
current20,common,TS,ospa30_t6,20,9,MIX|ALL,lower,31,10,,0.2654015151515151,,0.26758030303030306
current20,common,TS,ospa30_t6,20,9,MIX|ALL,upper,31,10,,0.40689166666666676,,0.4058560606060606
current20,common,TS,ospa30_t6,20,10,MIX|ALL,lower,31,10,,0.29614090909090907,,0.29641969696969694
current20,common,TS,ospa30_t6,20,10,MIX|ALL,upper,31,10,,0.4634651515151515,,0.46417878787878786
