heldout_building,information,k,workers,valid_halves,requested_halves,conditional_median_Jaccard,support_version,not_a_target_convergence_selection
wc2JMjhGNzB,QS,4,W002;W027,16,20,1,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,QS,4,W001;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W028;W031;W032;W033;W035;W036,16,20,0.540935672515,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,QS,4,W029;W030,16,20,0.583333333333,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,QS,4,W034;W037,16,20,0.291666666667,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,TS,2,W001;W002;W006;W008;W010;W012;W013;W017;W018;W021;W031;W034,16,20,0.851648351648,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,TS,2,W011;W015;W027;W028;W029;W030;W032;W033;W035;W036;W037,16,20,0.818181818182,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,TS,3,W001;W002;W006;W010;W012;W013;W017;W021,14,20,0.738636363636,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,TS,3,W008;W018;W031;W034,14,20,0.4,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,TS,3,W011;W015;W027;W028;W029;W030;W032;W033;W035;W036;W037,14,20,0.772727272727,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,TS,4,W001;W002;W006;W010;W012;W013;W017;W021,14,20,0.944444444444,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,TS,4,W008;W018;W031;W034,14,20,0.619047619048,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,TS,4,W011;W015;W028;W029;W030;W032;W033;W035;W037,14,20,0.541958041958,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,TS,4,W027;W036,14,20,0.45,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,QTSB,2,W002;W008;W015;W018;W027;W028;W032;W033;W036,14,20,0.514705882353,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,QTSB,2,W001;W006;W010;W011;W012;W013;W017;W021;W029;W030;W031;W034;W035;W037,14,20,0.513157894737,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,QTSB,3,W002;W008;W015;W018;W027;W028;W032;W033;W036,20,20,0.679487179487,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,QTSB,3,W001;W006;W010;W011;W012;W013;W017;W021;W031;W034,20,20,0.615384615385,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,QTSB,3,W029;W030;W035;W037,20,20,0.4,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,QTSB,4,W002;W008;W015;W018;W027;W028;W032;W033;W036,15,20,0.6,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,QTSB,4,W006;W011;W021,15,20,1,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,QTSB,4,W001;W010;W012;W013;W017;W031;W034,15,20,0.6,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,QTSB,4,W029;W030;W035;W037,15,20,0.666666666667,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,S,2,W001;W002;W011;W014;W027;W032;W033;W035;W036,17,20,0.5625,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,S,2,W006;W008;W010;W012;W013;W015;W017;W018;W021;W028;W029;W030;W031;W034;W037,17,20,0.733333333333,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,S,3,W006;W008;W010;W012;W013;W015;W017;W018;W021;W031;W034,16,20,0.667582417582,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,S,3,W001;W002;W011;W014;W027;W032;W033;W035;W036,16,20,0.818181818182,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,S,3,W028;W029;W030;W037,16,20,0.5,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,S,4,W031;W034,16,20,0.392857142857,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,S,4,W006;W008;W010;W012;W013;W015;W017;W018;W021,16,20,0.538461538462,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,S,4,W001;W002;W011;W014;W027;W032;W033;W035;W036,16,20,0.611111111111,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,S,4,W028;W029;W030;W037,16,20,0.625,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,QS,2,W002;W027,18,20,0.583333333333,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,QS,2,W001;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,18,20,0.931818181818,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,QS,3,W002;W027,18,20,0.666666666667,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,QS,3,W001;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W028;W031;W032;W033;W034;W035;W036,18,20,0.642105263158,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,QS,3,W029;W030;W037,18,20,0.514285714286,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,QS,4,W002;W027,17,20,1,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,QS,4,W006;W008;W010;W012;W013;W015;W017;W018;W021;W028;W031;W034,17,20,0.583333333333,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,QS,4,W001;W011;W014;W032;W033;W035;W036,17,20,0.6,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,QS,4,W029;W030;W037,17,20,0.666666666667,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,TS,2,W001;W002;W006;W008;W010;W012;W013;W017;W018;W021;W031;W034,15,20,0.75,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,TS,2,W011;W015;W027;W028;W029;W030;W032;W033;W035;W036;W037,15,20,0.785714285714,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,TS,3,W001;W002;W006;W010;W012;W013;W017;W021,16,20,0.8375,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,TS,3,W008;W018;W031;W034,16,20,0.5,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,TS,3,W011;W015;W027;W028;W029;W030;W032;W033;W035;W036;W037,16,20,0.818181818182,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,TS,4,W001;W002;W006;W010;W012;W013;W017;W021,17,20,0.888888888889,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,TS,4,W008;W018;W031;W034,17,20,0.666666666667,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,TS,4,W011;W015;W028;W029;W030;W032;W033;W035;W037,17,20,0.636363636364,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,TS,4,W027;W036,17,20,0.666666666667,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,QTSB,2,W002;W008;W015;W017;W018;W027;W028;W032;W033;W036,15,20,0.625,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,QTSB,2,W001;W006;W010;W011;W012;W013;W021;W029;W030;W031;W034;W035;W037,15,20,0.619047619048,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,QTSB,3,W002;W008;W015;W017;W018;W027;W028;W032;W033;W036,18,20,0.7,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,QTSB,3,W006;W011;W021,18,20,0.375,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,QTSB,3,W001;W010;W012;W013;W029;W030;W031;W034;W035;W037,18,20,0.6,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,QTSB,4,W002;W008;W015;W017;W018;W027;W028;W032;W033;W036,16,20,0.7,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,QTSB,4,W006;W011;W021,16,20,0.464285714286,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,QTSB,4,W001;W010;W012;W013;W031;W034,16,20,0.472222222222,3responses_2buildings_diagnostic_not_primary,True
x8F5xyUWy9e,QTSB,4,W029;W030;W035;W037,16,20,0.633333333333,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,S,2,W001;W002;W011;W014;W027;W032;W033;W035;W036,14,20,0.633333333333,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,S,2,W006;W008;W010;W012;W013;W015;W017;W018;W021;W028;W029;W030;W031;W034;W037,14,20,0.666666666667,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,S,3,W006;W008;W010;W012;W013;W015;W017;W018;W021;W031;W034,17,20,0.6875,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,S,3,W001;W002;W011;W014;W027;W032;W033;W035;W036,17,20,0.692307692308,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,S,3,W028;W029;W030;W037,17,20,0.75,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,S,4,W006;W008;W010;W012;W013;W015;W017;W018;W021;W031;W034,15,20,0.692307692308,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,S,4,W001;W002;W011;W014;W027;W032;W033;W035;W036,15,20,0.666666666667,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,S,4,W028;W029;W037,15,20,0.5,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,S,4,W030,15,20,0.5,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,QS,2,W002;W027,13,20,0.25,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,QS,2,W001;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,13,20,0.727272727273,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,QS,3,W002;W027,15,20,0.666666666667,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,QS,3,W001;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W028;W031;W032;W033;W034;W035;W036,15,20,0.631578947368,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,QS,3,W029;W030;W037,15,20,0.333333333333,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,QS,4,W002;W027,14,20,0.666666666667,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,QS,4,W006;W008;W010;W012;W013;W015;W017;W018;W021;W028;W031;W034,14,20,0.533333333333,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,QS,4,W001;W011;W014;W032;W033;W035;W036,14,20,0.683333333333,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,QS,4,W029;W030;W037,14,20,0.633333333333,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,TS,2,W001;W002;W006;W008;W010;W012;W013;W015;W017;W018;W021;W031;W034,13,20,0.692307692308,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,TS,2,W011;W027;W028;W029;W030;W032;W033;W035;W036;W037,13,20,0.714285714286,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,TS,3,W001;W002;W006;W010;W012;W013;W017;W021,15,20,0.875,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,TS,3,W008;W015;W018;W031;W034,15,20,0.416666666667,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,TS,3,W011;W027;W028;W029;W030;W032;W033;W035;W036;W037,15,20,0.7,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,TS,4,W001;W002;W006;W010;W012;W013;W017;W021,14,20,0.881944444444,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,TS,4,W030,14,20,0.25,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,TS,4,W008;W015;W018;W031;W034,14,20,0.645833333333,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,TS,4,W011;W027;W028;W029;W032;W033;W035;W036;W037,14,20,0.6,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,QTSB,2,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W031;W034,16,20,0.585714285714,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,QTSB,2,W028;W029;W030;W032;W033;W035;W036;W037,16,20,0.390476190476,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,QTSB,3,W002;W008;W015;W017;W018;W027,16,20,0.572727272727,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,QTSB,3,W001;W006;W010;W011;W012;W013;W021;W031;W034,16,20,0.625,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,QTSB,3,W028;W029;W030;W032;W033;W035;W036;W037,16,20,0.669230769231,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,QTSB,4,W002;W008;W015;W017;W018;W027,12,20,0.75,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,QTSB,4,W006;W011;W021,12,20,0.625,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,QTSB,4,W001;W010;W012;W013;W031;W034,12,20,0.444444444444,3responses_2buildings_diagnostic_not_primary,True
yqstnuAEVhm,QTSB,4,W028;W029;W030;W032;W033;W035;W036;W037,12,20,0.5,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,S,2,W001;W002;W011;W014;W027;W032;W033;W035;W036,13,20,0.6,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,S,2,W006;W008;W010;W012;W013;W015;W017;W018;W021;W028;W029;W030;W031;W034;W037,13,20,0.6,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,S,3,W006;W008;W010;W012;W013;W015;W017;W018;W021;W031;W034,16,20,0.70979020979,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,S,3,W001;W002;W011;W014;W027;W032;W033;W035;W036,16,20,0.772727272727,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,S,3,W028;W029;W030;W037,16,20,0.5,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,S,4,W006;W008;W010;W012;W013;W015;W017;W018;W021;W031;W034,15,20,0.538461538462,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,S,4,W001;W002;W011;W014;W027;W032;W033;W035;W036,15,20,0.666666666667,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,S,4,W028;W029;W037,15,20,0.285714285714,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,S,4,W030,15,20,0.5,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,QS,2,W002;W027,16,20,0.267857142857,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,QS,2,W001;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,16,20,0.782196969697,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,QS,3,W002;W027,17,20,0.4,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,QS,3,W001;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W028;W031;W032;W033;W035;W036,17,20,0.722222222222,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,QS,3,W029;W030;W034;W037,17,20,0.6,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,QS,4,W002;W027,19,20,1,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,QS,4,W006;W008;W010;W012;W013;W015;W017;W018;W021;W028;W031,19,20,0.5,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,QS,4,W001;W011;W014;W032;W033;W035;W036,19,20,0.4375,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,QS,4,W029;W030;W034;W037,19,20,0.6,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,TS,2,W001;W002;W006;W008;W010;W012;W013;W017;W018;W021;W031;W034,16,20,0.708333333333,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,TS,2,W011;W015;W027;W028;W029;W030;W032;W033;W035;W036;W037,16,20,0.751282051282,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,TS,3,W001;W002;W006;W010;W012;W013;W017;W021,18,20,0.875,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,TS,3,W008;W018;W031;W034,18,20,0.333333333333,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,TS,3,W011;W015;W027;W028;W029;W030;W032;W033;W035;W036;W037,18,20,0.727272727273,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,TS,4,W001;W002;W006;W010;W012;W013;W017;W021,15,20,0.875,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,TS,4,W030,15,20,0.5,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,TS,4,W008;W018;W031;W034,15,20,0.666666666667,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,TS,4,W011;W015;W027;W028;W029;W032;W033;W035;W036;W037,15,20,0.6,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,QTSB,2,W002;W008;W015;W017;W018;W027;W028;W032;W033;W036,17,20,0.588235294118,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,QTSB,2,W001;W006;W010;W011;W012;W013;W021;W029;W030;W031;W034;W035;W037,17,20,0.5625,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,QTSB,3,W002;W008;W015;W017;W018;W027;W028;W032;W033;W036,17,20,0.6,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,QTSB,3,W001;W006;W010;W011;W012;W013;W021,17,20,0.666666666667,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,QTSB,3,W029;W030;W031;W034;W035;W037,17,20,0.6,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,QTSB,4,W002;W027,16,20,0.333333333333,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,QTSB,4,W008;W015;W017;W018;W028;W032;W033;W036,16,20,0.555555555556,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,QTSB,4,W001;W006;W010;W011;W012;W013;W021,16,20,0.541666666667,3responses_2buildings_diagnostic_not_primary,True
zsNo4HB9uLZ,QTSB,4,W029;W030;W031;W034;W035;W037,16,20,0.619047619048,3responses_2buildings_diagnostic_not_primary,True
