image_id,building,condition,scene,candidate,selection_source,training_workers,actual_workers,n_subgroup,n_all,training_recovery,rule,p_unified,p_stable_multi,p_current_changes,p_undetermined,onset,topology_disagreement,same_topology_median_d,n_supported_modes,singleton_mass
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,储藏与家务辅助,local_quality_time_edit,training_local_recovery,W001;W010;W012;W013;W017;W030,W001;W012;W030,3,5,0.833333333333,P_pattern,0,0,0,1,,0,0.180448725339,1,0.333333333333
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W001;W012,2,5,,D10_distribution,0,0,0,1,,0,0.0642769754003,1,0
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W001;W012,2,5,,D20_distribution,0,0,0,1,,0,0.0642769754003,1,0
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W001;W012,2,5,,G10_geometry,0,0,0,1,,0,0.0642769754003,1,0
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W001;W012,2,5,,P_pattern,0,0,0,1,,0,0.0642769754003,1,0
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W027;W036,2,5,,D10_distribution,0,0,0,1,,1,,0,1
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W027;W036,2,5,,D20_distribution,0,0,0,1,,1,,0,1
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W027;W036,2,5,,G10_geometry,0,0,0,1,,1,,0,1
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W027;W036,2,5,,P_pattern,0,0,0,1,,1,,0,1
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W001;W027,2,5,,D10_distribution,0,0,0,1,,1,,0,1
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W001;W027,2,5,,D20_distribution,0,0,0,1,,1,,0,1
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W001;W027,2,5,,G10_geometry,0,0,0,1,,1,,0,1
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W001;W027,2,5,,P_pattern,0,0,0,1,,1,,0,1
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,W001;W012,2,5,,D10_distribution,0,0,0,1,,0,0.0642769754003,1,0
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,W001;W012,2,5,,D20_distribution,0,0,0,1,,0,0.0642769754003,1,0
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,W001;W012,2,5,,G10_geometry,0,0,0,1,,0,0.0642769754003,1,0
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,W001;W012,2,5,,P_pattern,0,0,0,1,,0,0.0642769754003,1,0
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W013;W027;W028;W029;W030;W034,W027;W030,2,5,,D10_distribution,0,0,0,1,,1,,0,1
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W013;W027;W028;W029;W030;W034,W027;W030,2,5,,D20_distribution,0,0,0,1,,1,,0,1
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W013;W027;W028;W029;W030;W034,W027;W030,2,5,,G10_geometry,0,0,0,1,,1,,0,1
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W013;W027;W028;W029;W030;W034,W027;W030,2,5,,P_pattern,0,0,0,1,,1,,0,1
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,local_Q,training_local_recovery,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,16,24,0.761904761905,D10_distribution,1,0,0,0,2,0,0.0339703980467,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,local_Q,training_local_recovery,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,16,24,0.761904761905,D20_distribution,1,0,0,0,2,0,0.0339703980467,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,local_Q,training_local_recovery,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,16,24,0.761904761905,G10_geometry,1,0,0,0,2,0,0.0339703980467,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,local_Q,training_local_recovery,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,16,24,0.761904761905,P_pattern,1,0,0,0,2,0,0.0339703980467,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,local_T,training_local_recovery,W006;W013;W021,W006;W013;W021,3,24,1,D10_distribution,0,0,0,1,,0,0.0402255876179,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,local_T,training_local_recovery,W006;W013;W021,W006;W013;W021,3,24,1,D20_distribution,0,0,0,1,,0,0.0402255876179,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,local_T,training_local_recovery,W006;W013;W021,W006;W013;W021,3,24,1,G10_geometry,0,0,0,1,,0,0.0402255876179,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,local_T,training_local_recovery,W006;W013;W021,W006;W013;W021,3,24,1,P_pattern,0,0,0,1,,0,0.0402255876179,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,local_B,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,24,0.75,D10_distribution,1,0,0,0,2,0,0.034316938957,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,local_B,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,24,0.75,D20_distribution,1,0,0,0,2,0,0.034316938957,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,local_B,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,24,0.75,G10_geometry,1,0,0,0,2,0,0.034316938957,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,local_B,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,24,0.75,P_pattern,1,0,0,0,2,0,0.034316938957,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W021;W030,7,24,0.857142857143,D10_distribution,1,0,0,0,2,0,0.0407875097728,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W021;W030,7,24,0.857142857143,D20_distribution,1,0,0,0,2,0,0.0407875097728,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W021;W030,7,24,0.857142857143,G10_geometry,1,0,0,0,2,0,0.0407875097728,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W021;W030,7,24,0.857142857143,P_pattern,1,0,0,0,2,0,0.0407875097728,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,24,0.75,D10_distribution,1,0,0,0,2,0,0.034316938957,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,24,0.75,D20_distribution,1,0,0,0,2,0,0.034316938957,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,24,0.75,G10_geometry,1,0,0,0,2,0,0.034316938957,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,24,0.75,P_pattern,1,0,0,0,2,0,0.034316938957,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W018;W030,8,24,0.777777777778,D10_distribution,1,0,0,0,2,0,0.0360325308179,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W018;W030,8,24,0.777777777778,D20_distribution,1,0,0,0,2,0,0.0360325308179,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W018;W030,8,24,0.777777777778,G10_geometry,1,0,0,0,2,0,0.0360325308179,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W018;W030,8,24,0.777777777778,P_pattern,1,0,0,0,2,0,0.0360325308179,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,local_QTB,training_local_recovery,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,24,0.833333333333,D10_distribution,1,0,0,0,2,0,0.0368297366368,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,local_QTB,training_local_recovery,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,24,0.833333333333,D20_distribution,1,0,0,0,2,0,0.0368297366368,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,local_QTB,training_local_recovery,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,24,0.833333333333,G10_geometry,0.95,0,0.05,0,2,0,0.0368297366368,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,local_QTB,training_local_recovery,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,24,0.833333333333,P_pattern,1,0,0,0,2,0,0.0368297366368,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,local_quality_time_edit,training_local_recovery,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,24,0.833333333333,D10_distribution,1,0,0,0,2,0,0.0368297366368,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,local_quality_time_edit,training_local_recovery,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,24,0.833333333333,D20_distribution,1,0,0,0,2,0,0.0368297366368,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,local_quality_time_edit,training_local_recovery,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,24,0.833333333333,G10_geometry,0.95,0,0.05,0,2,0,0.0368297366368,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,local_quality_time_edit,training_local_recovery,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,24,0.833333333333,P_pattern,1,0,0,0,2,0,0.0368297366368,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W010;W015;W018;W021;W027,W002;W010;W015;W018;W021;W027,6,24,,D10_distribution,1,0,0,0,2,0,0.0466587983522,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W010;W015;W018;W021;W027,W002;W010;W015;W018;W021;W027,6,24,,D20_distribution,1,0,0,0,2,0,0.0466587983522,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W010;W015;W018;W021;W027,W002;W010;W015;W018;W021;W027,6,24,,G10_geometry,0.85,0,0.15,0,2,0,0.0466587983522,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W010;W015;W018;W021;W027,W002;W010;W015;W018;W021;W027,6,24,,P_pattern,1,0,0,0,2,0,0.0466587983522,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W014;W028;W029;W034;W035;W037,W014;W028;W029;W034;W035;W037,6,24,,D10_distribution,1,0,0,0,2,0,0.0313946102894,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W014;W028;W029;W034;W035;W037,W014;W028;W029;W034;W035;W037,6,24,,D20_distribution,1,0,0,0,2,0,0.0313946102894,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W014;W028;W029;W034;W035;W037,W014;W028;W029;W034;W035;W037,6,24,,G10_geometry,0.975,0,0.025,0,2,0,0.0313946102894,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W014;W028;W029;W034;W035;W037,W014;W028;W029;W034;W035;W037,6,24,,P_pattern,1,0,0,0,2,0,0.0313946102894,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W001;W006;W012;W013;W018;W021,6,24,,D10_distribution,1,0,0,0,2,0,0.0368297366368,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W001;W006;W012;W013;W018;W021,6,24,,D20_distribution,1,0,0,0,2,0,0.0368297366368,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W001;W006;W012;W013;W018;W021,6,24,,G10_geometry,0.975,0,0.025,0,2,0,0.0368297366368,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W001;W006;W012;W013;W018;W021,6,24,,P_pattern,1,0,0,0,2,0,0.0368297366368,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W027;W029;W032;W033;W036;W037,6,24,,D10_distribution,1,0,0,0,2,0,0.034807272051,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W027;W029;W032;W033;W036;W037,6,24,,D20_distribution,1,0,0,0,2,0,0.034807272051,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W027;W029;W032;W033;W036;W037,6,24,,G10_geometry,1,0,0,0,2,0,0.034807272051,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W027;W029;W032;W033;W036;W037,6,24,,P_pattern,1,0,0,0,2,0,0.034807272051,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W014;W029;W034;W036;W037,W008;W014;W029;W034;W036;W037,6,24,,D10_distribution,1,0,0,0,2,0,0.0264442390663,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W014;W029;W034;W036;W037,W008;W014;W029;W034;W036;W037,6,24,,D20_distribution,1,0,0,0,2,0,0.0264442390663,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W014;W029;W034;W036;W037,W008;W014;W029;W034;W036;W037,6,24,,G10_geometry,0.725,0,0.275,0,2,0,0.0264442390663,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W014;W029;W034;W036;W037,W008;W014;W029;W034;W036;W037,6,24,,P_pattern,1,0,0,0,2,0,0.0264442390663,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W001;W002;W011;W017;W027;W032,6,24,,D10_distribution,1,0,0,0,2,0,0.0350788972543,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W001;W002;W011;W017;W027;W032,6,24,,D20_distribution,1,0,0,0,2,0,0.0350788972543,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W001;W002;W011;W017;W027;W032,6,24,,G10_geometry,1,0,0,0,2,0,0.0350788972543,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W001;W002;W011;W017;W027;W032,6,24,,P_pattern,1,0,0,0,2,0,0.0350788972543,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,W001;W012;W021;W032;W034;W035,6,24,,D10_distribution,1,0,0,0,2,0,0.0429244183336,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,W001;W012;W021;W032;W034;W035,6,24,,D20_distribution,1,0,0,0,2,0,0.0429244183336,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,W001;W012;W021;W032;W034;W035,6,24,,G10_geometry,0.975,0,0.025,0,2,0,0.0429244183336,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,W001;W012;W021;W032;W034;W035,6,24,,P_pattern,1,0,0,0,2,0,0.0429244183336,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W008;W010;W018;W028;W031;W036,W008;W010;W018;W028;W031;W036,6,24,,D10_distribution,1,0,0,0,2,0,0.0487221447015,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W008;W010;W018;W028;W031;W036,W008;W010;W018;W028;W031;W036,6,24,,D20_distribution,1,0,0,0,2,0,0.0487221447015,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W008;W010;W018;W028;W031;W036,W008;W010;W018;W028;W031;W036,6,24,,G10_geometry,1,0,0,0,2,0,0.0487221447015,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W008;W010;W018;W028;W031;W036,W008;W010;W018;W028;W031;W036,6,24,,P_pattern,1,0,0,0,2,0,0.0487221447015,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W013;W027;W028;W029;W030;W034,W013;W027;W028;W029;W030;W034,6,24,,D10_distribution,1,0,0,0,2,0,0.0313946102894,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W013;W027;W028;W029;W030;W034,W013;W027;W028;W029;W030;W034,6,24,,D20_distribution,1,0,0,0,2,0,0.0313946102894,1,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,复合／待定,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W013;W027;W028;W029;W030;W034,W013;W027;W028;W029;W030;W034,6,24,,G10_geometry,1,0,0,0,2,0,0.0313946102894,1,0
