heldout_building,information,k,label,workers,n_training_members,n_qualified_workers,population_fraction,mean_recovery,median_recovery,p10_recovery,coverage80_fraction,median_global_ARI,strict_local_recovered,relaxed_local_recovered,training_buildings,historical_metric_source,axis_centroids,selection
rqfALeAoiTq,quality_time_edit,10,I,W001;W012;W030,3,23,0.130434782609,0.674166666667,0.75,0,0.825,0.532836615221,True,True,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 0.6242703981003621, ""time"": -0.6932466237560332, ""edit"": 2.06159909738833}",training_membership_recovery_only
uNb9QFRL6hY,T,7,A,W006;W013;W021,3,23,0.130434782609,0.791666666667,1,0.393333333333,1,0.567704427855,True,True,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""time"": -1.2193629737044631}",training_membership_recovery_only
uNb9QFRL6hY,B,3,A,W006;W011;W021,3,24,0.125,0.714464285714,1,0,0.8,0.605693422932,True,True,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""edit"": -4.013273214650634, ""benefit"": -1.9109135567956852}",training_membership_recovery_only
uNb9QFRL6hY,QT,2,B,W008;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,12,23,0.521739130435,0.741341238418,0.777472527473,0.52380952381,1,0.572238669112,True,True,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 0.6653343422458936, ""time"": 0.4885995922626937}",training_membership_recovery_only
uNb9QFRL6hY,QB,4,D,W001;W012;W029;W030;W031;W032;W034;W035;W037,9,24,0.375,0.791111111111,0.9,0,0.85,0.749405134627,True,True,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 1.0158281985174094, ""edit"": 1.8811515854379204, ""benefit"": -0.7187426640506784}",training_membership_recovery_only
uNb9QFRL6hY,TB,4,B,W001;W002;W010;W012;W013;W017;W018;W030,8,23,0.347826086957,0.702228535354,0.875,0,0.85,0.641178533848,True,True,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""time"": -0.5851837966709333, ""edit"": 0.6069719721406346, ""benefit"": 0.22445204765465035}",training_membership_recovery_only
uNb9QFRL6hY,QTB,9,D,W008;W015;W028;W033,4,23,0.173913043478,0.623869047619,0.75,0,0.85,0.526343942231,True,True,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": -0.2756943281989066, ""time"": 0.5159687065099157, ""edit"": -0.5239226847400955, ""benefit"": 1.513994574202679}",training_membership_recovery_only
wc2JMjhGNzB,Q,2,B,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,16,24,0.666666666667,0.789117690338,0.761904761905,0.727272727273,1,0.298384237923,True,True,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 0.7372606414638234}",training_membership_recovery_only
wc2JMjhGNzB,T,6,A,W006;W013;W021,3,23,0.130434782609,0.797916666667,1,0.49,1,0.501063840409,True,True,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""time"": -1.1782979327005532}",training_membership_recovery_only
wc2JMjhGNzB,B,3,C,W001;W012;W029;W030;W031;W034;W035;W037,8,24,0.333333333333,0.692279040404,0.75,0.3675,0.8,0.615199562603,True,True,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""edit"": 2.1838856165276206, ""benefit"": -1.088531648904504}",training_membership_recovery_only
wc2JMjhGNzB,QT,4,C,W001;W006;W010;W012;W013;W021;W030,7,23,0.304347826087,0.84873015873,0.857142857143,0.714285714286,1,0.515554304088,True,True,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 0.23934907050017046, ""time"": -0.8691746341054982}",training_membership_recovery_only
wc2JMjhGNzB,QB,4,D,W001;W012;W029;W030;W031;W034;W035;W037,8,24,0.333333333333,0.712212301587,0.75,0.328571428571,0.8,0.621328344247,True,True,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 1.1711151453048707, ""edit"": 2.1838856165276206, ""benefit"": -1.088531648904504}",training_membership_recovery_only
wc2JMjhGNzB,TB,4,B,W001;W002;W010;W012;W013;W017;W018;W030,8,23,0.347826086957,0.730208333333,0.777777777778,0.475,0.825,0.786353656477,True,True,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""time"": -0.5634394573695564, ""edit"": 0.5461215339637763, ""benefit"": 0.2517866392370307}",training_membership_recovery_only
wc2JMjhGNzB,QTB,5,D,W001;W010;W012;W013;W017;W030,6,23,0.260869565217,0.717410714286,0.833333333333,0.3375,0.875,0.662966165445,True,True,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 0.35658651926580603, ""time"": -0.6671448231439213, ""edit"": 0.7282521099008593, ""benefit"": 0.030702523986989038}",training_membership_recovery_only
wc2JMjhGNzB,quality_time_edit,5,D,W001;W010;W012;W013;W017;W030,6,23,0.260869565217,0.706547619048,0.833333333333,0.370833333333,0.9,0.621576763485,True,True,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 0.35658651926580603, ""time"": -0.6671448231439213, ""edit"": 0.7282521099008593}",training_membership_recovery_only
x8F5xyUWy9e,T,2,A,W001;W002;W006;W010;W012;W013;W017;W021;W030,9,23,0.391304347826,0.920303030303,1,0.811363636364,1,1,True,True,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""time"": -0.7892810629639814}",training_membership_recovery_only
x8F5xyUWy9e,B,3,B,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,13,24,0.541666666667,0.72779362386,0.8125,0.3975,0.8,0.640970533341,True,True,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""edit"": -0.3965279766466479, ""benefit"": 1.0204372044112846}",training_membership_recovery_only
x8F5xyUWy9e,QT,3,B,W001;W006;W010;W012;W013;W021;W030,7,23,0.304347826087,0.847857142857,0.857142857143,0.714285714286,1,0.466796437502,True,True,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 0.24638690312292472, ""time"": -0.8896732605319347}",training_membership_recovery_only
x8F5xyUWy9e,QB,4,D,W001;W012;W029;W030;W031;W034;W035;W037,8,24,0.333333333333,0.791009615385,0.888888888889,0.4875,0.825,0.62331838565,True,True,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 1.1356101056963688, ""edit"": 2.1238958234131644, ""benefit"": -0.9676195573370024}",training_membership_recovery_only
x8F5xyUWy9e,TB,4,B,W001;W002;W010;W012;W013;W017;W018;W030,8,23,0.347826086957,0.804797979798,0.875,0.6125,0.875,0.786353656477,True,True,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""time"": -0.5806088014967754, ""edit"": 0.5652984126803933, ""benefit"": 0.2563719318792119}",training_membership_recovery_only
x8F5xyUWy9e,QTB,5,D,W001;W010;W012;W013;W030,5,23,0.217391304348,0.713363095238,0.8,0.4,0.925,0.660657051282,True,True,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 0.5482317596634537, ""time"": -0.7450643303414801, ""edit"": 0.9124327047946021, ""benefit"": -0.14485531854350614}",training_membership_recovery_only
x8F5xyUWy9e,quality_time_edit,10,I,W001;W012;W030,3,23,0.130434782609,0.725416666667,0.875,0,0.85,0.545117547693,True,True,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 0.6408580827330814, ""time"": -0.6972660773968795, ""edit"": 2.06159909738833}",training_membership_recovery_only
yqstnuAEVhm,Q,2,B,W001;W006;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,15,24,0.625,0.810437088711,0.769736842105,0.681818181818,1,0.420746104203,True,True,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 0.8007435751568468}",training_membership_recovery_only
yqstnuAEVhm,T,2,A,W001;W002;W006;W010;W012;W013;W017;W021;W030,9,23,0.391304347826,0.926823176823,1,0.75,1,1,True,True,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""time"": -0.7868909711942565}",training_membership_recovery_only
yqstnuAEVhm,B,3,B,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,13,24,0.541666666667,0.751927857682,0.782352941176,0.534615384615,0.875,0.605693422932,True,True,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""edit"": -0.3531105598055055, ""benefit"": 0.9884115356533811}",training_membership_recovery_only
yqstnuAEVhm,QT,3,B,W001;W006;W010;W012;W013;W021;W030,7,23,0.304347826087,0.858786075036,0.875,0.696666666667,1,0.51301320033,True,True,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 0.3808732937816474, ""time"": -0.8807773207888047}",training_membership_recovery_only
yqstnuAEVhm,QB,4,D,W001;W012;W029;W030;W031;W034;W035;W037,8,24,0.333333333333,0.781917335116,0.881944444444,0.360606060606,0.875,0.660324640766,True,True,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 1.0654604594270225, ""edit"": 2.074784861169693, ""benefit"": -0.8970653448374947}",training_membership_recovery_only
yqstnuAEVhm,TB,2,A,W001;W002;W006;W010;W011;W012;W013;W017;W021;W030,10,23,0.434782608696,0.785587500735,0.9,0.359090909091,0.9,0.821983634358,True,True,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""time"": -0.7108423922852276, ""edit"": -0.7351968898437137, ""benefit"": -0.4790293911483691}",training_membership_recovery_only
yqstnuAEVhm,QTB,6,E,W001;W010;W012;W013;W030,5,23,0.217391304348,0.76181547619,0.8,0.564285714286,0.975,0.625820568928,True,True,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 0.6451133933994834, ""time"": -0.7398924099274282, ""edit"": 0.9133794609234023, ""benefit"": -0.1458783033733742}",training_membership_recovery_only
zsNo4HB9uLZ,Q,2,B,W001;W006;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,15,24,0.625,0.768083117218,0.775,0.671531100478,1,0.481028322757,True,True,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 0.7788858801682709}",training_membership_recovery_only
zsNo4HB9uLZ,T,2,A,W001;W002;W006;W010;W012;W013;W017;W021;W030,9,23,0.391304347826,0.912936091686,1,0.75,1,1,True,True,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""time"": -0.7916454671881948}",training_membership_recovery_only
zsNo4HB9uLZ,B,3,B,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,13,24,0.541666666667,0.777662747791,0.785714285714,0.607692307692,0.925,0.639903400013,True,True,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""edit"": -0.3965279766466479, ""benefit"": 1.0204372044112846}",training_membership_recovery_only
zsNo4HB9uLZ,QT,3,B,W001;W006;W010;W012;W013;W021;W030,7,23,0.304347826087,0.831736111111,0.857142857143,0.666666666667,1,0.570472294533,True,True,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 0.25942551415644494, ""time"": -0.8907987415938197}",training_membership_recovery_only
zsNo4HB9uLZ,QB,4,D,W001;W012;W029;W030;W031;W034;W035;W037,8,24,0.333333333333,0.808020999468,0.881944444444,0.6125,0.9,0.632478632479,True,True,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 1.1211438475696907, ""edit"": 2.1238958234131644, ""benefit"": -0.9676195573370024}",training_membership_recovery_only
