image_id,building,condition,scene,candidate,selection_source,training_workers,actual_workers,n_subgroup,n_all,training_recovery,rule,p_unified,p_stable_multi,p_current_changes,p_undetermined,onset,topology_disagreement,same_topology_median_d,n_supported_modes,singleton_mass,full_stable_fraction,full_undetermined_fraction,current_changes
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,通行与连接,local_quality_time_edit,training_local_recovery,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,24,0.833333333333,G10_geometry,0.45,0,0.55,0,3,0,0.054430671,1,0,0.67,0,0.33
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,卫浴,local_Q,training_local_recovery,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W013;W014;W028;W029;W034;W035,6,6,0.761904761905,G10_geometry,0,0,0,1,,0.866666666667,0.120113155797,1,0.666666666667,0,1,0
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,卫浴,local_B,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W029;W034;W035,3,6,0.75,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,卫浴,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W029;W034;W035,3,6,0.75,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,卧室,local_Q,training_local_recovery,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W001;W012;W034,3,6,0.761904761905,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,卧室,local_B,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W034,3,6,0.75,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,卧室,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W001;W012,2,6,0.857142857143,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,卧室,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W034,3,6,0.75,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,卧室,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W012,3,6,0.777777777778,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,卧室,local_QTB,training_local_recovery,W001;W010;W012;W013;W017;W030,W001;W012,2,6,0.833333333333,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,卧室,local_quality_time_edit,training_local_recovery,W001;W010;W012;W013;W017;W030,W001;W012,2,6,0.833333333333,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,卧室,local_Q,training_local_recovery,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W006;W034;W035,3,4,0.761904761905,G10_geometry,0,0,0,1,,0,0.048236674243,1,0,0.77,0,0.23
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,卧室,local_B,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W034;W035,2,4,0.75,G10_geometry,0,0,0,1,,0,0.0402093796635,1,0,0.77,0,0.23
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,卧室,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W034;W035,2,4,0.75,G10_geometry,0,0,0,1,,0,0.0402093796635,1,0,0.77,0,0.23
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,复合／待定,local_Q,training_local_recovery,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,16,24,0.761904761905,G10_geometry,0.8,0,0.2,0,8,0,0.026801674407,1,0.0625,0.86,0,0.14
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,复合／待定,local_T,training_local_recovery,W006;W013;W021,W006;W013;W021,3,24,1,G10_geometry,0,0,0,1,,0,0,1,0,0.86,0,0.14
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,复合／待定,local_B,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,24,0.75,G10_geometry,0,0,0,1,,0,0.0286034889952,1,0.125,0.86,0,0.14
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,复合／待定,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W021;W030,7,24,0.857142857143,G10_geometry,0,0,0,1,,0,0.0182200859229,1,0.142857142857,0.86,0,0.14
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,复合／待定,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,24,0.75,G10_geometry,0,0,0,1,,0,0.0286034889952,1,0.125,0.86,0,0.14
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,复合／待定,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W018;W030,8,24,0.777777777778,G10_geometry,0,0,0,1,,0,0.0128695098488,1,0.125,0.86,0,0.14
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,复合／待定,local_QTB,training_local_recovery,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,24,0.833333333333,G10_geometry,0,0,0,1,,0,0.0182200859229,1,0.166666666667,0.86,0,0.14
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,复合／待定,local_quality_time_edit,training_local_recovery,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,24,0.833333333333,G10_geometry,0,0,0,1,,0,0.0182200859229,1,0.166666666667,0.86,0,0.14
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,无法判断,local_Q,training_local_recovery,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W006;W008;W010;W031;W034,5,7,0.761904761905,G10_geometry,0,0,1,0,4,0.6,0.0427073355859,2,0,0,0,1
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,无法判断,local_B,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W031;W034,2,7,0.75,G10_geometry,0,0,0,1,,0,0.0261589898763,1,0,0,0,1
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,无法判断,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W006;W010,2,7,0.857142857143,G10_geometry,0,0,0,1,,0,0,1,0,0,0,1
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,无法判断,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W031;W034,2,7,0.75,G10_geometry,0,0,0,1,,0,0.0261589898763,1,0,0,0,1
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,无法判断,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W010;W017;W018,3,7,0.777777777778,G10_geometry,0,0,0,1,,0,0.048613116923,1,0,0,0,1
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,无法判断,local_QTB,training_local_recovery,W001;W010;W012;W013;W017;W030,W010;W017,2,7,0.833333333333,G10_geometry,0,0,0,1,,0,0.0495524638922,1,0,0,0,1
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,无法判断,local_quality_time_edit,training_local_recovery,W001;W010;W012;W013;W017;W030,W010;W017,2,7,0.833333333333,G10_geometry,0,0,0,1,,0,0.0495524638922,1,0,0,0,1
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,无法判断,local_Q,training_local_recovery,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W001;W014;W031;W036,4,5,0.761904761905,G10_geometry,0,0,0,1,,0.5,0.0350255340438,1,0.25,0,1,0
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,无法判断,local_B,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W031,2,5,0.75,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,无法判断,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W031,2,5,0.75,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,卫浴,local_Q,training_local_recovery,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,16,23,0.761904761905,G10_geometry,0,0,0,1,,0.783333333333,0.122351122863,4,0.3125,0,1,0
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,卫浴,local_T,training_local_recovery,W006;W013;W021,W006;W013,2,23,1,G10_geometry,0,0,0,1,,0,0,1,0,0,1,0
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,卫浴,local_B,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,23,0.75,G10_geometry,0,0,0,1,,0.785714285714,0.166837442164,2,0.5,0,1,0
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,卫浴,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W030,6,23,0.857142857143,G10_geometry,0,0,0,1,,0.8,0.179024316809,1,0.666666666667,0,1,0
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,卫浴,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,23,0.75,G10_geometry,0,0,0,1,,0.785714285714,0.166837442164,2,0.5,0,1,0
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,卫浴,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W018;W030,8,23,0.777777777778,G10_geometry,0,0,0,1,,0.892857142857,0.0710437710438,2,0.5,0,1,0
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,卫浴,local_QTB,training_local_recovery,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,23,0.833333333333,G10_geometry,0,0,0,1,,0.933333333333,0.179024316809,0,1,0,1,0
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,卫浴,local_quality_time_edit,training_local_recovery,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,23,0.833333333333,G10_geometry,0,0,0,1,,0.933333333333,0.179024316809,0,1,0,1,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,卧室,local_Q,training_local_recovery,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W008;W031;W032,3,5,0.761904761905,G10_geometry,0,0,0,1,,0,0.0667892357317,1,0,0.57,0,0.43
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,semi,卧室,local_Q,training_local_recovery,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W001;W028;W030,3,4,0.761904761905,G10_geometry,0,0,0,1,,0.666666666667,0.0644490772723,1,0.333333333333,0,1,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,semi,卧室,local_B,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W030,2,4,0.75,G10_geometry,0,0,0,1,,0,0.0644490772723,1,0,0,1,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,semi,卧室,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W001;W030,2,4,0.857142857143,G10_geometry,0,0,0,1,,0,0.0644490772723,1,0,0,1,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,semi,卧室,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W030,2,4,0.75,G10_geometry,0,0,0,1,,0,0.0644490772723,1,0,0,1,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,semi,卧室,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W001;W030,2,4,0.777777777778,G10_geometry,0,0,0,1,,0,0.0644490772723,1,0,0,1,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,semi,卧室,local_QTB,training_local_recovery,W001;W010;W012;W013;W017;W030,W001;W030,2,4,0.833333333333,G10_geometry,0,0,0,1,,0,0.0644490772723,1,0,0,1,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,semi,卧室,local_quality_time_edit,training_local_recovery,W001;W010;W012;W013;W017;W030,W001;W030,2,4,0.833333333333,G10_geometry,0,0,0,1,,0,0.0644490772723,1,0,0,1,0
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,厨房与用餐,local_Q,training_local_recovery,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,15,23,0.761904761905,G10_geometry,0,0,0,1,,0.704761904762,0.0392893747865,4,0.0666666666667,0,1,0
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,厨房与用餐,local_T,training_local_recovery,W006;W013;W021,W006;W013;W021,3,23,1,G10_geometry,0,0,0,1,,0,0,1,0,0,1,0
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,厨房与用餐,local_B,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,7,23,0.75,G10_geometry,0,0,0,1,,0.47619047619,0.0396707122637,2,0,0,1,0
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,厨房与用餐,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W021;W030,7,23,0.857142857143,G10_geometry,0,0,0,1,,0.714285714286,0.0198353561318,2,0.142857142857,0,1,0
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,厨房与用餐,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,7,23,0.75,G10_geometry,0,0,0,1,,0.47619047619,0.0396707122637,2,0,0,1,0
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,厨房与用餐,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W018;W030,8,23,0.777777777778,G10_geometry,0,0,0,1,,0.464285714286,0.0441711835612,1,0.25,0,1,0
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,厨房与用餐,local_QTB,training_local_recovery,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,23,0.833333333333,G10_geometry,0,0,0,1,,0.6,0.0507483384024,1,0.333333333333,0,1,0
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,厨房与用餐,local_quality_time_edit,training_local_recovery,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,23,0.833333333333,G10_geometry,0,0,0,1,,0.6,0.0507483384024,1,0.333333333333,0,1,0
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,卫浴,local_Q,training_local_recovery,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,16,24,0.761904761905,G10_geometry,0,0.35,0.65,0,14,0.125,0.0614633555653,2,0.0625,0.72,0,0.28
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,卫浴,local_T,training_local_recovery,W006;W013;W021,W006;W013;W021,3,24,1,G10_geometry,0,0,0,1,,0,0.08856746707,1,0,0.72,0,0.28
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,卫浴,local_B,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,24,0.75,G10_geometry,0,0,1,0,6,0,0.0556960490011,2,0,0.72,0,0.28
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,卫浴,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W021;W030,7,24,0.857142857143,G10_geometry,0,0,1,0,6,0,0.0598321997369,2,0,0.72,0,0.28
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,卫浴,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,24,0.75,G10_geometry,0,0,1,0,6,0,0.0556960490011,2,0,0.72,0,0.28
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,卫浴,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W018;W030,8,24,0.777777777778,G10_geometry,0,0,1,0,6,0,0.0680993428564,2,0,0.72,0,0.28
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,卫浴,local_QTB,training_local_recovery,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,24,0.833333333333,G10_geometry,0,0,1,0,5,0,0.0676640576193,2,0,0.72,0,0.28
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,卫浴,local_quality_time_edit,training_local_recovery,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,24,0.833333333333,G10_geometry,0,0,1,0,5,0,0.0676640576193,2,0,0.72,0,0.28
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,储藏与家务辅助,local_Q,training_local_recovery,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,16,23,0.761904761905,G10_geometry,0,0.575,0.425,0,13,0.125,0.0602215090218,2,0.0625,0.59,0,0.41
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,储藏与家务辅助,local_T,training_local_recovery,W006;W013;W021,W006;W013,2,23,1,G10_geometry,0,0,0,1,,0,0.126294041091,0,1,0.59,0,0.41
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,储藏与家务辅助,local_B,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,23,0.75,G10_geometry,0,0,0,1,,0.25,0.0512681274091,2,0.125,0.59,0,0.41
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,储藏与家务辅助,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W030,6,23,0.857142857143,G10_geometry,0,0,0,1,,0,0.0514013090072,1,0.166666666667,0.59,0,0.41
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,储藏与家务辅助,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,23,0.75,G10_geometry,0,0,0,1,,0.25,0.0512681274091,2,0.125,0.59,0,0.41
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,储藏与家务辅助,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W018;W030,8,23,0.777777777778,G10_geometry,1,0,0,0,2,0,0.0425967693062,1,0,0.59,0,0.41
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,储藏与家务辅助,local_QTB,training_local_recovery,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,23,0.833333333333,G10_geometry,1,0,0,0,2,0,0.047491021515,1,0,0.59,0,0.41
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,储藏与家务辅助,local_quality_time_edit,training_local_recovery,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,23,0.833333333333,G10_geometry,1,0,0,0,2,0,0.047491021515,1,0,0.59,0,0.41
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,manual,通行与连接,local_Q,training_local_recovery,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W034;W037,2,5,0.761904761905,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,manual,通行与连接,local_B,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W034;W037,2,5,0.75,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,manual,通行与连接,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W034;W037,2,5,0.75,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,semi,通行与连接,local_Q,training_local_recovery,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W006;W031;W036,3,4,0.761904761905,G10_geometry,0,0,0,1,,0,0.0744057004567,1,0,0,0,1
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e,manual,通行与连接,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W027;W028;W036,3,5,0.8125,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e,manual,通行与连接,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W029;W035,2,5,0.888888888889,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e,manual,特殊用途,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W015;W032;W033,3,5,0.8125,G10_geometry,0,0,0,1,,0,0.0557544583173,1,0,0,1,0
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,manual,特殊用途,local_T,training_local_recovery,W001;W002;W006;W010;W012;W013;W017;W021;W030,W001;W012;W017,3,5,1,G10_geometry,0,0,0,1,,0,0.0761464272582,1,0,0,0,1
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,manual,特殊用途,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W008;W017,2,5,0.8125,G10_geometry,0,0,0,1,,1,,0,1,0,0,1
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,manual,特殊用途,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W001;W012,2,5,0.857142857143,G10_geometry,0,0,0,1,,0,0.0606114716258,1,0,0,0,1
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,manual,特殊用途,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W031,3,5,0.888888888889,G10_geometry,0,0,0,1,,0.666666666667,0.0606114716258,1,0.333333333333,0,0,1
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,manual,特殊用途,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W001;W012;W017,3,5,0.875,G10_geometry,0,0,0,1,,0,0.0761464272582,1,0,0,0,1
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,manual,特殊用途,local_QTB,training_local_recovery,W001;W010;W012;W013;W030,W001;W012,2,5,0.8,G10_geometry,0,0,0,1,,0,0.0606114716258,1,0,0,0,1
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,manual,特殊用途,local_quality_time_edit,training_local_recovery,W001;W012;W030,W001;W012,2,5,0.875,G10_geometry,0,0,0,1,,0,0.0606114716258,1,0,0,0,1
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,通行与连接,local_T,training_local_recovery,W001;W002;W006;W010;W012;W013;W017;W021;W030,W001;W002;W006;W010;W012;W013;W017;W021;W030,9,24,1,G10_geometry,0,0,0,1,,0.222222222222,0.0457558201737,1,0.111111111111,0,1,0
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,通行与连接,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,13,24,0.8125,G10_geometry,0,0,0,1,,0.294871794872,0.0419424069394,1,0.230769230769,0,1,0
