method,pool,cohort,metric,scope,stratum,contexts,images,buildings,rho,image_mean_rho,building_mean_rho,building_centered_rank_correlation,leave_building_min,leave_building_max,leave_building_evaluable,interval
serialized_adjacency,current20_only,common_responses,band,extended73,P1|manual,18,18,10,0.5558174971869042,0.5558174971869042,0.43161293601284584,0.4098585790380259,0.3600595188893874,0.6546536707079772,10,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,band,extended73,P1|oos,5,5,4,-0.09999999999999999,-0.09999999999999999,0.39999999999999997,-1.0,-0.6000000000000001,0.39999999999999997,3,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,band,extended73,P1|semi,16,16,9,-0.042411748552939964,-0.042411748552939964,0.4267819784654187,-0.2717748777350926,-0.1336446570489935,0.045175395145262566,9,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,band,all_metric_n3,all,87,78,15,0.16941981473129059,0.1559600472801462,0.06428571428571428,0.12126260010723067,0.0887723826706665,0.22569403914502062,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,band,all_metric_n3,without_synthetic,81,72,15,0.1905665640756042,0.17801206119365573,0.06071428571428571,0.1355383665250086,0.10661844416500599,0.2560047592330191,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,band,all_metric_n3,C1|manual,34,34,11,-0.11579003424694174,-0.11579003424694174,-0.3090909090909091,-0.03129119297634226,-0.2595960642256303,-0.006573387001605407,11,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,band,all_metric_n3,C1|semi,11,11,6,0.2326210525996177,0.2326210525996177,0.5217939320872036,-0.4636835666575673,0.03805097170738808,0.48741743667595394,6,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,band,all_metric_n3,C2-B|manual,3,3,2,,,,,,,0,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,band,all_metric_n3,P1|manual,18,18,10,0.5558174971869042,0.5558174971869042,0.43161293601284584,0.4098585790380259,0.3600595188893874,0.6546536707079772,10,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,band,all_metric_n3,P1|oos,5,5,4,-0.09999999999999999,-0.09999999999999999,0.39999999999999997,-1.0,-0.6000000000000001,0.39999999999999997,3,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,band,all_metric_n3,P1|semi,16,16,9,-0.042411748552939964,-0.042411748552939964,0.4267819784654187,-0.2717748777350926,-0.1336446570489935,0.045175395145262566,9,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,floor,extended73,all,72,72,16,0.46471569382109285,0.46471569382109285,0.45916127221010294,0.4284541198635035,0.4067243930454239,0.4995725582147757,16,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,floor,extended73,without_synthetic,66,66,15,0.5130694666027042,0.5130694666027042,0.4271672840662539,0.45617969062584596,0.4568063129233452,0.5461311287291554,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,floor,extended73,C1|manual,12,12,5,0.4238185133446995,0.4238185133446995,0.6,0.4952294204178976,0.1515151515151515,0.6560381485126155,5,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,floor,extended73,C2-B|manual,4,4,3,0.632455532033676,0.632455532033676,,,,,0,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,floor,extended73,P1|manual,29,29,12,0.5510505140896889,0.5510505140896889,0.6549922478963537,0.395965099109677,0.4720341932872208,0.6078986048103143,12,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,floor,extended73,P1|oos,9,9,6,-0.03347309635022892,-0.03347309635022892,-0.08571428571428573,0.6760659859742274,-0.5428571428571429,0.2522624895547565,6,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,floor,extended73,P1|semi,18,18,10,0.3262891066510985,0.3262891066510985,0.2024692293161501,0.08032039249029989,0.18522439922952283,0.4246198368656547,10,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,floor,all_metric_n3,all,137,123,16,0.19888843964926933,0.254393690048406,0.3764705882352941,0.14102740684140205,0.158491143266274,0.24219036400965344,16,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,floor,all_metric_n3,without_synthetic,131,117,16,0.22069102896358803,0.27690091962095664,0.411764705882353,0.15697891869108163,0.18039067371853149,0.2617983904156257,16,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,floor,all_metric_n3,C1|manual,58,58,13,0.0695095620354035,0.0695095620354035,0.26373626373626374,0.082320510143288,-0.006794116454100733,0.13048392824256216,13,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,floor,all_metric_n3,C1|semi,18,18,8,-0.09289151651440933,-0.09289151651440933,-0.3333333333333334,-0.12894042741052006,-0.256638284729697,0.06718061674008811,8,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,floor,all_metric_n3,C2-B|manual,5,5,3,0.6708203932499368,0.6708203932499368,,0.31622776601683794,0.2581988897471611,0.2581988897471611,1,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,floor,all_metric_n3,P1|manual,29,29,12,0.5510505140896889,0.5510505140896889,0.6549922478963537,0.395965099109677,0.4720341932872208,0.6078986048103143,12,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,floor,all_metric_n3,P1|oos,9,9,6,-0.03347309635022892,-0.03347309635022892,-0.08571428571428573,0.6760659859742274,-0.5428571428571429,0.2522624895547565,6,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,floor,all_metric_n3,P1|semi,18,18,10,0.3262891066510985,0.3262891066510985,0.2024692293161501,0.08032039249029989,0.18522439922952283,0.4246198368656547,10,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,linear,extended73,all,49,49,15,0.3505612099682599,0.3505612099682599,0.32499999999999996,0.27256272889994226,0.2762783965400316,0.39732108425075113,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,linear,extended73,without_synthetic,43,43,14,0.45480000443259566,0.45480000443259566,0.3406593406593406,0.3953922701490123,0.319487869301456,0.5118384107337624,14,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,linear,extended73,C1|manual,7,7,4,0.01801874925391118,0.01801874925391118,-0.7999999999999999,0.8548842422627598,-0.09999999999999999,0.3188740696088466,4,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,linear,extended73,C2-B|manual,3,3,2,,,,,,,0,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,linear,extended73,P1|manual,18,18,10,0.7018108360352467,0.7018108360352467,0.5045616012544536,0.8251646351426788,0.4837163233564498,0.8613606797824314,10,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,linear,extended73,P1|oos,5,5,4,-0.6,-0.6,-0.39999999999999997,-1.0,-0.7999999999999999,-0.39999999999999997,3,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,linear,extended73,P1|semi,16,16,9,-0.1837842437294065,-0.1837842437294065,0.07531446678801507,-0.5972320702328079,-0.31377441220198476,-0.0828215577663147,9,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,linear,all_metric_n3,all,87,78,15,0.14853844485441292,0.16104892998228929,-0.125,0.10282746225733846,0.07960428884611045,0.20406496780007427,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,linear,all_metric_n3,without_synthetic,81,72,15,0.18594077102214168,0.20325086950247154,-0.13214285714285715,0.14917240553495886,0.09053948863230658,0.25749434012373246,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,linear,all_metric_n3,C1|manual,34,34,11,-0.14438784136296492,-0.14438784136296492,-0.5363636363636364,-0.05253816178982789,-0.2792586616118477,-0.05897261273905572,11,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,linear,all_metric_n3,C1|semi,11,11,6,0.18609684207969418,0.18609684207969418,0.3188740696088466,-0.18997407771222066,-0.22830583024432846,0.3655630775069655,6,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,linear,all_metric_n3,C2-B|manual,3,3,2,,,,,,,0,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,linear,all_metric_n3,P1|manual,18,18,10,0.7018108360352467,0.7018108360352467,0.5045616012544536,0.8251646351426788,0.4837163233564498,0.8613606797824314,10,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,linear,all_metric_n3,P1|oos,5,5,4,-0.6,-0.6,-0.39999999999999997,-1.0,-0.7999999999999999,-0.39999999999999997,3,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,linear,all_metric_n3,P1|semi,16,16,9,-0.1837842437294065,-0.1837842437294065,0.07531446678801507,-0.5972320702328079,-0.31377441220198476,-0.0828215577663147,9,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,solid,extended73,all,49,49,15,0.40576975997818887,0.40576975997818887,0.4142857142857142,0.36970050500475393,0.3268011931747825,0.4605785673855141,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,solid,extended73,without_synthetic,43,43,14,0.4803099894759512,0.4803099894759512,0.410989010989011,0.41331054316440863,0.35503257873071303,0.5497482421416824,14,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,solid,extended73,C1|manual,7,7,4,0.5585812268712466,0.5585812268712466,0.19999999999999998,0.9946196723788077,0.39999999999999997,0.7,4,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,solid,extended73,C2-B|manual,3,3,2,,,,,,,0,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,solid,extended73,P1|manual,18,18,10,0.5871017840829775,0.5871017840829775,0.4863244349440517,0.4555766195086943,0.3491486243775878,0.7079676820129573,10,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,solid,extended73,P1|oos,5,5,4,0.3,0.3,0.39999999999999997,-1.0,0.0,0.6000000000000001,3,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,solid,extended73,P1|semi,16,16,9,0.014137249517646654,0.014137249517646654,0.4184137043778615,-0.21272098668745554,-0.10265459164632836,0.10917387160105119,9,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,solid,all_metric_n3,all,87,78,15,0.1515787872304121,0.14059007160616077,0.0857142857142857,0.09952241860212875,0.08219887402996456,0.21104853053571365,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,solid,all_metric_n3,without_synthetic,81,72,15,0.16889898119085314,0.16016181593897508,0.09285714285714285,0.10811627452221946,0.0997019242056209,0.2366496880181892,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,solid,all_metric_n3,C1|manual,34,34,11,-0.11547918851741974,-0.11547918851741974,-0.3272727272727273,-0.039868390631483105,-0.20732840028758392,0.00748006107079236,11,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,solid,all_metric_n3,C1|semi,11,11,6,0.2651879999635642,0.2651879999635642,0.5217939320872036,-0.5119197022009616,0.0887856006505722,0.5135290850693086,6,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,solid,all_metric_n3,C2-B|manual,3,3,2,,,,,,,0,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,solid,all_metric_n3,P1|manual,18,18,10,0.5871017840829775,0.5871017840829775,0.4863244349440517,0.4555766195086943,0.3491486243775878,0.7079676820129573,10,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,solid,all_metric_n3,P1|oos,5,5,4,0.3,0.3,0.39999999999999997,-1.0,0.0,0.6000000000000001,3,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,solid,all_metric_n3,P1|semi,16,16,9,0.014137249517646654,0.014137249517646654,0.4184137043778615,-0.21272098668745554,-0.10265459164632836,0.10917387160105119,9,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,band,extended73,all,49,49,15,0.41770108642583226,0.41770108642583226,0.4642857142857142,0.375916589324103,0.35583728319475433,0.46358695710588577,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,band,extended73,without_synthetic,43,43,14,0.4952932638237054,0.4952932638237054,0.45494505494505494,0.4266279572365151,0.39119906150275596,0.5534532206670275,14,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,band,extended73,C1|manual,7,7,4,0.48650622985560193,0.48650622985560193,0.0,0.9563650695950074,0.39999999999999997,0.6377481392176932,4,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,band,extended73,C2-B|manual,3,3,2,,,,,,,0,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,band,extended73,P1|manual,18,18,10,0.5558174971869042,0.5558174971869042,0.43161293601284584,0.4098585790380259,0.3600595188893874,0.6546536707079772,10,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,band,extended73,P1|oos,5,5,4,-0.09999999999999999,-0.09999999999999999,0.39999999999999997,-1.0,-0.6000000000000001,0.39999999999999997,3,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,band,extended73,P1|semi,16,16,9,-0.042411748552939964,-0.042411748552939964,0.4267819784654187,-0.2717748777350926,-0.1336446570489935,0.045175395145262566,9,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,band,all_metric_n3,all,87,78,15,0.16941981473129059,0.1559600472801462,0.06428571428571428,0.12126260010723067,0.0887723826706665,0.22569403914502062,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,band,all_metric_n3,without_synthetic,81,72,15,0.1905665640756042,0.17801206119365573,0.06071428571428571,0.1355383665250086,0.10661844416500599,0.2560047592330191,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,band,all_metric_n3,C1|manual,34,34,11,-0.11579003424694174,-0.11579003424694174,-0.3090909090909091,-0.03129119297634226,-0.2595960642256303,-0.006573387001605407,11,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,band,all_metric_n3,C1|semi,11,11,6,0.2326210525996177,0.2326210525996177,0.5217939320872036,-0.4636835666575673,0.03805097170738808,0.48741743667595394,6,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,band,all_metric_n3,C2-B|manual,3,3,2,,,,,,,0,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,band,all_metric_n3,P1|manual,18,18,10,0.5558174971869042,0.5558174971869042,0.43161293601284584,0.4098585790380259,0.3600595188893874,0.6546536707079772,10,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,band,all_metric_n3,P1|oos,5,5,4,-0.09999999999999999,-0.09999999999999999,0.39999999999999997,-1.0,-0.6000000000000001,0.39999999999999997,3,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,band,all_metric_n3,P1|semi,16,16,9,-0.042411748552939964,-0.042411748552939964,0.4267819784654187,-0.2717748777350926,-0.1336446570489935,0.045175395145262566,9,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,floor,extended73,all,72,72,16,0.4645190858558603,0.4645190858558603,0.45916127221010294,0.42766515978847525,0.4064569285168977,0.4995725582147757,16,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,floor,extended73,without_synthetic,66,66,15,0.5128154194147846,0.5128154194147846,0.4271672840662539,0.4554016517121024,0.456450567855198,0.5461311287291554,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,floor,extended73,C1|manual,12,12,5,0.4238185133446995,0.4238185133446995,0.6,0.4952294204178976,0.1515151515151515,0.6560381485126155,5,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,floor,extended73,C2-B|manual,4,4,3,0.632455532033676,0.632455532033676,,,,,0,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,floor,extended73,P1|manual,29,29,12,0.5495571522628875,0.5495571522628875,0.6549922478963537,0.3910386022880801,0.46970124010787706,0.6060238356069114,12,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,floor,extended73,P1|oos,9,9,6,-0.03347309635022892,-0.03347309635022892,-0.08571428571428573,0.6760659859742274,-0.5428571428571429,0.2522624895547565,6,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,floor,extended73,P1|semi,18,18,10,0.3262891066510985,0.3262891066510985,0.2024692293161501,0.08032039249029989,0.18522439922952283,0.4246198368656547,10,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,floor,all_metric_n3,all,137,123,16,0.19881754563183318,0.2543087822069542,0.3764705882352941,0.14088358928032205,0.15840619482244514,0.24219036400965344,16,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,floor,all_metric_n3,without_synthetic,131,117,16,0.22061011170678463,0.27680249960851444,0.411764705882353,0.15684089839183962,0.18029289922917205,0.2617983904156257,16,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,floor,all_metric_n3,C1|manual,58,58,13,0.0695095620354035,0.0695095620354035,0.26373626373626374,0.082320510143288,-0.006794116454100733,0.13048392824256216,13,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,floor,all_metric_n3,C1|semi,18,18,8,-0.09289151651440933,-0.09289151651440933,-0.3333333333333334,-0.12894042741052006,-0.256638284729697,0.06718061674008811,8,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,floor,all_metric_n3,C2-B|manual,5,5,3,0.6708203932499368,0.6708203932499368,,0.31622776601683794,0.2581988897471611,0.2581988897471611,1,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,floor,all_metric_n3,P1|manual,29,29,12,0.5495571522628875,0.5495571522628875,0.6549922478963537,0.3910386022880801,0.46970124010787706,0.6060238356069114,12,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,floor,all_metric_n3,P1|oos,9,9,6,-0.03347309635022892,-0.03347309635022892,-0.08571428571428573,0.6760659859742274,-0.5428571428571429,0.2522624895547565,6,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,floor,all_metric_n3,P1|semi,18,18,10,0.3262891066510985,0.3262891066510985,0.2024692293161501,0.08032039249029989,0.18522439922952283,0.4246198368656547,10,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,linear,extended73,all,49,49,15,0.3505612099682599,0.3505612099682599,0.32499999999999996,0.27256272889994226,0.2762783965400316,0.39732108425075113,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,linear,extended73,without_synthetic,43,43,14,0.45480000443259566,0.45480000443259566,0.3406593406593406,0.3953922701490123,0.319487869301456,0.5118384107337624,14,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,linear,extended73,C1|manual,7,7,4,0.01801874925391118,0.01801874925391118,-0.7999999999999999,0.8548842422627598,-0.09999999999999999,0.3188740696088466,4,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,linear,extended73,C2-B|manual,3,3,2,,,,,,,0,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,linear,extended73,P1|manual,18,18,10,0.7018108360352467,0.7018108360352467,0.5045616012544536,0.8251646351426788,0.4837163233564498,0.8613606797824314,10,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,linear,extended73,P1|oos,5,5,4,-0.6,-0.6,-0.39999999999999997,-1.0,-0.7999999999999999,-0.39999999999999997,3,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,linear,extended73,P1|semi,16,16,9,-0.1837842437294065,-0.1837842437294065,0.07531446678801507,-0.5972320702328079,-0.31377441220198476,-0.0828215577663147,9,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,linear,all_metric_n3,all,87,78,15,0.14853844485441292,0.16104892998228929,-0.125,0.10282746225733846,0.07960428884611045,0.20406496780007427,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,linear,all_metric_n3,without_synthetic,81,72,15,0.18594077102214168,0.20325086950247154,-0.13214285714285715,0.14917240553495886,0.09053948863230658,0.25749434012373246,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,linear,all_metric_n3,C1|manual,34,34,11,-0.14438784136296492,-0.14438784136296492,-0.5363636363636364,-0.05253816178982789,-0.2792586616118477,-0.05897261273905572,11,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,linear,all_metric_n3,C1|semi,11,11,6,0.18609684207969418,0.18609684207969418,0.3188740696088466,-0.18997407771222066,-0.22830583024432846,0.3655630775069655,6,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,linear,all_metric_n3,C2-B|manual,3,3,2,,,,,,,0,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,linear,all_metric_n3,P1|manual,18,18,10,0.7018108360352467,0.7018108360352467,0.5045616012544536,0.8251646351426788,0.4837163233564498,0.8613606797824314,10,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,linear,all_metric_n3,P1|oos,5,5,4,-0.6,-0.6,-0.39999999999999997,-1.0,-0.7999999999999999,-0.39999999999999997,3,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,linear,all_metric_n3,P1|semi,16,16,9,-0.1837842437294065,-0.1837842437294065,0.07531446678801507,-0.5972320702328079,-0.31377441220198476,-0.0828215577663147,9,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,solid,extended73,all,49,49,15,0.40576975997818887,0.40576975997818887,0.4142857142857142,0.36970050500475393,0.3268011931747825,0.4605785673855141,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,solid,extended73,without_synthetic,43,43,14,0.4803099894759512,0.4803099894759512,0.410989010989011,0.41331054316440863,0.35503257873071303,0.5497482421416824,14,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,solid,extended73,C1|manual,7,7,4,0.5585812268712466,0.5585812268712466,0.19999999999999998,0.9946196723788077,0.39999999999999997,0.7,4,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,solid,extended73,C2-B|manual,3,3,2,,,,,,,0,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,solid,extended73,P1|manual,18,18,10,0.5871017840829775,0.5871017840829775,0.4863244349440517,0.4555766195086943,0.3491486243775878,0.7079676820129573,10,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,solid,extended73,P1|oos,5,5,4,0.3,0.3,0.39999999999999997,-1.0,0.0,0.6000000000000001,3,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,solid,extended73,P1|semi,16,16,9,0.014137249517646654,0.014137249517646654,0.4184137043778615,-0.21272098668745554,-0.10265459164632836,0.10917387160105119,9,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,solid,all_metric_n3,all,87,78,15,0.1515787872304121,0.14059007160616077,0.0857142857142857,0.09952241860212875,0.08219887402996456,0.21104853053571365,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,solid,all_metric_n3,without_synthetic,81,72,15,0.16889898119085314,0.16016181593897508,0.09285714285714285,0.10811627452221946,0.0997019242056209,0.2366496880181892,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,solid,all_metric_n3,C1|manual,34,34,11,-0.11547918851741974,-0.11547918851741974,-0.3272727272727273,-0.039868390631483105,-0.20732840028758392,0.00748006107079236,11,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,solid,all_metric_n3,C1|semi,11,11,6,0.2651879999635642,0.2651879999635642,0.5217939320872036,-0.5119197022009616,0.0887856006505722,0.5135290850693086,6,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,solid,all_metric_n3,C2-B|manual,3,3,2,,,,,,,0,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,solid,all_metric_n3,P1|manual,18,18,10,0.5871017840829775,0.5871017840829775,0.4863244349440517,0.4555766195086943,0.3491486243775878,0.7079676820129573,10,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,solid,all_metric_n3,P1|oos,5,5,4,0.3,0.3,0.39999999999999997,-1.0,0.0,0.6000000000000001,3,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,method_available,solid,all_metric_n3,P1|semi,16,16,9,0.014137249517646654,0.014137249517646654,0.4184137043778615,-0.21272098668745554,-0.10265459164632836,0.10917387160105119,9,none_LOBO_range_is_not_confidence_interval
