analysis_role,outer_fold,building_id,base_task_id,condition,method,selected_worker_id,status,public_gt_quality,delivery_adjusted_quality,structurally_valid,corner_count,a0_reconstruction_match,severe_geometric_error_status,topology_error_status,training_buildings_excluded_test_building,inner_tuning,gt_used_for_selection
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,A1_global_medoid_over_all_legal_submissions,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,A2_cross_fitted_worker_quality_weighted_medoid,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,A3_cluster_support_plus_worker_quality_selector,31,estimated,0.9731017078355895,0.9731017078355895,True,5,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,A5_topology_preserving_variable_corner_selector,31,estimated,0.9731017078355895,0.9731017078355895,True,5,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,A_oracle_evaluator_only,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,A0_current_largest_cluster_medoid,13,estimated,0.704120542527352,0.704120542527352,True,6,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,A1_global_medoid_over_all_legal_submissions,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,A2_cross_fitted_worker_quality_weighted_medoid,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,A3_cluster_support_plus_worker_quality_selector,17,estimated,0.9427946068149201,0.9427946068149201,True,8,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,A5_topology_preserving_variable_corner_selector,17,estimated,0.9427946068149201,0.9427946068149201,True,8,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,A_oracle_evaluator_only,2,evaluator_only,1.0,1.0,True,8,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,A0_current_largest_cluster_medoid,8,estimated,0.9163814119950369,0.9163814119950369,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,A1_global_medoid_over_all_legal_submissions,8,estimated,0.9163814119950369,0.9163814119950369,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,A2_cross_fitted_worker_quality_weighted_medoid,8,estimated,0.9163814119950369,0.9163814119950369,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,A3_cluster_support_plus_worker_quality_selector,8,estimated,0.9163814119950369,0.9163814119950369,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,A5_topology_preserving_variable_corner_selector,8,estimated,0.9163814119950369,0.9163814119950369,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,A_oracle_evaluator_only,31,evaluator_only,0.9531559994775762,0.9531559994775762,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,semi,A0_current_largest_cluster_medoid,30,estimated,0.9225406807050069,0.9225406807050069,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,semi,A1_global_medoid_over_all_legal_submissions,30,estimated,0.9225406807050069,0.9225406807050069,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,semi,A2_cross_fitted_worker_quality_weighted_medoid,30,estimated,0.9225406807050069,0.9225406807050069,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,semi,A3_cluster_support_plus_worker_quality_selector,30,estimated,0.9225406807050069,0.9225406807050069,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,semi,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,semi,A5_topology_preserving_variable_corner_selector,30,estimated,0.9225406807050069,0.9225406807050069,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,semi,A_oracle_evaluator_only,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,A0_current_largest_cluster_medoid,15,estimated,0.9535701387989833,0.9535701387989833,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,A1_global_medoid_over_all_legal_submissions,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,A2_cross_fitted_worker_quality_weighted_medoid,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,A3_cluster_support_plus_worker_quality_selector,15,estimated,0.9535701387989833,0.9535701387989833,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,A5_topology_preserving_variable_corner_selector,37,estimated,0.8905242487467311,0.8905242487467311,True,5,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,A_oracle_evaluator_only,2,evaluator_only,0.9944222493776239,0.9944222493776239,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,A0_current_largest_cluster_medoid,2,estimated,0.9709950282253635,0.9709950282253635,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,A1_global_medoid_over_all_legal_submissions,2,estimated,0.9709950282253635,0.9709950282253635,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,A2_cross_fitted_worker_quality_weighted_medoid,2,estimated,0.9709950282253635,0.9709950282253635,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,A3_cluster_support_plus_worker_quality_selector,2,estimated,0.9709950282253635,0.9709950282253635,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,A5_topology_preserving_variable_corner_selector,2,estimated,0.9709950282253635,0.9709950282253635,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,A_oracle_evaluator_only,11,evaluator_only,0.9797881606912651,0.9797881606912651,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,A0_current_largest_cluster_medoid,6,estimated,1.0,1.0,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,A1_global_medoid_over_all_legal_submissions,6,estimated,1.0,1.0,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,A2_cross_fitted_worker_quality_weighted_medoid,36,estimated,1.0,1.0,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,A3_cluster_support_plus_worker_quality_selector,6,estimated,1.0,1.0,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,A5_topology_preserving_variable_corner_selector,6,estimated,1.0,1.0,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:wc2JMjhGNzB,wc2JMjhGNzB,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,A_oracle_evaluator_only,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:x8F5xyUWy9e,x8F5xyUWy9e,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,manual,A0_current_largest_cluster_medoid,11,estimated,0.9517636183411853,0.9517636183411853,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:x8F5xyUWy9e,x8F5xyUWy9e,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,manual,A1_global_medoid_over_all_legal_submissions,11,estimated,0.9517636183411853,0.9517636183411853,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:x8F5xyUWy9e,x8F5xyUWy9e,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,manual,A2_cross_fitted_worker_quality_weighted_medoid,11,estimated,0.9517636183411853,0.9517636183411853,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:x8F5xyUWy9e,x8F5xyUWy9e,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,manual,A3_cluster_support_plus_worker_quality_selector,11,estimated,0.9517636183411853,0.9517636183411853,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:x8F5xyUWy9e,x8F5xyUWy9e,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,manual,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:x8F5xyUWy9e,x8F5xyUWy9e,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,manual,A5_topology_preserving_variable_corner_selector,11,estimated,0.9517636183411853,0.9517636183411853,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:x8F5xyUWy9e,x8F5xyUWy9e,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,manual,A_oracle_evaluator_only,32,evaluator_only,0.9547086957261757,0.9547086957261757,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:x8F5xyUWy9e,x8F5xyUWy9e,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,manual,A0_current_largest_cluster_medoid,12,estimated,0.9525457683811364,0.9525457683811364,True,6,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:x8F5xyUWy9e,x8F5xyUWy9e,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,manual,A1_global_medoid_over_all_legal_submissions,8,estimated,0.932030118234891,0.932030118234891,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:x8F5xyUWy9e,x8F5xyUWy9e,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,manual,A2_cross_fitted_worker_quality_weighted_medoid,8,estimated,0.932030118234891,0.932030118234891,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:x8F5xyUWy9e,x8F5xyUWy9e,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,manual,A3_cluster_support_plus_worker_quality_selector,31,estimated,0.9310528757963027,0.9310528757963027,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:x8F5xyUWy9e,x8F5xyUWy9e,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,manual,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:x8F5xyUWy9e,x8F5xyUWy9e,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,manual,A5_topology_preserving_variable_corner_selector,31,estimated,0.9310528757963027,0.9310528757963027,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:x8F5xyUWy9e,x8F5xyUWy9e,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,manual,A_oracle_evaluator_only,17,evaluator_only,0.961748658459241,0.961748658459241,True,6,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:yqstnuAEVhm,yqstnuAEVhm,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,A0_current_largest_cluster_medoid,13,estimated,0.8461372249185559,0.8461372249185559,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:yqstnuAEVhm,yqstnuAEVhm,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,A1_global_medoid_over_all_legal_submissions,13,estimated,0.8461372249185559,0.8461372249185559,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:yqstnuAEVhm,yqstnuAEVhm,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,A2_cross_fitted_worker_quality_weighted_medoid,13,estimated,0.8461372249185559,0.8461372249185559,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:yqstnuAEVhm,yqstnuAEVhm,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,A3_cluster_support_plus_worker_quality_selector,13,estimated,0.8461372249185559,0.8461372249185559,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:yqstnuAEVhm,yqstnuAEVhm,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:yqstnuAEVhm,yqstnuAEVhm,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,A5_topology_preserving_variable_corner_selector,13,estimated,0.8461372249185559,0.8461372249185559,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:yqstnuAEVhm,yqstnuAEVhm,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,A_oracle_evaluator_only,8,evaluator_only,0.8461372249185559,0.8461372249185559,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
