cohort,model,groups,role,support,attempts,available,both_at_least_2,jaccard_median,adjusted_jaccard_median
all26,QS,5,scope_accept_high,diagnostic_3rows_2buildings,100,67,63,0.2222222222222222,0.15695035956154438
all26,QS,5,scope_accept_high,primary_6rows_3buildings,100,0,0,,
all26,QS,5,scope_accept_low,diagnostic_3rows_2buildings,100,22,1,0.0,-0.04166666666666667
all26,QS,5,scope_accept_low,primary_6rows_3buildings,100,0,0,,
all26,QS,5,scope_reject_high,diagnostic_3rows_2buildings,100,69,44,0.5,0.4791666666666667
all26,QS,5,scope_reject_high,primary_6rows_3buildings,100,0,0,,
all26,QS,5,scope_reject_low,diagnostic_3rows_2buildings,100,44,34,0.2361111111111111,0.12180171050970864
all26,QS,5,scope_reject_low,primary_6rows_3buildings,100,0,0,,
all26,QS,6,quality_high,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QS,6,quality_high,primary_6rows_3buildings,100,0,0,,
all26,QS,6,quality_low,diagnostic_3rows_2buildings,100,69,65,0.6666666666666666,0.6447602131438721
all26,QS,6,quality_low,primary_6rows_3buildings,100,0,0,,
all26,QS,6,scope_accept_high,diagnostic_3rows_2buildings,100,68,66,0.2222222222222222,0.15946205571565802
all26,QS,6,scope_accept_high,primary_6rows_3buildings,100,0,0,,
all26,QS,6,scope_accept_low,diagnostic_3rows_2buildings,100,6,0,0.0,-0.04166666666666667
all26,QS,6,scope_accept_low,primary_6rows_3buildings,100,0,0,,
all26,QS,6,scope_reject_high,diagnostic_3rows_2buildings,100,68,20,0.3333333333333333,0.3055555555555556
all26,QS,6,scope_reject_high,primary_6rows_3buildings,100,0,0,,
all26,QS,6,scope_reject_low,diagnostic_3rows_2buildings,100,29,26,0.5,0.4791666666666667
all26,QS,6,scope_reject_low,primary_6rows_3buildings,100,0,0,,
all26,QS,7,quality_high,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QS,7,quality_high,primary_6rows_3buildings,100,0,0,,
all26,QS,7,quality_low,diagnostic_3rows_2buildings,100,69,63,0.6666666666666666,0.6447602131438721
all26,QS,7,quality_low,primary_6rows_3buildings,100,0,0,,
all26,QS,7,scope_accept_high,diagnostic_3rows_2buildings,100,61,56,0.25,0.20071047957371224
all26,QS,7,scope_accept_high,primary_6rows_3buildings,100,0,0,,
all26,QS,7,scope_accept_low,diagnostic_3rows_2buildings,100,1,0,0.0,-0.04166666666666667
all26,QS,7,scope_accept_low,primary_6rows_3buildings,100,0,0,,
all26,QS,7,scope_reject_high,diagnostic_3rows_2buildings,100,67,9,0.5,0.4791666666666667
all26,QS,7,scope_reject_high,primary_6rows_3buildings,100,0,0,,
all26,QS,7,scope_reject_low,diagnostic_3rows_2buildings,100,23,20,0.6666666666666666,0.6447602131438721
all26,QS,7,scope_reject_low,primary_6rows_3buildings,100,0,0,,
all26,QS,8,quality_high,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QS,8,quality_high,primary_6rows_3buildings,100,0,0,,
all26,QS,8,quality_low,diagnostic_3rows_2buildings,100,69,52,0.6666666666666666,0.6447602131438721
all26,QS,8,quality_low,primary_6rows_3buildings,100,0,0,,
all26,QS,8,scope_accept_high,diagnostic_3rows_2buildings,100,57,50,0.3333333333333333,0.2949471210340775
all26,QS,8,scope_accept_high,primary_6rows_3buildings,100,0,0,,
all26,QS,8,scope_accept_low,diagnostic_3rows_2buildings,100,0,0,,
all26,QS,8,scope_accept_low,primary_6rows_3buildings,100,0,0,,
all26,QS,8,scope_reject_high,diagnostic_3rows_2buildings,100,68,2,0.5,0.4791666666666667
all26,QS,8,scope_reject_high,primary_6rows_3buildings,100,0,0,,
all26,QS,8,scope_reject_low,diagnostic_3rows_2buildings,100,14,12,0.8333333333333333,0.822380106571936
all26,QS,8,scope_reject_low,primary_6rows_3buildings,100,0,0,,
all26,QS,9,quality_high,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QS,9,quality_high,primary_6rows_3buildings,100,0,0,,
all26,QS,9,quality_low,diagnostic_3rows_2buildings,100,69,44,0.6666666666666666,0.6447602131438721
all26,QS,9,quality_low,primary_6rows_3buildings,100,0,0,,
all26,QS,9,scope_accept_high,diagnostic_3rows_2buildings,100,54,42,0.3333333333333333,0.2949471210340775
all26,QS,9,scope_accept_high,primary_6rows_3buildings,100,0,0,,
all26,QS,9,scope_accept_low,diagnostic_3rows_2buildings,100,0,0,,
all26,QS,9,scope_accept_low,primary_6rows_3buildings,100,0,0,,
all26,QS,9,scope_reject_high,diagnostic_3rows_2buildings,100,68,0,0.5,0.4791666666666667
all26,QS,9,scope_reject_high,primary_6rows_3buildings,100,0,0,,
all26,QS,9,scope_reject_low,diagnostic_3rows_2buildings,100,6,6,1.0,1.0
all26,QS,9,scope_reject_low,primary_6rows_3buildings,100,0,0,,
all26,QS,10,quality_high,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QS,10,quality_high,primary_6rows_3buildings,100,0,0,,
all26,QS,10,quality_low,diagnostic_3rows_2buildings,100,69,36,0.6666666666666666,0.6447602131438721
all26,QS,10,quality_low,primary_6rows_3buildings,100,0,0,,
all26,QS,10,scope_accept_high,diagnostic_3rows_2buildings,100,49,31,0.5,0.46466809421841543
all26,QS,10,scope_accept_high,primary_6rows_3buildings,100,0,0,,
all26,QS,10,scope_accept_low,diagnostic_3rows_2buildings,100,0,0,,
all26,QS,10,scope_accept_low,primary_6rows_3buildings,100,0,0,,
all26,QS,10,scope_reject_high,diagnostic_3rows_2buildings,100,68,0,1.0,1.0
all26,QS,10,scope_reject_high,primary_6rows_3buildings,100,0,0,,
all26,QS,10,scope_reject_low,diagnostic_3rows_2buildings,100,2,2,0.5,0.46714031971580816
all26,QS,10,scope_reject_low,primary_6rows_3buildings,100,0,0,,
all26,QS,11,quality_high,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QS,11,quality_high,primary_6rows_3buildings,100,0,0,,
all26,QS,11,quality_low,diagnostic_3rows_2buildings,100,69,31,0.5,0.4791666666666667
all26,QS,11,quality_low,primary_6rows_3buildings,100,0,0,,
all26,QS,11,scope_accept_high,diagnostic_3rows_2buildings,100,34,18,0.5,0.4791666666666667
all26,QS,11,scope_accept_high,primary_6rows_3buildings,100,0,0,,
all26,QS,11,scope_accept_low,diagnostic_3rows_2buildings,100,0,0,,
all26,QS,11,scope_accept_low,primary_6rows_3buildings,100,0,0,,
all26,QS,11,scope_reject_high,diagnostic_3rows_2buildings,100,68,0,1.0,1.0
all26,QS,11,scope_reject_high,primary_6rows_3buildings,100,0,0,,
all26,QS,11,scope_reject_low,diagnostic_3rows_2buildings,100,1,1,0.0,-0.06571936056838366
all26,QS,11,scope_reject_low,primary_6rows_3buildings,100,0,0,,
all26,QS,12,quality_high,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QS,12,quality_high,primary_6rows_3buildings,100,0,0,,
all26,QS,12,quality_low,diagnostic_3rows_2buildings,100,69,28,0.5,0.4791666666666667
all26,QS,12,quality_low,primary_6rows_3buildings,100,0,0,,
all26,QS,12,scope_accept_high,diagnostic_3rows_2buildings,100,23,11,0.5,0.4791666666666667
all26,QS,12,scope_accept_high,primary_6rows_3buildings,100,0,0,,
all26,QS,12,scope_accept_low,diagnostic_3rows_2buildings,100,0,0,,
all26,QS,12,scope_accept_low,primary_6rows_3buildings,100,0,0,,
all26,QS,12,scope_reject_high,diagnostic_3rows_2buildings,100,68,0,1.0,1.0
all26,QS,12,scope_reject_high,primary_6rows_3buildings,100,0,0,,
all26,QS,12,scope_reject_low,diagnostic_3rows_2buildings,100,0,0,,
all26,QS,12,scope_reject_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,2,benefit_high,diagnostic_3rows_2buildings,100,69,69,0.9166666666666666,0.44739168877099905
all26,QSB,2,benefit_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,2,benefit_low,diagnostic_3rows_2buildings,100,69,0,0.3333333333333333,0.3055555555555556
all26,QSB,2,benefit_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,2,edit_high,diagnostic_3rows_2buildings,100,69,61,0.36,-0.04166666666666667
all26,QSB,2,edit_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,2,edit_low,diagnostic_3rows_2buildings,100,69,1,0.0,-0.04166666666666667
all26,QSB,2,edit_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,2,quality_high,diagnostic_3rows_2buildings,100,69,0,0.3333333333333333,0.3055555555555556
all26,QSB,2,quality_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,2,quality_low,diagnostic_3rows_2buildings,100,69,69,0.9166666666666666,0.44739168877099905
all26,QSB,2,quality_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,2,scope_accept_high,diagnostic_3rows_2buildings,100,69,65,0.4,-0.04166666666666667
all26,QSB,2,scope_accept_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,2,scope_accept_low,diagnostic_3rows_2buildings,100,69,1,0.0,-0.04166666666666667
all26,QSB,2,scope_accept_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,2,scope_reject_high,diagnostic_3rows_2buildings,100,65,49,0.36,0.10714285714285714
all26,QSB,2,scope_reject_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,2,scope_reject_low,diagnostic_3rows_2buildings,100,65,11,0.625,0.1677762982689744
all26,QSB,2,scope_reject_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,3,benefit_high,diagnostic_3rows_2buildings,100,69,69,0.6666666666666666,0.15043871759257296
all26,QSB,3,benefit_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,3,benefit_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QSB,3,benefit_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,3,edit_high,diagnostic_3rows_2buildings,100,69,69,0.38461538461538464,0.20703142734872915
all26,QSB,3,edit_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,3,edit_low,diagnostic_3rows_2buildings,100,69,19,0.0,-0.04166666666666667
all26,QSB,3,edit_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,3,quality_high,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QSB,3,quality_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,3,quality_low,diagnostic_3rows_2buildings,100,69,69,0.6190476190476191,0.26043848544005715
all26,QSB,3,quality_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,3,scope_accept_high,diagnostic_3rows_2buildings,100,69,69,0.375,0.20703142734872915
all26,QSB,3,scope_accept_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,3,scope_accept_low,diagnostic_3rows_2buildings,100,62,1,1.0,1.0
all26,QSB,3,scope_accept_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,3,scope_reject_high,diagnostic_3rows_2buildings,100,68,65,0.375,0.17498075643267846
all26,QSB,3,scope_reject_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,3,scope_reject_low,diagnostic_3rows_2buildings,100,64,11,0.6022727272727273,0.352309485781014
all26,QSB,3,scope_reject_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,4,benefit_high,diagnostic_3rows_2buildings,100,69,68,0.42857142857142855,0.10829845618593736
all26,QSB,4,benefit_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,4,benefit_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QSB,4,benefit_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,4,edit_high,diagnostic_3rows_2buildings,100,69,68,0.2631578947368421,0.17778739307454772
all26,QSB,4,edit_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,4,edit_low,diagnostic_3rows_2buildings,100,69,47,0.15384615384615385,0.05073388640714742
all26,QSB,4,edit_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,4,quality_high,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QSB,4,quality_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,4,quality_low,diagnostic_3rows_2buildings,100,69,69,0.2857142857142857,0.11432293839410061
all26,QSB,4,quality_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,4,scope_accept_high,diagnostic_3rows_2buildings,100,63,63,0.2631578947368421,0.15946205571565802
all26,QSB,4,scope_accept_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,4,scope_accept_low,diagnostic_3rows_2buildings,100,55,3,0.2222222222222222,0.15946205571565802
all26,QSB,4,scope_accept_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,4,scope_reject_high,diagnostic_3rows_2buildings,100,68,62,0.256578947368421,0.19524001747184086
all26,QSB,4,scope_reject_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,4,scope_reject_low,diagnostic_3rows_2buildings,100,59,14,0.0,-0.04166666666666667
all26,QSB,4,scope_reject_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,5,benefit_high,diagnostic_3rows_2buildings,100,69,68,0.3125,0.07749263096989116
all26,QSB,5,benefit_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,5,benefit_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QSB,5,benefit_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,5,edit_high,diagnostic_3rows_2buildings,100,69,63,0.16666666666666666,0.09016108104686857
all26,QSB,5,edit_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,5,edit_low,diagnostic_3rows_2buildings,100,69,57,0.25,0.18390277798311622
all26,QSB,5,edit_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,5,quality_high,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QSB,5,quality_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,5,quality_low,diagnostic_3rows_2buildings,100,69,67,0.16666666666666666,0.04900756424475285
all26,QSB,5,quality_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,5,scope_accept_high,diagnostic_3rows_2buildings,100,67,67,0.2,0.13470993117010818
all26,QSB,5,scope_accept_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,5,scope_accept_low,diagnostic_3rows_2buildings,100,51,6,0.0,-0.04166666666666667
all26,QSB,5,scope_accept_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,5,scope_reject_high,diagnostic_3rows_2buildings,100,69,56,0.4,0.3556085918854415
all26,QSB,5,scope_reject_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,5,scope_reject_low,diagnostic_3rows_2buildings,100,52,23,0.0,-0.04166666666666667
all26,QSB,5,scope_reject_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,6,benefit_high,diagnostic_3rows_2buildings,100,69,69,0.2727272727272727,0.11075401204429591
all26,QSB,6,benefit_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,6,benefit_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QSB,6,benefit_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,6,edit_high,diagnostic_3rows_2buildings,100,69,64,0.3333333333333333,0.2824192721681189
all26,QSB,6,edit_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,6,edit_low,diagnostic_3rows_2buildings,100,69,58,0.5,0.4472008103143402
all26,QSB,6,edit_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,6,quality_high,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QSB,6,quality_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,6,quality_low,diagnostic_3rows_2buildings,100,69,67,0.21428571428571427,0.11429584519231682
all26,QSB,6,quality_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,6,scope_accept_high,diagnostic_3rows_2buildings,100,69,68,0.3333333333333333,0.2824192721681189
all26,QSB,6,scope_accept_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,6,scope_accept_low,diagnostic_3rows_2buildings,100,37,3,0.0,-0.04166666666666667
all26,QSB,6,scope_accept_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,6,scope_reject_high,diagnostic_3rows_2buildings,100,69,51,0.5,0.4791666666666667
all26,QSB,6,scope_reject_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,6,scope_reject_low,diagnostic_3rows_2buildings,100,43,26,0.0,-0.04166666666666667
all26,QSB,6,scope_reject_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,7,benefit_high,diagnostic_3rows_2buildings,100,69,68,0.16666666666666666,0.036198487008246474
all26,QSB,7,benefit_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,7,benefit_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QSB,7,benefit_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,7,edit_high,diagnostic_3rows_2buildings,100,69,64,0.4,0.3556085918854415
all26,QSB,7,edit_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,7,edit_low,diagnostic_3rows_2buildings,100,69,50,0.5,0.4594340509542164
all26,QSB,7,edit_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,7,quality_high,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QSB,7,quality_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,7,quality_low,diagnostic_3rows_2buildings,100,69,66,0.4,0.3556085918854415
all26,QSB,7,quality_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,7,scope_accept_high,diagnostic_3rows_2buildings,100,66,61,0.5,0.4594340509542164
all26,QSB,7,scope_accept_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,7,scope_accept_low,diagnostic_3rows_2buildings,100,17,0,0.0,-0.04166666666666667
all26,QSB,7,scope_accept_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,7,scope_reject_high,diagnostic_3rows_2buildings,100,69,48,0.6666666666666666,0.6447602131438721
all26,QSB,7,scope_reject_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,7,scope_reject_low,diagnostic_3rows_2buildings,100,39,25,0.0,-0.04166666666666667
all26,QSB,7,scope_reject_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,8,benefit_high,diagnostic_3rows_2buildings,100,69,63,0.1111111111111111,0.036198487008246474
all26,QSB,8,benefit_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,8,benefit_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QSB,8,benefit_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,8,edit_high,diagnostic_3rows_2buildings,100,69,55,0.5,0.4791666666666667
all26,QSB,8,edit_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,8,edit_low,diagnostic_3rows_2buildings,100,69,48,0.5,0.4594340509542164
all26,QSB,8,edit_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,8,quality_high,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QSB,8,quality_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,8,quality_low,diagnostic_3rows_2buildings,100,69,61,0.5,0.4791666666666667
all26,QSB,8,quality_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,8,scope_accept_high,diagnostic_3rows_2buildings,100,61,49,0.5,0.4791666666666667
all26,QSB,8,scope_accept_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,8,scope_accept_low,diagnostic_3rows_2buildings,100,4,0,0.0,-0.04166666666666667
all26,QSB,8,scope_accept_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,8,scope_reject_high,diagnostic_3rows_2buildings,100,69,39,0.6666666666666666,0.6447602131438721
all26,QSB,8,scope_reject_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,8,scope_reject_low,diagnostic_3rows_2buildings,100,26,21,0.375,0.3300722652639643
all26,QSB,8,scope_reject_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,9,benefit_high,diagnostic_3rows_2buildings,100,69,55,0.125,0.05660377358490567
all26,QSB,9,benefit_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,9,benefit_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QSB,9,benefit_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,9,edit_high,diagnostic_3rows_2buildings,100,69,50,0.5,0.4791666666666667
all26,QSB,9,edit_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,9,edit_low,diagnostic_3rows_2buildings,100,69,39,0.3333333333333333,0.3055555555555556
all26,QSB,9,edit_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,9,quality_high,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QSB,9,quality_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,9,quality_low,diagnostic_3rows_2buildings,100,69,61,0.6666666666666666,0.6447602131438721
all26,QSB,9,quality_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,9,scope_accept_high,diagnostic_3rows_2buildings,100,52,35,0.5,0.4791666666666667
all26,QSB,9,scope_accept_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,9,scope_accept_low,diagnostic_3rows_2buildings,100,2,0,0.0,-0.04166666666666667
all26,QSB,9,scope_accept_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,9,scope_reject_high,diagnostic_3rows_2buildings,100,69,25,0.5,0.4791666666666667
all26,QSB,9,scope_reject_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,9,scope_reject_low,diagnostic_3rows_2buildings,100,15,12,0.5,0.4791666666666667
all26,QSB,9,scope_reject_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,10,benefit_high,diagnostic_3rows_2buildings,100,69,50,0.125,0.057462890447135956
all26,QSB,10,benefit_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,10,benefit_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QSB,10,benefit_low,primary_6rows_3buildings,100,0,0,,
all26,QSB,10,edit_high,diagnostic_3rows_2buildings,100,69,47,0.5,0.4791666666666667
all26,QSB,10,edit_high,primary_6rows_3buildings,100,0,0,,
all26,QSB,10,edit_low,diagnostic_3rows_2buildings,100,69,26,0.3333333333333333,0.3055555555555556
