cohort,model,groups,group,support,attempts,available,both_at_least_2,jaccard_median,chance_jaccard_median,adjusted_jaccard_median
all26,QT,10,8,diagnostic_3rows_2buildings,100,100,51,0.0,0.056763285024154585,-0.043478260869565216
all26,QT,10,8,primary_6rows_3buildings,100,100,39,0.0,0.045454545454545456,-0.04545454545454545
all26,QT,10,9,diagnostic_3rows_2buildings,100,100,36,0.25,0.04166666666666667,0.2159090909090909
all26,QT,10,9,primary_6rows_3buildings,100,100,19,0.29166666666666663,0.045454545454545456,0.24667343570342348
all26,QT,10,10,diagnostic_3rows_2buildings,100,100,0,1.0,0.041666666666666664,1.0
all26,QT,10,10,primary_6rows_3buildings,100,100,0,1.0,0.045454545454545456,1.0
all26,QT,11,1,diagnostic_3rows_2buildings,100,100,0,1.0,0.041666666666666664,1.0
all26,QT,11,1,primary_6rows_3buildings,100,100,0,1.0,0.045454545454545456,1.0
all26,QT,11,2,diagnostic_3rows_2buildings,100,100,1,0.125,0.041666666666666664,0.09922555663117134
all26,QT,11,2,primary_6rows_3buildings,100,100,0,0.5,0.045454545454545456,0.47619047619047616
all26,QT,11,3,diagnostic_3rows_2buildings,100,100,61,0.0,0.06431159420289854,-0.043478260869565216
all26,QT,11,3,primary_6rows_3buildings,100,100,45,0.0,0.045454545454545456,-0.04653679653679653
all26,QT,11,4,diagnostic_3rows_2buildings,100,100,81,0.0,0.06719367588932806,-0.06017925736235595
all26,QT,11,4,primary_6rows_3buildings,100,100,77,0.0,0.07034632034632035,-0.04761904761904761
all26,QT,11,5,diagnostic_3rows_2buildings,100,100,70,0.0,0.06884057971014493,-0.04545454545454545
all26,QT,11,5,primary_6rows_3buildings,100,100,69,0.0,0.07193675889328063,-0.06615384615384615
all26,QT,11,6,diagnostic_3rows_2buildings,100,100,56,0.0,0.06884057971014493,-0.043478260869565216
all26,QT,11,6,primary_6rows_3buildings,100,100,50,0.0,0.05464426877470356,-0.04761904761904761
all26,QT,11,7,diagnostic_3rows_2buildings,100,100,46,0.0,0.043478260869565216,-0.043478260869565216
all26,QT,11,7,primary_6rows_3buildings,100,100,46,0.0,0.045454545454545456,-0.04761904761904761
all26,QT,11,8,diagnostic_3rows_2buildings,100,100,54,0.0,0.06431159420289854,-0.043478260869565216
all26,QT,11,8,primary_6rows_3buildings,100,100,49,0.0,0.05,-0.04761904761904761
all26,QT,11,9,diagnostic_3rows_2buildings,100,100,44,0.0,0.042572463768115944,-0.043478260869565216
all26,QT,11,9,primary_6rows_3buildings,100,100,30,0.0,0.045454545454545456,-0.04545454545454545
all26,QT,11,10,diagnostic_3rows_2buildings,100,100,25,0.25,0.041666666666666664,0.21739130434782608
all26,QT,11,10,primary_6rows_3buildings,100,100,14,0.3333333333333333,0.045454545454545456,0.3015873015873015
all26,QT,11,11,diagnostic_3rows_2buildings,100,100,0,1.0,0.041666666666666664,1.0
all26,QT,11,11,primary_6rows_3buildings,100,100,0,1.0,0.045454545454545456,1.0
all26,QT,12,1,diagnostic_3rows_2buildings,100,100,0,1.0,0.041666666666666664,1.0
all26,QT,12,1,primary_6rows_3buildings,100,100,0,1.0,0.045454545454545456,1.0
all26,QT,12,2,diagnostic_3rows_2buildings,100,100,0,0.0,0.041666666666666664,-0.043478260869565216
all26,QT,12,2,primary_6rows_3buildings,100,100,0,0.0,0.04446640316205533,0.0
all26,QT,12,3,diagnostic_3rows_2buildings,100,100,37,0.0,0.041666666666666664,-0.043478260869565216
all26,QT,12,3,primary_6rows_3buildings,100,100,25,0.0,0.045454545454545456,-0.04545454545454545
all26,QT,12,4,diagnostic_3rows_2buildings,100,100,62,0.0,0.06431159420289854,-0.043478260869565216
all26,QT,12,4,primary_6rows_3buildings,100,100,53,0.0,0.05928853754940712,-0.04761904761904761
all26,QT,12,5,diagnostic_3rows_2buildings,100,100,72,0.0,0.06431159420289854,-0.043478260869565216
all26,QT,12,5,primary_6rows_3buildings,100,100,69,0.0,0.06719367588932806,-0.047619047619047616
all26,QT,12,6,diagnostic_3rows_2buildings,100,100,47,0.0,0.043478260869565216,-0.043478260869565216
all26,QT,12,6,primary_6rows_3buildings,100,100,49,0.0,0.0488095238095238,-0.047619047619047616
all26,QT,12,7,diagnostic_3rows_2buildings,100,100,55,0.0,0.06053743961352656,-0.043478260869565216
all26,QT,12,7,primary_6rows_3buildings,100,100,49,0.0,0.05,-0.04761904761904761
all26,QT,12,8,diagnostic_3rows_2buildings,100,100,52,0.0,0.056763285024154585,-0.043478260869565216
all26,QT,12,8,primary_6rows_3buildings,100,100,44,0.0,0.045454545454545456,-0.047619047619047616
all26,QT,12,9,diagnostic_3rows_2buildings,100,100,52,0.0,0.056763285024154585,-0.043478260869565216
all26,QT,12,9,primary_6rows_3buildings,100,100,54,0.0,0.05928853754940712,-0.04761904761904761
all26,QT,12,10,diagnostic_3rows_2buildings,100,100,37,0.0,0.041666666666666664,-0.043478260869565216
all26,QT,12,10,primary_6rows_3buildings,100,100,20,0.0,0.045454545454545456,-0.04545454545454545
all26,QT,12,11,diagnostic_3rows_2buildings,100,100,18,0.3333333333333333,0.041666666666666664,0.293213828425096
all26,QT,12,11,primary_6rows_3buildings,100,100,7,0.3333333333333333,0.04545454545454545,0.3015873015873015
all26,QT,12,12,diagnostic_3rows_2buildings,100,100,0,1.0,0.041666666666666664,1.0
all26,QT,12,12,primary_6rows_3buildings,100,100,0,1.0,0.045454545454545456,1.0
all26,QTB,2,1,diagnostic_3rows_2buildings,100,100,100,1.0,0.920138888888889,1.0
all26,QTB,2,1,primary_6rows_3buildings,100,90,90,1.0,0.9132231404958678,1.0
all26,QTB,2,2,diagnostic_3rows_2buildings,100,100,0,1.0,0.041666666666666664,1.0
all26,QTB,2,2,primary_6rows_3buildings,100,90,1,1.0,0.043478260869565216,1.0
all26,QTB,3,1,diagnostic_3rows_2buildings,100,100,100,0.36363636363636365,0.3013718053952947,0.21184730662575965
all26,QTB,3,1,primary_6rows_3buildings,100,90,87,0.2727272727272727,0.28246702057069434,0.011347328392037824
all26,QTB,3,2,diagnostic_3rows_2buildings,100,100,100,0.557608695652174,0.33986758584339233,0.25149453887967044
all26,QTB,3,2,primary_6rows_3buildings,100,90,88,0.3333333333333333,0.31895069526795017,0.10389596046788593
all26,QTB,3,3,diagnostic_3rows_2buildings,100,100,0,1.0,0.041666666666666664,1.0
all26,QTB,3,3,primary_6rows_3buildings,100,90,0,1.0,0.043478260869565216,1.0
all26,QTB,4,1,diagnostic_3rows_2buildings,100,100,98,0.2264957264957265,0.2085997966066657,0.09696257254856744
all26,QTB,4,1,primary_6rows_3buildings,100,89,77,0.16666666666666666,0.12284533648170012,0.0
all26,QTB,4,2,diagnostic_3rows_2buildings,100,100,100,0.0,0.14626351948133426,-0.11032483237808625
all26,QTB,4,2,primary_6rows_3buildings,100,89,75,0.0,0.125,-0.09090909090909091
all26,QTB,4,3,diagnostic_3rows_2buildings,100,100,100,0.38461538461538464,0.17825077355356858,0.24740346196887147
all26,QTB,4,3,primary_6rows_3buildings,100,89,86,0.3,0.22057199766178096,0.11552378931346866
all26,QTB,4,4,diagnostic_3rows_2buildings,100,100,0,1.0,0.041666666666666664,1.0
all26,QTB,4,4,primary_6rows_3buildings,100,89,0,1.0,0.043478260869565216,1.0
all26,QTB,5,1,diagnostic_3rows_2buildings,100,100,91,0.09090909090909091,0.10699385155906894,-0.04374148141738027
all26,QTB,5,1,primary_6rows_3buildings,100,88,73,0.0,0.10680077169207605,-0.07757228654902315
all26,QTB,5,2,diagnostic_3rows_2buildings,100,100,95,0.07142857142857142,0.10860154338415208,-0.07742355237475601
all26,QTB,5,2,primary_6rows_3buildings,100,88,66,0.03571428571428571,0.11390692640692641,-0.0710600162361529
all26,QTB,5,3,diagnostic_3rows_2buildings,100,100,98,0.0,0.13348390739695087,-0.1132926032613147
all26,QTB,5,3,primary_6rows_3buildings,100,88,80,0.0,0.13348390739695087,-0.09446427558939233
all26,QTB,5,4,diagnostic_3rows_2buildings,100,100,99,0.5555555555555556,0.14750875496922927,0.4693267070678179
all26,QTB,5,4,primary_6rows_3buildings,100,88,83,0.42857142857142855,0.14472899103473302,0.33525033338496063
all26,QTB,5,5,diagnostic_3rows_2buildings,100,100,0,1.0,0.041666666666666664,1.0
all26,QTB,5,5,primary_6rows_3buildings,100,88,0,1.0,0.043478260869565216,1.0
all26,QTB,6,1,diagnostic_3rows_2buildings,100,100,82,0.2111111111111111,0.08124268042746303,0.12973451185515622
all26,QTB,6,1,primary_6rows_3buildings,100,88,49,0.2,0.07612387612387612,0.1342122805718095
all26,QTB,6,2,diagnostic_3rows_2buildings,100,100,84,0.0,0.09460286090720874,-0.043478260869565216
all26,QTB,6,2,primary_6rows_3buildings,100,88,54,0.0,0.08577922077922077,-0.046536796536796536
all26,QTB,6,3,diagnostic_3rows_2buildings,100,100,92,0.0,0.12351274501895619,-0.08556523726312595
all26,QTB,6,3,primary_6rows_3buildings,100,88,72,0.0,0.11569083694083694,-0.0710600162361529
all26,QTB,6,4,diagnostic_3rows_2buildings,100,100,84,0.13392857142857142,0.09974943534726144,0.03582932093452414
all26,QTB,6,4,primary_6rows_3buildings,100,88,69,0.05555555555555555,0.1088299517851659,0.0014076576576576541
all26,QTB,6,5,diagnostic_3rows_2buildings,100,100,96,0.6666666666666666,0.13793491704982389,0.6209317703177375
all26,QTB,6,5,primary_6rows_3buildings,100,88,77,0.5357142857142857,0.13244715402283236,0.4616124562478163
all26,QTB,6,6,diagnostic_3rows_2buildings,100,100,0,1.0,0.041666666666666664,1.0
all26,QTB,6,6,primary_6rows_3buildings,100,88,0,1.0,0.043478260869565216,1.0
all26,QTB,7,1,diagnostic_3rows_2buildings,100,100,67,0.25,0.06884057971014493,0.1984511132623427
all26,QTB,7,1,primary_6rows_3buildings,100,88,36,0.25,0.06719367588932806,0.19310296936952637
all26,QTB,7,2,diagnostic_3rows_2buildings,100,100,40,0.0,0.042572463768115944,-0.043478260869565216
all26,QTB,7,2,primary_6rows_3buildings,100,88,30,0.0,0.05,-0.04545454545454545
all26,QTB,7,3,diagnostic_3rows_2buildings,100,100,72,0.0,0.07482531055900621,-0.043478260869565216
all26,QTB,7,3,primary_6rows_3buildings,100,88,53,0.0,0.07714025105329453,-0.04880952380952381
all26,QTB,7,4,diagnostic_3rows_2buildings,100,100,69,0.0,0.09460286090720874,-0.04347826086956522
all26,QTB,7,4,primary_6rows_3buildings,100,88,55,0.0,0.08409595417114213,-0.047619047619047616
all26,QTB,7,5,diagnostic_3rows_2buildings,100,100,73,0.20833333333333331,0.09460286090720874,0.1167870933857541
all26,QTB,7,5,primary_6rows_3buildings,100,88,59,0.0,0.10377241805813234,-0.04446640316205533
all26,QTB,7,6,diagnostic_3rows_2buildings,100,100,94,0.6666666666666666,0.1264121920177821,0.6209317703177375
all26,QTB,7,6,primary_6rows_3buildings,100,88,70,0.5,0.1204816105764128,0.43750000000000006
all26,QTB,7,7,diagnostic_3rows_2buildings,100,100,0,1.0,0.041666666666666664,1.0
all26,QTB,7,7,primary_6rows_3buildings,100,87,0,1.0,0.043478260869565216,1.0
all26,QTB,8,1,diagnostic_3rows_2buildings,100,100,52,0.25,0.06180006587615283,0.21198070284131143
all26,QTB,8,1,primary_6rows_3buildings,100,86,21,0.25,0.05131578947368421,0.20416666666666666
all26,QTB,8,2,diagnostic_3rows_2buildings,100,100,52,0.0,0.056763285024154585,-0.043478260869565216
all26,QTB,8,2,primary_6rows_3buildings,100,86,35,0.0,0.057422046552481336,-0.047619047619047616
all26,QTB,8,3,diagnostic_3rows_2buildings,100,100,48,0.0,0.045454545454545456,-0.043478260869565216
all26,QTB,8,3,primary_6rows_3buildings,100,86,32,0.0,0.054093567251461985,-0.047619047619047616
all26,QTB,8,4,diagnostic_3rows_2buildings,100,100,71,0.0,0.07401656314699794,-0.043478260869565216
all26,QTB,8,4,primary_6rows_3buildings,100,86,48,0.0,0.07034632034632035,-0.047619047619047616
all26,QTB,8,5,diagnostic_3rows_2buildings,100,100,50,0.0,0.05615942028985507,-0.043478260869565216
all26,QTB,8,5,primary_6rows_3buildings,100,86,38,0.0,0.06458333333333333,-0.05131578947368422
all26,QTB,8,6,diagnostic_3rows_2buildings,100,100,56,0.0,0.06431159420289854,-0.043478260869565216
all26,QTB,8,6,primary_6rows_3buildings,100,86,41,0.0,0.07034632034632035,-0.04545454545454545
all26,QTB,8,7,diagnostic_3rows_2buildings,100,100,85,0.625,0.11757683310478342,0.5553152912759697
all26,QTB,8,7,primary_6rows_3buildings,100,86,67,0.5,0.11686922463319979,0.43750000000000006
all26,QTB,8,8,diagnostic_3rows_2buildings,100,100,0,1.0,0.041666666666666664,1.0
all26,QTB,8,8,primary_6rows_3buildings,100,83,0,1.0,0.043478260869565216,1.0
all26,QTB,9,1,diagnostic_3rows_2buildings,100,100,22,0.0,0.041666666666666664,-0.043478260869565216
all26,QTB,9,1,primary_6rows_3buildings,100,86,6,0.3333333333333333,0.045454545454545456,0.303030303030303
all26,QTB,9,2,diagnostic_3rows_2buildings,100,100,56,0.0,0.056763285024154585,-0.043478260869565216
all26,QTB,9,2,primary_6rows_3buildings,100,86,31,0.0,0.05263157894736842,-0.047619047619047616
all26,QTB,9,3,diagnostic_3rows_2buildings,100,100,32,0.0,0.041666666666666664,-0.043478260869565216
all26,QTB,9,3,primary_6rows_3buildings,100,86,24,0.0,0.05,-0.047619047619047616
all26,QTB,9,4,diagnostic_3rows_2buildings,100,100,60,0.0,0.06431159420289854,-0.043478260869565216
all26,QTB,9,4,primary_6rows_3buildings,100,86,38,0.0,0.05928853754940712,-0.04880952380952381
all26,QTB,9,5,diagnostic_3rows_2buildings,100,100,49,0.0,0.0505050505050505,-0.043478260869565216
all26,QTB,9,5,primary_6rows_3buildings,100,86,33,0.0,0.05263157894736842,-0.047619047619047616
all26,QTB,9,6,diagnostic_3rows_2buildings,100,100,50,0.0,0.05993357487922705,-0.043478260869565216
all26,QTB,9,6,primary_6rows_3buildings,100,86,37,0.0,0.06458333333333333,-0.047619047619047616
all26,QTB,9,7,diagnostic_3rows_2buildings,100,100,48,0.0,0.043478260869565216,-0.043478260869565216
all26,QTB,9,7,primary_6rows_3buildings,100,86,33,0.0,0.05263157894736842,-0.04653679653679653
all26,QTB,9,8,diagnostic_3rows_2buildings,100,100,74,0.3333333333333333,0.0911914172783738,0.28004471771939626
all26,QTB,9,8,primary_6rows_3buildings,100,86,58,0.25,0.09623376623376624,0.2150974025974026
all26,QTB,9,9,diagnostic_3rows_2buildings,100,100,0,1.0,0.041666666666666664,1.0
all26,QTB,9,9,primary_6rows_3buildings,100,82,0,1.0,0.043478260869565216,1.0
all26,QTB,10,1,diagnostic_3rows_2buildings,100,100,11,0.0,0.041666666666666664,-0.043478260869565216
all26,QTB,10,1,primary_6rows_3buildings,100,81,2,0.3333333333333333,0.045454545454545456,0.303030303030303
all26,QTB,10,2,diagnostic_3rows_2buildings,100,100,44,0.0,0.043478260869565216,-0.043478260869565216
all26,QTB,10,2,primary_6rows_3buildings,100,81,19,0.0,0.05,-0.04545454545454545
all26,QTB,10,3,diagnostic_3rows_2buildings,100,100,24,0.0,0.041666666666666664,-0.043478260869565216
all26,QTB,10,3,primary_6rows_3buildings,100,81,14,0.0,0.045454545454545456,-0.047619047619047616
all26,QTB,10,4,diagnostic_3rows_2buildings,100,100,50,0.0,0.05110891523935002,-0.043478260869565216
all26,QTB,10,4,primary_6rows_3buildings,100,81,38,0.0,0.05928853754940712,-0.047619047619047616
all26,QTB,10,5,diagnostic_3rows_2buildings,100,100,52,0.0,0.056763285024154585,-0.043478260869565216
all26,QTB,10,5,primary_6rows_3buildings,100,81,35,0.0,0.056763285024154585,-0.047619047619047616
all26,QTB,10,6,diagnostic_3rows_2buildings,100,100,32,0.0,0.041666666666666664,-0.043478260869565216
all26,QTB,10,6,primary_6rows_3buildings,100,81,21,0.0,0.047619047619047616,-0.04761904761904761
all26,QTB,10,7,diagnostic_3rows_2buildings,100,100,51,0.0,0.056763285024154585,-0.043478260869565216
all26,QTB,10,7,primary_6rows_3buildings,100,81,38,0.0,0.06719367588932806,-0.04545454545454545
all26,QTB,10,8,diagnostic_3rows_2buildings,100,100,46,0.0,0.043478260869565216,-0.043478260869565216
all26,QTB,10,8,primary_6rows_3buildings,100,81,34,0.0,0.05263157894736842,-0.04761904761904761
all26,QTB,10,9,diagnostic_3rows_2buildings,100,100,50,0.25,0.05110891523935002,0.20636841377402848
all26,QTB,10,9,primary_6rows_3buildings,100,81,35,0.25,0.0625,0.18312101910828027
all26,QTB,10,10,diagnostic_3rows_2buildings,100,100,0,1.0,0.041666666666666664,1.0
all26,QTB,10,10,primary_6rows_3buildings,100,78,0,1.0,0.043478260869565216,1.0
all26,QTB,11,1,diagnostic_3rows_2buildings,100,100,4,0.0,0.041666666666666664,-0.043478260869565216
all26,QTB,11,1,primary_6rows_3buildings,100,79,1,0.5,0.045454545454545456,0.4736842105263158
all26,QTB,11,2,diagnostic_3rows_2buildings,100,100,27,0.0,0.041666666666666664,-0.043478260869565216
all26,QTB,11,2,primary_6rows_3buildings,100,79,9,0.0,0.045454545454545456,-0.04545454545454545
all26,QTB,11,3,diagnostic_3rows_2buildings,100,100,27,0.0,0.041666666666666664,-0.043478260869565216
all26,QTB,11,3,primary_6rows_3buildings,100,79,18,0.0,0.045454545454545456,-0.047619047619047616
all26,QTB,11,4,diagnostic_3rows_2buildings,100,100,40,0.0,0.041666666666666664,-0.043478260869565216
all26,QTB,11,4,primary_6rows_3buildings,100,79,29,0.0,0.05,-0.047619047619047616
all26,QTB,11,5,diagnostic_3rows_2buildings,100,100,50,0.0,0.05615942028985507,-0.043478260869565216
all26,QTB,11,5,primary_6rows_3buildings,100,79,34,0.0,0.05555555555555555,-0.047619047619047616
all26,QTB,11,6,diagnostic_3rows_2buildings,100,100,35,0.0,0.04166666666666667,-0.043478260869565216
all26,QTB,11,6,primary_6rows_3buildings,100,79,23,0.0,0.049999999999999996,-0.047619047619047616
all26,QTB,11,7,diagnostic_3rows_2buildings,100,100,32,0.0,0.041666666666666664,-0.043478260869565216
all26,QTB,11,7,primary_6rows_3buildings,100,79,18,0.0,0.045454545454545456,-0.047619047619047616
all26,QTB,11,8,diagnostic_3rows_2buildings,100,100,49,0.0,0.050505050505050504,-0.043478260869565216
all26,QTB,11,8,primary_6rows_3buildings,100,79,31,0.0,0.05,-0.04545454545454545
all26,QTB,11,9,diagnostic_3rows_2buildings,100,100,44,0.0,0.043478260869565216,-0.043478260869565216
all26,QTB,11,9,primary_6rows_3buildings,100,79,36,0.0,0.0625,-0.04761904761904761
all26,QTB,11,10,diagnostic_3rows_2buildings,100,100,28,0.2,0.04166666666666667,0.16521739130434782
all26,QTB,11,10,primary_6rows_3buildings,100,79,15,0.25,0.045454545454545456,0.19642857142857145
all26,QTB,11,11,diagnostic_3rows_2buildings,100,100,0,1.0,0.041666666666666664,1.0
all26,QTB,11,11,primary_6rows_3buildings,100,76,0,1.0,0.043478260869565216,1.0
all26,QTB,12,1,diagnostic_3rows_2buildings,100,100,1,0.3333333333333333,0.041666666666666664,0.2985739750445633
all26,QTB,12,1,primary_6rows_3buildings,100,78,0,0.5,0.045454545454545456,0.47619047619047616
all26,QTB,12,2,diagnostic_3rows_2buildings,100,100,16,0.0,0.041666666666666664,-0.043478260869565216
all26,QTB,12,2,primary_6rows_3buildings,100,78,3,0.0,0.045454545454545456,-0.04446640316205533
all26,QTB,12,3,diagnostic_3rows_2buildings,100,100,37,0.0,0.041666666666666664,-0.043478260869565216
all26,QTB,12,3,primary_6rows_3buildings,100,78,19,0.0,0.046536796536796536,-0.04653679653679653
all26,QTB,12,4,diagnostic_3rows_2buildings,100,100,36,0.0,0.041666666666666664,-0.043478260869565216
all26,QTB,12,4,primary_6rows_3buildings,100,78,14,0.0,0.045454545454545456,-0.04545454545454545
all26,QTB,12,5,diagnostic_3rows_2buildings,100,100,38,0.0,0.04166666666666667,-0.043478260869565216
all26,QTB,12,5,primary_6rows_3buildings,100,78,27,0.0,0.05,-0.04761904761904761
all26,QTB,12,6,diagnostic_3rows_2buildings,100,100,37,0.0,0.04166666666666667,-0.043478260869565216
all26,QTB,12,6,primary_6rows_3buildings,100,78,25,0.0,0.05,-0.047619047619047616
all26,QTB,12,7,diagnostic_3rows_2buildings,100,100,25,0.0,0.041666666666666664,-0.043478260869565216
all26,QTB,12,7,primary_6rows_3buildings,100,78,21,0.0,0.047619047619047616,-0.047619047619047616
all26,QTB,12,8,diagnostic_3rows_2buildings,100,100,46,0.0,0.04446640316205533,-0.043478260869565216
all26,QTB,12,8,primary_6rows_3buildings,100,78,26,0.0,0.047619047619047616,-0.047619047619047616
all26,QTB,12,9,diagnostic_3rows_2buildings,100,100,42,0.0,0.043478260869565216,-0.043478260869565216
all26,QTB,12,9,primary_6rows_3buildings,100,78,27,0.0,0.0488095238095238,-0.04761904761904761
all26,QTB,12,10,diagnostic_3rows_2buildings,100,100,39,0.0,0.04166666666666667,-0.043478260869565216
all26,QTB,12,10,primary_6rows_3buildings,100,78,30,0.0,0.05131578947368421,-0.04545454545454545
all26,QTB,12,11,diagnostic_3rows_2buildings,100,100,12,0.225,0.041666666666666664,0.18183425228334527
all26,QTB,12,11,primary_6rows_3buildings,100,78,10,0.25,0.045454545454545456,0.18288338407437368
all26,QTB,12,12,diagnostic_3rows_2buildings,100,100,0,1.0,0.041666666666666664,1.0
all26,QTB,12,12,primary_6rows_3buildings,100,75,0,1.0,0.043478260869565216,1.0
all26,QTS,2,1,diagnostic_3rows_2buildings,100,69,69,1.0,0.920138888888889,1.0
all26,QTS,2,1,primary_6rows_3buildings,100,0,0,,,
all26,QTS,2,2,diagnostic_3rows_2buildings,100,69,0,1.0,0.041666666666666664,1.0
all26,QTS,2,2,primary_6rows_3buildings,100,0,0,,,
all26,QTS,3,1,diagnostic_3rows_2buildings,100,69,69,0.6428571428571429,0.30170464966871013,0.48305232092587924
all26,QTS,3,1,primary_6rows_3buildings,100,0,0,,,
all26,QTS,3,2,diagnostic_3rows_2buildings,100,69,69,0.6428571428571429,0.30170464966871013,0.48619155746378145
all26,QTS,3,2,primary_6rows_3buildings,100,0,0,,,
all26,QTS,3,3,diagnostic_3rows_2buildings,100,69,0,1.0,0.041666666666666664,1.0
