condition,metric,partition,nominal_cut,k,images,buildings,next_uncovered,fixed_expected_clusters,fixed_unseen_pool_mass,minority_unseen_mass
semi,image,representative,12,2,18,10,0.18170655833699312,1.2708241838676622,0.15761656603528776,0.066277275878009106
semi,image,representative,12,3,18,10,0.15216377295896746,1.4432374992157599,0.1274255671335818,0.057971899733263367
semi,image,representative,12,4,18,10,0.13790846516819055,1.5894899743869992,0.110950839821158,0.050414845177332995
semi,image,representative,12,5,18,10,0.12804106225158857,1.7234056677706566,0.098480679224967616,0.043565332552647808
semi,image,representative,12,6,18,10,0.12007333309549846,1.848732284675884,0.087918517402904711,0.037383453579320568
semi,image,representative,12,7,18,10,0.11323443960098738,1.967050224731272,0.078609511323920342,0.031830171355147013
semi,image,representative,12,8,18,10,0.10718636249467003,2.0792957619448398,0.07024882861416451,0.026867320355605857
semi,image,representative,12,9,18,10,0.10174190368193597,2.1861241056994185,0.062660325022368832,0.022457606433858794
semi,image,representative,12,10,18,10,0.096784937186572662,2.2880401842913622,0.055729514396814617,0.018564606820750489
semi,image,representative,12,11,18,10,0.092238675771116205,2.3854616026425828,0.049374236222916403,0.015152770124808559
semi,image,representative,12,12,18,10,0.088049882886839403,2.4787517600480315,0.043530173014555334,0.012187416332243621
semi,image,representative,12,13,18,10,0.084180115774206504,2.5682377590104069,0.038143499308862655,0.0096347368069492414
semi,image,representative,12,14,18,10,0.080600476693770989,2.6542203114285496,0.033167077403507592,0.0074617942905019731
semi,image,representative,12,15,18,10,0.07728830915133468,2.736979347248226,0.028558471829253911,0.005636522902161328
semi,image,representative,12,16,18,10,0.074225129958292793,2.8167773408048009,0.024278905075478911,0.0041277281388698009
semi,image,representative,12,17,18,10,0.071395422387031837,2.8938615202917259,0.020292670218766823,0.0029050868752528544
semi,image,representative,12,18,18,10,0.068786026880992557,2.9684656304793604,0.01656672631273191,0.0019391473636189223
semi,sphere,complete,6,1,18,10,0.40429397494614888,1,0.56147720666788947,0.16982213535172233
semi,sphere,complete,6,2,18,10,0.2758901123031558,1.5862611623481191,0.38893978096196402,0.1494040530924016
semi,sphere,complete,6,3,18,10,0.23189470712354007,2.0112428634167765,0.30471850886172502,0.1308079516513096
semi,sphere,complete,6,4,18,10,0.20997048689649758,2.3604520193765044,0.25390340586706539,0.11392435774918447
semi,sphere,complete,6,5,18,10,0.19559170488804356,2.6663530165627805,0.21804735367459413,0.098647503356216193
semi,sphere,complete,6,6,18,10,0.18437652781104119,2.943251161500589,0.19010624469714926,0.084875325692046769
semi,sphere,complete,6,7,18,10,0.17482199048863473,3.1984553662437629,0.16700300821883007,0.072509467225770147
semi,sphere,complete,6,8,18,10,0.16634069965272011,3.4362281222962339,0.14721663560317635,0.061455275675932147
semi,sphere,complete,6,9,18,10,0.15866216415836151,3.6593549150816278,0.12990118640010034,0.051621804010530598
semi,sphere,complete,6,10,18,10,0.15163535260873395,3.869828342427279,0.11453119462550718,0.042921810447015235
semi,sphere,complete,6,11,18,10,0.14515938443283979,4.0691695315298766,0.10074897428395811,0.035271758452287749
semi,sphere,complete,6,12,18,10,0.13915772785068786,4.2585918777532719,0.088294326342928858,0.028591816742701774
semi,sphere,complete,6,13,18,10,0.13356804012623547,4.4390928276865145,0.07696923024886855,0.022805859284062868
semi,sphere,complete,6,14,18,10,0.1283379063665778,4.6115106094522345,0.066618114753539306,0.017841465291628548
semi,sphere,complete,6,15,18,10,0.12342286574462283,4.7765621452103479,0.057115667971480634,0.013629919230108267
semi,sphere,complete,6,16,18,10,0.11878535324939057,4.9348696277623452,0.048358786190112614,0.010106210813663412
semi,sphere,complete,6,17,18,10,0.11439404029030269,5.0869796361787207,0.040261084107998307,0.0072090350059073206
semi,sphere,complete,6,18,18,10,0.11022337904488934,5.2333771682169852,0.0327490891848181,0.0048807920199052694
semi,sphere,complete,9,1,18,10,0.31091714243888158,1,0.41223215632388888,0.13890769110111637
semi,sphere,complete,9,2,18,10,0.20011606750737185,1.4304666750318924,0.26287814631405315,0.12213562570690084
semi,sphere,complete,9,3,18,10,0.16707500800750227,1.7177700922266139,0.2054003045960964,0.10685540634952045
semi,sphere,complete,9,4,18,10,0.15120436778522209,1.9532285368669804,0.17301940204110722,0.092980233737523066
semi,sphere,complete,9,5,18,10,0.14046140052612432,2.1617481294731484,0.14986856998579692,0.080425922712505454
semi,sphere,complete,9,6,18,10,0.13185813758737436,2.3521354812410138,0.13120417674425688,0.069110902249113274
semi,sphere,complete,9,7,18,10,0.12446562965924028,2.5283456772749862,0.11530057438654626,0.058956215455041136
semi,sphere,complete,9,8,18,10,0.11791072867288824,2.6925986809057658,0.10139096344751129,0.049885519571032544
semi,sphere,complete,9,9,18,10,0.11200293312202721,2.8463821677343013,0.089059555020885348,0.041825085970879923
semi,sphere,complete,9,10,18,10,0.10662746811202189,2.990817015963402,0.078040722750952862,0.03470380016142461
semi,sphere,complete,9,11,18,10,0.10170794270689949,3.126809654458901,0.068144164642289215,0.028453161782556864
semi,sphere,complete,9,12,18,10,0.09719014545875497,3.2551251974121809,0.059223068743681391,0.023007284607215864
semi,sphere,complete,9,13,18,10,0.093033643239480726,3.3764275278796081,0.051158607821495131,0.018302896541389693
semi,sphere,complete,9,14,18,10,0.08920684084681034,3.4913037888494434,0.043851390574678781,0.01427933962411536
semi,sphere,complete,9,15,18,10,0.085683858446567646,3.6002805515105285,0.037216275060019129,0.010878570027478775
semi,sphere,complete,9,16,18,10,0.082442542542600875,3.7038350524239161,0.031179013429447826,0.008045158056614779
semi,sphere,complete,9,17,18,10,0.079463274457553634,3.8024033009254214,0.025673986119896006,0.0057262881497071221
semi,sphere,complete,9,18,18,10,0.07672835470318308,3.8963861399216091,0.020642615659393723,0.0038717588779884704
semi,sphere,complete,12,1,18,10,0.27998672020411153,1,0.31432122886750691,0.10638948505071336
semi,sphere,complete,12,2,18,10,0.17550714181148963,1.3282958989480731,0.19881245885409687,0.093561408726886758
semi,sphere,complete,12,3,18,10,0.14638448889020972,1.5456984440680093,0.1593315388756508,0.081879486079627861
semi,sphere,complete,12,4,18,10,0.13235922939393571,1.7284828782540451,0.13746620487550454,0.071275267770283326
semi,sphere,complete,12,5,18,10,0.12265914232307197,1.8942974155121373,0.12120430664965751,0.061682556700507755
semi,sphere,complete,12,6,18,10,0.11487674279043686,2.0484150470857969,0.10756904625323915,0.053037408012263518
semi,sphere,complete,12,7,18,10,0.10825461582517265,2.1930251442046433,0.095626118649880895,0.045278129087820869
semi,sphere,complete,12,8,18,10,0.10244923912056098,2.3293885142990001,0.084967486757178412,0.038345279549757923
semi,sphere,complete,12,9,18,10,0.097268853337974345,2.4583928311633922,0.07535683713890684,0.032181671260960637
semi,sphere,complete,12,10,18,10,0.092596295117664068,2.5807268565378672,0.066635569903562231,0.026732368324622825
semi,sphere,complete,12,11,18,10,0.08835539731353434,2.696956359848405,0.058688397659888154,0.021944687084246167
semi,sphere,complete,12,12,18,10,0.084493361348422599,2.8075660822329285,0.051425985405720173,0.017768196123640178
semi,sphere,complete,12,13,18,10,0.080970967735112753,2.9129846100888637,0.044775157997056475,0.014154716266922237
semi,sphere,complete,12,14,18,10,0.077756983280102138,3.0135992067970352,0.038673352625205083,0.011058320578517574
semi,sphere,complete,12,15,18,10,0.074824956140296911,3.1097646950049698,0.033065498476137177,0.0084353343631592761
semi,sphere,complete,12,16,18,10,0.072151457451744616,3.2018088700010896,0.02790225671730753,0.0062443351658882755
semi,sphere,complete,12,17,18,10,0.069715213593932124,3.2900359291949681,0.023139010159302312,0.0044461527720533684
semi,sphere,complete,12,18,18,10,0.067496750219862345,3.3747288180926622,0.018735251629083991,0.0030038692073111983
semi,sphere,representative,6,1,18,10,0.40429397494614888,1,0.34597695161598613,0.086271544399909805
semi,sphere,representative,6,2,18,10,0.2758901123031558,1.3613437689524648,0.23225982237589327,0.076492654299909271
semi,sphere,representative,6,3,18,10,0.23189470712354007,1.6152926783361565,0.19163153964129215,0.067498780863405369
semi,sphere,representative,6,4,18,10,0.20997048689649758,1.8351106136003159,0.16885255078448955,0.059251704104771624
semi,sphere,representative,6,5,18,10,0.19559170488804356,2.0387799529199224,0.1519270134814994,0.051714075416064584
semi,sphere,representative,6,6,18,10,0.18437652781104119,2.231974589526077,0.13760122143955503,0.044849417567023681
semi,sphere,representative,6,7,18,10,0.17482199048863473,2.4169790515193665,0.12479410306043165,0.038622124705071377
semi,sphere,representative,6,8,18,10,0.16634069965272011,2.5949580684426112,0.11307494517208533,0.032997462355313069
semi,sphere,representative,6,9,18,10,0.15866216415836151,2.7666520028370547,0.10223582076754517,0.027941567420537175
semi,sphere,representative,6,10,18,10,0.15163535260873395,2.9326198749152712,0.092151868719666449,0.023421448181215037
semi,sphere,representative,6,11,18,10,0.14515938443283979,3.0933295771808695,0.082732054660734633,0.019404984295500988
semi,sphere,representative,6,12,18,10,0.13915772785068786,3.2491918201300352,0.073901785195211442,0.015860926799232351
semi,sphere,representative,6,13,18,10,0.13356804012623547,3.4005734307221722,0.065596923570255775,0.012758898105929381
semi,sphere,representative,6,14,18,10,0.1283379063665778,3.5478036787914742,0.057761583915094943,0.01006939200679534
semi,sphere,representative,6,15,18,10,0.12342286574462283,3.6911785667506489,0.050347012852298395,0.007763773670716444
semi,sphere,representative,6,16,18,10,0.11878535324939057,3.8309646536191164,0.043310717618339656,0.0058142796442618863
semi,sphere,representative,6,17,18,10,0.11439404029030269,3.9674028157056376,0.03661562767753769,0.0041940178516838315
semi,sphere,representative,6,18,18,10,0.11022337904488934,4.1007120072909551,0.030229256335998315,0.0028769675949174142
semi,sphere,representative,9,1,18,10,0.31091714243888158,1,0.27478522744390305,0.08133821489271667
semi,sphere,representative,9,2,18,10,0.20011606750737185,1.2870318087709394,0.16948636606313328,0.071234325672015431
semi,sphere,representative,9,3,18,10,0.16707500800750227,1.4724190664408057,0.13689503162109062,0.062079843465713033
semi,sphere,representative,9,4,18,10,0.15120436778522209,1.6295274858203919,0.11897052213517784,0.053813181034409581
semi,sphere,representative,9,5,18,10,0.14046140052612432,1.7731050378838331,0.10546280337866919,0.046375003379013041
semi,sphere,representative,9,6,18,10,0.13185813758737436,1.9072902489243855,0.09405758254403393,0.039708227740739205
semi,sphere,representative,9,7,18,10,0.12446562965924028,2.0338306544755369,0.08403531923733798,0.033758023601111728
semi,sphere,representative,9,8,18,10,0.11791072867288824,2.153769761146259,0.075070077822799203,0.028471812681962132
semi,sphere,representative,9,9,18,10,0.11200293312202721,2.2678603356605103,0.066967666016897451,0.023799268945429775
semi,sphere,representative,9,10,18,10,0.10662746811202189,2.376696928453558,0.059594014820743085,0.01969231859396188
semi,sphere,representative,9,11,18,10,0.10170794270689949,2.4807732780373781,0.052848614830729085,0.016105140070313516
semi,sphere,representative,9,12,18,10,0.09719014545875497,2.5805129832253266,0.046651933688358745,0.012994164057547618
semi,sphere,representative,9,13,18,10,0.093033643239480726,2.6762879331747955,0.040938515209169198,0.010318073479034962
semi,sphere,representative,9,14,18,10,0.08920684084681034,2.7684301246714309,0.03565283554514169,0.0080378034984541803
semi,sphere,representative,9,15,18,10,0.085683858446567646,2.8572394424797172,0.030746705632769662,0.0061165415197917622
semi,sphere,representative,9,16,18,10,0.082442542542600875,2.9429887850940486,0.026177648738761307,0.0045197271873420484
semi,sphere,representative,9,17,18,10,0.079463274457553634,3.0259274531299698,0.021907909772956181,0.0032150523857072352
semi,sphere,representative,9,18,18,10,0.07672835470318308,3.1062834952995133,0.017903843661570166,0.0021724612397973709
semi,sphere,representative,12,1,18,10,0.27998672020411153,1,0.25491040913131624,0.077094387732222838
semi,sphere,representative,12,2,18,10,0.17550714181148963,1.266278206495598,0.15369412870952368,0.067359526960260194
semi,sphere,representative,12,3,18,10,0.14638448889020972,1.4344014680971204,0.12367879855850296,0.058557299182299176
semi,sphere,representative,12,4,18,10,0.13235922939393571,1.5763479295515905,0.10715064542305083,0.050626117158939908
semi,sphere,representative,12,5,18,10,0.12265914232307197,1.7056621709081665,0.094637064577230506,0.043506645891090337
semi,sphere,representative,12,6,18,10,0.11487674279043686,1.826071465962434,0.084104208041346551,0.03714180261996626
semi,sphere,representative,12,7,18,10,0.10825461582517265,1.9392170686086421,0.074894673216638064,0.031476756827091334
semi,sphere,representative,12,8,18,10,0.10244923912056098,2.0461041971743281,0.066690249736606366,0.026458930234297073
semi,sphere,representative,12,9,18,10,0.097268853337974345,2.1474507176839257,0.059301761458960774,0.022037996803722853
semi,sphere,representative,12,10,18,10,0.092596295117664068,2.2438166203309557,0.052603071203585143,0.018165882737815879
semi,sphere,representative,12,11,18,10,0.08835539731353434,2.3356669771900624,0.046501748290121464,0.01479676647933123
semi,sphere,representative,12,12,18,10,0.084493361348422599,2.4234050599644892,0.040924585929303176,0.011887078711331838
semi,sphere,representative,12,13,18,10,0.080970967735112753,2.5073902488207915,0.035810250217738766,0.0093955023571884767
semi,sphere,representative,12,14,18,10,0.077756983280102138,2.587947938577229,0.031105475875199531,0.0072829725805797834
semi,sphere,representative,12,15,18,10,0.074824956140296911,2.6653751473545522,0.026763080717176195,0.0055126767854922452
semi,sphere,representative,12,16,18,10,0.072151457451744616,2.7399438429186715,0.022740921380397929,0.0040500546162202016
semi,sphere,representative,12,17,18,10,0.069715213593932124,2.8119031521491475,0.019001305951425681,0.0028627979573658505
semi,sphere,representative,12,18,18,10,0.067496750219862345,2.8814811237580118,0.015510589356475337,0.0019208509338392388
