condition,metric,partition,nominal_cut,k,images,buildings,clusters_mean,singletons_mean,supported_clusters_mean,largest_share_mean,fixed_clusters_mean,fixed_singletons_mean,fixed_largest_share_mean,pair_incompatible_mean,remaining_pair_uncovered_mean,fixed_unseen_full_mass_mean,fixed_unseen_remaining_mass_mean,fixed_unseen_repeated_minority_mass_mean,fixed_repeated_minority_total_mass_mean,prefix_vs_full_relation_disagreement_mean,mean_old_pair_churn,probability_any_old_pair_change,probability_cluster_count_drop,prefix_minus_fixed_clusters,prefix_minus_fixed_singletons
semi,image,representative,9,11,18,10,2.6399999999999997,1.2969444444444445,1.3430555555555557,0.81323232323232331,2.6158333333333332,1.2713888888888889,0.81527777777777777,0.3291262626262626,0.1088118363118363,0.057438790074659636,0.10882252007252007,0.017584266578831793,0.10760686575903966,0.0076919191919191925,0.0016790123456790125,0.011111111111111112,0.0097222222222222224,0.024166666666666684,0.02555555555555554
semi,image,representative,9,12,18,10,2.7486111111111113,1.3624999999999998,1.3861111111111111,0.81412037037037033,2.73,1.3408333333333333,0.8153935185185186,0.32886784511784511,0.10316708754208753,0.050320368540477237,0.10376052188552189,0.013851421826965304,0.10760686575903966,0.0070875420875420887,0.0013787878787878786,0.010555555555555556,0.008333333333333335,0.01861111111111111,0.021666666666666654
semi,image,representative,9,13,18,10,2.8430555555555554,1.3947222222222222,1.4483333333333333,0.81388888888888888,2.8288888888888888,1.3769444444444445,0.81470085470085474,0.32855769230769227,0.099523288439955115,0.044401579197774849,0.10045258136924803,0.011199769433465087,0.10760686575903966,0.0062891737891737892,0.0013383838383838385,0.01,0.0069444444444444441,0.014166666666666624,0.017777777777777757
semi,image,representative,9,14,18,10,2.9424999999999999,1.4444444444444444,1.4980555555555555,0.81406746031746036,2.9288888888888889,1.4263888888888889,0.81472222222222224,0.32836996336996338,0.094729938271604947,0.038415724271702527,0.096279320987654321,0.0082466421460986664,0.10760686575903966,0.006105006105006105,0.00064458689458689452,0.0055555555555555558,0.0036111111111111114,0.013611111111111117,0.018055555555555571
semi,image,representative,9,15,18,10,3.0394444444444444,1.4844444444444445,1.5550000000000002,0.81379629629629635,3.0280555555555555,1.4680555555555557,0.8142222222222224,0.3285899470899471,0.091249448853615522,0.03319540513833992,0.093220899470899468,0.0065339994144341974,0.10760686575903966,0.0055661375661375662,0.0010500610500610501,0.0077777777777777784,0.0047222222222222223,0.011388888888888917,0.016388888888888897
semi,image,representative,9,16,18,10,3.1288888888888891,1.52,1.608888888888889,0.8137326388888888,3.1183333333333336,1.5038888888888888,0.81404513888888885,0.32834722222222218,0.0886359126984127,0.028458909749670618,0.090927579365079364,0.0049768975991802081,0.10760686575903966,0.0050185185185185176,0.001,0.0083333333333333332,0.0030555555555555557,0.010555555555555565,0.016111111111111114
semi,image,representative,9,17,18,10,3.2133333333333334,1.5650000000000002,1.6483333333333334,0.81455882352941189,3.2052777777777779,1.5516666666666667,0.81472222222222224,0.32730187908496733,0.08557671957671957,0.023930290221051087,0.088751322751322748,0.0035147672375933242,0.10760686575903966,0.0043382352941176471,0.0008495370370370371,0.0083333333333333332,0.0058333333333333336,0.0080555555555555571,0.013333333333333345
semi,image,representative,9,18,18,10,3.2997222222222224,1.608611111111111,1.6911111111111112,0.81486111111111115,3.2930555555555556,1.5972222222222223,0.81496913580246921,0.32624546114742192,0.083222222222222225,0.019637086444151661,0.086648148148148141,0.0025591970428926946,0.10760686575903966,0.0037672476397966597,0.0010457516339869282,0.0094444444444444445,0.0030555555555555557,0.0066666666666666229,0.011388888888888869
semi,image,representative,12,1,18,10,1,1,0,1,1,1,1,,0.28877357948010124,0.26242067413263065,0.27411882803187149,0.073963502781437554,0.085300468452642345,,,,,0,0
semi,image,representative,12,2,18,10,1.2911111111111111,0.5822222222222222,0.7088888888888889,0.85444444444444445,1.2783333333333333,0.55666666666666664,0.86083333333333334,0.2911111111111111,0.17930417267917267,0.15409219001610308,0.16855862193362192,0.064955853828136428,0.085300468452642345,0.013888888888888888,,,0,0.012777777777777777,0.025555555555555543
semi,image,representative,12,3,18,10,1.4766666666666666,0.56166666666666665,0.91499999999999992,0.84111111111111103,1.4591666666666667,0.53500000000000003,0.84694444444444439,0.29435185185185181,0.14931659008632692,0.12493330039525692,0.14339223057644113,0.05546547906602254,0.085300468452642345,0.0097222222222222224,0.0044444444444444444,0.0044444444444444444,0.0044444444444444444,0.017499999999999998,0.026666666666666668
semi,image,representative,12,4,18,10,1.6152777777777778,0.61111111111111116,1.0041666666666667,0.83888888888888891,1.597777777777778,0.58888888888888902,0.84319444444444447,0.29018518518518521,0.13566228070175437,0.10862771739130435,0.13111736517218972,0.048400902137315176,0.085300468452642345,0.0077314814814814815,0.0037962962962962959,0.0063888888888888893,0.0058333333333333327,0.017499999999999984,0.022222222222222216
semi,image,representative,12,5,18,10,1.7452777777777777,0.68833333333333335,1.0569444444444445,0.83716666666666673,1.7250000000000001,0.6627777777777778,0.84088888888888891,0.28888888888888892,0.12567719680464778,0.096317934782608694,0.1225653116997286,0.042008078978187674,0.085300468452642345,0.0073333333333333341,0.0021296296296296293,0.0050000000000000001,0.0038888888888888892,0.020277777777777766,0.025555555555555567
semi,image,representative,12,6,18,10,1.8583333333333334,0.75333333333333341,1.105,0.83754629629629629,1.8391666666666668,0.7302777777777778,0.84050925925925923,0.28566666666666668,0.11951116557734205,0.087389748938661971,0.11759145787944808,0.036774035646318252,0.085300468452642345,0.0062592592592592596,0.001,0.0041666666666666666,0.0038888888888888892,0.019166666666666651,0.023055555555555558
semi,image,representative,12,7,18,10,1.9725000000000001,0.82527777777777778,1.1472222222222224,0.83789682539682542,1.957222222222222,0.80638888888888893,0.8396825396825397,0.28543650793650793,0.11261165577342047,0.078051712779973637,0.11142374727668845,0.031346984336114769,0.085300468452642345,0.0046693121693121686,0.0018888888888888887,0.0072222222222222228,0.0072222222222222228,0.015277777777777772,0.018888888888888861
semi,image,representative,12,8,18,10,2.0911111111111111,0.89916666666666656,1.1919444444444443,0.8367013888888889,2.0775000000000001,0.88249999999999995,0.83815972222222213,0.2884523809523809,0.10623892195767196,0.069528299297321031,0.10572569444444443,0.02609802737520129,0.085300468452642345,0.0044742063492063493,0.00087301587301587291,0.0047222222222222223,0.0033333333333333331,0.013611111111111081,0.016666666666666687
semi,image,representative,12,9,18,10,2.1958333333333333,0.95611111111111113,1.2397222222222224,0.83632716049382727,2.1866666666666665,0.94527777777777777,0.83731481481481485,0.28922839506172843,0.10105006105006104,0.062172037403015662,0.10110429385429384,0.021868458132045087,0.085300468452642345,0.0035725308641975312,0.00099206349206349201,0.0061111111111111114,0.0058333333333333336,0.0091666666666666563,0.010833333333333346
semi,image,representative,12,10,18,10,2.2980555555555555,1.0172222222222222,1.2808333333333333,0.83625000000000016,2.2913888888888887,1.0080555555555555,0.83686111111111117,0.28970370370370374,0.09635963573463574,0.055530577514273163,0.097070614570614555,0.018459275728297465,0.085300468452642345,0.0028765432098765433,0.00097993827160493849,0.0063888888888888893,0.005000000000000001,0.0066666666666666602,0.0091666666666666632
semi,image,representative,12,11,18,10,2.3972222222222221,1.0716666666666665,1.3255555555555556,0.83636363636363642,2.3925000000000001,1.0644444444444445,0.83686868686868676,0.29033838383838384,0.090703671328671326,0.048671360342555994,0.091970182595182581,0.014676017420582638,0.085300468452642345,0.0027474747474747472,0.00053086419753086431,0.0050000000000000001,0.0036111111111111114,0.0047222222222222327,0.0072222222222222228
semi,image,representative,12,12,18,10,2.4919444444444445,1.1294444444444443,1.3624999999999998,0.83662037037037029,2.4891666666666667,1.1241666666666665,0.83701388888888895,0.29000420875420879,0.086171296296296288,0.04274859098228663,0.087898148148148156,0.01163130398184746,0.085300468452642345,0.002638888888888889,0.00046969696969696966,0.0052777777777777779,0.0027777777777777779,0.0027777777777777679,0.0052777777777777641
semi,image,representative,12,13,18,10,2.5724999999999998,1.1541666666666666,1.4183333333333334,0.83641025641025646,2.5727777777777781,1.1536111111111111,0.83673076923076928,0.29000356125356119,0.083341470258136929,0.037749277192211966,0.085120370370370374,0.0093921095008051517,0.085300468452642345,0.0024394586894586896,0.00061868686868686855,0.0061111111111111123,0.0033333333333333335,-0.0002777777777777472,0.00055555555555551902
semi,image,representative,12,14,18,10,2.6555555555555554,1.1952777777777779,1.4602777777777778,0.83674603174603179,2.6580555555555554,1.1969444444444444,0.83694444444444449,0.28946275946275946,0.079298611111111111,0.032616564192651146,0.081402777777777782,0.0068556488801054015,0.085300468452642345,0.0019200244200244198,0.0004237891737891738,0.0055555555555555558,0.0030555555555555557,-0.0025000000000000209,-0.0016666666666666557
semi,image,representative,12,15,18,10,2.7400000000000002,1.2313888888888889,1.5086111111111111,0.83657407407407414,2.7427777777777775,1.233888888888889,0.83675925925925931,0.28960317460317458,0.076199294532627873,0.028133646245059287,0.078597883597883611,0.005342921973356755,0.085300468452642345,0.0015925925925925925,0.00040598290598290598,0.0044444444444444444,0.0013888888888888889,-0.0027777777777777679,-0.0025000000000000456
semi,image,representative,12,16,18,10,2.8180555555555555,1.2638888888888888,1.5541666666666667,0.83654513888888893,2.8211111111111111,1.2669444444444444,0.8367013888888889,0.28925000000000001,0.073430886243386242,0.023950968013468011,0.076000330687830686,0.0039036652759478841,0.085300468452642345,0.0013703703703703705,0.00032010582010582006,0.0052777777777777779,0.0027777777777777779,-0.0030555555555556385,-0.0030555555555555397
semi,image,representative,12,17,18,10,2.8925000000000001,1.3013888888888889,1.5911111111111111,0.83741830065359479,2.8961111111111113,1.3044444444444445,0.83751633986928109,0.28811478758169934,0.070784391534391533,0.020049224125311082,0.073689153439153429,0.0026814339042599911,0.085300468452642345,0.00081290849673202605,0.0006087962962962963,0.0069444444444444441,0.0025000000000000001,-0.0036111111111111326,-0.0030555555555555397
semi,image,representative,12,18,18,10,2.9622222222222221,1.3327777777777776,1.6294444444444443,0.83799382716049386,2.9669444444444446,1.338611111111111,0.83810185185185182,0.28714415395787946,0.069435185185185183,0.016598091421460986,0.072351851851851848,0.0019384057971014491,0.085300468452642345,0.00070442992011619462,0.00019607843137254904,0.0055555555555555558,0.0025000000000000001,-0.0047222222222222205,-0.005833333333333357
semi,sphere,complete,6,1,18,10,1,1,0,1,1,1,1,,0.40360588284501325,0.55629931561996782,0.580856886672104,0.16976522471087688,0.19217537695798564,,,,,0,0
semi,sphere,complete,6,2,18,10,1.395,0.78999999999999992,0.60499999999999998,0.80249999999999999,1.5738888888888889,1.1477777777777778,0.71305555555555555,0.39499999999999996,0.2745549543049543,0.38351023825208608,0.41905080567580566,0.1505979633289416,0.19217537695798564,0.1788888888888889,,,0,-0.1788888888888889,-0.35777777777777781
semi,sphere,complete,6,3,18,10,1.7080555555555557,0.87472222222222229,0.83333333333333337,0.76398148148148137,1.9958333333333331,1.2533333333333332,0.66805555555555562,0.40259259259259256,0.23103487886382623,0.30466865210071731,0.34914007240323031,0.13114551310203482,0.19217537695798564,0.16416666666666666,0.014444444444444446,0.014444444444444446,0,-0.2877777777777778,-0.37861111111111112
semi,sphere,complete,6,4,18,10,1.9688888888888887,0.98972222222222228,0.97916666666666663,0.74618055555555562,2.3369444444444443,1.3713888888888888,0.64756944444444442,0.39986111111111111,0.20932374918778429,0.25364244803103497,0.30556700779727097,0.11506820926657883,0.19217537695798564,0.15685185185185185,0.011851851851851851,0.020277777777777777,0,-0.36805555555555558,-0.3816666666666666
semi,sphere,complete,6,5,18,10,2.2286111111111113,1.1383333333333332,1.0902777777777777,0.72933333333333339,2.6486111111111108,1.5133333333333334,0.63311111111111107,0.40152777777777782,0.19496029698429079,0.21716874359537403,0.27576897718151583,0.098921872712633585,0.19217537695798564,0.14822222222222223,0.014537037037037036,0.032777777777777774,0,-0.42000000000000004,-0.375
semi,sphere,complete,6,6,18,10,2.4663888888888885,1.2749999999999999,1.1913888888888888,0.71791666666666665,2.9222222222222225,1.6397222222222223,0.62523148148148144,0.40064814814814809,0.18512958424110387,0.18965401295564338,0.25460103485838781,0.084642850607524522,0.19217537695798564,0.14196296296296296,0.013277777777777779,0.036666666666666667,0,-0.45583333333333342,-0.36472222222222223
semi,sphere,complete,6,7,18,10,2.7075,1.4219444444444445,1.2855555555555556,0.7072222222222222,3.1794444444444441,1.7708333333333333,0.61912698412698408,0.40072751322751321,0.17519403594771241,0.16648331137461572,0.23702927559912851,0.071988087395696093,0.19217537695798564,0.13386243386243385,0.011925925925925927,0.036666666666666667,0.00027777777777777778,-0.4719444444444445,-0.34888888888888892
semi,sphere,complete,6,8,18,10,2.9688888888888889,1.5725,1.3963888888888889,0.69211805555555561,3.4444444444444446,1.9072222222222222,0.61048611111111106,0.40519841269841272,0.16484209656084656,0.14561319718928414,0.22071891534391536,0.059688094715268626,0.19217537695798564,0.12594246031746031,0.012579365079365079,0.046388888888888889,0,-0.47555555555555556,-0.33472222222222225
semi,sphere,complete,6,9,18,10,3.2086111111111113,1.6961111111111111,1.5125000000000002,0.68067901234567907,3.6705555555555551,2.0038888888888891,0.60645061728395067,0.40712191358024691,0.15713196988196987,0.12830661689357342,0.20789306064306062,0.049969944005270092,0.19217537695798564,0.11747685185185186,0.014563492063492063,0.056111111111111112,0.00027777777777777778,-0.46194444444444444,-0.30777777777777782
semi,sphere,complete,6,10,18,10,3.4369444444444444,1.8227777777777778,1.6141666666666667,0.67188888888888887,3.8852777777777781,2.1074999999999999,0.60388888888888881,0.40718518518518521,0.15040191290191288,0.11305303945249598,0.19675518925518923,0.042310697555262768,0.19217537695798564,0.11249999999999999,0.015169753086419753,0.060277777777777777,0.00055555555555555556,-0.44833333333333347,-0.28472222222222227
semi,sphere,complete,6,11,18,10,3.6713888888888886,1.9461111111111111,1.7252777777777777,0.66227272727272724,4.1033333333333335,2.2180555555555554,0.60126262626262628,0.40855050505050505,0.14264536389536389,0.098273495827843657,0.18475815850815849,0.034456430244473729,0.19217537695798564,0.10507575757575757,0.014308641975308642,0.06083333333333333,0.00055555555555555556,-0.43194444444444435,-0.27194444444444443
semi,sphere,complete,6,12,18,10,3.8938888888888892,2.0572222222222223,1.8366666666666669,0.65361111111111114,4.3086111111111114,2.3169444444444443,0.59932870370370361,0.40913720538720538,0.13579882154882156,0.085126857341531248,0.17403829966329964,0.027294274264382957,0.19217537695798564,0.098754208754208761,0.015171717171717169,0.06777777777777777,0.0011111111111111111,-0.41472222222222216,-0.25972222222222219
semi,sphere,complete,6,13,18,10,4.0811111111111114,2.1274999999999999,1.953611111111111,0.64764957264957268,4.4730555555555558,2.3663888888888889,0.59912393162393174,0.40821937321937324,0.13078142536475867,0.074928405431122821,0.16783193041526373,0.022169567047284438,0.19217537695798564,0.091798433048433048,0.014873737373737372,0.069444444444444448,0.0011111111111111111,-0.39194444444444432,-0.23888888888888893
semi,sphere,complete,6,14,18,10,4.2719444444444443,2.2047222222222222,2.0672222222222221,0.64115079365079364,4.6408333333333331,2.4247222222222224,0.5978769841269842,0.40787240537240543,0.12503317901234567,0.064525554457619677,0.15989660493827162,0.016646034621578099,0.19217537695798564,0.086446886446886445,0.013433048433048433,0.070000000000000007,0.0013888888888888889,-0.36888888888888882,-0.22000000000000006
semi,sphere,complete,6,15,18,10,4.469444444444445,2.2808333333333333,2.1886111111111113,0.63435185185185183,4.806111111111111,2.4786111111111113,0.59683333333333333,0.40828835978835981,0.12066468253968256,0.055382950885668275,0.15356261022927689,0.012894524959742351,0.19217537695798564,0.081216931216931229,0.014441391941391941,0.078333333333333324,0.0013888888888888889,-0.33666666666666667,-0.19777777777777772
semi,sphere,complete,6,16,18,10,4.6416666666666666,2.3333333333333335,2.3083333333333331,0.62817708333333333,4.9483333333333341,2.5144444444444449,0.59649305555555554,0.40742361111111114,0.1163723544973545,0.047646986166007904,0.14984953703703704,0.0099183410188844953,0.19217537695798564,0.075136574074074078,0.014439153439153439,0.076111111111111115,0.0025000000000000001,-0.3066666666666667,-0.18111111111111122
semi,sphere,complete,6,17,18,10,4.833333333333333,2.4249999999999998,2.4083333333333332,0.62282679738562097,5.1022222222222222,2.5833333333333335,0.59725490196078423,0.40714869281045751,0.11207407407407406,0.039485479797979797,0.14368253968253966,0.0069908322353974522,0.19217537695798564,0.06806168300653595,0.015733796296296298,0.084444444444444447,0.0013888888888888889,-0.2688888888888889,-0.15833333333333338
semi,sphere,complete,6,18,18,10,5.0105555555555554,2.4986111111111113,2.5119444444444445,0.61811728395061727,5.2450000000000001,2.638611111111111,0.59737654320987654,0.40569535221496006,0.10871759259259259,0.032211517347386913,0.1388888888888889,0.0048337542087542084,0.19217537695798564,0.061788307915758893,0.015600490196078433,0.085833333333333331,0.0027777777777777779,-0.23444444444444448,-0.13999999999999999
semi,sphere,complete,9,1,18,10,1,1,0,1,1,1,1,,0.31251524039567519,0.40735630764163377,0.4253774808122634,0.13852016542233933,0.15726101595666814,,,,,0,0
semi,sphere,complete,9,2,18,10,1.3133333333333335,0.62666666666666659,0.68666666666666665,0.84333333333333327,1.4233333333333333,0.84666666666666668,0.78833333333333333,0.3133333333333333,0.199146164021164,0.26139231993851558,0.28567544492544494,0.12197880068803982,0.15726101595666814,0.11,,,0,-0.11,-0.22000000000000003
semi,sphere,complete,9,3,18,10,1.533611111111111,0.63222222222222224,0.90138888888888902,0.82212962962962954,1.7133333333333334,0.85694444444444451,0.76222222222222213,0.3162962962962963,0.16541725842383737,0.20565610818328209,0.23574126287942077,0.10599486714975843,0.15726101595666814,0.10592592592592592,0.0047222222222222214,0.0047222222222222214,0,-0.17972222222222223,-0.22472222222222221
semi,sphere,complete,9,4,18,10,1.7166666666666666,0.71111111111111103,1.0055555555555555,0.81194444444444447,1.9397222222222221,0.93277777777777771,0.75208333333333333,0.31273148148148144,0.14947798895386616,0.17297389657444004,0.20845134827810266,0.092977693602693604,0.15726101595666814,0.10087962962962964,0.007129629629629629,0.013055555555555556,0,-0.22305555555555565,-0.22166666666666668
semi,sphere,complete,9,5,18,10,1.8961111111111113,0.81805555555555554,1.0780555555555555,0.80249999999999999,2.1508333333333334,1.0347222222222223,0.74299999999999999,0.31236111111111114,0.13838932844092802,0.14905572939540329,0.18933431754768185,0.080084266578831789,0.15726101595666814,0.097916666666666666,0.0076388888888888878,0.018333333333333333,0,-0.25472222222222224,-0.21666666666666667
semi,sphere,complete,9,6,18,10,2.0583333333333331,0.91333333333333344,1.145,0.79708333333333337,2.3366666666666669,1.1266666666666667,0.73814814814814811,0.30946296296296294,0.13183528503994191,0.13093004318547796,0.17582981572258533,0.068933355292050955,0.15726101595666814,0.09505555555555556,0.007277777777777778,0.020277777777777777,0,-0.27833333333333327,-0.21333333333333335
semi,sphere,complete,9,7,18,10,2.223611111111111,1.0186111111111111,1.2050000000000001,0.79214285714285715,2.5172222222222222,1.2213888888888889,0.73484126984126985,0.30958994708994703,0.12424101307189545,0.11467226613965743,0.16333047385620916,0.058263248426291908,0.15726101595666814,0.09227513227513226,0.0060740740740740746,0.020277777777777777,0,-0.2936111111111111,-0.20277777777777778
semi,sphere,complete,9,8,18,10,2.4049999999999998,1.1152777777777778,1.2897222222222222,0.78208333333333335,2.6955555555555555,1.3008333333333333,0.72895833333333337,0.31318452380952377,0.11702480158730159,0.1000903967208315,0.15179497354497354,0.048425422705314004,0.15726101595666814,0.088363095238095227,0.0092063492063492059,0.031111111111111114,0,-0.29055555555555551,-0.18555555555555553
semi,sphere,complete,9,9,18,10,2.5630555555555556,1.1941666666666668,1.3688888888888888,0.77660493827160493,2.8508333333333331,1.3655555555555556,0.72740740740740739,0.31391975308641978,0.11135602360602362,0.088221984336114778,0.1430532153032153,0.040852455716586154,0.15726101595666814,0.084027777777777771,0.0084226190476190468,0.030555555555555558,0,-0.2877777777777778,-0.1713888888888889
semi,sphere,complete,9,10,18,10,2.7119444444444447,1.2644444444444445,1.4475,0.77130555555555569,2.9941666666666666,1.4319444444444445,0.72733333333333339,0.31413580246913581,0.10645909645909644,0.07799407114624507,0.13589565527065528,0.034859235470648516,0.15726101595666814,0.079240740740740737,0.0093287037037037036,0.034722222222222224,0,-0.28222222222222215,-0.16750000000000001
semi,sphere,complete,9,11,18,10,2.8727777777777779,1.3383333333333334,1.5344444444444445,0.76535353535353534,3.1402777777777775,1.4930555555555556,0.72638888888888886,0.31508585858585858,0.10023277648277647,0.067107259186063528,0.12635165760165759,0.028092382154882151,0.15726101595666814,0.074484848484848487,0.010407407407407407,0.040277777777777773,0,-0.26750000000000007,-0.15472222222222226
semi,sphere,complete,9,12,18,10,3.0252777777777777,1.4061111111111111,1.6191666666666666,0.75914351851851847,3.2702777777777778,1.5430555555555554,0.72664351851851849,0.31469276094276094,0.095746632996632997,0.058272123407992961,0.11935101010101008,0.022595474674279019,0.15726101595666814,0.069684343434343432,0.011217171717171716,0.04583333333333333,0,-0.245,-0.13694444444444442
semi,sphere,complete,9,13,18,10,3.1588888888888889,1.4475,1.7113888888888888,0.75514957264957272,3.3811111111111112,1.5616666666666665,0.72692307692307701,0.31441239316239311,0.092458754208754212,0.050914397599180206,0.11431453423120091,0.0183323268921095,0.15726101595666814,0.064950142450142453,0.0095791245791245795,0.043611111111111107,0,-0.22222222222222227,-0.11416666666666669
semi,sphere,complete,9,14,18,10,3.2919444444444448,1.4963888888888888,1.7955555555555556,0.75085317460317469,3.4988888888888887,1.6013888888888888,0.72678571428571437,0.31420024420024423,0.088015432098765445,0.043046268847899277,0.10699537037037038,0.013548483018591713,0.15726101595666814,0.062130647130647122,0.0088746438746438745,0.040555555555555553,0,-0.2069444444444444,-0.10500000000000001
semi,sphere,complete,9,15,18,10,3.4261111111111111,1.5397222222222222,1.8863888888888889,0.74677777777777776,3.6094444444444442,1.6277777777777778,0.72648148148148151,0.31451058201058202,0.084459876543209883,0.036735013175230563,0.10216931216931217,0.01073543405065144,0.15726101595666814,0.05713756613756614,0.0093864468864468878,0.044166666666666667,0,-0.18333333333333335,-0.088055555555555526
semi,sphere,complete,9,16,18,10,3.5447222222222221,1.5683333333333334,1.976388888888889,0.7434722222222222,3.7088888888888891,1.6394444444444445,0.72611111111111115,0.31411342592592595,0.081888227513227496,0.030904561923583658,0.09762731481481482,0.0079812618943053727,0.15726101595666814,0.053627314814814815,0.0091693121693121691,0.042222222222222223,0,-0.16416666666666679,-0.07111111111111118
semi,sphere,complete,9,17,18,10,3.6683333333333334,1.6105555555555555,2.0577777777777779,0.741045751633987,3.8100000000000001,1.6738888888888888,0.72735294117647065,0.31286764705882353,0.078656084656084646,0.025177819865319865,0.092174603174603187,0.0054672632118284289,0.15726101595666814,0.048323120915032686,0.0092916666666666651,0.045277777777777778,0,-0.14166666666666664,-0.063333333333333297
semi,sphere,complete,9,18,18,10,3.7830555555555554,1.643888888888889,2.1391666666666667,0.73830246913580255,3.900555555555556,1.6955555555555555,0.72816358024691352,0.31188090050835154,0.076300925925925911,0.020355456741326307,0.08847222222222223,0.0037268518518518514,0.15726101595666814,0.042554466230936817,0.011779003267973856,0.051388888888888894,0,-0.11750000000000003,-0.051666666666666652
semi,sphere,complete,12,1,18,10,1,1,0,1,1,1,1,,0.28345596231465797,0.3136094642072903,0.32755254407428319,0.10590442468159859,0.12043441663006879,,,,,0,0
semi,sphere,complete,12,2,18,10,1.2844444444444445,0.56888888888888889,0.71555555555555561,0.85777777777777775,1.3283333333333334,0.65666666666666673,0.83583333333333332,0.28444444444444444,0.17349903799903799,0.19621450007319574,0.21456180856180854,0.092991006075245186,0.12043441663006879,0.043888888888888894,,,0,-0.043888888888888852,-0.087777777777777788
semi,sphere,complete,12,3,18,10,1.4788888888888889,0.5575,0.92138888888888892,0.84037037037037043,1.5508333333333333,0.65749999999999997,0.81638888888888894,0.28870370370370368,0.14362924672793093,0.15776153747621138,0.18098144667223612,0.080499286341677648,0.12043441663006879,0.038981481481481478,0.0038888888888888892,0.0038888888888888892,0,-0.071944444444444436,-0.10000000000000001
semi,sphere,complete,12,4,18,10,1.6305555555555555,0.61805555555555558,1.0125000000000002,0.83423611111111107,1.723888888888889,0.72666666666666668,0.81111111111111112,0.28412037037037036,0.12985526315789475,0.13619885448689797,0.16428005198180637,0.070650252525252533,0.12043441663006879,0.036759259259259255,0.0024074074074074076,0.0047222222222222223,0,-0.093333333333333351,-0.10861111111111112
semi,sphere,complete,12,5,18,10,1.7744444444444445,0.70527777777777778,1.0691666666666668,0.82972222222222225,1.8875000000000002,0.82055555555555548,0.80649999999999999,0.28261111111111109,0.12009732255475287,0.12002689942907334,0.15260573137637121,0.061108046040111254,0.12043441663006879,0.036583333333333329,0.0032870370370370367,0.0077777777777777767,0,-0.11305555555555556,-0.11527777777777778
semi,sphere,complete,12,6,18,10,1.9016666666666668,0.77972222222222221,1.1219444444444444,0.82777777777777783,2.0333333333333332,0.90333333333333321,0.80444444444444441,0.27931481481481479,0.11411810094408133,0.10757461389254869,0.14460296387073346,0.052903262699458352,0.12043441663006879,0.037351851851851851,0.0032777777777777779,0.0094444444444444445,0,-0.13166666666666668,-0.12361111111111109
semi,sphere,complete,12,7,18,10,2.0388888888888892,0.86888888888888893,1.1699999999999999,0.82499999999999996,2.1830555555555557,0.99833333333333329,0.80273809523809514,0.27882275132275125,0.10737350217864924,0.094980557385448694,0.13541326252723312,0.044661607012150488,0.12043441663006879,0.036626984126984126,0.0026481481481481482,0.0083333333333333332,0,-0.14416666666666669,-0.12944444444444442
semi,sphere,complete,12,8,18,10,2.1830555555555557,0.95416666666666672,1.2288888888888889,0.81999999999999995,2.3297222222222222,1.0800000000000001,0.79965277777777777,0.28155753968253966,0.10175859788359788,0.084047677865612638,0.12760102513227511,0.037405851998243297,0.12043441663006879,0.034603174603174608,0.0039550264550264544,0.015833333333333335,0,-0.14666666666666661,-0.12583333333333335
semi,sphere,complete,12,9,18,10,2.3122222222222222,1.0249999999999999,1.2872222222222223,0.81700617283950616,2.4597222222222221,1.1469444444444443,0.79861111111111116,0.28250771604938274,0.096543040293040283,0.074687682989313428,0.12121418396418397,0.031323836187966622,0.12043441663006879,0.033040123456790117,0.0035218253968253965,0.01361111111111111,0,-0.14749999999999996,-0.12194444444444444
semi,sphere,complete,12,10,18,10,2.4380555555555556,1.0936111111111111,1.3444444444444443,0.81438888888888894,2.5819444444444444,1.2113888888888888,0.79819444444444454,0.28309876543209878,0.092335164835164824,0.066680939833113739,0.11627925315425314,0.026869967793880838,0.12043441663006879,0.030944444444444441,0.0030324074074074073,0.014722222222222223,0,-0.14388888888888893,-0.11777777777777776
semi,sphere,complete,12,11,18,10,2.5683333333333334,1.1655555555555557,1.4027777777777777,0.81184343434343431,2.7080555555555557,1.276388888888889,0.79747474747474756,0.28387878787878784,0.086935217560217548,0.057803808007612346,0.10890216265216264,0.021510942760942758,0.12043441663006879,0.029727272727272727,0.0038827160493827154,0.017777777777777778,0,-0.13972222222222222,-0.11083333333333334
semi,sphere,complete,12,12,18,10,2.6891666666666669,1.2322222222222221,1.4569444444444446,0.8096064814814814,2.8191666666666664,1.3305555555555557,0.79756944444444444,0.28354377104377104,0.083069444444444446,0.050717409603279168,0.10394360269360269,0.017446063899868247,0.12043441663006879,0.02757154882154882,0.0038888888888888883,0.018611111111111113,0,-0.12999999999999998,-0.098333333333333328
semi,sphere,complete,12,13,18,10,2.7952777777777778,1.2711111111111111,1.5241666666666669,0.80790598290598292,2.9186111111111113,1.3597222222222223,0.79737179487179488,0.28343660968660966,0.080159652076318755,0.044340323525106133,0.099606341189674527,0.01391418716146977,0.12043441663006879,0.025395299145299147,0.0031144781144781144,0.016388888888888887,0,-0.12333333333333336,-0.088611111111111127
