code,image_id,building,condition,N,unit,view,metric,partition,nominal_cut,actual_cut,method,clusters,singletons,largest_share,near_pairs,near_pairs_split,far_pairs_merged
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,23,171,human_correspondence,sphere,representative,6,6,human_correspondence:sphere:representative:6,5,2,0.52173913043478259,78,0,10
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,23,171,human_correspondence,sphere,complete,9,9,human_correspondence:sphere:complete:9,5,2,0.52173913043478259,89,1,0
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,23,171,human_correspondence,sphere,representative,9,9,human_correspondence:sphere:representative:9,4,1,0.52173913043478259,89,0,6
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,23,171,human_correspondence,sphere,complete,12,12,human_correspondence:sphere:complete:12,4,1,0.52173913043478259,95,0,0
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,23,171,human_correspondence,sphere,representative,12,12,human_correspondence:sphere:representative:12,4,1,0.52173913043478259,95,0,0
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,23,171,human_correspondence,image,complete,6,17.066666666666666,human_correspondence:image:complete:6,6,3,0.47826086956521741,78,1,0
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,23,171,human_correspondence,image,representative,6,17.066666666666666,human_correspondence:image:representative:6,5,2,0.52173913043478259,78,0,10
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,23,171,human_correspondence,image,complete,9,25.600000000000001,human_correspondence:image:complete:9,5,2,0.52173913043478259,89,1,0
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,23,171,human_correspondence,image,representative,9,25.600000000000001,human_correspondence:image:representative:9,4,1,0.52173913043478259,89,0,6
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,23,171,human_correspondence,image,complete,12,34.133333333333333,human_correspondence:image:complete:12,4,1,0.52173913043478259,95,0,0
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,23,171,human_correspondence,image,representative,12,34.133333333333333,human_correspondence:image:representative:12,4,1,0.52173913043478259,95,0,0
uNb9QFRL6hY-47,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,23,172,automatic,sphere,complete,6,6,automatic:sphere:complete:6,18,15,0.13043478260869565,7,0,0
uNb9QFRL6hY-47,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,23,172,automatic,sphere,representative,6,6,automatic:sphere:representative:6,18,15,0.13043478260869565,7,0,0
uNb9QFRL6hY-47,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,23,172,automatic,sphere,complete,9,9,automatic:sphere:complete:9,18,15,0.13043478260869565,11,4,0
uNb9QFRL6hY-47,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,23,172,automatic,sphere,representative,9,9,automatic:sphere:representative:9,15,12,0.21739130434782608,11,0,6
uNb9QFRL6hY-47,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,23,172,automatic,sphere,complete,12,12,automatic:sphere:complete:12,14,11,0.2608695652173913,26,4,0
uNb9QFRL6hY-47,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,23,172,automatic,sphere,representative,12,12,automatic:sphere:representative:12,12,9,0.30434782608695654,26,2,8
uNb9QFRL6hY-47,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,23,172,automatic,image,complete,6,17.066666666666666,automatic:image:complete:6,19,16,0.13043478260869565,5,0,0
uNb9QFRL6hY-47,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,23,172,automatic,image,representative,6,17.066666666666666,automatic:image:representative:6,19,16,0.13043478260869565,5,0,0
uNb9QFRL6hY-47,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,23,172,automatic,image,complete,9,25.600000000000001,automatic:image:complete:9,18,15,0.13043478260869565,10,3,0
uNb9QFRL6hY-47,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,23,172,automatic,image,representative,9,25.600000000000001,automatic:image:representative:9,16,13,0.17391304347826086,10,0,3
uNb9QFRL6hY-47,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,23,172,automatic,image,complete,12,34.133333333333333,automatic:image:complete:12,15,11,0.17391304347826086,22,8,0
uNb9QFRL6hY-47,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,23,172,automatic,image,representative,12,34.133333333333333,automatic:image:representative:12,12,9,0.30434782608695654,22,2,12
uNb9QFRL6hY-47,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,23,172,human_correspondence,sphere,complete,6,6,human_correspondence:sphere:complete:6,18,15,0.13043478260869565,7,0,0
uNb9QFRL6hY-47,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,23,172,human_correspondence,sphere,representative,6,6,human_correspondence:sphere:representative:6,18,15,0.13043478260869565,7,0,0
uNb9QFRL6hY-47,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,23,172,human_correspondence,sphere,complete,9,9,human_correspondence:sphere:complete:9,18,15,0.13043478260869565,11,4,0
uNb9QFRL6hY-47,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,23,172,human_correspondence,sphere,representative,9,9,human_correspondence:sphere:representative:9,15,12,0.21739130434782608,11,0,6
uNb9QFRL6hY-47,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,23,172,human_correspondence,sphere,complete,12,12,human_correspondence:sphere:complete:12,14,11,0.2608695652173913,26,4,0
uNb9QFRL6hY-47,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,23,172,human_correspondence,sphere,representative,12,12,human_correspondence:sphere:representative:12,12,9,0.30434782608695654,26,2,8
uNb9QFRL6hY-47,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,23,172,human_correspondence,image,complete,6,17.066666666666666,human_correspondence:image:complete:6,19,16,0.13043478260869565,5,0,0
uNb9QFRL6hY-47,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,23,172,human_correspondence,image,representative,6,17.066666666666666,human_correspondence:image:representative:6,19,16,0.13043478260869565,5,0,0
uNb9QFRL6hY-47,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,23,172,human_correspondence,image,complete,9,25.600000000000001,human_correspondence:image:complete:9,18,15,0.13043478260869565,10,3,0
uNb9QFRL6hY-47,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,23,172,human_correspondence,image,representative,9,25.600000000000001,human_correspondence:image:representative:9,16,13,0.17391304347826086,10,0,3
uNb9QFRL6hY-47,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,23,172,human_correspondence,image,complete,12,34.133333333333333,human_correspondence:image:complete:12,15,11,0.17391304347826086,22,8,0
uNb9QFRL6hY-47,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,23,172,human_correspondence,image,representative,12,34.133333333333333,human_correspondence:image:representative:12,12,9,0.30434782608695654,22,2,12
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,23,173,automatic,sphere,complete,6,6,automatic:sphere:complete:6,16,13,0.17391304347826086,15,3,0
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,23,173,automatic,sphere,representative,6,6,automatic:sphere:representative:6,15,12,0.21739130434782608,15,0,1
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,23,173,automatic,sphere,complete,9,9,automatic:sphere:complete:9,14,10,0.21739130434782608,19,2,0
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,23,173,automatic,sphere,representative,9,9,automatic:sphere:representative:9,13,9,0.21739130434782608,19,0,1
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,23,173,automatic,sphere,complete,12,12,automatic:sphere:complete:12,13,9,0.21739130434782608,20,0,0
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,23,173,automatic,sphere,representative,12,12,automatic:sphere:representative:12,13,9,0.21739130434782608,20,0,0
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,23,173,automatic,image,complete,6,17.066666666666666,automatic:image:complete:6,16,13,0.17391304347826086,15,3,0
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,23,173,automatic,image,representative,6,17.066666666666666,automatic:image:representative:6,15,12,0.21739130434782608,15,0,1
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,23,173,automatic,image,complete,9,25.600000000000001,automatic:image:complete:9,15,12,0.21739130434782608,18,2,0
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,23,173,automatic,image,representative,9,25.600000000000001,automatic:image:representative:9,14,11,0.21739130434782608,18,0,1
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,23,173,automatic,image,complete,12,34.133333333333333,automatic:image:complete:12,13,9,0.21739130434782608,20,0,0
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,23,173,automatic,image,representative,12,34.133333333333333,automatic:image:representative:12,13,9,0.21739130434782608,20,0,0
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,23,173,human_correspondence,sphere,complete,6,6,human_correspondence:sphere:complete:6,16,13,0.17391304347826086,15,3,0
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,23,173,human_correspondence,sphere,representative,6,6,human_correspondence:sphere:representative:6,15,12,0.21739130434782608,15,0,1
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,23,173,human_correspondence,sphere,complete,9,9,human_correspondence:sphere:complete:9,14,10,0.21739130434782608,19,2,0
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,23,173,human_correspondence,sphere,representative,9,9,human_correspondence:sphere:representative:9,13,9,0.21739130434782608,19,0,1
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,23,173,human_correspondence,sphere,complete,12,12,human_correspondence:sphere:complete:12,13,9,0.21739130434782608,20,0,0
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,23,173,human_correspondence,sphere,representative,12,12,human_correspondence:sphere:representative:12,13,9,0.21739130434782608,20,0,0
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,23,173,human_correspondence,image,complete,6,17.066666666666666,human_correspondence:image:complete:6,16,13,0.17391304347826086,15,3,0
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,23,173,human_correspondence,image,representative,6,17.066666666666666,human_correspondence:image:representative:6,15,12,0.21739130434782608,15,0,1
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,23,173,human_correspondence,image,complete,9,25.600000000000001,human_correspondence:image:complete:9,15,12,0.21739130434782608,18,2,0
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,23,173,human_correspondence,image,representative,9,25.600000000000001,human_correspondence:image:representative:9,14,11,0.21739130434782608,18,0,1
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,23,173,human_correspondence,image,complete,12,34.133333333333333,human_correspondence:image:complete:12,13,9,0.21739130434782608,20,0,0
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,23,173,human_correspondence,image,representative,12,34.133333333333333,human_correspondence:image:representative:12,13,9,0.21739130434782608,20,0,0
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,6,174,automatic,sphere,complete,6,6,automatic:sphere:complete:6,3,2,0.66666666666666663,6,0,0
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,6,174,automatic,sphere,representative,6,6,automatic:sphere:representative:6,3,2,0.66666666666666663,6,0,0
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,6,174,automatic,sphere,complete,9,9,automatic:sphere:complete:9,3,2,0.66666666666666663,6,0,0
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,6,174,automatic,sphere,representative,9,9,automatic:sphere:representative:9,3,2,0.66666666666666663,6,0,0
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,6,174,automatic,sphere,complete,12,12,automatic:sphere:complete:12,3,2,0.66666666666666663,6,0,0
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,6,174,automatic,sphere,representative,12,12,automatic:sphere:representative:12,3,2,0.66666666666666663,6,0,0
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,6,174,automatic,image,complete,6,17.066666666666666,automatic:image:complete:6,3,2,0.66666666666666663,6,0,0
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,6,174,automatic,image,representative,6,17.066666666666666,automatic:image:representative:6,3,2,0.66666666666666663,6,0,0
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,6,174,automatic,image,complete,9,25.600000000000001,automatic:image:complete:9,3,2,0.66666666666666663,6,0,0
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,6,174,automatic,image,representative,9,25.600000000000001,automatic:image:representative:9,3,2,0.66666666666666663,6,0,0
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,6,174,automatic,image,complete,12,34.133333333333333,automatic:image:complete:12,3,2,0.66666666666666663,6,0,0
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,6,174,automatic,image,representative,12,34.133333333333333,automatic:image:representative:12,3,2,0.66666666666666663,6,0,0
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,6,174,human_correspondence,sphere,complete,6,6,human_correspondence:sphere:complete:6,3,2,0.66666666666666663,6,0,0
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,6,174,human_correspondence,sphere,representative,6,6,human_correspondence:sphere:representative:6,3,2,0.66666666666666663,6,0,0
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,6,174,human_correspondence,sphere,complete,9,9,human_correspondence:sphere:complete:9,3,2,0.66666666666666663,6,0,0
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,6,174,human_correspondence,sphere,representative,9,9,human_correspondence:sphere:representative:9,3,2,0.66666666666666663,6,0,0
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,6,174,human_correspondence,sphere,complete,12,12,human_correspondence:sphere:complete:12,3,2,0.66666666666666663,6,0,0
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,6,174,human_correspondence,sphere,representative,12,12,human_correspondence:sphere:representative:12,3,2,0.66666666666666663,6,0,0
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,6,174,human_correspondence,image,complete,6,17.066666666666666,human_correspondence:image:complete:6,3,2,0.66666666666666663,6,0,0
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,6,174,human_correspondence,image,representative,6,17.066666666666666,human_correspondence:image:representative:6,3,2,0.66666666666666663,6,0,0
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,6,174,human_correspondence,image,complete,9,25.600000000000001,human_correspondence:image:complete:9,3,2,0.66666666666666663,6,0,0
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,6,174,human_correspondence,image,representative,9,25.600000000000001,human_correspondence:image:representative:9,3,2,0.66666666666666663,6,0,0
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,6,174,human_correspondence,image,complete,12,34.133333333333333,human_correspondence:image:complete:12,3,2,0.66666666666666663,6,0,0
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,6,174,human_correspondence,image,representative,12,34.133333333333333,human_correspondence:image:representative:12,3,2,0.66666666666666663,6,0,0
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,23,175,automatic,sphere,complete,6,6,automatic:sphere:complete:6,11,4,0.21739130434782608,41,20,0
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,23,175,automatic,sphere,representative,6,6,automatic:sphere:representative:6,8,3,0.43478260869565216,41,0,13
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,23,175,automatic,sphere,complete,9,9,automatic:sphere:complete:9,8,3,0.43478260869565216,55,1,0
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,23,175,automatic,sphere,representative,9,9,automatic:sphere:representative:9,8,3,0.47826086956521741,55,3,9
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,23,175,automatic,sphere,complete,12,12,automatic:sphere:complete:12,8,3,0.43478260869565216,69,15,0
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,23,175,automatic,sphere,representative,12,12,automatic:sphere:representative:12,8,4,0.56521739130434778,69,9,21
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,23,175,automatic,image,complete,6,17.066666666666666,automatic:image:complete:6,11,4,0.21739130434782608,39,18,0
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,23,175,automatic,image,representative,6,17.066666666666666,automatic:image:representative:6,8,3,0.43478260869565216,39,0,15
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,23,175,automatic,image,complete,9,25.600000000000001,automatic:image:complete:9,8,3,0.43478260869565216,55,1,0
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,23,175,automatic,image,representative,9,25.600000000000001,automatic:image:representative:9,8,3,0.47826086956521741,55,3,9
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,23,175,automatic,image,complete,12,34.133333333333333,automatic:image:complete:12,8,3,0.43478260869565216,69,15,0
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,23,175,automatic,image,representative,12,34.133333333333333,automatic:image:representative:12,8,4,0.56521739130434778,69,9,21
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,23,175,human_correspondence,sphere,complete,6,6,human_correspondence:sphere:complete:6,11,4,0.21739130434782608,41,20,0
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,23,175,human_correspondence,sphere,representative,6,6,human_correspondence:sphere:representative:6,8,3,0.43478260869565216,41,0,13
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,23,175,human_correspondence,sphere,complete,9,9,human_correspondence:sphere:complete:9,8,3,0.43478260869565216,55,1,0
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,23,175,human_correspondence,sphere,representative,9,9,human_correspondence:sphere:representative:9,8,3,0.47826086956521741,55,3,9
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,23,175,human_correspondence,sphere,complete,12,12,human_correspondence:sphere:complete:12,8,3,0.43478260869565216,69,15,0
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,23,175,human_correspondence,sphere,representative,12,12,human_correspondence:sphere:representative:12,8,4,0.56521739130434778,69,9,21
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,23,175,human_correspondence,image,complete,6,17.066666666666666,human_correspondence:image:complete:6,11,4,0.21739130434782608,39,18,0
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,23,175,human_correspondence,image,representative,6,17.066666666666666,human_correspondence:image:representative:6,8,3,0.43478260869565216,39,0,15
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,23,175,human_correspondence,image,complete,9,25.600000000000001,human_correspondence:image:complete:9,8,3,0.43478260869565216,55,1,0
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,23,175,human_correspondence,image,representative,9,25.600000000000001,human_correspondence:image:representative:9,8,3,0.47826086956521741,55,3,9
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,23,175,human_correspondence,image,complete,12,34.133333333333333,human_correspondence:image:complete:12,8,3,0.43478260869565216,69,15,0
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,23,175,human_correspondence,image,representative,12,34.133333333333333,human_correspondence:image:representative:12,8,4,0.56521739130434778,69,9,21
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,6,176,automatic,sphere,complete,6,6,automatic:sphere:complete:6,2,0,0.66666666666666663,9,2,0
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,6,176,automatic,sphere,representative,6,6,automatic:sphere:representative:6,1,0,1,9,0,6
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,6,176,automatic,sphere,complete,9,9,automatic:sphere:complete:9,1,0,1,15,0,0
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,6,176,automatic,sphere,representative,9,9,automatic:sphere:representative:9,1,0,1,15,0,0
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,6,176,automatic,sphere,complete,12,12,automatic:sphere:complete:12,1,0,1,15,0,0
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,6,176,automatic,sphere,representative,12,12,automatic:sphere:representative:12,1,0,1,15,0,0
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,6,176,automatic,image,complete,6,17.066666666666666,automatic:image:complete:6,2,0,0.66666666666666663,9,2,0
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,6,176,automatic,image,representative,6,17.066666666666666,automatic:image:representative:6,1,0,1,9,0,6
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,6,176,automatic,image,complete,9,25.600000000000001,automatic:image:complete:9,1,0,1,15,0,0
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,6,176,automatic,image,representative,9,25.600000000000001,automatic:image:representative:9,1,0,1,15,0,0
