channel,k,replicate,task_count,mae,rmse,spearman,top20_recall
wall,2,153,42,0.021057693812801443,0.03210439310178583,0.586419252896848,0.4444444444444444
boundary,2,154,42,0.010725121902437565,0.01598664946440769,0.6050563163438943,0.5555555555555556
wall,2,154,42,0.017435170194935713,0.023791419498229757,0.6426545660805445,0.4444444444444444
boundary,2,155,42,0.013503937292581354,0.0199362014511345,0.4306782270480512,0.5555555555555556
wall,2,155,42,0.01778038970701638,0.024482539196873487,0.5536828457985576,0.7777777777777778
boundary,2,156,42,0.013376649881865946,0.020760844465989373,0.7327607163114821,0.5555555555555556
wall,2,156,42,0.018947353582857256,0.032955768202864076,0.6655052264808363,0.5555555555555556
boundary,2,157,42,0.011598074178578308,0.016752136855190888,0.6021392107608784,0.5555555555555556
wall,2,157,42,0.014437649132506896,0.01838134311084409,0.6280690381654648,0.5555555555555556
boundary,2,158,42,0.00995394416308299,0.014627655862117735,0.6985657564216838,0.6666666666666666
wall,2,158,42,0.01628387729130032,0.024491198506566517,0.5753990762498987,0.4444444444444444
boundary,2,159,42,0.012529740157819854,0.017756657265910428,0.6191807468313144,0.5555555555555556
wall,2,159,42,0.02533294323070752,0.04054557046062591,0.6541063981707068,0.3333333333333333
boundary,2,160,42,0.01434214079157487,0.025659046315138677,0.6267725467952354,0.6666666666666666
wall,2,160,42,0.01823324080734497,0.029514652678717744,0.6643707965318857,0.5555555555555556
boundary,2,161,42,0.013254491571893876,0.02093902079544837,0.55960775514268,0.6666666666666666
wall,2,161,42,0.019419663785480695,0.02994114736524101,0.514547376886441,0.5555555555555556
boundary,2,162,42,0.013222969073487637,0.019630502053033624,0.6967830807876186,0.5555555555555556
wall,2,162,42,0.015655938999074227,0.020854279548887925,0.5522242930070497,0.5555555555555556
boundary,2,163,42,0.010201131103035778,0.014650864961541473,0.7301677335710235,0.6666666666666666
wall,2,163,42,0.015554285421371217,0.02201737508639087,0.6397374604975287,0.5555555555555556
boundary,2,164,42,0.016842192197663336,0.030831156254515813,0.6117008346163196,0.6666666666666666
wall,2,164,42,0.019508380897297554,0.03165769392717426,0.7520460254436432,0.6666666666666666
boundary,2,165,42,0.013739026085952656,0.019661742748653566,0.502795559517057,0.3333333333333333
wall,2,165,42,0.01457428300241364,0.021381645513171108,0.7042379061664371,0.7777777777777778
boundary,2,166,42,0.012867945042360949,0.01689235148021406,0.5048417815415638,0.6666666666666666
wall,2,166,42,0.0185431548120671,0.02487942137696649,0.6220979706090827,0.5555555555555556
boundary,2,167,42,0.015809408394790603,0.02721047178256297,0.6052183777651731,0.6666666666666666
wall,2,167,42,0.022798465019469482,0.03489200891017457,0.48642735596791187,0.4444444444444444
boundary,2,168,42,0.01253545496342091,0.023140036232857618,0.6058666234502877,0.7777777777777778
wall,2,168,42,0.016531489752846035,0.027503081549992866,0.6465440401912326,0.5555555555555556
boundary,2,169,42,0.01010031960967683,0.015911630896557838,0.7327607163114821,0.7777777777777778
wall,2,169,42,0.013811473484110461,0.018749210343233617,0.693703913783324,0.7777777777777778
boundary,2,170,42,0.010224434722409342,0.014861092042715749,0.6577262782594603,0.6666666666666666
wall,2,170,42,0.018372063325028578,0.034321434666295045,0.7194716797666315,0.7777777777777778
boundary,2,171,42,0.011806875977639276,0.017109398610127308,0.660805445263755,0.5555555555555556
wall,2,171,42,0.022265070833848523,0.033513650867954076,0.5776679361478,0.4444444444444444
boundary,2,172,42,0.015452274950977668,0.023538284270150898,0.6891661939875213,0.5555555555555556
wall,2,172,42,0.02290838350425314,0.037000434041786164,0.6787942630256867,0.6666666666666666
boundary,2,173,42,0.011992930469284954,0.022517922368174882,0.8171947167976664,0.5555555555555556
wall,2,173,42,0.01862578752053637,0.038921158190840556,0.8077951543635039,0.6666666666666666
boundary,2,174,42,0.010905263516725274,0.016217982151746364,0.7317883477838102,0.5555555555555556
wall,2,174,42,0.01713767595157272,0.02745986432391959,0.7317883477838102,0.6666666666666666
boundary,2,175,42,0.010175233017864833,0.018171018297658638,0.9058423142370959,0.6666666666666666
wall,2,175,42,0.01921326128513503,0.031009690057697503,0.8116846284741918,0.6666666666666666
boundary,2,176,42,0.013160489184025464,0.019359938586502652,0.6616157523701482,0.6666666666666666
wall,2,176,42,0.023309859568456864,0.03940765049512867,0.6398995219188073,0.5555555555555556
boundary,2,177,42,0.014398897543368202,0.024818329938584918,0.6306620209059234,0.7777777777777778
wall,2,177,42,0.019038013371222285,0.030962683987972434,0.6462199173486752,0.6666666666666666
boundary,2,178,42,0.011783972909497417,0.017576194398449756,0.5985738594927478,0.4444444444444444
wall,2,178,42,0.02058564892247185,0.030869042149771514,0.4614698970909975,0.3333333333333333
boundary,2,179,42,0.01597439053783946,0.022054854937547066,0.6345514950166113,0.2222222222222222
wall,2,179,42,0.026180490700955256,0.05926365867544488,0.4917753828701078,0.4444444444444444
boundary,2,180,42,0.01095852693878295,0.015086538754502091,0.6233692569483835,0.4444444444444444
wall,2,180,42,0.017371166362980132,0.024446605861268803,0.6037598249736651,0.5555555555555556
boundary,2,181,42,0.01269828689214724,0.019737328612027025,0.7313021635199741,0.6666666666666666
wall,2,181,42,0.016187322694547094,0.023196669756270084,0.6509196985657565,0.6666666666666666
boundary,2,182,42,0.012357091620564845,0.017550846257381476,0.5434729762580018,0.4444444444444444
wall,2,182,42,0.01614855145441953,0.022130126464347765,0.684952597034276,0.6666666666666666
boundary,2,183,42,0.01465647199467453,0.021452150895392586,0.5755611376711774,0.5555555555555556
wall,2,183,42,0.022391456597074706,0.035934114645838205,0.5123571833724982,0.4444444444444444
boundary,2,184,42,0.013012302275698865,0.018240340272903454,0.7791102827971802,0.5555555555555556
wall,2,184,42,0.01643610912417472,0.022874752149197385,0.8026091888825865,0.6666666666666666
boundary,2,185,42,0.014250869620586748,0.021969207768402534,0.5068470950490236,0.6666666666666666
wall,2,185,42,0.02024767947367091,0.03148296564443331,0.5420144234664939,0.5555555555555556
boundary,2,186,42,0.01360626894441785,0.01784772509054036,0.4209545417713314,0.4444444444444444
wall,2,186,42,0.02251518795780286,0.03981388172719474,0.6117008346163196,0.5555555555555556
boundary,2,187,42,0.012500074291491322,0.020435169458425377,0.7366800378803141,0.6666666666666666
wall,2,187,42,0.019978862545370027,0.04221501991824905,0.6417892311090185,0.4444444444444444
boundary,2,188,42,0.009426568262191445,0.01325464677119074,0.6570780325743457,0.7777777777777778
wall,2,188,42,0.01507942764379332,0.019448481959640176,0.6368203549145126,0.4444444444444444
boundary,2,189,42,0.013380198371973991,0.017999589725145596,0.6599951381573615,0.3333333333333333
wall,2,189,42,0.015952147005373323,0.022621183197803867,0.49436836561056646,0.5555555555555556
boundary,2,190,42,0.013298362973605937,0.01894971742518426,0.8193015152742891,0.7777777777777778
wall,2,190,42,0.022565384515104942,0.034690072322183414,0.6802528158171947,0.5555555555555556
boundary,2,191,42,0.009832936446280735,0.015024928700491694,0.6549712340977231,0.7777777777777778
wall,2,191,42,0.02163321727181517,0.04106466815878499,0.7394052345839073,0.5555555555555556
boundary,2,192,42,0.012961365804738448,0.018989154163461846,0.5575723199092456,0.3333333333333333
wall,2,192,42,0.022174860805711457,0.03664837609967852,0.531804553925938,0.4444444444444444
boundary,2,193,42,0.011952234111415177,0.015297961543424844,0.6284186221275806,0.6666666666666666
wall,2,193,42,0.024291333739109765,0.049663189769346125,0.561727645208045,0.5555555555555556
boundary,2,194,42,0.012281770008000445,0.01751672449204501,0.6282310995867434,0.4444444444444444
wall,2,194,42,0.019720542805004883,0.028867511880576357,0.5460659589984604,0.6666666666666666
boundary,2,195,42,0.010547815322740642,0.014762901267279182,0.7484806741755126,0.4444444444444444
wall,2,195,42,0.014894062989095892,0.025831531247616335,0.8137914269508145,0.6666666666666666
boundary,2,196,42,0.01309249723382868,0.017121854168177065,0.6514058828295924,0.5555555555555556
wall,2,196,42,0.015501949540262395,0.022027105563947148,0.713475407179321,0.4444444444444444
boundary,2,197,42,0.01167155530779295,0.018462467677701783,0.6784701401831293,0.5555555555555556
wall,2,197,42,0.018977846020261636,0.03140671200956666,0.5937120168543879,0.5555555555555556
boundary,2,198,42,0.01370613019328845,0.02231231043149834,0.7087756259622398,0.4444444444444444
wall,2,198,42,0.018461507194725703,0.025253502394234562,0.6199659671015315,0.2222222222222222
boundary,2,199,42,0.01315339922649005,0.021292128293347104,0.6770115873916214,0.6666666666666666
wall,2,199,42,0.020613583481400712,0.030776081248080404,0.6193177214164168,0.4444444444444444
boundary,2,200,42,0.01186365035555483,0.01669450574471227,0.5590308727007536,0.5555555555555556
wall,2,200,42,0.022821482740645088,0.035206371030080244,0.4805931448018799,0.4444444444444444
boundary,2,201,42,0.011812125337297169,0.016834615904084638,0.6941900980471599,0.7777777777777778
wall,2,201,42,0.021500408020209173,0.043713940509838206,0.7479944899116766,0.6666666666666666
boundary,2,202,42,0.018601071241727135,0.04137001136545978,0.6755530346001135,0.5555555555555556
wall,2,202,42,0.022113888324949375,0.03854997894893473,0.7259541366177782,0.5555555555555556
boundary,2,203,42,0.01204548588439185,0.01605564842678002,0.7081273802771252,0.6666666666666666
wall,2,203,42,0.018524591245364992,0.028083684653026648,0.7442670772222673,0.6666666666666666
boundary,2,204,42,0.015315824113116959,0.026293839612638953,0.5723199092456042,0.6666666666666666
wall,2,204,42,0.02422220530404539,0.04100364686615068,0.5753990762498987,0.5555555555555556
boundary,2,205,42,0.01386499585035768,0.022266321168632017,0.6698808848553603,0.5555555555555556
wall,2,205,42,0.016922219609874656,0.024318316821118464,0.6269346082165141,0.5555555555555556
boundary,2,206,42,0.010637822506091311,0.014538876063385107,0.6212624584717609,0.5555555555555556
wall,2,206,42,0.016260919671128676,0.024043776285511232,0.5794506117818653,0.6666666666666666
boundary,2,207,42,0.012349254315786654,0.019068734388985063,0.6164006158334008,0.6666666666666666
wall,2,207,42,0.01577192088069222,0.022103556333728635,0.5635685924965562,0.5555555555555556
boundary,2,208,42,0.0104533381849045,0.016280332679316733,0.7379466817923993,0.4444444444444444
wall,2,208,42,0.014451324626255155,0.019815350587375182,0.6915971153067013,0.7777777777777778
boundary,2,209,42,0.01080158455492489,0.02191155280363476,0.8437727898873674,0.8888888888888888
wall,2,209,42,0.021390240946001178,0.033322339616815674,0.6251519325824488,0.3333333333333333
boundary,2,210,42,0.016011142703342005,0.02584011542970442,0.6295275909569727,0.5555555555555556
wall,2,210,42,0.022375224546593523,0.03181029230862979,0.5694028036625882,0.3333333333333333
boundary,2,211,42,0.014540259384806499,0.021895529301221052,0.6729600518596548,0.5555555555555556
wall,2,211,42,0.021075843738756723,0.033293073905331774,0.5987359209140265,0.5555555555555556
boundary,2,212,42,0.013441778011922978,0.01890626546720979,0.6177221349424303,0.4444444444444444
wall,2,212,42,0.021612697467208206,0.035208456209282,0.5887119651524014,0.4444444444444444
boundary,2,213,42,0.011383016698695828,0.01672949980330739,0.7821894498014748,0.6666666666666666
wall,2,213,42,0.015196833590625054,0.0236217312448597,0.611538773195041,0.5555555555555556
boundary,2,214,42,0.012361856450783838,0.01746854297840538,0.5392593793047565,0.4444444444444444
wall,2,214,42,0.016069891669291222,0.023319387771194144,0.5491451260027551,0.4444444444444444
boundary,2,215,42,0.015328188366574362,0.02110657363368313,0.5352078437727898,0.5555555555555556
wall,2,215,42,0.019225506427655588,0.02524343080182489,0.38432866056235315,0.6666666666666666
boundary,2,216,42,0.01270305631597619,0.019869785912592836,0.6070010533992384,0.5555555555555556
wall,2,216,42,0.01926417969470687,0.026249014896046013,0.5760473219350134,0.4444444444444444
boundary,2,217,42,0.014552832218513157,0.022312307463322825,0.6643707965318857,0.5555555555555556
wall,2,217,42,0.01952537400322051,0.034382011865653456,0.6112146503524836,0.6666666666666666
boundary,2,218,42,0.017241460403853676,0.029447311592475937,0.5212705615428248,0.5555555555555556
wall,2,218,42,0.019397192823692556,0.02911981564264993,0.6034357021311078,0.3333333333333333
boundary,2,219,42,0.01257013370322651,0.01733893476160724,0.5335872295600034,0.6666666666666666
wall,2,219,42,0.017980001422058963,0.02676760356443772,0.6230451341058261,0.5555555555555556
boundary,2,220,42,0.013907256163721293,0.023976730929583148,0.6193177214164168,0.4444444444444444
wall,2,220,42,0.01934025802124723,0.030720164439319925,0.6669637792723443,0.4444444444444444
boundary,2,221,42,0.014379330120237954,0.02744032923519615,0.6447064548867868,0.6666666666666666
wall,2,221,42,0.01928660058135518,0.02818675976936463,0.5564604356092967,0.3333333333333333
boundary,2,222,42,0.013734810436302092,0.020479194717447274,0.5506036787942631,0.5555555555555556
wall,2,222,42,0.023596297169342077,0.03922245864349209,0.5084677092618103,0.4444444444444444
boundary,2,223,42,0.014130009728793344,0.021225765563389527,0.6616157523701482,0.5555555555555556
wall,2,223,42,0.0208024547125997,0.02861410928765498,0.5882019285309132,0.5555555555555556
boundary,2,224,42,0.012964620326279038,0.022218239021319357,0.7596629122437404,0.6666666666666666
wall,2,224,42,0.01988328588312502,0.0309565690603991,0.712503038651649,0.5555555555555556
boundary,2,225,42,0.011682602013145763,0.016595605642327094,0.6256381168462847,0.7777777777777778
wall,2,225,42,0.019171905323950737,0.030314351141226374,0.4885341544445345,0.4444444444444444
boundary,2,226,42,0.016683308101543178,0.02612752561882316,0.5428247305728873,0.4444444444444444
wall,2,226,42,0.021100328857514013,0.029481933711192284,0.4770277935337493,0.3333333333333333
boundary,2,227,42,0.016130457464535536,0.023550831036119164,0.8231909893849769,0.7777777777777778
wall,2,227,42,0.022392120344416903,0.03668405691594935,0.8063366015719958,0.7777777777777778
boundary,2,228,42,0.012597608903029097,0.020314115961560422,0.6330929422251034,0.7777777777777778
wall,2,228,42,0.017915772884381627,0.02985176889849259,0.6241795640547768,0.7777777777777778
boundary,2,229,42,0.011866967605821382,0.01850780727094999,0.7645247548821003,0.8888888888888888
wall,2,229,42,0.021636163775110222,0.04001301128324204,0.6774977716554574,0.7777777777777778
boundary,2,230,42,0.01355576063790873,0.018344505882276093,0.4974475326148611,0.6666666666666666
wall,2,230,42,0.016415637010725306,0.023369419395160743,0.506685033627745,0.6666666666666666
boundary,2,231,42,0.013662563750929455,0.020162603508477085,0.6917591767279799,0.6666666666666666
wall,2,231,42,0.016158411488729603,0.022233238962094646,0.5002025767765984,0.5555555555555556
boundary,2,232,42,0.011235973253634336,0.01511700470601402,0.6539988655700512,0.6666666666666666
wall,2,232,42,0.020397823408602352,0.046788533022746236,0.7570699295032818,0.6666666666666666
boundary,2,233,42,0.011574722653879179,0.016571338656778466,0.7839721254355402,0.7777777777777778
wall,2,233,42,0.017079653185068936,0.02303500987584463,0.6925694838343733,0.6666666666666666
boundary,2,234,42,0.01157807746755254,0.018301661836419257,0.6551332955190017,0.6666666666666666
wall,2,234,42,0.016338194115185105,0.02332189459637324,0.6945142208897173,0.6666666666666666
