image_id,condition,cut,k,total_clusters,supported_clusters,singletons,tv_all,tv_core,core_all_represented,core_min_jaccard,core_geometry_deviation,within_max_median,new_geometry,new_structure,repartition,expert_tag
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,4,3.505,0.47,3.035,0.502777777778,0.403846153846,0,0.455,0.00718543845156,0.044187517083,0.73,0.575,0,困难
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,5,4.16,0.78,3.38,0.433666666667,0.335269230769,0,0.66,0.00823708356506,0.0501970396614,0.655,0.415,0,困难
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,6,4.775,1.115,3.66,0.369722222222,0.273467948718,0,0.815,0.00932268263268,0.0525287828651,0.615,0.32,0,困难
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,7,5.29,1.515,3.775,0.35123015873,0.245935897436,0,0.93,0.0105327670708,0.0560895760095,0.515,0.225,0,困难
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,8,5.695,1.9,3.795,0.328333333333,0.230875,0.005,0.985,0.0114150818947,0.0607762804614,0.405,0.155,0,困难
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,9,6.16,2.23,3.93,0.291111111111,0.206772893773,0.025,0.995,0.0123927031066,0.0638081564038,0.465,0.12,0,困难
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,10,6.525,2.54,3.985,0.266944444444,0.192467338217,0.07,1,0.0125303319293,0.0663136329158,0.365,0.11,0,困难
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,11,6.925,2.82,4.105,0.232626262626,0.169723748474,0.135,1,0.0125728045071,0.0683776343176,0.4,0.13,0,困难
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,12,7.295,3.11,4.185,0.194305555556,0.148483752359,0.265,1,0.0124291495812,0.0697635903949,0.37,0.08,0,困难
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,13,7.63,3.37,4.26,0.170662393162,0.130709304584,0.425,1,0.0116672785256,0.0708889185705,0.335,0.065,0,困难
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,14,7.91,3.635,4.275,0.144285714286,0.108398795649,0.64,1,0.0110825435138,0.0715442152901,0.28,0.04,0,困难
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,15,8.17,3.825,4.345,0.121166666667,0.0957243589744,0.825,1,0.0100048967096,0.071738888027,0.26,0.065,0,困难
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,16,8.46,3.925,4.535,0.0903819444444,0.0764306526807,0.925,1,0.00809766427903,0.0714421619554,0.29,0.055,0,困难
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,17,8.7,4,4.7,0.0501797385621,0.0433012820513,1,1,0.00481822507207,0.0715889897822,0.24,0.045,0,困难
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,18,9,4,5,0,0,1,1,0,0.0710437710438,0.3,0.08,0,困难
