image_id,condition,cut,n_full,n_subset,cluster,cluster_people,subsets,prob_retains_two_people,mean_jaccard_conditional,p_jaccard_ge85_conditional,support_and_jaccard_ge85,workers,canonical_ids
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.1,24,19,4,3,200,0.915,0.892531876138,0.710382513661,0.65,W012;W029;W030,0bbfe0599bf5bc91;24e4fbb4ada90859;acdca7ecab43b62d
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.1,24,19,2,2,200,0.59,0.74034581238,0.584745762712,0.345,W033;W035,cc489ed26e6a6e97;1ca02860b4a7e7d2
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.125,24,19,2,17,200,1,0.970664175285,1,1,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W028;W031;W033;W034;W035;W036,35106d58264638aa;aeaf2ad30c3fe9b9;aba22d3e3811e1e8;0bc46f1a3b806213;d1d8b27617cb0ec5;edcd6c71a1b268da;6c5856c1f7aa16d9;e9fe122a6030b153;32708a527ceab167;08273d75b652c174;474b1e7bf36766ad;1b1c8090db93570b;28c293e3f02cd5e8;cc489ed26e6a6e97;1712a484cb125952;1ca02860b4a7e7d2;825fe47e013bea16
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.125,24,19,3,3,200,0.915,0.786871852566,0.601092896175,0.55,W012;W029;W030,0bbfe0599bf5bc91;24e4fbb4ada90859;acdca7ecab43b62d
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.15,24,19,3,4,200,0.98,0.667256485928,0.530612244898,0.52,W001;W012;W029;W030,2cb4cd43495e4462;0bbfe0599bf5bc91;24e4fbb4ada90859;acdca7ecab43b62d
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.15,24,19,2,17,200,1,0.939159722222,0.865,0.865,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W028;W031;W033;W034;W035;W036,35106d58264638aa;aeaf2ad30c3fe9b9;aba22d3e3811e1e8;0bc46f1a3b806213;d1d8b27617cb0ec5;edcd6c71a1b268da;6c5856c1f7aa16d9;e9fe122a6030b153;32708a527ceab167;08273d75b652c174;474b1e7bf36766ad;1b1c8090db93570b;28c293e3f02cd5e8;cc489ed26e6a6e97;1712a484cb125952;1ca02860b4a7e7d2;825fe47e013bea16
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,0.075,5,4,2,2,200,0.615,1,1,0.615,W015;W032,f78931e744dcb44323b8;c3008da1d11064bd3531
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,0.1,5,4,2,2,200,0.645,1,1,0.645,W015;W032,f78931e744dcb44323b8;c3008da1d11064bd3531
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,0.125,5,4,2,2,200,0.645,1,1,0.645,W015;W032,f78931e744dcb44323b8;c3008da1d11064bd3531
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,0.15,5,4,2,2,200,0.645,1,1,0.645,W015;W032,f78931e744dcb44323b8;c3008da1d11064bd3531
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,0.075,5,4,1,4,200,1,1,1,1,W008;W011;W031;W033,e2af3853afde2a84287b;c56be6e4f5a0291cbfe7;0e9176654eefd5c9e285;353881dfb47a1686a026
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,0.1,5,4,1,4,200,1,1,1,1,W008;W011;W031;W033,e2af3853afde2a84287b;c56be6e4f5a0291cbfe7;0e9176654eefd5c9e285;353881dfb47a1686a026
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,0.125,5,4,1,4,200,1,1,1,1,W008;W011;W031;W033,e2af3853afde2a84287b;c56be6e4f5a0291cbfe7;0e9176654eefd5c9e285;353881dfb47a1686a026
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,0.15,5,4,1,4,200,1,1,1,1,W008;W011;W031;W033,e2af3853afde2a84287b;c56be6e4f5a0291cbfe7;0e9176654eefd5c9e285;353881dfb47a1686a026
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,0.075,5,4,2,4,200,1,1,1,1,W011;W015;W033;W037,99a8d85e0a09165ed320;063a04f15b4aa1089409;7a0778c91977ce16bfb0;adafd30448bdc86059f9
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,0.1,5,4,2,4,200,1,1,1,1,W011;W015;W033;W037,99a8d85e0a09165ed320;063a04f15b4aa1089409;7a0778c91977ce16bfb0;adafd30448bdc86059f9
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,0.125,5,4,2,4,200,1,1,1,1,W011;W015;W033;W037,99a8d85e0a09165ed320;063a04f15b4aa1089409;7a0778c91977ce16bfb0;adafd30448bdc86059f9
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,0.15,5,4,2,4,200,1,1,1,1,W011;W015;W033;W037,99a8d85e0a09165ed320;063a04f15b4aa1089409;7a0778c91977ce16bfb0;adafd30448bdc86059f9
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,0.075,5,4,2,3,200,1,1,1,1,W012;W014;W018,788e7e1c7924718866a4;3d3fca86654cbfeba8a0;b7e5ac04265464d25c70
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,0.1,5,4,2,3,200,1,0.926666666667,0.78,0.78,W012;W014;W018,788e7e1c7924718866a4;3d3fca86654cbfeba8a0;b7e5ac04265464d25c70
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,0.125,5,4,2,4,200,1,1,1,1,W001;W012;W014;W018,8024c676ff7c3f775432;788e7e1c7924718866a4;3d3fca86654cbfeba8a0;b7e5ac04265464d25c70
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,0.15,5,4,2,4,200,1,1,1,1,W001;W012;W014;W018,8024c676ff7c3f775432;788e7e1c7924718866a4;3d3fca86654cbfeba8a0;b7e5ac04265464d25c70
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,0.075,24,19,2,11,200,1,0.675289499308,0.335,0.335,W002;W006;W008;W010;W013;W014;W017;W018;W027;W033;W036,8e684346a4358fa7;5e47fb68e3f9fb49;ae126ae09cc9ca1f;1707cddacfb80ad2;86c80ddc2433f7df;0fb974eb2f3144ee;2204ad06a7cf0671;6c11bfc31b800170;2d11509a2a34dd12;be5cbd7a2c3bc0a5;3fa5ce5607ee297c
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,0.075,24,19,1,9,200,1,0.682721649674,0.315,0.315,W011;W015;W021;W028;W029;W030;W031;W032;W034,97049183eb982350;b0116da2af71a4ec;8432135564249be4;5f299b513566ad1a;35bcb2e3bb463fbe;1b1242219c2a6b5a;1e6add292cbf2f86;0b683b9145a1499d;e0aef323a89f86e9
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,0.075,24,19,3,2,200,0.615,1,1,0.615,W012;W037,d366bcd1ee684385;01e195ec3ec5f727
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,0.1,24,19,2,3,200,0.905,0.991712707182,0.983425414365,0.89,W001;W012;W037,8f088bc3d38ce05a;d366bcd1ee684385;01e195ec3ec5f727
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,0.1,24,19,1,20,200,1,0.992444852941,0.98,0.98,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W036,8e684346a4358fa7;5e47fb68e3f9fb49;ae126ae09cc9ca1f;1707cddacfb80ad2;97049183eb982350;86c80ddc2433f7df;0fb974eb2f3144ee;b0116da2af71a4ec;2204ad06a7cf0671;6c11bfc31b800170;8432135564249be4;2d11509a2a34dd12;5f299b513566ad1a;35bcb2e3bb463fbe;1b1242219c2a6b5a;1e6add292cbf2f86;0b683b9145a1499d;be5cbd7a2c3bc0a5;e0aef323a89f86e9;3fa5ce5607ee297c
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,0.125,24,19,2,3,200,0.93,0.910661510407,0.897849462366,0.835,W001;W012;W037,8f088bc3d38ce05a;d366bcd1ee684385;01e195ec3ec5f727
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,0.125,24,19,1,20,200,1,0.985158238734,0.975,0.975,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W036,8e684346a4358fa7;5e47fb68e3f9fb49;ae126ae09cc9ca1f;1707cddacfb80ad2;97049183eb982350;86c80ddc2433f7df;0fb974eb2f3144ee;b0116da2af71a4ec;2204ad06a7cf0671;6c11bfc31b800170;8432135564249be4;2d11509a2a34dd12;5f299b513566ad1a;35bcb2e3bb463fbe;1b1242219c2a6b5a;1e6add292cbf2f86;0b683b9145a1499d;be5cbd7a2c3bc0a5;e0aef323a89f86e9;3fa5ce5607ee297c
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,0.15,24,19,1,23,200,1,1,1,1,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W036;W037,8f088bc3d38ce05a;8e684346a4358fa7;5e47fb68e3f9fb49;ae126ae09cc9ca1f;1707cddacfb80ad2;97049183eb982350;d366bcd1ee684385;86c80ddc2433f7df;0fb974eb2f3144ee;b0116da2af71a4ec;2204ad06a7cf0671;6c11bfc31b800170;8432135564249be4;2d11509a2a34dd12;5f299b513566ad1a;35bcb2e3bb463fbe;1b1242219c2a6b5a;1e6add292cbf2f86;0b683b9145a1499d;be5cbd7a2c3bc0a5;e0aef323a89f86e9;3fa5ce5607ee297c;01e195ec3ec5f727
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.075,5,4,1,5,200,1,1,1,1,W001;W002;W015;W034;W037,be6e1ce12bbf6a8518ab;64bf2865bf8cc00abbb3;7ea7af8cde9303da75a6;f2e875725d4790e9d5ca;1a1c2c31064afdc74f07
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.1,5,4,1,5,200,1,1,1,1,W001;W002;W015;W034;W037,be6e1ce12bbf6a8518ab;64bf2865bf8cc00abbb3;7ea7af8cde9303da75a6;f2e875725d4790e9d5ca;1a1c2c31064afdc74f07
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.125,5,4,1,5,200,1,1,1,1,W001;W002;W015;W034;W037,be6e1ce12bbf6a8518ab;64bf2865bf8cc00abbb3;7ea7af8cde9303da75a6;f2e875725d4790e9d5ca;1a1c2c31064afdc74f07
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.15,5,4,1,5,200,1,1,1,1,W001;W002;W015;W034;W037,be6e1ce12bbf6a8518ab;64bf2865bf8cc00abbb3;7ea7af8cde9303da75a6;f2e875725d4790e9d5ca;1a1c2c31064afdc74f07
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,0.075,24,19,1,17,200,1,0.836077030576,0.595,0.595,W001;W002;W006;W010;W011;W012;W013;W014;W017;W018;W029;W030;W031;W032;W034;W035;W037,38c831d7706e9046;82cd729ad5975e4a;b39330c925be7bca;841caf4abb7eaa52;71c3fbe3be68835e;4c4912b0914f2ee7;d6079c1a5e69171f;2d417fac9115ecf1;842c3091ac075c7f;a68bd1f57ea06d4c;e8abf5fd61098d96;f06d4161c6ebe577;7afc4772ffea5f6e;41f3d9bdae59e491;98f2bdce782afe53;dd12b2d997381039;8646037ff7da90bd
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,0.075,24,19,2,7,200,1,0.678356450567,0.345,0.345,W008;W015;W021;W027;W028;W033;W036,718f9a7977eee15c;14fd2cc7ba5cecd1;f88ad9a4b345473b;7b3dcabd7dc4a947;770a076dd37bf7a2;99856c3553ce2669;b92cd1db2b605d45
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,0.1,24,19,1,24,200,1,1,1,1,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,38c831d7706e9046;82cd729ad5975e4a;b39330c925be7bca;718f9a7977eee15c;841caf4abb7eaa52;71c3fbe3be68835e;4c4912b0914f2ee7;d6079c1a5e69171f;2d417fac9115ecf1;14fd2cc7ba5cecd1;842c3091ac075c7f;a68bd1f57ea06d4c;f88ad9a4b345473b;7b3dcabd7dc4a947;770a076dd37bf7a2;e8abf5fd61098d96;f06d4161c6ebe577;7afc4772ffea5f6e;41f3d9bdae59e491;99856c3553ce2669;98f2bdce782afe53;dd12b2d997381039;b92cd1db2b605d45;8646037ff7da90bd
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,0.125,24,19,1,24,200,1,1,1,1,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,38c831d7706e9046;82cd729ad5975e4a;b39330c925be7bca;718f9a7977eee15c;841caf4abb7eaa52;71c3fbe3be68835e;4c4912b0914f2ee7;d6079c1a5e69171f;2d417fac9115ecf1;14fd2cc7ba5cecd1;842c3091ac075c7f;a68bd1f57ea06d4c;f88ad9a4b345473b;7b3dcabd7dc4a947;770a076dd37bf7a2;e8abf5fd61098d96;f06d4161c6ebe577;7afc4772ffea5f6e;41f3d9bdae59e491;99856c3553ce2669;98f2bdce782afe53;dd12b2d997381039;b92cd1db2b605d45;8646037ff7da90bd
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,0.15,24,19,1,24,200,1,1,1,1,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,38c831d7706e9046;82cd729ad5975e4a;b39330c925be7bca;718f9a7977eee15c;841caf4abb7eaa52;71c3fbe3be68835e;4c4912b0914f2ee7;d6079c1a5e69171f;2d417fac9115ecf1;14fd2cc7ba5cecd1;842c3091ac075c7f;a68bd1f57ea06d4c;f88ad9a4b345473b;7b3dcabd7dc4a947;770a076dd37bf7a2;e8abf5fd61098d96;f06d4161c6ebe577;7afc4772ffea5f6e;41f3d9bdae59e491;99856c3553ce2669;98f2bdce782afe53;dd12b2d997381039;b92cd1db2b605d45;8646037ff7da90bd
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,0.075,24,19,1,2,200,0.63,0.988756613757,0.984126984127,0.62,W001;W012,4dd79894b795e3cb;b8e9932406666fdb
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,0.075,24,19,2,21,200,1,0.985880632955,0.985,0.985,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W029;W030;W031;W032;W033;W034;W035;W036;W037,a8919977a7058c04;c4ba0d1136cd7c70;1d1c687081adc698;0a1ecc7898261bdb;b4723150365987dd;2168237ba7eb4f7b;b1b61e100de771f2;b2e53800c763fb7e;21dc895dfa61871c;9dca0eb75804c312;5e23f1c22fec38e2;11c118eff7620923;e22c7874dafcbe35;fe9032dd4de5759a;5a7d927dfb7a7f96;353de3cd0ba92ed1;2209a1615c5cd0c1;a2e79023c4403fd4;f04688b19d0918f8;4f53f49b8b81a987;a60eb80c10789624
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,0.1,24,19,1,2,200,0.685,0.740080127326,0.70802919708,0.485,W001;W012,4dd79894b795e3cb;b8e9932406666fdb
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,0.1,24,19,2,22,200,1,0.971979704162,0.98,0.98,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,a8919977a7058c04;c4ba0d1136cd7c70;1d1c687081adc698;0a1ecc7898261bdb;b4723150365987dd;2168237ba7eb4f7b;b1b61e100de771f2;b2e53800c763fb7e;21dc895dfa61871c;9dca0eb75804c312;5e23f1c22fec38e2;11c118eff7620923;5e218c4b990e0417;e22c7874dafcbe35;fe9032dd4de5759a;5a7d927dfb7a7f96;353de3cd0ba92ed1;2209a1615c5cd0c1;a2e79023c4403fd4;f04688b19d0918f8;4f53f49b8b81a987;a60eb80c10789624
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,0.125,24,19,1,24,200,1,1,1,1,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,4dd79894b795e3cb;a8919977a7058c04;c4ba0d1136cd7c70;1d1c687081adc698;0a1ecc7898261bdb;b4723150365987dd;b8e9932406666fdb;2168237ba7eb4f7b;b1b61e100de771f2;b2e53800c763fb7e;21dc895dfa61871c;9dca0eb75804c312;5e23f1c22fec38e2;11c118eff7620923;5e218c4b990e0417;e22c7874dafcbe35;fe9032dd4de5759a;5a7d927dfb7a7f96;353de3cd0ba92ed1;2209a1615c5cd0c1;a2e79023c4403fd4;f04688b19d0918f8;4f53f49b8b81a987;a60eb80c10789624
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,0.15,24,19,1,24,200,1,1,1,1,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,4dd79894b795e3cb;a8919977a7058c04;c4ba0d1136cd7c70;1d1c687081adc698;0a1ecc7898261bdb;b4723150365987dd;b8e9932406666fdb;2168237ba7eb4f7b;b1b61e100de771f2;b2e53800c763fb7e;21dc895dfa61871c;9dca0eb75804c312;5e23f1c22fec38e2;11c118eff7620923;5e218c4b990e0417;e22c7874dafcbe35;fe9032dd4de5759a;5a7d927dfb7a7f96;353de3cd0ba92ed1;2209a1615c5cd0c1;a2e79023c4403fd4;f04688b19d0918f8;4f53f49b8b81a987;a60eb80c10789624
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,0.075,6,4,5,2,200,0.35,1,1,0.35,W013;W014,f2c02631f6c62e58089e;cd704d1ba32661d8d74e
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,0.1,6,4,5,2,200,0.36,1,1,0.36,W013;W014,f2c02631f6c62e58089e;cd704d1ba32661d8d74e
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,0.125,6,4,5,2,200,0.41,1,1,0.41,W013;W014,f2c02631f6c62e58089e;cd704d1ba32661d8d74e
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,0.15,6,4,5,2,200,0.435,1,1,0.435,W013;W014,f2c02631f6c62e58089e;cd704d1ba32661d8d74e
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,0.075,6,4,5,2,200,0.39,1,1,0.39,W002;W011,203bd6757c614dae7d28;ff368b2d52c03c9c2c5d
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,0.1,6,4,5,2,200,0.36,1,1,0.36,W002;W011,203bd6757c614dae7d28;ff368b2d52c03c9c2c5d
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,0.125,6,4,5,2,200,0.34,1,1,0.34,W002;W011,203bd6757c614dae7d28;ff368b2d52c03c9c2c5d
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,0.15,6,4,5,2,200,0.355,1,1,0.355,W002;W011,203bd6757c614dae7d28;ff368b2d52c03c9c2c5d
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,0.075,4,3,1,4,200,1,1,1,1,W006;W033;W034;W035,f716e6d6a95b3228e48c;71f8e55558d74259a5eb;2ec85790145647163c24;bad9e0cac20a7347fbd5
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,0.1,4,3,1,4,200,1,1,1,1,W006;W033;W034;W035,f716e6d6a95b3228e48c;71f8e55558d74259a5eb;2ec85790145647163c24;bad9e0cac20a7347fbd5
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,0.125,4,3,1,4,200,1,1,1,1,W006;W033;W034;W035,f716e6d6a95b3228e48c;71f8e55558d74259a5eb;2ec85790145647163c24;bad9e0cac20a7347fbd5
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,0.15,4,3,1,4,200,1,1,1,1,W006;W033;W034;W035,f716e6d6a95b3228e48c;71f8e55558d74259a5eb;2ec85790145647163c24;bad9e0cac20a7347fbd5
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,0.075,7,5,2,5,200,1,1,1,1,W006;W008;W010;W017;W018,a59dbe372c746bd7a7ac;846f35a4fc23776b55a2;383c4d3f2da8086009f3;19607f73ad540646568e;d0bcda333eddee24fe3c
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,0.075,7,5,1,2,200,0.51,1,1,0.51,W031;W034,7827115ee28a13736728;12de7c2bb761564cdeed
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,0.1,7,5,2,5,200,1,1,1,1,W006;W008;W010;W017;W018,a59dbe372c746bd7a7ac;846f35a4fc23776b55a2;383c4d3f2da8086009f3;19607f73ad540646568e;d0bcda333eddee24fe3c
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,0.1,7,5,1,2,200,0.48,1,1,0.48,W031;W034,7827115ee28a13736728;12de7c2bb761564cdeed
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,0.125,7,5,2,5,200,1,1,1,1,W006;W008;W010;W017;W018,a59dbe372c746bd7a7ac;846f35a4fc23776b55a2;383c4d3f2da8086009f3;19607f73ad540646568e;d0bcda333eddee24fe3c
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,0.125,7,5,1,2,200,0.51,1,1,0.51,W031;W034,7827115ee28a13736728;12de7c2bb761564cdeed
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,0.15,7,5,2,5,200,1,1,1,1,W006;W008;W010;W017;W018,a59dbe372c746bd7a7ac;846f35a4fc23776b55a2;383c4d3f2da8086009f3;19607f73ad540646568e;d0bcda333eddee24fe3c
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,0.15,7,5,1,2,200,0.515,1,1,0.515,W031;W034,7827115ee28a13736728;12de7c2bb761564cdeed
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.075,5,4,2,4,200,1,1,1,1,W001;W011;W014;W036,2293abd04e66d525f147;8efaa4e2bbb1955244ea;d2e536ac825ae4aa65e4;2c90d306c009cea79158
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.1,5,4,2,4,200,1,1,1,1,W001;W011;W014;W036,2293abd04e66d525f147;8efaa4e2bbb1955244ea;d2e536ac825ae4aa65e4;2c90d306c009cea79158
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.125,5,4,2,4,200,1,1,1,1,W001;W011;W014;W036,2293abd04e66d525f147;8efaa4e2bbb1955244ea;d2e536ac825ae4aa65e4;2c90d306c009cea79158
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.15,5,4,2,4,200,1,1,1,1,W001;W011;W014;W036,2293abd04e66d525f147;8efaa4e2bbb1955244ea;d2e536ac825ae4aa65e4;2c90d306c009cea79158
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.075,23,18,12,2,200,0.59,1,1,0.59,W002;W017,014b4e58073b849f7ed9;097614c2e4d646b9059e
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.075,23,18,7,3,200,0.86,1,1,0.86,W006;W008;W013,ae7096d6a5b271deaac2;f235b3c540b6882e63cb;8f784855d8bd4f3a9024
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.075,23,18,2,4,200,0.99,0.994949494949,0.984848484848,0.975,W011;W014;W015;W018,45c7e6b9c0f075b709c5;23115303fffe0aeeb5be;ea7fabdfe31667749db1;9468385d865a6955cb73
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.075,23,18,1,2,200,0.565,1,1,0.565,W027;W029,0a79e9b207c32db39202;0ba3c33cb0e05abf58ae
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.075,23,18,4,3,200,0.9,1,1,0.9,W030;W032;W034,e0a58597afa7f260d97e;c6821c31452459c11f75;9d17cd836d7fc38ad108
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.075,23,18,10,3,200,0.91,1,1,0.91,W031;W033;W035,d704f69a1c7c5327e638;ea7f2a3fdcd3a9d42d55;1f84dbf5541abdd7a52b
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,23,18,10,2,200,0.585,1,1,0.585,W002;W017,014b4e58073b849f7ed9;097614c2e4d646b9059e
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,23,18,5,3,200,0.89,1,1,0.89,W006;W008;W013,ae7096d6a5b271deaac2;f235b3c540b6882e63cb;8f784855d8bd4f3a9024
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,23,18,2,5,200,0.99,1,1,0.99,W010;W011;W014;W015;W018,cc4b77a1e08c03d24b8b;45c7e6b9c0f075b709c5;23115303fffe0aeeb5be;ea7fabdfe31667749db1;9468385d865a6955cb73
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,23,18,1,2,200,0.62,1,1,0.62,W027;W029,0a79e9b207c32db39202;0ba3c33cb0e05abf58ae
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,23,18,3,4,200,0.985,1,1,0.985,W030;W032;W034;W036,e0a58597afa7f260d97e;c6821c31452459c11f75;9d17cd836d7fc38ad108;35e84449b82da019aab5
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,23,18,8,3,200,0.885,1,1,0.885,W031;W033;W035,d704f69a1c7c5327e638;ea7f2a3fdcd3a9d42d55;1f84dbf5541abdd7a52b
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.125,23,18,9,2,200,0.555,1,1,0.555,W002;W017,014b4e58073b849f7ed9;097614c2e4d646b9059e
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.125,23,18,5,4,200,0.99,1,1,0.99,W006;W008;W013;W028,ae7096d6a5b271deaac2;f235b3c540b6882e63cb;8f784855d8bd4f3a9024;64a7b681289e1d9e5c28
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.125,23,18,2,5,200,0.995,1,1,0.995,W010;W011;W014;W015;W018,cc4b77a1e08c03d24b8b;45c7e6b9c0f075b709c5;23115303fffe0aeeb5be;ea7fabdfe31667749db1;9468385d865a6955cb73
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.125,23,18,1,2,200,0.63,1,1,0.63,W027;W029,0a79e9b207c32db39202;0ba3c33cb0e05abf58ae
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.125,23,18,3,4,200,0.98,1,1,0.98,W030;W032;W034;W036,e0a58597afa7f260d97e;c6821c31452459c11f75;9d17cd836d7fc38ad108;35e84449b82da019aab5
