pair_id,image_a,image_b,building,relation_eligible,max_same_capture_angle,median_same_capture_angle,median_center_distance,max_center_distance,predicted_capture_baseline,center_spread_over_baseline,passes_rotation_consistency_at_5deg,passes_rotation_consistency_at_10deg,passes_rotation_consistency_at_20deg,passes_rotation_consistency_at_40deg,rotation_consistency_is_necessary_not_sufficient,all_projectable_candidates,all_predicted_depth_agreement_0.01,all_predicted_depth_agreement_0.05,all_predicted_depth_agreement_0.1,all_relative_depth_error_median,nadir_excluded_projectable_candidates,nadir_excluded_predicted_depth_agreement_0.01,nadir_excluded_predicted_depth_agreement_0.05,nadir_excluded_predicted_depth_agreement_0.1,nadir_excluded_relative_depth_error_median
pair0200,uNb9QFRL6hY_28cd285e6d5545dda080d949bb00f1c0,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,True,179.168505395,96.9103963973,0.4086804986,1.42942786217,0.388268142939,3.68154811859,False,False,False,False,True,84340,0.021318472848,0.11869812663,0.22965378231,0.266217023134,76946,0.0233670366231,0.129441426455,0.244249213734,0.251668065786
pair0201,uNb9QFRL6hY_2d80f7d125794c87aee34d9d46a78304,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,True,122.992352074,40.1964901177,0.254749894142,0.632508099079,1.02410852909,0.617618203163,False,False,False,False,True,51692,0.0239495473187,0.109127137662,0.175887951714,0.549416780472,49588,0.024683391143,0.112728886021,0.181072033557,0.535826057196
pair0202,uNb9QFRL6hY_2ed0e171a7c34f17a85363923a26ab98,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,False,149.973384931,39.4570333453,0.356712013483,0.89257389307,0.680542528629,1.31156229973,False,False,False,False,True,43648,0.0493035190616,0.328766495601,0.525316165689,0.0914366282523,41012,0.052301765337,0.347020384278,0.551228908612,0.0835138782859
pair0203,uNb9QFRL6hY_33dd9892d10e474ead8f7ad38a8da562,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,False,157.44184152,46.7819071698,0.478658646345,1.25204026699,0.806539952755,1.55235993862,False,False,False,False,True,42913,0.0196443968028,0.107356745042,0.212406496866,0.356049150229,40280,0.0200099304866,0.10960774578,0.216832174777,0.345615670085
pair0204,uNb9QFRL6hY_3450b3accb584493bf13be8e9554dbea,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,True,114.221009721,40.6962071081,0.280655920506,0.762644290924,0.518649399281,1.47044277191,False,False,False,False,True,28326,0.0356915907647,0.175704299936,0.320871284332,0.178843416274,27800,0.0363669064748,0.179028776978,0.32690647482,0.174984820187
pair0205,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY_732f4a58dc814dc7ad4878f0a6b64196,uNb9QFRL6hY,False,178.802168735,37.4936403191,0.44146490097,0.756068706512,0.479393094778,1.57713723183,False,False,False,False,True,44661,0.0427218378451,0.207854727839,0.313741295537,0.218855619431,39671,0.0443144866527,0.208767109475,0.309898918606,0.219119444489
pair0206,uNb9QFRL6hY_4bdc9dcd921342d498e9d70a24481f2d,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,True,121.564567087,43.651144679,0.384343028069,0.70743137598,0.675789356232,1.04682230949,False,False,False,False,True,41087,0.0578041716358,0.302480103196,0.514590989851,0.0960250124335,38710,0.0609403254973,0.315732368897,0.528752260398,0.0917879641056
pair0207,uNb9QFRL6hY_4d422e01951e4c4a9fa3c2d10666a004,uNb9QFRL6hY_6d10858fd25f4c06883c28694ade2c00,uNb9QFRL6hY,False,179.62342271,133.741359425,0.479999780655,0.881016612053,0.171109095216,5.14885902405,False,False,False,False,True,62135,0.020873903597,0.111949786755,0.212150961616,0.342778652906,54567,0.0216431176352,0.117873439991,0.22366998369,0.325420856476
pair0208,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY_930b1d9018914ff6858fac08e204de26,uNb9QFRL6hY,False,167.820601924,46.018869958,0.312226474285,0.581514596939,0.474690049887,1.22504067421,False,False,False,False,True,41066,0.0396678517508,0.203233818731,0.367992986899,0.15030374378,37076,0.0395673751214,0.199940662423,0.358749595426,0.155572935939
pair0209,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3,uNb9QFRL6hY,False,50.1289835458,12.9907131721,0.377840042114,0.677063882351,0.389204829931,1.7396081686,False,False,False,False,True,42722,0.076237067553,0.37072234446,0.605355554515,0.0724644586444,40440,0.0794263105836,0.3828140455,0.606528189911,0.0703426897526
pair0210,uNb9QFRL6hY_5fc8f0e230eb49eca81fdfb0398d824b,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,False,55.4823858632,20.5717311141,0.370058774948,0.721693336964,0.85733050108,0.841791272163,False,False,False,False,True,39381,0.0600289479698,0.278890835682,0.554150478657,0.08679074049,37538,0.0627097874154,0.288347807555,0.558154403538,0.085424400866
pair0211,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY_ab84a27288034713b2c24e41b31acc78,uNb9QFRL6hY,False,123.859943802,35.3946889938,0.189864933491,0.989015698433,1.18559193611,0.834195673466,False,False,False,False,True,41405,0.047264823089,0.21755826591,0.385774664896,0.149542629719,40218,0.0456014719777,0.212467054553,0.378686160426,0.153772503138
pair0212,uNb9QFRL6hY_6a99c723d40b429e96a29c8ce7532d1d,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,True,155.109186654,59.5792886229,0.250475823879,0.499562889338,0.451394617558,1.10670983791,False,False,False,False,True,31002,0.0188374943552,0.123830720599,0.281368943939,0.194139651954,30482,0.0191588478446,0.125943179581,0.286168886556,0.190595157444
pair0213,uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,uNb9QFRL6hY_b1aedc485cfa4b47be0977925c3dc799,uNb9QFRL6hY,False,149.809264692,27.9490127748,0.377762168646,0.809753477573,1.04067265987,0.778105854988,False,False,False,False,True,54192,0.0221065839976,0.109665633304,0.198516386182,0.314978569746,51856,0.022253933971,0.110189756248,0.198395556927,0.322589769959
pair0214,uNb9QFRL6hY_6ba3c5669ef04b178b0a5de90249257b,uNb9QFRL6hY_bbaa68601ebf4aeba9d8b311413cfc13,uNb9QFRL6hY,False,135.364921549,38.1508239726,0.411517739296,0.831744670868,0.256602346897,3.24137592316,False,False,False,False,True,50824,0.0502715252637,0.218046592161,0.336317487801,0.187751762569,45048,0.0550523885633,0.236103711597,0.360637542177,0.170684233308
pair0215,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,True,178.849968189,130.52001086,0.204079568386,0.859234929085,0.439140915871,1.95662689209,False,False,False,False,True,55639,0.0131921853376,0.0705620158522,0.142202411977,0.402992159128,49725,0.0129512317748,0.0696832579186,0.140110608346,0.398630023003
pair0216,uNb9QFRL6hY_6d10858fd25f4c06883c28694ade2c00,uNb9QFRL6hY_ddd25dd6cdec45f1a5222ed50c061b9b,uNb9QFRL6hY,False,179.709398776,110.545949095,0.261119395494,0.726331889629,0.089930690825,8.07657432556,False,False,False,False,True,90648,0.0114729503133,0.0561953931692,0.123510722796,0.504991859198,84870,0.0117120301638,0.0579474490397,0.127724755508,0.494139775634
pair0217,uNb9QFRL6hY_709c21ff4dfa467cbaa655e84acc7030,uNb9QFRL6hY_9ec5ebcf3edc44e1ba6dd02e8423e5ed,uNb9QFRL6hY,False,153.826335744,75.8276272157,0.407305657864,0.641897082329,0.185322806239,3.46367025375,False,False,False,False,True,64294,0.0351665785299,0.19057765888,0.301941083149,0.271357834339,56563,0.0384880575641,0.207927443735,0.327351802415,0.243136748672
pair0218,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY_84722e58b32f4646acc12614994f835b,uNb9QFRL6hY,True,85.0984808401,44.1522110069,0.344550549984,0.644964277744,0.968449234962,0.665976345539,False,False,False,False,True,42027,0.0529659504604,0.205201418136,0.353629809408,0.15813331306,40008,0.0544641071786,0.208208358328,0.351029794041,0.167168401182
pair0219,uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,False,179.568413951,73.106558268,0.385480225086,0.639811635017,0.313902795315,2.0382475853,False,False,False,False,True,41891,0.020624955241,0.0977298226349,0.175980520876,0.274714201689,41599,0.02043318349,0.0965167431909,0.172840693286,0.277139544487
pair0220,uNb9QFRL6hY_7c9caadd3cb34400893356727278e975,uNb9QFRL6hY_baf711edf5524d868702f86e69e566a0,uNb9QFRL6hY,False,170.059165292,48.3447932733,0.427315980196,1.30678153038,0.212250262499,6.15679597855,False,False,False,False,True,48434,0.0359871164884,0.164161539414,0.30610728001,0.21314150095,45836,0.0371542019373,0.168884719435,0.313639933677,0.212970048189
pair0221,uNb9QFRL6hY_84722e58b32f4646acc12614994f835b,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,True,64.0341841781,23.8837083742,0.349376827478,1.27337801456,0.992882549763,1.28250622749,False,False,False,False,True,40912,0.0570003910833,0.245551427454,0.429678333985,0.12547121197,38747,0.0574754174517,0.248380519782,0.432446382946,0.123606823385
pair0222,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY_e39b52c7eedc4d859fca7888cab531ae,uNb9QFRL6hY,False,65.994880048,15.9900815231,0.335567742586,0.583255052567,1.28930819035,0.452378302813,False,False,False,False,True,44867,0.124679608621,0.403927162503,0.641362248423,0.0658443421125,42768,0.130190796857,0.422301720913,0.670875420875,0.0621011629701
pair0223,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY_a728d2eef41b449f82357899de802dd3,uNb9QFRL6hY,True,69.9384590557,10.8953088955,0.348611801863,0.753044247627,0.696504056454,1.08117711544,False,False,False,False,True,40044,0.110528418739,0.433398261912,0.602886824493,0.0627548508346,38855,0.113910693604,0.446660661434,0.621335735427,0.0595193058252
pair0224,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e,uNb9QFRL6hY,False,128.531639267,26.0922139531,0.501369774342,1.06928145885,0.341055929661,3.13520860672,False,False,False,False,True,56520,0.0485668789809,0.229016277424,0.352087756546,0.201923675835,52964,0.0512989955441,0.240389698663,0.366834075976,0.203332722187
pair0225,uNb9QFRL6hY_9b675f28ab5f4345bf06ed5c77097426,uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1,uNb9QFRL6hY,True,178.533740693,31.1609937757,0.498334378004,1.00287938118,0.947598159313,1.05833828449,False,False,False,False,True,49523,0.0385073602165,0.172727823436,0.321285059467,0.181169986725,46036,0.0388608914762,0.173386045703,0.320575202016,0.183980867267
pair0226,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY_b98c9460586e4f138658181461df9f51,uNb9QFRL6hY,False,78.5079273585,24.1963255859,0.328592121601,0.646134018898,0.90194195509,0.716380953789,False,False,False,False,True,43025,0.0442300987798,0.204880883207,0.365857059849,0.160660400987,40835,0.0452308069058,0.209403697808,0.373086812783,0.156469255686
pair0227,uNb9QFRL6hY_a728d2eef41b449f82357899de802dd3,uNb9QFRL6hY_b73ae36f994747e196380b1cb71cf407,uNb9QFRL6hY,True,90.599825117,11.3341796612,0.35344427824,0.622468352318,0.491527408361,1.26639604568,False,False,False,False,True,44474,0.0601924720061,0.340828349148,0.546296712686,0.0866929404438,42644,0.0625879373417,0.352359065754,0.546149516931,0.0849010050297
pair0228,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY_f8acfc899a4c49ddad71fdfcfd899b2f,uNb9QFRL6hY,True,125.021613337,68.7786152489,0.380525767803,0.860554516315,0.819599330425,1.04996979237,False,False,False,False,True,43271,0.0503570520672,0.243881583509,0.394005222898,0.149371027946,40663,0.0510291911566,0.24683373091,0.394879866217,0.150759041309
pair0229,uNb9QFRL6hY_ab84a27288034713b2c24e41b31acc78,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,False,80.8628500684,18.8093543489,0.395841479301,0.748112738132,0.674092173576,1.10980772972,False,False,False,False,True,46749,0.119018588633,0.431923677512,0.639115275193,0.0628797933459,44393,0.0990246209988,0.407564255626,0.623183835289,0.0668628364801
pair0230,uNb9QFRL6hY_b73ae36f994747e196380b1cb71cf407,uNb9QFRL6hY_d11f14ddecbe406681d4980365ea5a43,uNb9QFRL6hY,True,62.6863999454,25.2892915352,0.322753578424,0.66543918848,1.0749758482,0.619027078152,False,False,False,False,True,48174,0.0185992444057,0.0944492879977,0.233134055715,0.242568135262,46093,0.0194389603627,0.0986049942508,0.241989022194,0.232194200158
pair0231,uNb9QFRL6hY_b98c9460586e4f138658181461df9f51,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,False,161.341246525,29.0532983375,0.47214281559,0.755279064178,0.292890548706,2.57870745659,False,False,False,False,True,44919,0.106324717825,0.364589594604,0.495291524745,0.102119669318,42057,0.111325106403,0.375442851368,0.502960268207,0.0985359400511
pair0232,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,False,173.040690868,113.881298282,0.432234168053,1.1201043129,0.815585315228,1.37337481976,False,False,False,False,True,52557,0.0403942386361,0.19769012691,0.350286355766,0.180403679609,45625,0.0433315068493,0.20898630137,0.372164383562,0.16191752255
pair0233,uNb9QFRL6hY_baf711edf5524d868702f86e69e566a0,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,False,155.900837824,75.7602044184,0.19082608819,0.262204796076,0.0676045715809,3.87850689888,False,False,False,False,True,66975,0.036446435237,0.261306457633,0.458514371034,0.11834987998,61520,0.0383289986996,0.279193758127,0.489938231469,0.103719014674
pair0234,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY_daf1cf81c53b4e439e7e649fa9b41341,uNb9QFRL6hY,True,177.395771397,114.784764076,0.171016156673,0.549591600895,0.14593051374,3.76611852646,False,False,False,False,True,98263,0.0213101574346,0.10446454922,0.1917608866,0.34612724185,86496,0.0227640584536,0.111727709952,0.206391046985,0.317321360111
pair0235,uNb9QFRL6hY_bccfe89cf0b24f4c9d2afee19c342117,uNb9QFRL6hY_fcba704f80a04361842c0fdcb776becc,uNb9QFRL6hY,False,166.731880112,32.9346449957,0.320988178253,0.78545320034,0.138670220971,5.66418075562,False,False,False,False,True,50504,0.0561935688262,0.274572311104,0.436816885791,0.132555134594,44262,0.0638019068275,0.311553928878,0.490533640595,0.10460421443
pair0236,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,False,73.542694238,22.0838203205,0.478866875172,0.869536340237,0.0288126468658,30.178981781,False,False,False,False,True,47511,0.266780324556,0.727389446654,0.832207278314,0.0240071378648,45211,0.248744774502,0.718696777333,0.827055362633,0.0256793256849
pair0237,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,False,162.365848976,39.6641623467,0.364941179752,0.713726758957,1.17354273796,0.608181297779,False,False,False,False,True,46525,0.0375282106394,0.17998925309,0.34121440086,0.174224495888,44215,0.0379735383919,0.181454257605,0.338052697049,0.179498404264
pair0238,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,False,174.898827187,91.0892410361,0.376611173153,0.784135997295,0.986075878143,0.795208573341,False,False,False,False,True,48203,0.0204966495861,0.0894757587702,0.144534572537,0.391103714705,46328,0.0213261958211,0.0930970471421,0.15008202383,0.397232115269
pair0239,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY_e8fcf8c5bd324655a25186117151ccbd,uNb9QFRL6hY,False,50.245270135,26.0281053505,0.201056152582,1.01468741894,0.971219241619,1.0447562933,False,False,False,False,True,37427,0.0341731904775,0.171159857857,0.342186122318,0.163058534265,36187,0.035288915909,0.176665653411,0.350982396993,0.156065091491
pair0240,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY_dba77340b24340be9c7242cba42f1e28,uNb9QFRL6hY,False,171.152945628,119.753148194,0.425711631775,1.03271973133,0.558024644852,1.85067045689,False,False,False,False,True,43472,0.0607977548767,0.293223224144,0.486129002576,0.103938046843,39565,0.0649564008593,0.312447870593,0.496297232402,0.101116187871
pair0241,uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1,uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1,uNb9QFRL6hY,True,163.095937668,46.9530642538,0.511347413063,1.12753295898,1.20087039471,0.938929736614,False,False,False,False,True,56025,0.0648282016957,0.241963409192,0.399892904953,0.142908349633,51598,0.0692662506299,0.256521570604,0.4210240707,0.128522068262
pair0242,uNb9QFRL6hY_ddd25dd6cdec45f1a5222ed50c061b9b,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,False,179.709142716,84.1393317284,0.569206357002,0.920350372791,0.100517570972,9.15611457825,False,False,False,False,True,65991,0.0472034065251,0.148050491734,0.230167750148,0.427623182535,61507,0.0486611280017,0.148243289382,0.225876729478,0.434883028269
pair0243,uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1,uNb9QFRL6hY_e24473d2b8a24568b89c1c4c2a4a9bf1,uNb9QFRL6hY,True,118.814825722,25.619395304,0.40293776989,0.685279965401,0.0999917313457,6.85336637497,False,False,False,False,True,42221,0.125198361005,0.367897491769,0.552142298856,0.0820806473494,39030,0.134742505765,0.393235972329,0.583627978478,0.0738289095461
pair0244,uNb9QFRL6hY_e24473d2b8a24568b89c1c4c2a4a9bf1,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY,True,169.410850562,73.1234025713,0.487301647663,1.08033132553,0.662030279636,1.63184583187,False,False,False,False,True,45910,0.055347418863,0.180853844478,0.260204748421,0.405668124557,41693,0.0590266951287,0.191902717483,0.274674405776,0.380280017853
pair0245,uNb9QFRL6hY_e8fcf8c5bd324655a25186117151ccbd,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,uNb9QFRL6hY,False,175.846294487,37.3295774306,0.205150991678,1.28910446167,1.05689466,1.21970951557,False,False,False,False,True,43503,0.0236075672942,0.144610716502,0.247821989288,0.225387692451,41399,0.0247832073238,0.151887726757,0.260271987246,0.212177276611
pair0246,wc2JMjhGNzB_026ce91a981c4de3bb9fd2daeb99ec2b,wc2JMjhGNzB_25dffb87de434b119296fc0a02ede607,wc2JMjhGNzB,True,90.7245381899,30.9562744133,0.297410100698,0.980640470982,0.981086850166,0.999545037746,False,False,False,False,True,48428,0.0190179235153,0.0744817047989,0.1340340299,0.512506484985,45008,0.0204185922503,0.0796969427657,0.143218983292,0.465463399887
pair0247,wc2JMjhGNzB_02bbd23673904a6980dc0e22b11c6a35,wc2JMjhGNzB_479b5e13d201492086bb3b69be5b124d,wc2JMjhGNzB,True,46.0678127848,19.9666115187,0.371750473976,0.901310741901,0.670579135418,1.34407806396,False,False,False,False,True,42882,0.0774684016604,0.396693251248,0.661956065482,0.0659739635885,40597,0.0769761312412,0.394462645023,0.661945463951,0.0664126574993
pair0248,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB_3a035012369c4eb58295238d946fbc66,wc2JMjhGNzB,False,109.681530987,33.6440276699,0.383758872747,1.17335319519,1.37670433521,0.852291345596,False,False,False,False,True,46693,0.0659199451738,0.260895637462,0.397104491037,0.141444548965,44037,0.0698503531122,0.276313100347,0.418398165179,0.128939002752
pair0249,wc2JMjhGNzB_05e7fcde7a00435ebba65933c1758dde,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,False,126.36883263,46.0165196233,0.366914242506,0.997054517269,0.462174236774,2.15731310844,False,False,False,False,True,42051,0.021069653516,0.0945994149961,0.20601174764,0.219328686595,38442,0.0203163206909,0.082045679205,0.185604286978,0.226885408163
pair0250,wc2JMjhGNzB_07fb6ea1434a451aa8dc27539ede0991,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,wc2JMjhGNzB,True,169.87396072,55.3733980817,0.340971201658,0.859939038754,0.488125145435,1.76171839237,False,False,False,False,True,31799,0.0625805842951,0.181955407403,0.238749646215,0.349792450666,29797,0.0636305668356,0.170419840924,0.214920965198,0.383188426495
pair0251,wc2JMjhGNzB_0a54ae7daf36423fb6a5607caf3fb942,wc2JMjhGNzB_12757e972ea64bbfbeb14f7cf5ccaf8b,wc2JMjhGNzB,False,145.786685851,39.4587808901,0.324235677719,1.52036464214,0.628530800343,2.4189183712,False,False,False,False,True,42718,0.025445947844,0.138395992322,0.2395243223,0.313969686627,39273,0.0237313166807,0.129987523235,0.220049397805,0.354209631681
pair0252,wc2JMjhGNzB_0bef60c301e646c7a2acadfa12e7cdff,wc2JMjhGNzB_4af5e796d4d348bc9129c41d5b0556cd,wc2JMjhGNzB,False,120.41303308,56.0189229459,0.296681404114,0.671188771725,0.342188715935,1.96145796776,False,False,False,False,True,38498,0.01433840719,0.0695360797964,0.134994025664,0.383603692055,36984,0.0149253731343,0.0723826519576,0.140520224962,0.377129077911
pair0253,wc2JMjhGNzB_0caf634967404e889bf227539d7eaa0f,wc2JMjhGNzB_6888c169680241f19a903ee49dac3655,wc2JMjhGNzB,True,163.988140048,43.1086577215,0.414595574141,1.29348528385,0.819705843925,1.57798719406,False,False,False,False,True,58673,0.0120668791437,0.0588175140184,0.12056652975,0.35969850421,57437,0.0119609311071,0.0581506694291,0.118947716629,0.364802271128
pair0254,wc2JMjhGNzB_12757e972ea64bbfbeb14f7cf5ccaf8b,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,False,177.549582853,60.9148673651,0.337687790394,1.04255712032,0.264687567949,3.93882155418,False,False,False,False,True,53926,0.00932759707748,0.0499758928903,0.109594629678,0.427048906684,51016,0.00833071977419,0.0449074800063,0.0907950446919,0.461903885007
pair0255,wc2JMjhGNzB_1aff3784945741cb892fe1f389a90383,wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573,wc2JMjhGNzB,False,169.601000201,56.5665531376,0.314853817225,0.56469398737,0.660086989403,0.855484187603,False,False,False,False,True,33371,0.0141739833988,0.0715891043121,0.129034191364,0.342310577631,31732,0.0148115467036,0.0747195260305,0.133366948191,0.341993704438
pair0256,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,False,169.52235082,80.718501322,0.347972899675,1.38745248318,0.52037769556,2.66624116898,False,False,False,False,True,51897,0.0216004778696,0.0920477098869,0.163708884907,0.419373482466,46668,0.0229493443044,0.0973686466101,0.171852232793,0.475180342793
pair0257,wc2JMjhGNzB_25dffb87de434b119296fc0a02ede607,wc2JMjhGNzB_40ea4145b9e946aab5d56de3ce179c8e,wc2JMjhGNzB,True,154.305297094,26.5041519231,0.31887114048,1.12014019489,1.31638002396,0.850924611092,False,False,False,False,True,34317,0.0410583675729,0.181338695107,0.389894221523,0.148003205657,32948,0.0427643559548,0.188873376229,0.406094451864,0.138216294348
pair0258,wc2JMjhGNzB_2880c0784aa0462a8070b30416752de6,wc2JMjhGNzB_e7d38d204e374f6b8300c5a559a768e9,wc2JMjhGNzB,False,157.082047598,57.7334143878,0.244520068169,0.456870943308,0.0677653327584,6.74195671082,False,False,False,False,True,25851,0.034118602762,0.139569068895,0.222041700514,0.348040401936,22347,0.0350382601692,0.140153040677,0.206112677317,0.37627145648
pair0259,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB_72cf693eb66c4a8a8062080763f50a09,wc2JMjhGNzB,False,116.714877885,53.6310762734,0.275477588177,0.673824965954,0.935005247593,0.720664381981,False,False,False,False,True,44172,0.0182015756588,0.147265235896,0.346712849769,0.141710691154,41770,0.0189370361503,0.146420876227,0.347186976299,0.140578426421
pair0260,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,False,171.983158169,93.7303948774,0.338032126427,0.620031416416,0.460995495319,1.34498369694,False,False,False,False,True,37833,0.0271984775196,0.121851293844,0.194856342347,0.381290823221,36247,0.0272298397109,0.117444202279,0.190277816095,0.393416911364
pair0261,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,wc2JMjhGNzB_6dca116f3be44ac89eb68038d832957b,wc2JMjhGNzB,True,179.579595136,64.6647691777,0.244267493486,0.74872481823,1.17073619366,0.639533340931,False,False,False,False,True,46558,0.0362558529146,0.154817646806,0.292323553417,0.165417045355,44302,0.0380569725972,0.162227438942,0.304546070155,0.157845892012
pair0262,wc2JMjhGNzB_3a035012369c4eb58295238d946fbc66,wc2JMjhGNzB_52ed6a0219e84a0bb6db8037ae700366,wc2JMjhGNzB,False,101.438971357,30.1550029215,0.382769703865,0.865327894688,0.757348656654,1.14257538319,False,False,False,False,True,36782,0.0308302974281,0.179680278397,0.342885106846,0.170426353812,34264,0.0321912211067,0.189090590707,0.359998832594,0.158913716674
pair0263,wc2JMjhGNzB_40ea4145b9e946aab5d56de3ce179c8e,wc2JMjhGNzB_48a93a3b61354385b30974c248c11ef2,wc2JMjhGNzB,True,115.12354868,28.8555567331,0.443186342716,1.00530266762,0.777264654636,1.29338526726,False,False,False,False,True,44474,0.0450375500292,0.248752079867,0.489476997796,0.103111218661,42136,0.0461125878109,0.253749762673,0.490981583444,0.102719265968
pair0264,wc2JMjhGNzB_479b5e13d201492086bb3b69be5b124d,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,True,103.664238884,22.9756067295,0.225495010614,0.439406275749,0.693020522594,0.634045124054,False,False,False,False,True,41093,0.0357968510452,0.223931083153,0.423162095734,0.140128031373,39912,0.0368560833834,0.230281619563,0.431273802365,0.135360129178
pair0265,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB_aeb3199e10354e45a4884bb185c03257,wc2JMjhGNzB,True,92.4301979141,44.9154310433,0.406607687473,1.06490921974,1.15411663055,0.922705054283,False,False,False,False,True,45471,0.0579490224539,0.243979679356,0.395130962592,0.161045178771,41774,0.0621439172691,0.260520898166,0.418633599847,0.144683465362
pair0266,wc2JMjhGNzB_48a93a3b61354385b30974c248c11ef2,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,True,60.6228644448,24.6726798441,0.408594548702,0.996977746487,0.987027466297,1.01008105278,False,False,False,False,True,45240,0.0424403183024,0.273032714412,0.443368700265,0.128520645201,42951,0.0438406556308,0.279038904798,0.442015319783,0.12860429287
