schema_version,rule_version,source_artifact,source_sha256,dependency_bundle_id,dependency_bundle_json,stage,pool,condition,validity_status,interpretation_allowed,base_task_id,building_id,geometry_context_schema_version,geometry_context_provenance,task_id,worker_id,canonical_annotation_id,held_out_valid,peer_count_excluding_self,valid_k,loo_boundary_median,loo_wallwall_median,q_boundary_median,q_wallwall_median,loo_boundary_values_json,loo_wallwall_values_json,q_LOO_tu,q_LOO_primary,q_LOO_tie_min,q_LOO_tie_max,q_LOO_tie_mean,tie_sensitivity_only,loo_consensus_status,task_consensus_status,task_crowd_structure_status,worker_excluded_largest_cluster_support,worker_excluded_second_cluster_support,worker_excluded_unique_dominant_cluster,worker_excluded_structure_status,medoid_tie_sensitive,loo_medoid_analysis_eligible,primary_loo_eligible,sensitivity_loo_eligible,loo_consensus_annotation_id,loo_consensus_worker_id,loo_consensus_geometry_sha256,loo_largest_cluster_support,loo_maximum_cluster_count,tied_medoid_count,held_out_tied_medoid_iou_min,held_out_tied_medoid_iou_max,held_out_tied_medoid_iou_range,legacy_alias,legacy_role,formal_use_allowed,annotation_id,canonical_eligible,assignment_provenance,outside_assignment_disposition_applied,outside_assignment_process_override,formal_assignment_eligible,process_eligible,process_exclusion_reason,independence_eligible,independence_exclusion_reason,scope_eligible,scope_exclusion_reason,gt_reference_eligible,gt_reference_exclusion_reason,peer_reference_eligible,structural_attribution_eligible,geometry_structurally_computable,gt_score_computable,scope_reference_eligible,scope_reference_exclusion_reason,gt_primary_analysis_eligible,gt_primary_analysis_exclusion_reason,peer_analysis_eligible,peer_analysis_exclusion_reason,loo_medoid_analysis_exclusion_reason,strict_loo_analysis_eligible,strict_loo_analysis_exclusion_reason,time_analysis_eligible,semi_correction_analysis_eligible,predictive_validity_analysis_eligible,routing_feature_analysis_eligible,structural_opportunity_eligible,structural_opportunity_exclusion_reason
paper_a_vfinal_sidecar_v1,geometry_peer_rule_v2,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,sensitivity_only,true,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,,,518,17,6e92af5ad7667f224740,True,21,22,0.9761905671129107,0.9783846983439651,0.9761905671129107,0.9783846983439651,"[0.9883081729486662, 0.9678291429776076, 0.9303412562780478, 0.9761905671129107, 0.9748986506274009, 0.9779120350268549, 0.9654164670092511, 0.9713539340877041, 0.9841483255136241, 0.9678793391863383, 0.9767491980443346, 0.9839024374450522, 0.9189266374011692, 0.9697692974402905, 0.9865344504250234, 0.9241239176003524, 0.9924402731142866, 0.9897119811199594, 0.9897119811199594, 0.9243109533974929, 0.9924451895783365]","[0.9833011796632698, 0.9864478633940761, 0.9606268256714217, 0.9874688713103348, 0.9645445724761645, 0.9820699655877676, 0.9602751480142291, 0.9424458311788755, 0.9612650618983268, 0.950159030279869, 0.980154227193701, 0.9769719962681127, 0.9605394659072591, 0.9875529770428214, 0.9783846983439651, 0.9601336217514149, 0.9955352411234764, 0.9947393413921735, 0.9947393413921735, 0.9601575921801715, 0.9941925964028829]",0.7210882923050499,0.7210882923050499,0.7210882923050499,0.7210882923050499,0.7210882923050499,False,evaluable,supported_multimodal,supported_multimodal,4,4,True,supported_multimodal,False,False,False,True,efabbdc5b8f3c34605b1,13,df31fc8a7fcf4a32cef5698610e8338cae1b0ba25c506af329d25672b088caa6,4,1,1,0.7210882923050499,0.7210882923050499,0.0,,strict_sensitivity,False,6193,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,task_crowd_structure_not_primary,False,loo_consensus_not_primary,False,False,True,True,True,
paper_a_vfinal_sidecar_v1,geometry_peer_rule_v2,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,sensitivity_only,true,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,,,518,18,b73663d4e6304415c7df,True,21,22,0.9795045456626648,0.9793802466201523,0.9795045456626648,0.9793802466201523,"[0.9877065194847906, 0.9721173280699809, 0.9339152432317577, 0.9795045456626648, 0.9800023386283977, 0.9799022081019937, 0.9718749227078952, 0.9751215114296594, 0.9839363524410906, 0.9738856319857845, 0.9796633932202915, 0.9796003330624925, 0.9249124292665746, 0.9750174900645784, 0.9781515256692335, 0.9301097094657579, 0.9939724097044511, 0.9897119811199594, 1.0, 0.9302967452628983, 0.9929555541461212]","[0.9849193492488711, 0.9867453164222588, 0.9617819486059647, 0.986334757817793, 0.9635475304615915, 0.9824966169198537, 0.9599948233831167, 0.9387552662595093, 0.9602477234283432, 0.9484887830852711, 0.9830473320622172, 0.9787493876731898, 0.9621460761796409, 0.9883036117795856, 0.9793802466201523, 0.9617402320237968, 0.995769289160977, 0.9947393413921735, 1.0, 0.9617642024525533, 0.9944599708343308]",0.743389911211943,0.743389911211943,0.743389911211943,0.743389911211943,0.743389911211943,False,evaluable,supported_multimodal,supported_multimodal,4,4,True,supported_multimodal,False,False,False,True,efabbdc5b8f3c34605b1,13,df31fc8a7fcf4a32cef5698610e8338cae1b0ba25c506af329d25672b088caa6,4,1,1,0.743389911211943,0.743389911211943,0.0,,strict_sensitivity,False,6527,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,task_crowd_structure_not_primary,False,loo_consensus_not_primary,False,False,True,True,True,
paper_a_vfinal_sidecar_v1,geometry_peer_rule_v2,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,sensitivity_only,true,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,,,518,2,4aa250b1a35849403e62,True,21,22,0.9795045456626648,0.9793802466201523,0.9795045456626648,0.9793802466201523,"[0.9877065194847906, 0.9721173280699809, 0.9339152432317577, 0.9795045456626648, 0.9800023386283977, 0.9799022081019937, 0.9718749227078952, 0.9751215114296594, 0.9839363524410906, 0.9738856319857845, 0.9796633932202915, 0.9796003330624925, 0.9249124292665746, 0.9750174900645784, 0.9781515256692335, 0.9301097094657579, 0.9939724097044511, 0.9897119811199594, 1.0, 0.9302967452628983, 0.9929555541461212]","[0.9849193492488711, 0.9867453164222588, 0.9617819486059647, 0.986334757817793, 0.9635475304615915, 0.9824966169198537, 0.9599948233831167, 0.9387552662595093, 0.9602477234283432, 0.9484887830852711, 0.9830473320622172, 0.9787493876731898, 0.9621460761796409, 0.9883036117795856, 0.9793802466201523, 0.9617402320237968, 0.995769289160977, 0.9947393413921735, 1.0, 0.9617642024525533, 0.9944599708343308]",0.743389911211943,0.743389911211943,0.743389911211943,0.743389911211943,0.743389911211943,False,evaluable,supported_multimodal,supported_multimodal,4,4,True,supported_multimodal,False,False,False,True,efabbdc5b8f3c34605b1,13,df31fc8a7fcf4a32cef5698610e8338cae1b0ba25c506af329d25672b088caa6,4,1,1,0.743389911211943,0.743389911211943,0.0,,strict_sensitivity,False,4848,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,task_crowd_structure_not_primary,False,loo_consensus_not_primary,False,False,True,True,True,
paper_a_vfinal_sidecar_v1,geometry_peer_rule_v2,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,sensitivity_only,true,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,,,518,6,e21b795c3082b91b04f7,True,21,22,0.9302967452628983,0.9599799574933974,0.9302967452628983,0.9599799574933974,"[0.9251181075865532, 0.9351242989742203, 0.9908609839987391, 0.9394756651269233, 0.9359008219671103, 0.9363136843738628, 0.9294249682735102, 0.9118636742267504, 0.9169550311993915, 0.9339867266840292, 0.94232684618878, 0.9159519574683542, 0.9945651359602568, 0.9338204199061721, 0.9144516806617842, 0.9998129638148852, 0.9262867595521274, 0.9243109533974929, 0.9302967452628983, 0.9302967452628983, 0.9261638289335352]","[0.9514178398289969, 0.9648375200214213, 0.9949433990195045, 0.9608401207456743, 0.9263743443153928, 0.9468858368844879, 0.9286397683740951, 0.8922556696190805, 0.9170381512946455, 0.9359038468491303, 0.9551904996231952, 0.9537911838045301, 0.9994908350305498, 0.9654270872347049, 0.9524178756382277, 0.9999680394283246, 0.9599799574933974, 0.9601575921801715, 0.9617642024525533, 0.9617642024525533, 0.9625466299251128]",0.7439029944609304,0.7439029944609304,0.7439029944609304,0.7439029944609304,0.7439029944609304,False,evaluable,supported_multimodal,supported_multimodal,5,4,True,supported_multimodal,False,False,False,True,4aa250b1a35849403e62,2,6506418a9db9e239386793c1de357ef5e20b2d1c6adf7699a2bb070832457540,5,1,1,0.7439029944609304,0.7439029944609304,0.0,,strict_sensitivity,False,6254,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,task_crowd_structure_not_primary,False,loo_consensus_not_primary,False,False,True,True,True,
paper_a_vfinal_sidecar_v1,geometry_peer_rule_v2,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,sensitivity_only,true,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,,,518,8,a9ffc64727b849e97700,True,21,22,0.9758701943554082,0.9786128172411734,0.9758701943554082,0.9786128172411734,"[0.9869893943151876, 0.9682937785035262, 0.9336025813789219, 0.9774413157775489, 0.9758701943554082, 0.9802348688681356, 0.968782253702785, 0.9728156725583541, 0.9835688001941849, 0.9702607660125433, 0.9757707442501528, 0.9821551175721461, 0.9207974820438228, 0.9720839335409386, 0.9833311141309484, 0.9259827651707525, 0.9927360084611087, 0.9924451895783365, 0.9929555541461212, 0.9929555541461212, 0.9261638289335352]","[0.9823736864336756, 0.9900378848057287, 0.964232694042101, 0.990485445935493, 0.9642748975797992, 0.9849206460472668, 0.9608137506982466, 0.9411628313169732, 0.958317610526183, 0.9492378496233628, 0.9812526749548263, 0.9781598689709663, 0.9624404002474948, 0.9905437702999815, 0.9786128172411734, 0.9625226594963562, 0.9931563325678715, 0.9941925964028829, 0.9944599708343308, 0.9944599708343308, 0.9625466299251128]",0.7280793941049947,0.7280793941049947,0.7280793941049947,0.7280793941049947,0.7280793941049947,False,evaluable,supported_multimodal,supported_multimodal,4,4,True,supported_multimodal,False,False,False,True,efabbdc5b8f3c34605b1,13,df31fc8a7fcf4a32cef5698610e8338cae1b0ba25c506af329d25672b088caa6,4,1,1,0.7280793941049947,0.7280793941049947,0.0,,strict_sensitivity,False,6110,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,task_crowd_structure_not_primary,False,loo_consensus_not_primary,False,False,True,True,True,
paper_a_vfinal_sidecar_v1,geometry_peer_rule_v2,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,,,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,34,6c0f921d12fdfaa633d5,True,4,5,0.9728811756105131,0.9572788862420152,0.9728811756105131,0.9572788862420152,"[0.9890339249205194, 0.9712617221033585, 0.9706548539150944, 0.9745006291176678]","[0.9552222935523772, 0.9578772922939175, 0.95740912749991, 0.9571486449841204]",0.765773955201268,0.765773955201268,0.765773955201268,0.765773955201268,0.765773955201268,False,evaluable,dominant_with_dissent,dominant_with_dissent,3,1,True,dominant_with_dissent,False,True,True,False,793fbf24fd55bb3641aa,10,cd11aa795f5b170748c8eed67411c87f1a2fb8b17e1146c0348e343b986d8fd7,3,1,1,0.765773955201268,0.765773955201268,0.0,,strict_sensitivity,False,6557,True,authorized_replacement_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,,True,,False,False,True,True,True,
paper_a_vfinal_sidecar_v1,geometry_peer_rule_v2,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,,,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,35,20ff4e6c277a22cf5399,True,4,5,0.9690754459553119,0.9214057677493974,0.9690754459553119,0.9214057677493974,"[0.9890339249205194, 0.9673888575626897, 0.9676506362016297, 0.9705002557089941]","[0.9552222935523772, 0.9206679774076707, 0.9216043069956856, 0.9212072285031091]",0.7490667468518749,0.7490667468518749,0.7490667468518749,0.7490667468518749,0.7490667468518749,False,evaluable,dominant_with_dissent,dominant_with_dissent,3,1,True,dominant_with_dissent,False,True,True,False,793fbf24fd55bb3641aa,10,cd11aa795f5b170748c8eed67411c87f1a2fb8b17e1146c0348e343b986d8fd7,3,1,1,0.7490667468518749,0.7490667468518749,0.0,,strict_sensitivity,False,5956,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,,True,,False,False,True,True,True,
paper_a_vfinal_sidecar_v1,geometry_peer_rule_v2,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,,,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,10,793fbf24fd55bb3641aa,True,4,5,0.9838523866476465,0.9783630060911876,0.9838523866476465,0.9783630060911876,"[0.9712617221033585, 0.9673888575626897, 0.9993688959074067, 0.9964430511919347]","[0.9578772922939175, 0.9206679774076707, 0.9990636704119851, 0.9988487198884577]",0.9940416004622273,0.9940416004622273,0.9940416004622273,0.9940416004622273,0.9940416004622273,False,evaluable,dominant_with_dissent,dominant_with_dissent,2,1,True,dominant_with_dissent,False,True,True,False,20512095d53578cdb0d8,13,9587c365bd013cf3491e45126f77dedfc198e8e93d9b936550755ec57a9f7ac7,2,1,1,0.9940416004622273,0.9940416004622273,0.0,,strict_sensitivity,False,6173,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,,True,,False,False,True,True,True,
paper_a_vfinal_sidecar_v1,geometry_peer_rule_v2,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,,,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,13,20512095d53578cdb0d8,True,4,5,0.9832334005072179,0.9776607589001765,0.9832334005072179,0.9776607589001765,"[0.9706548539150944, 0.9676506362016297, 0.9993688959074067, 0.9958119470993414]","[0.95740912749991, 0.9216043069956856, 0.9990636704119851, 0.9979123903004428]",0.9603527808119013,0.9603527808119013,0.9603527808119013,0.9603527808119013,0.9603527808119013,False,evaluable,dominant_with_dissent,dominant_with_dissent,2,1,True,dominant_with_dissent,False,True,True,False,ab0fd432ae8aa26071ae,18,b5359e19f13e10317328ac7ab1eae6fdfe85126d1cd90df5940a988cb780ee22,2,1,1,0.9603527808119013,0.9603527808119013,0.0,,strict_sensitivity,False,6228,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,,True,,False,False,True,True,True,
paper_a_vfinal_sidecar_v1,geometry_peer_rule_v2,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,,,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,18,ab0fd432ae8aa26071ae,True,4,5,0.9851562881085045,0.9775305176422816,0.9851562881085045,0.9775305176422816,"[0.9745006291176678, 0.9705002557089941, 0.9964430511919347, 0.9958119470993414]","[0.9571486449841204, 0.9212072285031091, 0.9988487198884577, 0.9979123903004428]",0.9603527808119013,0.9603527808119013,0.9603527808119013,0.9603527808119013,0.9603527808119013,False,evaluable,dominant_with_dissent,dominant_with_dissent,2,1,True,dominant_with_dissent,False,True,True,False,20512095d53578cdb0d8,13,9587c365bd013cf3491e45126f77dedfc198e8e93d9b936550755ec57a9f7ac7,2,1,1,0.9603527808119013,0.9603527808119013,0.0,,strict_sensitivity,False,6548,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,,True,,False,False,True,True,True,
paper_a_vfinal_sidecar_v1,geometry_peer_rule_v2,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,,,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,34,be774848762988355a0c,True,4,5,0.995516114853775,0.9951682731383316,0.995516114853775,0.9951682731383316,"[0.9955012757375867, 0.9955309539699632, 0.9961506758136184, 0.9955012757375867]","[0.9951682731383316, 0.9944830183201401, 0.9957634280512541, 0.9951682731383316]",0.979893139559735,0.979893139559735,0.979893139559735,0.979893139559735,0.979893139559735,False,evaluable,unimodal,unimodal,4,0,True,unimodal,False,True,True,False,0a211ea2c0df77e9f508,10,b52787be150053e0f4ae6156127a1a200027319c24da575a97421eb454daafcd,4,1,1,0.979893139559735,0.979893139559735,0.0,,strict_sensitivity,False,6559,True,authorized_replacement_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,,True,,False,False,True,True,True,
paper_a_vfinal_sidecar_v1,geometry_peer_rule_v2,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,,,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,10,0a211ea2c0df77e9f508,True,4,5,0.9947930579798515,0.9980565209438448,0.9947930579798515,0.9980565209438448,"[0.9955012757375867, 0.9932528670570201, 0.9940848402221163, 1.0]","[0.9951682731383316, 0.9983766233766234, 0.9977364185110663, 1.0]",0.9739276238989706,0.9739276238989706,0.9739276238989706,0.9739276238989706,0.9739276238989706,False,evaluable,unimodal,unimodal,4,0,True,unimodal,False,True,True,False,4543d3cbfe2301eb05f6,18,c67aaeb22482e774f61b46095f43d36d10fc68dd6464fb60ad6215643eec2e9a,4,1,1,0.9739276238989706,0.9739276238989706,0.0,,strict_sensitivity,False,6175,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,,True,,False,False,True,True,True,
paper_a_vfinal_sidecar_v1,geometry_peer_rule_v2,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,,,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,13,a667f2faafe82e46c3bb,True,4,5,0.9943919105134916,0.9983766233766234,0.9943919105134916,0.9983766233766234,"[0.9955309539699632, 0.9932528670570201, 0.9982533186699193, 0.9932528670570201]","[0.9944830183201401, 0.9983766233766234, 0.998719590268886, 0.9983766233766234]",0.970355956456222,0.970355956456222,0.970355956456222,0.970355956456222,0.970355956456222,False,evaluable,unimodal,unimodal,4,0,True,unimodal,False,True,True,False,0a211ea2c0df77e9f508,10,b52787be150053e0f4ae6156127a1a200027319c24da575a97421eb454daafcd,4,1,1,0.970355956456222,0.970355956456222,0.0,,strict_sensitivity,False,6230,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,,True,,False,False,True,True,True,
