cohort,image_id,config,h,last_k,old_possible,old_guaranteed,old_status,support_separated_possible,support_separated_guaranteed,support_separated_status,status_changed,possible_changed,interpretation
with_workers,2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f,ospa30_t6,1,2,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,ospa30_t6,1,4,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,q_0.950,1,4,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,ospa30_t6,1,24,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,ospa30_t6,5,20,5,5,identified,5,5,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,q_0.950,1,24,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,q_0.950,5,20,5,5,identified,5,5,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,ospa30_t6,1,4,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,q_0.950,1,4,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,ospa30_t6,1,4,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,q_0.950,1,4,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,ospa30_t6,1,4,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,q_0.950,1,4,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,ospa30_t6,1,4,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,q_0.950,1,4,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,ospa30_t6,1,25,16,16,identified,16,16,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,ospa30_t6,5,21,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,q_0.950,1,25,17,,upper_unknown,17,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,q_0.950,5,21,19,,upper_unknown,19,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,ospa30_t6,1,4,4,4,identified,4,4,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,q_0.950,1,4,4,4,identified,4,4,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,ospa30_t6,1,5,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,ospa30_t6,5,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,q_0.950,1,5,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,q_0.950,5,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,ospa30_t6,1,24,1,,upper_unknown,2,,upper_unknown,False,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,ospa30_t6,5,20,5,,upper_unknown,5,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,q_0.950,1,24,1,,upper_unknown,2,,upper_unknown,False,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,q_0.950,5,20,1,,upper_unknown,2,,upper_unknown,False,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,ospa30_t6,1,5,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,ospa30_t6,5,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,q_0.950,1,5,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,q_0.950,5,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,ospa30_t6,1,5,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,ospa30_t6,5,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,q_0.950,1,5,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,q_0.950,5,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,ospa30_t6,1,5,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,ospa30_t6,5,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,q_0.950,1,5,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,q_0.950,5,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,ospa30_t6,1,24,9,9,identified,9,9,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,ospa30_t6,5,20,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,q_0.950,1,24,8,,upper_unknown,8,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,q_0.950,5,20,14,,upper_unknown,14,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,ospa30_t6,1,3,3,3,identified,3,3,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,q_0.950,1,3,3,3,identified,3,3,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,ospa30_t6,1,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,q_0.950,1,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,ospa30_t6,1,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,q_0.950,1,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,ospa30_t6,1,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,q_0.950,1,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,ospa30_t6,1,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,q_0.950,1,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,ospa30_t6,1,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,q_0.950,1,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,ospa30_t6,1,2,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,q_0.950,1,2,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,ospa30_t6,1,2,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,q_0.950,1,2,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,ospa30_t6,1,5,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,ospa30_t6,5,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,q_0.950,1,5,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,q_0.950,5,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,ospa30_t6,1,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,q_0.950,1,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,ospa30_t6,1,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,q_0.950,1,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,ospa30_t6,1,3,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,q_0.950,1,3,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,ospa30_t6,1,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,q_0.950,1,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,ospa30_t6,1,3,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,q_0.950,1,3,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,ospa30_t6,1,3,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,q_0.950,1,3,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,ospa30_t6,1,2,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,q_0.950,1,2,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,ospa30_t6,1,5,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,ospa30_t6,5,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,q_0.950,1,5,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,q_0.950,5,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,ospa30_t6,1,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,q_0.950,1,1,1,,upper_unknown,1,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,ospa30_t6,1,2,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,q_0.950,1,2,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,ospa30_t6,1,4,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,q_0.950,1,4,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,ospa30_t6,1,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,q_0.950,1,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,ospa30_t6,1,19,18,18,identified,18,18,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,ospa30_t6,5,15,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
