design,feature,baseline,algorithm,n_images,n_buildings,rps_mean,brier_mean,accuracy,balanced_accuracy,macro_f1,building_macro_rps,simple_recall,medium_recall,hard_recall,simple_n,medium_n,hard_n
within_main,dinov3__block3__panorama_local16,coarse,knn,106,13,0.110164478251,0.422735150971,0.745283018868,0.765700182512,0.743219655299,0.102535654124,0.836734693878,0.585365853659,0.875,49,41,16
within_main,dinov3__block3__panorama_local16,coarse,ridge,106,13,0.100377873065,0.383602272405,0.783018867925,0.818317570931,0.779981058798,0.0878979790376,0.918367346939,0.536585365854,1,49,41,16
within_main,dinov3__block3__panorama_local16,global,knn,106,13,0.110217442726,0.423109957349,0.745283018868,0.765700182512,0.743219655299,0.102423065291,0.836734693878,0.585365853659,0.875,49,41,16
within_main,dinov3__block3__panorama_local16,global,ridge,106,13,0.10038284111,0.38377159836,0.783018867925,0.818317570931,0.779981058798,0.0877916121251,0.918367346939,0.536585365854,1,49,41,16
within_main,dinov3__block3__panorama_local16,main,knn,106,13,0.110217442726,0.423109957349,0.745283018868,0.765700182512,0.743219655299,0.102423065291,0.836734693878,0.585365853659,0.875,49,41,16
within_main,dinov3__block3__panorama_local16,main,ridge,106,13,0.10038284111,0.38377159836,0.783018867925,0.818317570931,0.779981058798,0.0877916121251,0.918367346939,0.536585365854,1,49,41,16
within_main,dinov3__block3__panorama_mean,coarse,knn,106,13,0.0991650081682,0.378876390008,0.764150943396,0.776650904264,0.752193477508,0.0878517858449,0.918367346939,0.536585365854,0.875,49,41,16
within_main,dinov3__block3__panorama_mean,coarse,ridge,106,13,0.0944663055509,0.36006824963,0.754716981132,0.754490210718,0.734846966309,0.0831477013122,0.938775510204,0.512195121951,0.8125,49,41,16
within_main,dinov3__block3__panorama_mean,global,knn,106,13,0.0992111597075,0.37908492716,0.764150943396,0.776650904264,0.752193477508,0.0877063076709,0.918367346939,0.536585365854,0.875,49,41,16
within_main,dinov3__block3__panorama_mean,global,ridge,106,13,0.0929595059092,0.35407824502,0.754716981132,0.754490210718,0.734846966309,0.0823069164492,0.938775510204,0.512195121951,0.8125,49,41,16
within_main,dinov3__block3__panorama_mean,main,knn,106,13,0.0992111597075,0.37908492716,0.764150943396,0.776650904264,0.752193477508,0.0877063076709,0.918367346939,0.536585365854,0.875,49,41,16
within_main,dinov3__block3__panorama_mean,main,ridge,106,13,0.0929595059092,0.35407824502,0.754716981132,0.754490210718,0.734846966309,0.0823069164492,0.938775510204,0.512195121951,0.8125,49,41,16
within_main,dinov3__block6__faces_concat,coarse,knn,106,13,0.131788130533,0.509249614934,0.707547169811,0.737161937946,0.719134199134,0.118458738901,0.775510204082,0.560975609756,0.875,49,41,16
within_main,dinov3__block6__faces_concat,coarse,ridge,106,13,0.107230086522,0.411101470723,0.735849056604,0.740884768542,0.7217623498,0.101939407072,0.897959183673,0.512195121951,0.8125,49,41,16
within_main,dinov3__block6__faces_concat,global,knn,106,13,0.131684874844,0.508979680787,0.707547169811,0.737161937946,0.719134199134,0.118320228647,0.775510204082,0.560975609756,0.875,49,41,16
within_main,dinov3__block6__faces_concat,global,ridge,106,13,0.107164831984,0.410899512836,0.735849056604,0.740884768542,0.7217623498,0.101733541079,0.897959183673,0.512195121951,0.8125,49,41,16
within_main,dinov3__block6__faces_concat,main,knn,106,13,0.131684874844,0.508979680787,0.707547169811,0.737161937946,0.719134199134,0.118320228647,0.775510204082,0.560975609756,0.875,49,41,16
within_main,dinov3__block6__faces_concat,main,ridge,106,13,0.107164831984,0.410899512836,0.735849056604,0.740884768542,0.7217623498,0.101733541079,0.897959183673,0.512195121951,0.8125,49,41,16
within_main,dinov3__block6__faces_global,coarse,knn,106,13,0.111807294844,0.429326394542,0.745283018868,0.791106686577,0.752646692624,0.0955775049618,0.836734693878,0.536585365854,1,49,41,16
within_main,dinov3__block6__faces_global,coarse,ridge,106,13,0.0955589769475,0.364383659399,0.77358490566,0.755392400863,0.746398805222,0.0880989035493,0.979591836735,0.536585365854,0.75,49,41,16
within_main,dinov3__block6__faces_global,global,knn,106,13,0.111705832622,0.429063633911,0.745283018868,0.791106686577,0.752646692624,0.0954419194445,0.836734693878,0.536585365854,1,49,41,16
within_main,dinov3__block6__faces_global,global,ridge,106,13,0.0955620185715,0.364488293586,0.77358490566,0.755392400863,0.746398805222,0.0881485759433,0.979591836735,0.536585365854,0.75,49,41,16
within_main,dinov3__block6__faces_global,main,knn,106,13,0.111705832622,0.429063633911,0.745283018868,0.791106686577,0.752646692624,0.0954419194445,0.836734693878,0.536585365854,1,49,41,16
within_main,dinov3__block6__faces_global,main,ridge,106,13,0.0955620185715,0.364488293586,0.77358490566,0.755392400863,0.746398805222,0.0881485759433,0.979591836735,0.536585365854,0.75,49,41,16
within_main,dinov3__block6__faces_local16,coarse,knn,106,13,0.104751202657,0.401082102422,0.77358490566,0.812842210055,0.775390399075,0.0952359686222,0.877551020408,0.560975609756,1,49,41,16
within_main,dinov3__block6__faces_local16,coarse,ridge,106,13,0.100948225659,0.385898698064,0.792452830189,0.823792931807,0.784300239234,0.0936921646752,0.959183673469,0.512195121951,1,49,41,16
within_main,dinov3__block6__faces_local16,global,knn,106,13,0.104640913209,0.400803892108,0.77358490566,0.812842210055,0.775390399075,0.09509010114,0.877551020408,0.560975609756,1,49,41,16
within_main,dinov3__block6__faces_local16,global,ridge,106,13,0.100946925772,0.3860279283,0.792452830189,0.823792931807,0.784300239234,0.0936052877445,0.959183673469,0.512195121951,1,49,41,16
within_main,dinov3__block6__faces_local16,main,knn,106,13,0.104640913209,0.400803892108,0.77358490566,0.812842210055,0.775390399075,0.09509010114,0.877551020408,0.560975609756,1,49,41,16
within_main,dinov3__block6__faces_local16,main,ridge,106,13,0.100946925772,0.3860279283,0.792452830189,0.823792931807,0.784300239234,0.0936052877445,0.959183673469,0.512195121951,1,49,41,16
within_main,dinov3__block6__faces_local96,coarse,knn,106,13,0.109297173529,0.419226218246,0.764150943396,0.776650904264,0.757004830918,0.106132568683,0.918367346939,0.536585365854,0.875,49,41,16
within_main,dinov3__block6__faces_local96,coarse,ridge,106,13,0.0995087139502,0.380150012385,0.801886792453,0.830595652895,0.791212264896,0.0926727359865,0.979591836735,0.512195121951,1,49,41,16
within_main,dinov3__block6__faces_local96,global,knn,106,13,0.109169229309,0.418917108711,0.764150943396,0.776650904264,0.757004830918,0.105966136125,0.918367346939,0.536585365854,0.875,49,41,16
within_main,dinov3__block6__faces_local96,global,ridge,106,13,0.0994371672843,0.379988872565,0.801886792453,0.830595652895,0.791212264896,0.0924848606086,0.979591836735,0.512195121951,1,49,41,16
within_main,dinov3__block6__faces_local96,main,knn,106,13,0.109169229309,0.418917108711,0.764150943396,0.776650904264,0.757004830918,0.105966136125,0.918367346939,0.536585365854,0.875,49,41,16
within_main,dinov3__block6__faces_local96,main,ridge,106,13,0.0994371672843,0.379988872565,0.801886792453,0.830595652895,0.791212264896,0.0924848606086,0.979591836735,0.512195121951,1,49,41,16
within_main,dinov3__block6__panorama_global,coarse,knn,106,13,0.1215626962,0.468526204644,0.745283018868,0.761718101875,0.736301112165,0.104547017364,0.897959183673,0.512195121951,0.875,49,41,16
within_main,dinov3__block6__panorama_global,coarse,ridge,106,13,0.106260836784,0.407175159329,0.754716981132,0.768520822963,0.742919389978,0.0967504269926,0.918367346939,0.512195121951,0.875,49,41,16
within_main,dinov3__block6__panorama_global,global,knn,106,13,0.122376677737,0.471746990473,0.745283018868,0.761718101875,0.736301112165,0.105076199684,0.897959183673,0.512195121951,0.875,49,41,16
within_main,dinov3__block6__panorama_global,global,ridge,106,13,0.106235199346,0.407181001059,0.754716981132,0.768520822963,0.742919389978,0.0965860622705,0.918367346939,0.512195121951,0.875,49,41,16
within_main,dinov3__block6__panorama_global,main,knn,106,13,0.122376677737,0.471746990473,0.745283018868,0.761718101875,0.736301112165,0.105076199684,0.897959183673,0.512195121951,0.875,49,41,16
within_main,dinov3__block6__panorama_global,main,ridge,106,13,0.106235199346,0.407181001059,0.754716981132,0.768520822963,0.742919389978,0.0965860622705,0.918367346939,0.512195121951,0.875,49,41,16
within_main,dinov3__block6__panorama_local16,coarse,knn,106,13,0.109165852328,0.418760531397,0.764150943396,0.763947652232,0.751238233875,0.105604365659,0.918367346939,0.560975609756,0.8125,49,41,16
within_main,dinov3__block6__panorama_local16,coarse,ridge,106,13,0.100493017354,0.384138003954,0.792452830189,0.809762319562,0.777308558559,0.0917014017089,0.979591836735,0.512195121951,0.9375,49,41,16
within_main,dinov3__block6__panorama_local16,global,knn,106,13,0.109064390106,0.418497770766,0.764150943396,0.763947652232,0.751238233875,0.105468780142,0.918367346939,0.560975609756,0.8125,49,41,16
within_main,dinov3__block6__panorama_local16,global,ridge,106,13,0.100476861039,0.384147659364,0.792452830189,0.809762319562,0.777308558559,0.091603917915,0.979591836735,0.512195121951,0.9375,49,41,16
within_main,dinov3__block6__panorama_local16,main,knn,106,13,0.109064390106,0.418497770766,0.764150943396,0.763947652232,0.751238233875,0.105468780142,0.918367346939,0.560975609756,0.8125,49,41,16
within_main,dinov3__block6__panorama_local16,main,ridge,106,13,0.100476861039,0.384147659364,0.792452830189,0.809762319562,0.777308558559,0.091603917915,0.979591836735,0.512195121951,0.9375,49,41,16
within_main,dinov3__block6__panorama_mean,coarse,knn,106,13,0.11906081872,0.458400052095,0.764150943396,0.775323544052,0.749560048889,0.100677784573,0.938775510204,0.512195121951,0.875,49,41,16
within_main,dinov3__block6__panorama_mean,coarse,ridge,106,13,0.111627898742,0.428601787963,0.72641509434,0.721378795421,0.713777736006,0.101939358362,0.877551020408,0.536585365854,0.75,49,41,16
within_main,dinov3__block6__panorama_mean,global,knn,106,13,0.119064313502,0.458497541081,0.764150943396,0.775323544052,0.749560048889,0.100697703923,0.938775510204,0.512195121951,0.875,49,41,16
within_main,dinov3__block6__panorama_mean,global,ridge,106,13,0.111709974952,0.429080071131,0.72641509434,0.721378795421,0.713777736006,0.101803746231,0.877551020408,0.536585365854,0.75,49,41,16
within_main,dinov3__block6__panorama_mean,main,knn,106,13,0.119064313502,0.458497541081,0.764150943396,0.775323544052,0.749560048889,0.100697703923,0.938775510204,0.512195121951,0.875,49,41,16
within_main,dinov3__block6__panorama_mean,main,ridge,106,13,0.111709974952,0.429080071131,0.72641509434,0.721378795421,0.713777736006,0.101803746231,0.877551020408,0.536585365854,0.75,49,41,16
within_main,dinov3__block9__faces_concat,coarse,knn,106,13,0.111665252961,0.428758213417,0.77358490566,0.796156877385,0.763737048141,0.0980706123475,0.938775510204,0.512195121951,0.9375,49,41,16
within_main,dinov3__block9__faces_concat,coarse,ridge,106,13,0.0987066967203,0.376949318904,0.764150943396,0.761292931807,0.741422756348,0.0927352439619,0.959183673469,0.512195121951,0.8125,49,41,16
within_main,dinov3__block9__faces_concat,global,knn,106,13,0.111852600462,0.429650693953,0.77358490566,0.796156877385,0.763737048141,0.0979401072379,0.938775510204,0.512195121951,0.9375,49,41,16
within_main,dinov3__block9__faces_concat,global,ridge,106,13,0.0987643534074,0.377297630105,0.764150943396,0.761292931807,0.741422756348,0.0926011118351,0.959183673469,0.512195121951,0.8125,49,41,16
within_main,dinov3__block9__faces_concat,main,knn,106,13,0.111852600462,0.429650693953,0.77358490566,0.796156877385,0.763737048141,0.0979401072379,0.938775510204,0.512195121951,0.9375,49,41,16
within_main,dinov3__block9__faces_concat,main,ridge,106,13,0.0987643534074,0.377297630105,0.764150943396,0.761292931807,0.741422756348,0.0926011118351,0.959183673469,0.512195121951,0.8125,49,41,16
within_main,dinov3__block9__faces_global,coarse,knn,106,13,0.116941755404,0.449864178745,0.735849056604,0.754915380786,0.729699510832,0.101044187905,0.877551020408,0.512195121951,0.875,49,41,16
within_main,dinov3__block9__faces_global,coarse,ridge,106,13,0.0994182069033,0.379765916455,0.801886792453,0.831923013108,0.798777798778,0.0941313571112,0.959183673469,0.536585365854,1,49,41,16
within_main,dinov3__block9__faces_global,global,knn,106,13,0.117135644613,0.450782825274,0.735849056604,0.754915380786,0.729699510832,0.100968808524,0.877551020408,0.512195121951,0.875,49,41,16
within_main,dinov3__block9__faces_global,global,ridge,106,13,0.099586684544,0.38058697322,0.792452830189,0.825120292019,0.79185607626,0.0943470369233,0.938775510204,0.536585365854,1,49,41,16
within_main,dinov3__block9__faces_global,main,knn,106,13,0.117135644613,0.450782825274,0.735849056604,0.754915380786,0.729699510832,0.100968808524,0.877551020408,0.512195121951,0.875,49,41,16
within_main,dinov3__block9__faces_global,main,ridge,106,13,0.099586684544,0.38058697322,0.792452830189,0.825120292019,0.79185607626,0.0943470369233,0.938775510204,0.536585365854,1,49,41,16
within_main,dinov3__block9__faces_local16,coarse,knn,106,13,0.112912899938,0.433808386618,0.754716981132,0.796582047453,0.757024358899,0.0930406140446,0.877551020408,0.512195121951,1,49,41,16
within_main,dinov3__block9__faces_local16,coarse,ridge,106,13,0.0976632898294,0.372767465026,0.801886792453,0.830595652895,0.791212264896,0.0896867570975,0.979591836735,0.512195121951,1,49,41,16
within_main,dinov3__block9__faces_local16,global,knn,106,13,0.112837919037,0.433591972024,0.754716981132,0.796582047453,0.757024358899,0.0929358750773,0.877551020408,0.512195121951,1,49,41,16
within_main,dinov3__block9__faces_local16,global,ridge,106,13,0.0977387087063,0.373195072941,0.801886792453,0.830595652895,0.791212264896,0.0896007081922,0.979591836735,0.512195121951,1,49,41,16
within_main,dinov3__block9__faces_local16,main,knn,106,13,0.112837919037,0.433591972024,0.754716981132,0.796582047453,0.757024358899,0.0929358750773,0.877551020408,0.512195121951,1,49,41,16
within_main,dinov3__block9__faces_local16,main,ridge,106,13,0.0977387087063,0.373195072941,0.801886792453,0.830595652895,0.791212264896,0.0896007081922,0.979591836735,0.512195121951,1,49,41,16
within_main,dinov3__block9__faces_local96,coarse,knn,106,13,0.11449958316,0.440075618145,0.783018867925,0.791583706653,0.772839506173,0.10901694679,0.938775510204,0.560975609756,0.875,49,41,16
within_main,dinov3__block9__faces_local96,coarse,ridge,106,13,0.0984483367548,0.375908170066,0.801886792453,0.830595652895,0.791212264896,0.0914485405022,0.979591836735,0.512195121951,1,49,41,16
within_main,dinov3__block9__faces_local96,global,knn,106,13,0.114389293712,0.439797407831,0.783018867925,0.791583706653,0.772839506173,0.108871079308,0.938775510204,0.560975609756,0.875,49,41,16
within_main,dinov3__block9__faces_local96,global,ridge,106,13,0.0984234380661,0.375933960511,0.801886792453,0.830595652895,0.791212264896,0.0912996400542,0.979591836735,0.512195121951,1,49,41,16
within_main,dinov3__block9__faces_local96,main,knn,106,13,0.114389293712,0.439797407831,0.783018867925,0.791583706653,0.772839506173,0.108871079308,0.938775510204,0.560975609756,0.875,49,41,16
within_main,dinov3__block9__faces_local96,main,ridge,106,13,0.0984234380661,0.375933960511,0.801886792453,0.830595652895,0.791212264896,0.0912996400542,0.979591836735,0.512195121951,1,49,41,16
within_main,dinov3__block9__panorama_global,coarse,knn,106,13,0.113530796251,0.436220412347,0.754716981132,0.782551435208,0.750295925392,0.100088605327,0.897959183673,0.512195121951,0.9375,49,41,16
within_main,dinov3__block9__panorama_global,coarse,ridge,106,13,0.106332517941,0.407415805413,0.764150943396,0.803384768542,0.763800280447,0.0964217854802,0.897959183673,0.512195121951,1,49,41,16
within_main,dinov3__block9__panorama_global,global,knn,106,13,0.113781316521,0.437365583345,0.754716981132,0.782551435208,0.750295925392,0.10013726643,0.897959183673,0.512195121951,0.9375,49,41,16
within_main,dinov3__block9__panorama_global,global,ridge,106,13,0.106320624222,0.407522735922,0.764150943396,0.803384768542,0.763800280447,0.0963592657722,0.897959183673,0.512195121951,1,49,41,16
within_main,dinov3__block9__panorama_global,main,knn,106,13,0.113781316521,0.437365583345,0.754716981132,0.782551435208,0.750295925392,0.10013726643,0.897959183673,0.512195121951,0.9375,49,41,16
within_main,dinov3__block9__panorama_global,main,ridge,106,13,0.106320624222,0.407522735922,0.764150943396,0.803384768542,0.763800280447,0.0963592657722,0.897959183673,0.512195121951,1,49,41,16
within_main,dinov3__block9__panorama_local16,coarse,knn,106,13,0.119405238757,0.459698192737,0.764150943396,0.779305624689,0.761485774499,0.112007791877,0.877551020408,0.585365853659,0.875,49,41,16
within_main,dinov3__block9__panorama_local16,coarse,ridge,106,13,0.0956896709866,0.364883321795,0.801886792453,0.830595652895,0.791212264896,0.0867282139163,0.979591836735,0.512195121951,1,49,41,16
within_main,dinov3__block9__panorama_local16,global,knn,106,13,0.119294949309,0.459419982423,0.764150943396,0.779305624689,0.761485774499,0.111861924395,0.877551020408,0.585365853659,0.875,49,41,16
within_main,dinov3__block9__panorama_local16,global,ridge,106,13,0.0957301419139,0.365160791868,0.801886792453,0.830595652895,0.791212264896,0.0867055950912,0.979591836735,0.512195121951,1,49,41,16
within_main,dinov3__block9__panorama_local16,main,knn,106,13,0.119294949309,0.459419982423,0.764150943396,0.779305624689,0.761485774499,0.111861924395,0.877551020408,0.585365853659,0.875,49,41,16
within_main,dinov3__block9__panorama_local16,main,ridge,106,13,0.0957301419139,0.365160791868,0.801886792453,0.830595652895,0.791212264896,0.0867055950912,0.979591836735,0.512195121951,1,49,41,16
within_main,dinov3__block9__panorama_mean,coarse,knn,106,13,0.109118942524,0.418572964582,0.745283018868,0.74768748963,0.728295376121,0.0968256372778,0.918367346939,0.512195121951,0.8125,49,41,16
within_main,dinov3__block9__panorama_mean,coarse,ridge,106,13,0.110483062149,0.424060964907,0.754716981132,0.782551435208,0.750295925392,0.0971224323964,0.897959183673,0.512195121951,0.9375,49,41,16
within_main,dinov3__block9__panorama_mean,global,knn,106,13,0.109064384445,0.418497821081,0.745283018868,0.74768748963,0.728295376121,0.0967289005206,0.918367346939,0.512195121951,0.8125,49,41,16
within_main,dinov3__block9__panorama_mean,global,ridge,106,13,0.110289903602,0.423399824979,0.754716981132,0.782551435208,0.750295925392,0.096934653036,0.897959183673,0.512195121951,0.9375,49,41,16
within_main,dinov3__block9__panorama_mean,main,knn,106,13,0.109064384445,0.418497821081,0.745283018868,0.74768748963,0.728295376121,0.0967289005206,0.918367346939,0.512195121951,0.8125,49,41,16
within_main,dinov3__block9__panorama_mean,main,ridge,106,13,0.110289903602,0.423399824979,0.754716981132,0.782551435208,0.750295925392,0.096934653036,0.897959183673,0.512195121951,0.9375,49,41,16
within_main,dinov3__cls__faces_concat,coarse,knn,106,13,0.121408907541,0.46779234348,0.72641509434,0.694644931143,0.692142857143,0.103949133893,0.897959183673,0.560975609756,0.625,49,41,16
within_main,dinov3__cls__faces_concat,coarse,ridge,106,13,0.0993449961155,0.379548173804,0.764150943396,0.789354156297,0.757003271929,0.0891126841359,0.918367346939,0.512195121951,0.9375,49,41,16
within_main,dinov3__cls__faces_concat,global,knn,106,13,0.121286558324,0.467386457475,0.72641509434,0.694644931143,0.692142857143,0.103769199799,0.897959183673,0.560975609756,0.625,49,41,16
within_main,dinov3__cls__faces_concat,global,ridge,106,13,0.0993064858974,0.37946617395,0.764150943396,0.789354156297,0.757003271929,0.0889461971944,0.918367346939,0.512195121951,0.9375,49,41,16
within_main,dinov3__cls__faces_concat,main,knn,106,13,0.121286558324,0.467386457475,0.72641509434,0.694644931143,0.692142857143,0.103769199799,0.897959183673,0.560975609756,0.625,49,41,16
within_main,dinov3__cls__faces_concat,main,ridge,106,13,0.0993064858974,0.37946617395,0.764150943396,0.789354156297,0.757003271929,0.0889461971944,0.918367346939,0.512195121951,0.9375,49,41,16
within_main,dinov3__cls__faces_global,coarse,knn,106,13,0.102472651008,0.392047353159,0.801886792453,0.795140617222,0.789377361101,0.0744490121611,0.938775510204,0.634146341463,0.8125,49,41,16
within_main,dinov3__cls__faces_global,coarse,ridge,106,13,0.105356244007,0.40361995741,0.72641509434,0.680614318898,0.689118773946,0.089673664356,0.918367346939,0.560975609756,0.5625,49,41,16
within_main,dinov3__cls__faces_global,global,knn,106,13,0.102397670106,0.391830938566,0.801886792453,0.795140617222,0.789377361101,0.0743442731938,0.938775510204,0.634146341463,0.8125,49,41,16
within_main,dinov3__cls__faces_global,global,ridge,106,13,0.105264370428,0.403297667816,0.72641509434,0.680614318898,0.689118773946,0.0894760559102,0.918367346939,0.560975609756,0.5625,49,41,16
within_main,dinov3__cls__faces_global,main,knn,106,13,0.102397670106,0.391830938566,0.801886792453,0.795140617222,0.789377361101,0.0743442731938,0.938775510204,0.634146341463,0.8125,49,41,16
within_main,dinov3__cls__faces_global,main,ridge,106,13,0.105264370428,0.403297667816,0.72641509434,0.680614318898,0.689118773946,0.0894760559102,0.918367346939,0.560975609756,0.5625,49,41,16
within_main,dinov3__cls__panorama,coarse,knn,106,13,0.115453785603,0.44397192745,0.754716981132,0.727756346441,0.719207805446,0.107928097738,0.959183673469,0.536585365854,0.6875,49,41,16
within_main,dinov3__cls__panorama,coarse,ridge,106,13,0.0978426526726,0.373566760096,0.745283018868,0.71962626514,0.709969257795,0.0893969982773,0.959183673469,0.512195121951,0.6875,49,41,16
within_main,dinov3__cls__panorama,global,knn,106,13,0.115374578953,0.443738610431,0.754716981132,0.727756346441,0.719207805446,0.10781187341,0.959183673469,0.536585365854,0.6875,49,41,16
within_main,dinov3__cls__panorama,global,ridge,106,13,0.0976710282354,0.372924372228,0.745283018868,0.71962626514,0.709969257795,0.0892238641561,0.959183673469,0.512195121951,0.6875,49,41,16
within_main,dinov3__cls__panorama,main,knn,106,13,0.115374578953,0.443738610431,0.754716981132,0.727756346441,0.719207805446,0.10781187341,0.959183673469,0.536585365854,0.6875,49,41,16
within_main,dinov3__cls__panorama,main,ridge,106,13,0.0976710282354,0.372924372228,0.745283018868,0.71962626514,0.709969257795,0.0892238641561,0.959183673469,0.512195121951,0.6875,49,41,16
within_main,feedback__all,coarse,knn,106,13,0.0937401546202,0.35717693098,0.792452830189,0.771652563464,0.760161842515,0.0691815683169,0.979591836735,0.585365853659,0.75,49,41,16
within_main,feedback__all,coarse,ridge,106,13,0.0816303587508,0.309815624925,0.801886792453,0.778455284553,0.766872365221,0.0660764309432,1,0.585365853659,0.75,49,41,16
within_main,feedback__all,global,knn,106,13,0.0952908252001,0.363403527496,0.792452830189,0.772979923677,0.762373083405,0.0693168900611,0.959183673469,0.609756097561,0.75,49,41,16
within_main,feedback__all,global,ridge,106,13,0.0799892591668,0.302197243629,0.801886792453,0.778455284553,0.766872365221,0.0655784557039,1,0.585365853659,0.75,49,41,16
within_main,feedback__all,main,knn,106,13,0.0952908252001,0.363403527496,0.792452830189,0.772979923677,0.762373083405,0.0693168900611,0.959183673469,0.609756097561,0.75,49,41,16
within_main,feedback__all,main,ridge,106,13,0.0799892591668,0.302197243629,0.801886792453,0.778455284553,0.766872365221,0.0655784557039,1,0.585365853659,0.75,49,41,16
within_main,feedback__between_models,coarse,knn,106,13,0.0994608014051,0.379940346181,0.792452830189,0.801041148167,0.779202279202,0.0682118010838,0.918367346939,0.609756097561,0.875,49,41,16
within_main,feedback__between_models,coarse,ridge,106,13,0.0888937164044,0.33765913771,0.783018867925,0.818317570931,0.779981058798,0.0711417293313,0.918367346939,0.536585365854,1,49,41,16
within_main,feedback__between_models,global,knn,106,13,0.100007768597,0.382271304855,0.792452830189,0.801041148167,0.779202279202,0.068452389535,0.918367346939,0.609756097561,0.875,49,41,16
within_main,feedback__between_models,global,ridge,106,13,0.0888518760665,0.337647717533,0.783018867925,0.818317570931,0.779981058798,0.0711069175345,0.918367346939,0.536585365854,1,49,41,16
within_main,feedback__between_models,main,knn,106,13,0.100007768597,0.382271304855,0.792452830189,0.801041148167,0.779202279202,0.068452389535,0.918367346939,0.609756097561,0.875,49,41,16
within_main,feedback__between_models,main,ridge,106,13,0.0888518760665,0.337647717533,0.783018867925,0.818317570931,0.779981058798,0.0711069175345,0.918367346939,0.536585365854,1,49,41,16
within_main,feedback__bi_scope,coarse,knn,106,13,0.136020079853,0.526177339518,0.698113207547,0.674236767878,0.672888386124,0.124457110221,0.836734693878,0.560975609756,0.625,49,41,16
within_main,feedback__bi_scope,coarse,ridge,106,13,0.109922252498,0.421852867238,0.716981132075,0.68518748963,0.680555555556,0.106720856069,0.918367346939,0.512195121951,0.625,49,41,16
within_main,feedback__bi_scope,global,knn,106,13,0.135856783691,0.525667244477,0.698113207547,0.674236767878,0.672888386124,0.124371715138,0.836734693878,0.560975609756,0.625,49,41,16
within_main,feedback__bi_scope,global,ridge,106,13,0.10979903601,0.421436309923,0.716981132075,0.68518748963,0.680555555556,0.106491235645,0.918367346939,0.512195121951,0.625,49,41,16
within_main,feedback__bi_scope,main,knn,106,13,0.135856783691,0.525667244477,0.698113207547,0.674236767878,0.672888386124,0.124371715138,0.836734693878,0.560975609756,0.625,49,41,16
within_main,feedback__bi_scope,main,ridge,106,13,0.10979903601,0.421436309923,0.716981132075,0.68518748963,0.680555555556,0.106491235645,0.918367346939,0.512195121951,0.625,49,41,16
within_main,feedback__da3,coarse,knn,106,13,0.120927715625,0.465867549514,0.698113207547,0.713673884188,0.695707913184,0.117786096779,0.816326530612,0.512195121951,0.8125,49,41,16
within_main,feedback__da3,coarse,ridge,106,13,0.101851184016,0.389559175467,0.77358490566,0.75406504065,0.739081996435,0.0955597158386,1,0.512195121951,0.75,49,41,16
within_main,feedback__da3,global,knn,106,13,0.1209511852,0.466044937307,0.698113207547,0.713673884188,0.695707913184,0.117701426523,0.816326530612,0.512195121951,0.8125,49,41,16
within_main,feedback__da3,global,ridge,106,13,0.101763991617,0.389296170378,0.77358490566,0.75406504065,0.739081996435,0.0953554371894,1,0.512195121951,0.75,49,41,16
within_main,feedback__da3,main,knn,106,13,0.1209511852,0.466044937307,0.698113207547,0.713673884188,0.695707913184,0.117701426523,0.816326530612,0.512195121951,0.8125,49,41,16
within_main,feedback__da3,main,ridge,106,13,0.101763991617,0.389296170378,0.77358490566,0.75406504065,0.739081996435,0.0953554371894,1,0.512195121951,0.75,49,41,16
within_main,feedback__point_counts,coarse,knn,106,13,0.060784789347,0.225414553515,0.877358490566,0.884260411482,0.863564356436,0.0432759377275,0.959183673469,0.756097560976,0.9375,49,41,16
within_main,feedback__point_counts,coarse,ridge,106,13,0.0637597679641,0.23727445121,0.849056603774,0.857215447154,0.835148874365,0.0495090629885,1,0.634146341463,0.9375,49,41,16
within_main,feedback__point_counts,global,knn,106,13,0.0607625301062,0.225290373535,0.877358490566,0.884260411482,0.863564356436,0.0432326108335,0.959183673469,0.756097560976,0.9375,49,41,16
within_main,feedback__point_counts,global,ridge,106,13,0.0636918239464,0.237007578758,0.849056603774,0.857215447154,0.835148874365,0.0493745243108,1,0.634146341463,0.9375,49,41,16
within_main,feedback__point_counts,main,knn,106,13,0.0607625301062,0.225290373535,0.877358490566,0.884260411482,0.863564356436,0.0432326108335,0.959183673469,0.756097560976,0.9375,49,41,16
within_main,feedback__point_counts,main,ridge,106,13,0.0636918239464,0.237007578758,0.849056603774,0.857215447154,0.835148874365,0.0493745243108,1,0.634146341463,0.9375,49,41,16
within_main,feedback__rotation,coarse,knn,106,13,0.106797523834,0.409406444771,0.754716981132,0.768520822963,0.742919389978,0.0933321444957,0.918367346939,0.512195121951,0.875,49,41,16
within_main,feedback__rotation,coarse,ridge,106,13,0.0961629378124,0.366824917421,0.801886792453,0.831923013108,0.793804553727,0.0839726525758,0.959183673469,0.536585365854,1,49,41,16
within_main,feedback__rotation,global,knn,106,13,0.107177580672,0.410950605986,0.754716981132,0.768520822963,0.742919389978,0.0933681019104,0.918367346939,0.512195121951,0.875,49,41,16
within_main,feedback__rotation,global,ridge,106,13,0.0960019869827,0.366248171641,0.801886792453,0.831923013108,0.793804553727,0.0837348364035,0.959183673469,0.536585365854,1,49,41,16
within_main,feedback__rotation,main,knn,106,13,0.107177580672,0.410950605986,0.754716981132,0.768520822963,0.742919389978,0.0933681019104,0.918367346939,0.512195121951,0.875,49,41,16
