family,baseline,algorithm,building,stratum,feature,grid,inner_loss,n_inner,dino_weight
semantic,coarse,ridge,wc2JMjhGNzB,卫浴,semantic__traits,3,0.0953054726124,17,
semantic,coarse,ridge,wc2JMjhGNzB,复合／待定,semantic__ai_fine_functions,1,inf,0,
semantic,coarse,ridge,wc2JMjhGNzB,无法判断,semantic__ai_fine_functions,1,inf,0,
semantic,coarse,ridge,yqstnuAEVhm,厨房与用餐,semantic__ai_fine_functions,0,0.246666118503,9,
semantic,coarse,knn,2t7WUuJeko7,厨房与用餐,semantic__ai_fine_functions,4,2.56683563293e-12,8,
semantic,coarse,knn,7y3sRwLe3Va,开放复合空间,semantic__ai_fine_functions,4,inf,0,
semantic,coarse,knn,B6ByNegPMKs,通行与连接,semantic__ai_fine_functions,4,inf,0,
semantic,coarse,knn,S9hNv5qa7GM,卧室,semantic__ai_fine_functions,12,0.140872612596,28,
semantic,coarse,knn,VFuaQ6m2Qom,卫浴,semantic__coarse,6,0.167500004172,16,
semantic,coarse,knn,Z6MFQCViBuw,厨房与用餐,semantic__ai_fine_functions,4,0.16666598618,9,
semantic,coarse,knn,e9zR4mvMWw7,卧室,semantic__ai_fine_functions,12,0.168723925948,27,
semantic,coarse,knn,e9zR4mvMWw7,复合／待定,semantic__ai_fine_functions,4,inf,0,
semantic,coarse,knn,jtcxE69GiFV,卧室,semantic__ai_fine_functions,4,0.0892853587866,28,
semantic,coarse,knn,pa4otMbVnkk,起居与休闲,semantic__ai_fine_functions,4,inf,0,
semantic,coarse,knn,rPc6DW4iMge,卧室,semantic__position_keywords,13,0.130666643381,30,
semantic,coarse,knn,uNb9QFRL6hY,储藏与家务辅助,semantic__ai_fine_functions,4,inf,0,
semantic,coarse,knn,uNb9QFRL6hY,卧室,semantic__ai_fine_functions,4,0.104166246951,24,
semantic,coarse,knn,uNb9QFRL6hY,卫浴,semantic__main_text,5,0.207070156932,11,
semantic,coarse,knn,uNb9QFRL6hY,工作与学习,semantic__ai_fine_functions,4,inf,0,
semantic,coarse,knn,uNb9QFRL6hY,起居与休闲,semantic__ai_fine_functions,4,inf,0,
semantic,coarse,knn,wc2JMjhGNzB,卧室,semantic__ai_fine_functions,4,0.178570717573,28,
semantic,coarse,knn,wc2JMjhGNzB,卫浴,semantic__ai_fine_functions,4,0.0882349386811,17,
semantic,coarse,knn,wc2JMjhGNzB,复合／待定,semantic__ai_fine_functions,4,inf,0,
semantic,coarse,knn,wc2JMjhGNzB,无法判断,semantic__ai_fine_functions,4,inf,0,
semantic,coarse,knn,yqstnuAEVhm,厨房与用餐,semantic__ai_fine_functions,4,0.16666598618,9,
semantic,main,ridge,2t7WUuJeko7,厨房与用餐,semantic__ai_fine_functions,0,2.56683563293e-12,8,
semantic,main,ridge,7y3sRwLe3Va,开放复合空间,semantic__ai_fine_functions,1,inf,0,
semantic,main,ridge,B6ByNegPMKs,通行与连接,semantic__ai_fine_functions,1,inf,0,
semantic,main,ridge,S9hNv5qa7GM,卧室,semantic__traits,3,0.14524486661,28,
semantic,main,ridge,VFuaQ6m2Qom,卫浴,semantic__coarse,0,0.159235566854,16,
semantic,main,ridge,Z6MFQCViBuw,厨房与用餐,semantic__ai_fine_functions,0,0.218880981207,9,
semantic,main,ridge,e9zR4mvMWw7,卧室,semantic__main_text,1,0.123545594513,27,
semantic,main,ridge,e9zR4mvMWw7,复合／待定,semantic__ai_fine_functions,1,inf,0,
semantic,main,ridge,jtcxE69GiFV,卧室,semantic__ai_fine_functions,3,0.0970621705055,28,
semantic,main,ridge,pa4otMbVnkk,起居与休闲,semantic__ai_fine_functions,1,inf,0,
semantic,main,ridge,rPc6DW4iMge,卧室,semantic__traits,3,0.124834507704,30,
semantic,main,ridge,uNb9QFRL6hY,储藏与家务辅助,semantic__ai_fine_functions,1,inf,0,
semantic,main,ridge,uNb9QFRL6hY,卧室,semantic__traits,0,0.131635412574,24,
semantic,main,ridge,uNb9QFRL6hY,卫浴,semantic__main_text,2,0.194866836071,11,
semantic,main,ridge,uNb9QFRL6hY,工作与学习,semantic__ai_fine_functions,1,inf,0,
semantic,main,ridge,uNb9QFRL6hY,起居与休闲,semantic__ai_fine_functions,1,inf,0,
semantic,main,ridge,wc2JMjhGNzB,卧室,semantic__traits,3,0.136723324656,28,
semantic,main,ridge,wc2JMjhGNzB,卫浴,semantic__traits,3,0.0953054726124,17,
semantic,main,ridge,wc2JMjhGNzB,复合／待定,semantic__ai_fine_functions,1,inf,0,
semantic,main,ridge,wc2JMjhGNzB,无法判断,semantic__ai_fine_functions,1,inf,0,
semantic,main,ridge,yqstnuAEVhm,厨房与用餐,semantic__ai_fine_functions,0,0.218880981207,9,
semantic,main,knn,2t7WUuJeko7,厨房与用餐,semantic__ai_fine_functions,4,2.56683563293e-12,8,
semantic,main,knn,7y3sRwLe3Va,开放复合空间,semantic__ai_fine_functions,4,inf,0,
semantic,main,knn,B6ByNegPMKs,通行与连接,semantic__ai_fine_functions,4,inf,0,
semantic,main,knn,S9hNv5qa7GM,卧室,semantic__ai_fine_functions,12,0.140872612596,28,
semantic,main,knn,VFuaQ6m2Qom,卫浴,semantic__coarse,6,0.167500004172,16,
semantic,main,knn,Z6MFQCViBuw,厨房与用餐,semantic__ai_fine_functions,4,0.13673530519,9,
semantic,main,knn,e9zR4mvMWw7,卧室,semantic__ai_fine_functions,12,0.168723925948,27,
semantic,main,knn,e9zR4mvMWw7,复合／待定,semantic__ai_fine_functions,4,inf,0,
semantic,main,knn,jtcxE69GiFV,卧室,semantic__ai_fine_functions,4,0.0892853587866,28,
semantic,main,knn,pa4otMbVnkk,起居与休闲,semantic__ai_fine_functions,4,inf,0,
semantic,main,knn,rPc6DW4iMge,卧室,semantic__position_keywords,13,0.130666643381,30,
semantic,main,knn,uNb9QFRL6hY,储藏与家务辅助,semantic__ai_fine_functions,4,inf,0,
semantic,main,knn,uNb9QFRL6hY,卧室,semantic__ai_fine_functions,4,0.104166246951,24,
semantic,main,knn,uNb9QFRL6hY,卫浴,semantic__main_text,5,0.207070156932,11,
semantic,main,knn,uNb9QFRL6hY,工作与学习,semantic__ai_fine_functions,4,inf,0,
semantic,main,knn,uNb9QFRL6hY,起居与休闲,semantic__ai_fine_functions,4,inf,0,
semantic,main,knn,wc2JMjhGNzB,卧室,semantic__ai_fine_functions,4,0.178570717573,28,
semantic,main,knn,wc2JMjhGNzB,卫浴,semantic__ai_fine_functions,4,0.0882349386811,17,
semantic,main,knn,wc2JMjhGNzB,复合／待定,semantic__ai_fine_functions,4,inf,0,
semantic,main,knn,wc2JMjhGNzB,无法判断,semantic__ai_fine_functions,4,inf,0,
semantic,main,knn,yqstnuAEVhm,厨房与用餐,semantic__ai_fine_functions,4,0.13673530519,9,
existing,global,ridge,2t7WUuJeko7,厨房与用餐,bilayout__fc__global,0,2.56683563293e-12,8,
existing,global,ridge,7y3sRwLe3Va,开放复合空间,bilayout__fc__global,1,inf,0,
existing,global,ridge,B6ByNegPMKs,通行与连接,bilayout__fc__global,1,inf,0,
existing,global,ridge,S9hNv5qa7GM,卧室,bilayout__fg_enclosed__global,1,0.0545580498874,28,
existing,global,ridge,VFuaQ6m2Qom,卫浴,bilayout__fg_extended__regions,3,0.0549005717039,16,
existing,global,ridge,Z6MFQCViBuw,厨房与用餐,feedback__point_counts,1,0.16666598618,9,
existing,global,ridge,e9zR4mvMWw7,卧室,bilayout__fg_enclosed__global,3,0.0544826537371,27,
existing,global,ridge,e9zR4mvMWw7,复合／待定,bilayout__fc__global,1,inf,0,
existing,global,ridge,jtcxE69GiFV,卧室,feedback__point_counts,3,0.0898850634694,28,
existing,global,ridge,pa4otMbVnkk,起居与休闲,bilayout__fc__global,1,inf,0,
existing,global,ridge,rPc6DW4iMge,卧室,bilayout__fg_enclosed__global,0,0.0450923889875,30,
existing,global,ridge,uNb9QFRL6hY,储藏与家务辅助,bilayout__fc__global,1,inf,0,
existing,global,ridge,uNb9QFRL6hY,卧室,feedback__point_counts,3,0.105576872826,24,
existing,global,ridge,uNb9QFRL6hY,卫浴,feedback__point_counts,3,0.136376425624,11,
existing,global,ridge,uNb9QFRL6hY,工作与学习,bilayout__fc__global,1,inf,0,
existing,global,ridge,uNb9QFRL6hY,起居与休闲,bilayout__fc__global,1,inf,0,
existing,global,ridge,wc2JMjhGNzB,卧室,bilayout__fg_enclosed__global,0,0.0502811297774,28,
existing,global,ridge,wc2JMjhGNzB,卫浴,hohonet__legacy_current,3,0.0914042666554,17,
existing,global,ridge,wc2JMjhGNzB,复合／待定,bilayout__fc__global,1,inf,0,
existing,global,ridge,wc2JMjhGNzB,无法判断,bilayout__fc__global,1,inf,0,
existing,global,ridge,yqstnuAEVhm,厨房与用餐,bilayout__fc__global,0,0.16666598618,9,
existing,global,knn,2t7WUuJeko7,厨房与用餐,bilayout__fc__global,4,2.56683563293e-12,8,
existing,global,knn,7y3sRwLe3Va,开放复合空间,bilayout__fc__global,4,inf,0,
existing,global,knn,B6ByNegPMKs,通行与连接,bilayout__fc__global,4,inf,0,
existing,global,knn,S9hNv5qa7GM,卧室,feedback__point_counts,5,0.0496030524373,28,
existing,global,knn,VFuaQ6m2Qom,卫浴,feedback__point_counts,4,0.0624997466803,16,
existing,global,knn,Z6MFQCViBuw,厨房与用餐,feedback__point_counts,4,0.16666598618,9,
existing,global,knn,e9zR4mvMWw7,卧室,feedback__point_counts,5,0.051440205425,27,
existing,global,knn,e9zR4mvMWw7,复合／待定,bilayout__fc__global,4,inf,0,
existing,global,knn,jtcxE69GiFV,卧室,bilayout__fg_enclosed__global,4,0.0892853587866,28,
existing,global,knn,pa4otMbVnkk,起居与休闲,bilayout__fc__global,4,inf,0,
existing,global,knn,rPc6DW4iMge,卧室,feedback__point_counts,5,0.0462961830199,30,
existing,global,knn,uNb9QFRL6hY,储藏与家务辅助,bilayout__fc__global,4,inf,0,
existing,global,knn,uNb9QFRL6hY,卧室,bilayout__fg_enclosed__global,4,0.104166246951,24,
existing,global,knn,uNb9QFRL6hY,卫浴,da3__layer11__faces_global,4,0.136363089085,11,
existing,global,knn,uNb9QFRL6hY,工作与学习,bilayout__fc__global,4,inf,0,
existing,global,knn,uNb9QFRL6hY,起居与休闲,bilayout__fc__global,4,inf,0,
existing,global,knn,wc2JMjhGNzB,卧室,feedback__point_counts,5,0.049603048712,28,
existing,global,knn,wc2JMjhGNzB,卫浴,bilayout__fc__global,4,0.0882349386811,17,
existing,global,knn,wc2JMjhGNzB,复合／待定,bilayout__fc__global,4,inf,0,
existing,global,knn,wc2JMjhGNzB,无法判断,bilayout__fc__global,4,inf,0,
existing,global,knn,yqstnuAEVhm,厨房与用餐,bilayout__fc__global,4,0.16666598618,9,
existing,coarse,ridge,2t7WUuJeko7,厨房与用餐,bilayout__fc__global,0,2.56683563293e-12,8,
existing,coarse,ridge,7y3sRwLe3Va,开放复合空间,bilayout__fc__global,1,inf,0,
existing,coarse,ridge,B6ByNegPMKs,通行与连接,bilayout__fc__global,1,inf,0,
existing,coarse,ridge,S9hNv5qa7GM,卧室,bilayout__fg_enclosed__global,1,0.0545580498874,28,
existing,coarse,ridge,VFuaQ6m2Qom,卫浴,bilayout__fg_extended__regions,3,0.0549005717039,16,
existing,coarse,ridge,Z6MFQCViBuw,厨房与用餐,feedback__point_counts,1,0.16666598618,9,
existing,coarse,ridge,e9zR4mvMWw7,卧室,bilayout__fg_enclosed__global,3,0.0544826537371,27,
existing,coarse,ridge,e9zR4mvMWw7,复合／待定,bilayout__fc__global,1,inf,0,
existing,coarse,ridge,jtcxE69GiFV,卧室,feedback__point_counts,3,0.0898850634694,28,
existing,coarse,ridge,pa4otMbVnkk,起居与休闲,bilayout__fc__global,1,inf,0,
existing,coarse,ridge,rPc6DW4iMge,卧室,bilayout__fg_enclosed__global,0,0.0450923889875,30,
existing,coarse,ridge,uNb9QFRL6hY,储藏与家务辅助,bilayout__fc__global,1,inf,0,
existing,coarse,ridge,uNb9QFRL6hY,卧室,feedback__point_counts,3,0.105576872826,24,
existing,coarse,ridge,uNb9QFRL6hY,卫浴,feedback__point_counts,3,0.136376425624,11,
existing,coarse,ridge,uNb9QFRL6hY,工作与学习,bilayout__fc__global,1,inf,0,
existing,coarse,ridge,uNb9QFRL6hY,起居与休闲,bilayout__fc__global,1,inf,0,
existing,coarse,ridge,wc2JMjhGNzB,卧室,bilayout__fg_enclosed__global,0,0.0502811297774,28,
existing,coarse,ridge,wc2JMjhGNzB,卫浴,hohonet__legacy_current,3,0.0914042666554,17,
existing,coarse,ridge,wc2JMjhGNzB,复合／待定,bilayout__fc__global,1,inf,0,
existing,coarse,ridge,wc2JMjhGNzB,无法判断,bilayout__fc__global,1,inf,0,
existing,coarse,ridge,yqstnuAEVhm,厨房与用餐,bilayout__fc__global,0,0.16666598618,9,
existing,coarse,knn,2t7WUuJeko7,厨房与用餐,bilayout__fc__global,4,2.56683563293e-12,8,
existing,coarse,knn,7y3sRwLe3Va,开放复合空间,bilayout__fc__global,4,inf,0,
existing,coarse,knn,B6ByNegPMKs,通行与连接,bilayout__fc__global,4,inf,0,
existing,coarse,knn,S9hNv5qa7GM,卧室,feedback__point_counts,5,0.0496030524373,28,
existing,coarse,knn,VFuaQ6m2Qom,卫浴,feedback__point_counts,4,0.0624997466803,16,
existing,coarse,knn,Z6MFQCViBuw,厨房与用餐,feedback__point_counts,4,0.16666598618,9,
existing,coarse,knn,e9zR4mvMWw7,卧室,feedback__point_counts,5,0.051440205425,27,
existing,coarse,knn,e9zR4mvMWw7,复合／待定,bilayout__fc__global,4,inf,0,
existing,coarse,knn,jtcxE69GiFV,卧室,bilayout__fg_enclosed__global,4,0.0892853587866,28,
existing,coarse,knn,pa4otMbVnkk,起居与休闲,bilayout__fc__global,4,inf,0,
existing,coarse,knn,rPc6DW4iMge,卧室,feedback__point_counts,5,0.0462961830199,30,
existing,coarse,knn,uNb9QFRL6hY,储藏与家务辅助,bilayout__fc__global,4,inf,0,
existing,coarse,knn,uNb9QFRL6hY,卧室,bilayout__fg_enclosed__global,4,0.104166246951,24,
existing,coarse,knn,uNb9QFRL6hY,卫浴,da3__layer11__faces_global,4,0.136363089085,11,
existing,coarse,knn,uNb9QFRL6hY,工作与学习,bilayout__fc__global,4,inf,0,
existing,coarse,knn,uNb9QFRL6hY,起居与休闲,bilayout__fc__global,4,inf,0,
existing,coarse,knn,wc2JMjhGNzB,卧室,feedback__point_counts,5,0.049603048712,28,
existing,coarse,knn,wc2JMjhGNzB,卫浴,bilayout__fc__global,4,0.0882349386811,17,
existing,coarse,knn,wc2JMjhGNzB,复合／待定,bilayout__fc__global,4,inf,0,
existing,coarse,knn,wc2JMjhGNzB,无法判断,bilayout__fc__global,4,inf,0,
existing,coarse,knn,yqstnuAEVhm,厨房与用餐,bilayout__fc__global,4,0.16666598618,9,
existing,main,ridge,2t7WUuJeko7,厨房与用餐,bilayout__fc__global,0,2.56683563293e-12,8,
existing,main,ridge,7y3sRwLe3Va,开放复合空间,bilayout__fc__global,1,inf,0,
existing,main,ridge,B6ByNegPMKs,通行与连接,bilayout__fc__global,1,inf,0,
existing,main,ridge,S9hNv5qa7GM,卧室,bilayout__fg_enclosed__global,1,0.0545580498874,28,
existing,main,ridge,VFuaQ6m2Qom,卫浴,bilayout__fg_extended__regions,3,0.0549005717039,16,
existing,main,ridge,Z6MFQCViBuw,厨房与用餐,feedback__point_counts,1,0.136717915535,9,
existing,main,ridge,e9zR4mvMWw7,卧室,bilayout__fg_enclosed__global,3,0.0544826537371,27,
existing,main,ridge,e9zR4mvMWw7,复合／待定,bilayout__fc__global,1,inf,0,
existing,main,ridge,jtcxE69GiFV,卧室,feedback__point_counts,3,0.0898850634694,28,
existing,main,ridge,pa4otMbVnkk,起居与休闲,bilayout__fc__global,1,inf,0,
existing,main,ridge,rPc6DW4iMge,卧室,bilayout__fg_enclosed__global,0,0.0450923889875,30,
existing,main,ridge,uNb9QFRL6hY,储藏与家务辅助,bilayout__fc__global,1,inf,0,
existing,main,ridge,uNb9QFRL6hY,卧室,feedback__point_counts,3,0.105576872826,24,
existing,main,ridge,uNb9QFRL6hY,卫浴,feedback__point_counts,3,0.136376425624,11,
existing,main,ridge,uNb9QFRL6hY,工作与学习,bilayout__fc__global,1,inf,0,
existing,main,ridge,uNb9QFRL6hY,起居与休闲,bilayout__fc__global,1,inf,0,
existing,main,ridge,wc2JMjhGNzB,卧室,bilayout__fg_enclosed__global,0,0.0502811297774,28,
existing,main,ridge,wc2JMjhGNzB,卫浴,hohonet__legacy_current,3,0.0914042666554,17,
existing,main,ridge,wc2JMjhGNzB,复合／待定,bilayout__fc__global,1,inf,0,
existing,main,ridge,wc2JMjhGNzB,无法判断,bilayout__fc__global,1,inf,0,
existing,main,ridge,yqstnuAEVhm,厨房与用餐,bilayout__fc__global,0,0.136717915535,9,
existing,main,knn,2t7WUuJeko7,厨房与用餐,bilayout__fc__global,4,2.56683563293e-12,8,
existing,main,knn,7y3sRwLe3Va,开放复合空间,bilayout__fc__global,4,inf,0,
existing,main,knn,B6ByNegPMKs,通行与连接,bilayout__fc__global,4,inf,0,
existing,main,knn,S9hNv5qa7GM,卧室,feedback__point_counts,5,0.0496030524373,28,
existing,main,knn,VFuaQ6m2Qom,卫浴,feedback__point_counts,4,0.0624997466803,16,
existing,main,knn,Z6MFQCViBuw,厨房与用餐,feedback__point_counts,4,0.13673530519,9,
existing,main,knn,e9zR4mvMWw7,卧室,feedback__point_counts,5,0.051440205425,27,
existing,main,knn,e9zR4mvMWw7,复合／待定,bilayout__fc__global,4,inf,0,
existing,main,knn,jtcxE69GiFV,卧室,bilayout__fg_enclosed__global,4,0.0892853587866,28,
existing,main,knn,pa4otMbVnkk,起居与休闲,bilayout__fc__global,4,inf,0,
existing,main,knn,rPc6DW4iMge,卧室,feedback__point_counts,5,0.0462961830199,30,
existing,main,knn,uNb9QFRL6hY,储藏与家务辅助,bilayout__fc__global,4,inf,0,
existing,main,knn,uNb9QFRL6hY,卧室,bilayout__fg_enclosed__global,4,0.104166246951,24,
existing,main,knn,uNb9QFRL6hY,卫浴,da3__layer11__faces_global,4,0.136363089085,11,
existing,main,knn,uNb9QFRL6hY,工作与学习,bilayout__fc__global,4,inf,0,
existing,main,knn,uNb9QFRL6hY,起居与休闲,bilayout__fc__global,4,inf,0,
existing,main,knn,wc2JMjhGNzB,卧室,feedback__point_counts,5,0.049603048712,28,
existing,main,knn,wc2JMjhGNzB,卫浴,bilayout__fc__global,4,0.0882349386811,17,
existing,main,knn,wc2JMjhGNzB,复合／待定,bilayout__fc__global,4,inf,0,
existing,main,knn,wc2JMjhGNzB,无法判断,bilayout__fc__global,4,inf,0,
existing,main,knn,yqstnuAEVhm,厨房与用餐,bilayout__fc__global,4,0.13673530519,9,
all_models,global,ridge,2t7WUuJeko7,厨房与用餐,bilayout__fc__global,0,2.56683563293e-12,8,
all_models,global,ridge,7y3sRwLe3Va,开放复合空间,bilayout__fc__global,1,inf,0,
all_models,global,ridge,B6ByNegPMKs,通行与连接,bilayout__fc__global,1,inf,0,
all_models,global,ridge,S9hNv5qa7GM,卧室,bilayout__fg_enclosed__global,1,0.0545580498874,28,
all_models,global,ridge,VFuaQ6m2Qom,卫浴,bilayout__fg_extended__regions,3,0.0549005717039,16,
all_models,global,ridge,Z6MFQCViBuw,厨房与用餐,feedback__point_counts,1,0.16666598618,9,
all_models,global,ridge,e9zR4mvMWw7,卧室,bilayout__fg_enclosed__global,3,0.0544826537371,27,
all_models,global,ridge,e9zR4mvMWw7,复合／待定,bilayout__fc__global,1,inf,0,
all_models,global,ridge,jtcxE69GiFV,卧室,feedback__point_counts,3,0.0898850634694,28,
all_models,global,ridge,pa4otMbVnkk,起居与休闲,bilayout__fc__global,1,inf,0,
all_models,global,ridge,rPc6DW4iMge,卧室,bilayout__fg_enclosed__global,0,0.0450923889875,30,
all_models,global,ridge,uNb9QFRL6hY,储藏与家务辅助,bilayout__fc__global,1,inf,0,
all_models,global,ridge,uNb9QFRL6hY,卧室,feedback__point_counts,3,0.105576872826,24,
all_models,global,ridge,uNb9QFRL6hY,卫浴,feedback__point_counts,3,0.136376425624,11,
all_models,global,ridge,uNb9QFRL6hY,工作与学习,bilayout__fc__global,1,inf,0,
all_models,global,ridge,uNb9QFRL6hY,起居与休闲,bilayout__fc__global,1,inf,0,
all_models,global,ridge,wc2JMjhGNzB,卧室,bilayout__fg_enclosed__global,0,0.0502811297774,28,
all_models,global,ridge,wc2JMjhGNzB,卫浴,dinov3__cls__faces_global,3,0.0901325717568,17,
all_models,global,ridge,wc2JMjhGNzB,复合／待定,bilayout__fc__global,1,inf,0,
all_models,global,ridge,wc2JMjhGNzB,无法判断,bilayout__fc__global,1,inf,0,
all_models,global,ridge,yqstnuAEVhm,厨房与用餐,bilayout__fc__global,0,0.16666598618,9,
all_models,global,knn,2t7WUuJeko7,厨房与用餐,bilayout__fc__global,4,2.56683563293e-12,8,
all_models,global,knn,7y3sRwLe3Va,开放复合空间,bilayout__fc__global,4,inf,0,
all_models,global,knn,B6ByNegPMKs,通行与连接,bilayout__fc__global,4,inf,0,
all_models,global,knn,S9hNv5qa7GM,卧室,feedback__point_counts,5,0.0496030524373,28,
all_models,global,knn,VFuaQ6m2Qom,卫浴,feedback__point_counts,4,0.0624997466803,16,
all_models,global,knn,Z6MFQCViBuw,厨房与用餐,feedback__point_counts,4,0.16666598618,9,
all_models,global,knn,e9zR4mvMWw7,卧室,feedback__point_counts,5,0.051440205425,27,
all_models,global,knn,e9zR4mvMWw7,复合／待定,bilayout__fc__global,4,inf,0,
all_models,global,knn,jtcxE69GiFV,卧室,bilayout__fg_enclosed__global,4,0.0892853587866,28,
all_models,global,knn,pa4otMbVnkk,起居与休闲,bilayout__fc__global,4,inf,0,
all_models,global,knn,rPc6DW4iMge,卧室,feedback__point_counts,5,0.0462961830199,30,
all_models,global,knn,uNb9QFRL6hY,储藏与家务辅助,bilayout__fc__global,4,inf,0,
all_models,global,knn,uNb9QFRL6hY,卧室,bilayout__fg_enclosed__global,4,0.104166246951,24,
all_models,global,knn,uNb9QFRL6hY,卫浴,da3__layer11__faces_global,4,0.136363089085,11,
all_models,global,knn,uNb9QFRL6hY,工作与学习,bilayout__fc__global,4,inf,0,
all_models,global,knn,uNb9QFRL6hY,起居与休闲,bilayout__fc__global,4,inf,0,
all_models,global,knn,wc2JMjhGNzB,卧室,feedback__point_counts,5,0.049603048712,28,
all_models,global,knn,wc2JMjhGNzB,卫浴,bilayout__fc__global,4,0.0882349386811,17,
all_models,global,knn,wc2JMjhGNzB,复合／待定,bilayout__fc__global,4,inf,0,
all_models,global,knn,wc2JMjhGNzB,无法判断,bilayout__fc__global,4,inf,0,
all_models,global,knn,yqstnuAEVhm,厨房与用餐,bilayout__fc__global,4,0.16666598618,9,
all_models,coarse,ridge,2t7WUuJeko7,厨房与用餐,bilayout__fc__global,0,2.56683563293e-12,8,
all_models,coarse,ridge,7y3sRwLe3Va,开放复合空间,bilayout__fc__global,1,inf,0,
all_models,coarse,ridge,B6ByNegPMKs,通行与连接,bilayout__fc__global,1,inf,0,
all_models,coarse,ridge,S9hNv5qa7GM,卧室,bilayout__fg_enclosed__global,1,0.0545580498874,28,
all_models,coarse,ridge,VFuaQ6m2Qom,卫浴,bilayout__fg_extended__regions,3,0.0549005717039,16,
all_models,coarse,ridge,Z6MFQCViBuw,厨房与用餐,feedback__point_counts,1,0.16666598618,9,
all_models,coarse,ridge,e9zR4mvMWw7,卧室,bilayout__fg_enclosed__global,3,0.0544826537371,27,
all_models,coarse,ridge,e9zR4mvMWw7,复合／待定,bilayout__fc__global,1,inf,0,
all_models,coarse,ridge,jtcxE69GiFV,卧室,feedback__point_counts,3,0.0898850634694,28,
all_models,coarse,ridge,pa4otMbVnkk,起居与休闲,bilayout__fc__global,1,inf,0,
all_models,coarse,ridge,rPc6DW4iMge,卧室,bilayout__fg_enclosed__global,0,0.0450923889875,30,
all_models,coarse,ridge,uNb9QFRL6hY,储藏与家务辅助,bilayout__fc__global,1,inf,0,
all_models,coarse,ridge,uNb9QFRL6hY,卧室,feedback__point_counts,3,0.105576872826,24,
all_models,coarse,ridge,uNb9QFRL6hY,卫浴,feedback__point_counts,3,0.136376425624,11,
all_models,coarse,ridge,uNb9QFRL6hY,工作与学习,bilayout__fc__global,1,inf,0,
all_models,coarse,ridge,uNb9QFRL6hY,起居与休闲,bilayout__fc__global,1,inf,0,
all_models,coarse,ridge,wc2JMjhGNzB,卧室,bilayout__fg_enclosed__global,0,0.0502811297774,28,
all_models,coarse,ridge,wc2JMjhGNzB,卫浴,dinov3__cls__faces_global,3,0.0901325717568,17,
all_models,coarse,ridge,wc2JMjhGNzB,复合／待定,bilayout__fc__global,1,inf,0,
all_models,coarse,ridge,wc2JMjhGNzB,无法判断,bilayout__fc__global,1,inf,0,
all_models,coarse,ridge,yqstnuAEVhm,厨房与用餐,bilayout__fc__global,0,0.16666598618,9,
all_models,coarse,knn,2t7WUuJeko7,厨房与用餐,bilayout__fc__global,4,2.56683563293e-12,8,
all_models,coarse,knn,7y3sRwLe3Va,开放复合空间,bilayout__fc__global,4,inf,0,
all_models,coarse,knn,B6ByNegPMKs,通行与连接,bilayout__fc__global,4,inf,0,
all_models,coarse,knn,S9hNv5qa7GM,卧室,feedback__point_counts,5,0.0496030524373,28,
all_models,coarse,knn,VFuaQ6m2Qom,卫浴,feedback__point_counts,4,0.0624997466803,16,
all_models,coarse,knn,Z6MFQCViBuw,厨房与用餐,feedback__point_counts,4,0.16666598618,9,
all_models,coarse,knn,e9zR4mvMWw7,卧室,feedback__point_counts,5,0.051440205425,27,
all_models,coarse,knn,e9zR4mvMWw7,复合／待定,bilayout__fc__global,4,inf,0,
all_models,coarse,knn,jtcxE69GiFV,卧室,bilayout__fg_enclosed__global,4,0.0892853587866,28,
all_models,coarse,knn,pa4otMbVnkk,起居与休闲,bilayout__fc__global,4,inf,0,
all_models,coarse,knn,rPc6DW4iMge,卧室,feedback__point_counts,5,0.0462961830199,30,
all_models,coarse,knn,uNb9QFRL6hY,储藏与家务辅助,bilayout__fc__global,4,inf,0,
all_models,coarse,knn,uNb9QFRL6hY,卧室,bilayout__fg_enclosed__global,4,0.104166246951,24,
all_models,coarse,knn,uNb9QFRL6hY,卫浴,da3__layer11__faces_global,4,0.136363089085,11,
all_models,coarse,knn,uNb9QFRL6hY,工作与学习,bilayout__fc__global,4,inf,0,
all_models,coarse,knn,uNb9QFRL6hY,起居与休闲,bilayout__fc__global,4,inf,0,
all_models,coarse,knn,wc2JMjhGNzB,卧室,feedback__point_counts,5,0.049603048712,28,
all_models,coarse,knn,wc2JMjhGNzB,卫浴,bilayout__fc__global,4,0.0882349386811,17,
all_models,coarse,knn,wc2JMjhGNzB,复合／待定,bilayout__fc__global,4,inf,0,
all_models,coarse,knn,wc2JMjhGNzB,无法判断,bilayout__fc__global,4,inf,0,
all_models,coarse,knn,yqstnuAEVhm,厨房与用餐,bilayout__fc__global,4,0.16666598618,9,
all_models,main,ridge,2t7WUuJeko7,厨房与用餐,bilayout__fc__global,0,2.56683563293e-12,8,
all_models,main,ridge,7y3sRwLe3Va,开放复合空间,bilayout__fc__global,1,inf,0,
all_models,main,ridge,B6ByNegPMKs,通行与连接,bilayout__fc__global,1,inf,0,
all_models,main,ridge,S9hNv5qa7GM,卧室,bilayout__fg_enclosed__global,1,0.0545580498874,28,
all_models,main,ridge,VFuaQ6m2Qom,卫浴,bilayout__fg_extended__regions,3,0.0549005717039,16,
all_models,main,ridge,Z6MFQCViBuw,厨房与用餐,feedback__point_counts,1,0.136717915535,9,
all_models,main,ridge,e9zR4mvMWw7,卧室,bilayout__fg_enclosed__global,3,0.0544826537371,27,
