design,feature,baseline,algorithm,stratum_type,stratum,n_images,n_buildings,rps_mean,brier_mean,accuracy,balanced_accuracy,macro_f1,building_macro_rps,simple_recall,medium_recall,hard_recall,simple_n,medium_n,hard_n
pooled,baseline__main,none,frequency,building,jtcxE69GiFV,5,1,0.316344554023,1.28938192482,0,0,0,0.316344554023,,0,,0,5,0
pooled,baseline__main,none,frequency,building,pa4otMbVnkk,6,1,0.00367031473706,0.0190856366327,1,1,1,0.00367031473707,,1,,0,6,0
pooled,baseline__main,none,frequency,building,rPc6DW4iMge,3,1,0.0589525415822,0.226250373401,1,1,1,0.0589525415823,1,,,3,0,0
pooled,baseline__main,none,frequency,building,uNb9QFRL6hY,40,1,0.0992782105884,0.373835496734,0.775,0.85,0.783927560838,0.0992782105884,1,0.55,1,12,20,8
pooled,baseline__main,none,frequency,building,wc2JMjhGNzB,14,1,0.135520630653,0.503055567489,0.785714285714,0.666666666667,0.52380952381,0.135520630653,1,0,1,9,3,2
pooled,baseline__main,none,frequency,building,yqstnuAEVhm,4,1,0.0311737801611,0.091877456717,1,1,1,0.0311737801611,1,,,4,0,0
pooled,bilayout__fc__global,coarse,knn,scene,储藏与家务辅助,2,1,0.0785371659927,0.239938931859,1,1,1,0.078537164256,1,,,2,0,0
pooled,bilayout__fc__global,coarse,knn,scene,卧室,33,6,0.168797378662,0.665643380971,0.515151515152,0.369565217391,0.34,0.162924666199,0.739130434783,0,,23,10,0
pooled,bilayout__fc__global,coarse,knn,scene,卫浴,22,3,0.134137498119,0.488645859334,0.818181818182,0.666666666667,0.694444444444,0.14996106167,,0.333333333333,1,0,6,16
pooled,bilayout__fc__global,coarse,knn,scene,厨房与用餐,13,3,0.148526854789,0.629265151186,0.769230769231,0.5,0.434782608696,0.141097108213,1,0,,10,3,0
pooled,bilayout__fc__global,coarse,knn,scene,复合／待定,4,2,0.0893894193105,0.249534286873,1,1,1,0.0618965177952,1,,,4,0,0
pooled,bilayout__fc__global,coarse,knn,scene,工作与学习,7,1,0.178008086267,0.689689722198,0.428571428571,0.25,0.3,0.178008076336,0.5,0,,6,1,0
pooled,bilayout__fc__global,coarse,knn,scene,开放复合空间,4,1,0.239881762751,1.26950339775,0,0,0,0.239881768823,,0,,0,4,0
pooled,bilayout__fc__global,coarse,knn,scene,无法判断,1,1,0.151096416595,0.408986598826,1,1,1,0.151096403599,1,,,1,0,0
pooled,bilayout__fc__global,coarse,knn,scene,起居与休闲,17,2,0.0133556424751,0.0665892979318,1,1,1,0.0118922583508,,1,,0,17,0
pooled,bilayout__fc__global,coarse,knn,scene,通行与连接,3,1,0.118332739871,0.4070546471,1,1,1,0.118332736194,1,,,3,0,0
pooled,bilayout__fc__global,coarse,knn,main_space,bathroom,22,3,0.134137498119,0.488645859334,0.818181818182,0.666666666667,0.694444444444,0.14996106167,,0.333333333333,1,0,6,16
pooled,bilayout__fc__global,coarse,knn,main_space,circulation,3,1,0.118332739871,0.4070546471,1,1,1,0.118332736194,1,,,3,0,0
pooled,bilayout__fc__global,coarse,knn,main_space,dining,8,2,0.0928037143072,0.352365126156,1,1,1,0.0928037189879,1,,,8,0,0
pooled,bilayout__fc__global,coarse,knn,main_space,empty,4,1,0.125435845026,0.348072119198,1,1,1,0.125435839407,1,,,4,0,0
pooled,bilayout__fc__global,coarse,knn,main_space,kitchen,5,1,0.237683879559,1.07230519123,0.4,0.5,0.285714285714,0.237683886662,1,0,,2,3,0
pooled,bilayout__fc__global,coarse,knn,main_space,living,21,3,0.0565034749087,0.295715793135,0.809523809524,0.809523809524,0.894736842105,0.0878887618414,,0.809523809524,,0,21,0
pooled,bilayout__fc__global,coarse,knn,main_space,sleep,34,6,0.164036006164,0.646501965928,0.529411764706,0.375,0.346153846154,0.159606550866,0.75,0,,24,10,0
pooled,bilayout__fc__global,coarse,knn,main_space,storage,2,1,0.0785371659927,0.239938931859,1,1,1,0.078537164256,1,,,2,0,0
pooled,bilayout__fc__global,coarse,knn,main_space,work,7,1,0.178008086267,0.689689722198,0.428571428571,0.25,0.3,0.178008076336,0.5,0,,6,1,0
pooled,bilayout__fc__global,coarse,knn,building,2t7WUuJeko7,5,1,0.237683879559,1.07230519123,0.4,0.5,0.285714285714,0.237683886662,1,0,,2,3,0
pooled,bilayout__fc__global,coarse,knn,building,7y3sRwLe3Va,4,1,0.239881762751,1.26950339775,0,0,0,0.239881768823,,0,,0,4,0
pooled,bilayout__fc__global,coarse,knn,building,B6ByNegPMKs,3,1,0.118332739871,0.4070546471,1,1,1,0.118332736194,1,,,3,0,0
pooled,bilayout__fc__global,coarse,knn,building,S9hNv5qa7GM,5,1,0.040407344658,0.153480904507,1,1,1,0.0404073406942,1,,,5,0,0
pooled,bilayout__fc__global,coarse,knn,building,VFuaQ6m2Qom,6,1,0.133643292019,0.343319492801,1,1,1,0.133643296858,,,1,0,0,6
pooled,bilayout__fc__global,coarse,knn,building,Z6MFQCViBuw,4,1,0.104112699307,0.40191043355,1,1,1,0.104112707078,1,,,4,0,0
pooled,bilayout__fc__global,coarse,knn,building,e9zR4mvMWw7,7,1,0.126362868043,0.467619784046,0.428571428571,0.428571428571,0.6,0.126362869583,0.428571428571,,,7,0,0
pooled,bilayout__fc__global,coarse,knn,building,jtcxE69GiFV,5,1,0.36998887122,1.54024563455,0,0,0,0.36998886466,,0,,0,5,0
pooled,bilayout__fc__global,coarse,knn,building,pa4otMbVnkk,6,1,0.00691675363978,0.0280098469805,1,1,1,0.0069167532832,,1,,0,6,0
pooled,bilayout__fc__global,coarse,knn,building,rPc6DW4iMge,3,1,0.135371760065,0.417272879148,0.666666666667,0.666666666667,0.8,0.135371765743,0.666666666667,,,3,0,0
pooled,bilayout__fc__global,coarse,knn,building,uNb9QFRL6hY,40,1,0.111144977488,0.438386591302,0.75,0.8,0.776688453159,0.111144973295,0.75,0.65,1,12,20,8
pooled,bilayout__fc__global,coarse,knn,building,wc2JMjhGNzB,14,1,0.144883828348,0.557575621132,0.714285714286,0.62962962963,0.504201680672,0.144883827506,0.888888888889,0,1,9,3,2
pooled,bilayout__fc__global,coarse,knn,building,yqstnuAEVhm,4,1,0.0814947293073,0.302819818762,1,1,1,0.0814947308972,1,,,4,0,0
pooled,bilayout__fc__global,coarse,ridge,scene,储藏与家务辅助,2,1,0.0936912842256,0.374764468815,0.5,0.5,0.666666666667,0.0936912819743,0.5,,,2,0,0
pooled,bilayout__fc__global,coarse,ridge,scene,卧室,33,6,0.161353338452,0.630729917169,0.515151515152,0.369565217391,0.34,0.160929115788,0.739130434783,0,,23,10,0
pooled,bilayout__fc__global,coarse,ridge,scene,卫浴,22,3,0.109636549947,0.381317456211,0.818181818182,0.770833333333,0.770833333333,0.116517241529,,0.666666666667,0.875,0,6,16
pooled,bilayout__fc__global,coarse,ridge,scene,厨房与用餐,13,3,0.164246219287,0.64531203033,0.538461538462,0.35,0.35,0.156638563339,0.7,0,,10,3,0
pooled,bilayout__fc__global,coarse,ridge,scene,复合／待定,4,2,0.0560908431166,0.12165390009,1,1,1,0.0745998267084,1,,,4,0,0
pooled,bilayout__fc__global,coarse,ridge,scene,工作与学习,7,1,0.0937665643853,0.348343863303,0.857142857143,0.5,0.461538461538,0.0937665631729,1,0,,6,1,0
pooled,bilayout__fc__global,coarse,ridge,scene,开放复合空间,4,1,0.064190223577,0.345298119466,1,1,1,0.0641902275383,,1,,0,4,0
pooled,bilayout__fc__global,coarse,ridge,scene,无法判断,1,1,0.435519948325,1.20616330712,0,0,0,0.435519993305,0,,,1,0,0
pooled,bilayout__fc__global,coarse,ridge,scene,起居与休闲,17,2,0.017290454027,0.0903089304844,1,1,1,0.0141873265351,,1,,0,17,0
pooled,bilayout__fc__global,coarse,ridge,scene,通行与连接,3,1,0.0648682017711,0.25267096557,1,1,1,0.0648682005703,1,,,3,0,0
pooled,bilayout__fc__global,coarse,ridge,main_space,bathroom,22,3,0.109636549947,0.381317456211,0.818181818182,0.770833333333,0.770833333333,0.116517241529,,0.666666666667,0.875,0,6,16
pooled,bilayout__fc__global,coarse,ridge,main_space,circulation,3,1,0.0648682017711,0.25267096557,1,1,1,0.0648682005703,1,,,3,0,0
pooled,bilayout__fc__global,coarse,ridge,main_space,dining,8,2,0.107188807622,0.40978622197,0.625,0.625,0.769230769231,0.107188808732,0.625,,,8,0,0
pooled,bilayout__fc__global,coarse,ridge,main_space,empty,4,1,0.137066376225,0.367385824252,0.75,0.75,0.857142857143,0.137066391297,0.75,,,4,0,0
pooled,bilayout__fc__global,coarse,ridge,main_space,kitchen,5,1,0.255538077951,1.02215332371,0.4,0.5,0.285714285714,0.255538072554,1,0,,2,3,0
pooled,bilayout__fc__global,coarse,ridge,main_space,living,21,3,0.0262237434651,0.138878299814,1,1,1,0.0308549602029,,1,,0,21,0
pooled,bilayout__fc__global,coarse,ridge,main_space,sleep,34,6,0.159890528965,0.618744790501,0.529411764706,0.375,0.346153846154,0.161241454475,0.75,0,,24,10,0
pooled,bilayout__fc__global,coarse,ridge,main_space,storage,2,1,0.0936912842256,0.374764468815,0.5,0.5,0.666666666667,0.0936912819743,0.5,,,2,0,0
pooled,bilayout__fc__global,coarse,ridge,main_space,work,7,1,0.0937665643853,0.348343863303,0.857142857143,0.5,0.461538461538,0.0937665631729,1,0,,6,1,0
pooled,bilayout__fc__global,coarse,ridge,building,2t7WUuJeko7,5,1,0.255538077951,1.02215332371,0.4,0.5,0.285714285714,0.255538072554,1,0,,2,3,0
pooled,bilayout__fc__global,coarse,ridge,building,7y3sRwLe3Va,4,1,0.064190223577,0.345298119466,1,1,1,0.0641902275383,,1,,0,4,0
pooled,bilayout__fc__global,coarse,ridge,building,B6ByNegPMKs,3,1,0.0648682017711,0.25267096557,1,1,1,0.0648682005703,1,,,3,0,0
pooled,bilayout__fc__global,coarse,ridge,building,S9hNv5qa7GM,5,1,0.0463425943865,0.185369958943,0.8,0.8,0.888888888889,0.0463425965519,0.8,,,5,0,0
pooled,bilayout__fc__global,coarse,ridge,building,VFuaQ6m2Qom,6,1,0.106543339859,0.221060274255,1,1,1,0.10654334041,,,1,0,0,6
pooled,bilayout__fc__global,coarse,ridge,building,Z6MFQCViBuw,4,1,0.161067682944,0.643431247181,0.25,0.25,0.4,0.161067679524,0.25,,,4,0,0
pooled,bilayout__fc__global,coarse,ridge,building,e9zR4mvMWw7,7,1,0.100373614162,0.281786718817,0.714285714286,0.714285714286,0.833333333333,0.100373603404,0.714285714286,,,7,0,0
pooled,bilayout__fc__global,coarse,ridge,building,jtcxE69GiFV,5,1,0.369712262403,1.61370468886,0,0,0,0.369712263346,,0,,0,5,0
pooled,bilayout__fc__global,coarse,ridge,building,pa4otMbVnkk,6,1,0.00363669175214,0.0162531759806,1,1,1,0.00363669179741,,1,,0,6,0
pooled,bilayout__fc__global,coarse,ridge,building,rPc6DW4iMge,3,1,0.160388134005,0.571566916533,0.666666666667,0.666666666667,0.8,0.160388131936,0.666666666667,,,3,0,0
pooled,bilayout__fc__global,coarse,ridge,building,uNb9QFRL6hY,40,1,0.0939053129748,0.377861071941,0.775,0.788888888889,0.790840101185,0.0939053126669,0.916666666667,0.7,0.75,12,20,8
pooled,bilayout__fc__global,coarse,ridge,building,wc2JMjhGNzB,14,1,0.132349080885,0.457009529309,0.642857142857,0.666666666667,0.584126984127,0.132349085595,0.666666666667,0.333333333333,1,9,3,2
pooled,bilayout__fc__global,coarse,ridge,building,yqstnuAEVhm,4,1,0.0533099322996,0.176141196758,1,1,1,0.053309937939,1,,,4,0,0
pooled,bilayout__fc__global,global,knn,scene,储藏与家务辅助,2,1,0.0400001200016,0.160000080004,1,1,1,0.0400001145912,1,,,2,0,0
pooled,bilayout__fc__global,global,knn,scene,卧室,33,6,0.207878587879,0.724847796365,0.515151515152,0.369565217391,0.34,0.228444237766,0.739130434783,0,,23,10,0
pooled,bilayout__fc__global,global,knn,scene,卫浴,22,3,0.376363263637,0.952726498183,0.181818181818,0.28125,0.252631578947,0.392484425264,,0.5,0.0625,0,6,16
pooled,bilayout__fc__global,global,knn,scene,厨房与用餐,13,3,0.30615358154,1.15076739077,0.230769230769,0.15,0.2,0.311999707048,0.3,0,,10,3,0
pooled,bilayout__fc__global,global,knn,scene,复合／待定,4,2,0.1650001,0.480000000001,0.75,0.75,0.857142857143,0.170000141797,0.75,,,4,0,0
pooled,bilayout__fc__global,global,knn,scene,工作与学习,7,1,0.165714422858,0.617142891429,0.571428571429,0.333333333333,0.363636363636,0.165714422507,0.666666666667,0,,6,1,0
pooled,bilayout__fc__global,global,knn,scene,开放复合空间,4,1,0.324999200001,1.5599969,0,0,0,0.324999202043,,0,,0,4,0
pooled,bilayout__fc__global,global,knn,scene,无法判断,1,1,0.1,0.24,1,1,1,0.099999986589,1,,,1,0,0
pooled,bilayout__fc__global,global,knn,scene,起居与休闲,17,2,0.0929410564712,0.442352800002,0.705882352941,0.705882352941,0.827586206897,0.0846968522635,,0.705882352941,,0,17,0
pooled,bilayout__fc__global,global,knn,scene,通行与连接,3,1,0.186666826667,0.666666506668,0.333333333333,0.333333333333,0.5,0.18666682144,0.333333333333,,,3,0,0
pooled,bilayout__fc__global,global,knn,main_space,bathroom,22,3,0.376363263637,0.952726498183,0.181818181818,0.28125,0.252631578947,0.392484425264,,0.5,0.0625,0,6,16
pooled,bilayout__fc__global,global,knn,main_space,circulation,3,1,0.186666826667,0.666666506668,0.333333333333,0.333333333333,0.5,0.18666682144,0.333333333333,,,3,0,0
pooled,bilayout__fc__global,global,knn,main_space,dining,8,2,0.349999560002,1.32999699001,0.25,0.25,0.4,0.349999555387,0.25,,,8,0,0
pooled,bilayout__fc__global,global,knn,main_space,empty,4,1,0.14500004,0.36000006,1,1,1,0.14500003634,1,,,4,0,0
pooled,bilayout__fc__global,global,knn,main_space,kitchen,5,1,0.236000016,0.864000032,0.2,0.25,0.2,0.236000010371,0.5,0,,2,3,0
pooled,bilayout__fc__global,global,knn,main_space,living,21,3,0.13714260762,0.655237390479,0.571428571429,0.571428571429,0.727272727273,0.164797635523,,0.571428571429,,0,21,0
pooled,bilayout__fc__global,global,knn,main_space,sleep,34,6,0.207058636471,0.724705207061,0.5,0.354166666667,0.333333333333,0.227174405098,0.708333333333,0,,24,10,0
pooled,bilayout__fc__global,global,knn,main_space,storage,2,1,0.0400001200016,0.160000080004,1,1,1,0.0400001145912,1,,,2,0,0
pooled,bilayout__fc__global,global,knn,main_space,work,7,1,0.165714422858,0.617142891429,0.571428571429,0.333333333333,0.363636363636,0.165714422507,0.666666666667,0,,6,1,0
pooled,bilayout__fc__global,global,knn,building,2t7WUuJeko7,5,1,0.236000016,0.864000032,0.2,0.25,0.2,0.236000010371,0.5,0,,2,3,0
pooled,bilayout__fc__global,global,knn,building,7y3sRwLe3Va,4,1,0.324999200001,1.5599969,0,0,0,0.324999202043,,0,,0,4,0
pooled,bilayout__fc__global,global,knn,building,B6ByNegPMKs,3,1,0.186666826667,0.666666506668,0.333333333333,0.333333333333,0.5,0.18666682144,0.333333333333,,,3,0,0
pooled,bilayout__fc__global,global,knn,building,S9hNv5qa7GM,5,1,0.0800002400007,0.320000160002,1,1,1,0.0800002291799,1,,,5,0,0
pooled,bilayout__fc__global,global,knn,building,VFuaQ6m2Qom,6,1,0.559999193334,1.22666501334,0.166666666667,0.166666666667,0.285714285714,0.559999187787,,,0.166666666667,0,0,6
pooled,bilayout__fc__global,global,knn,building,Z6MFQCViBuw,4,1,0.499999000003,1.99999400001,0,0,0,0.499998986721,0,,,4,0,0
pooled,bilayout__fc__global,global,knn,building,e9zR4mvMWw7,7,1,0.225714222858,0.674285177144,0.428571428571,0.428571428571,0.6,0.225714206696,0.428571428571,,,7,0,0
pooled,bilayout__fc__global,global,knn,building,jtcxE69GiFV,5,1,0.283999472001,1.279998608,0,0,0,0.283999463916,,0,,0,5,0
pooled,bilayout__fc__global,global,knn,building,pa4otMbVnkk,6,1,0.056666553334,0.226666813335,0.833333333333,0.833333333333,0.909090909091,0.0566665548831,,0.833333333333,,0,6,0
pooled,bilayout__fc__global,global,knn,building,rPc6DW4iMge,3,1,0.473332786668,1.09333221333,0.333333333333,0.333333333333,0.5,0.473332802455,0.333333333333,,,3,0,0
pooled,bilayout__fc__global,global,knn,building,uNb9QFRL6hY,40,1,0.186499864001,0.645999618002,0.5,0.444444444444,0.381263616558,0.186499864841,0.833333333333,0.5,0,12,20,8
pooled,bilayout__fc__global,global,knn,building,wc2JMjhGNzB,14,1,0.195714231429,0.617142560001,0.571428571429,0.296296296296,0.280701754386,0.195714230915,0.888888888889,0,0,9,3,2
pooled,bilayout__fc__global,global,knn,building,yqstnuAEVhm,4,1,0.20000012,0.659999980001,0.5,0.5,0.666666666667,0.200000124052,0.5,,,4,0,0
pooled,bilayout__fc__global,global,ridge,scene,储藏与家务辅助,2,1,0.0819052683955,0.327620562183,0.5,0.5,0.666666666667,0.0819052746519,0.5,,,2,0,0
pooled,bilayout__fc__global,global,ridge,scene,卧室,33,6,0.159125520223,0.521249705426,0.545454545455,0.447826086957,0.458937198068,0.175703347774,0.695652173913,0.2,,23,10,0
pooled,bilayout__fc__global,global,ridge,scene,卫浴,22,3,0.307241551696,0.807577984331,0.318181818182,0.479166666667,0.368421052632,0.304135595049,,0.833333333333,0.125,0,6,16
pooled,bilayout__fc__global,global,ridge,scene,厨房与用餐,13,3,0.260801234043,1.01386889664,0.384615384615,0.25,0.277777777778,0.265244234726,0.5,0,,10,3,0
pooled,bilayout__fc__global,global,ridge,scene,复合／待定,4,2,0.103610351223,0.20818488446,1,1,1,0.101143658161,1,,,4,0,0
pooled,bilayout__fc__global,global,ridge,scene,工作与学习,7,1,0.0897412577044,0.355055671271,0.857142857143,0.5,0.461538461538,0.089741258882,1,0,,6,1,0
pooled,bilayout__fc__global,global,ridge,scene,开放复合空间,4,1,0.0708143649311,0.395257798754,0.75,0.75,0.857142857143,0.0708143617958,,0.75,,0,4,0
pooled,bilayout__fc__global,global,ridge,scene,无法判断,1,1,0.384119374528,0.78262587045,0,0,0,0.384119361639,0,,,1,0,0
pooled,bilayout__fc__global,global,ridge,scene,起居与休闲,17,2,0.124216814887,0.684706113893,0.470588235294,0.470588235294,0.64,0.117309763748,,0.470588235294,,0,17,0
pooled,bilayout__fc__global,global,ridge,scene,通行与连接,3,1,0.0492843009988,0.197136910114,1,1,1,0.0492843005341,1,,,3,0,0
pooled,bilayout__fc__global,global,ridge,main_space,bathroom,22,3,0.307241551696,0.807577984331,0.318181818182,0.479166666667,0.368421052632,0.304135595049,,0.833333333333,0.125,0,6,16
pooled,bilayout__fc__global,global,ridge,main_space,circulation,3,1,0.0492843009988,0.197136910114,1,1,1,0.0492843005341,1,,,3,0,0
pooled,bilayout__fc__global,global,ridge,main_space,dining,8,2,0.294123717695,1.1641699623,0.375,0.375,0.545454545455,0.294123721309,0.375,,,8,0,0
pooled,bilayout__fc__global,global,ridge,main_space,empty,4,1,0.175587625232,0.355736218266,0.75,0.75,0.857142857143,0.175587624311,0.75,,,4,0,0
pooled,bilayout__fc__global,global,ridge,main_space,kitchen,5,1,0.2074852602,0.773387191586,0.4,0.5,0.285714285714,0.207485261559,1,0,,2,3,0
pooled,bilayout__fc__global,global,ridge,main_space,living,21,3,0.114044919657,0.629573101486,0.52380952381,0.52380952381,0.6875,0.101811296431,,0.52380952381,,0,21,0
pooled,bilayout__fc__global,global,ridge,main_space,sleep,34,6,0.157275071937,0.511578259244,0.558823529412,0.454166666667,0.465277777778,0.17450284783,0.708333333333,0.2,,24,10,0
pooled,bilayout__fc__global,global,ridge,main_space,storage,2,1,0.0819052683955,0.327620562183,0.5,0.5,0.666666666667,0.0819052746519,0.5,,,2,0,0
pooled,bilayout__fc__global,global,ridge,main_space,work,7,1,0.0897412577044,0.355055671271,0.857142857143,0.5,0.461538461538,0.089741258882,1,0,,6,1,0
pooled,bilayout__fc__global,global,ridge,building,2t7WUuJeko7,5,1,0.2074852602,0.773387191586,0.4,0.5,0.285714285714,0.207485261559,1,0,,2,3,0
pooled,bilayout__fc__global,global,ridge,building,7y3sRwLe3Va,4,1,0.0708143649311,0.395257798754,0.75,0.75,0.857142857143,0.0708143617958,,0.75,,0,4,0
pooled,bilayout__fc__global,global,ridge,building,B6ByNegPMKs,3,1,0.0492843009988,0.197136910114,1,1,1,0.0492843005341,1,,,3,0,0
pooled,bilayout__fc__global,global,ridge,building,S9hNv5qa7GM,5,1,0.0766549468631,0.306619237353,0.8,0.8,0.888888888889,0.0766549497843,0.8,,,5,0,0
pooled,bilayout__fc__global,global,ridge,building,VFuaQ6m2Qom,6,1,0.51088813453,1.05681753554,0.166666666667,0.166666666667,0.285714285714,0.510888149341,,,0.166666666667,0,0,6
pooled,bilayout__fc__global,global,ridge,building,Z6MFQCViBuw,4,1,0.455122042599,1.82048636481,0,0,0,0.455122046173,0,,,4,0,0
pooled,bilayout__fc__global,global,ridge,building,e9zR4mvMWw7,7,1,0.139428263841,0.33064321015,0.714285714286,0.714285714286,0.833333333333,0.139428269118,0.714285714286,,,7,0,0
pooled,bilayout__fc__global,global,ridge,building,jtcxE69GiFV,5,1,0.122534758974,0.513063857001,0.4,0.4,0.571428571429,0.122534763999,,0.4,,0,5,0
pooled,bilayout__fc__global,global,ridge,building,pa4otMbVnkk,6,1,0.0938257902945,0.505540847869,0.5,0.5,0.666666666667,0.0938257881013,,0.5,,0,6,0
pooled,bilayout__fc__global,global,ridge,building,rPc6DW4iMge,3,1,0.39699339224,1.11301046887,0,0,0,0.396993378798,0,,,3,0,0
pooled,bilayout__fc__global,global,ridge,building,uNb9QFRL6hY,40,1,0.171102334073,0.658158424873,0.475,0.438888888889,0.37037037037,0.171102339821,0.916666666667,0.4,0,12,20,8
pooled,bilayout__fc__global,global,ridge,building,wc2JMjhGNzB,14,1,0.148385629518,0.422251389808,0.714285714286,0.648148148148,0.615476190476,0.148385627062,0.777777777778,0.666666666667,0.5,9,3,2
