estimand_scope,fold,base_task_id,building_id,condition,policy,replicate_support,order_signature_support,candidate_permutation_n,stop_at_3_probability,incremental_stop_at_4_probability,reach5_probability,cap_resolved_probability,historical_counterfactual_support_shortfall_probability,unresolved_probability,autonomous_non_delivery_probability,expert_escalation_probability,status_probability_fixed_k5,mean_raw_paid_attempts,mean_paid_valid_submissions,mean_invalid_attempts,mean_replacement_attempts,mean_metric_invalid_attempts,mean_paid_valid_savings_vs_f0,mean_raw_paid_attempt_savings_vs_f0,mean_public_gt_quality,mean_reference_evaluable_autonomous_delivery_quality,mean_paired_complete_case_quality_delta_vs_f0,mean_reference_evaluable_autonomous_delivery_mitt_delta_vs_f0,instability_probability,corner_count_change_probability,mean_continuous_geometry_delta_vs_f0,selected_structural_invalidity_probability,selected_output_probability,supported_multimodality_probability,selected_output_replicate_support,raw_attempt_replicate_support,paid_valid_replicate_support,complete_case_quality_replicate_support,reference_evaluable_autonomous_delivery_replicate_support,paired_cost_replicate_support,paired_complete_case_quality_replicate_support,paired_reference_evaluable_autonomous_delivery_replicate_support,paired_instability_replicate_support,paired_corner_count_replicate_support,paired_geometry_delta_replicate_support,selected_structural_invalidity_replicate_support,autonomous_non_delivery_replicate_support,expert_escalation_replicate_support,paired_rows_status,status
historical_support_all78,policy_development_simulation,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,,,0.971907530079762,0.971907530079762,,,,,,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,,,0.9922360167751927,0.9922360167751927,,,,,,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,,,0.9148327464788732,0.9148327464788732,,,,,,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,manual,F0,1000,24,4,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,0,1000,1000,0,0,0,0,0,0,0,0,0,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,manual,F0,1000,24,4,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,0,1000,1000,0,0,0,0,0,0,0,0,0,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,manual,F0,1000,24,4,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,0,1000,1000,0,0,0,0,0,0,0,0,0,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,manual,F0,1000,24,4,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,0,1000,1000,0,0,0,0,0,0,0,0,0,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,,,0.8631223502044798,0.8631223502044798,,,,,,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,,,0.9760386257848187,0.9760386257848187,,,,,,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,,,0.9423779468227864,0.9423779468227864,,,,,,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,,,0.8453553711870536,0.8453553711870536,,,,,,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,manual,F0,1000,24,4,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,0,1000,1000,0,0,0,0,0,0,0,0,0,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,manual,F0,1000,24,4,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,0,1000,1000,0,0,0,0,0,0,0,0,0,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,F0,1000,24,4,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,0,1000,1000,0,0,0,0,0,0,0,0,0,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,,,0.7672546680208118,0.7672546680208118,,,,,,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,F0,1000,120,5,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,4.797,4.0,1.0,1.0,1.0,,,,,,,,,,,0.0,,0,1000,1000,0,0,0,0,0,0,0,0,0,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,F0,1000,24,4,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,0,1000,1000,0,0,0,0,0,0,0,0,0,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,F0,1000,1000,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,,,0.9816587053627404,0.9816587053627404,,,,,,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,,,0.9280722203608187,0.9280722203608187,,,,,,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,,,0.949031624740041,0.949031624740041,,,,,,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,F0,1000,1000,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,,,0.9732530738647248,0.9732530738647248,,,,,,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,manual,F0,1000,24,4,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,0,1000,1000,0,0,0,0,0,0,0,0,0,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,F0,1000,1000,20,0.0,0.0,1.0,0.0,0.0,0.014,0.014,0.0,0.986,5.0,5.0,0.0,0.0,0.0,,,0.9667942218296903,0.9532591027240747,,,,,,0.0,0.986,,986,1000,1000,986,1000,0,0,0,0,0,0,986,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,F0,1000,1000,20,0.0,0.0,1.0,0.0,0.0,0.076,0.076,0.0,0.924,5.0,5.0,0.0,0.0,0.0,,,0.9031040510650172,0.8344681431840759,,,,,,0.0,0.924,,924,1000,1000,924,1000,0,0,0,0,0,0,924,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,,,0.926580474934037,0.926580474934037,,,,,,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,manual,F0,1000,24,4,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,0,1000,1000,0,0,0,0,0,0,0,0,0,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,manual,F0,1000,24,4,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,0,1000,1000,0,0,0,0,0,0,0,0,0,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,,,0.9322346793582258,0.9322346793582258,,,,,,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,manual,F0,1000,24,4,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,0,1000,1000,0,0,0,0,0,0,0,0,0,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,F0,1000,1000,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,,,0.8988792271732265,0.8988792271732265,,,,,,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,F0,1000,1000,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,,,0.8697563165169597,0.8697563165169597,,,,,,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,F0,1000,24,4,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,0,1000,1000,0,0,0,0,0,0,0,0,0,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,F0,1000,24,4,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,0,1000,1000,0,0,0,0,0,0,0,0,0,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,F0,1000,1000,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,,,0.8652799632242405,0.8652799632242405,,,,,,0.0,1.0,,1000,1000,1000,989,989,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,,,0.7895344126440377,0.7895344126440377,,,,,,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,,,0.6997089496413732,0.6997089496413732,,,,,,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,,,0.8795517226896639,0.8795517226896639,,,,,,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,,,0.9872787248141325,0.9872787248141325,,,,,,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,manual,F0,1000,24,4,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,0,1000,1000,0,0,0,0,0,0,0,0,0,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,manual,F0,1000,120,5,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,4.782,4.0,1.0,1.0,0.0,,,,,,,,,,,0.0,,0,1000,1000,0,0,0,0,0,0,0,0,0,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,,,0.9275011705946621,0.9275011705946621,,,,,,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,F0,1000,24,4,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,0,1000,1000,0,0,0,0,0,0,0,0,0,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,,,0.9056130853119683,0.9056130853119683,,,,,,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,,,0.9367882855749649,0.9367882855749649,,,,,,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,F0,1000,24,4,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,0,1000,1000,0,0,0,0,0,0,0,0,0,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,F0,1000,1000,20,0.0,0.0,1.0,0.0,0.0,0.033,0.033,0.0,0.967,5.0,5.0,0.0,0.0,0.0,,,0.7691607271743177,0.7437784231775653,,,,,,0.0,0.967,,967,1000,1000,967,1000,0,0,0,0,0,0,967,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,F0,1000,120,5,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,4.8,4.0,1.0,1.0,0.0,,,,,,,,,,,0.0,,0,1000,1000,0,0,0,0,0,0,0,0,0,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,F0,1000,1000,20,0.0,0.0,1.0,0.0,0.0,0.374,0.374,0.0,0.626,5.0,5.0,0.0,0.0,0.0,,,0.9504779648032595,0.5949992059668404,,,,,,0.0,0.626,,626,1000,1000,626,1000,0,0,0,0,0,0,626,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,,,0.9709950282253635,0.9709950282253635,,,,,,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,,,0.9517636183411853,0.9517636183411853,,,,,,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,,,0.9525457683811364,0.9525457683811364,,,,,,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,,,0.8461372249185559,0.8461372249185559,,,,,,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,F0,1000,1000,20,0.0,0.0,1.0,0.0,0.0,0.041,0.041,0.0,0.959,5.0,5.0,0.0,0.0,0.0,,,0.963101740956875,0.9236145695776431,,,,,,0.0,0.959,,959,1000,1000,959,1000,0,0,0,0,0,0,959,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,yqstnuAEVhm,manual,F0,1000,24,4,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,0,1000,1000,0,0,0,0,0,0,0,0,0,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,manual,F0,1000,24,4,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,0,1000,1000,0,0,0,0,0,0,0,0,0,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,,,0.9101894519411302,0.9101894519411302,,,,,,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,manual,F0,1000,24,4,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,0,1000,1000,0,0,0,0,0,0,0,0,0,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,manual,F0,1000,24,4,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,0,1000,1000,0,0,0,0,0,0,0,0,0,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,F0,1000,1000,20,0.0,0.0,1.0,0.0,0.0,0.087,0.087,0.0,0.913,5.0,5.0,0.0,0.0,0.0,,,0.9322282505323671,0.8511243927360511,,,,,,0.0,0.913,,913,1000,1000,913,1000,0,0,0,0,0,0,913,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,,,0.9069873782822035,0.9069873782822035,,,,,,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_support_all78,policy_development_simulation,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,,,0.9564454449485804,0.9564454449485804,,,,,,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
