schema_version,rule_version,source_artifact,source_sha256,dependency_bundle_id,dependency_bundle_json,stage,pool,condition,validity_status,interpretation_allowed,base_task_id,building_id,valid_k,partition_status,cluster_membership_json,ambiguity_candidates_json,cluster_count,largest_cluster_support,second_cluster_support,largest_cluster_share,second_cluster_share,cluster_margin_all,cluster_margin_top2,largest_cluster_worker_ids,second_cluster_worker_ids,largest_cluster_medoid_annotation_id,largest_cluster_medoid_worker_id,largest_cluster_medoid_geometry_sha256,task_crowd_structure_status,structure_reason
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,22,unique,"[[""dcc9b22c32e44a2b6aed"", ""6e92af5ad7667f224740"", ""b73663d4e6304415c7df"", ""4aa250b1a35849403e62"", ""a9ffc64727b849e97700""], [""1d1473ea45cef547d01e"", ""dc3b60d3ab46195c79f2"", ""efabbdc5b8f3c34605b1"", ""e21b795c3082b91b04f7""], [""4203b3767e3303cffd5c"", ""511d41c2a1ae8135d56a"", ""90b1682c716df1046edd"", ""74ec5ab0599eaeaf4719""], [""00df94cb0e7cc21280ba"", ""8b3873aaa11c92de279f"", ""b341f546633829a990db"", ""d568da825a0925474c30""], [""f155c5b328bfdbe59187"", ""f0749422e452eec8ab7d"", ""2e29af366c8b907df0ba""], [""1892d2228413184cfbd6""], [""063a5ec4d91eccc8b4c3""]]",[],7,5,4,0.22727272727272727,0.18181818181818182,0.045454545454545456,0.1111111111111111,15;17;18;2;8,29;10;13;6,4aa250b1a35849403e62,2,6506418a9db9e239386793c1de357ef5e20b2d1c6adf7699a2bb070832457540,supported_multimodal,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,5,unique,"[[""793fbf24fd55bb3641aa"", ""20512095d53578cdb0d8"", ""ab0fd432ae8aa26071ae""], [""6c0f921d12fdfaa633d5""], [""20ff4e6c277a22cf5399""]]",[],3,3,1,0.6,0.2,0.4,0.5,10;13;18,34,793fbf24fd55bb3641aa,10,cd11aa795f5b170748c8eed67411c87f1a2fb8b17e1146c0348e343b986d8fd7,dominant_with_dissent,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,5,unique,"[[""be774848762988355a0c"", ""0a211ea2c0df77e9f508"", ""a667f2faafe82e46c3bb"", ""4543d3cbfe2301eb05f6"", ""0ee8571c46f9f9b55099""]]",[],1,5,0,1.0,0.0,1.0,1.0,34;10;13;18;6,,be774848762988355a0c,34,d36ad11492c91852d4eb228b2f196686aac94fd5aa9761a0780d4c73cafbf876,unimodal,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,semi,valid,true,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,4,unique,"[[""10ab4daf9de2cd3b6859"", ""c2c137240a2b4b27591e"", ""401fdd3b780569d96e33"", ""3aa58d4d74ec42ed12a4""]]",[],1,4,0,1.0,0.0,1.0,1.0,28;30;32;1,,401fdd3b780569d96e33,32,b2096c756e4f1baad3e8755e272e061d38063b562a15a569ecbab1659d4a5ceb,unimodal,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,22,not_evaluable,[],"[[6, 8, 10, 15, 20], [16, 17, 18, 19, 21]]",,0,0,0.0,0.0,,,,,,,,not_evaluable,non_unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,5,unique,"[[""c3008da1d11064bd3531"", ""f78931e744dcb44323b8""], [""63597564c489c761152b""], [""9013342fd86225b281ba""], [""81702024cb6333973ce6""]]",[],4,2,1,0.4,0.2,0.2,0.3333333333333333,32;15,31,f78931e744dcb44323b8,15,5137c4d98079f050739cb0f0706f12321a3476b246ca7bb9750ca2d959094684,dominant_with_dissent,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,5,unique,"[[""0e9176654eefd5c9e285"", ""353881dfb47a1686a026"", ""c56be6e4f5a0291cbfe7"", ""e2af3853afde2a84287b""], [""586816fed8c7e04af03d""]]",[],2,4,1,0.8,0.2,0.6,0.6,31;33;11;8,32,353881dfb47a1686a026,33,35d4f1aa5e4fa23f9be596ce5c8e9ba5012dc6da04e40a934b89f5774398dfc0,dominant_with_dissent,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,5,unique,"[[""7a0778c91977ce16bfb0"", ""adafd30448bdc86059f9"", ""99a8d85e0a09165ed320"", ""063a04f15b4aa1089409""], [""bcadc37ee0819d4ead2d""]]",[],2,4,1,0.8,0.2,0.6,0.6,33;37;11;15,34,99a8d85e0a09165ed320,11,dee5023fc86fed28cea720961dc937ba737b5076638b80ed1a9304e9f81bf130,dominant_with_dissent,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,semi,valid,true,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,4,unique,"[[""8024c676ff7c3f775432"", ""788e7e1c7924718866a4"", ""b7e5ac04265464d25c70""], [""1ff1c3fea69357e03c76""]]",[],2,3,1,0.75,0.25,0.5,0.5,1;12;18,31,788e7e1c7924718866a4,12,28f9a3b6bc335e009a2ac99faaee242132c4fd431515070f1db280db0f2d674e,dominant_with_dissent,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,5,unique,"[[""f2e875725d4790e9d5ca"", ""1a1c2c31064afdc74f07"", ""be6e1ce12bbf6a8518ab"", ""7ea7af8cde9303da75a6"", ""64bf2865bf8cc00abbb3""]]",[],1,5,0,1.0,0.0,1.0,1.0,34;37;1;15;2,,7ea7af8cde9303da75a6,15,927a5b90fd3ab9a37f51070123a48c8aa020b840e5bd8498f3c8c6901192d7dc,unimodal,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,5,unique,"[[""c0e08c82870e77e231bc""], [""c1c414a69e1ac434e740""], [""287ed274e745ef4b494d""], [""6bc3f17cddcae6548a83""], [""8b7b26806cebb06ceb87""]]",[],5,1,1,0.2,0.2,0.0,0.0,35,12,c0e08c82870e77e231bc,35,0b3b2575e4795e44f9ba66c7d6522b0c5cb1920af8b74dae67b16605cb0e4aab,not_evaluable,no_dominant_or_supported_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,5,unique,"[[""b593f337fea5cb8bf3f2""], [""9e5409147dcedaf906b7""], [""8f3735d531f44f7b44c8""], [""16f88794bfabdd24c227""], [""6bcb7c06bee48a668fc1""]]",[],5,1,1,0.2,0.2,0.0,0.0,1,2,b593f337fea5cb8bf3f2,1,11bf4225096b3a7478d68da10a3b61ab091d7c5790d49e7f2cc746da19cb75b2,not_evaluable,no_dominant_or_supported_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,5,unique,"[[""3c7cf68051a68eb3dec3"", ""762f5998ab17c724546b"", ""df9885e0f87a96997673"", ""e96210fd3b70951b5670""], [""747092fcb23c661874e0""]]",[],2,4,1,0.8,0.2,0.6,0.6,31;32;33;34,37,3c7cf68051a68eb3dec3,31,76d70cde8bd148699e88b35b95a1ecf8ef17f3217e1a9f41b4bd5d581033d463,dominant_with_dissent,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,5,unique,"[[""406e2e41f02039706f05"", ""205de09132b7c362ae2c""], [""2e6fc6fdc1ca28539391""], [""1241f308b7f478aaf10d""], [""3996cdc86335a9c6d126""]]",[],4,2,1,0.4,0.2,0.2,0.3333333333333333,1;12,30,205de09132b7c362ae2c,12,64448ff3d9ac9f26ae96a13b94acc3c634147a181342c6026cc388cbdef27c7c,dominant_with_dissent,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,5,unique,"[[""3e41c936412b1a992027""], [""0a731b8cdc864c572e8b""], [""41a7f33047a9e0342ac0""], [""d1099761985f8bcdd357""], [""f2c02631f6c62e58089e""]]",[],5,1,1,0.2,0.2,0.0,0.0,34,28,3e41c936412b1a992027,34,0229f23f7bb3537655bce62b1e09a5e1f0a67c2090568aca0cc410d3232dd526,not_evaluable,no_dominant_or_supported_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,5,unique,"[[""ff368b2d52c03c9c2c5d"", ""203bd6757c614dae7d28""], [""ebb6ff386a289d1366df""], [""62ca76d9e84ab7370421""], [""f59447dc61818803cfc6""]]",[],4,2,1,0.4,0.2,0.2,0.3333333333333333,11;2,12,203bd6757c614dae7d28,2,e7d2eae9e8a063c510ae79d3046b928927da3bda9a2db7555141f793fccf0cfa,dominant_with_dissent,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,semi,valid,true,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,4,unique,"[[""71f8e55558d74259a5eb"", ""2ec85790145647163c24"", ""bad9e0cac20a7347fbd5"", ""f716e6d6a95b3228e48c""]]",[],1,4,0,1.0,0.0,1.0,1.0,33;34;35;6,,71f8e55558d74259a5eb,33,7abf65dfa78170e4fab410394133ebcdd56c7e571e610ae412f016115a60c512,unimodal,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,5,unique,"[[""383c4d3f2da8086009f3"", ""19607f73ad540646568e"", ""d0bcda333eddee24fe3c"", ""a59dbe372c746bd7a7ac"", ""846f35a4fc23776b55a2""]]",[],1,5,0,1.0,0.0,1.0,1.0,10;17;18;6;8,,d0bcda333eddee24fe3c,18,ff62b3e2c7278fdfe138228d947920dfee94b4570df69d21ed0f2c441592b4f1,unimodal,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,semi,valid,true,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,4,unique,"[[""2c90d306c009cea79158"", ""2293abd04e66d525f147"", ""8efaa4e2bbb1955244ea""], [""99107f36d276c5bca39b""]]",[],2,3,1,0.75,0.25,0.5,0.5,36;1;11,31,2c90d306c009cea79158,36,96f5511249409f5fa56750f14ce917a03645b2bb1eb85e16fbd0a127b3e2c008,dominant_with_dissent,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,22,unique,"[[""64a7b681289e1d9e5c28"", ""b1ce4141a47902a64e35"", ""8f784855d8bd4f3a9024"", ""ae7096d6a5b271deaac2"", ""f235b3c540b6882e63cb""], [""d704f69a1c7c5327e638"", ""ea7f2a3fdcd3a9d42d55"", ""1f84dbf5541abdd7a52b"", ""decd9e3adcbe39aed044""], [""e0a58597afa7f260d97e"", ""c6821c31452459c11f75"", ""9d17cd836d7fc38ad108"", ""35e84449b82da019aab5""], [""cc4b77a1e08c03d24b8b"", ""45c7e6b9c0f075b709c5"", ""ea7fabdfe31667749db1"", ""9468385d865a6955cb73""], [""097614c2e4d646b9059e"", ""014b4e58073b849f7ed9""], [""0a79e9b207c32db39202"", ""0ba3c33cb0e05abf58ae""], [""303a694734e00bd95c83""]]",[],7,5,4,0.22727272727272727,0.18181818181818182,0.045454545454545456,0.1111111111111111,28;12;13;6;8,31;33;35;1,8f784855d8bd4f3a9024,13,f9d09a605d32655693a6902adce4e7b28a261a72eaf11db11743be458fc09da2,supported_multimodal,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,5,unique,"[[""781137e8fd1870d81989"", ""63001f819a4a6b408ae2"", ""11f33474cc2384e6f703"", ""552c1b3f60b73454472d"", ""33bdbff1a089ed14dc7d""]]",[],1,5,0,1.0,0.0,1.0,1.0,31;32;33;17;8,,33bdbff1a089ed14dc7d,8,14985ac7468f9cb28efc17960fa19a32bfbbfc1dba05ff6be2f590e6cacd26ad,unimodal,unique_complete_link_partition
