condition,target,design,method,baseline,n,groups,delta,lo,hi,group_macro
semi,late_new_geometry,same_building_diagnostic,dinov3__block11__faces_local16,source_frequency,40,10,0.0154583333334,-0.0552200533763,0.0868758979885,0.0308418650794
semi,late_new_geometry,same_building_diagnostic,dinov3__block11__faces_local96,source_frequency,40,10,0.0317708333333,-0.0120474910394,0.0972769886363,0.0437631944444
semi,late_new_geometry,same_building_diagnostic,dinov3__block11__panorama_global,source_frequency,40,10,0.0248333333334,-0.0508880281142,0.094912172379,0.0365646825397
semi,late_new_geometry,same_building_diagnostic,dinov3__block11__panorama_local16,source_frequency,40,10,0.00845833333335,-0.0239308345289,0.0573884703621,0.0181027777778
semi,late_new_geometry,same_building_diagnostic,dinov3__block11__panorama_mean,source_frequency,40,10,0.0219791666667,-0.0525973011363,0.0894480743622,0.0342813492064
semi,late_new_geometry,same_building_diagnostic,dinov3__block12__faces_concat,source_frequency,40,10,-0.00479166666662,-0.03,0.0284552385267,0.00482182539686
semi,late_new_geometry,same_building_diagnostic,dinov3__block12__faces_global,source_frequency,40,10,0.0201041666667,-0.0531171874999,0.09309140625,0.0356765873016
semi,late_new_geometry,same_building_diagnostic,dinov3__block12__faces_local16,source_frequency,40,10,0.0185416666667,-0.0531270720107,0.0917549360022,0.0345133928572
semi,late_new_geometry,same_building_diagnostic,dinov3__block12__faces_local96,source_frequency,40,10,0.0348541666667,-0.0122381105006,0.106016666667,0.0480084325397
semi,late_new_geometry,same_building_diagnostic,dinov3__block12__panorama_global,source_frequency,40,10,0.0366458333334,-0.0437977201257,0.115549268018,0.048909920635
semi,late_new_geometry,same_building_diagnostic,dinov3__block12__panorama_local16,source_frequency,40,10,0.0218541666667,-0.0224895833334,0.0777620442709,0.0271033730159
semi,late_new_geometry,same_building_diagnostic,dinov3__block12__panorama_mean,source_frequency,40,10,0.0337916666667,-0.0458096186281,0.111203720238,0.0466265873016
semi,late_new_geometry,same_building_diagnostic,dinov3__block3__faces_concat,source_frequency,40,10,-0.00118749999995,-0.0339015151514,0.0248983739838,-0.000422916666628
semi,late_new_geometry,same_building_diagnostic,dinov3__block3__faces_global,source_frequency,40,10,0.0075416666667,-0.0661980075096,0.0790870192308,0.0245651785715
semi,late_new_geometry,same_building_diagnostic,dinov3__block3__faces_local16,source_frequency,40,10,-0.00906249999998,-0.0758583877995,0.0711877800179,0.0158398809524
semi,late_new_geometry,same_building_diagnostic,dinov3__block3__faces_local96,source_frequency,40,10,0.0106875,-0.0476136363636,0.084943287037,0.0306093253968
semi,late_new_geometry,same_building_diagnostic,dinov3__block3__panorama_global,source_frequency,40,10,0.0458125,-0.0035294117647,0.101253024194,0.0508181547619
semi,late_new_geometry,same_building_diagnostic,dinov3__block3__panorama_local16,source_frequency,40,10,0.0208125,-0.0234514814814,0.0935571345187,0.038429265873
semi,late_new_geometry,same_building_diagnostic,dinov3__block3__panorama_mean,source_frequency,40,10,0.0305,-0.0138222671569,0.0920017769608,0.0414556547619
semi,late_new_geometry,same_building_diagnostic,dinov3__block6__faces_concat,source_frequency,40,10,0.00308333333337,-0.0456547619047,0.0447788871951,0.00403283730161
semi,late_new_geometry,same_building_diagnostic,dinov3__block6__faces_global,source_frequency,40,10,-0.000979166666632,-0.0842520573947,0.0772333459342,0.0189693452381
semi,late_new_geometry,same_building_diagnostic,dinov3__block6__faces_local16,source_frequency,40,10,0.00812500000005,-0.0576880787036,0.0852839409723,0.027258234127
semi,late_new_geometry,same_building_diagnostic,dinov3__block6__faces_local96,source_frequency,40,10,0.0313125,-0.0149203183147,0.099193359375,0.0450947420635
semi,late_new_geometry,same_building_diagnostic,dinov3__block6__panorama_global,source_frequency,40,10,0.043875,-0.0247109496626,0.115534201389,0.0529943452381
semi,late_new_geometry,same_building_diagnostic,dinov3__block6__panorama_local16,source_frequency,40,10,0.0162708333334,-0.0268032945736,0.0884689670139,0.0347956349207
semi,late_new_geometry,same_building_diagnostic,dinov3__block6__panorama_mean,source_frequency,40,10,0.0313541666667,-0.0135958904979,0.0969186887255,0.0442854166667
semi,late_new_geometry,same_building_diagnostic,dinov3__block9__faces_concat,source_frequency,40,10,0.0224583333334,-0.0179292929292,0.0730561951755,0.0233218253968
semi,late_new_geometry,same_building_diagnostic,dinov3__block9__faces_global,source_frequency,40,10,0.0264791666667,-0.0501774956194,0.0970620659722,0.0382125992064
semi,late_new_geometry,same_building_diagnostic,dinov3__block9__faces_local16,source_frequency,40,10,0.0122708333334,-0.0578531115524,0.0851889204545,0.0291543650794
semi,late_new_geometry,same_building_diagnostic,dinov3__block9__faces_local96,source_frequency,40,10,0.0361666666667,-0.012407446509,0.103866796875,0.0480530753968
semi,late_new_geometry,same_building_diagnostic,dinov3__block9__panorama_global,source_frequency,40,10,0.0332083333334,-0.0490070056431,0.117149404762,0.0445209325397
semi,late_new_geometry,same_building_diagnostic,dinov3__block9__panorama_local16,source_frequency,40,10,0.0212708333334,-0.026316508634,0.0973748152709,0.0398081349207
semi,late_new_geometry,same_building_diagnostic,dinov3__block9__panorama_mean,source_frequency,40,10,0.0314375,-0.0494128787878,0.113469618056,0.043104265873
semi,late_new_geometry,same_building_diagnostic,dinov3__cls__faces,source_frequency,40,10,0.0139166666667,-0.0430666694743,0.066052639231,0.0174204365079
semi,late_new_geometry,same_building_diagnostic,dinov3__cls__panorama,source_frequency,40,10,0.0335416666667,-0.0235656712473,0.0887676078119,0.0334127976191
semi,late_new_geometry,same_building_diagnostic,feedback_counts_nearest,source_frequency,40,10,0.00920833333338,-0.0342559294872,0.0495296052633,0.00717748015876
semi,late_new_geometry,same_building_diagnostic,source_frequency_smooth,source_frequency,40,10,0,0,0,0
semi,late_new_geometry,same_building_diagnostic,source_random_expectation,source_frequency,40,10,0.023996031746,0.00284625661379,0.0484102113166,0.0248321428572
semi,late_new_geometry,same_main_cross_building,dinov3__block11__faces_concat,source_frequency,36,12,0.0671159511784,0.0139553070036,0.117721402059,0.0684405513468
semi,late_new_geometry,same_main_cross_building,dinov3__block11__faces_global,source_frequency,36,12,0.0599842171717,0.0155341829756,0.103297223884,0.0647231691919
semi,late_new_geometry,same_main_cross_building,dinov3__block11__faces_local16,source_frequency,36,12,0.118803661616,0.0349044907647,0.208028840904,0.100928526335
semi,late_new_geometry,same_main_cross_building,dinov3__block11__faces_local96,source_frequency,36,12,0.0865351430976,0.0263245442709,0.147171393816,0.0823613967051
semi,late_new_geometry,same_main_cross_building,dinov3__block11__panorama_global,source_frequency,36,12,0.0835511363636,0.04250206194,0.120680865294,0.0773644931457
semi,late_new_geometry,same_main_cross_building,dinov3__block11__panorama_local16,source_frequency,36,12,0.141006944444,0.0788346523269,0.200831984791,0.119584460678
semi,late_new_geometry,same_main_cross_building,dinov3__block11__panorama_mean,source_frequency,36,12,0.0688520622895,0.0279952854076,0.103283401735,0.063498752405
semi,late_new_geometry,same_main_cross_building,dinov3__block12__faces_concat,source_frequency,36,12,0.0627893518518,0.0192807765151,0.103693339646,0.0710295664983
semi,late_new_geometry,same_main_cross_building,dinov3__block12__faces_global,source_frequency,36,12,0.0459816919191,-0.00626495301578,0.0976366451288,0.0499122775372
semi,late_new_geometry,same_main_cross_building,dinov3__block12__faces_local16,source_frequency,36,12,0.0401483585858,-0.0249469032861,0.0922570418184,0.0459995791246
semi,late_new_geometry,same_main_cross_building,dinov3__block12__faces_local96,source_frequency,36,12,0.0660300925926,0.0221310148186,0.108295483242,0.0694154791967
semi,late_new_geometry,same_main_cross_building,dinov3__block12__panorama_global,source_frequency,36,12,0.0571853956229,0.00581729290257,0.106851086008,0.0601292087542
semi,late_new_geometry,same_main_cross_building,dinov3__block12__panorama_local16,source_frequency,36,12,0.115381944444,0.0622970925471,0.166811346479,0.111346034752
semi,late_new_geometry,same_main_cross_building,dinov3__block12__panorama_mean,source_frequency,36,12,0.0514909511784,0.000666913021132,0.100803977273,0.0455458754208
semi,late_new_geometry,same_main_cross_building,dinov3__block3__faces_concat,source_frequency,36,12,0.0187384259259,-0.0456261459129,0.0909853697381,0.00596028739778
semi,late_new_geometry,same_main_cross_building,dinov3__block3__faces_global,source_frequency,36,12,-0.0221222643098,-0.0731354843746,0.0557020155502,0.00645713083207
semi,late_new_geometry,same_main_cross_building,dinov3__block3__faces_local16,source_frequency,36,12,0.0337573653198,-0.00645875420883,0.0735497294372,0.0235695646945
semi,late_new_geometry,same_main_cross_building,dinov3__block3__faces_local96,source_frequency,36,12,0.0404492845118,-0.0152666357937,0.114370718579,0.0561790824916
semi,late_new_geometry,same_main_cross_building,dinov3__block3__panorama_global,source_frequency,36,12,0.0135953282828,-0.0444401515152,0.0680394712841,0.0233071639009
semi,late_new_geometry,same_main_cross_building,dinov3__block3__panorama_local16,source_frequency,36,12,0.045192550505,-0.00654587814207,0.110369858121,0.0429024019961
semi,late_new_geometry,same_main_cross_building,dinov3__block3__panorama_mean,source_frequency,36,12,0.0240582912458,-0.0231132969304,0.0724125239234,0.0356489297739
semi,late_new_geometry,same_main_cross_building,dinov3__block6__faces_concat,source_frequency,36,12,0.0306828703703,-0.000388717394717,0.0646224642029,0.0292650162337
semi,late_new_geometry,same_main_cross_building,dinov3__block6__faces_global,source_frequency,36,12,0.019729587542,-0.0298855979049,0.0673748065331,0.0243551136363
semi,late_new_geometry,same_main_cross_building,dinov3__block6__faces_local16,source_frequency,36,12,0.0728777356902,0.0106715917546,0.126848430674,0.0619989628427
semi,late_new_geometry,same_main_cross_building,dinov3__block6__faces_local96,source_frequency,36,12,0.0988057659932,0.0355995261592,0.179414744875,0.0980413510101
semi,late_new_geometry,same_main_cross_building,dinov3__block6__panorama_global,source_frequency,36,12,0.0203777356902,-0.020768382353,0.0764727124183,0.04008626443
semi,late_new_geometry,same_main_cross_building,dinov3__block6__panorama_local16,source_frequency,36,12,0.0533406986532,0.0113529325723,0.111426420587,0.0554791215729
semi,late_new_geometry,same_main_cross_building,dinov3__block6__panorama_mean,source_frequency,36,12,0.0236647727273,-0.0128266888813,0.0759961160002,0.0418124549062
semi,late_new_geometry,same_main_cross_building,dinov3__block9__faces_concat,source_frequency,36,12,0.0492687289562,0.0148538690476,0.0852675679206,0.0620301677489
semi,late_new_geometry,same_main_cross_building,dinov3__block9__faces_global,source_frequency,36,12,0.0180860690236,-0.0299041958042,0.0606946699134,0.0239701930014
semi,late_new_geometry,same_main_cross_building,dinov3__block9__faces_local16,source_frequency,36,12,0.0601925505051,-0.000977081604556,0.112697215647,0.0551110660173
semi,late_new_geometry,same_main_cross_building,dinov3__block9__faces_local96,source_frequency,36,12,0.101743476431,0.0239470749913,0.197576958198,0.105966886123
semi,late_new_geometry,same_main_cross_building,dinov3__block9__panorama_global,source_frequency,36,12,0.0544981060606,0.0196923926768,0.106046828172,0.0660052459115
semi,late_new_geometry,same_main_cross_building,dinov3__block9__panorama_local16,source_frequency,36,12,0.0684353956229,-0.000987674120209,0.153467153149,0.0898043079606
semi,late_new_geometry,same_main_cross_building,dinov3__block9__panorama_mean,source_frequency,36,12,0.0655629208754,0.0129077162757,0.110542517701,0.0573663570226
semi,late_new_geometry,same_main_cross_building,dinov3__cls__faces,source_frequency,36,12,0.0442918771043,0.00491651908692,0.0854702756733,0.0485847312409
semi,late_new_geometry,same_main_cross_building,dinov3__cls__panorama,source_frequency,36,12,0.0890372474747,0.029945713141,0.143817647238,0.0807709084896
semi,late_new_geometry,same_main_cross_building,feedback_counts_nearest,source_frequency,36,12,0.00596064814811,-0.0329163106631,0.0745227771132,0.0293787728475
semi,late_new_geometry,same_main_cross_building,source_frequency_smooth,source_frequency,36,12,0,0,0,0
semi,late_new_geometry,same_main_cross_building,source_random_expectation,source_frequency,36,12,0.0438642511038,0.024175462697,0.0654660953119,0.0439776357846
semi,late_new_geometry,same_scene_cross_building,dinov3__block11__faces_concat,source_frequency,37,12,0.0616328828828,0.000141142494559,0.132774702381,0.0717637235449
semi,late_new_geometry,same_scene_cross_building,dinov3__block11__faces_global,source_frequency,37,12,0.0453265765765,0.00249862938583,0.114812295752,0.0551863425925
semi,late_new_geometry,same_scene_cross_building,dinov3__block11__faces_local16,source_frequency,37,12,0.089313063063,0.0249473815084,0.170373355263,0.0992346230158
semi,late_new_geometry,same_scene_cross_building,dinov3__block11__faces_local96,source_frequency,37,12,0.10143018018,0.049965804937,0.173561848958,0.124729993386
semi,late_new_geometry,same_scene_cross_building,dinov3__block11__panorama_global,source_frequency,37,12,0.047376126126,-0.0154298855214,0.120880975507,0.042185350529
semi,late_new_geometry,same_scene_cross_building,dinov3__block11__panorama_local16,source_frequency,37,12,0.0853716216216,0.0283070436508,0.15724874568,0.0966777447089
semi,late_new_geometry,same_scene_cross_building,dinov3__block11__panorama_mean,source_frequency,37,12,0.0490427927927,-0.0143711019166,0.120753353537,0.0429909060845
semi,late_new_geometry,same_scene_cross_building,dinov3__block12__faces_concat,source_frequency,37,12,0.0714301801801,0.0218032738094,0.138296056548,0.0845762235449
semi,late_new_geometry,same_scene_cross_building,dinov3__block12__faces_global,source_frequency,37,12,0.0221734234233,-0.0179746903154,0.0702530480586,0.0288182870369
semi,late_new_geometry,same_scene_cross_building,dinov3__block12__faces_local16,source_frequency,37,12,0.0486599099098,-0.000633760162648,0.119142453951,0.0599965277777
semi,late_new_geometry,same_scene_cross_building,dinov3__block12__faces_local96,source_frequency,37,12,0.0689752252252,0.0132051949786,0.13733102904,0.080267361111
semi,late_new_geometry,same_scene_cross_building,dinov3__block12__panorama_global,source_frequency,37,12,0.00176801801793,-0.0227424034554,0.0398335716231,0.0126066468253
semi,late_new_geometry,same_scene_cross_building,dinov3__block12__panorama_local16,source_frequency,37,12,0.0601914414414,0.0164402573529,0.116605285304,0.0753979828041
semi,late_new_geometry,same_scene_cross_building,dinov3__block12__panorama_mean,source_frequency,37,12,0.00188063063055,-0.0228105779571,0.0388278958943,0.00355572089938
semi,late_new_geometry,same_scene_cross_building,dinov3__block3__faces_concat,source_frequency,37,12,0.0305743243242,-0.0105344590352,0.104759755747,0.0457038690475
semi,late_new_geometry,same_scene_cross_building,dinov3__block3__faces_global,source_frequency,37,12,0.0174887387387,-0.0389214939026,0.116751358207,0.0479270833332
semi,late_new_geometry,same_scene_cross_building,dinov3__block3__faces_local16,source_frequency,37,12,0.0295608108107,-0.0270429926561,0.109310267857,0.0364747023809
semi,late_new_geometry,same_scene_cross_building,dinov3__block3__faces_local96,source_frequency,37,12,0.0548085585585,-0.0196610576923,0.137709410919,0.0491784060845
semi,late_new_geometry,same_scene_cross_building,dinov3__block3__panorama_global,source_frequency,37,12,0.0112499999999,-0.0431356589148,0.098578634669,0.0368844246031
semi,late_new_geometry,same_scene_cross_building,dinov3__block3__panorama_local16,source_frequency,37,12,0.0489076576576,-0.00695532852571,0.131125358245,0.0672299933861
semi,late_new_geometry,same_scene_cross_building,dinov3__block3__panorama_mean,source_frequency,37,12,0.0068355855855,-0.0489394294952,0.093656358847,0.0304720568782
semi,late_new_geometry,same_scene_cross_building,dinov3__block6__faces_concat,source_frequency,37,12,0.017376126126,-0.0311467927632,0.0983491379309,0.0398275462962
semi,late_new_geometry,same_scene_cross_building,dinov3__block6__faces_global,source_frequency,37,12,0.00998873873864,-0.0371879379381,0.0869432061886,0.0260719246031
semi,late_new_geometry,same_scene_cross_building,dinov3__block6__faces_local16,source_frequency,37,12,0.0669481981981,-0.0054241681198,0.142407961309,0.0606929563491
semi,late_new_geometry,same_scene_cross_building,dinov3__block6__faces_local96,source_frequency,37,12,0.102398648649,0.0445751262625,0.179428121945,0.122818948413
semi,late_new_geometry,same_scene_cross_building,dinov3__block6__panorama_global,source_frequency,37,12,0.0260247747747,-0.0270261151385,0.10635121691,0.048097387566
semi,late_new_geometry,same_scene_cross_building,dinov3__block6__panorama_local16,source_frequency,37,12,0.0607545045044,0.00321013621796,0.150373421717,0.0887392526454
semi,late_new_geometry,same_scene_cross_building,dinov3__block6__panorama_mean,source_frequency,37,12,0.0546509009008,0.0133132570251,0.122429885057,0.0673520171957
semi,late_new_geometry,same_scene_cross_building,dinov3__block9__faces_concat,source_frequency,37,12,0.064876126126,0.0192044208532,0.132890348322,0.0822977843914
semi,late_new_geometry,same_scene_cross_building,dinov3__block9__faces_global,source_frequency,37,12,0.0369481981981,-0.0171150844596,0.103996597652,0.041544808201
semi,late_new_geometry,same_scene_cross_building,dinov3__block9__faces_local16,source_frequency,37,12,0.0645608108108,0.0174588654401,0.138072749897,0.0765586970899
semi,late_new_geometry,same_scene_cross_building,dinov3__block9__faces_local96,source_frequency,37,12,0.0916103603603,0.0369917372345,0.174711613907,0.124129794973
semi,late_new_geometry,same_scene_cross_building,dinov3__block9__panorama_global,source_frequency,37,12,0.0359572072071,-0.00549308132349,0.10638560049,0.0474429563491
semi,late_new_geometry,same_scene_cross_building,dinov3__block9__panorama_local16,source_frequency,37,12,0.0667004504504,-0.00461311026945,0.147301579301,0.0794406415343
semi,late_new_geometry,same_scene_cross_building,dinov3__block9__panorama_mean,source_frequency,37,12,0.0213626126125,-0.0232331912879,0.0968203124999,0.039208829365
semi,late_new_geometry,same_scene_cross_building,dinov3__cls__faces,source_frequency,37,12,-0.0196283783785,-0.0551437372969,0.0243163622182,-0.00428687169323
semi,late_new_geometry,same_scene_cross_building,dinov3__cls__panorama,source_frequency,37,12,-0.0148986486488,-0.0520363520409,0.0329380208332,0.000883432539557
semi,late_new_geometry,same_scene_cross_building,feedback_counts_nearest,source_frequency,37,12,0.0424211711711,0.00104608992022,0.0735156377969,0.0276066468253
semi,late_new_geometry,same_scene_cross_building,source_frequency_smooth,source_frequency,37,12,0,0,0,0
semi,late_new_geometry,same_scene_cross_building,source_random_expectation,source_frequency,37,12,0.0395038245038,0.0207043771262,0.0637621871826,0.0469079631787
semi,singleton_mass,same_building_diagnostic,dinov3__block11__faces_concat,source_frequency,41,10,0.0204710144928,-0.0057595952024,0.0589133853682,0.0243926846101
semi,singleton_mass,same_building_diagnostic,dinov3__block11__faces_global,source_frequency,41,10,0.0542815482503,-0.0177845528455,0.12437722332,0.0478812974465
semi,singleton_mass,same_building_diagnostic,dinov3__block11__faces_local16,source_frequency,41,10,0.0469202898551,-0.0147017045454,0.112201518865,0.0442475414079
semi,singleton_mass,same_building_diagnostic,dinov3__block11__faces_local96,source_frequency,41,10,0.0756230116649,0.0166631012951,0.184781529018,0.073878321256
semi,singleton_mass,same_building_diagnostic,dinov3__block11__panorama_global,source_frequency,41,10,0.0807043124779,-0.0104991559618,0.188358997585,0.0732979641132
semi,singleton_mass,same_building_diagnostic,dinov3__block11__panorama_local16,source_frequency,41,10,0.0417682926829,-0.00214333819113,0.117069196429,0.047996031746
semi,singleton_mass,same_building_diagnostic,dinov3__block11__panorama_mean,source_frequency,41,10,0.0827368328031,-0.0123120857007,0.205955514452,0.0762146307799
semi,singleton_mass,same_building_diagnostic,dinov3__block12__faces_concat,source_frequency,41,10,0.0133130081301,-0.00811403508772,0.045955882353,0.0188492063492
semi,singleton_mass,same_building_diagnostic,dinov3__block12__faces_global,source_frequency,41,10,0.0573303287381,-0.0154456018518,0.127935624956,0.0531590752243
semi,singleton_mass,same_building_diagnostic,dinov3__block12__faces_local16,source_frequency,41,10,0.0552978084129,-0.016565860215,0.124906853865,0.0512493530021
semi,singleton_mass,same_building_diagnostic,dinov3__block12__faces_local96,source_frequency,41,10,0.0841154118063,0.0215616807864,0.193034058732,0.0813953588682
semi,singleton_mass,same_building_diagnostic,dinov3__block12__panorama_global,source_frequency,41,10,0.0695254506893,-0.00633641652732,0.138532862761,0.0631590752243
semi,singleton_mass,same_building_diagnostic,dinov3__block12__panorama_local16,source_frequency,41,10,0.0452235772358,-0.00854714209401,0.119198232323,0.0508829365079
semi,singleton_mass,same_building_diagnostic,dinov3__block12__panorama_mean,source_frequency,41,10,0.0654604100389,-0.00902130681817,0.134255983687,0.059825741891
semi,singleton_mass,same_building_diagnostic,dinov3__block3__faces_concat,source_frequency,41,10,0.0200645104277,-0.0247539351852,0.0563279406808,0.0153649068323
semi,singleton_mass,same_building_diagnostic,dinov3__block3__faces_global,source_frequency,41,10,0.0342921527041,-0.0240625,0.0943883467831,0.0345514147688
semi,singleton_mass,same_building_diagnostic,dinov3__block3__faces_local16,source_frequency,41,10,-0.0157078472959,-0.0437148125555,0.0186031147373,-0.00376703761214
semi,singleton_mass,same_building_diagnostic,dinov3__block3__faces_local96,source_frequency,41,10,0.0276025097208,-0.0252688172043,0.104211388624,0.0379654071774
semi,singleton_mass,same_building_diagnostic,dinov3__block3__panorama_global,source_frequency,41,10,0.05881495228,-0.0142028985507,0.128503278123,0.0545212215321
semi,singleton_mass,same_building_diagnostic,dinov3__block3__panorama_local16,source_frequency,41,10,0.0330019441499,-0.013902173913,0.111066291584,0.0429636818496
semi,singleton_mass,same_building_diagnostic,dinov3__block3__panorama_mean,source_frequency,41,10,0.0391702014846,-0.0236177463184,0.111758207071,0.0424482401656
semi,singleton_mass,same_building_diagnostic,dinov3__block6__faces_concat,source_frequency,41,10,0.0515685754684,-0.00597412634409,0.114280614957,0.0434502242926
semi,singleton_mass,same_building_diagnostic,dinov3__block6__faces_global,source_frequency,41,10,0.0285569105691,-0.0373655913978,0.0926472414002,0.0300942460318
semi,singleton_mass,same_building_diagnostic,dinov3__block6__faces_local16,source_frequency,41,10,0.00733032873808,-0.0226851658305,0.0403232880589,0.0100291149068
semi,singleton_mass,same_building_diagnostic,dinov3__block6__faces_local96,source_frequency,41,10,0.0609181689643,-0.00130457427538,0.178333369088,0.0669621290545
semi,singleton_mass,same_building_diagnostic,dinov3__block6__panorama_global,source_frequency,41,10,0.0542815482503,0.00416412601625,0.10439731674,0.0436898291925
semi,singleton_mass,same_building_diagnostic,dinov3__block6__panorama_local16,source_frequency,41,10,0.0301829268293,-0.0124247685185,0.107880063209,0.0397817460318
semi,singleton_mass,same_building_diagnostic,dinov3__block6__panorama_mean,source_frequency,41,10,0.0364837398374,0.00551801801801,0.0776066300676,0.0374553571429
semi,singleton_mass,same_building_diagnostic,dinov3__block9__faces_concat,source_frequency,41,10,0.0560401201838,0.00709773318469,0.121949736334,0.0532468512768
semi,singleton_mass,same_building_diagnostic,dinov3__block9__faces_global,source_frequency,41,10,0.0552978084129,-0.012803030303,0.116348706188,0.0481937974465
semi,singleton_mass,same_building_diagnostic,dinov3__block9__faces_local16,source_frequency,41,10,0.02070077766,-0.0232055105886,0.0601856147638,0.0190392080745
semi,singleton_mass,same_building_diagnostic,dinov3__block9__faces_local96,source_frequency,41,10,0.0730249204666,0.00833333333334,0.186891889769,0.0737918391994
semi,singleton_mass,same_building_diagnostic,dinov3__block9__panorama_global,source_frequency,41,10,0.0594512195122,-0.00951086956521,0.13125,0.0559474206349
semi,singleton_mass,same_building_diagnostic,dinov3__block9__panorama_local16,source_frequency,41,10,0.0342037822552,-0.0126598084886,0.113897849462,0.0437174344376
semi,singleton_mass,same_building_diagnostic,dinov3__block9__panorama_mean,source_frequency,41,10,0.0452235772358,-0.012158203125,0.0950257694542,0.0417807539683
semi,singleton_mass,same_building_diagnostic,dinov3__cls__faces,source_frequency,41,10,0.033567515023,-0.00455111461791,0.0649126795092,0.0299896480331
semi,singleton_mass,same_building_diagnostic,dinov3__cls__panorama,source_frequency,41,10,0.0561726758572,0.00628692299554,0.10871309495,0.042895315735
semi,singleton_mass,same_building_diagnostic,feedback_counts_nearest,source_frequency,41,10,0.0286010957936,-0.00588367015173,0.0638761596948,0.0252160973085
semi,singleton_mass,same_building_diagnostic,source_frequency_smooth,source_frequency,41,10,0,0,0,0
semi,singleton_mass,same_building_diagnostic,source_random_expectation,source_frequency,41,10,0.0355259724958,0.0103314151748,0.0623029136474,0.0316530797101
semi,singleton_mass,same_main_cross_building,dinov3__block11__faces_concat,source_frequency,37,12,0.0309244026636,-0.0178963152638,0.0794876611235,0.040941525765
semi,singleton_mass,same_main_cross_building,dinov3__block11__faces_global,source_frequency,37,12,0.0745121603818,0.0253039772727,0.119820662309,0.0807734239392
semi,singleton_mass,same_main_cross_building,dinov3__block11__faces_local16,source_frequency,37,12,0.109794181533,0.0464518004796,0.176745749926,0.100358913932
semi,singleton_mass,same_main_cross_building,dinov3__block11__faces_local96,source_frequency,37,12,0.0405476622869,-0.0151992185725,0.110470295156,0.0455552222537
semi,singleton_mass,same_main_cross_building,dinov3__block11__panorama_global,source_frequency,37,12,0.0723827582524,0.0380379210114,0.105312203633,0.0749587293745
semi,singleton_mass,same_main_cross_building,dinov3__block11__panorama_local16,source_frequency,37,12,0.102771249511,0.0322972739822,0.167250564288,0.0870361024846
semi,singleton_mass,same_main_cross_building,dinov3__block11__panorama_mean,source_frequency,37,12,0.059995370865,0.0245350829727,0.0914809680682,0.0622272478931
semi,singleton_mass,same_main_cross_building,dinov3__block12__faces_concat,source_frequency,37,12,0.0527712495105,0.00729323034151,0.095606500727,0.0550685098919
semi,singleton_mass,same_main_cross_building,dinov3__block12__faces_global,source_frequency,37,12,0.03004041591,-0.0242529461279,0.0806086942325,0.0404332664116
semi,singleton_mass,same_main_cross_building,dinov3__block12__faces_local16,source_frequency,37,12,0.0376980735677,-0.0325382351557,0.100836073192,0.0462963616497
semi,singleton_mass,same_main_cross_building,dinov3__block12__faces_local96,source_frequency,37,12,0.0340775558168,-0.0228009996117,0.0896077935224,0.0419666580401
semi,singleton_mass,same_main_cross_building,dinov3__block12__panorama_global,source_frequency,37,12,0.0385989744686,0.00249928242057,0.0758704766233,0.0389650124434
semi,singleton_mass,same_main_cross_building,dinov3__block12__panorama_local16,source_frequency,37,12,0.0804739522132,0.0173212696597,0.142946644238,0.080531472855
semi,singleton_mass,same_main_cross_building,dinov3__block12__panorama_mean,source_frequency,37,12,0.034995370865,-0.00189047222793,0.0711392345299,0.0278539013322
semi,singleton_mass,same_main_cross_building,dinov3__block3__faces_concat,source_frequency,37,12,0.0117802585195,-0.0454471018166,0.061447605585,0.0148982056592
semi,singleton_mass,same_main_cross_building,dinov3__block3__faces_global,source_frequency,37,12,-0.020611223872,-0.0782402333612,0.0696640529169,0.026670091181
semi,singleton_mass,same_main_cross_building,dinov3__block3__faces_local16,source_frequency,37,12,0.0206049923442,-0.0442901803359,0.079597165662,0.00433212821812
semi,singleton_mass,same_main_cross_building,dinov3__block3__faces_local96,source_frequency,37,12,0.0154862372255,-0.0418314210949,0.0974701023615,0.031113032499
semi,singleton_mass,same_main_cross_building,dinov3__block3__panorama_global,source_frequency,37,12,0.0073167040559,-0.0384458733386,0.0515622243227,0.0256366917101
semi,singleton_mass,same_main_cross_building,dinov3__block3__panorama_local16,source_frequency,37,12,0.0254575721968,-0.034420358476,0.107515002892,0.0402576032061
semi,singleton_mass,same_main_cross_building,dinov3__block3__panorama_mean,source_frequency,37,12,0.0124968842361,-0.0170041616145,0.0506484448524,0.0345834509694
semi,singleton_mass,same_main_cross_building,dinov3__block6__faces_concat,source_frequency,37,12,0.029945162554,-0.00564097063299,0.0670615491182,0.0392048395447
semi,singleton_mass,same_main_cross_building,dinov3__block6__faces_global,source_frequency,37,12,0.0192536409928,-0.0163133538989,0.060332665523,0.0335798134032
semi,singleton_mass,same_main_cross_building,dinov3__block6__faces_local16,source_frequency,37,12,0.065424812164,0.0196838905359,0.119329807827,0.065904548853
semi,singleton_mass,same_main_cross_building,dinov3__block6__faces_local96,source_frequency,37,12,0.0567638785031,-0.0131227750671,0.14636053177,0.0620631587616
semi,singleton_mass,same_main_cross_building,dinov3__block6__panorama_global,source_frequency,37,12,0.0179806288503,-0.0148343832345,0.0597752949456,0.027807154098
semi,singleton_mass,same_main_cross_building,dinov3__block6__panorama_local16,source_frequency,37,12,0.0560882028274,0.00654926198433,0.123522411174,0.0656147460633
