variance_scenario,total_variance,icc_scenario,icc_value,icc_estimation_status,n_tasks,n_buildings,true_delta_assumption,t_approx_power_conservative_no_cluster,clustered_simulation_power,clustered_se,design_effect,sigma_u2,sigma_e2,residual_sum_variance,df,critical_value,variance_source,icc_source,alpha,test,seed,replicates,power_is_observed_effect,current_building_capacity_status
central,0.0011430578779364888,icc_0,0.0,predeclared_sensitivity,80,10,0.005,0.1739318976089615,0.1792,0.0037799766499551435,1.0,0.0,0.0011430578779364888,0.0914446302349191,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28270817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,80,15,0.016,0.8018581038939804,0.7998,0.005345694243820181,1.0,0.0,0.0022861157558729775,0.1828892604698382,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28775817,5000,False,hypothetical_beyond_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,80,15,0.018,0.8892235682538968,0.8896,0.005345694243820181,1.0,0.0,0.0022861157558729775,0.1828892604698382,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28775817,5000,False,hypothetical_beyond_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,80,15,0.02,0.9448160997886323,0.9426,0.005345694243820181,1.0,0.0,0.0022861157558729775,0.1828892604698382,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28775817,5000,False,hypothetical_beyond_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,80,15,0.025,0.9943272680877505,0.9936,0.005345694243820181,1.0,0.0,0.0022861157558729775,0.1828892604698382,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28775817,5000,False,hypothetical_beyond_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,100,10,0.005,0.11238173797488249,0.1156,0.004781334286444504,1.0,0.0,0.0022861157558729775,0.22861157558729775,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30770817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,100,10,0.01,0.4322401579072696,0.4518,0.004781334286444504,1.0,0.0,0.0022861157558729775,0.22861157558729775,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30770817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,100,10,0.011,0.5153404183193318,0.529,0.004781334286444504,1.0,0.0,0.0022861157558729775,0.22861157558729775,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30770817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,100,10,0.013,0.676074638590773,0.6876,0.004781334286444504,1.0,0.0,0.0022861157558729775,0.22861157558729775,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30770817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,100,10,0.015,0.8092246250054631,0.8126,0.004781334286444504,1.0,0.0,0.0022861157558729775,0.22861157558729775,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30770817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,100,10,0.016,0.8608595228401813,0.8662,0.004781334286444504,1.0,0.0,0.0022861157558729775,0.22861157558729775,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30770817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,100,10,0.018,0.9335137099884376,0.936,0.004781334286444504,1.0,0.0,0.0022861157558729775,0.22861157558729775,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30770817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,100,10,0.02,0.9726200002779315,0.9728,0.004781334286444504,1.0,0.0,0.0022861157558729775,0.22861157558729775,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30770817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,100,10,0.025,0.998493991456971,0.9988,0.004781334286444504,1.0,0.0,0.0022861157558729775,0.22861157558729775,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30770817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,100,12,0.005,0.12457735027630462,0.122,0.004781334286444504,1.0,0.0,0.0022861157558729775,0.22861157558729775,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30772817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,100,12,0.01,0.4564043563828183,0.4466,0.004781334286444504,1.0,0.0,0.0022861157558729775,0.22861157558729775,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30772817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,100,12,0.011,0.539683492066318,0.5318,0.004781334286444504,1.0,0.0,0.0022861157558729775,0.22861157558729775,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30772817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,100,12,0.013,0.6977437933262267,0.6904,0.004781334286444504,1.0,0.0,0.0022861157558729775,0.22861157558729775,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30772817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,100,12,0.015,0.8254186513749151,0.8206,0.004781334286444504,1.0,0.0,0.0022861157558729775,0.22861157558729775,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30772817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,100,12,0.016,0.8739702071633134,0.8714,0.004781334286444504,1.0,0.0,0.0022861157558729775,0.22861157558729775,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30772817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,100,12,0.018,0.9410506201893155,0.9412,0.004781334286444504,1.0,0.0,0.0022861157558729775,0.22861157558729775,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30772817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,100,12,0.02,0.9762574493171503,0.9764,0.004781334286444504,1.0,0.0,0.0022861157558729775,0.22861157558729775,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30772817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,100,12,0.025,0.9987678089221228,0.998,0.004781334286444504,1.0,0.0,0.0022861157558729775,0.22861157558729775,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30772817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,100,15,0.005,0.13658245318489437,0.1328,0.004781334286444504,1.0,0.0,0.0022861157558729775,0.22861157558729775,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30775817,5000,False,hypothetical_beyond_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,100,15,0.01,0.478749721317608,0.4832,0.004781334286444504,1.0,0.0,0.0022861157558729775,0.22861157558729775,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30775817,5000,False,hypothetical_beyond_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,100,15,0.011,0.5619194365807277,0.5656,0.004781334286444504,1.0,0.0,0.0022861157558729775,0.22861157558729775,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30775817,5000,False,hypothetical_beyond_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,100,15,0.013,0.7170571508180021,0.7154,0.004781334286444504,1.0,0.0,0.0022861157558729775,0.22861157558729775,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30775817,5000,False,hypothetical_beyond_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,100,15,0.015,0.8395019919292519,0.8396,0.004781334286444504,1.0,0.0,0.0022861157558729775,0.22861157558729775,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30775817,5000,False,hypothetical_beyond_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,100,15,0.016,0.88523290921919,0.8858,0.004781334286444504,1.0,0.0,0.0022861157558729775,0.22861157558729775,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30775817,5000,False,hypothetical_beyond_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,100,15,0.018,0.9473680543574903,0.9478,0.004781334286444504,1.0,0.0,0.0022861157558729775,0.22861157558729775,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30775817,5000,False,hypothetical_beyond_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,100,15,0.02,0.9792323385779634,0.9796,0.004781334286444504,1.0,0.0,0.0022861157558729775,0.22861157558729775,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30775817,5000,False,hypothetical_beyond_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,100,15,0.025,0.9989783976713958,0.9988,0.004781334286444504,1.0,0.0,0.0022861157558729775,0.22861157558729775,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30775817,5000,False,hypothetical_beyond_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,120,10,0.005,0.13240729994719436,0.1346,0.004364741072764204,1.0,0.0,0.0022861157558729775,0.2743338907047573,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32770817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,120,10,0.01,0.5115422269823742,0.5156,0.004364741072764204,1.0,0.0,0.0022861157558729775,0.2743338907047573,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32770817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,120,10,0.011,0.6018121346413554,0.6166,0.004364741072764204,1.0,0.0,0.0022861157558729775,0.2743338907047573,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32770817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,120,10,0.013,0.7630832748638751,0.7714,0.004364741072764204,1.0,0.0,0.0022861157558729775,0.2743338907047573,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32770817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,120,10,0.015,0.8798971580306916,0.8796,0.004364741072764204,1.0,0.0,0.0022861157558729775,0.2743338907047573,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32770817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,120,10,0.016,0.919778244383683,0.921,0.004364741072764204,1.0,0.0,0.0022861157558729775,0.2743338907047573,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32770817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,120,10,0.018,0.9686842726564433,0.97,0.004364741072764204,1.0,0.0,0.0022861157558729775,0.2743338907047573,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32770817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,120,10,0.02,0.9898299977763524,0.9898,0.004364741072764204,1.0,0.0,0.0022861157558729775,0.2743338907047573,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32770817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,120,10,0.025,0.9997354352458152,1.0,0.004364741072764204,1.0,0.0,0.0022861157558729775,0.2743338907047573,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32770817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,120,12,0.005,0.14602080032284187,0.1548,0.004364741072764204,1.0,0.0,0.0022861157558729775,0.2743338907047573,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32772817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,120,12,0.01,0.5359002438182634,0.5404,0.004364741072764204,1.0,0.0,0.0022861157558729775,0.2743338907047573,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32772817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,120,12,0.011,0.6252175936721566,0.6294,0.004364741072764204,1.0,0.0,0.0022861157558729775,0.2743338907047573,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32772817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,120,12,0.013,0.7815468101016454,0.7804,0.004364741072764204,1.0,0.0,0.0022861157558729775,0.2743338907047573,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32772817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,120,12,0.015,0.8917046990809505,0.891,0.004364741072764204,1.0,0.0,0.0022861157558729775,0.2743338907047573,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32772817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,120,12,0.016,0.9285059080216229,0.9268,0.004364741072764204,1.0,0.0,0.0022861157558729775,0.2743338907047573,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32772817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,120,12,0.018,0.972758142131234,0.9744,0.004364741072764204,1.0,0.0,0.0022861157558729775,0.2743338907047573,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32772817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,120,12,0.02,0.9913715520985733,0.9888,0.004364741072764204,1.0,0.0,0.0022861157558729775,0.2743338907047573,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32772817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,120,12,0.025,0.9997896383794611,0.9998,0.004364741072764204,1.0,0.0,0.0022861157558729775,0.2743338907047573,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32772817,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,120,15,0.005,0.15933875687307425,0.1498,0.004364741072764204,1.0,0.0,0.0022861157558729775,0.2743338907047573,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32775817,5000,False,hypothetical_beyond_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,120,15,0.01,0.5581622868722361,0.5526,0.004364741072764204,1.0,0.0,0.0022861157558729775,0.2743338907047573,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32775817,5000,False,hypothetical_beyond_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,120,15,0.011,0.6463232480801095,0.6432,0.004364741072764204,1.0,0.0,0.0022861157558729775,0.2743338907047573,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32775817,5000,False,hypothetical_beyond_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,120,15,0.013,0.7977542530786004,0.8,0.004364741072764204,1.0,0.0,0.0022861157558729775,0.2743338907047573,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32775817,5000,False,hypothetical_beyond_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,120,15,0.015,0.9017943011787558,0.903,0.004364741072764204,1.0,0.0,0.0022861157558729775,0.2743338907047573,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32775817,5000,False,hypothetical_beyond_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,120,15,0.016,0.9358640553697545,0.9396,0.004364741072764204,1.0,0.0,0.0022861157558729775,0.2743338907047573,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32775817,5000,False,hypothetical_beyond_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,120,15,0.018,0.9761015250409,0.9786,0.004364741072764204,1.0,0.0,0.0022861157558729775,0.2743338907047573,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32775817,5000,False,hypothetical_beyond_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,120,15,0.02,0.9926030734679576,0.9956,0.004364741072764204,1.0,0.0,0.0022861157558729775,0.2743338907047573,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32775817,5000,False,hypothetical_beyond_current_13
pessimistic_2x,0.0022861157558729775,icc_0,0.0,predeclared_sensitivity,120,15,0.025,0.99983011911872,1.0,0.004364741072764204,1.0,0.0,0.0022861157558729775,0.2743338907047573,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32775817,5000,False,hypothetical_beyond_current_13
pessimistic_2x,0.0022861157558729775,icc_0.05,0.05,predeclared_sensitivity,80,10,0.005,0.09297644434104047,0.0724,0.006211135434069724,1.35,0.00011430578779364888,0.0021718099680793287,0.1737447974463463,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28770867,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0.05,0.05,predeclared_sensitivity,80,10,0.01,0.347734441267579,0.2592,0.006211135434069724,1.35,0.00011430578779364888,0.0021718099680793287,0.1737447974463463,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28770867,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0.05,0.05,predeclared_sensitivity,80,10,0.011,0.4190179931721133,0.3112,0.006211135434069724,1.35,0.00011430578779364888,0.0021718099680793287,0.1737447974463463,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28770867,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0.05,0.05,predeclared_sensitivity,80,10,0.013,0.5673808890526371,0.4326,0.006211135434069724,1.35,0.00011430578779364888,0.0021718099680793287,0.1737447974463463,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28770867,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0.05,0.05,predeclared_sensitivity,80,10,0.015,0.7067242251552703,0.563,0.006211135434069724,1.35,0.00011430578779364888,0.0021718099680793287,0.1737447974463463,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28770867,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0.05,0.05,predeclared_sensitivity,80,10,0.016,0.7675817587169855,0.6212,0.006211135434069724,1.35,0.00011430578779364888,0.0021718099680793287,0.1737447974463463,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28770867,5000,False,within_current_13
pessimistic_2x,0.0022861157558729775,icc_0.05,0.05,predeclared_sensitivity,80,10,0.018,0.8654286174107677,0.7412,0.006211135434069724,1.35,0.00011430578779364888,0.0021718099680793287,0.1737447974463463,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28770867,5000,False,within_current_13
