deployment_pool_id,building_scene_id,stage,round_id,condition,base_task_id,task_id,project_id,ls_runtime_task_id,variant,a0_action_disposition,variant_action_disposition,a0_candidate_annotation_id,variant_candidate_annotation_id,changed_action,a0_gt_primary_analysis_eligible,variant_gt_primary_analysis_eligible,a0_structurally_valid,variant_structurally_valid,a0_quality_geometry_conflict,variant_quality_geometry_conflict,a0_iou_to_gt,variant_iou_to_gt,a0_delivery_adjusted_quality,variant_delivery_adjusted_quality,delta_iou_to_gt,delta_delivery_adjusted_quality,public_gt_primary_paired_evaluable,public_reference_reason,all_conflict_pool_hit,paired_conflict_exclusion,strict_conflict_exclusion,strict_paired_evaluable,strict_reference_reason,operational_corrected_reference_status,paired_evaluable,exclusion_reason
3f62284eb67625d31162962c2ff0ec9ff82b5698e07c0f8f4d094a29d66a3a1c,B6ByNegPMKs,C1,C1,manual,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,71,3359,A4-C,selected,selected,62d758541221214e1490,62d758541221214e1490,false,true,true,true,true,false,false,0.7823755160349148,0.7823755160349148,0.7823755160349148,0.7823755160349148,0.0,0.0,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
3f62284eb67625d31162962c2ff0ec9ff82b5698e07c0f8f4d094a29d66a3a1c,B6ByNegPMKs,C1,C1,manual,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,71,3359,A4-L,selected,selected,62d758541221214e1490,62d758541221214e1490,false,true,true,true,true,false,false,0.7823755160349148,0.7823755160349148,0.7823755160349148,0.7823755160349148,0.0,0.0,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
4618af44f4a9390e0d51a6961cd935fcbd7563e178ffe54bef9efe65443897a6,wc2JMjhGNzB,C1,C1,manual,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,481,67,3234,A4-S,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
4618af44f4a9390e0d51a6961cd935fcbd7563e178ffe54bef9efe65443897a6,wc2JMjhGNzB,C1,C1,manual,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,481,67,3234,A4-C,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
4618af44f4a9390e0d51a6961cd935fcbd7563e178ffe54bef9efe65443897a6,wc2JMjhGNzB,C1,C1,manual,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,481,67,3234,A4-L,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
463653707222b9b44702d7b9ddd7b576f5f857cab398b3f23b5db07715db4f29,uNb9QFRL6hY,C1,C1,manual,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,600,71,3353,A4-S,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
463653707222b9b44702d7b9ddd7b576f5f857cab398b3f23b5db07715db4f29,uNb9QFRL6hY,C1,C1,manual,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,600,71,3353,A4-C,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
463653707222b9b44702d7b9ddd7b576f5f857cab398b3f23b5db07715db4f29,uNb9QFRL6hY,C1,C1,manual,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,600,71,3353,A4-L,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
4bd99e360a320ad3abf8ea47608e3eb1ffdabeea641161453acb03b68304c044,yqstnuAEVhm,C1,C1,manual,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,547,66,3186,A4-S,selected,selected,87633c987c28cc7b24da,87633c987c28cc7b24da,false,true,true,true,true,false,false,0.9786073660274659,0.9786073660274659,0.9786073660274659,0.9786073660274659,0.0,0.0,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
4bd99e360a320ad3abf8ea47608e3eb1ffdabeea641161453acb03b68304c044,yqstnuAEVhm,C1,C1,manual,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,547,66,3186,A4-C,selected,selected,87633c987c28cc7b24da,4cec1169f91d22cfd064,true,true,true,true,true,false,false,0.9786073660274659,0.9618406686832167,0.9786073660274659,0.9618406686832167,-0.016766697344249182,-0.016766697344249182,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
4bd99e360a320ad3abf8ea47608e3eb1ffdabeea641161453acb03b68304c044,yqstnuAEVhm,C1,C1,manual,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,547,66,3186,A4-L,selected,selected,87633c987c28cc7b24da,4cec1169f91d22cfd064,true,true,true,true,true,false,false,0.9786073660274659,0.9618406686832167,0.9786073660274659,0.9618406686832167,-0.016766697344249182,-0.016766697344249182,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
4e38715f07624a21b4d5c404118a195400847b5efd5227aadc20fef54ca58200,uNb9QFRL6hY,C1,C1,manual,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,518,69,3299,A4-S,selected,selected,4aa250b1a35849403e62,4aa250b1a35849403e62,false,true,true,true,true,false,false,0.988989426501632,0.988989426501632,0.988989426501632,0.988989426501632,0.0,0.0,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
4e38715f07624a21b4d5c404118a195400847b5efd5227aadc20fef54ca58200,uNb9QFRL6hY,C1,C1,manual,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,518,69,3299,A4-C,selected,selected,4aa250b1a35849403e62,a9ffc64727b849e97700,true,true,true,true,true,false,false,0.988989426501632,0.9583032490974729,0.988989426501632,0.9583032490974729,-0.030686177404159132,-0.030686177404159132,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
4e38715f07624a21b4d5c404118a195400847b5efd5227aadc20fef54ca58200,uNb9QFRL6hY,C1,C1,manual,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,518,69,3299,A4-L,selected,selected,4aa250b1a35849403e62,a9ffc64727b849e97700,true,true,true,true,true,false,false,0.988989426501632,0.9583032490974729,0.988989426501632,0.9583032490974729,-0.030686177404159132,-0.030686177404159132,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
4e536418cfca47cb3263e2cefa8897f905676c6c941ca6fbb87eda42ccb412e8,wc2JMjhGNzB,C1,C1,manual,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,542,67,3199,A4-S,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
4e536418cfca47cb3263e2cefa8897f905676c6c941ca6fbb87eda42ccb412e8,wc2JMjhGNzB,C1,C1,manual,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,542,67,3199,A4-C,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
4e536418cfca47cb3263e2cefa8897f905676c6c941ca6fbb87eda42ccb412e8,wc2JMjhGNzB,C1,C1,manual,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,542,67,3199,A4-L,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
4f05c6373662788fa829472d4dd9b951a614127c5acd93696756a0687ed410c1,uNb9QFRL6hY,C1,C1,manual,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,665,67,3210,A4-S,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
4f05c6373662788fa829472d4dd9b951a614127c5acd93696756a0687ed410c1,uNb9QFRL6hY,C1,C1,manual,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,665,67,3210,A4-C,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
4f05c6373662788fa829472d4dd9b951a614127c5acd93696756a0687ed410c1,uNb9QFRL6hY,C1,C1,manual,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,665,67,3210,A4-L,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
552f04581b5ba92d4cacc4bbc67a34a0fe8978d27d4f8999d346a1daab420b49,yqstnuAEVhm,C1,C1,manual,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,597,71,3314,A4-S,selected,selected,4dfaf6dedad2424beadf,4dfaf6dedad2424beadf,false,true,true,true,true,false,false,0.9069873782822035,0.9069873782822035,0.9069873782822035,0.9069873782822035,0.0,0.0,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
552f04581b5ba92d4cacc4bbc67a34a0fe8978d27d4f8999d346a1daab420b49,yqstnuAEVhm,C1,C1,manual,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,597,71,3314,A4-C,selected,selected,4dfaf6dedad2424beadf,55cde5ca98b3a274f9ca,true,true,true,true,true,false,false,0.9069873782822035,0.9328875565027988,0.9069873782822035,0.9328875565027988,0.025900178220595205,0.025900178220595205,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
552f04581b5ba92d4cacc4bbc67a34a0fe8978d27d4f8999d346a1daab420b49,yqstnuAEVhm,C1,C1,manual,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,597,71,3314,A4-L,selected,selected,4dfaf6dedad2424beadf,55cde5ca98b3a274f9ca,true,true,true,true,true,false,false,0.9069873782822035,0.9328875565027988,0.9069873782822035,0.9328875565027988,0.025900178220595205,0.025900178220595205,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
565a97b911490db8fc3b20197b1072075ddfce99d71b3d9478c50f01f71cd9a0,rPc6DW4iMge,C1,C1,manual,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,620,67,3240,A4-S,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
565a97b911490db8fc3b20197b1072075ddfce99d71b3d9478c50f01f71cd9a0,rPc6DW4iMge,C1,C1,manual,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,620,67,3240,A4-C,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
565a97b911490db8fc3b20197b1072075ddfce99d71b3d9478c50f01f71cd9a0,rPc6DW4iMge,C1,C1,manual,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,620,67,3240,A4-L,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
573c44304547000fe4af31db6fea565bda14d4e5794a248c0f5ee828e9cdf053,wc2JMjhGNzB,C1,C1,manual,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,580,66,3190,A4-S,selected,selected,c6821c31452459c11f75,c6821c31452459c11f75,false,true,true,true,true,false,false,0.8063195201091967,0.8063195201091967,0.8063195201091967,0.8063195201091967,0.0,0.0,True,paired_public_gt_primary,True,True,True,False,strict_conflict_exclusion,not_evaluable/source_absent,True,
573c44304547000fe4af31db6fea565bda14d4e5794a248c0f5ee828e9cdf053,wc2JMjhGNzB,C1,C1,manual,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,580,66,3190,A4-C,selected,selected,c6821c31452459c11f75,c6821c31452459c11f75,false,true,true,true,true,false,false,0.8063195201091967,0.8063195201091967,0.8063195201091967,0.8063195201091967,0.0,0.0,True,paired_public_gt_primary,True,True,True,False,strict_conflict_exclusion,not_evaluable/source_absent,True,
573c44304547000fe4af31db6fea565bda14d4e5794a248c0f5ee828e9cdf053,wc2JMjhGNzB,C1,C1,manual,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,580,66,3190,A4-L,selected,selected,c6821c31452459c11f75,c6821c31452459c11f75,false,true,true,true,true,false,false,0.8063195201091967,0.8063195201091967,0.8063195201091967,0.8063195201091967,0.0,0.0,True,paired_public_gt_primary,True,True,True,False,strict_conflict_exclusion,not_evaluable/source_absent,True,
586f472652504fd8908ad730eaf3515402903cc58b59e82a944f8c954b9aa4c7,B6ByNegPMKs,C1,C1,semi,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,68,3292,A4-S,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
586f472652504fd8908ad730eaf3515402903cc58b59e82a944f8c954b9aa4c7,B6ByNegPMKs,C1,C1,semi,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,68,3292,A4-C,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
586f472652504fd8908ad730eaf3515402903cc58b59e82a944f8c954b9aa4c7,B6ByNegPMKs,C1,C1,semi,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,68,3292,A4-L,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
5ae2296764414f72591bd8083f2515fd99c4b3441748507d929af5ab25e099cd,wc2JMjhGNzB,C1,C1,manual,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,481,71,3346,A4-S,selected,selected,79927da8c000e31d9cda,79927da8c000e31d9cda,false,true,true,true,true,false,false,0.9709950282253635,0.9709950282253635,0.9709950282253635,0.9709950282253635,0.0,0.0,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
5ae2296764414f72591bd8083f2515fd99c4b3441748507d929af5ab25e099cd,wc2JMjhGNzB,C1,C1,manual,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,481,71,3346,A4-C,selected,selected,79927da8c000e31d9cda,5dcb1dff2ea327169b12,true,true,true,true,true,false,false,0.9709950282253635,0.9797881606912651,0.9709950282253635,0.9797881606912651,0.00879313246590152,0.00879313246590152,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
5ae2296764414f72591bd8083f2515fd99c4b3441748507d929af5ab25e099cd,wc2JMjhGNzB,C1,C1,manual,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,481,71,3346,A4-L,selected,selected,79927da8c000e31d9cda,5dcb1dff2ea327169b12,true,true,true,true,true,false,false,0.9709950282253635,0.9797881606912651,0.9709950282253635,0.9797881606912651,0.00879313246590152,0.00879313246590152,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
5b44e10e9efaa91773554c40e2b6487f46555efeb72b15128a33d5244a176f04,uNb9QFRL6hY,C1,C1,manual,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,518,66,3187,A4-S,selected,selected,511d41c2a1ae8135d56a,00df94cb0e7cc21280ba,true,true,true,true,true,false,false,0.8645692569414378,0.8778174524264458,0.8645692569414378,0.8778174524264458,0.013248195485007996,0.013248195485007996,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
5b44e10e9efaa91773554c40e2b6487f46555efeb72b15128a33d5244a176f04,uNb9QFRL6hY,C1,C1,manual,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,518,66,3187,A4-C,selected,selected,511d41c2a1ae8135d56a,8b3873aaa11c92de279f,true,true,true,true,true,false,false,0.8645692569414378,0.901111627784553,0.8645692569414378,0.901111627784553,0.03654237084311518,0.03654237084311518,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
5b44e10e9efaa91773554c40e2b6487f46555efeb72b15128a33d5244a176f04,uNb9QFRL6hY,C1,C1,manual,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,518,66,3187,A4-L,selected,selected,511d41c2a1ae8135d56a,511d41c2a1ae8135d56a,false,true,true,true,true,false,false,0.8645692569414378,0.8645692569414378,0.8645692569414378,0.8645692569414378,0.0,0.0,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
5bafff4697f3a358d780ac2cc20f06541fd6b65a8b731ef860472ecf5fbe0143,B6ByNegPMKs,C1,C1,manual,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,67,3264,A4-S,selected,selected,0d42858d359ebfc9e871,0d42858d359ebfc9e871,false,true,true,true,true,false,false,0.8462045667304327,0.8462045667304327,0.8462045667304327,0.8462045667304327,0.0,0.0,True,paired_public_gt_primary,True,True,True,False,strict_conflict_exclusion,not_evaluable/source_absent,True,
5bafff4697f3a358d780ac2cc20f06541fd6b65a8b731ef860472ecf5fbe0143,B6ByNegPMKs,C1,C1,manual,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,67,3264,A4-C,selected,selected,0d42858d359ebfc9e871,d93ff4eb834a154c4cd4,true,true,true,true,true,false,false,0.8462045667304327,0.7946542178928653,0.8462045667304327,0.7946542178928653,-0.05155034883756737,-0.05155034883756737,True,paired_public_gt_primary,True,True,True,False,strict_conflict_exclusion,not_evaluable/source_absent,True,
5bafff4697f3a358d780ac2cc20f06541fd6b65a8b731ef860472ecf5fbe0143,B6ByNegPMKs,C1,C1,manual,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,67,3264,A4-L,selected,selected,0d42858d359ebfc9e871,d93ff4eb834a154c4cd4,true,true,true,true,true,false,false,0.8462045667304327,0.7946542178928653,0.8462045667304327,0.7946542178928653,-0.05155034883756737,-0.05155034883756737,True,paired_public_gt_primary,True,True,True,False,strict_conflict_exclusion,not_evaluable/source_absent,True,
5df5082b5feea16e0e9c6a0b4c9559104f3b7dad255c448372c89e20cd9abf35,yqstnuAEVhm,C1,C1,manual,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,71,3378,A4-S,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
5df5082b5feea16e0e9c6a0b4c9559104f3b7dad255c448372c89e20cd9abf35,yqstnuAEVhm,C1,C1,manual,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,71,3378,A4-C,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
5df5082b5feea16e0e9c6a0b4c9559104f3b7dad255c448372c89e20cd9abf35,yqstnuAEVhm,C1,C1,manual,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,71,3378,A4-L,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
5eacbf0f984642c03bb19ecc4e0d891c0a7ba89f5d27013b3ce8211a858bc3bb,x8F5xyUWy9e,C1,C1,manual,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,71,3361,A4-S,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
5eacbf0f984642c03bb19ecc4e0d891c0a7ba89f5d27013b3ce8211a858bc3bb,x8F5xyUWy9e,C1,C1,manual,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,71,3361,A4-C,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
5eacbf0f984642c03bb19ecc4e0d891c0a7ba89f5d27013b3ce8211a858bc3bb,x8F5xyUWy9e,C1,C1,manual,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,71,3361,A4-L,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
6160f98e8098f38bc284aac6c2115b97de68e878a6784493b0a6fcce3131671e,yqstnuAEVhm,C1,C1,manual,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,528,67,3205,A4-S,selected,selected,1f3577cc926f22ffd3fc,1f3577cc926f22ffd3fc,false,true,true,true,true,false,false,0.8152164991326902,0.8152164991326902,0.8152164991326902,0.8152164991326902,0.0,0.0,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
6160f98e8098f38bc284aac6c2115b97de68e878a6784493b0a6fcce3131671e,yqstnuAEVhm,C1,C1,manual,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,528,67,3205,A4-C,selected,selected,1f3577cc926f22ffd3fc,1f3577cc926f22ffd3fc,false,true,true,true,true,false,false,0.8152164991326902,0.8152164991326902,0.8152164991326902,0.8152164991326902,0.0,0.0,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
6160f98e8098f38bc284aac6c2115b97de68e878a6784493b0a6fcce3131671e,yqstnuAEVhm,C1,C1,manual,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,528,67,3205,A4-L,selected,selected,1f3577cc926f22ffd3fc,1f3577cc926f22ffd3fc,false,true,true,true,true,false,false,0.8152164991326902,0.8152164991326902,0.8152164991326902,0.8152164991326902,0.0,0.0,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
61708cbd05083de60ef9f310716cf52da343acd1c6d654a80231ca7667074bf7,yqstnuAEVhm,C1,C1,manual,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,621,69,3295,A4-S,selected,selected,19571b3b0505b7a26c30,19571b3b0505b7a26c30,false,true,true,true,true,false,false,0.9668036133935566,0.9668036133935566,0.9668036133935566,0.9668036133935566,0.0,0.0,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
61708cbd05083de60ef9f310716cf52da343acd1c6d654a80231ca7667074bf7,yqstnuAEVhm,C1,C1,manual,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,621,69,3295,A4-C,selected,selected,19571b3b0505b7a26c30,19571b3b0505b7a26c30,false,true,true,true,true,false,false,0.9668036133935566,0.9668036133935566,0.9668036133935566,0.9668036133935566,0.0,0.0,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
61708cbd05083de60ef9f310716cf52da343acd1c6d654a80231ca7667074bf7,yqstnuAEVhm,C1,C1,manual,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,621,69,3295,A4-L,selected,selected,19571b3b0505b7a26c30,19571b3b0505b7a26c30,false,true,true,true,true,false,false,0.9668036133935566,0.9668036133935566,0.9668036133935566,0.9668036133935566,0.0,0.0,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
61a8c6f385f6b813bed4faa28d93aede9cb04de5e70024289fca9d32a622139c,uNb9QFRL6hY,C1,C1,semi,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,543,72,3402,A4-S,selected,selected,702f8663c962b7634220,702f8663c962b7634220,false,false,false,true,true,false,false,1.0,1.0,1.0,1.0,,,False,gt_primary_reference_ineligible,False,False,False,False,gt_primary_reference_ineligible,not_evaluable/source_absent,False,gt_primary_reference_ineligible
61a8c6f385f6b813bed4faa28d93aede9cb04de5e70024289fca9d32a622139c,uNb9QFRL6hY,C1,C1,semi,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,543,72,3402,A4-C,selected,selected,702f8663c962b7634220,702f8663c962b7634220,false,false,false,true,true,false,false,1.0,1.0,1.0,1.0,,,False,gt_primary_reference_ineligible,False,False,False,False,gt_primary_reference_ineligible,not_evaluable/source_absent,False,gt_primary_reference_ineligible
61a8c6f385f6b813bed4faa28d93aede9cb04de5e70024289fca9d32a622139c,uNb9QFRL6hY,C1,C1,semi,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,543,72,3402,A4-L,selected,selected,702f8663c962b7634220,702f8663c962b7634220,false,false,false,true,true,false,false,1.0,1.0,1.0,1.0,,,False,gt_primary_reference_ineligible,False,False,False,False,gt_primary_reference_ineligible,not_evaluable/source_absent,False,gt_primary_reference_ineligible
61e32a7b5273f7f54adc0266c97ea0d6e99211a6b3e53350340d2335fea5f49a,uNb9QFRL6hY,C1,C1,manual,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,71,3369,A4-S,selected,selected,0a211ea2c0df77e9f508,0a211ea2c0df77e9f508,false,true,true,true,true,false,false,0.873298335805422,0.873298335805422,0.873298335805422,0.873298335805422,0.0,0.0,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
