condition,k,method,image_id,building,brier,uncovered_brier,p_new_count,p_new_same_count_geometry
manual,2,person_prefix,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,0.7243869768690021,0.3679470854929879,0.2922742877374137,0.1732708117028064
manual,2,person_prefix,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,0.9743758788248501,0.44088469157621213,0.09142919015079069,0.09723347085070393
manual,2,person_prefix,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,0.22201577556605323,0.0773057030196297,0.6019411525894349,0.11807069654462911
manual,2,person_prefix,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,0.584146936789135,0.28217714984576986,0.09892752290802147,0.12262244813435914
manual,2,person_prefix,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,0.7309538620916206,0.29087660677583693,0.2915905384971519,0.1610481366701817
manual,2,person_prefix,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,0.0987656378003702,0.04991255891939408,0.06031616588919347,0.04646003945662487
manual,2,person_prefix,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,0.8843580469475011,0.25691634871153507,0.5614546171299724,0.11252497610692093
manual,2,person_prefix,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,0.6943425273165418,0.36418981149306445,0.8237158213679742,0.04812139063015203
manual,2,person_prefix,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,0.5278508945658149,0.1741277411827282,0.5624989017416803,0.10911976002184973
manual,2,person_prefix,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,0.5526328107989033,0.1828868270388037,0.8224412456852614,0.060010812361910415
manual,2,person_prefix,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,0.10507766800129424,0.05447674372267888,0.05734758032701442,0.05130109265968766
manual,2,person_prefix,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ,0.7074297863918448,0.28473987565516434,0.1372348063252498,0.09700767782187425
manual,2,person_prefix,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,zsNo4HB9uLZ,0.06876780208177805,0.040811219638672375,0.038778361644257076,0.16121666735050189
manual,2,person_prefix,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ,0.8426726382121629,0.39768000429621625,0.06632716546350978,0.05984744433278861
manual,2,prefix,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va,0.511938546149111,0.24275461737834425,0.1263350038787497,0.06390839369348539
manual,2,prefix,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,0.04383202449273221,0.028030410420955387,0.11359419752828882,0.05382152578613673
manual,2,prefix,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,0.8407572235704297,0.2838475322050165,0.26566926374676253,0.15275294682310764
manual,2,prefix,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,1.2601904568945024,0.4770776875307342,0.20274265059495325,0.11406475634380417
manual,2,prefix,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,0.46602735116136274,0.2450502152853385,0.33045588006483084,0.15100873923372232
manual,2,prefix,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,0.5820002012794121,0.27048329504167606,0.537506944504474,0.11133870075554599
manual,2,prefix,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,0.6002854741241445,0.2782023500175362,0.2618719782215333,0.30758963607838974
manual,2,prefix,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,0.38365961736636445,0.19254477214941368,0.16313559223034033,0.11815983706459347
manual,2,prefix,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,0.3694202888602595,0.2036862988085295,0.29360249921219134,0.1024820375652649
manual,2,prefix,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,0.7233294572120494,0.3081039145366201,0.14652570846384322,0.06291567310732649
manual,2,prefix,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,1.031682998852088,0.38591601864645764,0.19257168042204775,0.11890369942445482
manual,2,prefix,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,0.04593879010317,0.02877424167140981,0.12199640949629532,0.04748748673284606
manual,2,prefix,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,0.8462436848773488,0.30708861207538957,0.23395527980862602,0.105663871864935
manual,2,prefix,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,0.8319506996430975,0.28555949569474415,0.26413398969073243,0.18831222217486643
manual,2,prefix,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,1.068480225172889,0.36906084731869465,0.25382843212587686,0.12257009681499649
manual,2,prefix,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,0.5989008604841016,0.3249434506566293,0.47989882365272446,0.17393603609570574
manual,2,prefix,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,0.7087300401464529,0.26116603082607315,0.3626350580959673,0.2429888637818339
manual,2,prefix,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,1.0593039139413358,0.4461444935862622,0.13687883517888355,0.056583571823903854
manual,2,prefix,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,0.5590335193120831,0.24618623098963735,0.24072128605357968,0.11573535664253458
manual,2,prefix,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,0.05778627198978455,0.03706028958543551,0.12927145793851716,0.06300805208531056
manual,2,prefix,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,0.386851445770476,0.12132969936528237,0.5057934876479301,0.14588238260323597
manual,2,prefix,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,0.5174667857834947,0.24590308856377383,0.11945784816251358,0.05998959776865548
manual,2,prefix,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,0.7473531966228646,0.3005564310867166,0.16453569091758932,0.18384320826965866
manual,2,prefix,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,0.5042313517038405,0.2268824510847869,0.14065981461400986,0.07794978708619545
manual,2,prefix,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,0.731645536012987,0.27578136622977245,0.3120416086784887,0.14502499966087934
manual,2,prefix,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,0.7505161520054836,0.24959340598885635,0.3172785615430847,0.183917019413225
manual,2,prefix,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,0.18686967471422988,0.09170355789040269,0.11384933842245382,0.055624302813944745
manual,2,prefix,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,0.6177462179271855,0.3132302130180617,0.17290903057996151,0.1254151290548676
manual,2,prefix,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,0.7278924260308421,0.3680680419967984,0.2748172381639694,0.12650100852478946
manual,2,prefix,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,0.6374398534286037,0.33537079285503824,0.7475610144566551,0.08095683537799361
manual,2,prefix,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,0.4330570978232003,0.15921134592803504,0.4671800429227724,0.14931284922394092
manual,2,prefix,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,0.518843119252231,0.2333494925176385,0.18903090024651403,0.13254676233370077
manual,2,prefix,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,0.05658859755600323,0.036714070419613595,0.12330258130697129,0.06821194042318975
manual,2,prefix,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,0.5197044803297338,0.2652614578091285,0.36391509621626583,0.17687723448017612
manual,2,prefix,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,0.11142950265930208,0.07336957452297581,0.15753301978831155,0.10714202392035073
manual,2,prefix,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,0.06366265998528603,0.04104890586327974,0.13362370074994076,0.0689815908406533
manual,2,prefix,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,0.04348679989786928,0.027753005310376094,0.11354955306581982,0.05262228123380969
manual,2,prefix,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,0.8284580969118948,0.25074019843373924,0.26839505617052367,0.24956750124043783
manual,2,prefix,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,0.4502354466610515,0.22229307077839963,0.27629812409290755,0.049572556756643536
manual,2,prefix,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,1.2997988912613967,0.6637052493432491,0.20453875985801384,0.310610501879397
manual,2,prefix,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,0.04447745636807428,0.028358785994616716,0.11531633287200033,0.05304015954486881
manual,2,prefix,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,0.5880987066106271,0.2978829777655865,0.17694510589422396,0.1437638531689771
manual,2,prefix,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,0.4298559055346265,0.19109063131924386,0.1273240383258573,0.06277690634836972
manual,2,prefix,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,0.6853192814033406,0.286640720447924,0.2776906636036692,0.12242842248229717
manual,2,prefix,jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ,0.42634450525612727,0.20046863235082338,0.18321654627940706,0.18066335691173277
manual,2,prefix,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,0.06232765534428673,0.04049576606889209,0.1287601384263311,0.07247503842736211
manual,2,prefix,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV,1.0369700897247847,0.44933157112589006,0.6227416184257161,0.13895318428962322
manual,2,prefix,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV,1.2157512247927054,0.6750186722972309,0.7295633574183046,0.09203184235907425
manual,2,prefix,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV,0.38597249512278753,0.2005543117372748,0.7432709368897756,0.058342013259701966
manual,2,prefix,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9,0.04176491868112667,0.026610482059102596,0.11197079640768276,0.051156396926416894
manual,2,prefix,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9,0.04271103463291485,0.027243751130059914,0.11290300410481835,0.05215092822268393
manual,2,prefix,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,1.0099395040194106,0.3741184634025894,0.1782826891265187,0.2711621846172359
manual,2,prefix,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,0.9008216193248411,0.2556643370222541,0.328805500735769,0.172456229686774
manual,2,prefix,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,0.12757567494103564,0.08408781068834709,0.16790566850901886,0.1165755129340873
manual,2,prefix,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,0.06018806634184967,0.03866481702085697,0.1314124242666142,0.06521818911771135
manual,2,prefix,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,0.8628127538015188,0.38588975647472384,0.20658897852823802,0.25254780134559224
manual,2,prefix,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,0.06725544152136478,0.043349704280027164,0.13750120071785527,0.07070471725766034
manual,2,prefix,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,0.05001303582683586,0.0319488136459035,0.12157991706888438,0.05693603617520814
manual,2,prefix,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,0.5895239108007085,0.1694840204221644,0.44633119427823204,0.1566071006740535
manual,2,prefix,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,0.49692842547835897,0.23360820470307386,0.1469300177522229,0.07969819629973929
manual,2,prefix,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,0.0911665991367661,0.050749769732308,0.1291914144067322,0.06333051106160102
manual,2,prefix,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,0.7576230043140861,0.44026214128491237,0.20220368271638695,0.3273179412741209
manual,2,prefix,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,0.21856123459526447,0.1457044599083988,0.18934883084058976,0.19236370485662677
manual,2,prefix,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,0.17485629827397808,0.052787417372800564,0.6788101530323775,0.10211652612067366
manual,2,prefix,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,0.2206053147447362,0.11891546816364658,0.15927423146846406,0.10824429709873667
manual,2,prefix,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,0.40277797678494826,0.21907518225529365,0.1857944668837369,0.1273817655340739
manual,2,prefix,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,0.7043726649145543,0.3263302102092638,0.1451510516247078,0.0608408093932136
manual,2,prefix,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,0.8542945037071513,0.45869675079564926,0.7425161202576325,0.07710368067831387
manual,2,prefix,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,0.559171020439235,0.29032859947400586,0.6111518011440733,0.0693754433943503
manual,2,prefix,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,0.30647689718790166,0.14876109895153086,0.11449823667634065,0.06650892556679976
manual,2,prefix,rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,0.04826753452206047,0.03141894679007825,0.11241437063181821,0.06468555655178189
manual,2,prefix,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,0.2196223154414026,0.12941115415936802,0.181515724318592,0.1280304986659223
manual,2,prefix,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,0.5199432637407275,0.2558798831391886,0.3535661542698697,0.16315585865073162
manual,2,prefix,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,0.18249252120133896,0.09351112339903796,0.12129323132181664,0.07289092790910492
manual,2,prefix,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,0.6954152178086421,0.2268823618179959,0.4086349303665453,0.15814472983466885
manual,2,prefix,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,0.3359370018418009,0.1886808377038344,0.17731354493584275,0.23827255594441185
manual,2,prefix,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,0.2308694597334713,0.1429447584677775,0.16199958383582175,0.17061800451898784
manual,2,prefix,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,0.6108268098602845,0.22092012557201857,0.43092197503686797,0.11759655787626183
manual,2,prefix,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,0.5559863397075938,0.20323104986492968,0.5091005079794636,0.08910476595957063
manual,2,prefix,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,0.8149338156398263,0.34537492308522494,0.2878809783094201,0.15247581483157888
manual,2,prefix,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,1.0411296468551587,0.3441682448712819,0.2405443763778462,0.17279708164796428
manual,2,prefix,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,0.7222427996559517,0.2757284382628557,0.2646953746435356,0.19886898125984018
manual,2,prefix,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,0.1777732282831026,0.1181466359144304,0.1554692050436386,0.18703693222916323
manual,2,prefix,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,0.3492440287810508,0.18362504282918082,0.15120249866031799,0.10867686189843147
manual,2,prefix,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,0.562430004195987,0.24836443876789052,0.11763644857415516,0.054051526812872924
manual,2,prefix,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,0.6295974886603418,0.2946379094019709,0.18097568570332104,0.11477591764185158
manual,2,prefix,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,0.6725859621228729,0.2214154971793551,0.48134811589532667,0.0844354476198207
manual,2,prefix,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,0.5399040568031087,0.2182411965093501,0.4496068208943859,0.11902245247642475
manual,2,prefix,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,0.5491875020267156,0.25233185744412157,0.2752301589818783,0.22847105280128188
manual,2,prefix,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,0.04010603678244791,0.025482543906449773,0.11035546097405076,0.04902384657042358
manual,2,prefix,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,0.42521822153159694,0.2088442017293099,0.5928654124195237,0.042144373137683176
manual,2,prefix,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,0.18239032022782825,0.08991101796059206,0.12024138609917444,0.0559102647710685
manual,2,prefix,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,0.3271087751716099,0.15666977476756397,0.13628149853069924,0.11256015725763907
manual,2,prefix,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,0.6568259198889709,0.27400657141661716,0.2978850543050632,0.14287809276947852
manual,2,prefix,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,0.5253679379017439,0.25160734195754,0.11189264211347816,0.05002129572468156
manual,2,prefix,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,0.5151215297303143,0.2453575062775529,0.12331536660757236,0.05820996351925347
manual,2,prefix,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,1.0741119700346824,0.3920098423674731,0.22526043881260224,0.14929088694326545
manual,2,prefix,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,0.11058584588850771,0.059153116211089055,0.11712981757041335,0.0537119446302257
manual,2,prefix,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,0.040400388579579304,0.02567060269414158,0.11088364569080028,0.049329694545777486
manual,2,prefix,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,0.8737280980120733,0.30151739341971445,0.29369246410510613,0.15858361973609608
manual,2,prefix,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,0.6361024177702642,0.12503264808521025,0.5351934864385306,0.11120695461772541
manual,2,prefix,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,0.5086661699799943,0.23957189789150776,0.12962170569484596,0.07268374713459867
manual,2,prefix,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,0.6568002584433669,0.2196497229251698,0.36410314667762095,0.17854335989183343
manual,2,prefix,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,0.048111757126653235,0.031004281064159343,0.11632396384542544,0.05966173884439823
manual,2,prefix,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,0.6416941825477533,0.19063917027550267,0.40157730787116375,0.1618973647539308
manual,2,prefix,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,0.35838405751830904,0.16221472272198773,0.5864188105855268,0.07615318426996887
manual,2,prefix,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,0.2682838067972327,0.1785591679754233,0.2261986629746387,0.19636395720777072
manual,2,prefix,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,0.8177117113992869,0.29655898484032306,0.22619866297463864,0.19636395720777072
manual,2,prefix,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,0.06594231323017481,0.04287728696817475,0.13203612698183723,0.07500314855093472
manual,2,prefix,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,0.12006770587366504,0.06553706068300684,0.12563889618020255,0.06853106962179303
manual,2,prefix,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,0.1966937580083053,0.09831906289879212,0.12491403521486287,0.06826774875430089
manual,2,prefix,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,1.0863632116451145,0.4342831429027234,0.13219824323227644,0.13890096923331952
manual,2,prefix,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e,0.47339866700969774,0.15792367253753084,0.45831319372299556,0.14526119412554736
manual,2,prefix,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e,0.04505231275051361,0.02895366659134435,0.11355211324399521,0.056599434001748126
manual,2,prefix,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,0.476331852136106,0.24897638682764558,0.26477101128047664,0.12357932268407502
manual,2,prefix,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,0.3589891597795127,0.1750786876857779,0.28654939370949334,0.057193663440248343
manual,2,prefix,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,0.04424000851602741,0.028838142385537655,0.10704905696920447,0.06271564233313616
manual,2,prefix,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,0.5402309310974888,0.2497946207593973,0.10570758669744733,0.06158412016417333
manual,2,prefix,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,yqstnuAEVhm,0.05220314384830772,0.03412749589243852,0.11391955482394032,0.06897075114228472
manual,2,prefix,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,0.8107546381785165,0.4206873751237163,0.2243496686005466,0.1169931931653247
manual,2,prefix,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,0.9969119543224818,0.4618252193978876,0.17113802436023207,0.12452752152363648
manual,2,prefix,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,0.3517482764958868,0.13861269916645036,0.5715327749267752,0.12535839270485094
manual,2,prefix,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,0.6494245023663646,0.3307151084925718,0.16835674767873368,0.12223987944873894
manual,2,prefix,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,0.6855215329336893,0.2535028971035491,0.32438663183451744,0.16874615976016144
manual,2,prefix,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,0.1079883809687161,0.05494753489314348,0.09749125668840448,0.05494400924242162
manual,2,prefix,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,0.7384052344900769,0.28664026299982054,0.4410163680115328,0.14612405895316133
manual,2,prefix,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,0.6935500128709121,0.3595793251500061,0.7507865078507131,0.03732655361260816
manual,2,prefix,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,0.7155775514766636,0.2855814170537531,0.3974395729116754,0.08493843649831027
manual,2,prefix,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,0.5128818949575487,0.17875634769558665,0.7278828596057504,0.0778604758908684
manual,2,prefix,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,0.10902646375810443,0.05561316946285037,0.09948618089926137,0.05648248014127946
manual,2,prefix,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ,0.8027989977236826,0.35082717061245605,0.11651391602704525,0.06595376162994876
manual,2,prefix,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,zsNo4HB9uLZ,0.13674652256105735,0.08871516299142981,0.10606651017150105,0.1917843971486377
manual,2,prefix,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ,0.7752626093162597,0.36600539788172326,0.10469729009117049,0.054707317265673905
manual,2,training_frequency,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va,0.46467412244448053,0.22498509224165394,0.26993381198912325,0.11596253133633024
manual,2,training_frequency,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,0.23522755932086492,0.14891598779195622,0.26993381198912325,0.11596253133633022
manual,2,training_frequency,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,0.8994157264384867,0.30105419669135164,0.26993381198912325,0.11596253133633024
manual,2,training_frequency,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,1.1160313495077028,0.37712330114104936,0.26993381198912325,0.11596253133633024
manual,2,training_frequency,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,0.4073124816635766,0.20596781612922951,0.26993381198912325,0.11596253133633024
manual,2,training_frequency,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,0.694120685568096,0.30105419669135164,0.26993381198912325,0.11596253133633024
manual,2,training_frequency,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,0.46467412244448053,0.22498509224165394,0.26993381198912325,0.11596253133633024
