canonical_annotation_id,base_task_id,stage,stage_subset,project_id,runtime_task_id,worker_id,annotation_id,language,building_id,official_split,condition,independence_status,independence_reason,process_analysis_eligible,quality_process_pass,scope_eligible,strict_geometry_valid,strict_geometry_invalid_reason,strict_geometry_source,current_canonical_geometry_valid,formal_geometry_score_gate_passed,geometry_structurally_computable,gt_primary_analysis_eligible,peer_analysis_eligible,geometry_score,reference_regime,exclusion_reason,source_contract_note
a334e15731106e5e,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,P1,P1_manual,39,3152,27,4027,English,uNb9QFRL6hY,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.9964683,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
ec4505b0e4744e4e,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,P1,P1_manual,39,3152,28,3964,English,uNb9QFRL6hY,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.94369187,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
a6e17f93d9114eac,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,P1,P1_manual,39,3152,29,4594,English,uNb9QFRL6hY,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.89809931,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
364426d6af6cf0a6,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,P1,P1_manual,39,3152,30,4206,English,uNb9QFRL6hY,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.88121191,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
acf66ab0eca22cc1,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,P1,P1_manual,39,3152,31,4149,English,uNb9QFRL6hY,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.88827414,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
3192a4c34488ebef,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,P1,P1_manual,39,3152,32,4288,English,uNb9QFRL6hY,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.90813043,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
1e45c715efe04bf6,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,P1,P1_manual,39,3152,33,4346,English,uNb9QFRL6hY,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.91997812,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
36afcf88229ada00,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,P1,P1_manual,39,3152,34,4447,English,uNb9QFRL6hY,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.88835383,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
cd8b1dfaf95e7319,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,P1,P1_manual,39,3152,35,4359,English,uNb9QFRL6hY,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.88754147,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
6d05edefd05793bc,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,P1,P1_manual,39,3152,36,4676,English,uNb9QFRL6hY,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.90635677,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
40ac299ba105fdef,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,P1,P1_manual,39,3152,37,4510,English,uNb9QFRL6hY,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,False,odd_keypoint_count,frozen_dense42_recompute,False,False,False,False,not_materialized,,expert_hard_single,geometry_score_unavailable,P1 peer eligibility intentionally not inferred from quality eligibility
0e2d1b8cc5c25216,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,P1,P1_manual,39,3153,26,3828,English,rPc6DW4iMge,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,False,shape_invalid,frozen_dense42_recompute,False,False,False,False,not_materialized,,expert_hard_single,geometry_score_unavailable,P1 peer eligibility intentionally not inferred from quality eligibility
1120d74f964c5f97,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,P1,P1_manual,39,3153,27,4028,English,rPc6DW4iMge,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.99541864,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
cd3a92cc2800b3c7,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,P1,P1_manual,39,3153,28,3963,English,rPc6DW4iMge,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.70315361,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
4d934ce66ec29a47,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,P1,P1_manual,39,3153,29,4592,English,rPc6DW4iMge,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.71279007,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
3f6b62e3295e009a,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,P1,P1_manual,39,3153,30,4205,English,rPc6DW4iMge,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.85265952,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
8d6f18bc98ea1938,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,P1,P1_manual,39,3153,31,4150,English,rPc6DW4iMge,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.82489007,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
feaa118aa8a59f86,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,P1,P1_manual,39,3153,32,4291,English,rPc6DW4iMge,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.85215509,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
c61e2afdd2d8efd8,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,P1,P1_manual,39,3153,33,4362,English,rPc6DW4iMge,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.88285396,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
53b22edb56cc554f,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,P1,P1_manual,39,3153,34,4448,English,rPc6DW4iMge,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.88083675,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
aa5ab1caef85cf99,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,P1,P1_manual,39,3153,35,4360,English,rPc6DW4iMge,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.83833033,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
65e6380997e850f1,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,P1,P1_manual,39,3153,36,4677,English,rPc6DW4iMge,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.73220926,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
2431f1da19aaa950,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,P1,P1_manual,39,3153,37,4511,English,rPc6DW4iMge,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.74913835,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
d7eb6edddcc78db9,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,P1,P1_manual,39,3154,27,4029,English,uNb9QFRL6hY,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.9948282,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
39f32d3182a9a449,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,P1,P1_manual,39,3154,28,3914,English,uNb9QFRL6hY,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.77874933,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
f9f3e8e273c243a5,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,P1,P1_manual,39,3154,29,4593,English,uNb9QFRL6hY,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.82755702,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
1eff38d64ebf8ebb,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,P1,P1_manual,39,3154,30,4204,English,uNb9QFRL6hY,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.82640263,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
f79d8e8c15022fce,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,P1,P1_manual,39,3154,31,4152,English,uNb9QFRL6hY,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.81899061,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
8b3be018ff673d1f,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,P1,P1_manual,39,3154,32,4292,English,uNb9QFRL6hY,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.82194958,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
268e43366ea0bcb8,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,P1,P1_manual,39,3154,33,4368,English,uNb9QFRL6hY,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.78387806,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
9ab5ef47f1224afd,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,P1,P1_manual,39,3154,34,4449,English,uNb9QFRL6hY,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.80209985,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
7ad8feb020087113,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,P1,P1_manual,39,3154,35,4361,English,uNb9QFRL6hY,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.85325972,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
43b2e89e9fd7c38f,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,P1,P1_manual,39,3154,36,4678,English,uNb9QFRL6hY,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.83953613,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
79a20413d834e832,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,P1,P1_manual,39,3154,37,4512,English,uNb9QFRL6hY,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.87531972,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
006d495cbff76f46e992,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,C1,C1_anchor,69,3297,11,6388,Chinese,uNb9QFRL6hY,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.8833408881316723,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
00df94cb0e7cc21280ba,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,C1,C1_anchor,66,3187,28,5768,English,uNb9QFRL6hY,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.8778174524264458,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
014b4e58073b849f7ed9,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,C1,C1_anchor,69,3302,2,4851,Chinese,wc2JMjhGNzB,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,1.0,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
02946d1a59a1cfe17aef,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,C1,C1_anchor,66,3189,33,5809,English,uNb9QFRL6hY,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.8785234230643817,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
0306cba337eb984110ee,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,C1,C1_anchor,69,3301,1,6302,Chinese,uNb9QFRL6hY,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.8432527594610092,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
0309b9293bdaeefba16c,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,C1_anchor,69,3303,18,6531,Chinese,rPc6DW4iMge,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.9989206153399608,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
0359bc11d268822d94fd,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,C1,C1_anchor,69,3305,17,6199,Chinese,uNb9QFRL6hY,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.9694946343971071,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
036f0b79fcb891d33e1d,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,C1,C1_anchor,66,3184,28,5765,English,wc2JMjhGNzB,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.9191664600721704,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
05041d1de0c38536e6c9,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,C1,C1_anchor,69,3295,6,6250,Chinese,yqstnuAEVhm,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.9591058383592697,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
0545d5cfd8fca3b793bc,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1,C1_anchor,69,3294,12,6282,Chinese,UwV83HsGsw3,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.9645016364782175,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
063a5ec4d91eccc8b4c3,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,C1,C1_anchor,66,3187,31,5943,English,uNb9QFRL6hY,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.906569310959115,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
082f62d60b17746b01fc,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,C1,C1_anchor,69,3300,12,6307,Chinese,uNb9QFRL6hY,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.8511582023571995,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
097614c2e4d646b9059e,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,C1,C1_anchor,69,3302,17,6196,Chinese,wc2JMjhGNzB,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.9427946068149201,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
099f4ec32f8c8013e8b0,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,C1,C1_anchor,69,3296,15,6455,Chinese,wc2JMjhGNzB,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.9535701387989833,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
0a6c2ab575a7b36f82bd,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,C1,C1_anchor,69,3305,14,6497,Chinese,uNb9QFRL6hY,test,manual,not_evaluable,independence_not_evaluable,False,False,True,True,,c1_formal_audit,True,True,True,False,False,0.9634745619109389,public_frozen_gt,administrative_exclusion;independence_not_evaluable,C1 formal estimand-specific eligibility copied without reinterpretation
0a79e9b207c32db39202,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,C1,C1_anchor,66,3190,27,5848,English,wc2JMjhGNzB,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.9107860727066883,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
0ab97a7e7082f598e237,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,C1,C1_anchor,69,3305,12,6315,Chinese,uNb9QFRL6hY,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.9043377701980527,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
0b276bc0087988e64912,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,C1,C1_anchor,66,3186,37,5866,English,yqstnuAEVhm,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.9497072796715227,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
0ba3c33cb0e05abf58ae,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,C1,C1_anchor,66,3190,29,6424,English,wc2JMjhGNzB,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.899707128464324,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
0e09f3e9552514dbad74,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,C1,C1_anchor,66,3185,35,5924,English,uNb9QFRL6hY,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.86386186506923,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
0f006ad814591f20f1d7,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1,C1_anchor,66,3182,27,5817,English,UwV83HsGsw3,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.9873820696058762,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
0f5e3fb0af36b839fed2,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,C1,C1_anchor,66,3183,28,5764,English,yqstnuAEVhm,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.9260542228985623,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
100cc9a45d0a0f994238,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,C1,C1_anchor,66,3188,32,6353,English,uNb9QFRL6hY,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.8300952423537828,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
1230dd95959a683bf7aa,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,C1,C1_anchor,69,3297,14,6489,Chinese,uNb9QFRL6hY,test,manual,not_evaluable,independence_not_evaluable,False,False,True,True,,c1_formal_audit,True,True,True,False,False,0.8833408881316723,public_frozen_gt,administrative_exclusion;independence_not_evaluable,C1 formal estimand-specific eligibility copied without reinterpretation
1318278d00548b081ebc,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1,C1_anchor,66,3192,30,6007,English,rPc6DW4iMge,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.9621758829630438,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
1348b48c5c9e762ca204,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,C1,C1_anchor,69,3298,14,6490,Chinese,yqstnuAEVhm,test,manual,not_evaluable,independence_not_evaluable,False,False,True,True,,c1_formal_audit,True,True,True,False,False,0.4900185068288764,public_frozen_gt,administrative_exclusion;independence_not_evaluable,C1 formal estimand-specific eligibility copied without reinterpretation
13de41d9ab1a6f93dc75,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,C1_anchor,69,3303,11,6394,Chinese,rPc6DW4iMge,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.9834238781069017,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
14346fa7f625df2e92da,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1,C1_anchor,69,3304,1,6306,Chinese,rPc6DW4iMge,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.9173754424766768,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
1623fbedf957f0be9421,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1,C1_anchor,66,3182,37,5862,English,UwV83HsGsw3,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.8964294586598613,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
169fc30c432425281989,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,C1,C1_anchor,66,3183,31,5937,English,yqstnuAEVhm,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.9268385662954521,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
1849bc7fd397907c0fdc,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,C1,C1_anchor,69,3301,2,4850,Chinese,uNb9QFRL6hY,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,1.0,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
1892d2228413184cfbd6,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,C1,C1_anchor,66,3187,34,6045,English,uNb9QFRL6hY,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.8850024921918942,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
19253e4ab328902a4d12,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,C1,C1_anchor,69,3297,8,6108,Chinese,uNb9QFRL6hY,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.8913666872426376,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
19571b3b0505b7a26c30,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,C1,C1_anchor,69,3295,8,6106,Chinese,yqstnuAEVhm,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.9668036133935566,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
1aa87c4e8b0db18c1ccd,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1,C1_anchor,69,3294,10,6157,Chinese,UwV83HsGsw3,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.9868292945655821,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
1b06bf8a8b92fca18545,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,C1,C1_anchor,66,3188,30,6003,English,uNb9QFRL6hY,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.8947381908572726,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
1b0b4076d43ab5586a3f,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,C1_anchor,66,3191,36,6082,English,rPc6DW4iMge,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.9892483751202366,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
1d1473ea45cef547d01e,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,C1,C1_anchor,66,3187,29,6421,English,uNb9QFRL6hY,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.7508583828851658,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
1f84dbf5541abdd7a52b,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,C1,C1_anchor,66,3190,35,5929,English,wc2JMjhGNzB,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.8236933708399162,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
200f0c572426f1ad5f6c,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,C1,C1_anchor,66,3193,37,5873,English,uNb9QFRL6hY,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.9418159329592456,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
20f0af1735ba9f7c5a2e,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1,C1_anchor,66,3192,29,6426,English,rPc6DW4iMge,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.9650691502549343,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
225002de699658941ca0,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,C1_anchor,66,3191,35,5930,English,rPc6DW4iMge,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.9791374859556061,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
227a43960c0d44ddd10b,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,C1,C1_anchor,69,3295,10,6160,Chinese,yqstnuAEVhm,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.9328839238318746,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
23115303fffe0aeeb5be,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,C1,C1_anchor,69,3302,14,6494,Chinese,wc2JMjhGNzB,test,manual,not_evaluable,independence_not_evaluable,False,False,True,True,,c1_formal_audit,True,True,True,False,False,0.7682221350670508,public_frozen_gt,administrative_exclusion;independence_not_evaluable,C1 formal estimand-specific eligibility copied without reinterpretation
23f6609f87c66a85d17b,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,C1,C1_anchor,66,3184,34,6055,English,wc2JMjhGNzB,test,manual,independent,,True,True,True,True,,c1_formal_audit,True,True,True,True,True,0.9412184039760689,public_frozen_gt,,C1 formal estimand-specific eligibility copied without reinterpretation
