base_task_id,building_id,stage,k_valid,replicates,full_quality_eligible_k,full_structure_status,full_resolved,partition_unique_rate,resolved_rate,supported_multimodal_rate,not_evaluable_rate,resolved_only_quality,resolved_quality_replicates,delivery_adjusted_quality,full_output_recovery_rate,full_output_recovery_replicates,mean_distance_to_full_output,generic_multimodality_status_reproduction_rate,generic_multimodality_status_reproduction_replicates
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,C1,12,200,22,supported_multimodal,False,0.84,0.02,0.82,0.16,0.9609683442705275,4,0.01921936688541055,,0,,0.82,200
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,C1,13,200,22,supported_multimodal,False,0.865,0.005,0.86,0.135,0.9535701387989833,1,0.004767850693994917,,0,,0.86,200
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,3,200,17,dominant_with_dissent,True,1.0,0.93,0.0,0.07,0.9515825013978495,186,0.8849717263,1.0,186,0.00832086595179861,,0
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,4,200,17,dominant_with_dissent,True,1.0,0.995,0.0,0.005,0.9523902973869347,199,0.9476283459,1.0,199,0.0074509034272740105,,0
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,5,200,17,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.95366081295,200,0.95366081295,1.0,200,0.007380235103874841,,0
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,6,200,17,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9544641567,200,0.9544641567,1.0,200,0.0063349957536808265,,0
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,7,200,17,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9546464623,200,0.9546464623,1.0,200,0.005964705449235886,,0
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,8,200,17,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9564936184,200,0.9564936184,1.0,200,0.005436330569894701,,0
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,9,200,17,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9564415657,200,0.9564415657,1.0,200,0.004947502478247588,,0
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,10,200,17,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9575600662,200,0.9575600662,1.0,200,0.004766748177021697,,0
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,11,200,17,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9576641061,200,0.9576641061,1.0,200,0.004731969360996318,,0
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,12,200,17,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.95805642095,200,0.95805642095,1.0,200,0.0046327164362335695,,0
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,13,200,17,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.95815685125,200,0.95815685125,1.0,200,0.004245415673621254,,0
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,C1,3,200,22,supported_multimodal,False,0.95,0.775,0.0,0.225,0.9619414387070814,155,0.745504614997988,,0,,0.0,200
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,C1,4,200,22,supported_multimodal,False,0.945,0.9,0.005,0.095,0.9634565694798165,180,0.8671109125318348,,0,,0.005,200
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,C1,5,200,22,supported_multimodal,False,0.975,0.915,0.06,0.025,0.9694775739680055,183,0.887071980180725,,0,,0.06,200
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,C1,6,200,22,supported_multimodal,False,0.98,0.825,0.155,0.02,0.9690195917586387,165,0.7994411632008769,,0,,0.155,200
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,C1,7,200,22,supported_multimodal,False,0.99,0.76,0.23,0.01,0.9703292574011972,152,0.7374502356249099,,0,,0.23,200
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,C1,8,200,22,supported_multimodal,False,0.995,0.7,0.295,0.005,0.9705907803212974,140,0.6794135462249082,,0,,0.295,200
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,C1,9,200,22,supported_multimodal,False,0.995,0.66,0.335,0.005,0.9704233109009281,132,0.6404793851946126,,0,,0.335,200
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,C1,10,200,22,supported_multimodal,False,1.0,0.6,0.4,0.0,0.9715011754554423,120,0.5829007052732654,,0,,0.4,200
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,C1,11,200,22,supported_multimodal,False,1.0,0.54,0.46,0.0,0.9727188145658365,108,0.5252681598655518,,0,,0.46,200
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,C1,12,200,22,supported_multimodal,False,1.0,0.465,0.535,0.0,0.9719381454128591,93,0.4519512376169795,,0,,0.535,200
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,C1,13,200,22,supported_multimodal,False,1.0,0.38,0.62,0.0,0.972922649002977,76,0.36971060662113125,,0,,0.62,200
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,C1,3,200,22,not_evaluable,False,0.99,0.775,0.0,0.225,0.9271548026223762,155,0.7185449720323415,,0,,,0
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,C1,4,200,22,not_evaluable,False,0.935,0.755,0.175,0.07,0.9375368300156519,151,0.7078403066618172,,0,,,0
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,C1,5,200,22,not_evaluable,False,0.92,0.525,0.395,0.08,0.9528517432030562,105,0.5002471651816045,,0,,,0
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,C1,6,200,22,not_evaluable,False,0.92,0.38,0.54,0.08,0.9555138905801933,76,0.36309527842047346,,0,,,0
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,C1,7,200,22,not_evaluable,False,0.9,0.24,0.66,0.1,0.9548254471099697,48,0.22915810730639274,,0,,,0
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,C1,8,200,22,not_evaluable,False,0.87,0.165,0.705,0.13,0.9639959646407931,33,0.15905933416573087,,0,,,0
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,C1,9,200,22,not_evaluable,False,0.845,0.095,0.75,0.155,0.9633160348857605,19,0.09151502331414725,,0,,,0
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,C1,10,200,22,not_evaluable,False,0.835,0.035,0.8,0.165,0.9689410083621708,7,0.03391293529267598,,0,,,0
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,C1,11,200,22,not_evaluable,False,0.79,0.015,0.775,0.21,0.9751570088443166,3,0.014627355132664749,,0,,,0
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,C1,12,200,22,not_evaluable,False,0.77,0.005,0.765,0.23,0.963437472869563,1,0.0048171873643478155,,0,,,0
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,C1,13,200,22,not_evaluable,False,0.75,0.0,0.75,0.25,,0,0.0,,0,,,0
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,P1,3,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9652073206,200,0.9652073206,1.0,200,0.006255008077278338,,0
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,P1,4,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.96752260235,200,0.96752260235,1.0,200,0.005798102477411988,,0
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,P1,5,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.96939476295,200,0.96939476295,1.0,200,0.0049632407794946605,,0
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,P1,6,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9705758927,200,0.9705758927,1.0,200,0.004803198720617752,,0
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,P1,7,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9730400817,200,0.9730400817,1.0,200,0.004324024340297666,,0
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,P1,8,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.97396284645,200,0.97396284645,1.0,200,0.003618987030947077,,0
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,P1,9,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9737650377,200,0.9737650377,1.0,200,0.003299491047170204,,0
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,P1,10,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9747191416000001,200,0.9747191416000001,1.0,200,0.0031168775357494523,,0
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,P1,11,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9749656201,200,0.9749656201,1.0,200,0.00298565624387165,,0
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,P1,12,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9743880099000001,200,0.9743880099000001,1.0,200,0.0027141948764301976,,0
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,P1,13,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9745363112500001,200,0.9745363112500001,1.0,200,0.002424022595185774,,0
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,P1,3,200,19,supported_multimodal,False,1.0,0.32,0.0,0.68,0.7905201771875,64,0.2529664567,,0,,0.0,200
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,P1,4,200,19,supported_multimodal,False,1.0,0.475,0.015,0.51,0.7910592481052632,95,0.37575314285,,0,,0.015,200
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,P1,5,200,19,supported_multimodal,False,1.0,0.6,0.105,0.295,0.8094440520833334,120,0.48566643125,,0,,0.105,200
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,P1,6,200,19,supported_multimodal,False,1.0,0.65,0.22,0.13,0.799490684076923,130,0.51966894465,,0,,0.22,200
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,P1,7,200,19,supported_multimodal,False,1.0,0.495,0.435,0.07,0.8055765156565656,99,0.39876037525,,0,,0.435,200
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,P1,8,200,19,supported_multimodal,False,1.0,0.395,0.595,0.01,0.8157817837974684,79,0.3222338046,,0,,0.595,200
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,P1,9,200,19,supported_multimodal,False,1.0,0.2,0.8,0.0,0.8124205975,40,0.1624841195,,0,,0.8,200
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,P1,10,200,19,supported_multimodal,False,1.0,0.085,0.915,0.0,0.8254191647058824,17,0.070160629,,0,,0.915,200
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,P1,11,200,19,supported_multimodal,False,1.0,0.02,0.98,0.0,0.8014318475,4,0.01602863695,,0,,0.98,200
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,P1,12,200,19,supported_multimodal,False,1.0,0.01,0.99,0.0,0.8692408899999999,2,0.0086924089,,0,,0.99,200
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,P1,13,200,19,supported_multimodal,False,1.0,0.0,1.0,0.0,,0,0.0,,0,,1.0,200
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,P1,3,200,16,supported_multimodal,False,1.0,0.185,0.0,0.815,0.8870774810810811,37,0.164109334,,0,,0.0,200
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,P1,4,200,16,supported_multimodal,False,1.0,0.31,0.01,0.68,0.8968808456451612,62,0.27803306215,,0,,0.01,200
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,P1,5,200,16,supported_multimodal,False,1.0,0.46,0.025,0.515,0.9120561891304347,92,0.41954584699999997,,0,,0.025,200
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,P1,6,200,16,supported_multimodal,False,1.0,0.57,0.07,0.36,0.9202229093859648,114,0.52452705835,,0,,0.07,200
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,P1,7,200,16,supported_multimodal,False,1.0,0.665,0.16,0.175,0.9299090987218045,133,0.61838955065,,0,,0.16,200
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,P1,8,200,16,supported_multimodal,False,1.0,0.62,0.27,0.11,0.9358682781451613,124,0.58023833245,,0,,0.27,200
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,P1,9,200,16,supported_multimodal,False,1.0,0.585,0.365,0.05,0.948100662991453,117,0.55463888785,,0,,0.365,200
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,P1,10,200,16,supported_multimodal,False,1.0,0.42,0.56,0.02,0.9628972603571428,84,0.40441684935,,0,,0.56,200
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,P1,11,200,16,supported_multimodal,False,1.0,0.27,0.73,0.0,0.9752033925925926,54,0.263304916,,0,,0.73,200
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,P1,12,200,16,supported_multimodal,False,1.0,0.18,0.82,0.0,0.9873931841666667,36,0.17773077315,,0,,0.82,200
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,P1,13,200,16,supported_multimodal,False,1.0,0.1,0.9,0.0,0.99144623,20,0.099144623,,0,,0.9,200
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,P1,3,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.94547406315,200,0.94547406315,1.0,200,0.005664449640918846,,0
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,P1,4,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.94687497705,200,0.94687497705,1.0,200,0.004999367768317306,,0
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,P1,5,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.94822178615,200,0.94822178615,1.0,200,0.004684174541581856,,0
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,P1,6,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9489533572,200,0.9489533572,1.0,200,0.004403521898968405,,0
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,P1,7,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9489481468000001,200,0.9489481468000001,1.0,200,0.00405869069968212,,0
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,P1,8,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.95074653665,200,0.95074653665,1.0,200,0.0038593008153215507,,0
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,P1,9,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.94989188785,200,0.94989188785,1.0,200,0.003638432362470838,,0
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,P1,10,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.95177004855,200,0.95177004855,1.0,200,0.0031520241588249664,,0
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,P1,11,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9513317081,200,0.9513317081,1.0,200,0.0027342849386208083,,0
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,P1,12,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.95307792025,200,0.95307792025,1.0,200,0.002207758538671799,,0
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,P1,13,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.95296526095,200,0.95296526095,1.0,200,0.0019412560313085442,,0
