round_id,project_id,ls_runtime_task_id,worker_id,annotation_id,canonical_annotation_id,active_time,active_time_source,active_time_match_status,active_time_source_file,active_time_session_count,active_time_event_count,unassigned_active_time_seconds,unknown_annotation_event_count,unknown_annotation_session_count,known_unknown_oscillation_flag,unassigned_audit_present,unassigned_active_time_exclusion_reason,active_time_integrity_status,system_collection_issue,active_time_exclusion_reason,audit_only,primary_active_time_eligible,sensitivity_active_time_eligible
C1,67,3264,29,6439,d93ff4eb834a154c4cd4,199.666,lead_time_fallback,missing,,0,0,29.0,5,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3264,35,5964,c7ef5fbf6e03cd67ae11,70.34,lead_time_fallback,missing,,0,0,4.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3265,31,5984,3c7cf68051a68eb3dec3,112.955,lead_time_fallback,missing,,0,0,19.0,5,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3265,32,6379,762f5998ab17c724546b,177.162,lead_time_fallback,missing,,0,0,10.0,4,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3265,33,5856,df9885e0f87a96997673,188.032,lead_time_fallback,missing,,0,0,2.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3265,34,6074,e96210fd3b70951b5670,78.505,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3265,37,5896,747092fcb23c661874e0,137.0,log,project+task+annotator,active_times_2026-07-06.jsonl,1,5,0.0,0,0,false,false,,task_level_fallback,false,,false,false,true
C1,67,3266,35,5965,66b4c1885b9b5048500e,179.237,lead_time_fallback,missing,,0,0,67.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3267,31,5985,f275128bcb79fb1efea6,92.964,lead_time_fallback,missing,,0,0,68.0,2,2,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,68,3269,29,6444,d85d39dda5fe0ff36757,284.206,lead_time_fallback,missing,,0,0,8.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,68,3269,32,6380,d0c65178d1ddfcac1748,179.791,lead_time_fallback,missing,,0,0,8.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,68,3270,27,5816,b5e0d24f44539999b6ed,5378.835999999999,lead_time_fallback,missing,,0,0,167.0,6,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,68,3270,28,5792,c6c2970a6c0a7eb457e5,106.337,lead_time_fallback,missing,,0,0,2.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,68,3270,30,6027,2052df34f859227bd40f,146.181,lead_time_fallback,missing,,0,0,4.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,68,3272,31,6038,f590389238802d1469cc,474.404,lead_time_fallback,missing,,0,0,42.0,8,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,68,3272,33,5857,031e48e6149c36f92e2b,89.88199999999999,lead_time_fallback,missing,,0,0,4.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,68,3272,36,6101,c1e860976080a5cf5ee1,96.266,lead_time_fallback,missing,,0,0,41.0,4,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,68,3273,31,6033,71770e90ca7c5a392b52,124.056,lead_time_fallback,missing,,0,0,30.0,4,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,68,3273,35,5968,3cbe48827611f20e2b09,73.245,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,68,3274,27,5815,973098cfe5081c1c74ec,728.669,lead_time_fallback,missing,,0,0,149.0,6,2,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,68,3274,34,6075,ac7d30c4e0246e96535a,72.482,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,68,3274,37,5899,66e0b1d35ac694679c09,289.0,log,project+task+annotator,active_times_2026-07-06.jsonl,1,9,0.0,0,0,false,false,,task_level_fallback,false,,false,false,true
C1,68,3275,29,6445,88daa007e08cf656a410,721.812,lead_time_fallback,missing,,0,0,39.0,4,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,68,3275,30,6028,bd2690bbc44b34e3ef00,207.864,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,68,3275,32,6381,662bac6bde05e0510f55,199.168,lead_time_fallback,missing,,0,0,12.0,4,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,68,3276,28,5793,4d6cdfa4951e9653e815,45.719,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,68,3277,33,5858,678fd1b3368b3c6302ad,137.09199999999998,lead_time_fallback,missing,,0,0,8.0,3,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,68,3277,36,6102,53cffa383a4d19c3e30e,92.804,lead_time_fallback,missing,,0,0,19.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,68,3278,31,6035,1ff1c3fea69357e03c76,135.637,lead_time_fallback,missing,,0,0,12.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,68,3279,35,5971,8f8a8cc073aa91a7c1c7,209.324,lead_time_fallback,missing,,0,0,12.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,68,3280,27,5828,b078bba0e08aacd86658,420.129,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,68,3280,29,6446,e33b39ba56ff49c56427,366.561,lead_time_fallback,missing,,0,0,47.0,3,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,68,3280,34,6076,013253d9bc0db4d66615,65.575,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,68,3280,37,5902,fcb7e53adf42c4422ae7,233.0,log,project+task+annotator,active_times_2026-07-06.jsonl,1,8,0.0,0,0,false,false,,task_level_fallback,false,,false,false,true
C1,68,3281,30,6029,3e8773a02414b6a4b615,85.545,lead_time_fallback,missing,,0,0,2.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,68,3281,32,6382,af75f69b47040e315e88,140.106,lead_time_fallback,missing,,0,0,6.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,68,3282,28,5794,87dd86ac11a2a77e63bf,57.018,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,68,3283,31,6034,99107f36d276c5bca39b,132.317,lead_time_fallback,missing,,0,0,7.0,4,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,68,3283,36,6103,2c90d306c009cea79158,56.904,lead_time_fallback,missing,,0,0,9.0,3,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,68,3284,33,5859,71f8e55558d74259a5eb,59.908,lead_time_fallback,missing,,0,0,3.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,68,3284,35,5972,bad9e0cac20a7347fbd5,76.344,lead_time_fallback,missing,,0,0,3.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,68,3285,37,5903,c018c01538024335ba14,131.0,log,project+task+annotator,active_times_2026-07-06.jsonl,1,5,0.0,0,0,false,false,,task_level_fallback,false,,false,false,true
C1,68,3286,27,5827,b91d7358c435325b8eee,430.774,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,68,3286,29,6447,48bf162ba8a7815d5706,122.504,lead_time_fallback,missing,,0,0,13.0,4,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,68,3287,30,6030,bbb44530a7ff92f92b27,58.486,lead_time_fallback,missing,,0,0,2.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,68,3287,32,6383,bf6d1e98afbb6306ebff,93.499,lead_time_fallback,missing,,0,0,5.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,68,3288,28,5795,cd292cd5a5ebe839dbe2,101.045,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,68,3289,31,6032,afe8345588c57013a3c8,135.203,lead_time_fallback,missing,,0,0,29.0,7,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,68,3289,33,5860,d2a55c1985a230982d0d,25.296,lead_time_fallback,missing,,0,0,10.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,68,3289,36,6104,6dc6395c56cb416a2fdc,143.887,lead_time_fallback,missing,,0,0,20.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,68,3290,34,5918,3a3bc0a4eb51fdb493f4,120.59,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,68,3291,27,5832,a54fcd23c12204b62cba,425.134,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,68,3291,37,5904,bb9ad0084abc09c47837,127.0,log,project+task+annotator,active_times_2026-07-06.jsonl,1,6,0.0,0,0,false,false,,task_level_fallback,false,,false,false,true
C1,68,3292,29,6448,198b56fd7f0946ac5b09,209.03,lead_time_fallback,missing,,0,0,65.0,4,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,68,3292,35,5974,b47f07e34df3a99ff20d,30.773,lead_time_fallback,missing,,0,0,2.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,68,3293,28,5796,10ab4daf9de2cd3b6859,106.769,lead_time_fallback,missing,,0,0,8.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,68,3293,30,6031,c2c137240a2b4b27591e,76.597,lead_time_fallback,missing,,0,0,3.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,68,3293,32,6384,401fdd3b780569d96e33,110.585,lead_time_fallback,missing,,0,0,13.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3294,1,6281,c71f04cf03f04f83010c,253.0,log,project+task+annotator,active_times_2026-07-16.jsonl,1,9,0.0,0,0,false,false,,task_level_fallback,false,,false,false,true
C1,69,3294,10,6157,1aa87c4e8b0db18c1ccd,132.687,lead_time_fallback,missing,,0,0,26.0,8,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3294,11,6385,efdd3af8bbe9661a922f,170.48,lead_time_fallback,missing,,0,0,39.0,15,2,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3294,12,6282,0545d5cfd8fca3b793bc,73.175,lead_time_fallback,missing,,0,0,43.0,11,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3294,13,6216,a899e204555a9b64f4b5,1631.529,lead_time_fallback,missing,,0,0,21.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3294,17,6188,bbe40bd3ad25e4383c92,305.41499999999996,lead_time_fallback,missing,,0,0,53.0,24,2,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3294,2,4843,6037abe04bcfa1d308ed,19.0,log,project+task+annotator,active_times_2026-07-03.jsonl,1,1,26.0,21,2,false,true,unknown_annotation_audit_only,task_level_fallback,true,,false,false,true
C1,69,3294,6,6249,432d23215497f235714b,12.974,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,69,3294,8,6105,58fcb37f432cd01e22a1,459.092,lead_time_fallback,missing,,0,0,68.0,20,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3295,1,6284,65a559250acf09e2f7d7,115.0,log,project+task+annotator,active_times_2026-07-16.jsonl,1,5,0.0,0,0,false,false,,task_level_fallback,false,,false,false,true
C1,69,3295,10,6160,227a43960c0d44ddd10b,191.481,lead_time_fallback,missing,,0,0,7.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3295,11,6386,2793306bbbc97861124d,272.167,lead_time_fallback,missing,,0,0,16.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3295,12,6290,be57cb53717844759758,82.189,lead_time_fallback,missing,,0,0,35.0,8,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3295,13,6217,e103e2fc7efc3e275cdd,192.371,lead_time_fallback,missing,,0,0,157.0,12,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3295,17,6189,378b6a5c80d93f0bd228,144.632,lead_time_fallback,missing,,0,0,27.0,9,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3295,2,4844,3a54a9c43fb6058d2199,178.635,lead_time_fallback,missing,,0,0,7.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3295,6,6250,05041d1de0c38536e6c9,6.684,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,69,3295,8,6106,19571b3b0505b7a26c30,398.101,lead_time_fallback,missing,,0,0,71.0,24,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3296,1,6293,c6a0dacbc82fcd8d74f2,67.0,log,project+task+annotator,active_times_2026-07-16.jsonl,1,3,0.0,0,0,false,false,,task_level_fallback,false,,false,false,true
C1,69,3296,10,6162,fb2bc3c1a1ab95404b2a,50.759,lead_time_fallback,missing,,0,0,13.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3296,11,6387,3df38a56b200e7f043f5,314.039,lead_time_fallback,missing,,0,0,17.0,3,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3296,12,6294,e1db3136aee3813a438a,38.421,lead_time_fallback,missing,,0,0,25.0,4,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3296,13,6218,b52bc566db82d02db16e,17.01,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,69,3296,17,6190,be619ba0b00b38072876,64.068,lead_time_fallback,missing,,0,0,12.0,4,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3296,2,4845,ffd4f687673b44d2ffb4,107.188,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,69,3296,6,6251,5de6ccb2c6c424e63a1f,145.02,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,69,3296,8,6107,e22f9f25476a29b9265f,93.581,lead_time_fallback,missing,,0,0,53.0,7,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3297,1,6295,d6f4c71d3816fc9fef4a,77.0,log,project+task+annotator,active_times_2026-07-16.jsonl,1,5,0.0,0,0,false,false,,task_level_fallback,false,,false,false,true
C1,69,3297,10,6164,bb287f23eb43955e7502,31.513,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,69,3297,11,6388,006d495cbff76f46e992,191.47,lead_time_fallback,missing,,0,0,2.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3297,12,6299,fca31418ca45c43fa616,67.092,lead_time_fallback,missing,,0,0,21.0,6,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3297,13,6219,8d7a436f7ee75b72d1ba,16.446,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,69,3297,17,6191,8f8f293766eeffd6470a,84.053,lead_time_fallback,missing,,0,0,25.0,7,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3297,2,4846,81234a56777545e31b9c,60.372,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,69,3297,6,6252,561446db19099c48c68e,15.753,lead_time_fallback,missing,,0,0,29.0,4,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3297,8,6108,19253e4ab328902a4d12,64.145,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,69,3298,1,6296,fc42d8b4b92a825c7a00,70.0,log,project+task+annotator,active_times_2026-07-16.jsonl,1,4,0.0,0,0,false,false,,task_level_fallback,false,,false,false,true
C1,69,3298,10,6165,433d0b582110ee0ef9b1,51.244,lead_time_fallback,missing,,0,0,2.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3298,11,6389,563395851b939361bf06,351.316,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,69,3298,12,6301,a3645ccc20570a3b55ac,50.981,lead_time_fallback,missing,,0,0,30.0,6,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3298,13,6220,751369268283b179790e,36.663,lead_time_fallback,missing,,0,0,39.0,4,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3298,17,6192,903f5f0ce2b19ea931e6,35.526,lead_time_fallback,missing,,0,0,7.0,4,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3298,2,4847,80557e6a69dbd96f145d,90.616,lead_time_fallback,missing,,0,0,10.0,5,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3298,6,6253,291ad6158da57e3cad43,2.227,lead_time_fallback,missing,,0,0,12.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3298,8,6109,8004d58810493d894b90,40.723,lead_time_fallback,missing,,0,0,7.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3299,1,6298,f0749422e452eec8ab7d,82.0,log,project+task+annotator,active_times_2026-07-16.jsonl,1,4,0.0,0,0,false,false,,task_level_fallback,false,,false,false,true
C1,69,3299,10,6166,dc3b60d3ab46195c79f2,47.163,lead_time_fallback,missing,,0,0,13.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3299,11,6390,d568da825a0925474c30,161.917,lead_time_fallback,missing,,0,0,12.0,3,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3299,12,6304,2e29af366c8b907df0ba,79.355,lead_time_fallback,missing,,0,0,26.0,4,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3299,13,6221,efabbdc5b8f3c34605b1,24.105,lead_time_fallback,missing,,0,0,8.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3299,17,6193,6e92af5ad7667f224740,83.252,lead_time_fallback,missing,,0,0,10.0,7,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3299,2,4848,4aa250b1a35849403e62,124.768,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,69,3299,6,6254,e21b795c3082b91b04f7,36.005,lead_time_fallback,missing,,0,0,5.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3299,8,6110,a9ffc64727b849e97700,186.66,lead_time_fallback,missing,,0,0,27.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3300,1,6300,e367c19601f2d8e7823e,82.0,log,project+task+annotator,active_times_2026-07-16.jsonl,1,5,0.0,0,0,false,false,,task_level_fallback,false,,false,false,true
C1,69,3300,10,6167,6c9ac9d78b385a762253,275.315,lead_time_fallback,missing,,0,0,16.0,3,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3300,11,6391,ffd589e4f6a13787a5d6,528.324,lead_time_fallback,missing,,0,0,1.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3300,12,6307,082f62d60b17746b01fc,78.014,lead_time_fallback,missing,,0,0,16.0,3,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3300,13,6222,e66d78ee7fefb50ef63b,362.227,lead_time_fallback,missing,,0,0,111.0,5,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3300,17,6194,be51f8a15243df569129,114.086,lead_time_fallback,missing,,0,0,41.0,7,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3300,2,4849,8e8f77a48f3ad4c6096c,96.106,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,69,3300,6,6255,91f5a2eb0fcd82cebcf4,176.989,lead_time_fallback,missing,,0,0,36.0,3,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3300,8,6111,f2769cc6b8e8d4026727,501.319,lead_time_fallback,missing,,0,0,20.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3301,1,6302,0306cba337eb984110ee,108.0,log,project+task+annotator,active_times_2026-07-16.jsonl,1,6,0.0,0,0,false,false,,task_level_fallback,false,,false,false,true
C1,69,3301,10,6168,3a99de3022bf33efda0d,113.638,lead_time_fallback,missing,,0,0,1.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3301,11,6392,f74c671037152e7b23be,241.558,lead_time_fallback,missing,,0,0,23.0,5,2,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3301,12,6309,aa07e998c7330ad3d3eb,82.781,lead_time_fallback,missing,,0,0,8.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3301,13,6223,95008ded416834561a81,88.396,lead_time_fallback,missing,,0,0,77.0,6,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3301,17,6195,c5c73b69124bd4813ab3,126.748,lead_time_fallback,missing,,0,0,33.0,12,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3301,2,4850,1849bc7fd397907c0fdc,252.814,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,69,3301,6,6256,d17d0b2e584b2292c1f1,1.997,lead_time_fallback,missing,,0,0,13.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3301,8,6112,b2371fd8992b71f8f26a,250.268,lead_time_fallback,missing,,0,0,37.0,4,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3302,1,6303,decd9e3adcbe39aed044,65.0,log,project+task+annotator,active_times_2026-07-16.jsonl,1,3,0.0,0,0,false,false,,task_level_fallback,false,,false,false,true
C1,69,3302,10,6169,cc4b77a1e08c03d24b8b,76.354,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,69,3302,11,6393,45c7e6b9c0f075b709c5,370.601,lead_time_fallback,missing,,0,0,42.0,6,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3302,12,6310,b1ce4141a47902a64e35,103.215,lead_time_fallback,missing,,0,0,21.0,7,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3302,13,6224,8f784855d8bd4f3a9024,8.243,lead_time_fallback,missing,,0,0,60.0,4,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3302,17,6196,097614c2e4d646b9059e,211.667,lead_time_fallback,missing,,0,0,59.0,18,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3302,2,4851,014b4e58073b849f7ed9,12.467,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,69,3302,6,6257,ae7096d6a5b271deaac2,1.94,lead_time_fallback,missing,,0,0,8.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3302,8,6113,f235b3c540b6882e63cb,375.747,lead_time_fallback,missing,,0,0,33.0,3,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3303,1,6305,8cc976464d74ba775b9e,47.0,log,project+task+annotator,active_times_2026-07-16.jsonl,1,3,0.0,0,0,false,false,,task_level_fallback,false,,false,false,true
C1,69,3303,10,6170,c214f6ddad6c484d9ead,20.033,lead_time_fallback,missing,,0,0,1.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3303,11,6394,13de41d9ab1a6f93dc75,111.529,lead_time_fallback,missing,,0,0,1.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3303,12,6311,8775b9adcf68f1324409,45.237,lead_time_fallback,missing,,0,0,14.0,3,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3303,13,6225,75727d4b2511f36fa2ce,15.945,lead_time_fallback,missing,,0,0,41.0,3,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3303,17,6197,40b1ddacfbaf05a362ac,40.906,lead_time_fallback,missing,,0,0,7.0,4,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3303,2,4852,fcdfb6cd62ff1d9b2b4a,26.587,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,69,3303,6,6258,d4f265a1a24e286d2575,1.675,lead_time_fallback,missing,,0,0,11.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3303,8,6114,6f501a02450b80edfacb,124.791,lead_time_fallback,missing,,0,0,7.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3304,1,6306,14346fa7f625df2e92da,40.0,log,project+task+annotator,active_times_2026-07-16.jsonl,1,3,0.0,0,0,false,false,,task_level_fallback,false,,false,false,true
C1,69,3304,10,6171,d0fc4545c974fc42b662,58.525,lead_time_fallback,missing,,0,0,8.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3304,11,6395,a02304edf778c294c6fb,172.255,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,69,3304,12,6313,efee8b0961b89129a457,32.669,lead_time_fallback,missing,,0,0,9.0,3,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3304,13,6226,2d83aaed5161b7904cdd,6.052,lead_time_fallback,missing,,0,0,9.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,69,3304,17,6198,b5a85ea72aadddb2f09b,29.156,lead_time_fallback,missing,,0,0,7.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
