schema_version,rule_version,source_artifact,source_sha256,dependency_bundle_id,dependency_bundle_json,stage,pool,condition,validity_status,interpretation_allowed,logical_task_id,ls_runtime_task_id,project_id,task_id,prediction_index,artifact_kind,prediction_selection_status,initialization_artifact_id,model_version,checkpoint_sha256,inference_config_sha256,preprocess_postprocess_sha256,prediction_payload_hash,prediction_result_present,provenance_status
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,3247,67,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,3248,67,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,3249,67,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,3250,67,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,rPc6DW4iMge_4350d36797324601adba7351d09602d2,3251,67,rPc6DW4iMge_4350d36797324601adba7351d09602d2,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,3252,67,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,3253,67,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,3255,67,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,3256,67,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,3258,67,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,3259,67,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,3260,67,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,3261,67,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,3262,67,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,3263,67,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,3264,67,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,3265,67,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,3266,67,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,3267,67,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\30d67f4f6d44_project-68-at-2026-07-23-11-48-58fa3be4.json,30d67f4f6d44be3f27c344993a268688ee11c24a8672f1b911c9efb14035842d,33da1c99467b2f45204acb25698a186ae18f20b2b4898f27fc78f3a93e2d4947,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\30d67f4f6d44_project-68-at-2026-07-23-11-48-58fa3be4.json"",""sha256"":""30d67f4f6d44be3f27c344993a268688ee11c24a8672f1b911c9efb14035842d""}]",C1,C1_semi,semi,not_evaluable,false,487,3269,68,487,,manual_or_no_prediction,missing,,,,,,,,missing_required_initialization
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\30d67f4f6d44_project-68-at-2026-07-23-11-48-58fa3be4.json,30d67f4f6d44be3f27c344993a268688ee11c24a8672f1b911c9efb14035842d,33da1c99467b2f45204acb25698a186ae18f20b2b4898f27fc78f3a93e2d4947,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\30d67f4f6d44_project-68-at-2026-07-23-11-48-58fa3be4.json"",""sha256"":""30d67f4f6d44be3f27c344993a268688ee11c24a8672f1b911c9efb14035842d""}]",C1,C1_semi,semi,not_evaluable,false,708,3270,68,708,,manual_or_no_prediction,missing,,,,,,,,missing_required_initialization
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\30d67f4f6d44_project-68-at-2026-07-23-11-48-58fa3be4.json,30d67f4f6d44be3f27c344993a268688ee11c24a8672f1b911c9efb14035842d,33da1c99467b2f45204acb25698a186ae18f20b2b4898f27fc78f3a93e2d4947,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\30d67f4f6d44_project-68-at-2026-07-23-11-48-58fa3be4.json"",""sha256"":""30d67f4f6d44be3f27c344993a268688ee11c24a8672f1b911c9efb14035842d""}]",C1,C1_semi,semi,not_evaluable,false,597,3272,68,597,,manual_or_no_prediction,missing,,,,,,,,missing_required_initialization
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\30d67f4f6d44_project-68-at-2026-07-23-11-48-58fa3be4.json,30d67f4f6d44be3f27c344993a268688ee11c24a8672f1b911c9efb14035842d,33da1c99467b2f45204acb25698a186ae18f20b2b4898f27fc78f3a93e2d4947,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\30d67f4f6d44_project-68-at-2026-07-23-11-48-58fa3be4.json"",""sha256"":""30d67f4f6d44be3f27c344993a268688ee11c24a8672f1b911c9efb14035842d""}]",C1,C1_semi,semi,not_evaluable,false,500,3273,68,500,,manual_or_no_prediction,missing,,,,,,,,missing_required_initialization
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\30d67f4f6d44_project-68-at-2026-07-23-11-48-58fa3be4.json,30d67f4f6d44be3f27c344993a268688ee11c24a8672f1b911c9efb14035842d,33da1c99467b2f45204acb25698a186ae18f20b2b4898f27fc78f3a93e2d4947,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\30d67f4f6d44_project-68-at-2026-07-23-11-48-58fa3be4.json"",""sha256"":""30d67f4f6d44be3f27c344993a268688ee11c24a8672f1b911c9efb14035842d""}]",C1,C1_semi,semi,not_evaluable,false,499,3274,68,499,,manual_or_no_prediction,missing,,,,,,,,missing_required_initialization
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\30d67f4f6d44_project-68-at-2026-07-23-11-48-58fa3be4.json,30d67f4f6d44be3f27c344993a268688ee11c24a8672f1b911c9efb14035842d,33da1c99467b2f45204acb25698a186ae18f20b2b4898f27fc78f3a93e2d4947,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\30d67f4f6d44_project-68-at-2026-07-23-11-48-58fa3be4.json"",""sha256"":""30d67f4f6d44be3f27c344993a268688ee11c24a8672f1b911c9efb14035842d""}]",C1,C1_semi,semi,not_evaluable,false,541,3275,68,541,,manual_or_no_prediction,missing,,,,,,,,missing_required_initialization
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\30d67f4f6d44_project-68-at-2026-07-23-11-48-58fa3be4.json,30d67f4f6d44be3f27c344993a268688ee11c24a8672f1b911c9efb14035842d,33da1c99467b2f45204acb25698a186ae18f20b2b4898f27fc78f3a93e2d4947,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\30d67f4f6d44_project-68-at-2026-07-23-11-48-58fa3be4.json"",""sha256"":""30d67f4f6d44be3f27c344993a268688ee11c24a8672f1b911c9efb14035842d""}]",C1,C1_semi,semi,not_evaluable,false,460,3276,68,460,,manual_or_no_prediction,missing,,,,,,,,missing_required_initialization
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\30d67f4f6d44_project-68-at-2026-07-23-11-48-58fa3be4.json,30d67f4f6d44be3f27c344993a268688ee11c24a8672f1b911c9efb14035842d,33da1c99467b2f45204acb25698a186ae18f20b2b4898f27fc78f3a93e2d4947,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\30d67f4f6d44_project-68-at-2026-07-23-11-48-58fa3be4.json"",""sha256"":""30d67f4f6d44be3f27c344993a268688ee11c24a8672f1b911c9efb14035842d""}]",C1,C1_semi,semi,not_evaluable,false,511,3277,68,511,,manual_or_no_prediction,missing,,,,,,,,missing_required_initialization
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\30d67f4f6d44_project-68-at-2026-07-23-11-48-58fa3be4.json,30d67f4f6d44be3f27c344993a268688ee11c24a8672f1b911c9efb14035842d,33da1c99467b2f45204acb25698a186ae18f20b2b4898f27fc78f3a93e2d4947,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\30d67f4f6d44_project-68-at-2026-07-23-11-48-58fa3be4.json"",""sha256"":""30d67f4f6d44be3f27c344993a268688ee11c24a8672f1b911c9efb14035842d""}]",C1,C1_semi,semi,not_evaluable,false,701,3278,68,701,,manual_or_no_prediction,missing,,,,,,,,missing_required_initialization
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\30d67f4f6d44_project-68-at-2026-07-23-11-48-58fa3be4.json,30d67f4f6d44be3f27c344993a268688ee11c24a8672f1b911c9efb14035842d,33da1c99467b2f45204acb25698a186ae18f20b2b4898f27fc78f3a93e2d4947,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\30d67f4f6d44_project-68-at-2026-07-23-11-48-58fa3be4.json"",""sha256"":""30d67f4f6d44be3f27c344993a268688ee11c24a8672f1b911c9efb14035842d""}]",C1,C1_semi,semi,not_evaluable,false,603,3279,68,603,,manual_or_no_prediction,missing,,,,,,,,missing_required_initialization
