image_id,building,condition,cut,mode,mode_people,same_topology_alternative,removals,mean_Jaccard,minimum_Jaccard,exact_recovery_fraction
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,0.05,7,6,True,24,0.988095238095,0.714285714286,0.958333333333
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,0.1,2,3,True,24,0.858180607769,0.105263157895,0.791666666667
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,0.1,3,17,True,24,0.956703825536,0.684210526316,0.791666666667
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,manual,0.05,1,2,True,3,0.833333333333,0.5,0.666666666667
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,manual,0.05,2,3,True,5,0.9,0.5,0.8
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,0.05,1,3,True,23,0.926328502415,0.222222222222,0.869565217391
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,0.05,2,12,True,23,0.950896929158,0.461538461538,0.869565217391
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,0.05,3,2,True,21,1,1,1
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,0.05,8,2,False,21,1,1,1
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,0.1,1,15,True,23,1,1,1
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,0.1,2,2,True,21,1,1,1
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,0.1,7,2,False,21,1,1,1
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,0.2,1,15,True,23,0.986732736573,0.875,0.869565217391
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,0.2,2,3,True,23,0.910912190963,0.117647058824,0.869565217391
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,0.2,6,2,False,21,1,1,1
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,manual,0.05,1,2,False,4,1,1,1
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,manual,0.05,3,3,False,6,1,1,1
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,manual,0.1,1,3,False,6,1,1,1
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,manual,0.1,2,3,False,6,1,1,1
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,manual,0.2,1,3,False,6,1,1,1
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,manual,0.2,2,3,False,6,1,1,1
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,manual,0.05,1,2,False,3,1,1,1
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,manual,0.05,3,2,False,3,1,1,1
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,manual,0.1,1,2,False,3,1,1,1
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,manual,0.1,3,2,False,3,1,1,1
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,manual,0.2,1,2,False,3,1,1,1
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,manual,0.2,3,2,False,3,1,1,1
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,manual,0.05,1,3,False,5,1,1,1
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,manual,0.05,2,2,False,3,1,1,1
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,manual,0.1,1,3,False,5,1,1,1
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,manual,0.1,2,2,False,3,1,1,1
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,manual,0.2,1,3,False,5,1,1,1
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,manual,0.2,2,2,False,3,1,1,1
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,0.05,1,2,True,21,1,1,1
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,0.05,2,2,True,21,1,1,1
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,0.05,4,2,False,21,1,1,1
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,0.05,8,2,True,21,1,1,1
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,0.05,10,6,True,23,1,1,1
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,0.1,1,2,True,21,1,1,1
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,0.1,2,3,True,23,1,1,1
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,0.1,3,3,False,23,0.985507246377,0.666666666667,0.95652173913
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,0.1,6,3,True,23,0.944444444444,0.222222222222,0.913043478261
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,0.1,7,7,True,23,0.984903381643,0.777777777778,0.913043478261
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,0.1,8,2,True,21,1,1,1
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,0.2,1,2,True,21,1,1,1
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,0.2,2,3,True,23,1,1,1
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,0.2,3,5,False,23,1,1,1
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,0.2,4,12,False,23,1,1,1
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,0.05,1,10,True,24,0.953347578348,0.75,0.791666666667
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,0.05,2,3,True,24,0.989583333333,0.75,0.958333333333
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,0.05,3,2,True,22,1,1,1
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,0.05,5,5,True,24,0.88005952381,0.25,0.791666666667
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,0.1,1,16,True,24,0.924949882598,0.409090909091,0.708333333333
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,0.1,2,7,True,24,0.874131944444,0.375,0.708333333333
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,manual,0.2,1,2,False,3,1,1,1
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,manual,0.2,2,3,False,5,1,1,1
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,0.05,1,3,False,23,1,1,1
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,0.05,4,2,False,21,1,1,1
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,0.05,5,3,False,23,1,1,1
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,0.05,11,2,True,21,1,1,1
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,0.05,13,2,True,21,1,1,1
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,0.1,1,4,False,23,1,1,1
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,0.1,3,2,False,21,1,1,1
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,0.1,4,3,False,23,1,1,1
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,0.1,10,2,True,21,1,1,1
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,0.1,12,2,True,21,1,1,1
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,0.1,13,2,True,21,0.984126984127,0.666666666667,0.952380952381
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,0.2,1,4,False,23,1,1,1
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,0.2,3,2,False,21,1,1,1
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,0.2,4,3,False,23,1,1,1
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,0.2,6,2,False,21,1,1,1
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,0.2,9,8,False,23,1,1,1
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,0.05,4,2,False,22,1,1,1
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,0.05,10,6,False,24,1,1,1
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,0.05,15,3,False,24,1,1,1
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,0.1,4,2,False,22,1,1,1
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,0.1,10,6,False,24,1,1,1
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,0.1,15,4,False,24,1,1,1
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,0.2,4,3,False,24,1,1,1
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,0.2,9,7,False,24,0.994047619048,0.857142857143,0.958333333333
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,0.2,13,4,False,24,1,1,1
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,0.05,1,5,True,24,0.90625,0.375,0.791666666667
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,0.05,2,4,True,24,0.903125,0.375,0.791666666667
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,0.05,3,12,True,24,1,1,1
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,0.2,1,22,True,24,0.996294466403,0.954545454545,0.916666666667
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,0.2,2,2,True,22,0.977272727273,0.5,0.954545454545
