building_count,component_id,condition,feature_name,raw_iqr,raw_mad_from_median,raw_mean,raw_std_ddof1,reference_source_version,single_building_no_cross_building_stability,stage,task_count,worker_id
2,C1|manual|reference_corner_cyclic_rmse|63046ecefc|c1,manual,reference_corner_cyclic_rmse,0.07674247957861233,0.07674247957861233,0.08014466116629856,0.10853025543021384,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,2,28
2,C1|manual|reference_corner_cyclic_rmse|63046ecefc|c1,manual,reference_corner_cyclic_rmse,0.0011530430208791815,0.0011530430208791806,0.013004174576516456,0.001630649078126981,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,2,29
1,C1|manual|reference_corner_cyclic_rmse|63046ecefc|c1,manual,reference_corner_cyclic_rmse,0.008305922985870406,0.008305922985870379,0.15721250966105876,0.011746348934644322,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,True,C1,2,30
1,C1|manual|reference_corner_cyclic_rmse|63046ecefc|c1,manual,reference_corner_cyclic_rmse,0.0,0.0,0.16151466982597476,,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,True,C1,1,31
1,C1|manual|reference_corner_cyclic_rmse|63046ecefc|c1,manual,reference_corner_cyclic_rmse,0.0,0.0,0.038515765493359735,,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,True,C1,1,32
1,C1|manual|reference_corner_cyclic_rmse|63046ecefc|c1,manual,reference_corner_cyclic_rmse,0.0,0.0,0.19217723997635253,,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,True,C1,1,33
1,C1|manual|reference_corner_cyclic_rmse|63046ecefc|c1,manual,reference_corner_cyclic_rmse,0.0,0.0,0.22608088319524305,,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,True,C1,1,34
2,C1|manual|reference_corner_cyclic_rmse|63046ecefc|c1,manual,reference_corner_cyclic_rmse,0.015583280965841006,0.015583280965841008,0.019914035271851937,0.022038087288162856,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,2,35
3,C1|manual|reference_corner_cyclic_rmse|63046ecefc|c1,manual,reference_corner_cyclic_rmse,0.04811361180641348,0.021499900999277732,0.12254659285096742,0.05050758532504666,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,3,36
2,C1|manual|reference_corner_cyclic_rmse|63046ecefc|c1,manual,reference_corner_cyclic_rmse,0.09682843949197566,0.09682843949197567,0.10066966516806082,0.13693609235297458,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,2,6
1,C1|manual|reference_corner_cyclic_rmse|63046ecefc|c1,manual,reference_corner_cyclic_rmse,0.0,0.0,0.15664651059778842,,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,True,C1,1,8
2,C1|manual|reference_corresponding_signed_x_offset|63046ecefc|c1,manual,reference_corresponding_signed_x_offset,0.006911984987692764,0.004927990367111668,0.01372754304853061,0.007006255397018798,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,3,1
1,C1|manual|reference_corresponding_signed_x_offset|63046ecefc|c1,manual,reference_corresponding_signed_x_offset,0.0,0.0,-0.006452379929325985,,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,True,C1,1,10
1,C1|manual|reference_corresponding_signed_x_offset|63046ecefc|c1,manual,reference_corresponding_signed_x_offset,0.0,0.0,-0.005627247260594784,,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,True,C1,1,11
2,C1|manual|reference_corresponding_signed_x_offset|63046ecefc|c1,manual,reference_corresponding_signed_x_offset,0.005743888801625678,0.002670066971393284,0.0019095212699808822,0.006011798298355655,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,3,12
2,C1|manual|reference_corresponding_signed_x_offset|63046ecefc|c1,manual,reference_corresponding_signed_x_offset,0.0027071413369287494,0.0027071413369287494,-0.003182608275965374,0.0038284759939454702,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,2,13
1,C1|manual|reference_corresponding_signed_x_offset|63046ecefc|c1,manual,reference_corresponding_signed_x_offset,0.0,0.0,-0.005627247260594784,,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,True,C1,1,14
