bootstrap_probability_positive,bootstrap_probability_positive_lower_all_1000,bootstrap_probability_positive_upper_all_1000,bootstrap_requested_count,bootstrap_usable_count,building_support,component_id,condition,directional_class,feature_family,feature_name,positive_direction,reference_source_version,stage,status,task_adjusted_effect,task_support,threshold,worker_id
0.928,0.928,0.928,1000,1000,11,C1|manual|c1_iou_to_gt|562c45de05|c1,manual,H_positive_direction,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,0.028845114030595958,25,0.7,8
0.928,0.928,0.928,1000,1000,11,C1|manual|c1_iou_to_gt|562c45de05|c1,manual,H_positive_direction,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,0.028845114030595958,25,0.8,8
0.928,0.928,0.928,1000,1000,11,C1|manual|c1_iou_to_gt|562c45de05|c1,manual,H_positive_direction,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,0.028845114030595958,25,0.9,8
0.26175213675213677,0.245,0.309,1000,936,3,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,U_unclassified_or_bootstrap_missing,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,-0.010912031496156273,6,0.7,1
0.26175213675213677,0.245,0.309,1000,936,3,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,U_unclassified_or_bootstrap_missing,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,-0.010912031496156273,6,0.8,1
0.26175213675213677,0.245,0.309,1000,936,3,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,U_unclassified_or_bootstrap_missing,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,-0.010912031496156273,6,0.9,1
0.0673076923076923,0.063,0.127,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,L_negative_direction,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,-0.020053370154260876,3,0.7,10
0.0673076923076923,0.063,0.127,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,L_negative_direction,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,-0.020053370154260876,3,0.8,10
0.0673076923076923,0.063,0.127,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,U_unclassified_or_bootstrap_missing,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,-0.020053370154260876,3,0.9,10
0.24893162393162394,0.233,0.297,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,L_negative_direction,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,-0.008829474558594187,3,0.7,11
0.24893162393162394,0.233,0.297,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,U_unclassified_or_bootstrap_missing,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,-0.008829474558594187,3,0.8,11
0.24893162393162394,0.233,0.297,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,U_unclassified_or_bootstrap_missing,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,-0.008829474558594187,3,0.9,11
0.9155982905982906,0.857,0.921,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,H_positive_direction,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,0.023043075167939336,5,0.7,12
0.9155982905982906,0.857,0.921,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,H_positive_direction,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,0.023043075167939336,5,0.8,12
0.9155982905982906,0.857,0.921,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,U_unclassified_or_bootstrap_missing,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,0.023043075167939336,5,0.9,12
0.4391025641025641,0.411,0.475,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,U_unclassified_or_bootstrap_missing,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,-0.012344783472927523,3,0.7,13
0.4391025641025641,0.411,0.475,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,U_unclassified_or_bootstrap_missing,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,-0.012344783472927523,3,0.8,13
0.4391025641025641,0.411,0.475,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,U_unclassified_or_bootstrap_missing,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,-0.012344783472927523,3,0.9,13
0.3333333333333333,0.312,0.376,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,U_unclassified_or_bootstrap_missing,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,-0.0077802233179276,3,0.7,14
0.3333333333333333,0.312,0.376,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,U_unclassified_or_bootstrap_missing,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,-0.0077802233179276,3,0.8,14
0.3333333333333333,0.312,0.376,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,U_unclassified_or_bootstrap_missing,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,-0.0077802233179276,3,0.9,14
0.06837606837606838,0.064,0.128,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,L_negative_direction,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,-0.01845374902859416,3,0.7,15
0.06837606837606838,0.064,0.128,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,L_negative_direction,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,-0.01845374902859416,3,0.8,15
0.06837606837606838,0.064,0.128,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,U_unclassified_or_bootstrap_missing,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,-0.01845374902859416,3,0.9,15
1.0,0.936,1.0,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,H_positive_direction,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,0.0672132379564059,3,0.7,17
1.0,0.936,1.0,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,H_positive_direction,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,0.0672132379564059,3,0.8,17
1.0,0.936,1.0,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,H_positive_direction,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,0.0672132379564059,3,0.9,17
0.8333333333333334,0.78,0.844,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,H_positive_direction,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,0.03407313362307246,3,0.7,18
0.8333333333333334,0.78,0.844,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,U_unclassified_or_bootstrap_missing,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,0.03407313362307246,3,0.8,18
0.8333333333333334,0.78,0.844,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,U_unclassified_or_bootstrap_missing,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,0.03407313362307246,3,0.9,18
1.0,0.936,1.0,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,H_positive_direction,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,0.11539277683307242,3,0.7,2
1.0,0.936,1.0,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,H_positive_direction,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,0.11539277683307242,3,0.8,2
1.0,0.936,1.0,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,H_positive_direction,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,0.11539277683307242,3,0.9,2
0.4700854700854701,0.44,0.504,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,U_unclassified_or_bootstrap_missing,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,0.0029384721814677433,4,0.7,27
0.4700854700854701,0.44,0.504,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,U_unclassified_or_bootstrap_missing,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,0.0029384721814677433,4,0.8,27
0.4700854700854701,0.44,0.504,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,U_unclassified_or_bootstrap_missing,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,0.0029384721814677433,4,0.9,27
0.027777777777777776,0.026,0.09,1000,936,3,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,L_negative_direction,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,-0.02376159756635411,4,0.7,28
0.027777777777777776,0.026,0.09,1000,936,3,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,L_negative_direction,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,-0.02376159756635411,4,0.8,28
0.027777777777777776,0.026,0.09,1000,936,3,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,L_negative_direction,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,-0.02376159756635411,4,0.9,28
0.5534188034188035,0.518,0.582,1000,936,3,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,U_unclassified_or_bootstrap_missing,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,0.0035121281466458897,4,0.7,29
0.5534188034188035,0.518,0.582,1000,936,3,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,U_unclassified_or_bootstrap_missing,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,0.0035121281466458897,4,0.8,29
0.5534188034188035,0.518,0.582,1000,936,3,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,U_unclassified_or_bootstrap_missing,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,0.0035121281466458897,4,0.9,29
0.0,0.0,0.064,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,L_negative_direction,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,-0.020091121540032446,4,0.7,30
0.0,0.0,0.064,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,L_negative_direction,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,-0.020091121540032446,4,0.8,30
0.0,0.0,0.064,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,L_negative_direction,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,-0.020091121540032446,4,0.9,30
0.4861111111111111,0.455,0.519,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,U_unclassified_or_bootstrap_missing,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,0.004613329653405783,3,0.7,31
0.4861111111111111,0.455,0.519,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,U_unclassified_or_bootstrap_missing,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,0.004613329653405783,3,0.8,31
0.4861111111111111,0.455,0.519,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,U_unclassified_or_bootstrap_missing,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,0.004613329653405783,3,0.9,31
0.2777777777777778,0.26,0.324,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,U_unclassified_or_bootstrap_missing,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,-0.0045161058619275895,3,0.7,32
0.2777777777777778,0.26,0.324,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,U_unclassified_or_bootstrap_missing,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,-0.0045161058619275895,3,0.8,32
0.2777777777777778,0.26,0.324,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,U_unclassified_or_bootstrap_missing,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,-0.0045161058619275895,3,0.9,32
0.6335470085470085,0.593,0.657,1000,936,2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,U_unclassified_or_bootstrap_missing,quality,d_mask_to_reference,lower_d_mask_better,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,C1,estimated,0.009752164433739111,3,0.7,33
