stage,project_id,runtime_task_id,worker_id,latest_non_cancelled_annotation_id,frozen_annotation_id,frozen_canonical_annotation_id,comparison_status
P1,29,3092,21,3687,3687,726df974bcd4c84b,match
P1,29,3092,6,3284,3284,932e34e76a7b2bd3,match
P1,29,3092,8,3492,3492,d90afb940106a139,match
P1,29,3093,1,4805,4805,d2965a4546dd5bd3,match
P1,29,3093,10,3182,3182,62376c3351699bc6,match
P1,29,3093,11,3606,3606,b49eaa7455fb1edf,match
P1,29,3093,12,3445,3445,9ae9084968b32229,match
P1,29,3093,13,3341,3341,517e0e79ed73ad98,match
P1,29,3093,14,3236,3236,c9609d6092bb0730,match
P1,29,3093,15,3614,3614,5c8fc29a99324dd7,match
P1,29,3093,17,3396,3396,db6e2e902a7635ad,match
P1,29,3093,18,4235,4235,0a435ae2b35d25c7,match
P1,29,3093,19,4655,4655,a68b2eed7b0c771f,match
P1,29,3093,2,4744,4744,39008f0fe7a1d27b,match
P1,29,3093,21,3688,3688,ffdffd1443b1cef9,match
P1,29,3093,6,3285,3285,1260b5763825ac73,match
P1,29,3093,8,3493,3493,3e32b8564185e9c7,match
P1,29,3094,1,4806,4806,ef6c6984e4f16c67,match
P1,29,3094,10,3183,3183,ed061f0733e9b7c0,match
P1,29,3094,11,3607,3607,917375ed9bf4c232,match
P1,29,3094,12,3446,3446,89f4eb027c671d27,match
P1,29,3094,13,3342,3342,76f4aa228126afc1,match
P1,29,3094,14,3237,3237,0866485c13fba238,match
P1,29,3094,15,3615,3615,ddf920fbb138fba7,match
P1,29,3094,17,3397,3397,c47958997351f42e,match
P1,29,3094,18,4237,4237,2dcd0faece1c3627,match
P1,29,3094,19,4656,4656,3ca6a4292b4723e3,match
P1,29,3094,2,4745,4745,cbd6d6ed281739e8,match
P1,29,3094,21,3689,3689,8a9a3f2c384ef292,match
P1,29,3094,6,3286,3286,f1a7942ad54c9e20,match
P1,29,3094,8,3494,3494,c44e5219f9e4193e,match
P1,29,3095,1,4807,4807,babc4e1b7d60b5ce,match
P1,29,3095,10,3184,3184,1106d9b3309125ae,match
P1,29,3095,11,3608,3608,b11846422ee8df2c,match
P1,29,3095,12,3447,3447,38972f7a8ac6e59e,match
P1,29,3095,13,3343,3343,e13f31dcfeca786f,match
P1,29,3095,14,3238,3238,c98ff21fd3ac34dc,match
P1,29,3095,15,3616,3616,ed7c1f77254fbb2a,match
P1,29,3095,17,3398,3398,f9d6980bfc9259bd,match
P1,29,3095,18,4238,4238,dee69b2b7ab15827,match
P1,29,3095,19,4657,4657,708d8e2dff95ff2d,match
P1,29,3095,2,4746,4746,6d3c8739804e5920,match
P1,29,3095,21,3690,3690,d46ea988f490ef0f,match
P1,29,3095,6,3287,3287,3d27ec416166fb40,match
P1,29,3095,8,3496,3496,8a6c9350ded9f505,match
P1,29,3096,1,4808,4808,b21b9e1bc1f9748c,match
P1,29,3096,10,3185,3185,dd75ae13e342b2e4,match
P1,29,3096,11,3609,3609,5945adbef25e9e2d,match
P1,29,3096,12,3448,3448,4b34ab7cdc3ff32b,match
P1,29,3096,13,3344,3344,ee2a23d20aaa38a2,match
P1,29,3096,14,3239,3239,a10636e431b96e35,match
P1,29,3096,15,3617,3617,8f3e2abc0f04f753,match
P1,29,3096,17,3399,3399,f8530b0e7a20bef6,match
P1,29,3096,18,4239,4239,202d1d9063738999,match
P1,29,3096,19,4658,4658,87d9235672d0264e,match
P1,29,3096,2,4747,4747,f6296e82c056709c,match
P1,29,3096,21,3691,3691,c9f042d8c21ca99b,match
P1,29,3096,6,3288,3288,b17159a624da813a,match
P1,29,3096,8,3497,3497,aba9b1487cd9adfb,match
P1,29,3097,1,4809,4809,0e0501745974e880,match
P1,29,3097,10,3186,3186,f0a357dcd7d8d4c6,match
P1,29,3097,11,3610,3610,92e4a4cf1ae73f69,match
P1,29,3097,12,3449,3449,47377755fedf1482,match
P1,29,3097,13,3345,3345,39a34b830ea11490,match
P1,29,3097,14,3241,3241,3c4a2ede557a62f2,match
P1,29,3097,15,3618,3618,552a0858ecbce9ad,match
P1,29,3097,17,3400,3400,1445e3889419575a,match
P1,29,3097,18,4240,4240,f432b7968aecb5bc,match
P1,29,3097,19,4659,4659,0162b7ec9d17cddb,match
P1,29,3097,2,4748,4748,1f8fe248fb55c43e,match
P1,29,3097,21,3692,3692,202420376d62cfbb,match
P1,29,3097,6,3289,3289,eb2fd1fd3f466605,match
P1,29,3097,8,3498,3498,5a38b164a2481384,match
P1,29,3098,1,4810,4810,a53c36c9bf95be2b,match
P1,29,3098,10,3187,3187,df7f18116de27c41,match
P1,29,3098,11,3611,3611,5d6bb8dddcf527e1,match
P1,29,3098,12,3450,3450,1a5c416e7e7c6cfa,match
P1,29,3098,13,3346,3346,8c7bb20e866330e5,match
P1,29,3098,14,3245,3245,a1c92c4eba590882,match
P1,29,3098,15,3619,3619,874f47b61ab0f967,match
P1,29,3098,17,3401,3401,b6c9e63c1de72fbf,match
P1,29,3098,18,4241,4241,043215a11b3c07f6,match
P1,29,3098,19,4660,4660,828f0f7dd8ae779e,match
P1,29,3098,2,4749,4749,ae9ad15247583bd3,match
P1,29,3098,21,3693,3693,a3df2f62a653fcdb,match
P1,29,3098,6,3290,3290,50a0f95f8fc38be2,match
P1,29,3098,8,3499,3499,6adfe32721762388,match
P1,29,3099,1,4811,4811,ace70b27506798d5,match
P1,29,3099,10,3188,3188,9f525c104867f074,match
P1,29,3099,11,3612,3612,99962e6f9aff29ba,match
P1,29,3099,12,3451,3451,97cebd93c1965f0f,match
P1,29,3099,13,3347,3347,2e18c2a7c8a3d34b,match
P1,29,3099,14,3244,3244,bcb79f6838d28c17,match
P1,29,3099,15,3620,3620,a05dc6872141702f,match
P1,29,3099,17,3402,3402,315cbd3cacd491e8,match
P1,29,3099,18,4242,4242,251bbbe64ea0a5b5,match
P1,29,3099,19,4661,4661,6ec168db2ef54287,match
P1,29,3099,2,4750,4750,7f2a70bd247387c9,match
P1,29,3099,21,3694,3694,af7a3a1cdf745e0c,match
P1,29,3099,6,3291,3291,7e2290dbca4fb383,match
P1,29,3099,8,3500,3500,f034ac00d128e91e,match
P1,29,3100,1,4812,4812,37cd228e6a030988,match
P1,29,3100,10,3189,3189,c6aab23ad555a26a,match
P1,29,3100,11,3613,3613,293c9fb9a238349a,match
P1,29,3100,12,3452,3452,e00297d47bfd5498,match
P1,29,3100,13,3348,3348,2825aeb1a068148f,match
P1,29,3100,14,3243,3243,e6717fa426739388,match
P1,29,3100,15,3621,3621,2e3f4f6ed162d0e2,match
P1,29,3100,17,3403,3403,e5e3026eeba1e6af,match
P1,29,3100,18,4244,4244,e7c3756600686848,match
P1,29,3100,19,4662,4662,410ed60ca6883f8c,match
P1,29,3100,2,4751,4751,d484f67bf0c8f4a0,match
P1,29,3100,21,3695,3695,cace603eaaae4c0b,match
P1,29,3100,6,3292,3292,d0df2148541db2cf,match
P1,29,3100,8,3501,3501,2bc96fab1ff93d70,match
P1,30,3101,1,4786,4786,ed5e4f015fa0d901,match
P1,30,3101,10,3163,3163,869aad6dd78196cb,match
P1,30,3101,11,3509,3509,211b575736ba7cb9,match
P1,30,3101,12,3428,3428,763a991b9dfc8696,match
P1,30,3101,13,3349,3349,6681edbb9d5aa59e,match
P1,30,3101,14,3517,3517,6529ecbbe65e0c15,match
P1,30,3101,15,3650,3650,0e38d607092eec6b,match
P1,30,3101,17,3404,3404,8da7070a8e45a7f6,match
P1,30,3101,18,3413,3413,62163345e9e1cb8c,match
P1,30,3101,19,4663,4663,6e9a9a4c4050aede,match
P1,30,3101,2,4752,4752,87ae4a7914c286d3,match
P1,30,3101,21,3669,3669,3217ba603e509151,match
P1,30,3101,6,3293,3293,85294dbf7076ca4e,match
P1,30,3101,8,3732,3732,261aed6164dd9545,match
P1,30,3102,1,4787,4787,9d8133aea50c53da,match
P1,30,3102,10,3164,3164,5fa48d2e923993dc,match
P1,30,3102,11,3510,3510,126f3e3ce4b1ec93,match
P1,30,3102,12,3426,3426,d7ab9ebe988576d6,match
P1,30,3102,13,3350,3350,0b321a16596ae822,match
P1,30,3102,14,3518,3518,8819f603580ef482,match
P1,30,3102,15,3651,3651,52fb14ffbe0d009b,match
P1,30,3102,17,3405,3405,1e4c5581862be896,match
P1,30,3102,18,3414,3414,2f75e3649fc3b4c0,match
P1,30,3102,19,4664,4664,b10df9b94b3677c1,match
P1,30,3102,2,4753,4753,fc956ea5464e4cf4,match
P1,30,3102,21,3670,3670,116cb223e7dedec6,match
P1,30,3102,6,3294,3294,657bd2d38326367d,match
P1,30,3102,8,3733,3733,87273c75a3b5848a,match
P1,30,3103,1,4788,4788,db7fe64b7313a46c,match
P1,30,3103,10,3165,3165,0efd0a0c1939749b,match
P1,30,3103,11,3511,3511,f28720a75aaab159,match
P1,30,3103,12,3427,3427,6699db74821a919e,match
P1,30,3103,13,3351,3351,645c492a9b5d25b7,match
P1,30,3103,14,3519,3519,5ca409caedd3314a,match
P1,30,3103,15,3652,3652,6023152b323bf630,match
P1,30,3103,17,3406,3406,ec7d0001d6230fed,match
P1,30,3103,18,3415,3415,1d46ee3a30918343,match
P1,30,3103,19,4665,4665,9c069dd1b22d34b9,match
P1,30,3103,2,4754,4754,4bd3e31c9163b33e,match
P1,30,3103,21,3671,3671,30ecdd5e143c3161,match
P1,30,3103,6,3295,3295,c0a0ce605d24562d,match
P1,30,3103,8,3734,3734,af3a3ae0ae425dc4,match
P1,30,3104,1,4789,4789,a800c13498de5044,match
P1,30,3104,10,3166,3166,82fb1dbda549df08,match
P1,30,3104,11,3512,3512,b2e72f1eccfff1ce,match
P1,30,3104,12,3429,3429,a3ab6a5900bc68ec,match
P1,30,3104,13,3352,3352,0425a943a10eec7b,match
P1,30,3104,14,3520,3520,58c295ccb812be32,match
P1,30,3104,15,3653,3653,27dbf5c9cdf792b8,match
P1,30,3104,17,3407,3407,3aa0bf741c4b39c3,match
P1,30,3104,18,3416,3416,bf04983c0e9d6481,match
P1,30,3104,19,4666,4666,00a98959a0e8cc08,match
P1,30,3104,2,4755,4755,2cb026abc8f06cca,match
P1,30,3104,21,3672,3672,c16f76b61a0c2732,match
P1,30,3104,6,3296,3296,075417b5f26b1723,match
P1,30,3104,8,3735,3735,bf182260d97e72b4,match
P1,30,3105,1,4790,4790,f21c670566821ce7,match
P1,30,3105,10,3167,3167,41e737f6263bbfeb,match
P1,30,3105,11,3513,3513,38910f3666756937,match
P1,30,3105,12,3430,3430,20d050e0b509265b,match
P1,30,3105,13,3353,3353,8e34950e31c52b48,match
P1,30,3105,14,3521,3521,508134982b91e8e9,match
P1,30,3105,15,3654,3654,e65fb66189e53aac,match
P1,30,3105,17,3408,3408,8487d3e12302f924,match
P1,30,3105,18,3417,3417,721a520d404a0fa2,match
P1,30,3105,19,4667,4667,9351679e3e0d6ade,match
P1,30,3105,2,4756,4756,073cc94b42351b56,match
P1,30,3105,21,3673,3673,3215104ad30d7a69,match
P1,30,3105,6,3297,3297,7fb0a95bc36104b2,match
P1,30,3105,8,3736,3736,1e1b8c35465d660f,match
P1,30,3106,1,4791,4791,825443a016547c50,match
P1,30,3106,10,3168,3168,3f318bc60bc47bf0,match
P1,30,3106,11,3514,3514,e86414515027abd0,match
P1,30,3106,12,3431,3431,3f3f55f16eac83df,match
P1,30,3106,13,3354,3354,9275a01dcd852002,match
P1,30,3106,14,3523,3523,2f0ae1d7e22229cf,match
P1,30,3106,15,3655,3655,c7fde7efc3f1dc23,match
P1,30,3106,17,3409,3409,99be57a4c1340446,match
P1,30,3106,18,3418,3418,2dfcccbef445d8fb,match
P1,30,3106,19,4668,4668,854845dfd0d69ffa,match
P1,30,3106,2,4757,4757,f675c9fafc654a6c,match
P1,30,3106,21,3674,3674,707a9a5e46075152,match
P1,30,3106,6,3298,3298,6e96384968cba7c3,match
P1,30,3106,8,3737,3737,de16a61e2d1bb437,match
P1,30,3107,1,4792,4792,1870bb9b73b8e731,match
P1,30,3107,10,3169,3169,95c53ad8a5a96289,match
P1,30,3107,11,3515,3515,255bcfbc04e42564,match
P1,30,3107,12,3432,3432,9e238cb62af7d82e,match
P1,30,3107,13,3355,3355,dcf84084e2f4a4bf,match
P1,30,3107,14,3524,3524,85ae90c2f81b66df,match
P1,30,3107,15,3656,3656,c345eac5108fcf77,match
P1,30,3107,17,3410,3410,db928628d69b3f0a,match
P1,30,3107,18,3419,3419,4785d000f2625c42,match
P1,30,3107,19,4669,4669,712e3eb9664c8fbc,match
P1,30,3107,2,4758,4758,dc2410f47b0ae7f6,match
P1,30,3107,21,3675,3675,e5a17929a8d3ddab,match
P1,30,3107,6,3299,3299,62350f1ba1f6f629,match
P1,30,3107,8,3738,3738,ced04aaa4e1efa7e,match
P1,30,3108,1,4793,4793,a95a266f291df244,match
P1,30,3108,10,3170,3170,b612f84b4f35345d,match
P1,30,3108,11,3516,3516,71640fc7f46c27a2,match
P1,30,3108,12,3433,3433,fe952ee7e370f555,match
P1,30,3108,13,3356,3356,66d1573179cf952a,match
P1,30,3108,14,3525,3525,b450be5b8a67bfb8,match
P1,30,3108,15,3657,3657,07302c287d4b5090,match
P1,30,3108,17,3411,3411,d02768af49547bb8,match
P1,30,3108,18,3420,3420,a75d738ce1b5070a,match
P1,30,3108,19,4670,4670,81137b6e5348e384,match
P1,30,3108,2,4759,4759,302e82d117f96466,match
P1,30,3108,21,3676,3676,10226aeae3f84a35,match
P1,30,3108,6,3300,3300,a1cf0e0701983318,match
P1,30,3108,8,3739,3739,e355ede0b8b5901b,match
P1,30,3109,1,4794,4794,815fd216217c1154,match
P1,30,3109,10,3171,3171,99b98c71c8ac6cd8,match
P1,30,3109,11,3522,3522,f08c6262c07aaaf7,match
P1,30,3109,12,3434,3434,782abfe913b39a78,match
P1,30,3109,13,3357,3357,4d93146011879ad3,match
P1,30,3109,14,3526,3526,589afb1182c4df73,match
P1,30,3109,15,3658,3658,dcef5de556c4238a,match
P1,30,3109,17,3412,3412,4ae9cc8453c6eec8,match
P1,30,3109,18,3421,3421,4256a770bc409d70,match
P1,30,3109,19,4671,4671,39102f3b3f789ba6,match
P1,30,3109,2,4760,4760,d7eb958cdac4d365,match
P1,30,3109,21,3677,3677,dc7be2ac3c7daaf6,match
P1,30,3109,6,3301,3301,342e487f437ad89a,match
P1,30,3109,8,3740,3740,11628957a40ead2f,match
P1,39,3125,26,3800,3800,e6a41450d809a912,match
P1,39,3125,27,4000,4000,0e553d8ef8642a3a,match
P1,39,3125,28,3916,3916,d131babd2149e6ec,match
P1,39,3125,29,4561,4561,e980366a2f06439c,match
P1,39,3125,30,4193,4193,156dc163a5b76144,match
P1,39,3125,31,4119,4119,d96adfcf5b879a5d,match
P1,39,3125,32,4249,4249,3fbcb7812c80e839,match
P1,39,3125,33,4175,4175,58a8d69137385a19,match
P1,39,3125,34,4423,4423,5da232bc43b7c975,match
P1,39,3125,35,4330,4330,9eb205969fffe5f7,match
P1,39,3125,36,4529,4529,1b8adc7d1227c62b,match
P1,39,3125,37,4484,4484,66c78f1594586d3b,match
P1,39,3126,26,3801,3801,94c48a0f1a416b90,match
P1,39,3126,27,4001,4001,8f36de747d064c9d,match
P1,39,3126,28,3918,3918,7ee02e1cd0fa5351,match
P1,39,3126,29,4562,4562,10bc0a8001ac87ac,match
P1,39,3126,30,4194,4194,da2dc314ea17aad4,match
P1,39,3126,31,4120,4120,463c2a33c219cce3,match
P1,39,3126,32,4250,4250,5d1661993b2e0edc,match
P1,39,3126,33,4223,4223,b2e9ff3491b30070,match
P1,39,3126,34,4424,4424,0dbe8bc50012ed82,match
P1,39,3126,35,4331,4331,44aaf075e056aa2a,match
P1,39,3126,36,4530,4530,064662f606e21c49,match
P1,39,3126,37,4485,4485,3b866803d4a350a2,match
P1,39,3127,26,3802,3802,4f302c2dca1c168b,match
P1,39,3127,27,4002,4002,2d11509a2a34dd12,match
P1,39,3127,28,3954,3954,5f299b513566ad1a,match
P1,39,3127,29,4563,4563,35bcb2e3bb463fbe,match
P1,39,3127,30,4195,4195,1b1242219c2a6b5a,match
P1,39,3127,31,4124,4124,1e6add292cbf2f86,match
P1,39,3127,32,4251,4251,0b683b9145a1499d,match
P1,39,3127,33,4224,4224,be5cbd7a2c3bc0a5,match
P1,39,3127,34,4522,4522,e0aef323a89f86e9,match
P1,39,3127,35,4332,4332,b3865e9a7310a075,match
P1,39,3127,36,4531,4531,3fa5ce5607ee297c,match
P1,39,3127,37,4486,4486,01e195ec3ec5f727,match
P1,39,3128,26,3803,3803,2f3c2adc5949954b,match
P1,39,3128,27,4003,4003,04402852e137134a,match
P1,39,3128,28,3955,3955,6d5bfd0e6ab9e18e,match
P1,39,3128,29,4564,4564,647faae2aa06a545,match
P1,39,3128,30,4196,4196,cd1c84f77a0c7939,match
P1,39,3128,31,4125,4125,6ebc8dfc41b13c26,match
P1,39,3128,32,4252,4252,6748e788317900ca,match
P1,39,3128,33,4225,4225,b2d31089375e1c21,match
P1,39,3128,34,4425,4425,21d64fd644d36dc1,match
P1,39,3128,35,4333,4333,4772c8f425d3b5bc,match
P1,39,3128,36,4532,4532,8b3d88c46980bf67,match
P1,39,3128,37,4487,4487,8b13b6ce6d4038a5,match
P1,39,3129,26,3804,3804,9dd1a9628b1064fc,match
P1,39,3129,27,4004,4004,2556b8a658f8f4e7,match
P1,39,3129,28,3959,3959,c5603970219f405f,match
P1,39,3129,29,4565,4565,21ebb51ae2b69d3b,match
P1,39,3129,30,4197,4197,c811ff3e51132e75,match
P1,39,3129,31,4126,4126,891b862e5e28633d,match
P1,39,3129,32,4253,4253,f6bfdcf15004e457,match
P1,39,3129,33,4226,4226,8ac26fbb43c6d9aa,match
P1,39,3129,34,4426,4426,f560d8c96cc112ba,match
P1,39,3129,35,4334,4334,527cfb7d202a51bc,match
P1,39,3129,36,4595,4595,d97a4c0b5bbe5fb7,match
P1,39,3129,37,4488,4488,10a21bed4417e7b9,match
P1,39,3130,26,3805,3805,80c982af26126b4c,match
P1,39,3130,27,4005,4005,97a3f59e2ba873d1,match
P1,39,3130,28,3956,3956,0f26a801f28ae1ea,match
P1,39,3130,29,4566,4566,6426cfae34d581ff,match
P1,39,3130,30,4198,4198,1855cec45f3e93ab,match
P1,39,3130,31,4127,4127,ef46460f29fb4a76,match
P1,39,3130,32,4254,4254,0657f6415220d28c,match
P1,39,3130,33,4227,4227,f75ec2a5eb7100a8,match
P1,39,3130,34,4427,4427,4d26dca68df3a0a4,match
P1,39,3130,35,4336,4336,6d67a30583e6d492,match
P1,39,3130,36,4534,4534,b5c368a4140e7de4,match
P1,39,3130,37,4489,4489,a49a93c3a2018b34,match
P1,39,3131,26,3806,3806,4cf9d0226b6f407d,match
P1,39,3131,27,4006,4006,7b3dcabd7dc4a947,match
P1,39,3131,28,3957,3957,770a076dd37bf7a2,match
P1,39,3131,29,4567,4567,e8abf5fd61098d96,match
P1,39,3131,30,4199,4199,f06d4161c6ebe577,match
P1,39,3131,31,4128,4128,7afc4772ffea5f6e,match
P1,39,3131,32,4255,4255,41f3d9bdae59e491,match
P1,39,3131,33,4228,4228,99856c3553ce2669,match
P1,39,3131,34,4513,4513,98f2bdce782afe53,match
P1,39,3131,35,4337,4337,dd12b2d997381039,match
P1,39,3131,36,4596,4596,b92cd1db2b605d45,match
P1,39,3131,37,4518,4518,8646037ff7da90bd,match
P1,39,3132,26,3807,3807,7e8393d71ff1fb42,match
P1,39,3132,27,4007,4007,986ad05a55d5a2e0,match
P1,39,3132,28,3958,3958,6bbe8b97d504e4a4,match
P1,39,3132,29,4568,4568,3eaa191397f5fbf4,match
P1,39,3132,30,4200,4200,7cbbab8fd62d0c38,match
P1,39,3132,31,4129,4129,5b2ab16ea134acf7,match
P1,39,3132,32,4256,4256,607ca8f788805e56,match
P1,39,3132,33,4229,4229,8f04217c549dac0c,match
P1,39,3132,34,4428,4428,d10e31caaec1101e,match
P1,39,3132,35,4338,4338,98f6de06229c83e3,match
P1,39,3132,36,4597,4597,04c68d1fd4a36275,match
P1,39,3132,37,4490,4490,60b3a58f097c620f,match
P1,39,3133,26,3808,3808,6c8724da46881482,match
P1,39,3133,27,4008,4008,0c054ac3932985cb,match
P1,39,3133,28,3960,3960,121644cf341ee37d,match
P1,39,3133,29,4569,4569,fb8ee4635680f271,match
P1,39,3133,30,4201,4201,699e590cdc0187eb,match
P1,39,3133,31,4130,4130,6f9679a3058624e4,match
P1,39,3133,32,4257,4257,bc1cd87a35fe5e07,match
P1,39,3133,33,4230,4230,67cd0f7506bc51c3,match
P1,39,3133,34,4429,4429,fe443220e5338d14,match
P1,39,3133,35,4339,4339,0f871667c1e1a335,match
P1,39,3133,36,4598,4598,94d4b4a63d7f84cc,match
P1,39,3133,37,4491,4491,5e3a87e01e8c7a68,match
P1,39,3134,26,3809,3809,f3cf98ed530effc1,match
P1,39,3134,27,4009,4009,3c0d7a12c8c88472,match
P1,39,3134,28,3961,3961,5f11cf7a5e9e864a,match
P1,39,3134,29,4570,4570,531bf7a7ee88f707,match
P1,39,3134,30,4202,4202,81dea2dc73f99d91,match
P1,39,3134,31,4131,4131,2d47294ca7fcec72,match
P1,39,3134,32,4267,4267,983982d4bd6a6054,match
P1,39,3134,33,4231,4231,0bc7f316c3bc455b,match
P1,39,3134,34,4430,4430,ea568321af4d7ba2,match
P1,39,3134,35,4340,4340,05eb948b2ffa3e8a,match
P1,39,3134,36,4599,4599,028464efb23f49f4,match
P1,39,3134,37,4492,4492,f37fb82e6c7c602f,match
P1,39,3135,26,3810,3810,4ea5100ad14c76a6,match
P1,39,3135,27,4010,4010,331b667f701c5817,match
P1,39,3135,28,3962,3962,3219998f9692f834,match
P1,39,3135,29,4571,4571,7fe6c3e1ec0a7d2e,match
P1,39,3135,30,4203,4203,27582294b1e86c6a,match
P1,39,3135,31,4132,4132,84b588165daf52f3,match
P1,39,3135,32,4268,4268,52a26360b1a53b44,match
P1,39,3135,33,4236,4236,87529068f0182c0d,match
P1,39,3135,34,4431,4431,cfa6db5cd9de9ae3,match
P1,39,3135,35,4341,4341,1e1b64ea1dae6b40,match
P1,39,3135,36,4600,4600,88d9213c617fe790,match
P1,39,3135,37,4493,4493,36576d4426b599da,match
P1,39,3136,26,3811,3811,ac539c68e5b7c3df,match
P1,39,3136,27,4011,4011,fd7793b6709c8db9,match
P1,39,3136,28,3967,3967,b09742748a808617,match
P1,39,3136,29,4572,4572,28388a75252778c7,match
P1,39,3136,30,4222,4222,aa829dfff6bee382,match
P1,39,3136,31,4133,4133,403ee2ee4d1242bd,match
P1,39,3136,32,4269,4269,ba630f16a9639561,match
P1,39,3136,33,4243,4243,28e01bd0877270ca,match
P1,39,3136,34,4432,4432,0b86a50130fd298a,match
P1,39,3136,35,4342,4342,94f15108f5d9ac14,match
P1,39,3136,36,4601,4601,63f4a9a7ba3739c1,match
P1,39,3136,37,4494,4494,b6dc5d3075742a91,match
P1,39,3137,26,3812,3812,a3f00856daaf3c8d,match
P1,39,3137,27,4012,4012,0d381f2d08c46911,match
P1,39,3137,28,3968,3968,aace08a205b2832f,match
P1,39,3137,29,4573,4573,8529e6df2a7dc649,match
P1,39,3137,30,4221,4221,150c1b0751d57269,match
P1,39,3137,31,4134,4134,1cab585050248758,match
P1,39,3137,32,4270,4270,c53d37eb3dacd306,match
P1,39,3137,33,4245,4245,933ed826bcd64c2f,match
P1,39,3137,34,4434,4434,42efcf39926698bd,match
P1,39,3137,35,4343,4343,7d9ff49fec9b94f2,match
P1,39,3137,36,4602,4602,f1c6623b59a93276,match
P1,39,3137,37,4495,4495,7b781342e0d9bbd1,match
P1,39,3138,26,3813,3813,2d37c2b3d789f97e,match
P1,39,3138,27,4013,4013,dde9c112922dbd80,match
P1,39,3138,28,3970,3970,35beed046856ed1b,match
P1,39,3138,29,4574,4574,7228f5183729b915,match
P1,39,3138,30,4220,4220,3d6c8170506a516d,match
P1,39,3138,31,4135,4135,8e3ecaaf2c910392,match
P1,39,3138,32,4271,4271,f5bf71c30bae3aab,match
P1,39,3138,33,4246,4246,9f5db4e5cbff48df,match
P1,39,3138,34,4435,4435,f65c780de894847a,match
P1,39,3138,35,4344,4344,5def2fdb264b3ea8,match
P1,39,3138,36,4603,4603,af73022856defe60,match
P1,39,3138,37,4496,4496,2a68ebf9479544f2,match
P1,39,3139,26,3814,3814,98d0bb643510adc2,match
P1,39,3139,27,4014,4014,317410f693c7379d,match
P1,39,3139,28,3979,3979,80fbe67225c21eb2,match
P1,39,3139,29,4575,4575,d6563b79ad01a3ad,match
P1,39,3139,30,4219,4219,5658951cb26b6a74,match
P1,39,3139,31,4136,4136,069c8d013f9ff384,match
P1,39,3139,32,4272,4272,f6377d1bf3f1d93a,match
P1,39,3139,33,4247,4247,abffbe9ff5e5e049,match
P1,39,3139,34,4436,4436,b5310b5a5c856240,match
P1,39,3139,35,4345,4345,84737c49b7cb43cb,match
P1,39,3139,36,4604,4604,e37769f9a2907705,match
P1,39,3139,37,4497,4497,3f5307c8e24eadb4,match
P1,39,3140,26,3815,3815,0b847dd7bc2d4a8f,match
P1,39,3140,27,4015,4015,2c474f6a00577ed6,match
P1,39,3140,28,3978,3978,1bb726e611007d9d,match
P1,39,3140,29,4576,4576,1614c0e2e49fb8a1,match
P1,39,3140,30,4218,4218,78a68354a388042f,match
P1,39,3140,31,4137,4137,25a1d0d06f3c7ffa,match
P1,39,3140,32,4273,4273,dd72228423710274,match
P1,39,3140,33,4248,4248,4a3402faafe5ac31,match
P1,39,3140,34,4437,4437,723bcf1f4f6f7bf5,match
P1,39,3140,35,4347,4347,786190bfb0e48244,match
P1,39,3140,36,4605,4605,07ee953d1535b28d,match
P1,39,3140,37,4498,4498,90218eb4d8649c74,match
P1,39,3141,26,3816,3816,b36b24c3a250d1f7,match
P1,39,3141,27,4016,4016,35bcb07be735e1ae,match
P1,39,3141,28,3977,3977,03a5a7938f3bceda,match
P1,39,3141,29,4577,4577,6d9cd5c9b998f82d,match
P1,39,3141,30,4217,4217,b53b2a93b5bac420,match
P1,39,3141,31,4138,4138,84066d511aa37cba,match
P1,39,3141,32,4274,4274,47d71f3b195999c4,match
P1,39,3141,33,4284,4284,0bd267b8394911d5,match
P1,39,3141,34,4438,4438,4f1635eeb3ed5772,match
P1,39,3141,35,4348,4348,696b71f3de3b882e,match
P1,39,3141,36,4606,4606,02a6165f728512be,match
P1,39,3141,37,4499,4499,6485c7fbd234d6c2,match
P1,39,3142,26,3817,3817,acb53374fc32fb63,match
P1,39,3142,27,4017,4017,11bfb64ccd2445aa,match
P1,39,3142,28,3969,3969,1b1c8090db93570b,match
P1,39,3142,29,4578,4578,24e4fbb4ada90859,match
P1,39,3142,30,4216,4216,acdca7ecab43b62d,match
P1,39,3142,31,4139,4139,28c293e3f02cd5e8,match
P1,39,3142,32,4275,4275,9b37138fe91ff43e,match
P1,39,3142,33,4286,4286,cc489ed26e6a6e97,match
P1,39,3142,34,4439,4439,1712a484cb125952,match
P1,39,3142,35,4349,4349,1ca02860b4a7e7d2,match
P1,39,3142,36,4607,4607,825fe47e013bea16,match
P1,39,3142,37,4500,4500,765e8580e5786a73,match
P1,39,3143,26,3818,3818,d44439bb3a62b0e4,match
P1,39,3143,27,4018,4018,2099f09dd0969482,match
P1,39,3143,28,3976,3976,3040d441f80810e4,match
P1,39,3143,29,4579,4579,be7a92e1f36d2292,match
P1,39,3143,30,4215,4215,674ea0b8b27fa7c7,match
P1,39,3143,31,4140,4140,9c964b13299f32cb,match
P1,39,3143,32,4276,4276,6a317a400188cb9b,match
P1,39,3143,33,4287,4287,5f9c3715d22ae336,match
P1,39,3143,34,4440,4440,2c487c4855775399,match
P1,39,3143,35,4350,4350,f25bd8df99652c2b,match
P1,39,3143,36,4608,4608,4bfc0d70b116500c,match
