panorama_identity,building_scene_id,split,stage,candidate_annotation_id,worker_id,alignment_source,reads_gt,reads_reference,reads_quality,alignment_status,alignment_coverage,vertical_edge_support,ceiling_boundary_support,floor_boundary_support,seam_wrap_consistency,seam_segment_boundary_support,seam_event_count,pair_sample_count,segment_count,boundary_sample_count,seam_segment_count,seam_sample_count
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,development,C1,d85d39dda5fe0ff36757,29,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.008731620968319476,0.013389356261385339,0.04296918888576329,0.3357531748885876,0.024881677577625317,0,4,4,70,1,58
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,development,C1,d0c65178d1ddfcac1748,32,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.01187704437567542,0.016330916523831347,0.03470319738509516,0.45057471724595466,0.023793364306374524,1,6,6,73,1,52
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,development,C1,b5e0d24f44539999b6ed,27,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.01625307509675622,0.03954708759843464,0.03242198398179361,0.40707269007368574,0.04942528881807009,0,4,4,71,1,29
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,development,C1,c6c2970a6c0a7eb457e5,28,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.019910393632017076,0.0393188865794065,0.034778122784030675,0.4432865693804021,0.04976335502679235,0,8,8,76,1,29
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,development,C1,2052df34f859227bd40f,30,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.019178932067006826,0.026386555350784744,0.03210084131652755,0.5942857112503088,0.027112915076251173,0,4,4,70,1,29
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,development,C1,f590389238802d1469cc,31,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.03123851853888482,0.04711042422384612,0.033746131009569295,0.2499263184679451,0.03546611706546524,0,8,8,76,1,57
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,development,C1,031e48e6149c36f92e2b,33,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.015988825471140444,0.023890609650774615,0.051651187945696474,0.18365817335611712,0.037667699570751244,0,8,8,76,1,57
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,development,C1,c1e860976080a5cf5ee1,36,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.015988825471140444,0.023890609650774615,0.051651187945696474,0.18365817335611712,0.037667699570751244,0,8,8,76,1,57
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,development,C1,4d6cdfa4951e9653e815,28,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.014560356503352523,0.04414565973649068,0.030140057006584748,0.9301310044445542,0.03714285837153771,0,4,4,70,1,70
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,development,C1,1ff1c3fea69357e03c76,31,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.011833646334707737,0.02061624716568206,0.03893557522845056,0.7449856725714905,0.029964807246310208,0,4,4,70,1,39
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,development,C1,b078bba0e08aacd86658,27,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.028666261156710487,0.055224283107186425,0.04356701727573798,0.6243243172465451,0.019401445347619683,0,6,6,73,1,19
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,development,C1,e33b39ba56ff49c56427,29,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.022196689737029374,0.043535096624839134,0.058368856188557715,0.3296398921634215,0.03619909623207954,0,4,4,69,1,26
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,development,C1,013253d9bc0db4d66615,34,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.03416819195263088,0.055350141440119065,0.05658263476299388,0.2903225845991634,0.027149322227789804,0,4,4,70,1,26
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,development,C1,fcb7e53adf42c4422ae7,37,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.04372548833489418,0.052471694418452154,0.04346865624792769,0.16477272892492578,0.018270945515144955,0,5,5,71,1,22
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,development,C1,99107f36d276c5bca39b,31,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.03944853311404586,0.006808279146854248,0.025163399294898327,0.40789474223860833,0.009121909929925332,0,5,5,72,1,46
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,development,C1,2c90d306c009cea79158,36,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.017585786952016253,0.009615901442984603,0.04184797292013895,0.45454545510622724,0.00915032714450111,0,6,6,73,1,24
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,development,C1,71f8e55558d74259a5eb,33,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.020572923123836517,0.04974790046523724,0.04946778854355216,0.9485199560003196,0.04500684115580868,1,4,4,70,1,43
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,development,C1,2ec85790145647163c24,34,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.016337327659130096,0.036509252737053265,0.05053852640197311,0.6997609947308105,0.03939808589991096,1,4,4,71,1,43
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,development,C1,bad9e0cac20a7347fbd5,35,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.01658242428675294,0.03294117736763188,0.06823529587127268,0.7273125416292534,0.033606932070756025,1,4,4,70,1,43
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,development,C1,bbb44530a7ff92f92b27,30,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.010822618030942976,0.01422969247214496,0.030308124296633262,0.5180084729261066,0.028969008054944775,0,4,4,70,1,31
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,development,C1,bf6d1e98afbb6306ebff,32,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.01724878093227744,0.020712511056483213,0.02358464604820794,0.8817891379934905,0.022209653957711104,0,4,4,71,1,52
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,development,C1,cd292cd5a5ebe839dbe2,28,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.03416437562555075,0.05892408371735842,0.055505280544121675,0.7599147625815414,0.05929177786821305,2,8,8,78,1,67
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,development,C1,961dc0d114e60fe10b06,34,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.02880668267607689,0.07301850512650021,0.0683789024011455,0.8632415615862628,0.07069870376382285,0,4,4,71,1,71
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,development,C1,afe8345588c57013a3c8,31,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.023943018983118236,0.03249299822907362,0.015910364714051994,0.671179887134681,0.024201681471562812,0,4,4,70,1,70
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,development,C1,d2a55c1985a230982d0d,33,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.007222735381219536,0.030576869339236746,0.017789145148750664,0.6632727267327481,0.023479135975671504,0,4,4,69,1,39
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,development,C1,6dc6395c56cb416a2fdc,36,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.007222735381219536,0.030576869339236746,0.017789145148750664,0.6632727267327481,0.023479135975671504,0,4,4,69,1,39
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,development,C1,3a3bc0a4eb51fdb493f4,34,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.021530334372073412,0.02834733982038285,0.04549019757126059,0.8134164198809624,0.0314181495273789,1,4,4,70,1,43
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,development,C1,a54fcd23c12204b62cba,27,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.025934444507583976,0.0370868358561503,0.020056023042915122,0.9435146500079026,0.02938014004124148,0,4,4,70,1,62
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,development,C1,bb9ad0084abc09c47837,37,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.023108160588890314,0.03131571549085387,0.01710713327443902,0.5505285413808755,0.023304404377876245,0,4,4,69,1,61
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,development,C1,198b56fd7f0946ac5b09,29,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.02608761773444712,0.037759104637163025,0.03165266195844327,0.2469135816269169,0.02640522961349537,0,4,4,70,1,30
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,development,C1,b47f07e34df3a99ff20d,35,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.022694542189128697,0.028235295082309417,0.033333334479747075,0.8383320422980292,0.03105063029606618,0,4,4,70,1,67
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,development,C1,10ab4daf9de2cd3b6859,28,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.010244335513561964,0.007686274852603674,0.036339870480199654,0.7318435760860726,0.018995098653249443,1,8,8,75,1,64
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,development,C1,c2c137240a2b4b27591e,30,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.012526812992291525,0.010939112931833063,0.0317853466043935,0.9410829670814321,0.018129714019596576,1,8,8,76,1,65
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,development,C1,401fdd3b780569d96e33,32,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.012944246205734089,0.009236326526948497,0.03869969162501787,0.9913544662799084,0.021170343803532887,1,8,8,76,1,64
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,development,C1,c71f04cf03f04f83010c,1,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.00959712266921997,0.01277310966647097,0.037478992489299603,0.3493199683010042,0.04288150149438044,0,4,4,70,1,23
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,development,C1,1aa87c4e8b0db18c1ccd,10,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.009689035825431347,0.015631041587920676,0.05280309455784064,0.9012719633625601,0.05905882509425282,0,4,4,71,1,25
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,development,C1,efdd3af8bbe9661a922f,11,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.013802089262753725,0.011157139374966353,0.045236124093054046,0.9057908391684772,0.04149019749835134,0,4,4,71,1,25
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,development,C1,0545d5cfd8fca3b793bc,12,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.01152727403678,0.014250207659591672,0.04650649161432201,0.4339622651842726,0.05588235515945902,0,4,4,71,1,24
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,development,C1,a899e204555a9b64f4b5,13,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.013802089262753725,0.01264844009731437,0.0417564219047486,0.7032967118871305,0.04643137370236218,0,4,4,71,1,25
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,development,C1,5370cc8259dd087bb93c,14,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.009306069929152727,0.01131652707367071,0.04056022511795163,0.8447948035930922,0.04250980504788458,0,4,4,70,1,25
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,development,C1,b52612c32e32fb20b8c2,15,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.009306069929152727,0.010868347835327898,0.04056022511795163,0.8447948035930922,0.04250980504788458,0,4,4,70,1,25
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,development,C1,bbe40bd3ad25e4383c92,17,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.011534933932125568,0.014415907752241048,0.041811655800212434,0.6278685559165534,0.055215688273310665,0,4,4,71,1,25
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,development,C1,b26eb0a9d329d8a255fd,18,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.013717836933210492,0.016526611169267978,0.04050420295181019,0.9285389184814677,0.053176472270861266,0,4,4,70,1,25
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,development,C1,6037abe04bcfa1d308ed,2,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.013717836933210492,0.016526611169267978,0.04050420295181019,0.9285389184814677,0.053176472270861266,0,4,4,70,1,25
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,development,C1,432d23215497f235714b,6,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.013802089262753725,0.01264844009731437,0.0417564219047486,0.7032967118871305,0.04643137370236218,0,4,4,71,1,25
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,development,C1,58fcb37f432cd01e22a1,8,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.009306069929152727,0.016846175705620522,0.04473902382822314,0.5982906004660613,0.05584313917905092,0,4,4,71,1,25
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,development,C1,65a559250acf09e2f7d7,1,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.025919129761556785,0.030351867612247188,0.04770346662693032,0.47491639311687694,0.016392157413065434,0,6,6,73,1,25
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,development,C1,227a43960c0d44ddd10b,10,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.02693525841459632,0.03826179256587214,0.049284580283219345,0.7030075172664625,0.03700980513531249,0,6,6,74,1,48
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,development,C1,2793306bbbc97861124d,11,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.02722121262922883,0.03389355846946793,0.0335574240490262,0.7866884956792619,0.017719681055664464,0,4,4,70,1,27
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,development,C1,be57cb53717844759758,12,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.03243464541931947,0.03996776906161072,0.05022831208850831,0.6720000033058224,0.031523379685285575,0,6,6,73,1,26
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,development,C1,e103e2fc7efc3e275cdd,13,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.02193628150659303,0.042385174369771184,0.04609186284575764,0.9357429703726359,0.03375350232402395,0,6,6,73,1,28
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,development,C1,cf7fcb4084553933334e,14,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.02104780450463295,0.04184874052048794,0.037647059885784984,0.5982905914733221,0.022367466146264364,0,4,4,70,1,27
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,development,C1,77a5d47a83b2868e0ef4,15,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.02104780450463295,0.041624650937904205,0.04145658384077251,0.5982905914733221,0.022367466146264364,0,4,4,70,1,27
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,development,C1,378b6a5c80d93f0bd228,17,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.02193628150659303,0.04012892932363161,0.04071985107961379,0.893719813405878,0.02745098130877263,0,6,6,73,1,28
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,development,C1,ea5ea60ff63ef367d326,18,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.02437704592011869,0.045447221198055436,0.046414183618577375,0.7054731024750598,0.03936093069475006,0,6,6,73,1,27
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,development,C1,3a54a9c43fb6058d2199,2,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.02437704592011869,0.045447221198055436,0.046414183618577375,0.7054731024750598,0.03936093069475006,0,6,6,73,1,27
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,development,C1,05041d1de0c38536e6c9,6,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.02193628150659303,0.042385174369771184,0.04609186284575764,0.9357429703726359,0.03375350232402395,0,6,6,73,1,28
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,development,C1,19571b3b0505b7a26c30,8,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.021292899075585108,0.050228311801456836,0.05022831198644556,0.6511627933398875,0.03480392252926582,0,6,6,73,1,28
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,development,C1,c6a0dacbc82fcd8d74f2,1,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.019967844942584634,0.03394958074869854,0.027899160468950867,0.4871428629007113,0.009430439178166645,0,4,4,70,1,21
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,development,C1,fb2bc3c1a1ab95404b2a,10,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.02189799095503986,0.03456582729039448,0.0249859952035227,0.4348837262637415,0.01120448220033376,0,4,4,70,1,21
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,development,C1,3df38a56b200e7f043f5,11,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.02156097791157663,0.016750700805070146,0.03731092550525708,0.6000000106149604,0.01904761964189155,0,4,4,70,1,21
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,development,C1,e1db3136aee3813a438a,12,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.017601113999262452,0.025546219499249543,0.03182072954119316,0.6034482802214142,0.016577540843916886,0,4,4,70,1,22
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,development,C1,b52bc566db82d02db16e,13,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.02439492312259972,0.020574027402461437,0.024097755672815052,0.4802816934574692,0.00952380993181751,0,4,4,69,1,21
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,development,C1,83fb8bbcdcb7e70a0597,14,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.02156097791157663,0.016750700805070146,0.03731092550525708,0.6000000106149604,0.01904761964189155,0,4,4,70,1,21
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,development,C1,099f4ec32f8c8013e8b0,15,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.020036779576912522,0.04302521140447685,0.024873950265880143,0.4348837262637415,0.01120448220033376,0,4,4,70,1,21
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,development,C1,be619ba0b00b38072876,17,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.02439492312259972,0.020574027402461437,0.024097755672815052,0.4802816934574692,0.00952380993181751,0,4,4,69,1,21
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,development,C1,3f55c49d23e044184588,18,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.01572457852307707,0.018991597216310246,0.03871148555938687,0.6660287054211982,0.026086957062311147,0,4,4,70,1,23
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,development,C1,ffd4f687673b44d2ffb4,2,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.01572457852307707,0.018991597216310246,0.03871148555938687,0.6660287054211982,0.026086957062311147,0,4,4,70,1,23
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,development,C1,5de6ccb2c6c424e63a1f,6,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.05412071663886309,0.032963911111912,0.026598466317290844,0.5623960096159378,0.03287815222782748,0,4,4,69,1,56
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,development,C1,e22f9f25476a29b9265f,8,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.015188425895757973,0.03641456696870071,0.025434174481779336,0.29040000127901133,0.014752568355539725,0,4,4,70,1,21
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,development,C1,d6f4c71d3816fc9fef4a,1,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.020189960673451423,0.03628831925395299,0.03971278752711877,0.8919850190739163,0.038139178340012826,0,5,5,71,1,51
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,development,C1,bb287f23eb43955e7502,10,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.01990656554698944,0.03714285823516548,0.044033614645845126,0.6971975417304135,0.03716965170536676,0,4,4,70,1,23
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,development,C1,006d495cbff76f46e992,11,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.02123928489163518,0.04750700445313539,0.04537815240078739,0.7894015541692652,0.0292412626111637,0,4,4,70,1,23
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,development,C1,fca31418ca45c43fa616,12,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.020843557237337034,0.02696750018975302,0.04394305811888755,0.8231734240316411,0.03733179673972521,0,6,6,73,1,51
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,development,C1,8d7a436f7ee75b72d1ba,13,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.019122762450327475,0.03755036358759828,0.051248994247656166,0.9885245870879606,0.04573906609304966,0,6,6,73,1,52
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,development,C1,1230dd95959a683bf7aa,14,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.02123928489163518,0.04750700445313539,0.04537815240078739,0.7894015541692652,0.0292412626111637,0,4,4,70,1,23
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,development,C1,8b9ce3b553725840ef9d,15,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.02049632975831628,0.04733893718969609,0.04067226992920041,0.7894015541692652,0.0292412626111637,0,4,4,70,1,23
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,development,C1,8f8f293766eeffd6470a,17,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.019122762450327475,0.03755036358759828,0.051248994247656166,0.9885245870879606,0.04573906609304966,0,6,6,73,1,52
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,development,C1,48e0e1e7a86beb1ce565,18,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.017422393430024385,0.03937684793714179,0.04856298819873227,0.8507568407783097,0.040066593827433744,0,6,6,73,1,53
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,development,C1,81234a56777545e31b9c,2,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.017422393430024385,0.03937684793714179,0.04856298819873227,0.8507568407783097,0.040066593827433744,0,6,6,73,1,53
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,development,C1,561446db19099c48c68e,6,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.019122762450327475,0.03755036358759828,0.051248994247656166,0.9885245870879606,0.04573906609304966,0,6,6,73,1,52
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,development,C1,19253e4ab328902a4d12,8,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.02049632975831628,0.043137256275596364,0.04661064545091774,0.9500000010093207,0.031862746128657214,0,4,4,70,1,24
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,development,C1,fc42d8b4b92a825c7a00,1,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.0259957117959857,0.019773543641810686,0.022535211865750835,0.631168836395233,0.023680241832223076,0,4,4,71,1,52
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,development,C1,433d0b582110ee0ef9b1,10,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.03674939926713705,0.024145658959501555,0.026778712296592337,0.7548262561184664,0.025462185628046946,1,4,4,70,1,70
