image_id,building,condition,cut,n,tolerance,tail3_frequency_pass,last_half_frequency_pass,disjoint_halves_frequency_pass,disjoint_half_TV,last_half_max_TV
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,0.2,5,0.2,0.13,0.39,0,0.596666666667,0.245166666667
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.05,24,0.1,0.72,0,0,0.681666666667,0.341987179487
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.05,24,0.2,1,0,0,0.681666666667,0.341987179487
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.1,24,0.1,0.85,0,0,0.520833333333,0.264007783883
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.1,24,0.2,1,0,0,0.520833333333,0.264007783883
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.2,24,0.1,0.85,0,0,0.390833333333,0.21159727609
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.2,24,0.2,1,0.37,0.04,0.390833333333,0.21159727609
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.05,24,0.1,0.93,0.14,0.11,0.269166666667,0.156646404851
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.05,24,0.2,1,0.78,0.32,0.269166666667,0.156646404851
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.1,24,0.1,1,0.7,0.41,0.160833333333,0.0929358402605
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.1,24,0.2,1,1,0.77,0.160833333333,0.0929358402605
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.2,24,0.1,0.99,0.71,0.53,0.144166666667,0.087793045276
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.2,24,0.2,1,1,0.81,0.144166666667,0.087793045276
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,manual,0.05,5,0.1,0,0,0,0.421666666667,0.168666666667
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,manual,0.05,5,0.2,0.7,1,0,0.421666666667,0.168666666667
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,manual,0.1,5,0.1,1,1,1,0,0
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,manual,0.1,5,0.2,1,1,1,0,0
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,manual,0.2,5,0.1,1,1,1,0,0
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,manual,0.2,5,0.2,1,1,1,0,0
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.05,23,0.1,0.77,0,0,0.456590909091,0.228048780716
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.05,23,0.2,1,0.37,0,0.456590909091,0.228048780716
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,23,0.1,0.99,0.58,0.18,0.180227272727,0.106261558875
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,23,0.2,1,0.99,0.67,0.180227272727,0.106261558875
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.2,23,0.1,1,1,1,0.0870454545455,0.0416304347826
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.2,23,0.2,1,1,1,0.0870454545455,0.0416304347826
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,manual,0.05,6,0.1,0,0,0,0.47,0.254166666667
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,manual,0.05,6,0.2,0.43,0.43,0,0.47,0.254166666667
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,manual,0.1,6,0.1,0,0,0,0.483333333333,0.26
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,manual,0.1,6,0.2,0.4,0.4,0,0.483333333333,0.26
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,manual,0.2,6,0.1,0,0,0,0.5,0.2675
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,manual,0.2,6,0.2,0.37,0.37,0,0.5,0.2675
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,0.05,22,0.1,0.57,0,0,0.612727272727,0.30905011655
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,0.05,22,0.2,1,0,0,0.612727272727,0.30905011655
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,0.1,22,0.1,0.8,0,0,0.491818181818,0.252963120213
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,0.1,22,0.2,1,0.15,0,0.491818181818,0.252963120213
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,0.2,22,0.1,0.87,0,0,0.399090909091,0.210071220446
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,0.2,22,0.2,1,0.48,0,0.399090909091,0.210071220446
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,0.05,24,0.1,0.93,0,0,0.313333333333,0.172896106216
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,0.05,24,0.2,1,0.66,0.13,0.313333333333,0.172896106216
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,0.1,24,0.1,1,1,0.55,0.075,0.0585278112877
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,0.1,24,0.2,1,1,1,0.075,0.0585278112877
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,0.2,24,0.1,1,1,0.52,0.08,0.0610620484345
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,0.2,24,0.2,1,1,1,0.08,0.0610620484345
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,manual,0.05,22,0.1,0,0,0,0.835454545455,0.418776223776
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,manual,0.05,22,0.2,1,0,0,0.835454545455,0.418776223776
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,manual,0.1,22,0.1,0,0,0,0.797272727273,0.398636363636
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,manual,0.1,22,0.2,1,0,0,0.797272727273,0.398636363636
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,manual,0.2,22,0.1,0.83,0,0,0.545454545455,0.279030969031
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,manual,0.2,22,0.2,1,0.02,0,0.545454545455,0.279030969031
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,0.05,24,0.1,0.7,0,0,0.520833333333,0.27108974359
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,0.05,24,0.2,1,0.04,0,0.520833333333,0.27108974359
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,0.1,24,0.1,0.86,0,0,0.385833333333,0.203169413919
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,0.1,24,0.2,1,0.51,0,0.385833333333,0.203169413919
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,0.2,24,0.1,0.99,0.35,0.21,0.2175,0.128362158739
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,0.2,24,0.2,1,0.9,0.54,0.2175,0.128362158739
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.05,23,0.1,0.9,0,0,0.413484848485,0.203156911929
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.05,23,0.2,1,0.55,0,0.413484848485,0.203156911929
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,23,0.1,1,0.37,0.19,0.209545454545,0.111741791113
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,23,0.2,1,0.98,0.51,0.209545454545,0.111741791113
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.2,23,0.1,1,1,1,0.0866666666667,0.0414492753623
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.2,23,0.2,1,1,1,0.0866666666667,0.0414492753623
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,0.05,24,0.1,0,0,0,0.654166666667,0.336221611722
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,0.05,24,0.2,1,0,0,0.654166666667,0.336221611722
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,0.1,24,0.1,0.34,0,0,0.643333333333,0.327990842491
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,0.1,24,0.2,1,0,0,0.643333333333,0.327990842491
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,0.2,24,0.1,0.83,0,0,0.4975,0.255782967033
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,0.2,24,0.2,1,0.11,0,0.4975,0.255782967033
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,0.05,23,0.1,0,0,0,0.848863636364,0.406613712375
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,0.05,23,0.2,1,0,0,0.848863636364,0.406613712375
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,0.1,23,0.1,0.37,0,0,0.623409090909,0.304878244943
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,0.1,23,0.2,1,0.02,0,0.623409090909,0.304878244943
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,0.2,23,0.1,0.79,0,0,0.440909090909,0.223384296863
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,0.2,23,0.2,1,0.41,0,0.440909090909,0.223384296863
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,manual,0.05,5,0.1,0,0,0,0.813333333333,0.325333333333
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,manual,0.05,5,0.2,0,0,0,0.813333333333,0.325333333333
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,manual,0.1,5,0.1,0,0,0,0.605,0.242
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,manual,0.1,5,0.2,0,0.55,0,0.605,0.242
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,manual,0.2,5,0.1,0,0,0,0.616666666667,0.246666666667
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,manual,0.2,5,0.2,0,0.54,0,0.616666666667,0.246666666667
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,manual,0.05,5,0.1,0,0,0,1,0.4
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,manual,0.05,5,0.2,0,0,0,1,0.4
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,manual,0.1,5,0.1,0,0,0,0.813333333333,0.325333333333
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,manual,0.1,5,0.2,0,0,0,0.813333333333,0.325333333333
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,manual,0.2,5,0.1,0,0,0,0.605,0.242
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,manual,0.2,5,0.2,0,0.61,0,0.605,0.242
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,manual,0.05,5,0.1,0,0,0,0.816666666667,0.326666666667
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,manual,0.05,5,0.2,0,0,0,0.816666666667,0.326666666667
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,manual,0.1,5,0.1,0,0,0,0.643333333333,0.2625
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,manual,0.1,5,0.2,0.12,0.31,0,0.643333333333,0.2625
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,manual,0.2,5,0.1,0.21,0.37,0,0.376666666667,0.183833333333
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,manual,0.2,5,0.2,0.39,0.62,0.62,0.376666666667,0.183833333333
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.05,6,0.1,0,0,0,0.4,0.2275
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.05,6,0.2,0.57,0.57,0,0.4,0.2275
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,6,0.1,0,0,0,0.366666666667,0.214166666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,6,0.2,0.58,0.58,0,0.366666666667,0.214166666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.2,6,0.1,1,1,1,0,0
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.2,6,0.2,1,1,1,0,0
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,semi,0.05,4,0.1,0,0,0,0.665,0.3325
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,semi,0.05,4,0.2,0,0,0,0.665,0.3325
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,semi,0.1,4,0.1,0,0,0,0.655,0.3275
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,semi,0.1,4,0.2,0,0,0,0.655,0.3275
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,semi,0.2,4,0.1,0,0,0,0.5,0.25
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,semi,0.2,4,0.2,0,0,0,0.5,0.25
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,manual,0.05,5,0.1,0,0,0,0.396666666667,0.158666666667
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,manual,0.05,5,0.2,0.52,1,0,0.396666666667,0.158666666667
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,manual,0.1,5,0.1,0,0,0,0.408333333333,0.163333333333
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,manual,0.1,5,0.2,0.64,1,0,0.408333333333,0.163333333333
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,manual,0.2,5,0.1,0,0,0,0.39,0.156
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,manual,0.2,5,0.2,0.61,1,0,0.39,0.156
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,semi,0.05,4,0.1,0,0,0,0.5,0.25
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,semi,0.05,4,0.2,0,0,0,0.5,0.25
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,semi,0.1,4,0.1,0,0,0,0.5,0.25
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,semi,0.1,4,0.2,0,0,0,0.5,0.25
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,semi,0.2,4,0.1,0,0,0,0.5,0.25
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,semi,0.2,4,0.2,0,0,0,0.5,0.25
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,manual,0.05,5,0.1,0,0,0,0.583333333333,0.241166666667
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,manual,0.05,5,0.2,0.16,0.47,0,0.583333333333,0.241166666667
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,manual,0.1,5,0.1,0,0,0,0.406666666667,0.162666666667
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,manual,0.1,5,0.2,0.6,1,0,0.406666666667,0.162666666667
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,manual,0.2,5,0.1,1,1,1,0,0
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,manual,0.2,5,0.2,1,1,1,0,0
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,semi,0.05,5,0.1,0,0,0,0.598333333333,0.239333333333
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,semi,0.05,5,0.2,0,0.63,0,0.598333333333,0.239333333333
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,semi,0.1,5,0.1,0,0,0,0.41,0.164
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,semi,0.1,5,0.2,0.66,1,0,0.41,0.164
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,semi,0.2,5,0.1,0,0,0,0.408333333333,0.163333333333
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,semi,0.2,5,0.2,0.64,1,0,0.408333333333,0.163333333333
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,0.05,23,0.1,0.62,0,0,0.539772727273,0.266824016563
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,0.05,23,0.2,1,0.06,0,0.539772727273,0.266824016563
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,0.1,23,0.1,0.91,0,0,0.358333333333,0.18397626308
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,0.1,23,0.2,1,0.65,0.02,0.358333333333,0.18397626308
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,0.2,23,0.1,1,0.14,0.1,0.252954545455,0.141605550822
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,0.2,23,0.2,1,0.88,0.31,0.252954545455,0.141605550822
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,0.05,23,0.1,0.19,0,0,0.739015151515,0.354587593566
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,0.05,23,0.2,1,0,0,0.739015151515,0.354587593566
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,0.1,23,0.1,0.86,0,0,0.492575757576,0.243160596011
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,0.1,23,0.2,1,0.16,0,0.492575757576,0.243160596011
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,0.2,23,0.1,1,0.1,0.04,0.263257575758,0.144108454419
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,0.2,23,0.2,1,0.9,0.25,0.263257575758,0.144108454419
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,0.05,23,0.1,0.17,0,0,0.6625,0.320740165631
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,0.05,23,0.2,1,0,0,0.6625,0.320740165631
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,0.1,23,0.1,0.83,0,0,0.435378787879,0.221382965332
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,0.1,23,0.2,1,0.38,0,0.435378787879,0.221382965332
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,0.2,23,0.1,0.9,0,0,0.432954545455,0.217396906774
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,0.2,23,0.2,1,0.46,0,0.432954545455,0.217396906774
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,0.05,6,0.1,0,0,0,0.48,0.24
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,0.05,6,0.2,0.56,0.56,0,0.48,0.24
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,0.1,6,0.1,0,0,0,0.446666666667,0.223333333333
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,0.1,6,0.2,0.66,0.66,0,0.446666666667,0.223333333333
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,0.2,6,0.1,0,0,0,0.476666666667,0.238333333333
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,0.2,6,0.2,0.57,0.57,0,0.476666666667,0.238333333333
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,0.05,6,0.1,1,1,1,0,0
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,0.05,6,0.2,1,1,1,0,0
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,0.1,6,0.1,1,1,1,0,0
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,0.1,6,0.2,1,1,1,0,0
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,0.2,6,0.1,1,1,1,0,0
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,0.2,6,0.2,1,1,1,0,0
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,0.05,4,0.1,0,0,0,1,0.5
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,0.05,4,0.2,0,0,0,1,0.5
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,0.1,4,0.1,0,0,0,0.66,0.33
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,0.1,4,0.2,0,0,0,0.66,0.33
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,0.2,4,0.1,1,1,1,0,0
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,0.2,4,0.2,1,1,1,0,0
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,0.05,24,0.1,0.99,0,0,0.314166666667,0.162960604755
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,0.05,24,0.2,1,0.83,0,0.314166666667,0.162960604755
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,0.1,24,0.1,1,0.25,0,0.243333333333,0.127241918427
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,0.1,24,0.2,1,0.97,0.35,0.243333333333,0.127241918427
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,0.2,24,0.1,1,1,0.53,0.1225,0.0630293040293
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,0.2,24,0.2,1,1,1,0.1225,0.0630293040293
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,0.05,23,0.1,0.02,0,0,0.709318181818,0.344091495461
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,0.05,23,0.2,1,0,0,0.709318181818,0.344091495461
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,0.1,23,0.1,0.65,0,0,0.541060606061,0.265473682115
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,0.1,23,0.2,1,0.09,0,0.541060606061,0.265473682115
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,0.2,23,0.1,0.82,0,0,0.46303030303,0.227409157978
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,0.2,23,0.2,1,0.36,0,0.46303030303,0.227409157978
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,0.05,24,0.1,0.81,0,0,0.426666666667,0.22847551713
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,0.05,24,0.2,1,0.28,0,0.426666666667,0.22847551713
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,0.1,24,0.1,1,0.55,0,0.205833333333,0.10962793579
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,0.1,24,0.2,1,0.97,0.66,0.205833333333,0.10962793579
