pool,image_id,code,building,method,tail,profile,max_clusters,max_singleton_share,N,possible_onset,conservative_onset,status
historical,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,5,5,4.0,0.1,1,,,insufficient_tail
historical,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,5,6,4.0,0.2,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,2,0,,,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,2,1,2.0,0.1,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,2,2,2.0,0.2,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,2,3,3.0,0.1,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,2,4,3.0,0.2,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,2,5,4.0,0.1,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,2,6,4.0,0.2,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,3,0,,,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,3,1,2.0,0.1,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,3,2,2.0,0.2,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,3,3,3.0,0.1,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,3,4,3.0,0.2,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,3,5,4.0,0.1,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,3,6,4.0,0.2,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,5,0,,,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,5,1,2.0,0.1,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,5,2,2.0,0.2,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,5,3,3.0,0.1,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,5,4,3.0,0.2,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,5,5,4.0,0.1,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,5,6,4.0,0.2,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,2,0,,,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,2,1,2.0,0.1,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,2,2,2.0,0.2,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,2,3,3.0,0.1,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,2,4,3.0,0.2,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,2,5,4.0,0.1,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,2,6,4.0,0.2,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,3,0,,,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,3,1,2.0,0.1,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,3,2,2.0,0.2,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,3,3,3.0,0.1,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,3,4,3.0,0.2,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,3,5,4.0,0.1,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,3,6,4.0,0.2,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,5,0,,,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,5,1,2.0,0.1,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,5,2,2.0,0.2,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,5,3,3.0,0.1,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,5,4,3.0,0.2,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,5,5,4.0,0.1,1,,,insufficient_tail
strict,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,5,6,4.0,0.2,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,2,0,,,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,2,1,2.0,0.1,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,2,2,2.0,0.2,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,2,3,3.0,0.1,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,2,4,3.0,0.2,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,2,5,4.0,0.1,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,2,6,4.0,0.2,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,3,0,,,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,3,1,2.0,0.1,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,3,2,2.0,0.2,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,3,3,3.0,0.1,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,3,4,3.0,0.2,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,3,5,4.0,0.1,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,3,6,4.0,0.2,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,5,0,,,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,5,1,2.0,0.1,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,5,2,2.0,0.2,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,5,3,3.0,0.1,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,5,4,3.0,0.2,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,5,5,4.0,0.1,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,complete,5,6,4.0,0.2,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,2,0,,,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,2,1,2.0,0.1,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,2,2,2.0,0.2,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,2,3,3.0,0.1,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,2,4,3.0,0.2,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,2,5,4.0,0.1,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,2,6,4.0,0.2,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,3,0,,,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,3,1,2.0,0.1,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,3,2,2.0,0.2,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,3,3,3.0,0.1,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,3,4,3.0,0.2,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,3,5,4.0,0.1,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,3,6,4.0,0.2,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,5,0,,,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,5,1,2.0,0.1,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,5,2,2.0,0.2,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,5,3,3.0,0.1,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,5,4,3.0,0.2,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,5,5,4.0,0.1,1,,,insufficient_tail
conditional,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,S9hNv5qa7GM,representative,5,6,4.0,0.2,1,,,insufficient_tail
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,2,0,,,8,6.0,6.0,identified
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,2,1,2.0,0.1,8,,,not_reached
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,2,2,2.0,0.2,8,6.0,6.0,identified
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,2,3,3.0,0.1,8,,,not_reached
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,2,4,3.0,0.2,8,6.0,6.0,identified
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,2,5,4.0,0.1,8,,,not_reached
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,2,6,4.0,0.2,8,6.0,6.0,identified
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,3,0,,,8,,,not_reached
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,3,1,2.0,0.1,8,,,not_reached
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,3,2,2.0,0.2,8,,,not_reached
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,3,3,3.0,0.1,8,,,not_reached
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,3,4,3.0,0.2,8,,,not_reached
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,3,5,4.0,0.1,8,,,not_reached
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,3,6,4.0,0.2,8,,,not_reached
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,5,0,,,8,,,not_reached
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,5,1,2.0,0.1,8,,,not_reached
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,5,2,2.0,0.2,8,,,not_reached
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,5,3,3.0,0.1,8,,,not_reached
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,5,4,3.0,0.2,8,,,not_reached
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,5,5,4.0,0.1,8,,,not_reached
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,5,6,4.0,0.2,8,,,not_reached
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,representative,2,0,,,8,6.0,6.0,identified
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,representative,2,1,2.0,0.1,8,,,not_reached
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,representative,2,2,2.0,0.2,8,6.0,6.0,identified
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,representative,2,3,3.0,0.1,8,,,not_reached
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,representative,2,4,3.0,0.2,8,6.0,6.0,identified
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,representative,2,5,4.0,0.1,8,,,not_reached
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,representative,2,6,4.0,0.2,8,6.0,6.0,identified
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,representative,3,0,,,8,,,not_reached
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,representative,3,1,2.0,0.1,8,,,not_reached
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,representative,3,2,2.0,0.2,8,,,not_reached
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,representative,3,3,3.0,0.1,8,,,not_reached
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,representative,3,4,3.0,0.2,8,,,not_reached
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,representative,3,5,4.0,0.1,8,,,not_reached
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,representative,3,6,4.0,0.2,8,,,not_reached
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,representative,5,0,,,8,,,not_reached
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,representative,5,1,2.0,0.1,8,,,not_reached
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,representative,5,2,2.0,0.2,8,,,not_reached
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,representative,5,3,3.0,0.1,8,,,not_reached
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,representative,5,4,3.0,0.2,8,,,not_reached
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,representative,5,5,4.0,0.1,8,,,not_reached
strict,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,representative,5,6,4.0,0.2,8,,,not_reached
conditional,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,2,0,,,9,7.0,7.0,identified
conditional,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,2,1,2.0,0.1,9,,,not_reached
conditional,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,2,2,2.0,0.2,9,7.0,7.0,identified
conditional,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,2,3,3.0,0.1,9,,,not_reached
conditional,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,2,4,3.0,0.2,9,7.0,7.0,identified
conditional,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,2,5,4.0,0.1,9,,,not_reached
conditional,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,2,6,4.0,0.2,9,7.0,7.0,identified
conditional,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,3,0,,,9,,,not_reached
conditional,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,3,1,2.0,0.1,9,,,not_reached
conditional,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,3,2,2.0,0.2,9,,,not_reached
conditional,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,3,3,3.0,0.1,9,,,not_reached
conditional,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,3,4,3.0,0.2,9,,,not_reached
conditional,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,3,5,4.0,0.1,9,,,not_reached
conditional,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,3,6,4.0,0.2,9,,,not_reached
conditional,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,5,0,,,9,,,not_reached
conditional,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,5,1,2.0,0.1,9,,,not_reached
conditional,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,5,2,2.0,0.2,9,,,not_reached
conditional,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,5,3,3.0,0.1,9,,,not_reached
conditional,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,5,4,3.0,0.2,9,,,not_reached
conditional,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,5,5,4.0,0.1,9,,,not_reached
conditional,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,complete,5,6,4.0,0.2,9,,,not_reached
conditional,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,representative,2,0,,,9,7.0,7.0,identified
conditional,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,representative,2,1,2.0,0.1,9,,,not_reached
conditional,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,representative,2,2,2.0,0.2,9,7.0,7.0,identified
conditional,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,representative,2,3,3.0,0.1,9,,,not_reached
conditional,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,representative,2,4,3.0,0.2,9,7.0,7.0,identified
conditional,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,representative,2,5,4.0,0.1,9,,,not_reached
conditional,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,representative,2,6,4.0,0.2,9,7.0,7.0,identified
conditional,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,representative,3,0,,,9,,,not_reached
conditional,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,representative,3,1,2.0,0.1,9,,,not_reached
conditional,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM-10,S9hNv5qa7GM,representative,3,2,2.0,0.2,9,,,not_reached
