image_id,building,split,historical,raw_sequence_equal,cycle_equal,n_ceiling_floor_pairs_enclosed,n_ceiling_floor_pairs_extended,floor,floor_status,band,band_status,linear,linear_status,solid,solid_status
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,test,True,False,False,6,6,0.00951250717356,computable,0.00397410818642,computable,0.00280796588255,computable,0.00350289417013,computable
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,test,True,False,False,8,8,0.00154940799234,computable,0.00144430162106,computable,0.00123460922747,computable,0.00101423503866,computable
uNb9QFRL6hY_9ec5ebcf3edc44e1ba6dd02e8423e5ed,uNb9QFRL6hY,test,False,False,False,4,4,0.0160974442084,computable,0.003403018946,computable,0.00171875736051,computable,0.00207448471897,computable
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,test,True,False,False,12,10,0.021121508053,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,test,True,False,False,10,11,0.00154111610758,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,test,True,False,False,6,6,0.0289494411881,computable,0.00615414774959,computable,0.00767672149886,computable,0.00467959191059,computable
uNb9QFRL6hY_a728d2eef41b449f82357899de802dd3,uNb9QFRL6hY,test,False,True,True,6,6,0,computable,0,computable,0,computable,0,computable
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,test,True,False,False,8,8,0.138330278018,computable,0.0719193265603,computable,0.0939896862601,computable,0.0504288204972,computable
uNb9QFRL6hY_ab84a27288034713b2c24e41b31acc78,uNb9QFRL6hY,test,False,False,False,6,6,0.0163770238298,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,test,True,False,False,4,4,0.0144983088412,computable,0.00334201114268,computable,0.00355478430909,computable,0.00194677540617,computable
uNb9QFRL6hY_b1aedc485cfa4b47be0977925c3dc799,uNb9QFRL6hY,test,False,False,False,6,6,0.0142499312426,computable,0.00094618910126,computable,0.00153178152082,computable,0.000787939420387,computable
uNb9QFRL6hY_b98c9460586e4f138658181461df9f51,uNb9QFRL6hY,test,False,False,False,8,8,0.0117277152298,computable,0.00679493887417,computable,0.00320177743404,computable,0.00592020695187,computable
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,test,True,False,False,8,8,0.0158977041287,computable,0.0151868221787,computable,0.00716333508906,computable,0.0104850207682,computable
uNb9QFRL6hY_baf711edf5524d868702f86e69e566a0,uNb9QFRL6hY,test,False,True,True,4,4,0,computable,0,computable,0,computable,0,computable
uNb9QFRL6hY_bbaa68601ebf4aeba9d8b311413cfc13,uNb9QFRL6hY,test,False,False,False,4,4,0.0361139406357,computable,0.00675950381253,computable,0.00836731510389,computable,0.00513434817574,computable
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,test,True,False,False,8,10,0.0375833648175,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,test,True,False,False,6,6,0.0966280014192,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,test,True,True,True,9,9,0,computable,0,computable,0,computable,0,computable
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,test,True,False,False,7,8,0.0149615810787,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,test,True,False,False,6,6,0.0899783305789,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,test,True,True,True,4,4,0,computable,0,computable,0,computable,0,computable
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,test,True,True,True,4,4,0,computable,0,computable,0,computable,0,computable
uNb9QFRL6hY_d11f14ddecbe406681d4980365ea5a43,uNb9QFRL6hY,test,False,False,False,8,8,0.00420421563044,computable,0.00594147402029,computable,0.00536865650243,computable,0.00377923141419,computable
uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1,uNb9QFRL6hY,test,False,False,False,4,4,0,computable,0.000836627908201,computable,0.00138517962737,computable,0.00078730703023,computable
uNb9QFRL6hY_daf1cf81c53b4e439e7e649fa9b41341,uNb9QFRL6hY,test,False,False,False,8,8,0.00214392350309,computable,0.000903016429123,computable,0.0011982269275,computable,0.000674556526614,computable
uNb9QFRL6hY_ddd25dd6cdec45f1a5222ed50c061b9b,uNb9QFRL6hY,test,False,False,False,4,4,0.0211055297136,computable,0.00475378218619,computable,0.00309263767804,computable,0.0023600405916,computable
uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1,uNb9QFRL6hY,test,False,True,True,4,4,0,computable,0,computable,0,computable,0,computable
uNb9QFRL6hY_e39b52c7eedc4d859fca7888cab531ae,uNb9QFRL6hY,test,False,False,False,4,4,0.0157281351502,computable,0.00176978781913,computable,0.00230528995117,computable,0.00186833863508,computable
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,test,True,True,True,4,4,0,computable,0,computable,0,computable,0,computable
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,test,True,False,False,11,9,0.535684422847,computable,,zero_azimuth_edge,,zero_azimuth_edge,,zero_azimuth_edge
uNb9QFRL6hY_fcba704f80a04361842c0fdcb776becc,uNb9QFRL6hY,test,False,False,False,8,8,0.0257092160752,computable,0.011249272612,computable,0.0183872142484,computable,0.00757344906325,computable
uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,uNb9QFRL6hY,test,False,False,False,4,6,0.0501730644736,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,test,True,False,False,11,12,0.168869574503,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,test,True,True,True,4,4,0,computable,0,computable,0,computable,0,computable
wc2JMjhGNzB_05e7fcde7a00435ebba65933c1758dde,wc2JMjhGNzB,test,False,True,True,4,4,0,computable,0,computable,0,computable,0,computable
wc2JMjhGNzB_0bef60c301e646c7a2acadfa12e7cdff,wc2JMjhGNzB,test,False,True,True,4,4,0,computable,0,computable,0,computable,0,computable
wc2JMjhGNzB_1d1b27d1b8db40f99e2fa3af6e237ce9,wc2JMjhGNzB,test,False,False,False,4,4,0.0188129328104,computable,0.00492483797512,computable,0.00204364312771,computable,0.00309832859643,computable
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,test,True,False,False,6,6,0.0149941029714,computable,0.00592805085801,computable,0.00354443052787,computable,0.00340426572953,computable
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,test,True,True,True,4,4,0,computable,0,computable,0,computable,0,computable
wc2JMjhGNzB_25dffb87de434b119296fc0a02ede607,wc2JMjhGNzB,test,False,False,False,6,6,0.000793074075031,computable,0.000807578408111,computable,0.00080373839325,computable,0.000587907084362,computable
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,test,True,True,True,4,4,0,computable,0,computable,0,computable,0,computable
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,test,True,False,False,4,4,0.0207641217233,computable,0.00543421792674,computable,0.00204402980168,computable,0.00311406925598,computable
wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,wc2JMjhGNzB,test,False,True,True,4,4,0,computable,0,computable,0,computable,0,computable
wc2JMjhGNzB_3a035012369c4eb58295238d946fbc66,wc2JMjhGNzB,test,False,True,True,4,4,0,computable,0,computable,0,computable,0,computable
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,test,True,False,False,6,6,0.0129506463471,computable,0.00766369247907,computable,0.00726672812245,computable,0.00546161199136,computable
wc2JMjhGNzB_4af5e796d4d348bc9129c41d5b0556cd,wc2JMjhGNzB,test,False,False,False,4,4,0.0252381596813,computable,0.00202717169315,computable,0.00339199439257,computable,0.00190866428622,computable
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,test,True,True,True,4,4,0,computable,0,computable,0,computable,0,computable
wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,wc2JMjhGNzB,test,False,False,False,4,6,0.0758534947344,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
wc2JMjhGNzB_6888c169680241f19a903ee49dac3655,wc2JMjhGNzB,test,False,True,True,4,4,0,computable,0,computable,0,computable,0,computable
wc2JMjhGNzB_6dca116f3be44ac89eb68038d832957b,wc2JMjhGNzB,test,False,True,True,4,4,0,computable,0,computable,0,computable,0,computable
wc2JMjhGNzB_765293b6cd0a4bf4a50595038eb2b623,wc2JMjhGNzB,test,False,False,False,4,4,0.0110241217453,computable,0.00306081177229,computable,0.0011777889227,computable,0.00243860137956,computable
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,test,True,True,True,4,4,0,computable,0,computable,0,computable,0,computable
wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed,wc2JMjhGNzB,test,False,True,True,6,6,0,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
wc2JMjhGNzB_818104cf87d045a18b4bf134ef76ec41,wc2JMjhGNzB,test,False,False,False,4,4,0.0138721978208,computable,0.00477195291895,computable,0.00141732350823,computable,0.00294025465517,computable
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,test,True,False,False,7,7,0.00563922476627,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
wc2JMjhGNzB_964c4d82ac6c428bb3dc3325ad8c7ec9,wc2JMjhGNzB,test,False,True,True,7,7,0,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
wc2JMjhGNzB_99bcf51aef0947b6898bb8114219d730,wc2JMjhGNzB,test,False,False,False,4,4,0,computable,0.000410371471548,computable,0.000778529691069,computable,0.000293926537616,computable
wc2JMjhGNzB_aeb3199e10354e45a4884bb185c03257,wc2JMjhGNzB,test,False,True,True,4,4,0,computable,0,computable,0,computable,0,computable
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,test,True,False,False,6,10,0.0841282639198,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,test,True,True,True,4,4,0,computable,0,computable,0,computable,0,computable
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,test,True,True,True,4,4,0,computable,0,computable,0,computable,0,computable
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,test,True,False,False,4,4,0.0372458802199,computable,0.00972692215424,computable,0.00640240028942,computable,0.0062517103382,computable
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,test,True,False,False,6,6,0.0130807105093,computable,0.00363647149768,computable,0.00250641957851,computable,0.00233632770031,computable
wc2JMjhGNzB_ebf624692bd6472ca94a297ffa1f4c05,wc2JMjhGNzB,test,False,False,False,4,4,0.0102176138929,computable,0.00222646466177,computable,0.00114353497839,computable,0.0014688631737,computable
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,test,True,False,False,4,10,0.892152639764,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e,test,True,False,False,6,6,0.00683643301924,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e,test,True,False,False,4,4,0.0240986835502,computable,0.00843352288374,computable,0.00345610625633,computable,0.00520794732937,computable
x8F5xyUWy9e_46b120dde4004bf9ada90cf967c0585b,x8F5xyUWy9e,test,False,True,True,4,4,0,computable,0,computable,0,computable,0,computable
x8F5xyUWy9e_59d9c66f57b14062a49e17e8f1da2151,x8F5xyUWy9e,test,False,False,False,4,4,0.0147837751844,computable,0.00211202866041,computable,0.00293303250949,computable,0.00213406794711,computable
x8F5xyUWy9e_61dabfb7fecf4f328ad300a6f4b96037,x8F5xyUWy9e,test,False,False,False,4,4,0,computable,0.00151264118846,computable,0.00159779378647,computable,0.0011868079473,computable
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,test,True,False,False,4,4,0,computable,0.000631603258135,computable,0.000805288775605,computable,0.000697027969861,computable
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,test,True,False,False,8,8,0.00471822950408,computable,0.00336113029922,computable,0.00255366832147,computable,0.00261925398164,computable
x8F5xyUWy9e_c66bbecc057b41a8bb2eaa76c6f072a2,x8F5xyUWy9e,test,False,False,False,4,4,0.00870137045544,computable,0.00616677245265,computable,0.00577021633664,computable,0.00424530873675,computable
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,test,True,False,False,6,6,0.0121745945817,computable,,zero_azimuth_edge,,zero_azimuth_edge,,zero_azimuth_edge
yqstnuAEVhm_19e4188fa39244378481dcdb18c42dbe,yqstnuAEVhm,test,False,True,True,4,4,0,computable,0,computable,0,computable,0,computable
yqstnuAEVhm_1d96a0a27c5a48aa9bd276dc7fe34d9b,yqstnuAEVhm,test,False,False,False,4,4,0.00877129757041,computable,0.00397461037753,computable,0.00322413208977,computable,0.00357535490978,computable
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,test,True,False,False,4,11,0.634391707677,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
yqstnuAEVhm_2b3fb4746d414cc6a31729b222ed79b2,yqstnuAEVhm,test,False,True,True,4,4,0,computable,0,computable,0,computable,0,computable
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,yqstnuAEVhm,test,True,False,False,4,4,0,computable,0.00206761535502,computable,0.00217603058205,computable,0.00181259150141,computable
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,test,True,False,False,10,10,0.000849486024794,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,test,True,False,False,4,4,0.010261714936,computable,0.00637783241008,computable,0.00653866245457,computable,0.0057499711786,computable
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,test,True,False,False,16,14,0.0128401721519,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
yqstnuAEVhm_559e923d612748dd8dce2557c3b4b675,yqstnuAEVhm,test,False,False,False,8,8,0.0126983267415,computable,0.0139650517133,computable,0.00444006048476,computable,0.00905061751806,computable
yqstnuAEVhm_6440d94be92546fdab587df78fbea28b,yqstnuAEVhm,test,False,False,False,10,11,0.0501597121671,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
yqstnuAEVhm_6589ad7a5a0444b59adbf501c0f0fe53,yqstnuAEVhm,test,False,False,False,15,14,0.0209464462456,computable,,zero_azimuth_edge,,zero_azimuth_edge,,zero_azimuth_edge
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,test,True,False,False,8,8,0.00913767980182,computable,0.00667707625936,computable,0.00714830306522,computable,0.0043933988863,computable
yqstnuAEVhm_67429c0368af46509d43ac43dcb904e6,yqstnuAEVhm,test,False,False,False,4,4,0.00751000221878,computable,0.00255415121468,computable,0.00350946284575,computable,0.00150694795071,computable
yqstnuAEVhm_6f4d197078d14d6e944ed6533598a6f9,yqstnuAEVhm,test,False,False,False,6,6,0,computable,0.00185650053495,computable,0.00197972956147,computable,0.00166359103808,computable
yqstnuAEVhm_703d93b8575b4c0ba99c285dea126401,yqstnuAEVhm,test,False,False,False,10,12,0.042933713222,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e,yqstnuAEVhm,test,False,False,False,8,8,0.0225382673651,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
yqstnuAEVhm_858240c249474a24b753d21b85056f23,yqstnuAEVhm,test,False,False,False,6,12,0.287668217643,computable,,zero_azimuth_edge,,zero_azimuth_edge,,zero_azimuth_edge
yqstnuAEVhm_882f2a028ad249d49fdaabc1ddae789d,yqstnuAEVhm,test,False,True,True,4,4,0,computable,0,computable,0,computable,0,computable
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,test,True,False,False,4,4,0.0528017592134,computable,0.0210644095268,computable,0.00708694017513,computable,0.0147459578037,computable
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,test,True,False,False,6,6,0.0148085644832,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,test,True,True,True,4,4,0,computable,0,computable,0,computable,0,computable
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,test,True,True,True,8,8,0,computable,0,computable,0,computable,0,computable
yqstnuAEVhm_be1f9bddd03847cf964f3b9598c8e5d3,yqstnuAEVhm,test,False,False,False,13,13,0.00571346116834,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,test,True,False,False,16,18,0.0446517013675,computable,,zero_azimuth_edge,,zero_azimuth_edge,,zero_azimuth_edge
yqstnuAEVhm_e3a33da5e5334b3fbc96997fc9c269dd,yqstnuAEVhm,test,False,False,False,8,8,0,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,test,True,False,False,1,12,,odd_or_insufficient,,odd_or_insufficient,,odd_or_insufficient,,odd_or_insufficient
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,test,True,False,False,16,14,0.0297234154156,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
yqstnuAEVhm_e6ed009322974b1d89c053c04c0849fa,yqstnuAEVhm,test,False,False,False,4,4,0.00631250927223,computable,0.0049451684466,computable,0.00595696813007,computable,0.00415186279345,computable
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,test,True,True,True,4,4,0,computable,0,computable,0,computable,0,computable
zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455,zsNo4HB9uLZ,val,True,False,False,6,6,0.000644735225652,computable,0.000612403391799,computable,0.000371913649705,computable,0.000333855735022,computable
zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ,val,True,False,False,6,6,0.0349652493806,computable,0.0103273323224,computable,0.0158177951925,computable,0.00496592688021,computable
zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,zsNo4HB9uLZ,val,True,False,False,4,4,0.00885944458367,computable,0.00412674022273,computable,0.00542698005848,computable,0.00231671589741,computable
zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,zsNo4HB9uLZ,val,True,False,False,4,4,0.00891095014009,computable,0.00410286962964,computable,0.00149807954879,computable,0.0029747055845,computable
zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ,val,True,False,False,6,6,0.0115274605329,computable,0.00397877577913,computable,0.00168119978177,computable,0.00351391897484,computable
zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,zsNo4HB9uLZ,val,True,False,False,6,6,0.0317965579867,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
