image_id,historical,integer_sequence_equal,native_uv_sequence_equal,native_uv_cycle_equal,legacy_integer_floor,legacy_integer_status,pixel_center_integer_floor,pixel_center_integer_status,native_uv_floor,native_uv_status,max_native_coordinate_difference_pixels_when_integer_equal
yqstnuAEVhm_6440d94be92546fdab587df78fbea28b,False,False,False,False,0.05015971216708193,computable,0.04978350259209552,computable,0.04902482521767049,computable,
yqstnuAEVhm_6589ad7a5a0444b59adbf501c0f0fe53,False,False,False,False,0.02094644624563602,computable,0.02091935955269919,computable,0.02230958469710609,computable,
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,True,False,False,False,0.00913767980182012,computable,0.009170413858695103,computable,0.015124488943637049,computable,
yqstnuAEVhm_67429c0368af46509d43ac43dcb904e6,False,False,False,False,0.007510002218783618,computable,0.00751257603469202,computable,0.002395317160903354,computable,
yqstnuAEVhm_6f4d197078d14d6e944ed6533598a6f9,False,False,False,False,0.0,computable,0.0,computable,0.0009152276259963843,computable,
yqstnuAEVhm_703d93b8575b4c0ba99c285dea126401,False,False,False,False,0.04293371322201245,computable,0.043022967263297796,computable,0.045523907099546124,computable,
yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e,False,False,False,False,0.02253826736506448,computable,0.022312598982229592,computable,0.011620997964659763,computable,
yqstnuAEVhm_858240c249474a24b753d21b85056f23,False,False,False,False,0.2876682176430648,computable,0.2887311955436316,computable,0.2914450613953954,computable,
yqstnuAEVhm_882f2a028ad249d49fdaabc1ddae789d,False,True,False,False,0.0,computable,0.0,computable,0.00380193065533474,computable,0.12891002880002134
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,True,False,False,False,0.0528017592133776,computable,0.05282099866442025,computable,0.052197176420433644,computable,
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,True,False,False,False,0.014808564483220765,computable,0.014843949908355136,computable,0.01581214831604183,computable,
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,True,True,False,False,0.0,computable,0.0,computable,1.652420731168558e-05,computable,0.0006594047999897157
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,True,True,False,False,0.0,computable,0.0,computable,0.0006591518591571033,computable,0.026657228800047506
yqstnuAEVhm_be1f9bddd03847cf964f3b9598c8e5d3,False,False,False,False,0.0057134611683360426,computable,0.005703191735022983,computable,0.003045394658013456,computable,
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,True,False,False,False,0.04465170136753571,computable,0.04441654622366409,computable,0.046408164331774304,computable,
yqstnuAEVhm_e3a33da5e5334b3fbc96997fc9c269dd,False,False,False,False,0.0,computable,0.0,computable,0.0011641414971372832,computable,
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,True,False,False,False,,odd_or_insufficient,,odd_or_insufficient,,insufficient_floor_points,
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,True,False,False,False,0.02972341541557555,computable,0.029547185904875373,computable,0.022904128058795048,computable,
yqstnuAEVhm_e6ed009322974b1d89c053c04c0849fa,False,False,False,False,0.006312509272229483,computable,0.006317726742599339,computable,0.005546493189877655,computable,
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,True,True,False,False,0.0,computable,0.0,computable,0.000880455773644373,computable,0.035634534400003304
zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455,True,False,False,False,0.0006447352256517824,computable,0.0006507976700872442,computable,0.0018510548729073761,computable,
zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,True,False,False,False,0.03496524938059109,computable,0.03496526757784435,computable,0.03240218695319286,computable,
zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,True,False,False,False,0.008859444583666165,computable,0.00888993276368455,computable,0.0040988945810129795,computable,
zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,True,False,False,False,0.008910950140086027,computable,0.008909650506747635,computable,0.006927985173436402,computable,
zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,True,False,False,False,0.011527460532878231,computable,0.011481078983862414,computable,0.006495348344841556,computable,
zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,True,False,False,False,0.03179655798668701,computable,0.03166479250794141,computable,0.025167135797088958,computable,
