split,image_id,metric_object,coordinate_space,gt_variant,gt_source_type,image_path,model_path,gt_path,model_sha256,gt_sha256,model_pair_encoding_valid,model_pair_encoding_invalid_reason,model_point_count,gt_point_count,model_pair_count,gt_pair_count,pair_count_delta,topology_exact,pair_structure_correct,corner_match_threshold_px,corner_match_tp,corner_match_fp,corner_match_fn,corner_precision_1pct,corner_recall_1pct,corner_f1_1pct,corner_localization_pass,structural_localization_correct,mean_corner_error_px,corner_rmse_px,max_corner_error_px,corner_error_percent_diagonal,topdown_2d_iou,layoutnetv2_style_3d_iou,layout_depth_rmse_proxy,layout_depth_delta1_proxy,layout_metric_status,layout_metric_reason,layout_mask_iou,layout_mask_difference,boundary_rmse_px,geometry_acceptable,initialization_correct,near_identical,initialization_class,difference_band,topdown_2d_iou_ge_0_95,topdown_2d_iou_ge_0_9,topdown_2d_iou_ge_0_75,mask_difference_ge_0_01,mask_difference_ge_0_05,mask_difference_ge_0_1,mask_difference_ge_0_2,boundary_rmse_ge_5px,boundary_rmse_ge_10px,boundary_rmse_ge_20px,official_gt_sensitivity_initialization_class,official_gt_sensitivity_initialization_correct,official_gt_sensitivity_gt_pair_count,hybrid_vs_official_class_changed,hybrid_vs_official_topology_changed
test,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de.txt,data/mp3d_layout/test/label_cor/UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de.txt,e8c6489280d4f41e16d403ff95d4d7a7ceccfe990c441c53b29001c518a99ee2,f7b549e898a82f33c1f757c22f5633f27ac25f472f167d544f4b58f6a3aea6c6,True,,12,12,6,6,0,True,True,10.24,12,0,0,1.0,1.0,1.0,True,True,2.979664,3.467367,6.025591,0.26026296,0.94928017,0.93179189,0.06668391,1.0,proxy_evaluable,,0.98054467,0.01945533,2.799785,True,True,False,correct_initialization,correct_but_visible_difference,False,True,True,True,False,False,False,False,False,False,,,,False,False
test,UwV83HsGsw3_a497aa9041fd41b3b5e6f3cab0849f98,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/UwV83HsGsw3_a497aa9041fd41b3b5e6f3cab0849f98.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/UwV83HsGsw3_a497aa9041fd41b3b5e6f3cab0849f98.txt,data/mp3d_layout/test/label_cor/UwV83HsGsw3_a497aa9041fd41b3b5e6f3cab0849f98.txt,ce804a1c4ddf9adb045cf450c911bc79d4c2cd7859e1e840e74b1f45cdd58979,df85429249ce75a1fa6e9c361e6985effc35053a36b01ab9ee1a37fee58292e5,True,,8,8,4,4,0,True,True,10.24,4,4,4,0.5,0.5,0.5,False,False,11.738927,14.452381,23.076017,1.02535306,0.85954321,0.85591686,0.13751708,0.8771553,proxy_evaluable,,0.94864738,0.05135262,9.480814,False,False,False,wrong_initialization_localization,large_difference_localization,False,False,True,True,True,False,False,True,False,False,,,,False,False
test,UwV83HsGsw3_a7ae0b7c2c574b4a843af1be0c808f77,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/UwV83HsGsw3_a7ae0b7c2c574b4a843af1be0c808f77.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/UwV83HsGsw3_a7ae0b7c2c574b4a843af1be0c808f77.txt,data/mp3d_layout/test/label_cor/UwV83HsGsw3_a7ae0b7c2c574b4a843af1be0c808f77.txt,495f2650e823fffe9160dcb87ecec683e0a4f878d539b22382fde9c2f2b59fd0,2802582d6a4eb9a0c504cdbeed057d6a215b58847d430266ff99f8f6324261c8,True,,12,12,6,6,0,True,True,10.24,12,0,0,1.0,1.0,1.0,True,True,2.837613,3.691557,7.214182,0.24785528,0.96545242,0.95616164,0.05691284,1.0,proxy_evaluable,,0.97554517,0.02445483,4.533864,True,True,False,correct_initialization,correct_but_visible_difference,True,True,True,True,False,False,False,False,False,False,,,,False,False
test,UwV83HsGsw3_b51c75363db94cc09b68d661fcfcd186,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/UwV83HsGsw3_b51c75363db94cc09b68d661fcfcd186.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/UwV83HsGsw3_b51c75363db94cc09b68d661fcfcd186.txt,data/mp3d_layout/test/label_cor/UwV83HsGsw3_b51c75363db94cc09b68d661fcfcd186.txt,29882819f3536a54356a3069c1415bb5080a141a0f4fee8fc2adb14c0e2c0ca9,3bba3e8b708872ee0a2817975bc7ae6c3ac590d33902d96ae45deb3dce4d3b95,True,,16,12,8,6,2,False,False,10.24,8,8,4,0.5,0.66666667,0.57142857,False,False,,,,,0.64676093,0.62274588,0.26755068,0.95954132,proxy_evaluable,,0.8797454,0.1202546,19.856428,False,False,False,wrong_initialization_topology,large_difference_topology,False,False,False,True,True,True,False,True,True,False,,,,False,False
test,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc.txt,data/mp3d_layout/test/label_cor/UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc.txt,002e3c24248546553c00a4d7d656c555c439c3d844e69a16731e20b56fa4094a,89f8ef80c4da2fae25facdabe914f86d99f9f655ae371d245c086d272f9526c4,True,,12,32,6,16,-10,False,False,10.24,2,10,30,0.16666667,0.0625,0.09090909,False,False,,,,,0.46266052,0.45874776,0.62055296,0.92158127,proxy_evaluable,,0.84547718,0.15452282,22.851067,False,False,False,wrong_initialization_topology,large_difference_topology,False,False,False,True,True,True,False,True,True,True,,,,False,False
test,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972.txt,data/mp3d_layout/test/label_cor/UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972.txt,ac025e7b120be452f2fad7b22008abce24679f11e5a54c0b0916064a80fea7ba,08e217f3bd8cd6619560a905616c3b8541354b198b382e05e2741a94ecbb3f6b,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,1.851391,1.883166,2.248496,0.16171236,0.9698578,0.96749607,0.01738609,1.0,proxy_evaluable,,0.9932525,0.0067475,1.268422,True,True,True,correct_initialization_nearly_identical,nearly_no_difference,True,True,True,False,False,False,False,False,False,False,,,,False,False
test,UwV83HsGsw3_bca9a4ce9c82463c97dea098ccfae7a0,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/UwV83HsGsw3_bca9a4ce9c82463c97dea098ccfae7a0.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/UwV83HsGsw3_bca9a4ce9c82463c97dea098ccfae7a0.txt,data/mp3d_layout/test/label_cor/UwV83HsGsw3_bca9a4ce9c82463c97dea098ccfae7a0.txt,7f20bcbf9d071ab5939fe5f3ff00b6d0860f291145ee2488f1240e499e8894ae,3f096cf5c16c3b242550a31318c88f19bf96d8cfebd967084fe1a4e81fb28ac8,True,,12,12,6,6,0,True,True,10.24,10,2,2,0.83333333,0.83333333,0.83333333,False,False,4.77367,6.046578,12.459622,0.41696295,0.93659901,0.93494487,0.05486631,0.9888382,proxy_evaluable,,0.97964245,0.02035755,6.252182,True,False,False,wrong_initialization_localization,large_difference_localization,False,True,True,True,False,False,False,True,False,False,,,,False,False
test,UwV83HsGsw3_c3d8db2f8817403e88c7d96e96ebd9b6,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/UwV83HsGsw3_c3d8db2f8817403e88c7d96e96ebd9b6.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/UwV83HsGsw3_c3d8db2f8817403e88c7d96e96ebd9b6.txt,data/mp3d_layout/test/label_cor/UwV83HsGsw3_c3d8db2f8817403e88c7d96e96ebd9b6.txt,34a5ec9006b30729e852128ed34da4ca4a613ca5b68df47cf0142dad94abb395,9fc4747ed3a1851572cbf5039f9338cda3f3aa1ce1ffe5b0f9bf07164925a707,True,,8,12,4,6,-2,False,False,10.24,6,2,6,0.75,0.5,0.6,False,False,,,,,0.84212121,0.83942402,0.24632737,0.91366577,proxy_evaluable,,0.94632617,0.05367383,7.508374,False,False,False,wrong_initialization_topology,large_difference_topology,False,False,True,True,True,False,False,True,False,False,,,,False,False
test,UwV83HsGsw3_cfd92c05e31846e89144f7b2bb8e59a8,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/UwV83HsGsw3_cfd92c05e31846e89144f7b2bb8e59a8.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/UwV83HsGsw3_cfd92c05e31846e89144f7b2bb8e59a8.txt,data/mp3d_layout/test/label_cor/UwV83HsGsw3_cfd92c05e31846e89144f7b2bb8e59a8.txt,d03a55d8a4fe2da5545828df9e58e8265a74913cdf3efe168f5b3e1efa996ea2,bdd953822d06037b87b4cb0bb5d74c630bf4ac679e3f21a7a0853895fb26f8e2,True,,8,12,4,6,-2,False,False,10.24,6,2,6,0.75,0.5,0.6,False,False,,,,,0.65811261,0.65251255,0.5855149,0.67481613,proxy_evaluable,,0.93711479,0.06288521,14.772777,False,False,False,wrong_initialization_topology,large_difference_topology,False,False,False,True,True,False,False,True,True,False,,,,False,False
test,UwV83HsGsw3_cfe01e0f074a4a2cb892c6052bce550f,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/UwV83HsGsw3_cfe01e0f074a4a2cb892c6052bce550f.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/UwV83HsGsw3_cfe01e0f074a4a2cb892c6052bce550f.txt,data/mp3d_layout/test/label_cor/UwV83HsGsw3_cfe01e0f074a4a2cb892c6052bce550f.txt,d8658b303c252a00e9450116f6ed5d54b58b16f4265dda9c22a041c6758d58d6,cc7fb03c2e1da2f1adf1e8ce127c6e546b5b026e028bdf1675e8f9fc142458a6,True,,12,16,6,8,-2,False,False,10.24,12,0,4,1.0,0.75,0.85714286,False,False,,,,,0.93750292,0.93074009,0.05813059,1.0,proxy_evaluable,,0.97685766,0.02314234,3.319475,True,False,False,wrong_initialization_topology,large_difference_topology,False,True,True,True,False,False,False,False,False,False,,,,False,False
test,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980.txt,data/mp3d_layout/test/label_cor/UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980.txt,c1dee960d28e9d33fd5a5a43f3b10413d27897bba2b42bcf0fa683e036840875,3c60663b2c97c7316860ec27fc96a3cfb1690848b988996ebec6add3f3386f95,True,,16,12,8,6,2,False,False,10.24,10,6,2,0.625,0.83333333,0.71428571,False,False,,,,,0.95238009,0.92375886,0.09886615,1.0,proxy_evaluable,,0.91684342,0.08315658,22.977217,False,False,False,wrong_initialization_topology,large_difference_topology,True,True,True,True,True,False,False,True,True,True,,,,False,False
test,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407.txt,data/mp3d_layout/test/label_cor/UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407.txt,1ed620b8fcf3a55ff196da300f0365b087f91ebc833f4b6186926378753a8371,50fbafb1a362c1c74baf95e8d2df003f0a966207d349979d0dbadf33eb2408cb,True,,12,16,6,8,-2,False,False,10.24,10,2,6,0.83333333,0.625,0.71428571,False,False,,,,,0.50211603,0.48911769,0.98749852,0.68548775,proxy_evaluable,,0.85280339,0.14719661,32.705597,False,False,False,wrong_initialization_topology,large_difference_topology,False,False,False,True,True,True,False,True,True,True,,,,False,False
test,X7HyMhZNoso_0595477618f44940b004970372df16dc,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/X7HyMhZNoso_0595477618f44940b004970372df16dc.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/X7HyMhZNoso_0595477618f44940b004970372df16dc.txt,data/mp3d_layout/test/label_cor/X7HyMhZNoso_0595477618f44940b004970372df16dc.txt,03df255e550efeb2ac228391a04d27824309b0fecd55cf2bc2c2e1bcc5aa2ae3,17799929a8b1a2e735c9ae2a02137c49f2d933e896591ad8ed398b3c83609547,True,,16,12,8,6,2,False,False,10.24,5,11,7,0.3125,0.41666667,0.35714286,False,False,,,,,0.81737121,0.79934628,0.2743136,0.85886002,proxy_evaluable,,0.88080634,0.11919366,25.275434,False,False,False,wrong_initialization_topology,large_difference_topology,False,False,True,True,True,True,False,True,True,True,,,,False,False
test,X7HyMhZNoso_0e0c08b705704f80b5f31c2bd3a40583,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/X7HyMhZNoso_0e0c08b705704f80b5f31c2bd3a40583.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/X7HyMhZNoso_0e0c08b705704f80b5f31c2bd3a40583.txt,data/mp3d_layout/test/label_cor/X7HyMhZNoso_0e0c08b705704f80b5f31c2bd3a40583.txt,feae0c3ec6fb53c482476b750efd7bab45e9333bd66492b3327015d2a15249f9,1e5cf0ae0edd9786d2cf647058e252a1882cfc9d41d4e1d947ba8be1903b098e,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,2.518619,2.708299,3.990838,0.21999232,0.96448918,0.95323368,0.04036427,1.0,proxy_evaluable,,0.98243441,0.01756559,2.317042,True,True,False,correct_initialization,correct_but_visible_difference,True,True,True,True,False,False,False,False,False,False,,,,False,False
test,X7HyMhZNoso_0e8aea225d0942f494fd2255f49eb314,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/X7HyMhZNoso_0e8aea225d0942f494fd2255f49eb314.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/X7HyMhZNoso_0e8aea225d0942f494fd2255f49eb314.txt,data/mp3d_layout/test/label_cor/X7HyMhZNoso_0e8aea225d0942f494fd2255f49eb314.txt,e6102aa0786d649ad7b526847ad8dcb92a4d5935bb269e431c5a515045e65484,ac0fb0eddc9243c06d87f2e211d259d097a76cc5dd646a9d4b282e5a444199fa,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,1.991319,2.085504,2.736947,0.17393454,0.97128663,0.96563267,0.02709177,1.0,proxy_evaluable,,0.98735178,0.01264822,1.88883,True,True,False,correct_initialization,correct_but_visible_difference,True,True,True,True,False,False,False,False,False,False,,,,False,False
test,X7HyMhZNoso_215ab480f5084ac992c0d0e6b3e82268,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/X7HyMhZNoso_215ab480f5084ac992c0d0e6b3e82268.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/X7HyMhZNoso_215ab480f5084ac992c0d0e6b3e82268.txt,data/mp3d_layout/test/label_cor/X7HyMhZNoso_215ab480f5084ac992c0d0e6b3e82268.txt,75f0838379662c107ab36d1080d5af4bd49805bf3617f0a4883686eeb3808544,bc8f210d2bb39bcd9de84f8ecae3a1bd04b0caf1cef57c67b2e47a37c2c1f44f,True,,16,16,8,8,0,True,True,10.24,9,7,7,0.5625,0.5625,0.5625,False,False,28.59181,44.650975,98.466984,2.4973918,0.67203099,0.62232074,0.37193739,0.97479248,proxy_evaluable,,0.93425985,0.06574015,9.989168,False,False,False,wrong_initialization_localization,large_difference_localization,False,False,False,True,True,False,False,True,False,False,,,,False,False
test,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,confirmed_user_manual_gt_correction,data/mp3d_layout/test/img/X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.txt,export_label/groudTruth.json,473a80a428a80362418ae9e290944825b9a701bde3965bbd616701e2ec75c5c3,5ead984f15bdff3f08b31755a6017d007aa2fc33fbd0302b8cfcbc12a41604e0,True,,12,12,6,6,0,True,True,10.24,12,0,0,1.0,1.0,1.0,True,True,2.730436,3.445616,8.266692,0.23849376,0.93944032,0.93583994,0.04896571,1.0,proxy_evaluable,,0.97941801,0.02058199,3.202892,True,True,False,correct_initialization,correct_but_visible_difference,False,True,True,True,False,False,False,False,False,False,wrong_initialization_localization,False,6,True,False
test,X7HyMhZNoso_29a5eef6980d4798bcc58e4c96e198cc,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/X7HyMhZNoso_29a5eef6980d4798bcc58e4c96e198cc.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/X7HyMhZNoso_29a5eef6980d4798bcc58e4c96e198cc.txt,data/mp3d_layout/test/label_cor/X7HyMhZNoso_29a5eef6980d4798bcc58e4c96e198cc.txt,981b0bcb70afe7e026cf1e8fbdb83ce6384314b8f100a2382c6f593846bce44b,b931e522c598c5a018a83b0f741a9e811d02c8dcf30f1e643fd5fec74cc3543b,True,,8,8,4,4,0,True,True,10.24,5,3,3,0.625,0.625,0.625,False,False,8.119961,8.762106,12.694807,0.70924941,0.90235718,0.86128985,0.07764135,1.0,proxy_evaluable,,0.969862,0.030138,7.422451,True,False,False,wrong_initialization_localization,large_difference_localization,False,True,True,True,False,False,False,True,False,False,,,,False,False
test,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302.txt,data/mp3d_layout/test/label_cor/X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302.txt,635faf4dfaec4541e0256445e94d1939dbc705d4859bdaf8895b51e91b2c1f94,5c5d6db18b19d53a7b6d9d2c32f48993127be7540ce2035b1326210290d5dbc2,True,,12,20,6,10,-4,False,False,10.24,8,4,12,0.66666667,0.4,0.5,False,False,,,,,0.82220178,0.80726137,0.2543366,0.99412918,proxy_evaluable,,0.93814131,0.06185869,11.506689,False,False,False,wrong_initialization_topology,large_difference_topology,False,False,True,True,True,False,False,True,True,False,,,,False,False
test,X7HyMhZNoso_2bb4931911e4412cb51f6437a82c5b6c,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/X7HyMhZNoso_2bb4931911e4412cb51f6437a82c5b6c.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/X7HyMhZNoso_2bb4931911e4412cb51f6437a82c5b6c.txt,data/mp3d_layout/test/label_cor/X7HyMhZNoso_2bb4931911e4412cb51f6437a82c5b6c.txt,9b0004935178709671b1efab0800c0e4f480da8e81b6c0798bab4a34abc9ab18,1b1c0e371e840111f60c31d6b4c43b8bb46025fa5c7e23c2fadad3a8befd043d,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,6.261415,6.606619,9.173684,0.54691211,0.87871619,0.87152929,0.11716378,1.0,proxy_evaluable,,0.93348802,0.06651198,6.193229,False,False,False,wrong_initialization_geometry,large_difference_geometry,False,False,True,True,True,False,False,True,False,False,,,,False,False
test,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5.txt,data/mp3d_layout/test/label_cor/X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5.txt,09ffbb605cab1051c05cd16c0ba98a106061b32ee7ee1f6d7ba761837731f5fa,53df945ff0e53fd6194e6849d41712326f09ef206c584e8ddd5945f6173d8b07,True,,16,12,8,6,2,False,False,10.24,12,4,0,0.75,1.0,0.85714286,False,False,,,,,0.93866968,0.91319485,0.06077277,1.0,proxy_evaluable,,0.9706817,0.0293183,5.079809,True,False,False,wrong_initialization_topology,large_difference_topology,False,True,True,True,False,False,False,True,False,False,,,,False,False
test,X7HyMhZNoso_3cafb1bfb9084df995fff71810d7693f,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/X7HyMhZNoso_3cafb1bfb9084df995fff71810d7693f.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/X7HyMhZNoso_3cafb1bfb9084df995fff71810d7693f.txt,data/mp3d_layout/test/label_cor/X7HyMhZNoso_3cafb1bfb9084df995fff71810d7693f.txt,3202a7df897d9ae9225aed8cbdfd872a80e354f2316453111aebc5691d24c5b1,fcf4847e586ca7b4148da732b3885c395d242052b71418cb368f0830a0057163,True,,12,12,6,6,0,True,True,10.24,12,0,0,1.0,1.0,1.0,True,True,3.071915,3.570355,5.812879,0.26832069,0.92555979,0.91663882,0.05189735,1.0,proxy_evaluable,,0.98476881,0.01523119,3.003436,True,True,False,correct_initialization,correct_but_visible_difference,False,True,True,True,False,False,False,False,False,False,,,,False,False
test,X7HyMhZNoso_445ae0203f294b5c9889505576e37998,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/X7HyMhZNoso_445ae0203f294b5c9889505576e37998.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/X7HyMhZNoso_445ae0203f294b5c9889505576e37998.txt,data/mp3d_layout/test/label_cor/X7HyMhZNoso_445ae0203f294b5c9889505576e37998.txt,7990f89bb0cfaa582c131889c2d2d18ebd2e1034f02a2bba5129efd55a659db5,9fa6c6556a0a0109d0a85efc5100a15b343a15fef83d7f68629a1b9a91caa934,True,,8,16,4,8,-4,False,False,10.24,7,1,9,0.875,0.4375,0.58333333,False,False,,,,,0.74876486,0.70352314,0.5468722,0.9002552,proxy_evaluable,,0.87945108,0.12054892,22.933687,False,False,False,wrong_initialization_topology,large_difference_topology,False,False,False,True,True,True,False,True,True,True,,,,False,False
test,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9.txt,data/mp3d_layout/test/label_cor/X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9.txt,c4df32d0c1eb49354c462495e32d74bb2bb9d25c079ce833a48b4a9b1188f2a9,3f4ca532e1b69b5167a9eeb21a0499487d4909edb0fbb0ddfbdbee580c836630,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,3.469833,3.824924,6.114248,0.30307748,0.94318674,0.92644449,0.06616817,1.0,proxy_evaluable,,0.97917028,0.02082972,2.325025,True,True,False,correct_initialization,correct_but_visible_difference,False,True,True,True,False,False,False,False,False,False,,,,False,False
test,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/X7HyMhZNoso_987fd31155514f6facb131bd5c14881d.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/X7HyMhZNoso_987fd31155514f6facb131bd5c14881d.txt,data/mp3d_layout/test/label_cor/X7HyMhZNoso_987fd31155514f6facb131bd5c14881d.txt,f158e15a1af267541180f0dfac32979f9bdf9a142bb0e5b42861b37912caa597,8e1a899f0ce4ea39241ce3603b032dd956f492a1e61fc68a68abd49a5516370b,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,4.502948,5.421942,7.844748,0.39331631,0.97954846,0.93806362,0.07621703,1.0,proxy_evaluable,,0.96354288,0.03645712,7.35157,True,True,False,correct_initialization,correct_but_visible_difference,True,True,True,True,False,False,False,True,False,False,,,,False,False
