image_id,condition,cut,rule,early_k,n_observed,n_valid,n_invalid,n_supported_modes,singleton_mass,p_sustained_onset_by_k,p_any_observed_onset,onset_median_conditional,late_new_geometry
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.05,G10_geometry,6,5,5,0,1,0.2,0,0,,0.213333333333
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.05,G10_geometry,7,5,5,0,1,0.2,0,0,,0.213333333333
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.1,P_pattern,2,5,5,0,1,0.2,0,0,,0.203333333333
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.1,P_pattern,3,5,5,0,1,0.2,0,0,,0.203333333333
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.1,P_pattern,4,5,5,0,1,0.2,0,0,,0.203333333333
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.1,P_pattern,5,5,5,0,1,0.2,0,0,,0.203333333333
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.1,P_pattern,6,5,5,0,1,0.2,0,0,,0.203333333333
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.1,P_pattern,7,5,5,0,1,0.2,0,0,,0.203333333333
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.1,D10_distribution,2,5,5,0,1,0.2,0,0,,0.203333333333
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.1,D10_distribution,3,5,5,0,1,0.2,0,0,,0.203333333333
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.1,D10_distribution,4,5,5,0,1,0.2,0,0,,0.203333333333
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.1,D10_distribution,5,5,5,0,1,0.2,0,0,,0.203333333333
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.1,D10_distribution,6,5,5,0,1,0.2,0,0,,0.203333333333
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.1,D10_distribution,7,5,5,0,1,0.2,0,0,,0.203333333333
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.1,D20_distribution,2,5,5,0,1,0.2,0,0,,0.203333333333
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.1,D20_distribution,3,5,5,0,1,0.2,0,0,,0.203333333333
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.1,D20_distribution,4,5,5,0,1,0.2,0,0,,0.203333333333
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.1,D20_distribution,5,5,5,0,1,0.2,0,0,,0.203333333333
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.1,D20_distribution,6,5,5,0,1,0.2,0,0,,0.203333333333
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.1,D20_distribution,7,5,5,0,1,0.2,0,0,,0.203333333333
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.1,G10_geometry,2,5,5,0,1,0.2,0,0,,0.203333333333
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.1,G10_geometry,3,5,5,0,1,0.2,0,0,,0.203333333333
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.1,G10_geometry,4,5,5,0,1,0.2,0,0,,0.203333333333
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.1,G10_geometry,5,5,5,0,1,0.2,0,0,,0.203333333333
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.1,G10_geometry,6,5,5,0,1,0.2,0,0,,0.203333333333
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.1,G10_geometry,7,5,5,0,1,0.2,0,0,,0.203333333333
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.2,P_pattern,2,5,5,0,1,0.2,0,0,,0.2
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.2,P_pattern,3,5,5,0,1,0.2,0,0,,0.2
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.2,P_pattern,4,5,5,0,1,0.2,0,0,,0.2
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.2,P_pattern,5,5,5,0,1,0.2,0,0,,0.2
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.2,P_pattern,6,5,5,0,1,0.2,0,0,,0.2
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.2,P_pattern,7,5,5,0,1,0.2,0,0,,0.2
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.2,D10_distribution,2,5,5,0,1,0.2,0,0,,0.2
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.2,D10_distribution,3,5,5,0,1,0.2,0,0,,0.2
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.2,D10_distribution,4,5,5,0,1,0.2,0,0,,0.2
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.2,D10_distribution,5,5,5,0,1,0.2,0,0,,0.2
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.2,D10_distribution,6,5,5,0,1,0.2,0,0,,0.2
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.2,D10_distribution,7,5,5,0,1,0.2,0,0,,0.2
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.2,D20_distribution,2,5,5,0,1,0.2,0,0,,0.2
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.2,D20_distribution,3,5,5,0,1,0.2,0,0,,0.2
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.2,D20_distribution,4,5,5,0,1,0.2,0,0,,0.2
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.2,D20_distribution,5,5,5,0,1,0.2,0,0,,0.2
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.2,D20_distribution,6,5,5,0,1,0.2,0,0,,0.2
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.2,D20_distribution,7,5,5,0,1,0.2,0,0,,0.2
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.2,G10_geometry,2,5,5,0,1,0.2,0,0,,0.2
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.2,G10_geometry,3,5,5,0,1,0.2,0,0,,0.2
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.2,G10_geometry,4,5,5,0,1,0.2,0,0,,0.2
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.2,G10_geometry,5,5,5,0,1,0.2,0,0,,0.2
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.2,G10_geometry,6,5,5,0,1,0.2,0,0,,0.2
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.2,G10_geometry,7,5,5,0,1,0.2,0,0,,0.2
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.05,P_pattern,2,23,23,0,6,0.391304347826,0,0,,0.444166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.05,P_pattern,3,23,23,0,6,0.391304347826,0,0,,0.444166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.05,P_pattern,4,23,23,0,6,0.391304347826,0,0,,0.444166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.05,P_pattern,5,23,23,0,6,0.391304347826,0,0,,0.444166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.05,P_pattern,6,23,23,0,6,0.391304347826,0,0,,0.444166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.05,P_pattern,7,23,23,0,6,0.391304347826,0,0,,0.444166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.05,D10_distribution,2,23,23,0,6,0.391304347826,0,0,,0.444166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.05,D10_distribution,3,23,23,0,6,0.391304347826,0,0,,0.444166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.05,D10_distribution,4,23,23,0,6,0.391304347826,0,0,,0.444166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.05,D10_distribution,5,23,23,0,6,0.391304347826,0,0,,0.444166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.05,D10_distribution,6,23,23,0,6,0.391304347826,0,0,,0.444166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.05,D10_distribution,7,23,23,0,6,0.391304347826,0,0,,0.444166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.05,D20_distribution,2,23,23,0,6,0.391304347826,0,0,,0.444166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.05,D20_distribution,3,23,23,0,6,0.391304347826,0,0,,0.444166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.05,D20_distribution,4,23,23,0,6,0.391304347826,0,0,,0.444166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.05,D20_distribution,5,23,23,0,6,0.391304347826,0,0,,0.444166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.05,D20_distribution,6,23,23,0,6,0.391304347826,0,0,,0.444166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.05,D20_distribution,7,23,23,0,6,0.391304347826,0,0,,0.444166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.05,G10_geometry,2,23,23,0,6,0.391304347826,0,0,,0.444166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.05,G10_geometry,3,23,23,0,6,0.391304347826,0,0,,0.444166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.05,G10_geometry,4,23,23,0,6,0.391304347826,0,0,,0.444166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.05,G10_geometry,5,23,23,0,6,0.391304347826,0,0,,0.444166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.05,G10_geometry,6,23,23,0,6,0.391304347826,0,0,,0.444166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.05,G10_geometry,7,23,23,0,6,0.391304347826,0,0,,0.444166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,P_pattern,2,23,23,0,6,0.173913043478,0,0,,0.244166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,P_pattern,3,23,23,0,6,0.173913043478,0,0,,0.244166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,P_pattern,4,23,23,0,6,0.173913043478,0,0,,0.244166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,P_pattern,5,23,23,0,6,0.173913043478,0,0,,0.244166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,P_pattern,6,23,23,0,6,0.173913043478,0,0,,0.244166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,P_pattern,7,23,23,0,6,0.173913043478,0,0,,0.244166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,D10_distribution,2,23,23,0,6,0.173913043478,0,0,,0.244166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,D10_distribution,3,23,23,0,6,0.173913043478,0,0,,0.244166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,D10_distribution,4,23,23,0,6,0.173913043478,0,0,,0.244166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,D10_distribution,5,23,23,0,6,0.173913043478,0,0,,0.244166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,D10_distribution,6,23,23,0,6,0.173913043478,0,0,,0.244166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,D10_distribution,7,23,23,0,6,0.173913043478,0,0,,0.244166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,D20_distribution,2,23,23,0,6,0.173913043478,0,0,,0.244166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,D20_distribution,3,23,23,0,6,0.173913043478,0,0,,0.244166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,D20_distribution,4,23,23,0,6,0.173913043478,0,0,,0.244166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,D20_distribution,5,23,23,0,6,0.173913043478,0,0,,0.244166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,D20_distribution,6,23,23,0,6,0.173913043478,0,0,,0.244166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,D20_distribution,7,23,23,0,6,0.173913043478,0,0,,0.244166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,G10_geometry,2,23,23,0,6,0.173913043478,0,0,,0.244166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,G10_geometry,3,23,23,0,6,0.173913043478,0,0,,0.244166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,G10_geometry,4,23,23,0,6,0.173913043478,0,0,,0.244166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,G10_geometry,5,23,23,0,6,0.173913043478,0,0,,0.244166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,G10_geometry,6,23,23,0,6,0.173913043478,0,0,,0.244166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,G10_geometry,7,23,23,0,6,0.173913043478,0,0,,0.244166666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.2,P_pattern,2,23,23,0,6,0,0,0.85,20,0.0566666666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.2,P_pattern,3,23,23,0,6,0,0,0.85,20,0.0566666666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.2,P_pattern,4,23,23,0,6,0,0,0.85,20,0.0566666666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.2,P_pattern,5,23,23,0,6,0,0,0.85,20,0.0566666666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.2,P_pattern,6,23,23,0,6,0,0,0.85,20,0.0566666666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.2,P_pattern,7,23,23,0,6,0,0,0.85,20,0.0566666666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.2,D10_distribution,2,23,23,0,6,0,0,0.85,20,0.0566666666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.2,D10_distribution,3,23,23,0,6,0,0,0.85,20,0.0566666666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.2,D10_distribution,4,23,23,0,6,0,0,0.85,20,0.0566666666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.2,D10_distribution,5,23,23,0,6,0,0,0.85,20,0.0566666666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.2,D10_distribution,6,23,23,0,6,0,0,0.85,20,0.0566666666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.2,D10_distribution,7,23,23,0,6,0,0,0.85,20,0.0566666666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.2,D20_distribution,2,23,23,0,6,0,0,0.85,20,0.0566666666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.2,D20_distribution,3,23,23,0,6,0,0,0.85,20,0.0566666666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.2,D20_distribution,4,23,23,0,6,0,0,0.85,20,0.0566666666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.2,D20_distribution,5,23,23,0,6,0,0,0.85,20,0.0566666666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.2,D20_distribution,6,23,23,0,6,0,0,0.85,20,0.0566666666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.2,D20_distribution,7,23,23,0,6,0,0,0.85,20,0.0566666666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.2,G10_geometry,2,23,23,0,6,0,0,0.69,21,0.0566666666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.2,G10_geometry,3,23,23,0,6,0,0,0.69,21,0.0566666666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.2,G10_geometry,4,23,23,0,6,0,0,0.69,21,0.0566666666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.2,G10_geometry,5,23,23,0,6,0,0,0.69,21,0.0566666666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.2,G10_geometry,6,23,23,0,6,0,0,0.69,21,0.0566666666667
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.2,G10_geometry,7,23,23,0,6,0,0,0.69,21,0.0566666666667
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.05,P_pattern,2,5,5,0,2,0.2,0,0,,0.303333333333
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.05,P_pattern,3,5,5,0,2,0.2,0,0,,0.303333333333
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.05,P_pattern,4,5,5,0,2,0.2,0,0,,0.303333333333
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.05,P_pattern,5,5,5,0,2,0.2,0,0,,0.303333333333
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.05,P_pattern,6,5,5,0,2,0.2,0,0,,0.303333333333
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.05,P_pattern,7,5,5,0,2,0.2,0,0,,0.303333333333
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.05,D10_distribution,2,5,5,0,2,0.2,0,0,,0.303333333333
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.05,D10_distribution,3,5,5,0,2,0.2,0,0,,0.303333333333
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.05,D10_distribution,4,5,5,0,2,0.2,0,0,,0.303333333333
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.05,D10_distribution,5,5,5,0,2,0.2,0,0,,0.303333333333
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.05,D10_distribution,6,5,5,0,2,0.2,0,0,,0.303333333333
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.05,D10_distribution,7,5,5,0,2,0.2,0,0,,0.303333333333
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.05,D20_distribution,2,5,5,0,2,0.2,0,0,,0.303333333333
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.05,D20_distribution,3,5,5,0,2,0.2,0,0,,0.303333333333
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.05,D20_distribution,4,5,5,0,2,0.2,0,0,,0.303333333333
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.05,D20_distribution,5,5,5,0,2,0.2,0,0,,0.303333333333
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.05,D20_distribution,6,5,5,0,2,0.2,0,0,,0.303333333333
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.05,D20_distribution,7,5,5,0,2,0.2,0,0,,0.303333333333
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.05,G10_geometry,2,5,5,0,2,0.2,0,0,,0.303333333333
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.05,G10_geometry,3,5,5,0,2,0.2,0,0,,0.303333333333
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.05,G10_geometry,4,5,5,0,2,0.2,0,0,,0.303333333333
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.05,G10_geometry,5,5,5,0,2,0.2,0,0,,0.303333333333
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.05,G10_geometry,6,5,5,0,2,0.2,0,0,,0.303333333333
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.05,G10_geometry,7,5,5,0,2,0.2,0,0,,0.303333333333
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.1,P_pattern,2,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.1,P_pattern,3,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.1,P_pattern,4,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.1,P_pattern,5,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.1,P_pattern,6,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.1,P_pattern,7,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.1,D10_distribution,2,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.1,D10_distribution,3,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.1,D10_distribution,4,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.1,D10_distribution,5,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.1,D10_distribution,6,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.1,D10_distribution,7,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.1,D20_distribution,2,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.1,D20_distribution,3,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.1,D20_distribution,4,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.1,D20_distribution,5,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.1,D20_distribution,6,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.1,D20_distribution,7,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.1,G10_geometry,2,5,5,0,1,0,0.57,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.1,G10_geometry,3,5,5,0,1,0,0.79,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.1,G10_geometry,4,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.1,G10_geometry,5,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.1,G10_geometry,6,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.1,G10_geometry,7,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.2,P_pattern,2,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.2,P_pattern,3,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.2,P_pattern,4,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.2,P_pattern,5,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.2,P_pattern,6,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.2,P_pattern,7,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.2,D10_distribution,2,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.2,D10_distribution,3,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.2,D10_distribution,4,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.2,D10_distribution,5,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.2,D10_distribution,6,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.2,D10_distribution,7,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.2,D20_distribution,2,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.2,D20_distribution,3,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.2,D20_distribution,4,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.2,D20_distribution,5,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.2,D20_distribution,6,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.2,D20_distribution,7,5,5,0,1,0,1,1,2,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.2,G10_geometry,2,5,5,0,1,0,0.57,1,2,0
