replicate,channel,contrast,task_count,mean_contrast,image_contrast_sd
1013,boundary,W_minus_C,42,-0.0011537139237536385,0.01834637773193266
1013,wall,C_minus_M,42,-0.0008220060914700707,0.0249510810389715
1013,wall,W_minus_M,42,9.173568432020794e-05,0.025859304799330636
1013,wall,W_minus_C,42,0.0009137417757902796,0.024654139588342467
1014,boundary,C_minus_M,42,-0.004515478184627809,0.01834941773449607
1014,boundary,W_minus_M,42,-0.0039269579196529805,0.015824434552282256
1014,boundary,W_minus_C,42,0.0005885202649748289,0.01655444565062088
1014,wall,C_minus_M,42,-0.006498578779381596,0.025194695424713493
1014,wall,W_minus_M,42,-0.0015850149806102705,0.02801403793982031
1014,wall,W_minus_C,42,0.004913563798771327,0.02355608649541492
1015,boundary,C_minus_M,42,-0.0019553150026881015,0.012675497759095527
1015,boundary,W_minus_M,42,-0.0011326752939688092,0.013930926590188707
1015,boundary,W_minus_C,42,0.0008226397087192921,0.009504842168854796
1015,wall,C_minus_M,42,-0.00017155535779096297,0.027457464862790545
1015,wall,W_minus_M,42,0.0005109800452876208,0.02445908104853486
1015,wall,W_minus_C,42,0.000682535403078585,0.01883630306006909
1016,boundary,C_minus_M,42,0.0026924717009226425,0.013384919776349797
1016,boundary,W_minus_M,42,0.008116033690128017,0.02205491007925873
1016,boundary,W_minus_C,42,0.005423561989205373,0.016977159949998374
1016,wall,C_minus_M,42,0.004298946263503457,0.020592938014891236
1016,wall,W_minus_M,42,0.012494602915427892,0.03208961433812597
1016,wall,W_minus_C,42,0.008195656651924435,0.030865241801845616
1017,boundary,C_minus_M,42,0.0013027172506044913,0.017044395710911747
1017,boundary,W_minus_M,42,0.0019261122977516174,0.014993410288966846
1017,boundary,W_minus_C,42,0.0006233950471471262,0.015113655729179576
1017,wall,C_minus_M,42,0.0017518119441792968,0.02681582028085548
1017,wall,W_minus_M,42,0.0034874247022114104,0.02099594877240393
1017,wall,W_minus_C,42,0.0017356127580321144,0.028329884154753716
1018,boundary,C_minus_M,42,-0.0005659768422896439,0.022790974891974698
1018,boundary,W_minus_M,42,-0.00045998785520031646,0.015418924821809591
1018,boundary,W_minus_C,42,0.00010598898708932718,0.016516187514990194
1018,wall,C_minus_M,42,-0.002630895429985753,0.029173987722201714
1018,wall,W_minus_M,42,0.002067525726553789,0.029269250419690803
1018,wall,W_minus_C,42,0.004698421156539542,0.025016474640481963
1019,boundary,C_minus_M,42,-0.0001065920933867068,0.01654695448753317
1019,boundary,W_minus_M,42,0.0017851477672656054,0.011794484568610396
1019,boundary,W_minus_C,42,0.0018917398606523121,0.01447171854962339
1019,wall,C_minus_M,42,0.001891222450012189,0.02280378646804916
1019,wall,W_minus_M,42,-0.0005924393841865693,0.019256932045054527
1019,wall,W_minus_C,42,-0.0024836618341987585,0.022498345880141112
1020,boundary,C_minus_M,42,0.003674415920914185,0.015333079484530181
1020,boundary,W_minus_M,42,0.0020245488451220944,0.019138792058615656
1020,boundary,W_minus_C,42,-0.0016498670757920917,0.018576688475672634
1020,wall,C_minus_M,42,0.009502930948987031,0.026343979020439227
1020,wall,W_minus_M,42,0.004122736370037554,0.026462597113713134
1020,wall,W_minus_C,42,-0.005380194578949479,0.02402412774255015
1021,boundary,C_minus_M,42,0.0019023229181881188,0.018926232664423153
1021,boundary,W_minus_M,42,-0.001573813376960439,0.021146742017035373
1021,boundary,W_minus_C,42,-0.003476136295148558,0.013569851147156612
1021,wall,C_minus_M,42,0.004195129736839347,0.01830547990963332
1021,wall,W_minus_M,42,0.004544249130675986,0.028393825051769326
1021,wall,W_minus_C,42,0.00034911939383663816,0.027378440958805057
1022,boundary,C_minus_M,42,-0.0004128502003395311,0.019164547903654235
1022,boundary,W_minus_M,42,0.00029605534843465275,0.01272720089321856
1022,boundary,W_minus_C,42,0.000708905548774184,0.01919056710183892
1022,wall,C_minus_M,42,0.0020270010733435626,0.02590116864814421
1022,wall,W_minus_M,42,0.0037184462024439004,0.02249905313710589
1022,wall,W_minus_C,42,0.0016914451291003376,0.02635174288024718
1023,boundary,C_minus_M,42,0.0024678061205958175,0.016079607082573333
1023,boundary,W_minus_M,42,0.0042125818698305496,0.019208958301975432
1023,boundary,W_minus_C,42,0.0017447757492347305,0.015319656337768684
1023,wall,C_minus_M,42,0.0022847789266538317,0.02735092216539154
1023,wall,W_minus_M,42,0.0032409140420538002,0.02331136986319301
1023,wall,W_minus_C,42,0.0009561351153999693,0.023494730888770333
1024,boundary,C_minus_M,42,-0.0003965948383426944,0.017811401089139985
1024,boundary,W_minus_M,42,0.0006109478325779318,0.017138492143803627
1024,boundary,W_minus_C,42,0.0010075426709206265,0.015517309365208332
1024,wall,C_minus_M,42,0.002135539510414291,0.02784345697543262
1024,wall,W_minus_M,42,0.002246113470610598,0.026462531519692845
1024,wall,W_minus_C,42,0.00011057396019630674,0.032351064553500855
1025,boundary,C_minus_M,42,0.002253384554296328,0.017373546757071433
1025,boundary,W_minus_M,42,0.0006661799615466075,0.014337869840051462
1025,boundary,W_minus_C,42,-0.0015872045927497204,0.016723724055671758
1025,wall,C_minus_M,42,0.00243383451053178,0.02486836770355859
1025,wall,W_minus_M,42,-0.0010748979291542494,0.02069405944571974
1025,wall,W_minus_C,42,-0.0035087324396860294,0.02348389174254503
1026,boundary,C_minus_M,42,-0.005512041910099891,0.017504273533957063
1026,boundary,W_minus_M,42,-0.004138544917340121,0.013216586361305814
1026,boundary,W_minus_C,42,0.0013734969927597707,0.014172859601376821
1026,wall,C_minus_M,42,-0.0019393671589133287,0.029597974293643952
1026,wall,W_minus_M,42,-0.005118277705606697,0.0194979238018876
1026,wall,W_minus_C,42,-0.0031789105466933703,0.024130657016306956
1027,boundary,C_minus_M,42,-0.0011178277431116849,0.018911589517024305
1027,boundary,W_minus_M,42,0.0001449353790485095,0.018512787974395928
1027,boundary,W_minus_C,42,0.0012627631221601948,0.017712678582921165
1027,wall,C_minus_M,42,-0.00354874508001172,0.02655084037508243
1027,wall,W_minus_M,42,-0.0012756390618250553,0.02647437959999526
1027,wall,W_minus_C,42,0.0022731060181866644,0.022648300466956078
1028,boundary,C_minus_M,42,-0.002163647563619873,0.013850520247503361
1028,boundary,W_minus_M,42,-0.0022691669592699924,0.01794592005192764
1028,boundary,W_minus_C,42,-0.00010551939565011977,0.015151644963400464
1028,wall,C_minus_M,42,-0.0022906919801401844,0.0212165256441148
1028,wall,W_minus_M,42,-0.0030465312403289186,0.021506621069087864
1028,wall,W_minus_C,42,-0.0007558392601887339,0.020054079801751487
1029,boundary,C_minus_M,42,-0.0003051199805630494,0.0144484959566894
1029,boundary,W_minus_M,42,-0.002319741636592646,0.01691932125041947
1029,boundary,W_minus_C,42,-0.0020146216560295973,0.01669315938197995
1029,wall,C_minus_M,42,-0.0015988034600590254,0.02191198271230131
1029,wall,W_minus_M,42,-0.005462716357293636,0.020959059034643134
1029,wall,W_minus_C,42,-0.003863912897234612,0.019359389745318294
1030,boundary,C_minus_M,42,-0.002385800525755073,0.012511869348960676
1030,boundary,W_minus_M,42,-0.0013624352278167487,0.013234568972941311
1030,boundary,W_minus_C,42,0.0010233652979383242,0.014141168089280122
1030,wall,C_minus_M,42,-0.008964812776997053,0.02599014073409347
1030,wall,W_minus_M,42,-0.00774924117816301,0.029795160423588103
1030,wall,W_minus_C,42,0.0012155715988340417,0.020430277816736887
1031,boundary,C_minus_M,42,-0.0029263874859160872,0.015732995639811315
1031,boundary,W_minus_M,42,-0.0023564315503863988,0.012923491343132254
1031,boundary,W_minus_C,42,0.0005699559355296891,0.012719286152676033
1031,wall,C_minus_M,42,-0.00013243808314691223,0.021571038125327086
1031,wall,W_minus_M,42,0.002361708737829024,0.02517748955287549
1031,wall,W_minus_C,42,0.0024941468209759366,0.0287929266056309
1032,boundary,C_minus_M,42,-0.0009566721014267609,0.018629977255862358
1032,boundary,W_minus_M,42,-0.002666497828478643,0.011377958589045991
1032,boundary,W_minus_C,42,-0.0017098257270518832,0.019213613530928077
1032,wall,C_minus_M,42,-0.004283285620815753,0.025910854578580545
1032,wall,W_minus_M,42,-0.005009369932441525,0.02774326601930304
1032,wall,W_minus_C,42,-0.000726084311625771,0.023302667359590655
1033,boundary,C_minus_M,42,-0.0034182071683541214,0.012008052940868326
1033,boundary,W_minus_M,42,0.00023508495248391844,0.01584532312033276
1033,boundary,W_minus_C,42,0.0036532921208380404,0.011732615646631738
1033,wall,C_minus_M,42,-0.005579573446167639,0.018480020606355323
1033,wall,W_minus_M,42,-0.0013685373331593453,0.027808626123944587
1033,wall,W_minus_C,42,0.004211036113008295,0.022448578813134855
1034,boundary,C_minus_M,42,0.0025762612580856174,0.017003297626573842
1034,boundary,W_minus_M,42,0.007034665908911591,0.021361517675290657
1034,boundary,W_minus_C,42,0.004458404650825974,0.01904589525160624
1034,wall,C_minus_M,42,0.0003336508745616493,0.021478474938651685
1034,wall,W_minus_M,42,0.0076308544193750116,0.026224489115786856
1034,wall,W_minus_C,42,0.0072972035448133615,0.02783228605129881
1035,boundary,C_minus_M,42,0.003919210739464258,0.014212308036058673
1035,boundary,W_minus_M,42,0.0005469746843118071,0.011208688255943724
1035,boundary,W_minus_C,42,-0.003372236055152452,0.01225525159302682
1035,wall,C_minus_M,42,0.0037863509362343816,0.02031270597258231
1035,wall,W_minus_M,42,-0.00442432919270216,0.021282058669130147
1035,wall,W_minus_C,42,-0.008210680128936542,0.019124352952584085
1036,boundary,C_minus_M,42,-0.0010622112087638343,0.01612958199972131
1036,boundary,W_minus_M,42,0.0012874814639612672,0.01844350615181102
1036,boundary,W_minus_C,42,0.0023496926727251018,0.01871980621605769
1036,wall,C_minus_M,42,0.0016639354195977193,0.025990450071875643
1036,wall,W_minus_M,42,0.003514609173881322,0.026405038676079202
1036,wall,W_minus_C,42,0.0018506737542836012,0.027499728281440945
1037,boundary,C_minus_M,42,0.0004728771619765244,0.017712448400182382
1037,boundary,W_minus_M,42,-0.000967301928262144,0.014781852648549549
1037,boundary,W_minus_C,42,-0.0014401790902386685,0.01356000112333933
1037,wall,C_minus_M,42,1.3384299247981312e-05,0.027402540284003886
1037,wall,W_minus_M,42,0.0011634713264216951,0.021905523413168888
1037,wall,W_minus_C,42,0.001150087027173714,0.023935848915348966
1038,boundary,C_minus_M,42,-0.005515808676378517,0.016562045530511466
1038,boundary,W_minus_M,42,-0.0006739241997633835,0.01624817689542121
1038,boundary,W_minus_C,42,0.004841884476615134,0.015056064318210896
1038,wall,C_minus_M,42,-0.004951615006543668,0.02686024218017891
1038,wall,W_minus_M,42,-0.0016272501262418453,0.02798887596850474
1038,wall,W_minus_C,42,0.0033243648803018256,0.020249463085649354
1039,boundary,C_minus_M,42,0.00293585573324408,0.012640714237276834
1039,boundary,W_minus_M,42,0.0029956518351190544,0.01449578267714052
1039,boundary,W_minus_C,42,5.9796101874974915e-05,0.013011577469828558
1039,wall,C_minus_M,42,0.007009508269282513,0.02567755786807315
1039,wall,W_minus_M,42,0.003552217651180953,0.027290773584192355
1039,wall,W_minus_C,42,-0.0034572906181015613,0.02754576531341475
1040,boundary,C_minus_M,42,-0.0005396892079488648,0.016376901794768355
1040,boundary,W_minus_M,42,-0.0006379736566488972,0.012976767482408868
1040,boundary,W_minus_C,42,-9.828444870003241e-05,0.015026577794879316
1040,wall,C_minus_M,42,-0.00035129670878661503,0.020446277078541984
1040,wall,W_minus_M,42,-0.0012908216604584643,0.023079136758604415
1040,wall,W_minus_C,42,-0.0009395249516718501,0.02340837893689383
1041,boundary,C_minus_M,42,-0.0024122664302217494,0.01406358456132025
1041,boundary,W_minus_M,42,0.0008836926085002651,0.01657801628639551
1041,boundary,W_minus_C,42,0.003295959038722015,0.013265819660107408
1041,wall,C_minus_M,42,-0.0022628816304609807,0.02389703027059514
1041,wall,W_minus_M,42,-0.0022787184376811286,0.02489772376478589
1041,wall,W_minus_C,42,-1.583680722014842e-05,0.02281420289636122
1042,boundary,C_minus_M,42,-0.0027719415390072217,0.01787662898337395
1042,boundary,W_minus_M,42,-0.0038675411109131154,0.014795203945266346
1042,boundary,W_minus_C,42,-0.001095599571905894,0.015996675212154702
1042,wall,C_minus_M,42,0.0005509127437246924,0.026204929523557536
1042,wall,W_minus_M,42,-0.0004263788167582922,0.022159783221074775
1042,wall,W_minus_C,42,-0.0009772915604829846,0.031834809995891764
1043,boundary,C_minus_M,42,0.0026469946923215106,0.013091351190765032
1043,boundary,W_minus_M,42,0.0053589844424961185,0.017943427863704533
1043,boundary,W_minus_C,42,0.0027119897501746092,0.013699359796761942
1043,wall,C_minus_M,42,0.004454245189998656,0.023145014930223643
1043,wall,W_minus_M,42,0.007527400532551772,0.02843843507981996
1043,wall,W_minus_C,42,0.0030731553425531175,0.028449844858517648
1044,boundary,C_minus_M,42,-0.003473405416478695,0.012991685462000503
1044,boundary,W_minus_M,42,-0.0027652790687363003,0.017919605890638544
1044,boundary,W_minus_C,42,0.0007081263477423936,0.015840687139487945
1044,wall,C_minus_M,42,-0.007970535466777878,0.025365990455573615
1044,wall,W_minus_M,42,-0.006085120888801481,0.02944272580652512
1044,wall,W_minus_C,42,0.001885414577976399,0.018525181782831492
1045,boundary,C_minus_M,42,-0.00014818591374718277,0.014394622867780385
1045,boundary,W_minus_M,42,0.001860790405113199,0.01678534471071437
1045,boundary,W_minus_C,42,0.0020089763188603812,0.016208556953283132
1045,wall,C_minus_M,42,-0.0016877205940667005,0.027940087999557918
1045,wall,W_minus_M,42,-0.0015489440891475299,0.02616563440106024
1045,wall,W_minus_C,42,0.00013877650491917067,0.022804605246969215
1046,boundary,C_minus_M,42,0.002523700252673691,0.01842669006948265
1046,boundary,W_minus_M,42,0.0013420267914635322,0.018686629601667767
1046,boundary,W_minus_C,42,-0.0011816734612101589,0.020327285268035126
1046,wall,C_minus_M,42,-0.001123201447851688,0.025757913848897664
1046,wall,W_minus_M,42,-0.005258319577961072,0.02268524820416377
1046,wall,W_minus_C,42,-0.004135118130109384,0.022345500804954566
1047,boundary,C_minus_M,42,0.00018567356251368144,0.01164964534772693
1047,boundary,W_minus_M,42,0.004386713192195283,0.019275486518843723
1047,boundary,W_minus_C,42,0.004201039629681601,0.017534621057335817
1047,wall,C_minus_M,42,0.0020495086112507963,0.019838057915768502
1047,wall,W_minus_M,42,0.006431246741952292,0.028615827794954675
1047,wall,W_minus_C,42,0.004381738130701494,0.02464524355558803
1048,boundary,C_minus_M,42,-0.0007887889786850023,0.014865684614714922
1048,boundary,W_minus_M,42,0.0021249669171052644,0.017632823090375158
1048,boundary,W_minus_C,42,0.002913755895790267,0.01901669584374828
1048,wall,C_minus_M,42,0.0001681207010890624,0.02066314191162146
1048,wall,W_minus_M,42,0.0014403144638731754,0.02493540471239511
1048,wall,W_minus_C,42,0.0012721937627841126,0.027914729144281773
1049,boundary,C_minus_M,42,0.0019229294394644415,0.014376565428611038
1049,boundary,W_minus_M,42,0.0014358263391391825,0.016094691316622667
1049,boundary,W_minus_C,42,-0.0004871031003252586,0.016617926879405644
1049,wall,C_minus_M,42,0.0018312437984671203,0.023807460214937713
1049,wall,W_minus_M,42,0.0062810452356465134,0.028630144541305826
1049,wall,W_minus_C,42,0.004449801437179393,0.029034288279561917
1050,boundary,C_minus_M,42,-0.0011751008099662422,0.012207645871329968
1050,boundary,W_minus_M,42,-0.00013876510747987415,0.017005027896364433
1050,boundary,W_minus_C,42,0.0010363357024863681,0.018534206391238716
1050,wall,C_minus_M,42,-0.002001613950555438,0.012947236267418965
1050,wall,W_minus_M,42,0.00036203391691209995,0.02395702028007204
1050,wall,W_minus_C,42,0.002363647867467538,0.020918748100681117
1051,boundary,C_minus_M,42,-0.0008636008751548552,0.012764453407203172
1051,boundary,W_minus_M,42,-0.0023511681159861172,0.013191882822507944
1051,boundary,W_minus_C,42,-0.0014875672408312618,0.009988833760589556
1051,wall,C_minus_M,42,0.0007896443900055316,0.021825611797327487
1051,wall,W_minus_M,42,-0.0020235240404123476,0.02559923831619126
1051,wall,W_minus_C,42,-0.0028131684304178797,0.021910252050152863
1052,boundary,C_minus_M,42,0.0007751988684476628,0.01590819916114583
1052,boundary,W_minus_M,42,-3.0346047997475416e-06,0.01812988775572464
1052,boundary,W_minus_C,42,-0.0007782334732474106,0.012509734811695278
1052,wall,C_minus_M,42,0.0014217010792350031,0.022559222718615133
1052,wall,W_minus_M,42,-0.0016151520174662794,0.02655755795173722
1052,wall,W_minus_C,42,-0.003036853096701282,0.021709018916141
1053,boundary,C_minus_M,42,-0.0032517866810486385,0.013146770741536836
1053,boundary,W_minus_M,42,-0.0009908895945274227,0.01727129213495107
1053,boundary,W_minus_C,42,0.002260897086521215,0.015128594492613215
1053,wall,C_minus_M,42,-0.0015703653575922527,0.022828740620129555
1053,wall,W_minus_M,42,0.0021494910708502717,0.029326800071928668
1053,wall,W_minus_C,42,0.003719856428442524,0.02753218424433439
1054,boundary,C_minus_M,42,-0.003971816719033647,0.01841806244692022
1054,boundary,W_minus_M,42,-0.00248938215995032,0.018720485384883315
1054,boundary,W_minus_C,42,0.0014824345590833275,0.009705635099855208
1054,wall,C_minus_M,42,-0.0022041072354394174,0.034663433378278825
1054,wall,W_minus_M,42,-0.002347622662373764,0.028800675197895503
1054,wall,W_minus_C,42,-0.000143515426934345,0.021346215029330644
1055,boundary,C_minus_M,42,-0.0016189135071195202,0.01498431068221489
1055,boundary,W_minus_M,42,0.0016979384155112862,0.014252334487678053
1055,boundary,W_minus_C,42,0.0033168519226308055,0.018467184559974703
1055,wall,C_minus_M,42,0.0008322527698236314,0.024611651881732706
1055,wall,W_minus_M,42,-0.001275724936621362,0.02629739855905442
1055,wall,W_minus_C,42,-0.002107977706444993,0.025395698971537057
1056,boundary,C_minus_M,42,0.0034844362125510168,0.015589935013239277
1056,boundary,W_minus_M,42,0.0019790229586062738,0.014824936870398348
1056,boundary,W_minus_C,42,-0.0015054132539447432,0.019287162995074363
1056,wall,C_minus_M,42,0.00022226053825759665,0.0263053576495276
1056,wall,W_minus_M,42,-0.0023849282140104957,0.0274079061567526
1056,wall,W_minus_C,42,-0.0026071887522680923,0.025179839869348006
1057,boundary,C_minus_M,42,-0.0011859684311520207,0.010613378915080608
1057,boundary,W_minus_M,42,0.0012113990709042093,0.01517146565186943
1057,boundary,W_minus_C,42,0.0023973675020562296,0.016077366575237527
1057,wall,C_minus_M,42,-0.001968945528536662,0.018550997867183585
1057,wall,W_minus_M,42,0.004953286538688858,0.021344521736040595
1057,wall,W_minus_C,42,0.006922232067225521,0.02502646074478674
1058,boundary,C_minus_M,42,-0.00110147209862015,0.016156807742595924
1058,boundary,W_minus_M,42,-0.00011671233944778565,0.013432638347768418
1058,boundary,W_minus_C,42,0.0009847597591723638,0.018775740329559414
1058,wall,C_minus_M,42,-0.0010385607276989879,0.014757683654668377
1058,wall,W_minus_M,42,0.003018806884723764,0.0201007339304742
1058,wall,W_minus_C,42,0.004057367612422752,0.025714691657788648
1059,boundary,C_minus_M,42,-0.0005824914729819481,0.016791274308545465
1059,boundary,W_minus_M,42,0.002026799028066039,0.010948921491246657
1059,boundary,W_minus_C,42,0.0026092905010479876,0.016023758772115752
1059,wall,C_minus_M,42,0.0003518071827129422,0.017850063249538854
1059,wall,W_minus_M,42,0.005144293458398647,0.022250529299238833
1059,wall,W_minus_C,42,0.004792486275685704,0.021457954384063848
1060,boundary,C_minus_M,42,0.0007209140170280326,0.020151126729884186
1060,boundary,W_minus_M,42,-0.0010473733729248974,0.016017416361648676
1060,boundary,W_minus_C,42,-0.0017682873899529297,0.01753123996046918
1060,wall,C_minus_M,42,-0.004235245559726088,0.024900126603339946
1060,wall,W_minus_M,42,-0.0032377246147849564,0.019305830692347804
1060,wall,W_minus_C,42,0.0009975209449411316,0.023372444860768903
1061,boundary,C_minus_M,42,-0.0009134059290240765,0.01278252661483583
1061,boundary,W_minus_M,42,-0.0015909467285345209,0.013631937448320962
1061,boundary,W_minus_C,42,-0.0006775407995104442,0.01548103778043155
1061,wall,C_minus_M,42,-0.0012045400431948282,0.026586724404692202
1061,wall,W_minus_M,42,-0.004514183773285196,0.025194012836682836
1061,wall,W_minus_C,42,-0.0033096437300903694,0.024183198373641527
1062,boundary,C_minus_M,42,-0.0008369635502925705,0.015754693274259806
1062,boundary,W_minus_M,42,0.002410353235803797,0.016110997315373157
1062,boundary,W_minus_C,42,0.0032473167860963673,0.023391941762841335
1062,wall,C_minus_M,42,0.004106447894857399,0.032063413917070155
1062,wall,W_minus_M,42,-0.0027685921440429614,0.025386303334005378
1062,wall,W_minus_C,42,-0.006875040038900361,0.025021781709741477
1063,boundary,C_minus_M,42,0.0003993292387408108,0.011576438006317172
1063,boundary,W_minus_M,42,0.004002234145435403,0.014840130624267837
1063,boundary,W_minus_C,42,0.003602904906694591,0.015677362620066616
1063,wall,C_minus_M,42,0.00042340851451604116,0.021012684675320352
1063,wall,W_minus_M,42,0.005971608328851733,0.024895756237061455
1063,wall,W_minus_C,42,0.005548199814335693,0.018343528096342834
1064,boundary,C_minus_M,42,-0.0027811735214390543,0.016575463540654332
1064,boundary,W_minus_M,42,-0.003208606286767394,0.014793140458418357
1064,boundary,W_minus_C,42,-0.00042743276532833916,0.013111067027228617
1064,wall,C_minus_M,42,0.0014814190799320823,0.02616069589396878
1064,wall,W_minus_M,42,0.0004565958587459412,0.017937302181637683
1064,wall,W_minus_C,42,-0.0010248232211861421,0.029346002328416748
1065,boundary,C_minus_M,42,-0.0011145884198575096,0.01482185764400553
1065,boundary,W_minus_M,42,0.00013094379956875415,0.020243848545598797
1065,boundary,W_minus_C,42,0.0012455322194262635,0.022489393950085333
1065,wall,C_minus_M,42,-0.0037219137749160643,0.022267801158703734
1065,wall,W_minus_M,42,0.004823065460463378,0.03313714290689798
1065,wall,W_minus_C,42,0.008544979235379443,0.03131346751384147
1066,boundary,C_minus_M,42,-0.0026813153049273105,0.015622285505805786
1066,boundary,W_minus_M,42,-3.375101867084205e-05,0.01208712856709566
1066,boundary,W_minus_C,42,0.002647564286256468,0.012025254303513169
1066,wall,C_minus_M,42,-0.004151936495292406,0.021620184407285095
1066,wall,W_minus_M,42,-0.00031364016765807597,0.025335393438120506
1066,wall,W_minus_C,42,0.0038382963276343287,0.021593209852161836
1067,boundary,C_minus_M,42,-0.0051845644739255525,0.017572521963625593
1067,boundary,W_minus_M,42,-0.0033066017439786427,0.015039108750393456
1067,boundary,W_minus_C,42,0.0018779627299469093,0.018479706769025453
1067,wall,C_minus_M,42,-0.009799964935666525,0.02708357200510366
1067,wall,W_minus_M,42,-0.007110976642143422,0.02480867882555047
1067,wall,W_minus_C,42,0.0026889882935231015,0.023366252359709724
1068,boundary,C_minus_M,42,0.004901774917743985,0.018567842937171324
1068,boundary,W_minus_M,42,0.0028180752155656714,0.015111474728355204
1068,boundary,W_minus_C,42,-0.0020836997021783147,0.016730861839381182
1068,wall,C_minus_M,42,0.007002082460962759,0.022606618491377288
1068,wall,W_minus_M,42,0.003412860111219014,0.017064822009651266
1068,wall,W_minus_C,42,-0.003589222349743746,0.021298486943005776
1069,boundary,C_minus_M,42,0.0038589949115583446,0.01344280860883592
1069,boundary,W_minus_M,42,0.0009274984508422525,0.01878588458136288
1069,boundary,W_minus_C,42,-0.0029314964607160925,0.01610677056545203
1069,wall,C_minus_M,42,0.006465432953351037,0.020759803078882075
1069,wall,W_minus_M,42,-0.0010523958252969593,0.025193355039042357
1069,wall,W_minus_C,42,-0.007517828778647994,0.028626892070325757
1070,boundary,C_minus_M,42,0.0009179833274968015,0.022926367347572897
1070,boundary,W_minus_M,42,-0.0003897200969950307,0.019065182170851756
1070,boundary,W_minus_C,42,-0.0013077034244918324,0.015882747862395682
1070,wall,C_minus_M,42,-0.0007030049877763768,0.0336462385921206
1070,wall,W_minus_M,42,-0.003632422720386839,0.026539012270471403
1070,wall,W_minus_C,42,-0.002929417732610462,0.023574046222961758
1071,boundary,C_minus_M,42,-0.0008537853961080195,0.01792713968417648
1071,boundary,W_minus_M,42,-0.0030777668345106303,0.012047135185136542
1071,boundary,W_minus_C,42,-0.0022239814384026097,0.02063053196609538
1071,wall,C_minus_M,42,0.0008879982811018678,0.02278065070183054
1071,wall,W_minus_M,42,-0.0015896856027444247,0.018406128347392525
1071,wall,W_minus_C,42,-0.002477683883846292,0.02223129098509105
1072,boundary,C_minus_M,42,0.0045180639438998265,0.014074602611436884
1072,boundary,W_minus_M,42,0.0017160301228003082,0.011688437457464607
1072,boundary,W_minus_C,42,-0.0028020338210995193,0.013946202242049474
1072,wall,C_minus_M,42,0.000881826368431287,0.020607290108363725
1072,wall,W_minus_M,42,0.0036372549284988003,0.02446617254014147
1072,wall,W_minus_C,42,0.002755428560067514,0.026166791289998544
1073,boundary,C_minus_M,42,-0.00027529712129541266,0.015036192978082561
1073,boundary,W_minus_M,42,-0.0021195638274099237,0.022352494851064456
1073,boundary,W_minus_C,42,-0.0018442667061145106,0.016093655089749775
1073,wall,C_minus_M,42,-0.0026439346312776514,0.023938392113232496
1073,wall,W_minus_M,42,-0.007168641777537747,0.026635029505933914
1073,wall,W_minus_C,42,-0.0045247071462600945,0.018246379020782747
1074,boundary,C_minus_M,42,-0.00019304694052755,0.01489990575286772
1074,boundary,W_minus_M,42,0.0006595052743607131,0.017668496996339385
1074,boundary,W_minus_C,42,0.0008525522148882635,0.01602179086386418
1074,wall,C_minus_M,42,-0.0007235741175372624,0.024806916333159457
1074,wall,W_minus_M,42,0.000958830196039546,0.026186195166598137
1074,wall,W_minus_C,42,0.0016824043135768088,0.0292744296082175
1075,boundary,C_minus_M,42,0.0010439581866528763,0.019905469126770964
1075,boundary,W_minus_M,42,-0.00033090277242495613,0.011364884072939204
1075,boundary,W_minus_C,42,-0.001374860959077832,0.019341199095661836
1075,wall,C_minus_M,42,0.0064050418984465994,0.025720856987666137
1075,wall,W_minus_M,42,0.0024863091034380536,0.020057175284262416
1075,wall,W_minus_C,42,-0.003918732795008546,0.025581770312735983
1076,boundary,C_minus_M,42,-0.0011250183035090334,0.022066954357666934
1076,boundary,W_minus_M,42,-0.0036569208172797857,0.018619934005542193
1076,boundary,W_minus_C,42,-0.0025319025137707533,0.015355214149261663
1076,wall,C_minus_M,42,0.002805970019384365,0.022326647930037236
1076,wall,W_minus_M,42,0.00028493193364160905,0.026774869964926073
1076,wall,W_minus_C,42,-0.0025210380857427555,0.028159807894684422
1077,boundary,C_minus_M,42,-0.0011983124836014679,0.015928608113745867
1077,boundary,W_minus_M,42,-0.0003259074069683731,0.013430334708029028
1077,boundary,W_minus_C,42,0.0008724050766330945,0.016223177747668592
1077,wall,C_minus_M,42,-0.009918864975899411,0.030582117226914046
1077,wall,W_minus_M,42,-0.003600691186761735,0.027558407651623807
1077,wall,W_minus_C,42,0.006318173789137677,0.022433344270371823
1078,boundary,C_minus_M,42,0.0023116532373045934,0.012860843946643104
1078,boundary,W_minus_M,42,0.004756126564931602,0.014255173089121649
1078,boundary,W_minus_C,42,0.002444473327627008,0.014960001665198302
1078,wall,C_minus_M,42,0.001493724752990292,0.017280281550783944
1078,wall,W_minus_M,42,0.0025095077818467373,0.02490545996917136
1078,wall,W_minus_C,42,0.0010157830288564458,0.026876795802660322
1079,boundary,C_minus_M,42,-0.0013545866511908565,0.018507399901468508
1079,boundary,W_minus_M,42,0.0003554213471570964,0.014398186016937013
1079,boundary,W_minus_C,42,0.0017100079983479529,0.017804904911201236
1079,wall,C_minus_M,42,0.002367235637395051,0.02043980004835824
1079,wall,W_minus_M,42,-0.0019329275067546977,0.013690236855728307
1079,wall,W_minus_C,42,-0.004300163144149748,0.025859062792558833
1080,boundary,C_minus_M,42,-0.002755134576294672,0.013101673429821298
1080,boundary,W_minus_M,42,0.0005422744535312378,0.014210820663534799
1080,boundary,W_minus_C,42,0.003297409029825909,0.018564906917754965
